rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P0A8D6	15463400	14977100	12414500	13587600	15814700	16431400	17384200	16125700	12327000	15844200	14860300	14233400	17207600	15965300	16213900	15755300	16686400	13502900	14955500	14630600	14232500	15314800	13403800	14591400
P0AAX3	6451470	5502760	9983580	8060870	6991030	4764920	3705790	5478640	9586100	6283370	5098320	6565570	6025140	5213810	11889800	10239800	10960300	9056020	10037500	11060500	10184800	9206630	9959640	9280620
P00959	123702000	128413000	147156000	152496000	120653000	127610000	117185000	109429000	90795600	116869000	116300000	72542500	120773000	117121000	141370000	144357000	150616000	113659000	159075000	143254000	157716000	155882000	136716000	151887000
P0AEQ1	9740550	9509940	4515120	4518890	10524200	10778400	9049260	10195000	14373500	12605700	9294080	13383300	9669100	11272400	5318720	6688480	5011710	6609990	5595940	5401750	5066670	4920630	5827330	5271540
P25738	34733700	29192100	23295700	17317500	63701200	52474100	59840500	44875800	38797900	54466400	65152300	133725000	55980900	48550600	24779200	37750100	23447900	31165000	31528000	32741800	30056100	23336700	21961500	40016000
P64596	68867000	60038400	44561000	49162200	72251300	75680500	71206800	68053800	84084300	68333300	81799100	100789000	71818600	73237600	53467600	60439900	57591700	66454800	58939700	52977700	57637400	52741000	54701300	58491700
P00452	93644300	98413600	77192000	83117700	80306100	97397700	102249000	72289400	52565200	81246300	88330900	49162900	98269100	78194600	79654200	83569100	83872000	55774800	92464500	75937700	87446900	84479000	70419200	84127200
P10100	23943600	20549800	23355200	19419300	30347400	22338100	20391100	28121300	36882200	25846000	23990600	35395300	24911800	26616700	25596200	26127400	23942600	27372200	21461000	25172700	23195200	23651100	26196000	23546900
P0AEG4	135700000	111635000	140950000	118901000	135702000	118648000	131339000	137865000	142916000	139290000	139786000	189403000	149870000	132373000	150952000	172215000	146840000	164897000	142214000	147199000	146387000	142477000	153494000	149766000
P19934	4198540	3789270	4205570	3600270	4650000	3638370	4223800	5077130	7411300	4852200	3504670	3706090	3936400	5326660	4716530	4385340	4346730	5799950	4110330	4619330	3971760	4210880	5159680	3993570
P0A9B2	1041760000	1099980000	2049380000	2378600000	1045920000	1040690000	1087510000	1032200000	878501000	998866000	987631000	678512000	1187410000	1057470000	2435400000	2394570000	2367410000	2263610000	2122910000	2236420000	2374030000	2522870000	2051960000	2622940000
P0A8I8	10939000	12415900	12530700	11631600	11985400	12595300	10262700	12412800	11473900	12263400	10383100	15213900	10077500	11298500	12142600	12416500	12576700	13153800	10918200	12640000	12085300	11353500	11957600	11476200
P0A8T7	268292000	275468000	323447000	329452000	268892000	262174000	283844000	279656000	249769000	281375000	245062000	129687000	271093000	276798000	323906000	318145000	322850000	299962000	325770000	319131000	321185000	319829000	315784000	314858000
P0A794	29883000	31092900	26224500	24348800	24929100	24783400	24294000	26647200	26308000	26732200	25049000	24005500	27582700	27335900	25925900	24886900	27806500	24866700	23884600	26029800	26453900	26692800	26253300	23646300
P0A7J3	964991000	876398000	1179050000	1164260000	1009760000	971965000	941764000	909682000	811503000	903255000	955817000	1197640000	992654000	929930000	1212720000	1487830000	1229930000	1319950000	1394790000	1231580000	1319380000	1261090000	1155800000	1336870000
P00935	55327500	54126700	57463200	54570700	59240100	57023800	48130500	50676000	57730700	53412700	44723700	27178600	50555900	51807100	56475800	58611700	53839500	56323800	53560000	52660400	54520000	58866600	51348200	55116300
P0ACF4	1409830000	1192860000	1114460000	795033000	1547800000	1275480000	1229040000	1412990000	2530750000	1430140000	1320730000	2237100000	1408870000	1365060000	1215500000	1089150000	1063220000	1241720000	899158000	1145080000	1000740000	1030980000	1364470000	1053360000
P0AG84	42970700	45694800	28215500	33024900	35266100	33749500	59444400	41860600	35043200	39559800	36557300	36647000	39828500	42031600	30782800	30834100	27026700	31518200	27102800	33531500	32791900	30125700	29034600	32494700
P0A9M8	203841000	199197000	166460000	156148000	219575000	200362000	222479000	255721000	229594000	237356000	195365000	106513000	222995000	245770000	167814000	151080000	142438000	180164000	120155000	158557000	147007000	178703000	145032000	159263000
P0A9Q7	150351000	161670000	961095000	926537000	134574000	144799000	224218000	159782000	106019000	153461000	145824000	93450600	164669000	164127000	1024000000	868766000	795813000	885840000	632707000	945461000	909230000	978534000	778876000	955468000
P67087	12438200	12055100	10370000	10956700	11332800	11087800	10627100	9506160	10209600	10966300	11830700	11342100	11236100	10716700	9909990	11056400	10590000	9271880	10507200	10192800	11261000	10603300	10073500	11182400
P0AEJ2	52848400	58098900	69912400	82545300	32527000	45353200	91220700	83620800	39918700	80354100	46576300	43677300	78723000	66951000	77925200	62046900	74035100	71104000	101118000	103367000	119418000	94416400	33201700	132941000
P08142	47435700	51508900	50117900	46952800	53949900	43973400	48467300	51246300	46065200	56607900	41436900	23678400	49316700	51341800	52310300	47859600	48449600	47274100	47540400	50159300	45417400	43853400	55571300	43295000
P76576	28986500	28386700	30740400	29033900	31266800	27131900	31403100	34273300	38114800	33832600	26731500	25272100	28664000	29415800	32370700	32519800	32558200	35586600	29603600	33748400	30387200	30544500	34845500	28510400
P0AET8	105697000	111942000	79546200	91414400	116770000	128940000	132925000	108825000	105437000	115661000	126106000	89344200	125243000	114158000	101134000	107959000	101509000	94696500	96979000	95581900	104891000	109019000	93444300	104464000
P0AFI5	685827	998804	1169030	1197240	667464	441277	617168	867539	742409	752117	517100	324375	594006	915354	1064830	1021080	1099440	1082840	904775	968264	963094	1036000	1036760	1000340
P25888	8176250	8802200	17488100	20546100	8996810	8330390	9443480	9082210	7423630	7286760	7422490	5222340	8588500	9109730	17460400	20606400	17766900	19468000	20047600	16823900	17803700	15722100	17702900	17652400
P16659	100624000	101021000	106266000	108272000	99441000	98311700	96483100	90849900	80526900	95114400	90124800	54165600	100094000	91797400	101180000	103601000	105439000	82304400	104764000	98308800	106065000	108082000	98097700	103450000
P0ABQ0	20418200	20689800	16940700	17838900	21118400	19779600	21148200	23718100	19285200	21093800	18009300	10238100	20912500	22689700	15420600	14982400	18174000	16270900	16489800	18516000	16803200	16680400	17290900	16538900
P0ADC3	9663660	10340400	11839800	13074900	11062500	11015000	13278500	11768600	10082500	11504300	11058400	5907890	12353000	11512400	12769300	13438400	11970300	12509200	12873400	11449400	12191200	12338800	11524200	12309000
P10121	30973000	29681800	28758000	29576800	28780700	30312100	28367400	26405400	23867300	28673500	28863000	29716700	30606400	27370700	27459800	29912900	30345100	25940800	30565100	28593500	29785300	30140300	28512800	28848500
Q46871	18073500	16280300	12872900	16774000	12286800	14841000	20470000	17327700	11180700	16742300	17953000	21857900	19552800	16580800	13264500	16450300	16963000	13256900	22067600	17042200	21593000	15499100	11411800	22319600
P76541	16674100	20428300	12550000	13850700	15378000	17354300	19211400	17981600	16789200	18344100	15925700	21500100	16551200	16123300	12247600	15550300	13654500	13095400	13719300	17307700	14837900	13895500	12866300	14898500
P60293	26037100	27053300	22723000	25319800	26173500	26584300	27350400	23268800	19424300	24594800	25668200	16682300	25766400	26325000	23744700	25219600	24734000	18870000	27273600	24945400	26431300	25209000	22669700	26160900
P77674	32226600	33619000	3996770	5145580	23085900	30801300	69340200	33413000	25202000	30887800	34500500	24817500	33491900	35424000	3746130	4973730	4301780	5313360	5371310	4636440	4342810	3602450	4382970	4991590
P33232	122260000	128922000	86602900	84849500	126671000	125450000	141180000	125244000	111772000	142346000	118667000	76820800	134120000	131606000	79982100	78220600	91369700	78923600	99038600	98884900	92289000	83524000	95502000	89100300
P08337	7091560	5514250	6168280	7047930	4143180	4451560	5256400	4029880	3792970	4610000	6176110	11030400	6584240	5063630	6052100	7472460	7048020	5449820	7670720	5819900	7681540	7083700	5760520	7929260
P0A9W3	94709800	96863200	84215800	85980300	99741200	88705300	108168000	101645000	97466100	104866000	93812400	79225000	98507800	104151000	80663900	80571800	81691900	88740100	86244100	89570900	85291800	81960500	92402200	83696300
P45955	21739000	16551800	19897400	17374700	27109900	19990500	18990300	23496800	34728300	24708800	21824500	30835000	22689900	22444600	22298200	23955100	21057000	24879800	20743600	22402500	21826100	20594000	23043200	24014200
P29131	8402170	8407030	9803020	8578570	11010600	8513200	8387540	10553000	12888900	10588500	8262210	8040580	9099820	9962640	9773170	9724010	8853630	11243700	8682450	10161700	9131310	9458020	10859100	9653840
P15639	91768500	99993000	99074000	108321000	79109200	99271200	101220000	78465300	60580200	77377600	99487600	52499100	102032000	81395100	107149000	113241000	110971000	93001200	120045000	100990000	119586000	119869000	97872100	115877000
P09832	160290000	176918000	403715000	374331000	176010000	166409000	162060000	184384000	182726000	187605000	138893000	122400000	168897000	184080000	396029000	369166000	395129000	402088000	375571000	421948000	357682000	375762000	460988000	345198000
P31224	28785300	29625000	32157500	33238300	29775800	29201100	33842300	31825300	28810500	32460400	27938700	14613100	30505300	31206900	31991600	32700600	31611000	31825500	32559900	32763200	32736600	32067300	33140700	32438200
P0A8Y5	20423700	19766800	34765500	32966400	20538900	19324200	21974800	23396500	22785300	21709400	18484800	19831900	19874500	22500700	36106000	34245800	33374000	38202400	33162500	34804300	31659900	32649400	35067100	32271700
P02924	9792940	9441760	2921450	4383860	12302400	10115300	9392700	10801200	17490800	10905100	9494440	12681700	9641940	10452400	3489190	3992760	4011350	4756510	3842440	3817820	3795920	4440650	4086840	2966280
P50456	6444630	6181600	6988090	6563490	6573400	6286230	6763710	6402390	6217280	6662200	5811240	2965960	6655880	6060640	6404020	5770620	6261460	5902070	5663530	6689920	6508490	6774570	6793790	6237620
P0ADC1	21555000	19944300	21256100	18649700	28449600	20504200	19775100	26052800	35889900	25358100	20971200	33577100	23525300	26840500	23554600	21859900	21240200	27288600	18388100	21738200	19495300	21553000	23341100	19961300
P09152	11908300	11117400	31582600	26823400	13661300	13908100	16406700	13234900	14737700	12537300	11529900	6306780	9913670	11732600	29844100	26488700	24431100	26647300	17935100	29558700	24932200	35007600	25073100	24570300
P0A7J7	501858000	550549000	726263000	721002000	546385000	540165000	542285000	563108000	667137000	545105000	524175000	425877000	531079000	535958000	706506000	754685000	733767000	814447000	772229000	725725000	742026000	714301000	723389000	734551000
P0A6Y8	329939000	302418000	365414000	301648000	400647000	318438000	326933000	404599000	477614000	380726000	332637000	476416000	362500000	379656000	403812000	393177000	363008000	427625000	322240000	404752000	364320000	377102000	413038000	370739000
P0ACQ4	20852400	24781000	20135200	20521800	16525400	20011500	20128500	14802500	11234000	17611500	19120600	15796900	18567200	14562400	18842800	19349000	19349500	14277500	20498400	18969900	22437800	19906200	17405500	18928700
P32053	5138440	4984360	5896620	6057580	4316240	4746800	4522180	4159260	4601860	5297410	5483410	2252590	4359620	4966730	5414370	5313780	5783610	4941080	6008170	5811050	5596570	6035090	6491740	5743940
P08839	126681000	133054000	429426000	444320000	120222000	134652000	156730000	122232000	100170000	122235000	127225000	89114400	128952000	124057000	440024000	447366000	425766000	401042000	422880000	450680000	465212000	459968000	375969000	486125000
P0ADG4	38988800	37058500	45736900	51434900	33727200	34172400	33525300	30510900	29650100	33558700	34008900	23034600	36166100	33906100	49754000	55383200	50839500	47250600	55744000	47998700	53818700	48016800	46663400	50662700
P21165	89239000	96843800	70613100	82990800	78617400	85086500	80982800	77817600	59356700	75750100	78073000	54614400	87594300	80456100	65543000	72422700	73584900	58858100	72748500	70792600	75640200	76594300	65000900	76255700
P0A867	131639000	144408000	120101000	143321000	92038000	115985000	161731000	111398000	69676600	108986000	115312000	95575300	119888000	102643000	116655000	136224000	128364000	95405600	135835000	134425000	147800000	130041000	111109000	142824000
P0A9F6	11632300	10732800	8804430	9629210	8773500	10527500	9820140	9372020	7048070	9305720	11046700	5564100	10966000	8802520	10553900	10433000	9422360	7486080	8757420	10627300	11054000	10994100	8808440	9706370
Q59385	35084200	29492500	30180300	28790800	34690700	26494500	32212200	32424800	59092800	35114600	24621800	12794900	26350900	36007800	27574000	26032100	37796500	29112100	29743400	31013300	26149200	27164400	79883800	36892400
P36683	575821000	588715000	228070000	219343000	552743000	586635000	513171000	515116000	431998000	591012000	516750000	248743000	602192000	589516000	200687000	198410000	243897000	204299000	246048000	218060000	204236000	200046000	258117000	195654000
P00961	163423000	163668000	173831000	174091000	169344000	157753000	161914000	164950000	149964000	171189000	154102000	110389000	171661000	171996000	166013000	170231000	173919000	163579000	173575000	178878000	171308000	175591000	175917000	168190000
P77541	6528270	5758530	NA	NA	4725950	3543110	9250400	5297600	2913680	4076360	5090560	6721350	5430930	4875630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A6C1	14962700	15383200	16606500	17544800	11407500	12656000	16564300	12785300	9662840	12766900	14143700	13225000	14851300	12162600	14878200	16600800	14648800	14165500	16529000	16903400	18229600	16604200	14558700	17490300
P27306	52182700	54417400	13353200	14292800	42512100	50403500	42636500	37444000	31006600	42365900	44970700	24521300	51635900	46931600	13646300	15480900	14501300	12439300	16583100	13939300	14613700	13670000	13959100	14460700
P0ACB7	57960200	59704800	51205900	47411800	59453200	52381900	65058300	63634000	68933200	64294400	51853600	33840100	59600000	65664600	49301800	46623900	46802400	57176100	45545800	51383800	46320600	45646400	57138400	46253300
P0A9U6	2136480	2312930	1620340	1160090	2218330	2368700	2182130	3037620	2789130	2793970	2385100	5052980	2126530	2674480	1597410	1860020	1674070	1831680	1655980	1516090	1673070	1608220	1586760	1696860
P28249	45492200	43769200	37582300	37931500	49596900	47007500	48187500	47854300	50097900	47483500	44729400	31994200	45020800	47818400	37496800	37691300	36814000	40434800	36888000	37857400	38242300	36976200	38236500	38199700
P07813	91048000	90376700	103781000	102991000	88863000	88354200	87181300	79797100	71214700	84374200	81193100	46089500	89279400	86240600	100664000	102875000	104931000	85995400	108180000	100859000	103688000	103797000	99062600	103474000
P0A870	197443000	190137000	147563000	142041000	211627000	191223000	201550000	202831000	213678000	208702000	180405000	148456000	202630000	221195000	135353000	138256000	142561000	150519000	145691000	163159000	146444000	140440000	164336000	142872000
P30864	107409000	105542000	87677700	82483600	101831000	121138000	121952000	88812300	73854100	95701300	113259000	63161300	117582000	80911500	84844600	95511000	93337300	64273600	99618600	92520200	101289000	105253000	81302100	96069700
P0ACE0	24509800	23301200	26975400	23667400	25861700	27074300	16550900	19511400	21753100	19398700	23638300	18700300	18763000	19665400	25452400	23868900	19968400	20319200	15920300	21554300	23767600	28612200	20456400	23138200
P0A8R9	6572940	6385850	5970060	6709310	4404770	5548280	5410740	4526730	3522630	4078150	5626080	3467160	5816350	4685960	6078290	6465200	7436260	3964380	6814980	5192500	6780880	7006000	5236990	5857340
P21513	75332200	73917000	86841000	85318400	82807700	75946500	74393700	84501700	79951500	86161200	70432000	46021800	79580200	85999000	87997700	85974500	86826100	88141000	82285800	89715200	82145500	82806800	90347400	84001000
P77171	23408600	23133800	10698000	10963700	24730900	24569700	31593100	27318000	21632900	29383600	23407100	11264900	26720800	29233400	9882990	9786580	11751600	11451000	14697400	10491500	10876800	9804270	13146400	10491900
P76116	153696000	149224000	114480000	155007000	104623000	122450000	198157000	214393000	126531000	180486000	143801000	150044000	197460000	172153000	161625000	155894000	189004000	163424000	202314000	202258000	230583000	178402000	93109600	247132000
P00934	469877000	449015000	397424000	384412000	465430000	410069000	575680000	554435000	497496000	471709000	502505000	417862000	488721000	556429000	396866000	385612000	373595000	403439000	388269000	394701000	398147000	395310000	385300000	394012000
P0ABC7	101160000	97353900	95875700	100403000	93282100	97618800	116857000	101909000	106710000	103825000	96292500	65290800	103274000	103413000	100224000	106347000	104934000	112051000	107276000	102567000	103390000	95146400	108704000	99505900
P77649	4276390	4845850	3362280	3660780	3963680	3712100	6940890	4711170	3094070	4448070	4729110	3107880	5086790	5113470	3212840	3797260	3602690	2929910	4568940	4095490	4078480	3379050	3880150	3959760
P0ABA4	103196000	109567000	71715500	68120000	69427400	85499000	97893100	73561300	52584800	78500600	92476300	97016100	95259200	70816500	63652700	75625700	73862300	56680600	73483600	70890600	76039600	70747600	65641500	69679600
P77748	58419600	55917900	65214700	62460500	57913700	61376400	52183100	48316000	44706500	52106100	56440400	32661500	57377200	51912400	61076000	64298000	64634400	52381600	61861900	59810700	60753500	65820500	65279600	57720800
P0ABJ1	142200000	159602000	91411800	99579700	115703000	132439000	169681000	126688000	128330000	156642000	138724000	70239500	144458000	129489000	81906100	90486900	98619700	89595100	97739300	98595100	102199000	81836100	99158400	83394700
P65870	7457430	6469400	7823390	7897010	4877000	5344500	8692710	5700770	4275230	5237020	7425320	12536600	5943020	5000650	7165040	9037740	6213410	6502750	8936190	7215050	7863590	6485400	6361660	7668820
P0A9J0	15169700	15576500	22948500	24599800	16115800	17290600	17446500	17075200	11932200	16850200	15783000	11762700	17967500	17555600	24221000	24063200	25363200	21657300	24445400	24464000	23349600	23552300	23692900	24346600
P0AD59	66868000	64545800	44788300	33729700	66426500	49926600	85726800	73956000	85494900	74242500	68323600	90109800	79849500	68488900	41803800	45356100	40362100	42233900	32838800	42580000	39030700	40616600	41448500	37924000
P39451	557794	570227	183361	219225	331898	608365	1501060	434207	265451	395160	532509	538564	450905	317629	161547	369844	329331	215395	488244	234461	434414	207040	160862	299089
P05041	5382310	5085900	5734190	6326980	4767960	5002270	5276420	4667380	3472060	4912730	5476820	5420350	4925060	4426850	5432970	5925130	5769330	4124060	6045190	5235730	6773630	6389940	5149670	6635840
P00888	39570700	40976800	30646400	23023700	38307800	43039400	48713500	44384400	31467400	47721800	37207400	32457100	42341900	41150700	28183800	26137600	25448600	27749800	24889800	22853500	21581200	23990500	28710500	23019600
P0ABE2	11278100	11600200	8986440	10940100	6241940	8515450	8046020	5879930	4039060	6029530	8229680	11617300	9238050	6570700	8866880	10646700	10386800	6834310	9769240	9193470	11272200	10176000	8395380	10091600
P0AC02	191792000	188041000	194819000	169280000	217689000	191668000	201965000	238668000	254164000	238055000	201455000	274257000	205276000	228689000	196388000	198298000	197920000	229481000	178632000	209255000	176324000	177232000	229873000	179186000
P24182	76663300	79279000	91290900	92751000	69614300	76668900	83142800	77165400	59314500	76246200	68807800	39220000	81908500	74236400	96058200	93640700	94225600	83641200	97553400	93500300	95607700	94459600	91733300	91716700
P33650	32175400	30014800	29517100	36911000	20349900	28847100	20025400	35748100	16775000	22920000	30322900	21942200	26848000	24122600	30853500	41142600	41361500	29086600	38727600	29863900	42230400	40802600	20667100	47306100
P0A7L0	464831000	483562000	771736000	717614000	511206000	431982000	461905000	564240000	625443000	559323000	425342000	391132000	477564000	558274000	753689000	652402000	741950000	857142000	658812000	788975000	654090000	676983000	835083000	621714000
P63284	132498000	138767000	139990000	132705000	136284000	133004000	131455000	140117000	131703000	140192000	118586000	81749500	129971000	132912000	127787000	130841000	119080000	121096000	104757000	140216000	131310000	141114000	120585000	121003000
P31455	7654380	7691260	8039960	6779510	7459450	6423240	7367270	7975020	7815690	7840720	6378760	6074530	7749900	8106250	7245180	7218050	7706710	6945800	6697760	7700900	7384780	7307800	7792920	6795890
Q46893	9021580	7481110	8396860	7685250	10366400	8339210	8082010	9054410	9784420	9579690	9154090	13337500	9356280	9722420	7645430	7591950	8530920	7781790	6849280	8062090	7531900	7901980	8436940	7703520
P11454	46378800	47611400	50295100	65204500	28904000	37169000	66473800	62991600	30292300	51568100	43706100	32252000	53473500	46079100	59297300	55649100	65893400	46945100	78901300	77929500	94472200	72345900	25675000	98227000
P13482	34502500	33204700	19254200	18602600	33791300	33206900	46041800	38610000	39562500	38148200	31768300	39127900	33322100	37398600	21487200	20799900	19213500	23678400	19306400	21841200	19362100	18608500	21392300	18996800
P0A6Z3	139201000	144630000	140315000	143559000	151493000	138211000	148234000	149670000	146662000	154217000	129974000	103161000	143203000	153701000	132616000	132596000	131023000	139353000	124847000	155038000	142607000	142912000	140708000	138413000
P0AAX8	62087700	53631900	64698200	53861700	83956900	77912200	68698900	76695400	80994600	78224200	69672000	73815300	72697600	71395200	67413300	73375900	61683400	84815600	66752300	68687300	63102300	64160100	70718300	70291100
P31677	32331200	32740300	27235400	33057600	28972500	31496400	46400200	32483400	17941300	31485300	32806600	24202200	34726900	31463900	28435800	35050700	30277400	26446100	34664500	33849400	35009600	32783700	27950300	35445500
P26616	38631700	38457000	22890800	24950900	40227200	42666800	38109900	34215000	24549700	37295800	37662700	21734800	42076400	35429900	22310300	24725200	25930500	17251700	27061300	24652300	25510000	25049600	23383700	25255100
P24193	14236300	13967800	14519400	14226100	10854400	13253800	10732200	10004700	10173800	10305800	14914300	14403300	11441100	9639180	15450300	14071300	14115200	11948400	13018300	12070800	16815700	17892600	11156800	16305900
P00634	6471560	6369840	5597760	4498740	6805180	6152860	7616140	8438160	9297680	7490610	7689010	11098700	7796550	7445200	5598790	5962740	5084620	6516980	5662260	5610820	5570950	4785910	5557320	5716590
P0AGB0	9318180	9216910	11585700	12323000	9358230	10651600	8973370	8613600	6878620	9130230	9323010	6085800	9450340	9226890	11820200	13279700	12305200	10400400	14310800	10702400	13175700	12303900	10989000	13492200
P0AC41	723046000	801896000	127805000	152015000	623585000	626281000	511126000	508525000	473886000	587123000	536867000	236818000	628473000	648831000	107258000	124225000	172040000	104457000	172339000	143052000	130257000	100641000	181664000	122559000
P77475	13658300	13086200	16322800	13675400	13572200	17563600	18780800	15505700	18051300	16026100	13952400	21070800	13407000	14493700	17231600	14668100	16512300	17387000	15274900	15786100	13434900	13435200	15742600	13567300
P21151	41532700	42869700	7047180	9700800	40844000	32909600	60460000	44878100	42155000	51262200	37841500	25424800	42784500	50140300	7223420	10240900	7967880	8661550	11109400	9555690	8762550	9049750	10834100	9152900
P0AD27	18781200	19304300	16439900	15612500	20509200	20205200	21763300	23659100	21697000	22720600	19962600	12554500	19865200	23153800	15631200	16354900	16230100	17187000	16222100	16977500	16432800	16609600	17393200	15763300
P0AAA1	34012600	38958400	50630700	53715200	19192700	21418000	22407500	20707100	22959700	19537300	16716900	8963870	26013800	21837000	45429600	43800600	48912800	32817600	49841600	42426800	52553000	50088400	37092100	45082700
P0A7D7	216174000	224352000	187078000	195936000	171774000	159313000	180526000	181350000	159418000	175344000	159084000	149694000	195358000	225934000	171372000	176451000	168805000	177414000	175106000	200110000	170336000	172729000	181484000	181564000
P36680	15607400	15698400	14047200	15645400	12451300	14895700	14810300	11788600	10286900	11259800	15511300	14645400	15723500	11309600	15259000	15377800	16446000	9393800	17033700	13830900	17709900	17364100	14037300	15222900
P0A8V0	8461090	6571680	9751550	7628620	8239180	7778220	8792610	8765560	11657800	8549230	7652450	9637410	8174230	9673600	10302500	9409840	8573580	9438740	9344700	10187800	8604590	8903180	9892520	9068300
P0AFA7	3861580	4218980	3001130	4134640	2221270	2841290	3488000	2585710	1888870	2428140	2960370	2316960	3565190	2808040	2857110	3066460	3892320	1978030	3702600	3050650	3913090	3478980	2689380	3253630
P0A6P9	403769000	389862000	883012000	758486000	406806000	358694000	453777000	456253000	458749000	455827000	366913000	438346000	441821000	459228000	969031000	886058000	803038000	1071790000	696240000	893715000	813777000	879647000	878295000	862562000
P0A9T0	241090000	228600000	442600000	448438000	269167000	250704000	214776000	246142000	227201000	259006000	223991000	128809000	252485000	256892000	472071000	458126000	494329000	445556000	462068000	455735000	452502000	469988000	451051000	460603000
P0AFL6	9437330	10177300	9287480	9983440	7756950	9382820	9322660	8567710	6333300	8764720	8645950	5606130	9804760	8890510	9286510	9739320	10328300	6710090	10667600	9258470	10836100	10189200	8338420	10164800
P33218	13267600	12178900	11521600	10134400	15964300	13618400	15178500	14752700	14945400	14719000	13720200	15415700	13677000	13520600	11835100	12171900	11605400	11823900	10385300	10638300	10861500	10461000	11779000	11035100
P00960	46206400	44488100	37947000	42580700	35834900	42854300	40117500	31276000	23186900	33839200	43188900	33412700	44730400	34210900	39207500	41068100	38912700	27889800	44748200	35978300	46046700	44291700	33602600	44629200
P00363	77828500	80043900	78899000	70412100	73014600	69572700	49957700	66450700	80587100	65398700	59878500	38556800	64766100	73170600	69735300	59062400	63406600	70617100	55564300	63901700	61590200	72279900	62279000	59265100
P0ACD4	102104000	89571700	119083000	80781500	100001000	67618300	103481000	95721000	153160000	85355400	91783300	124390000	97612700	99015900	125251000	117304000	93090600	125784000	106305000	94553500	93908400	85422500	108792000	94189700
P39298	21007900	19205000	18813900	19130100	18873700	22032700	22858200	18930200	16790600	20591500	19892900	12494900	19478400	18368000	21770800	19650100	20880600	15230400	18637200	20525900	19043800	20266800	18902200	17669800
P0A6L0	14150400	14997700	17645000	16988700	16599700	16044100	14718300	16071100	15900400	15595800	14448700	16851800	15481500	16082500	18491600	18582300	19672700	19562700	17579100	20781900	18381200	19200000	18441400	18817300
P25526	93811300	91088000	37126500	43103100	80635500	84489200	130851000	96117700	69998000	102129000	86466700	62870000	99216400	96004000	38697100	43790600	42901100	41928700	47379200	46101100	44958500	36236000	42459300	44205100
P0A877	47886600	42725900	54702800	42953200	52084500	48498300	51960800	50766800	45082300	53024800	45262400	59938800	50281800	50227400	56674900	57910700	59059200	58689100	52584700	52134500	48840700	51951900	56554800	51624400
P21517	2598580	2816720	3714760	3728810	2677890	2746800	3080780	2765770	2138760	2681100	2200490	1111610	2619080	2753720	3554820	2840010	3622590	2972330	3519410	3914900	3013680	3127510	3875240	3190560
P05194	17335400	16830800	15224200	15153900	15313400	14510800	16003100	15324600	14656300	15801000	15391500	16947200	15711500	14634300	15401900	15865400	16447500	14499300	15524700	16453700	16633000	16620300	15434600	16268900
P41407	46620100	39943800	39188600	36491600	46208600	51273300	36092100	38101000	37903100	40145400	44843500	46657000	45442400	36716500	41844400	43279700	42020600	34044600	42581200	38575400	46063000	42567400	36568600	44806300
P02413	213435000	186914000	242743000	254503000	222114000	254767000	213628000	202494000	218588000	227208000	239169000	146824000	238368000	216463000	308437000	334874000	315388000	287082000	330561000	287461000	324167000	323630000	288852000	347563000
P0A8X0	36664900	32063200	39071200	29699500	36813200	33688600	39302600	37864900	41359600	38268700	37980700	63830500	41216200	37071000	42311200	47041800	39514000	43441100	37175300	37425100	39515600	33081800	39345100	37462300
P30958	34153400	35694600	35035900	34730100	35915300	34114400	35902700	34172600	29957000	34648400	32521400	18688700	35456700	35788900	33081100	31669500	34045200	30148900	32122200	33744300	33143500	33400400	35369400	33471800
P45527	2531220	2222170	3609410	3600260	2790760	2159030	3308010	2453140	2328630	2088680	1943320	1683880	1985600	3170490	3855610	3003590	3420700	3600700	2820240	3147970	3495700	3530640	3421580	3414710
P0ACM9	3017950	3839890	3882040	3142040	2350990	2387820	2777620	1999060	2075740	3054620	2376310	1343660	2319060	2730230	3270500	1698540	3060660	2417100	1974480	3042040	2345900	2024270	4469630	2102350
P00448	437057000	430264000	297396000	287948000	416434000	335365000	676472000	597261000	442802000	534586000	436505000	723750000	571562000	626718000	305869000	276172000	336960000	330728000	355417000	406356000	329921000	292486000	367093000	330684000
P08200	1437880000	1406400000	846796000	842125000	1268220000	1476360000	1414640000	1332360000	1068280000	1455250000	1326910000	858127000	1594780000	1417100000	817005000	798297000	1005080000	805598000	1071780000	941893000	959416000	890283000	944970000	946280000
P37757	8837960	7951030	8085900	7506330	8763180	8728200	9733390	9149240	8154470	9494990	8957920	7756260	8832800	10362300	7142860	8181060	6972120	7590530	7763160	8417030	8172100	8097910	7747430	8081180
