rowname	count
P07014	32
P07017	1
P07018	1
P07021	2
P07023	30
P07024	31
P07026	1
P07102	13
P07109	9
P07117	4
P07118	92
P07330	1
P07363	1
P07395	56
P07604	28
P07623	17
P07639	17
P07648	8
P07649	6
P07650	33
P07658	1
P07762	53
P07813	69
P07821	7
P07822	1
P07862	13
P07913	8
P08142	37
P08178	21
P08179	13
P08189	2
P08190	2
P08191	2
P08192	20
P08200	81
P08201	2
P08202	4
P08204	1
P08244	18
P08245	3
P08312	31
P08331	32
P08337	2
P08368	6
P08373	12
P08390	10
P08394	8
P08395	15
P08400	3
P08401	3
P08506	39
P08506;P0AEB2	1
P08550	1
P08622	26
P08660	27
P08839	65
P08956	48
P08957	32
P08997	57
P09029	16
P09030	29
P09053	16
P09099	9
P09126	6
P09127	24
P09147	22
P09148	15
P09151	65
P09152	30
P09152;P19319	7
P09153	1
P09155	6
P09158	16
P09163	4
P09169	43
P09184	1
P09323	8
P09348	1
P09372	18
P09373	113
P09373;P42632	7
P09373;P42632;P68066	1
P09373;P68066	2
P09391	1
P09394	10
P09424	33
P09546	36
P09549	10
P09551	37
P09831	133
P09832	50
P09832;P37127	1
P09833	5
P09835	1
P09980	13
P09996	1
P0A698	45
P0A6A0	12
P0A6A3	42
P0A6A6	51
P0A6A8	5
P0A6B4	12
P0A6B7	50
P0A6C1	13
P0A6C5	30
P0A6C8	28
P0A6D0	2
P0A6D3	23
P0A6D7	22
P0A6E1	8
P0A6E4	72
P0A6E6	9
P0A6E9	9
P0A6F1	28
P0A6F3	32
P0A6F5	75
P0A6F9	9
P0A6G3	7
P0A6G7	18
P0A6H1	42
P0A6H5	41
P0A6H8	7
P0A6I0	12
P0A6I3	16
P0A6I6	9
P0A6I9	6
P0A6J1	8
P0A6J5	11
P0A6J8	20
P0A6K1	8
P0A6K3	14
P0A6K6	39
P0A6L0	24
P0A6L2	14
P0A6L4	3
P0A6L7	6
P0A6L9	7
P0A6M2	1
P0A6M4	2
P0A6M8	94
P0A6N4	4
P0A6N8	12
P0A6P1	47
P0A6P5	37
P0A6P7	19
P0A6P9	67
P0A6Q3	16
P0A6Q6	17
P0A6R0	20
P0A6R3	5
P0A6S0	3
P0A6S3	1
P0A6S5	3
P0A6S7	12
P0A6T1	60
P0A6T3	17
P0A6T5	29
P0A6T9	1
P0A6U3	27
P0A6U5	10
P0A6U8	22
P0A6V1	32
P0A6V5	1
P0A6V8	16
P0A6W0	3
P0A6W3	1
P0A6W5	22
P0A6W9	25
P0A6X1	4
P0A6X3	11
P0A6X7	15
P0A6Y1	11
P0A6Y5	9
P0A6Y8	107
P0A6Z1	31
P0A6Z3	73
P0A6Z6	6
P0A705	100
P0A707	24
P0A715	36
P0A717	30
P0A720	14
P0A722	11
P0A725	15
P0A729	7
P0A731	6
P0A734	11
P0A738	12
P0A742	6
P0A744	10
P0A746	13
P0A749	22
P0A752	7
P0A754	1
P0A756	2
P0A759	13
P0A761	4
P0A763	15
P0A772	1
P0A776	1
P0A780	8
P0A784	16
P0A786	43
P0A790	9
P0A794	13
P0A796	30
P0A799	73
P0A7A2	17
P0A7A5	15
P0A7A7	47
P0A7A9	19
P0A7B1	36
P0A7B3	3
P0A7B5	20
P0A7B8	3
P0A7C2	17
P0A7C6	11
P0A7D1	16
P0A7D4	60
P0A7D7	35
P0A7E1	40
P0A7E3	7
P0A7E5	51
P0A7E9	14
P0A7F3	22
P0A7F6	26
P0A7F9	7
P0A7G2	14
P0A7G6	26
P0A7H0	5
P0A7H6	10
P0A7I0	22
P0A7I4	37
P0A7I7	10
P0A7J0	14
P0A7J3	16
P0A7J7	14
P0A7K2	22
P0A7K6	19
P0A7L0	40
P0A7L3	8
P0A7L8	9
P0A7M2	15
P0A7M6	9
P0A7M9	10
P0A7N1	5
P0A7N4	10
P0A7N9	6
P0A7P5	5
P0A7Q6	2
P0A7R1	21
P0A7R5	19
P0A7R9	16
P0A7S3	11
P0A7S9	25
P0A7T3	16
P0A7T7	7
P0A7U3	20
P0A7U7	13
P0A7V0	40
P0A7V3	31
P0A7V8	35
P0A7W1	29
P0A7W7	19
P0A7X3	15
P0A7X6	10
P0A7Y0	21
P0A7Y4	8
P0A7Y8	9
P0A7Z0	14
P0A7Z4	46
P0A800	18
P0A805	15
P0A809	4
P0A812	14
P0A814	2
P0A817	44
P0A821	24
P0A823	3
P0A825	58
P0A828	1
P0A830	1
P0A832	6
P0A836	34
P0A840	9
P0A843	1
P0A847	36
P0A850	77
P0A853	16
P0A855	28
P0A858	32
P0A862	15
P0A867	47
P0A867;P0A870	3
P0A870	43
P0A873	10
P0A877	27
P0A879	31
P0A881	8
P0A884	17
P0A887	25
P0A890	5
P0A894	17
P0A898	2
P0A8A0	14
P0A8A2	11
P0A8A4	11
P0A8A8	2
P0A8B2	14
P0A8B5	9
P0A8C1	3
P0A8C4	4
P0A8D0	11
P0A8D3	5
P0A8D6	12
P0A8D9	1
P0A8E1	14
P0A8E5	5
P0A8E7	25
P0A8F0	17
P0A8F4	18
P0A8F8	34
P0A8G0	23
P0A8G3	25
P0A8G6	17
P0A8G9	4
P0A8H6	9
P0A8H8	5
P0A8I1	3
P0A8I3	20
P0A8I5	15
P0A8I8	13
P0A8J2	6
P0A8J4	8
P0A8J8	39
P0A8K1	17
P0A8K5	4
P0A8L1	42
P0A8L5	4
P0A8L7	3
P0A8M0	33
P0A8M3	74
P0A8M6	10
P0A8N0	7
P0A8N3	42
P0A8N3;P0A8N5	20
P0A8N5	22
P0A8N7	5
P0A8P1	1
P0A8P3	18
P0A8P6	11
P0A8P8	5
P0A8Q0	1
P0A8Q6	2
P0A8R0	8
P0A8R4	2
P0A8R7	5
P0A8R9	8
P0A8S1	20
P0A8T1	9
P0A8T7	170
P0A8U0	5
P0A8U2	3
P0A8U6	10
P0A8V0	5
P0A8V2	173
P0A8V6	7
P0A8W0	18
P0A8W2	7
P0A8W5	18
P0A8W8	28
P0A8X0	14
P0A8X2	19
P0A8Y1	2
P0A8Y3	17
P0A8Y5	21
P0A8Y8	10
P0A8Z0	3
P0A8Z3	1
P0A8Z7	1
P0A901	13
P0A903	31
P0A905	14
P0A908	12
P0A910	52
P0A912	13
P0A915	8
P0A917	14
P0A921	10
P0A924	1
P0A927	11
P0A932	1
P0A935	16
P0A937	1
P0A940	71
P0A944	6
P0A948	3
P0A951	11
P0A953	29
P0A955	12
P0A959	15
P0A962	10
P0A964	1
P0A968	5
P0A972	12
P0A978	2
P0A978;P0A9X9	3
P0A986	1
P0A988	17
P0A991	30
P0A993	24
P0A996	1
P0A998	7
P0A9A2	9
P0A9A6	54
P0A9A9	13
P0A9B2	65
P0A9B6	8
P0A9C0	1
P0A9C3	18
P0A9C5	49
P0A9C9	23
P0A9D2	28
P0A9D4	10
P0A9D8	28
P0A9E0	4
P0A9E5	7
P0A9F1	12
P0A9F3	24
P0A9F6	6
P0A9F9	13
P0A9G2	2
P0A9G4	4
P0A9G6	49
P0A9G8	8
P0A9H1	10
P0A9H5	5
P0A9H7	20
P0A9H9	1
P0A9I3	6
P0A9J0	19
P0A9J4	6
P0A9J6	7
P0A9J8	18
P0A9K3	24
P0A9K7	13
P0A9K9	5
P0A9L3	16
P0A9L5	8
P0A9L8	14
P0A9M0	85
P0A9M2	26
P0A9M5	14
P0A9M8	52
P0A9N0	1
P0A9N4	17
P0A9N8	1
P0A9P0	58
P0A9P4	28
P0A9P6	39
P0A9P9	1
P0A9Q1	29
P0A9Q5	30
P0A9Q7	98
P0A9Q9	29
P0A9R4	9
P0A9R7	14
P0A9S1	9
P0A9S3	13
P0A9S5	15
P0A9S7	10
P0A9T0	35
P0A9T4	19
P0A9T6	4
P0A9T8	7
P0A9U1	5
P0A9U3	30
P0A9U6	3
P0A9V1	24
P0A9V8	1
P0A9W0	8
P0A9W3	59
P0A9W6	4
P0A9W9	21
P0A9X1	16
P0A9X4	37
P0A9X9	6
P0A9Y6	8
P0A9Z1	12
P0AA04	3
P0AA10	33
P0AA16	32
P0AA25	9
P0AA31	7
P0AA37	6
P0AA39	25
P0AA41	5
P0AA43	16
P0AA53	8
P0AA57	3
P0AA60	1
P0AA78	1
P0AA82	6
P0AA84	2
P0AA86	3
P0AA89	2
P0AA91	7
P0AA95	4
P0AA97	3
P0AA99	3
P0AAA1	3
P0AAA9	1
P0AAB4	29
P0AAB6	39
P0AAB8	9
P0AAC0	20
P0AAC4	1
P0AAC8	4
P0AAD6	1
P0AAE0	3
P0AAE2	1
P0AAF3	1
P0AAF6	9
P0AAG0	26
P0AAG3	7
P0AAG5	1
P0AAG8	3
P0AAH0	15
P0AAH4	8
P0AAH8	4
P0AAI3	64
P0AAI5	21
P0AAI9	33
P0AAJ1	6
P0AAJ1;P18776	1
P0AAJ5	5
P0AAJ8	11
P0AAK1	1
P0AAK4	1
P0AAK7	1
P0AAL3	1
P0AAM3	1
P0AAN1	1
P0AAN3	15
P0AAN5	6
P0AAN9	4
P0AAP3	9
P0AAQ2	3
P0AAQ6	1
P0AAR3	19
P0AAR8	1
P0AAS0	5
P0AAS3	2
P0AAS7	5
P0AAS9	1
P0AAT2	5
P0AAT4	16
P0AAT6	15
P0AAT9	13
P0AAU2	2
P0AAU7	2
P0AAV4	4
P0AAV6	3
P0AAW1	8
P0AAX3	3
P0AAX8	14
P0AAX8;P39176	2
P0AAY1	1
P0AAZ4	23
P0AAZ7	6
P0AB01	7
P0AB03	9
P0AB06	4
P0AB10	3
P0AB12	3
P0AB14	7
P0AB18	3
P0AB20	1
P0AB24	38
P0AB26	8
P0AB28	12
P0AB35	1
P0AB38	9
P0AB40	1
P0AB43	13
P0AB46	7
P0AB52	5
P0AB55	5
P0AB58	8
P0AB61	5
P0AB65	6
P0AB65;P30131	1
P0AB67	22
P0AB71	32
P0AB77	19
P0AB80	25
P0AB83	3
P0AB85	4
P0AB87	1
P0AB89	45
P0AB91	29
P0AB96	5
P0ABA0	19
P0ABA4	12
P0ABA6	42
P0ABB0	56
P0ABB4	80
P0ABB8	23
P0ABC3	29
P0ABC7	29
P0ABC9	6
P0ABD3	20
P0ABD5	48
P0ABD8	7
P0ABE2	6
P0ABF1	25
P0ABF4	3
P0ABF6	10
P0ABF8	1
P0ABG4	1
P0ABG7	3
P0ABH0	20
P0ABH7	41
P0ABH9	47
P0ABI4	5
P0ABI8	11
P0ABJ1	14
P0ABJ9	16
P0ABK2	4
P0ABK5	43
P0ABK9	4
P0ABL1	1
P0ABL3	1
P0ABL5	1
P0ABM9	4
P0ABN1	1
P0ABN5	4
P0ABN9	1
P0ABP8	39
P0ABQ0	17
P0ABQ2	12
P0ABQ4	10
P0ABR1	3
P0ABS1	15
P0ABS5	17
P0ABS8	3
P0ABT2	32
P0ABT5	7
P0ABU0	19
P0ABU2	26
P0ABU5	13
P0ABU7	6
P0ABU9	7
P0ABV2	9
P0ABV6	5
P0ABW9	1
P0ABX5	1
P0ABX8	1
P0ABY4	4
P0ABZ1	1
P0ABZ4	8
P0ABZ6	40
P0AC02	22
P0AC13	16
P0AC16	4
P0AC19	7
P0AC23	4
P0AC28	4
P0AC30	5
P0AC33	26
P0AC33;P14407	17
P0AC38	25
P0AC41	54
P0AC44	1
P0AC47	13
P0AC51	4
P0AC53	36
P0AC55	1
P0AC59	32
P0AC62	4
P0AC65	1
P0AC69	7
P0AC75	11
P0AC81	7
P0AC84	9
P0AC86	43
P0AC88	1
P0AC92	2
P0AC92;P77695	5
P0ACA1	12
P0ACA3	18
P0ACA7	24
P0ACB0	23
P0ACB2	32
P0ACB4	15
P0ACB7	20
P0ACC1	5
P0ACC3	4
P0ACC7	21
P0ACD4	10
P0ACD8	9
P0ACE0	18
P0ACE3	9
P0ACE7	9
P0ACF0	7
P0ACF4	6
P0ACF8	19
P0ACG1	12
P0ACG8	5
P0ACH1	1
P0ACH8	1
P0ACI0	17
P0ACI3	1
P0ACI6	3
P0ACJ0	31
P0ACJ8	31
P0ACK2	4
P0ACK5	9
P0ACK8	2
P0ACL0	9
P0ACL2	13
P0ACL5	6
P0ACL9	18
P0ACM2	9
P0ACM5	7
P0ACM9	1
P0ACN2	1
P0ACN4	4
P0ACN7	9
P0ACP1	13
P0ACP5	12
P0ACP7	30
P0ACQ0	1
P0ACQ4	25
P0ACR2	1
P0ACR4	7
P0ACR7	1
P0ACR9	12
P0ACS2	2
P0ACS5	6
P0ACS7	3
P0ACS9	1
P0ACT6	4
P0ACU0	2
P0ACU2	1
P0ACU5	7
P0ACU7	19
P0ACV0	8
P0ACV4	5
P0ACV6	6
P0ACV8	2
P0ACW2	1
P0ACW4	3
P0ACW6	5
P0ACX3	9
P0ACX5	3
P0ACX9	2
P0ACY1	14
P0ACY3	54
P0ACY9	4
P0ACZ2	1
P0ACZ4	16
P0ACZ8	4
P0AD01	5
P0AD05	13
P0AD07	1
P0AD10	3
P0AD12	15
P0AD14	1
P0AD21	3
P0AD24	6
P0AD27	12
P0AD33	2
P0AD37	2
P0AD40	1
P0AD42	2
P0AD44	6
P0AD49	16
P0AD53	7
P0AD57	9
P0AD59	15
P0AD61	58
P0AD65	20
P0AD68	16
P0AD70	5
P0AD96	32
P0ADA1	15
P0ADA3	10
P0ADA5	4
P0ADB1	20
P0ADB7	1
P0ADC1	16
P0ADC3	9
P0ADC6	6
P0ADC8	1
P0ADE4	19
P0ADE6	18
P0ADE8	35
P0ADF6	2
P0ADF8	14
P0ADG1	1
P0ADG4	27
P0ADG7	52
P0ADH5	1
P0ADI4	32
P0ADI7	7
P0ADJ5	1
P0ADK0	17
P0ADK6	3
P0ADK8	12
P0ADL3	3
P0ADM4	3
P0ADM8	5
P0ADN0	2
P0ADN2	21
P0ADN6	4
P0ADP0	12
P0ADP2	6
P0ADP7	1
P0ADP9	10
P0ADQ2	14
P0ADQ7	3
P0ADR6	17
P0ADR8	21
P0ADS2	5
P0ADS6	20
P0ADS9	12
P0ADT2	7
P0ADT5	20
P0ADT8	15
P0ADU2	7
P0ADU5	12
P0ADU7	2
P0ADV1	12
P0ADV5	10
P0ADV7	11
P0ADV9	2
P0ADW3	18
P0ADW6	2
P0ADW8	3
P0ADX1	9
P0ADX5	1
P0ADX7	13
P0ADX9	8
P0ADY1	56
P0ADY3	8
P0ADY7	11
P0ADZ0	1
P0ADZ4	8
P0ADZ7	11
P0AE01	10
P0AE06	30
P0AE06;P24180	2
P0AE08	40
P0AE12	28
P0AE14	3
P0AE18	29
P0AE22	8
P0AE28	5
P0AE30	2
P0AE34	1
P0AE37	1
P0AE39	5
P0AE45	2
P0AE48	5
P0AE52	21
P0AE58	1
P0AE60	2
P0AE63	11
P0AE67	1
P0AE70	7
P0AE72	3
P0AE78	28
P0AE82	23
P0AE85	9
P0AE88	25
P0AE91	9
P0AEA2	1
P0AEA8	23
P0AEB2	34
P0AEB5	1
P0AEB7	8
P0AEC0	3
P0AEC3	28
P0AEC5	20
P0AEC8	2
P0AED0	23
P0AED5	10
P0AED7	15
P0AED9	18
P0AEE1	15
P0AEE3	9
P0AEE5	20
P0AEE8	3
P0AEF0	9
P0AEF4	7
P0AEF8	4
P0AEG1	1
P0AEG4	18
P0AEG6	15
P0AEH1	14
P0AEH3	4
P0AEH5	4
P0AEI1	39
P0AEI4	22
P0AEI6	6
P0AEJ2	25
P0AEJ4	7
P0AEJ6	20
P0AEK0	5
P0AEK2	21
P0AEK4	43
P0AEL3	7
P0AEL6	10
P0AEM0	3
P0AEM4	5
P0AEM6	3
P0AEM9	40
P0AEN1	12
P0AEN4	6
P0AEN8	5
P0AEP1	1
P0AEP3	34
P0AEP7	1
P0AEP9	1
P0AEQ1	5
P0AEQ3	39
P0AEQ6	2
P0AER3	1
P0AES0	23
P0AES2	9
P0AES4	61
P0AES6	68
P0AES9	2
P0AET2	7
P0AET5	1
P0AET8	20
P0AEU0	31
P0AEU3	1
P0AEU7	9
P0AEV1	7
P0AEV4	1
P0AEV7	1
P0AEV9	1
P0AEW4	4
P0AEW6	18
P0AEW9	9
P0AEX3	2
P0AEX5	10
P0AEX9	34
P0AEY3	6
P0AEY5	15
P0AEZ1	32
P0AEZ3	29
P0AEZ7	1
P0AEZ9	17
P0AF03	9
P0AF06	1
P0AF08	23
P0AF10	1
P0AF12	8
P0AF18	15
P0AF20	17
P0AF24	16
P0AF26	1
P0AF28	18
P0AF36	16
P0AF43	6
P0AF48	6
P0AF50	8
P0AF52	2
P0AF52;Q46817	1
P0AF54	1
P0AF56	3
P0AF59	2
P0AF61	1
P0AF63	5
P0AF67	6
P0AF70	5
P0AF90	2
P0AF93	4
P0AF96	5
P0AF98	7
P0AFA2	4
P0AFA7	2
P0AFB1	8
P0AFB5	7
P0AFB8	22
P0AFC0	2
P0AFC3	4
P0AFC7	14
P0AFD1	13
P0AFD4	1
P0AFD6	20
P0AFE4	1
P0AFF2	1
P0AFF4	1
P0AFF6	53
P0AFG0	26
P0AFG3	80
P0AFG6	35
P0AFG8	110
P0AFH0	5
P0AFH2	7
P0AFH6	5
P0AFH8	19
P0AFI0	5
P0AFI2	29
P0AFI5	4
P0AFI7	14
P0AFJ1	7
P0AFJ5	5
P0AFJ7	7
P0AFK0	36
P0AFK6	1
P0AFK9	32
P0AFL3	10
P0AFL6	23
P0AFM2	31
P0AFM4	11
P0AFM6	21
P0AFM9	3
P0AFN2	2
P0AFP2	2
P0AFP4	5
P0AFP6	12
P0AFP9	1
P0AFQ2	1
P0AFQ7	14
P0AFR0	10
P0AFR2	4
P0AFR4	11
P0AFS3	6
P0AFT2	3
P0AFT5	9
P0AFU0	1
P0AFU2	1
P0AFU4	7
P0AFU8	15
P0AFV4	1
P0AFW0	4
P0AFW2	8
P0AFW4	6
P0AFW8	4
P0AFX0	2
P0AFX4	6
P0AFX7	11
P0AFX9	15
P0AFY2	1
P0AFY6	1
P0AFY8	18
P0AFZ1	6
P0AFZ3	3
P0AG00	11
P0AG03	5
P0AG07	18
P0AG14	27
P0AG16	31
P0AG18	9
P0AG20	33
P0AG24	25
P0AG27	15
P0AG30	48
P0AG40	10
P0AG44	10
P0AG48	7
P0AG51	12
P0AG55	23
P0AG59	14
P0AG63	6
P0AG67	83
P0AG71	7
P0AG76	7
P0AG78	21
P0AG80	31
P0AG82	22
P0AG84	19
P0AG86	8
P0AG90	39
P0AG93	8
P0AG96	1
P0AG99	3
P0AGA2	7
P0AGA6	3
P0AGB0	7
P0AGB3	1
P0AGB6	7
P0AGC3	42
P0AGC7	3
P0AGD1	18
P0AGD3	13
P0AGD7	38
P0AGE0	9
P0AGE4	5
P0AGE6	10
P0AGE9	33
P0AGF2	7
P0AGG0	8
P0AGG2	7
P0AGG4	6
P0AGG8	18
P0AGH1	1
P0AGI8	9
P0AGJ2	11
P0AGJ5	19
P0AGJ7	12
P0AGJ9	38
P0AGK4	5
P0AGK8	6
P0AGL2	2
P0AGL5	2
P0AGL7	9
P0AGM7	1
P0C018	9
P0C037	1
P0C054	6
P0C058	5
P0C066	6
P0C077	6
P0C079	4
P0C093	8
P0C0K3	10
P0C0L2	21
P0C0L7	9
P0C0L9	2
P0C0R7	11
P0C0S1	9
P0C0T5	2
P0C0U4	3
P0C0V0	34
P0C7L2	1
P0C8J6	30
P0C8J8	32
P0C8J8;P0C8K0	1
P0C960	7
P0CB39	25
P0CE47	3
P0CE47;P0CE48	91
P0CE48	1
P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	1
P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	3
P0CG19	4
P0CK95	19
P0DM85	1
P0DMC5	11
P0DMC7	8
P0DN74	1
P0DP89	5
P0DTT0	41
P10100	8
P10121	37
P10346	11
P10371	13
P10378	24
P10384	8
P10408	90
P10423	1
P10441	17
P10442	5
P10443	24
P10902	15
P10903	1
P10907	1
P10908	13
P11071	6
P11072	1
P11289	1
P11349	12
P11349;P19318	8
P11446	15
P11447	40
P11454	50
P11458	16
P11553	1
P11557	19
P11875	47
P11880	12
P12008	13
P12281	9
P12282	6
P12295	9
P12758	19
P12994	11
P12995	8
P12996	13
P12998	12
P12999	1
P13000	8
P13001	7
P13009	71
P13016	17
P13024	21
P13029	64
P13035	6
P13036	4
P13039	14
P13445	12
P13458	20
P13482	33
P13482;P62601	1
P13518	7
P13656	3
P13669	4
P13857	8
P14081	36
P14175	27
P14176	3
P14294	20
P14375	4
P14377	1
P14407	8
P14900	17
P15005	4
P15028	2
P15032	1
P15034	32
P15038	30
P15042	37
P15043	4
P15047	17
P15067	24
P15070	1
P15078	1
P15082	5
P15254	119
P15286	6
P15288	39
P15373	6
P15639	52
P15640	35
P15723	11
P15770	11
P15877	29
P15977	18
P15993	1
P16095	9
P16095;P30744	2
P16384	17
P16431	1
P16433	1
P16456	34
P16525	11
P16528	7
P16659	51
P16676	23
P16681	8
P16691	5
P16692	1
P16700	49
P16703	25
P16869	16
P16926	13
P17109	11
P17115	11
P17117	14
P17169	47
P17315	72
P17411	1
P17443	14
P17444	2
P17445	19
P17446	2
P17802	1
P17846	68
P17854	25
P17888	12
P17952	24
P17993	31
P18133	31
P18196	12
P18335	34
P18390	7
P18392	5
P18775	36
P18775;P77374	2
P18775;P77374;P77783	1
P18776	12
P18811	2
P18843	26
P18956	41
P19318	3
P19319	4
P19323	3
P19624	10
P19636	15
P19926	20
P19931	2
P19934	10
P20083	27
P20099	24
P20605	7
P20966	12
P21151	8
P21156	31
P21165	31
P21169	17
P21170	39
P21177	20
P21179	65
P21189	5
P21338	16
P21345	1
P21361;P56614	1
P21362	12
P21363	10
P21367	15
P21369	6
P21420	6
P21499	70
P21507	35
P21513	82
P21514	5
P21515	3
P21517	15
P21599	54
P21645	12
P21693	5
P21829	8
P21865	8
P21866	7
P21888	42
P21889	82
P21893	11
P22106	50
P22186	8
P22188	29
P22255	11
P22256	31
P22259	43
P22333	11
P22523	81
P22524	10
P22525	7
P22564	7
P22634	11
P22729	1
P22731	15
P22939	7
P23003	16
P23256	9
P23305	9
P23331	4
P23367	12
P23485	3
P23522	1
P23524	2
P23538	49
P23721	43
P23827	13
P23830	26
P23836	24
P23837	12
P23839	24
P23840	3
P23842	5
P23843	83
P23845	31
P23847	69
P23857	9
P23862	8
P23865	40
P23869	19
P23871	10
P23872	2
P23873	3
P23874	8
P23878	5
P23882	22
P23883	5
P23886	8
P23893	24
P23894	12
P23898	3
P23908	19
P23909	31
P23917	16
P23930	11
P24171	33
P24173	8
P24177	1
P24178	8
P24182	47
P24186	13
P24188	3
P24192	5
P24193	7
P24202	14
P24203	12
P24205	17
P24207	2
P24215	23
P24224	2
P24228	13
P24230	11
P24232	13
P24242	7
P24251	16
P24252	7
P24255	19
P24554	18
P24555	10
P25397	20
P25437	18
P25516	60
P25519	19
P25522	24
P25524	30
P25526	26
P25534	15
P25535	14
P25536	7
P25539	27
P25552	11
P25553	27
P25665	104
P25666	2
P25714	16
P25718	1
P25736	1
P25737	3
P25738	3
P25740	13
P25741	4
P25742	10
P25745	24
P25746	8
P25748	1
P25798	1
P25888	16
P25889	2
P25894	11
P25906	16
P26281	2
P26365	5
P26459	1
P26602	4
P26612	14
P26616	35
P26646	21
P26647	6
P26648	16
P26649	2
P27111	1
P27126	1
P27127	2
P27128	1
P27129	1
P27238	2
P27240	3
P27241	3
P27242	4
P27243	1
P27247	4
P27248	14
P27249	31
P27250	10
P27278	13
P27294	1
P27296	5
P27297	1
P27298	56
P27300	3
P27302	55
P27302;P33570	2
P27303	15
P27305	5
P27306	29
P27431	12
P27434	16
P27550	37
P27828	19
P27829	15
P27830	10
P27830;P37759	2
P27832	2
P27833	11
P27836	8
P27838	4
P27848	9
P27859	4
P27862	1
P27896	2
P28224	1
P28248	11
P28249	25
P28304	15
P28305	7
P28306	12
P28630	7
P28631	8
P28632	4
P28634	5
P28635	29
P28722	2
P28861	10
P28903	22
P28904	4
P28905	8
P29012	8
P29013	6
P29018	13
P29131	12
P29208	9
P29217	16
P29680	14
P29744	1
P29745	29
P30011	12
P30014	5
P30015	6
P30125	27
P30126	20
P30128	9
P30130	14
P30131	4
P30136	45
P30137	9
P30138	9
P30139	17
P30140	21
P30147	1
P30176	3
P30177	28
P30178	16
P30744	2
P30745	1
P30748	3
P30749	11
P30750	18
P30843	1
P30844	3
P30847	3
P30850	43
P30855	16
P30859	36
P30860	25
P30863	8
P30864	8
P30870	18
P30871	20
P30958	75
P31057	10
P31060	12
P31063	11
P31064	2
P31068	1
P31069	8
P31119	21
P31120	33
P31129	1
P31130	10
P31131	3
P31133	16
P31134	10
P31142	16
P31224	37
P31433	13
P31434	1
P31441	1
P31443	1
P31455	15
P31459	1
P31460	7
P31463	1
P31467	1
P31471	1
P31473	9
P31475	3
P31545	6
P31547	3
P31548	3
P31550	16
P31551	1
P31554	60
P31600	15
P31658	25
P31660	1
P31663	34
P31666	1
P31677	26
P31678	23
P31680	10
P31697	13
P31802	12
P31806	17
P31808	17
P31825	1
P31826	1
P31827	18
P31828	29
P31979	42
P31992	1
P32053	10
P32099	12
P32125	7
P32129	1
P32131	20
P32134	4
P32138	1
P32141	3
P32143	1
P32144	9
P32157	10
P32160	11
P32162	4
P32166	1
P32170	1
P32173	7
P32176	6
P32177	1
P32662	15
P32664	15
P32669	1
P32670	1
P32677	1
P32680	5
P32681	2
P32684	19
P32685	4
P32695	27
P32701	1
P32703	3
P32705	1
P33011	1
P33012	5
P33014	1
P33018	14
P33025	2
P33029	1
P33029;P39160;P77260	1
P33030	13
P33136	55
P33195	28
P33218	6
P33219	10
P33221	32
P33224	10
P33225	1
P33228	1
P33232	24
P33235	1
P33343	1
P33344	1
P33355	11
P33358;P75989	1
P33360	11
P33362	11
P33363	59
P33368	5
P33371	6
