ind.p.lab_A	ind.p.lab_B	ind.p.lab_C	ind.p.lab_D	ind.p.lab_E	stat	pval	FDR	weight	ID
1.07069042717428e-05	0.618772793012541	1.05900933161321e-07	3.14470992405964e-10	1.08366349887813e-07	131.806556332708	1.99867349353145e-23	6.48719775743608e-23	NA	P39411
1.08172129284747e-05	4.3387448002808e-11	4.3328906589137e-11	1.21541934228783e-10	3.7795670789919e-05	184.343003434685	2.93528967916716e-34	1.62685809673484e-33	NA	P13036
1.08272059764282e-05	1.42208606596061e-08	1.19798549623357e-08	4.1490754900364e-11	8.10027364968269e-09	180.557924478415	1.79445948743489e-33	9.4599637097682e-33	NA	P0A6E4
1.09344637395604e-05	0.0121300519772083	2.33763965482475e-10	4.49019520058221e-08	5.18425531041247e-08	143.412417052016	8.41329071702851e-26	3.05859456081725e-25	NA	P24228
1.11202545280605e-05	1.23298077367634e-05	7.38931236202769e-05	4.69735707150518e-07	1.14669317352351e-06	120.94569576609	3.25238661356219e-21	9.3145051458765e-21	NA	P00370
1.12117561162027e-05	0.00010502766493233	4.26242666764028e-13	5.34999214247765e-17	2.84703819401527e-15	240.005901348583	6.83176976863602e-46	6.81256399016997e-45	NA	P0AGB0
1.13844998023023e-05	1.00554964014497e-06	6.26981466646664e-06	4.48587678700672e-07	8.4398528751309e-09	140.760920917564	2.94293952617401e-25	1.04839581685654e-24	NA	P00562
1.1643031997248e-05	1.03451839658055e-07	7.39174628467582e-09	1.45594791703878e-09	2.15866015632751e-12	186.754012376983	9.25617705882585e-35	5.34490410164293e-34	NA	P00968
1.16625015854088e-05	2.78149588972948e-06	1.61909583096802e-12	5.62173654018907e-11	8.77889846726292e-12	200.722544763661	1.14074113464965e-37	7.71787530609014e-37	NA	P24554
1.219901255814e-05	0.122874837281689	5.41310063850045e-05	0.00191245945428682	0.00921607044001466	68.3620394042967	9.17437274651738e-11	1.60875476903974e-10	NA	P29745
1.22609447109036e-05	4.69829268010128e-05	0.000702345137127253	0.0655330386004975	1.23354125455655e-05	85.1282814062376	4.92433690143324e-14	1.03008664922146e-13	NA	P0A6B4
1.25518622064889e-05	4.13254423954375e-11	1.0191419653002e-09	1.37894337663407e-10	7.03899880686019e-07	185.541304321112	1.65414926548176e-34	9.35592853346519e-34	NA	P08200
1.28202149068566e-05	2.85195207124324e-06	8.76197158198896e-13	4.80857698503154e-12	4.54478605806043e-12	207.945679697932	3.54409514559523e-39	2.55813611817237e-38	NA	P46889
1.29499514655178e-05	7.88660606533299e-06	2.89471638314845e-11	5.66194037765584e-11	4.60479785717262e-12	193.937807568914	2.96044547179265e-36	1.82855375782616e-35	NA	P31060
1.30543922691353e-05	0.00529406158298454	1.05625640640628e-07	3.84497174293949e-09	4.30468740287081e-10	146.987132254997	1.55199897610416e-26	5.81238832227244e-26	NA	P0AEI4
1.31500128475095e-05	8.73185035155249e-05	1.62174685653709e-07	1.1805184483182e-08	2.91599917744872e-10	152.859986399468	9.61044150366272e-28	3.72273420492895e-27	NA	P07395
1.38920387892608e-05	4.15305748941262e-06	5.18690852563823e-11	3.38652321407925e-15	1.18948410870353e-12	216.069265139478	7.10270325506659e-41	5.74462937535191e-40	NA	P00934
1.3899278308213e-05	0.136381335684897	0.00126114672996181	8.04238673112487e-07	0.0194146002478099	75.6536150937893	3.54917666031449e-12	6.7737168697624e-12	NA	P76049
1.39812637775798e-05	1.62577090427687e-08	3.54691909747459e-12	6.139604286187e-12	2.64170614351215e-12	215.906579557605	7.68164554662639e-41	6.19270321177705e-40	NA	P25665
1.40017924673524e-05	0.188262530734811	4.65724058037318e-05	1.72879767501979e-08	3.11979159797983e-09	120.558999182357	3.89676543952984e-21	1.11086895365701e-20	NA	P78055
1.41973781828183e-05	0.0223316590983441	1.14760529151403e-05	2.72147650125201e-07	8.76038858738472e-06	106.203285184891	3.10307233119038e-18	7.95142270211116e-18	NA	P62620
1.42403574426283e-05	9.92961313763398e-06	1.67201103041281e-05	1.82440255687708e-11	2.37956803530033e-07	147.313356153813	1.32999587345454e-26	4.98848905405985e-26	NA	P77713
1.50873981544383e-05	0.0294585656750979	0.408163619296561	0.000108836467013909	4.73174912313834e-13	106.054967643489	3.32367339614547e-18	8.50791860064867e-18	NA	P0AC92
1.52775916166864e-05	0.000514407446671163	3.75553029625581e-11	1.29822305228912e-13	5.69432251430653e-13	201.067142357346	9.66736778181956e-38	6.57645868555013e-37	NA	P0AED5
1.58696752997376e-05	5.02540999951365e-05	4.81035715386175e-09	9.62797980424607e-09	1.49200701694887e-14	180.793349842009	1.60342878581021e-33	8.47088015992924e-33	NA	P0A6Y1
1.60859143095636e-05	0.0170891173140712	1.89481162697431e-05	5.42820938208421e-06	0.000570082645127139	91.1486329682451	3.16909524696748e-15	7.00076823685075e-15	NA	P08312
1.68118096514933e-05	NA	0.000138899812808989	2.20661246368314e-05	0.100508341854576	65.78833623523	3.36994542924423e-11	6.06785678086543e-11	NA	P76445
1.69282394278056e-05	0.233631228860598	2.69893218630125e-09	3.60969247298028e-07	1.26039587576029e-08	130.389352587983	3.89044510848395e-23	1.24164205711641e-22	NA	P76015
1.72085720282486e-05	1.40875430562766e-05	6.79493216063958e-09	7.11867322541196e-11	6.24039871562996e-14	189.436546408771	2.56113879177724e-35	1.51773451550904e-34	NA	P0ABU5
1.73326794618134e-05	0.540255881499837	8.75612065765297e-06	1.60535131719589e-06	6.51938970726249e-08	106.224909518482	3.07215416133526e-18	7.88032932086306e-18	NA	P0ACN4
1.87277807453632e-05	0.0117609550321353	0.0280966285886271	2.31033263402862e-10	1.45078128558064e-08	118.275232573989	1.13232040941614e-20	3.15196365087474e-20	NA	P21338
1.92876987239242e-05	0.000683513783101259	0.000433888468828514	0.000108304373077086	3.77915850935113e-06	95.0072080598733	5.41338570510062e-16	1.22977462998763e-15	NA	P0AFM2
1.93158577898333e-05	5.12533805420811e-06	2.26980924329277e-11	4.80697706540474e-14	5.01024818180553e-11	203.855423820477	2.53235338103148e-38	1.77622413703423e-37	NA	P0AEI1
1.93599286129175e-05	6.15091023758758e-12	2.0681682688828e-12	7.79141455423958e-11	1.50727919197308e-08	209.713744337514	1.51404732983866e-39	1.13234322891247e-38	NA	P64614
1.97679711247157e-05	3.23081014429513e-07	4.78031637984963e-10	1.28620320942899e-14	0.052627862144254	164.334321493417	4.12320034692876e-30	1.80244832067326e-29	NA	P0A9P9
2.04096517706002e-05	2.04035243090159e-11	1.94535816860371e-13	4.82262944194723e-15	1.07336711324165e-11	245.812137563933	4.12005622170662e-47	4.33478796546506e-46	NA	P04079
2.05153460032965e-05	4.52950388073596e-05	1.68415076038921e-12	4.94903267823526e-11	2.78675309888852e-05	164.247404580052	4.29734895400231e-30	1.87527547500663e-29	NA	P37631
2.2079964589927e-05	0.531617579627297	0.969648231872462	0.00287397114348706	3.23741363722968e-08	68.9629185389127	7.02800276630298e-11	1.24468836438875e-10	NA	P0AF12
2.22756562483138e-05	0.000100228233575986	9.03054375585678e-11	5.33643239325008e-09	8.22314603130102e-07	152.215502971982	1.30451819759697e-27	5.01411561088743e-27	NA	P0A9U6
2.26398126962594e-05	1.81899887736007e-05	3.04454462674745e-07	1.96446867747856e-14	1.68453148528193e-13	195.17654457922	1.63423046721753e-36	1.02728968356991e-35	NA	P77735
2.28800993771844e-05	1.94663196194244e-06	3.78562799512744e-08	2.24307129362865e-14	1.72826508306223e-16	217.293421132935	3.93843480938312e-41	3.21682027358496e-40	NA	P0AGC3
2.32504333195262e-05	0.0510092795620267	0.33945217624149	1.31888677769299e-10	7.92561122830223e-06	98.4396614409241	1.11801802928125e-16	2.63131636654535e-16	NA	P0C018
2.34581434959582e-05	4.24317408316614e-07	4.06546430332247e-11	1.13244820674677e-10	5.15386825287381e-11	191.698285072016	8.66362737704212e-36	5.23401138131279e-35	NA	P0AGD1
2.37883201274397e-05	0.00132724482394905	3.35223671024913e-09	1.4551186091488e-11	1.54219705413188e-12	177.87153119848	6.47937522594812e-33	3.26997737520918e-32	NA	P0A7W1
2.41220280254083e-05	0.00114885055614536	6.20792745870791e-09	2.20005132834847e-07	1.15667253817563e-09	144.412301232672	5.24494826345425e-26	1.92366418584297e-25	NA	P0AB61
2.53211533418587e-05	0.00094961143534775	3.46996700600483e-05	2.72669558472052e-06	0.000105460466444635	99.5634059086482	6.66400407825021e-17	1.58341838529141e-16	NA	P77374;P77783
2.55497328628752e-05	0.00152728615167751	4.78329038264032e-11	1.06153247367855e-08	0.220707738842955	121.388673944963	2.64395128279613e-21	7.61592927515405e-21	NA	P0AEB5
2.60768516181283e-05	1.75671102640975e-08	1.90285969292898e-08	2.34180498763193e-07	2.10251610994303e-09	162.872655145633	8.26618583576379e-30	3.54489454753048e-29	NA	P23485
2.63280887772016e-05	1.34704701399063e-05	0.000266246084610757	0.00427285400206884	0.00528245284592215	81.3796248238853	2.6921128869615e-13	5.45674799863298e-13	NA	P37769
2.63417679557021e-05	0.000948908782576781	1.42231362104405e-13	2.41282335771245e-09	6.4774636424583e-13	189.987238850448	1.96716212669648e-35	1.17414989437196e-34	NA	P77293
2.64490323020507e-05	6.02482458510504e-06	2.80146664689626e-08	3.43268406782204e-08	1.24720845905855e-07	146.069953865465	2.39515099340941e-26	8.90293400693948e-26	NA	P0AGJ9
2.68445160311438e-05	0.141451689751355	1.07219669192587e-06	2.53501109034857e-06	2.2761967557138e-05	99.6055582384498	6.53584826787416e-17	1.55445510049153e-16	NA	P63177
2.71468901512951e-05	1.88937306969347e-07	3.44042552833439e-11	7.06214753538534e-13	1.36678437013348e-09	196.957203115726	6.95442142458043e-37	4.48515023304759e-36	NA	P0A9A2
2.72665906703306e-05	5.27050755495538e-05	1.60781107008231e-10	1.12044385746802e-06	3.05578916752796e-09	152.439276108741	1.17321069090452e-27	4.52341948061478e-27	NA	P0ABU7
2.73026008756594e-05	2.52576291576319e-07	4.77578111192327e-09	2.53951957878021e-12	8.0384129214698e-13	198.816420219879	2.84898660267182e-37	1.90162197162208e-36	NA	P33232
2.83772089141089e-05	6.41721629811929e-06	2.58493665530405e-06	7.41986469944721e-08	9.53353162477861e-08	135.749290724926	3.12609430193973e-24	1.0618457115891e-23	NA	P21179
2.89058768913929e-05	4.79998286492034e-10	9.08306786705428e-11	1.72457475247169e-12	4.32074598450131e-15	230.384234342781	7.13493097897863e-44	6.56149393363108e-43	NA	P31131
2.92805813885865e-05	0.0285089275649243	2.62238859648251e-07	1.91460294527275e-08	6.62826343723148e-08	126.901284914798	2.00020224213936e-22	6.13906324750562e-22	NA	P33362
2.95669916052588e-05	3.66655538453589e-08	2.02632944394279e-10	4.61806325210977e-08	2.41709053461049e-11	182.412963614605	7.39049732245723e-34	3.99795312672359e-33	NA	P56262
2.97892497239014e-05	2.95126510686246e-06	0.578083344284038	2.89708535798091e-11	0.00132679776192195	109.184789222579	7.79000029140714e-19	2.05553355191965e-18	NA	P0A8M6
3.02079489732049e-05	8.27169123536576e-05	1.04726997907862e-07	1.61064042136561e-06	3.39101331622538e-07	128.230492731811	1.07213315194496e-22	3.31933493301664e-22	NA	P07021
3.02779229528115e-05	2.21986075892343e-09	6.89009950437752e-17	7.89180285624582e-22	4.5219127206951e-12	284.515815252634	2.9011288992567e-55	4.41932702874502e-54	NA	P0AG71
3.03220676603804e-05	0.0138573661218732	5.73186963311843e-05	3.26727356015178e-10	1.80646774891488e-11	142.056829024813	1.59612572996433e-25	5.74606546212607e-25	NA	P06983
3.12521150584037e-05	0.0432219243388237	0.000116241940249626	2.43167642846903e-05	NA	66.398024622279	2.55197141145423e-11	4.63108813519812e-11	NA	P75687
3.21581723902633e-05	4.60402493267515e-10	4.15945667815053e-08	5.45847551559995e-09	1.87252137174337e-11	185.132613441784	2.01155688826632e-34	1.13002166370255e-33	NA	P0ABX8
3.21959674802714e-05	0.00366062964742927	0.00123657309557241	1.61134077887442e-05	0.00163902808558197	80.1974230207726	4.59244152669913e-13	9.15171132487476e-13	NA	P0AFW0
3.28456267109566e-05	1.3130153570301e-09	3.66239129396018e-10	1.79881717364102e-14	NA	168.302856224266	2.92485770702875e-32	1.44095668383976e-31	NA	P76121
3.32737147639549e-05	3.976558363127e-05	0.410969301092553	4.23208719727661e-08	2.30742130486474e-06	102.579707505588	1.65780996629563e-17	4.07155504086256e-17	NA	P0A7U3
3.33502924096932e-05	8.3166155554912e-10	2.69318321246807e-06	3.52447556154839e-12	1.13693454396155e-09	182.014091867806	8.94391089237224e-34	4.81729517261611e-33	NA	P0AES4
3.33871830620873e-05	0.00347620792762289	3.92325906973048e-12	2.86415917974288e-09	1.49542351806185e-09	164.450195060413	3.90195292484513e-30	1.70873882052742e-29	NA	P08192
3.35302084848298e-05	0.151193230686383	2.69515768976411e-06	5.49053315972343e-10	1.38739907430658e-06	119.654439014923	5.94659984568805e-21	1.67408247356501e-20	NA	P04846
3.4417182214532e-05	8.13924677542786e-05	7.37814506489872e-13	8.38082890656794e-08	1.5867160632699e-11	177.579539674823	7.44932711189093e-33	3.73670287248994e-32	NA	P0A6K6
3.46380475657868e-05	4.26452317453531e-09	1.04267601483195e-14	1.0888391728812e-11	8.22695720180241e-14	234.219986105474	1.1191813308371e-44	1.06881817094943e-43	NA	P05719
3.48632016003099e-05	4.22468425003923e-06	2.65543598676029e-14	2.64101383673871e-17	6.81899084727488e-09	221.749130430741	4.59952512164158e-42	3.91117153323152e-41	NA	P77775
3.61770440163744e-05	0.0587665725158501	0.654488671840584	5.40511259646055e-09	0.000512428083646545	80.1948792025795	4.59771827070905e-13	9.15487928321618e-13	NA	P0AFF6
3.63767621849105e-05	2.29268150877936e-07	2.82164922706189e-09	4.23231188486816e-12	2.7724684484901e-12	195.990908032918	1.10569224744902e-36	7.02156994991286e-36	NA	P64554
3.66127115345041e-05	3.20496121949376e-08	1.25963612138202e-08	1.25832880036755e-12	3.24403278774807e-14	208.243128723704	3.07166558039401e-39	2.23010106319249e-38	NA	P0A717
3.67194266188863e-05	1.13998493119341e-06	8.40801985362274e-06	5.51816231245042e-11	2.66419008718399e-09	157.8935630991	8.8156735051359e-29	3.6180689773971e-28	NA	P0A9T6
3.90198072433177e-05	6.82501490382382e-06	1.82843585060122e-09	5.37023492216324e-14	5.2753162794507e-07	174.353077640705	3.4773734101926e-32	1.70638699160242e-31	NA	P39371
3.91450254888606e-05	0.0573460028101117	5.35493145373219e-09	0.00096113940335423	1.82104237363647e-06	104.431259725738	7.04576789148241e-18	1.77071272009624e-17	NA	P14175
3.92420765145763e-05	5.98454065652388e-12	1.14094590678721e-16	6.57858629865284e-19	1.60264146960295e-10	274.233201996818	4.28476492858457e-53	6.11440880326177e-52	NA	P06149
4.0216150979723e-05	4.46522476948055e-07	9.03121820376971e-15	1.44297157662561e-16	1.44256942840828e-14	250.85105892806	3.59482107870954e-48	4.00266400826717e-47	NA	Q46845
4.07744675605935e-05	1.9625166528929e-08	1.04544674315095e-09	8.52331036194955e-09	6.28729095992188e-11	181.206191718387	1.31619364349549e-33	6.99809168479508e-33	NA	P17169
4.08852084490207e-05	1.11594550038437e-07	0.0886679490607456	7.86095487423493e-06	0.00419802614886558	91.525471866284	2.66753050622747e-15	5.90854437730849e-15	NA	P0A9H9
4.13248660963717e-05	3.13180124416784e-07	6.34699337397595e-10	2.93576032652149e-11	4.75121944539371e-05	160.908793810709	2.10351368975941e-29	8.80779846825062e-29	NA	P51981
4.14339351259522e-05	0.00868329165847079	4.06600134654344e-14	2.22669512471035e-13	4.1791795226394e-14	211.220920537867	7.33128335094915e-40	5.60110048012515e-39	NA	P0AAE0
4.1986103579372e-05	1.26426574616534e-08	1.36174755433958e-08	5.02874008496675e-13	2.48792997463631e-09	189.01304907271	3.13724492841424e-35	1.85030383782721e-34	NA	P76344
4.2207360163036e-05	4.35805910620955e-06	0.00013221508225332	1.02563928953116e-07	2.83317722982973e-06	120.428743131269	4.14136273958716e-21	1.17789274712427e-20	NA	P09373
4.39475539241949e-05	NA	0.919828622443446	NA	NA	NA	NA	NA	NA	P56614
4.52655842736265e-05	0.283261046045902	4.64957737436167e-06	7.85730224707513e-08	0.031205106062586	86.7389902380375	2.36786298424417e-14	5.05103418374422e-14	NA	P0AEP3
4.53649479031807e-05	8.39917477586771e-05	1.96422028696601e-11	8.64527902519655e-10	1.35877263202566e-15	198.279871200098	3.68599116418414e-37	2.45370403771292e-36	NA	P0A8D0
4.55746516031341e-05	0.2043836131312	0.290455937140029	0.0447446488850967	0.000121226328866423	49.8897071247639	2.79666869110175e-07	4.15318681818519e-07	NA	P77330
4.68476587000869e-05	5.10794093609236e-07	1.93385913790172e-09	3.72636311500666e-10	7.69081969627513e-11	179.036967877368	3.71258913222417e-33	1.90461958994062e-32	NA	P76329
4.70675583872618e-05	0.0462068945423088	0.707087230794175	5.36448438336168e-10	5.17348223691443e-08	103.01667895156	1.35482382208377e-17	3.36066688335064e-17	NA	P69503
4.77372609516871e-05	0.000595858296612222	0.0247325377353503	0.00471640756928344	0.00124330896399004	66.2432567722273	2.34255348327601e-10	4.04771071605729e-10	NA	P31680
4.91370001101357e-05	3.53392042006354e-05	1.37554783094139e-09	1.5598126506126e-08	1.43723134534732e-13	176.245664522973	1.40869768715219e-32	7.00961193827434e-32	NA	P0AE88
4.93903928670355e-05	2.49357420611928e-06	2.32078709775392e-06	2.63413531162259e-13	1.60511510091509e-06	156.197037141886	1.97301276649378e-28	7.94001734068727e-28	NA	P32099
5.36641297901959e-05	3.13552072425912e-07	1.23757017525783e-07	5.5464501839522e-05	1.25459998762469e-05	123.597775801005	9.40491911084531e-22	2.79669630565616e-21	NA	P0AFI0
5.37563932316033e-05	0.00817698399560749	5.68665567874822e-09	7.89792885657485e-14	9.63011755301347e-11	173.711509416246	4.72321016521006e-32	2.29332223130269e-31	NA	P00894
5.50621180154321e-05	2.64899941551569e-09	2.4011232362117e-05	2.07389579659989e-12	4.03640852585046e-12	186.660758618159	9.67883935996474e-35	5.57599956630915e-34	NA	P0AFD6
5.54998410126214e-05	0.00584262932555484	9.80887485738345e-09	7.25830733425514e-07	4.11037650446843e-09	133.654766452573	8.37958615041019e-24	2.79282045791523e-23	NA	P64534
5.57520854472615e-05	5.46451812006369e-07	8.30434360944795e-12	5.69760342279361e-10	6.78293119702845e-13	198.0673200555	4.08192624029652e-37	2.68844107550564e-36	NA	P77302
5.66030155779049e-05	2.54279092951155e-05	0.00218818750110387	5.84807591157423e-11	2.73147239162283e-08	134.923912913355	4.61102144110515e-24	1.55559323889458e-23	NA	P0AA10
5.80473628788139e-05	0.00106996010849631	3.3856953531618e-10	6.260200156088e-11	2.3601989080718e-13	181.939521979831	9.26864497434255e-34	4.9813951236564e-33	NA	P00946
5.83977721743638e-05	0.00443630567184681	2.27279466463121e-06	1.09513785918856e-05	9.15157353037832e-06	102.368592817971	1.82755872525353e-17	4.47959359803012e-17	NA	P30178
5.85428460602703e-05	0.537974225017354	5.65423874934022e-08	6.56724102438983e-08	3.39937382698748e-08	121.579295962419	2.41846555134294e-21	6.9988927319167e-21	NA	Q2M7X4
5.85796996478615e-05	2.15366821572196e-06	1.96088159741735e-07	1.39830805601513e-14	4.57606245715444e-13	197.103714968973	6.4822346776577e-37	4.20245135890968e-36	NA	P10908
6.04724076797808e-05	7.04316172898407e-07	9.34378754129469e-07	3.27060994133625e-14	2.69324447989272e-08	172.487789524185	8.46893603516777e-32	4.05170870430088e-31	NA	P75800
6.13727815167499e-05	0.000279787786495961	1.21570187276321e-09	5.21006094948448e-12	1.00674622433419e-12	184.025389254979	3.41709915844238e-34	1.88547938009165e-33	NA	P63389
6.19485944199678e-05	4.21080691438479e-09	8.34229280398119e-05	3.42127791097488e-05	3.49969862430029e-08	131.634639524873	2.16691196102201e-23	7.02407623918754e-23	NA	P37691
6.21159317085649e-05	7.03406477192953e-06	0.0075905499985581	8.78477125349152e-11	0.000936635342011314	113.121475924684	1.25049535123717e-19	3.38601958246663e-19	NA	P45578
6.2693194491741e-05	2.27825418893959e-07	NA	NA	NA	NA	NA	NA	NA	P69054
6.2997939366035e-05	0.00107481451354809	9.38951334495153e-06	0.000349827231818476	4.75912044488161e-08	105.80524366689	3.73104162465972e-18	9.51147469612945e-18	NA	P37595
6.36455895448425e-05	7.77139760347228e-05	3.16762095046808e-06	0.0250413457882974	0.0196921659921591	78.8038941793699	8.60988052240414e-13	1.69534760801979e-12	NA	O32583
6.49862864809512e-05	0.0704182253504688	0.0107830473058773	0.000129707144147812	0.152878720006126	55.3055185274948	2.76903591062058e-08	4.32967012976757e-08	NA	P0A790
6.66939383119177e-05	0.0793925538599553	0.036988631599977	0.00411919813200218	3.5799896770827e-05	62.3511083253257	1.29759393702455e-09	2.1652726785161e-09	NA	P77529
6.67953753910656e-05	0.258285782605893	0.0619550336735268	0.000548534091990203	0.00655186111359013	52.5703580178121	8.94644512531607e-08	1.36031985585792e-07	NA	P0A9G2
6.74672269882149e-05	0.000101020988631885	2.54782225978929e-11	0.000818362260687686	8.6615833594473e-08	133.134473126052	1.07036452111992e-23	3.5483512762894e-23	NA	P0AD49
6.80918393621936e-05	0.0161553275939766	0.000241381087387107	NA	NA	NA	NA	NA	NA	P46139
6.97391185238379e-05	0.040195177131362	2.34970920505054e-07	1.4562571285291e-07	2.35783609109347e-10	131.917788502498	1.89683956399845e-23	6.18090897297657e-23	NA	P0A840
7.12039532968974e-05	2.68367238315229e-08	1.08691316614555e-11	1.35300546062669e-11	4.03896741227367e-11	202.37421141372	5.15969778249856e-38	3.56867119608466e-37	NA	P43672
7.12996808132706e-05	7.84629265172181e-08	1.13873479670507e-07	2.06410435167228e-06	2.34026300985613e-12	163.538016172135	6.02305961029076e-30	2.60091426301773e-29	NA	P52647
7.45732647240273e-05	7.2808578295924e-06	5.00753352751022e-14	1.04065100278617e-11	2.77922048706033e-07	184.687505775799	2.48914819535587e-34	1.38888875709407e-33	NA	P75870
7.45756408394289e-05	9.79216949704033e-07	9.97278847871313e-09	2.78366226057003e-11	6.10158735094619e-12	183.781511229046	3.84005024840712e-34	2.10482224432558e-33	NA	P0AEX5
7.59127730850444e-05	5.41615731062958e-05	6.84728312469212e-06	4.94329640894067e-08	1.83551684639373e-06	122.463911788226	1.59892822086196e-21	4.68729489067325e-21	NA	P38105
7.80604031299994e-05	NA	NA	NA	0.103977626803314	NA	NA	NA	NA	P39160;P77260
7.81456905866895e-05	0.00204597445418302	0.321480458208446	2.55340386029111e-08	5.30456102319575e-07	97.4328346416965	1.77663671571233e-16	4.11510164656131e-16	NA	P0A7R1
7.89702481745271e-05	5.87250066600282e-07	1.03479051594598e-08	1.13482621345321e-12	0.0614579064407132	144.94936119767	4.06890003331356e-26	1.49675241225446e-25	NA	P0AFI5
8.16339899711236e-05	0.0010545528310678	1.86225470151817e-08	9.46758414935476e-11	NA	114.294716673718	4.9778971698427e-21	1.40936358867952e-20	NA	P31600
8.1889380339318e-05	4.61215413960011e-12	1.12651520460666e-08	2.1067055226567e-17	8.65290117509277e-09	221.556422987701	5.04733852500796e-42	4.26276923727713e-41	NA	P26616
8.25356748529353e-05	4.16840619828563e-06	8.79563301520288e-06	5.99226156745956e-05	3.04119880770389e-13	143.950645877883	6.52387117430598e-26	2.38568072544945e-25	NA	P0A8N0
8.29602773949157e-05	5.96719762987584e-09	1.99966970893821e-10	1.43811402518178e-12	4.10352784723805e-13	212.912907414978	3.2471085190133e-40	2.52745155257367e-39	NA	P23845
8.39162193381586e-05	0.000800912106258769	4.97399364156551e-08	9.83433840328833e-07	9.06166806893247e-07	122.156333149588	1.8463923321728e-21	5.39363783621772e-21	NA	P0ADR8
8.55096348052958e-05	1.44943971133257e-09	8.00550106638625e-06	2.1885255743729e-08	1.08457086030063e-11	168.678112392531	5.2090280593013e-31	2.36886752220607e-30	NA	P60240
8.8410514150302e-05	2.68269468387485e-09	1.93110089116253e-12	1.13230123504286e-06	0.000672394560451059	154.077636684741	5.39427234013946e-28	2.11024957181493e-27	NA	P0AFX4
8.91940559705013e-05	0.0295419093904694	7.90193360734942e-08	1.4679285178066e-07	5.28984347677946e-08	123.378700561581	1.04206856377674e-21	3.09134557211188e-21	NA	P0A9C5
8.9460596699136e-05	0.0107143486644231	3.39140215415081e-08	2.07753960721652e-08	5.7841499620199e-10	140.035093944685	4.14517943367264e-25	1.4724578732202e-24	NA	P0ACC7
8.95952579214314e-05	0.101985199699649	0.000201750879416251	0.000143329881863624	0.00112091363447545	71.5111710657279	2.26268954013032e-11	4.13107215304675e-11	NA	P15640
9.04468064477652e-05	NA	NA	0.0012954866437571	NA	NA	NA	NA	NA	P33607
9.05987266554899e-05	0.821283789728115	0.00170767176977766	0.00816644484902008	0.000166508708725719	58.773531793527	6.17955079690074e-09	9.91843867401716e-09	NA	P0AEH5
9.20168834027791e-05	0.0268928094550996	0.650500894833151	1.81517052623618e-07	0.000425807564010608	73.2457733955415	1.04323831645386e-11	1.95057284620101e-11	NA	P0A850
9.33554751033684e-05	0.000315590981386742	6.25573421966475e-12	1.24970773047371e-16	1.12488910791351e-08	196.118260489884	1.04015177922029e-36	6.63932356761946e-36	NA	P0A7V3
9.4577970624127e-05	6.67998511691569e-06	3.71134640703256e-06	3.17292402899014e-13	7.43161521729141e-10	166.971313906929	1.17471174641661e-30	5.2366414117638e-30	NA	P0AB58
9.54590900643387e-05	0.000272168015682173	0.00175601214197489	7.12868857064714e-11	1.01538025266034e-08	131.160679860991	2.70764930225522e-23	8.7426439759424e-23	NA	P25522
9.59974487300662e-05	1.60243294607473e-07	5.83566357008349e-08	8.01269429600964e-10	2.00821443546318e-09	165.050595998695	2.93196471498401e-30	1.29538583404009e-29	NA	P33030
9.75383153180187e-05	3.83782498295484e-11	1.75841134181671e-08	4.29512355173628e-12	NA	154.497212581506	2.25865389117291e-29	9.42560943156694e-29	NA	P39359
0.000101320037094563	0.318245868622808	0.0096285338132545	1.17792702341781e-06	0.0179380592464181	65.3155334786348	3.52719803936322e-10	6.04419098118625e-10	NA	P32662
0.000101601539839759	6.0476698438567e-07	1.74325815726446e-06	1.17622145319559e-07	5.49054386814307e-10	148.102482568371	9.1547293689948e-27	3.44934643751352e-26	NA	P33224
0.000101812103714227	1.32558650818561e-05	1.89373155027995e-07	4.41665522819587e-06	1.00906272500945e-07	128.684400105811	8.66410809070106e-23	2.71286007430148e-22	NA	P21363
0.000103388857277358	4.19257260532785e-06	0.948884547081603	3.36283105976876e-09	9.94851650834954e-12	132.911515693249	1.18872039627577e-23	3.92499035100099e-23	NA	P0ADZ0
0.000104566486093299	2.4400608111338e-06	1.07164560714142e-06	2.42969099035629e-07	2.53647201935296e-06	127.901116344737	1.25134168291329e-22	3.86934171690374e-22	NA	P77150
0.000104580345370822	6.65556356257203e-07	2.56727262872465e-13	8.43468107063815e-10	2.24979421624452e-10	190.974941513204	1.22539053450135e-35	7.38505994457976e-35	NA	P0AFB8
0.000106614360403355	0.596471864524223	0.0150864889180371	1.42091183965374e-06	1.93090339935628e-07	85.562581369326	4.04263162595944e-14	8.52833842587705e-14	NA	P0DMC7
0.000108600477373273	6.66508564345015e-05	7.93740882969585e-12	8.00066429085836e-09	2.38234157166109e-12	179.419980349783	3.09155381364594e-33	1.59591021190912e-32	NA	P0A7F3
0.000111613076827878	9.01085689736602e-10	7.83121698781799e-13	2.89052015501578e-12	1.12954988878987e-14	232.974676208056	2.04237631116142e-44	1.9355802979442e-43	NA	P0A6A3
0.000112186082437377	0.00081004394517451	1.25172291859333e-08	3.66167176338969e-08	6.29209376951711e-10	145.438502914064	3.22872311762298e-26	1.19122132259403e-25	NA	P39099
0.00011276718797027	1.0844987026309e-07	4.69104150308965e-06	3.877748756894e-07	0.000180460670988674	121.559714902869	2.44071362384575e-21	7.04685107908023e-21	NA	P0ABQ2
