Symbol	metap	metafc	idx	ID
P77625	1.69016144853434e-24	0.306045209518335	7.27532869731354	P77625
P0AAQ2	1.78242285394944e-24	-1.32603258616582	-31.4919336446288	P0AAQ2
P0AAT6	1.83204260067587e-24	0.433756147909887	10.2960976306508	P0AAT6
P0ABK2	1.94436036334696e-24	-0.893279829227827	-21.1807574473193	P0ABK2
P09169	2.06479464716576e-24	0.44446921794364	10.5273081564191	P09169
P0A858	2.10118976014367e-24	0.320318353924077	7.58434894787999	P0A858
P0A7L3	2.25545133211975e-24	0.568580069186369	13.4450801551331	P0A7L3
P24228	2.31421959487262e-24	0.303222051730895	7.16683374122511	P24228
P76330	2.56780223710147e-24	-0.368749921870247	-8.69897232688359	P76330
P0AFI5	2.64704437316226e-24	0.487380540177254	11.4910873717217	P0AFI5
P25539	2.7505742714968e-24	-0.292465599137315	-6.89065815825901	P25539
P07649	2.97161639598833e-24	0.410961870076877	9.66870289845023	P07649
P75797	3.30697377228469e-24	-0.209802555656982	-4.92628343682083	P75797
Q46857	3.83521515011166e-24	-0.375824550816543	-8.80038670569507	Q46857
P25536	3.86585462939883e-24	0.371383840069869	8.69511866580327	P25536
P45800	3.98331090021208e-24	-0.386071816899467	-9.03398623488704	P45800
P0A6P1	4.8831754103002e-24	0.262748120390049	6.12499964795587	P0A6P1
P00562	5.54394390764352e-24	0.514814264712441	11.9726138103225	P00562
P25748	5.82576219727776e-24	-1.6188751107476	-37.6139921349787	P25748
Q46938	5.86662650671616e-24	-1.18949390646654	-27.6338603878452	Q46938
P16926	5.93631677494392e-24	0.400421821741721	9.30039060836457	P16926
P0AAX3	6.08297215731259e-24	0.781843943916871	18.1511984420567	P0AAX3
P45527	6.30685857698505e-24	0.889486599411292	20.6362553579523	P45527
P0AF18	7.71014293382939e-24	-0.205008214844722	-4.73834207119555	P0AF18
P0ADZ0	8.11444190651179e-24	0.366971707861576	8.47364878702914	P0ADZ0
P02931;P02932;P21420;P77747	8.15912886529889e-24	-1.39121074869991	-32.1207693257813	P02931;P02932;P21420;P77747
P06864	9.11352202401778e-24	-1.72174722977148	-39.6695963765285	P06864
P30126	9.62721946277729e-24	0.381616016297102	8.78346470628126	P30126
P37794	1.07575046527541e-23	-0.515572041517365	-11.8418073701454	P37794
P31433	1.29746268457923e-23	-0.298010110880678	-6.82052913364164	P31433
P0A9X9	1.32963619005439e-23	0.965786465344178	22.0935892130552	P0A9X9
P0ACB7	1.49424937279024e-23	-0.268832605326235	-6.13625931088358	P0ACB7
P75821	1.91825789083852e-23	-0.318695235543736	-7.23982930661819	P75821
P0AA39	1.9457821509474e-23	0.28542080686123	6.48216505364588	P0AA39
P0AEC3	1.99149526382595e-23	-0.291524895370329	-6.61785438582864	P0AEC3
P37647	2.08398355446725e-23	-0.246710008966093	-5.59565579370344	P37647
P56258	2.12477392152114e-23	0.365215112122503	8.28040802438333	P56258
P0A6S5	2.29548598309518e-23	0.465838612985497	10.5461787544933	P0A6S5
P52129	2.38699341770218e-23	0.64070181838863	14.4940518582997	P52129
P33219	2.7032206934538e-23	-0.63220737334625	-14.2677309161328	P33219
P0AAT2	2.92908369891715e-23	-0.518957933483221	-11.6938183091009	P0AAT2
P0AF48	2.98910470179463e-23	-0.354762325867617	-7.99082941844991	P0AF48
P0AFU8	3.099801210722e-23	0.327215024270392	7.36517374267414	P0AFU8
P22255	3.14085467422608e-23	-0.316276022104382	-7.11714419405046	P22255
P64596	3.44837252031351e-23	-0.304956698830875	-6.85005502887701	P64596
P0A9W9	3.5505117582934e-23	0.351493223777587	7.89092060500876	P0A9W9
P0AA10	3.65730580418804e-23	0.33571116939251	7.53229736576745	P0AA10
P0A6I9	4.14554685522999e-23	-0.386362052504649	-8.64771702489653	P0A6I9
P0ACC7	4.22497939304117e-23	0.222764736217702	4.9841772821704	P0ACC7
P24182	4.33972191442583e-23	0.307699801375134	6.88094853124628	P24182
P0ACY3	4.86142567264776e-23	-0.400990691540223	-8.94740007443898	P0ACY3
P09029	5.15695327101106e-23	0.314565503372331	7.0109122532247	P09029
P64479	5.38493546311079e-23	-1.08045169895362	-24.0603838594717	P64479
P0AAS9	5.41905386676006e-23	-2.19935498104563	-48.9710063289306	P0AAS9
P05706	5.61165320926497e-23	0.834862999290026	18.576460771174	P05706
P77488	5.81973288890643e-23	-0.260509525531803	-5.79245455605535	P77488
P33363	6.321414332593e-23	-0.217798096001584	-4.83494038765823	P33363
P77541	6.60519759325986e-23	-1.78002119694475	-39.4810734017639	P77541
P0A7J7	7.01245185747683e-23	0.309376719560392	6.85397209730552	P0A7J7
P0ADU5	7.65299854253384e-23	-0.539075714378499	-11.9222892630383	P0ADU5
P39353	8.26433438133378e-23	-0.459587826023286	-10.1489824226074	P39353
P76559	8.32584084999704e-23	-1.10028403216462	-24.2938003930883	P76559
P77766	8.70003448543761e-23	0.817435344989382	18.0330152831753	P77766
P21179	8.90293580288519e-23	-0.536717699926458	-11.8348758007738	P21179
P06996	9.24416940058503e-23	-0.371933649615239	-8.19523516977494	P06996
P0AA04	9.36303918005196e-23	0.528506376082512	11.6422466557469	P0AA04
P76541	9.74865066578129e-23	-0.433456962966498	-9.5408452652004	P76541
P0AC51	1.1407807477344e-22	-0.490697962189027	-10.7672861734076	P0AC51
P21169	1.20986617959444e-22	0.291134244972239	6.38086571733852	P21169
P09053	1.38096829288577e-22	0.415430328494588	9.08123066332185	P09053
P45753	1.5166271054925e-22	-1.1660151702665	-25.4414263053115	P45753
P0A7J3	1.53818609356466e-22	0.309725827093677	6.75604671582261	P0A7J3
P25522	1.55383568163577e-22	-0.206096410249484	-4.49467312349817	P25522
P0A8F8	1.61880020958047e-22	-0.20425526853142	-4.45088708384001	P0A8F8
P0AAN5	1.75860463014164e-22	-0.684140990378449	-14.883372164784	P0AAN5
P21865	1.99235895817053e-22	-0.319125487085236	-6.92522488890321	P21865
P25889	1.99289554126129e-22	-2.09284650704739	-45.41584799099	P25889
P06992	2.10798115959449e-22	0.287171830301283	6.22477486644084	P06992
P37691	2.3051354901589e-22	0.586136921878448	12.6824224963085	P37691
P0A705	2.67295071974783e-22	0.260157145754928	5.61237245930004	P0A705
P21888	2.82844365274279e-22	0.270024150681409	5.81860257635915	P21888
P0A6J8	2.89561828843469e-22	-0.389016550124784	-8.37873909091894	P0A6J8
P76010	2.90886088550988e-22	-2.62705448910489	-56.5769732978805	P76010
P64534	3.09953308621766e-22	-0.495308319397386	-10.6534398936416	P64534
P00550	3.35875118430818e-22	-0.305117126365985	-6.55203091181888	P00550
P0A6W9	3.84504073684107e-22	0.214262908865368	4.58846141708768	P0A6W9
P0A840	3.84542082262416e-22	-0.329339156552049	-7.0528165221697	P0A840
P75957	4.04071506867233e-22	0.268324415100955	5.74040958312059	P75957
P0A8I3	4.5876774629727e-22	0.307197706195465	6.55510972199081	P0A8I3
P0ADB7	4.73613123992337e-22	-1.03610986556915	-22.0946038541486	P0ADB7
P00722	5.6045671406442e-22	-0.927164323556522	-19.703593610492	P00722
P0AGJ2	5.88603688157116e-22	0.28724236664088	6.09820629170636	P0AGJ2
P0AFI2	5.98373769866892e-22	0.267497153950975	5.67709944172141	P0AFI2
P0AG55	6.13219775839626e-22	0.284010386108036	6.02453732692746	P0AG55
P0A7L8	6.35709787425388e-22	0.361126240847226	7.65469943241131	P0A7L8
P07021	7.00560096496456e-22	0.584425131166991	12.363253348918	P07021
P0A6X3	7.27034793696064e-22	-0.525331157423642	-11.1046836753454	P0A6X3
P0AAQ6	7.28234403998545e-22	-1.55866428739703	-32.9466230089818	P0AAQ6
P0A910	7.37392828889467e-22	-0.384893196648859	-8.13367891915431	P0A910
P77596	7.91760395122774e-22	-0.75671489356509	-15.9677483663898	P77596
P39411	7.95683053515105e-22	0.300937344477753	6.34955524218168	P39411
P0A9D4	8.33388899540568e-22	-0.342581087132021	-7.22131890681454	P0A9D4
P0AG84	8.36551644544639e-22	-0.649491408127881	-13.6896598588798	P0AG84
P0A722	8.56082559695533e-22	-0.276870293758468	-5.83296058084805	P0A722
P0ADX7	9.77263194219624e-22	-0.759821227067591	-15.9638352103489	P0ADX7
P37747	1.00013546614938e-21	0.368167337567185	7.73149243028299	P37747
P37657	1.05365638012205e-21	1.17837280909471	24.7190811051243	P37657
P30138	1.10608536488364e-21	-0.553498857716821	-11.5992390465019	P30138
P0ABS1	1.18754401580869e-21	-0.37893083596957	-7.92926047624893	P0ABS1
P77181	1.19447871111289e-21	-0.34276415369087	-7.17159323380659	P77181
P77258	1.20585930517638e-21	0.471548870866425	9.86419094985838	P77258
P77808	1.21140877793536e-21	0.307665022169136	6.43533982548704	P77808
P76015	1.25151569855784e-21	0.265363800959952	5.54678375281215	P76015
P0A809	1.28523390319922e-21	-0.415781651038331	-8.68610188386091	P0A809
P27303	1.42659377120276e-21	0.316825151698973	6.60444196228749	P27303
P0A8G3	1.45279069651954e-21	-0.441259496222321	-9.19487578453066	P0A8G3
P0AD49	1.55196042641034e-21	-0.659895216681347	-13.7318383270711	P0AD49
P21363	1.57092491071902e-21	-0.972002758541357	-20.2213943136912	P21363
P77150	1.579407659998e-21	0.450199671757445	9.36483106522392	P77150
P26459	1.61976611035419e-21	1.50898913930039	31.372710667071	P26459
P75780	1.78778247422535e-21	1.09277278926646	22.6725059628341	P75780
P77554	1.85890901203066e-21	-0.355262320883962	-7.36485146935517	P77554
P0AE14	1.96937503990103e-21	-0.585065665974534	-12.1141775269515	P0AE14
P76222	2.0164310786334e-21	0.579730761866734	11.9977696428329	P76222
P0AES2	2.16776651067143e-21	-0.406668586616483	-8.40339458939276	P0AES2
P00962	2.18618932467549e-21	0.296304629672316	6.12174616443806	P00962
Q46856	2.34498514858448e-21	-0.295362288905483	-6.09328264088032	Q46856
P0A6U3	2.35038908269773e-21	0.233624611434027	4.81940945761647	P0A6U3
P0AFL3	2.36473867129055e-21	-0.34476129039023	-7.11112113584112	P0AFL3
P75853	2.73856178186503e-21	-1.42061542680181	-29.2113726886151	P75853
P78055	2.79042977851397e-21	0.296148979912762	6.08714353714249	P78055
P15639	2.81360194536901e-21	0.348820103026193	7.16851031774235	P15639
P0A905	2.85731520570892e-21	-0.399543602443525	-8.20824048855241	P0A905
P24202	3.01096392233531e-21	-0.302249351669087	-6.20254794238345	P24202
P00448	3.08205336482457e-21	-0.680932739780437	-13.9667202699258	P00448
P10346	3.16934197232534e-21	-0.281713745468775	-5.77485877271687	P10346
P0AFM6	3.55401675182856e-21	-0.39031554033433	-7.98167197931323	P0AFM6
P43533	4.22250459058714e-21	-1.61967023907204	-32.999857697858	P43533
P33362	4.32349172919225e-21	-0.512318252273715	-10.4329336100852	P33362
P0ABU2	4.3657702183324e-21	0.197245115120643	4.01589853676824	P0ABU2
P76520	5.11834580676931e-21	-0.787755030202978	-15.984235205545	P76520
P37194	5.52136224332292e-21	-0.528110889067436	-10.6984459703032	P37194
P0ACZ4	5.56982060346833e-21	0.478861406660319	9.69893497016988	P0ACZ4
P37624	6.17863116012055e-21	-0.410114939520932	-8.28805699432851	P37624
P0AA99	6.23216451623257e-21	0.74757115265675	15.1049450804276	P0AA99
P12994	6.35856836560738e-21	-0.384218662702988	-7.7599262635316	P12994
P06721	6.36722716929139e-21	0.306764302305669	6.19542708179115	P06721
P0AC23	7.14001765299262e-21	-0.741036208077005	-14.9291382882314	P0AC23
P64610	7.43804530408154e-21	0.371852600998894	7.48485039237253	P64610
P0AAG3	7.73430669302773e-21	-0.394145988297987	-7.92689802770212	P0AAG3
P36673	7.74714253291049e-21	-0.272568977950276	-5.48159613444262	P36673
P75779	7.90498386766109e-21	0.765524269927979	15.3886446702047	P75779
P40120	8.8344725948719e-21	-0.179130046981002	-3.59224160627826	P40120
P26647	8.85446670657609e-21	0.339323355688859	6.8043961423594	P26647
P60560	9.63072456564046e-21	-0.298982211763952	-5.9845299148395	P60560
P28722	9.87685729579041e-21	1.01030768151969	20.2115903193273	P28722
P20083	1.02373110081143e-20	0.278408902322408	5.56534220196325	P20083
P13518	1.03249031823239e-20	-0.41535714075289	-8.30137517081731	P13518
P0ACH8	1.06197598088798e-20	-1.15071675963788	-22.9842845764066	P0ACH8
Q2EEQ2	1.11089568202765e-20	2.23779586897058	44.653709905013	Q2EEQ2
P16528	1.13435406061485e-20	0.470658308060741	9.38739826364246	P16528
P0ABQ2	1.14242119753743e-20	-0.794370354521503	-15.8414716294867	P0ABQ2
P0A9J4	1.15051872948186e-20	0.381138047193174	7.59955204062218	P0A9J4
P75818	1.25041145102755e-20	-0.326141118239478	-6.49116940968724	P75818
P08390	1.41312154054336e-20	0.178177830766524	3.5367979548556	P08390
P17115	1.43135868816275e-20	-0.286746414818294	-5.69026797855329	P17115
P25738	1.50896975659607e-20	-0.808127263986777	-16.0181486674131	P25738
P0AG78	1.62165906991613e-20	0.602719020958654	11.9278338014935	P0AG78
P23872	1.78975592296625e-20	-0.990260709890621	-19.5548824217158	P23872
P0AAB8	1.86015161756953e-20	-0.541696555520646	-10.6879177008066	P0AAB8
P37590	1.88896316411401e-20	-0.557160782555493	-10.9893147558139	P37590
P0A9C5	1.90248253160302e-20	0.2885192496858	5.68979560133134	P0A9C5
P0DP89	2.09048061426172e-20	-0.541123143088764	-10.6491702614773	P0DP89
P0AF96	2.12792577963394e-20	0.385038281371782	7.57448982953661	P0AF96
P36999	2.18376232878925e-20	0.340361759285444	6.69178264925786	P36999
P19318	2.38516710338776e-20	-0.504976028302267	-9.90888261633042	P19318
P0A6E9	2.39800658900576e-20	0.596698229220013	11.707308540014	P0A6E9
P21338	2.56624522824447e-20	0.279907205259222	5.48357860254575	P21338
P38105	2.63496448470872e-20	-0.821479520348437	-16.083932554051	P38105
P76177	2.67385701514861e-20	-0.29172827766693	-5.70995726788014	P76177
P0ABD3	2.81364581430193e-20	-0.738167273726916	-14.4317094864864	P0ABD3
P0ADR8	2.90212936533949e-20	0.352075762453782	6.87860389030611	P0ADR8
P65292	3.08271430284744e-20	-1.09206004718391	-21.3072564456692	P65292
P27300	3.11236450744439e-20	0.410910818025135	8.01560015864983	P27300
P75792	3.37167897934284e-20	0.35402512389366	6.89363165502719	P75792
P45524	3.55088133663229e-20	0.382376427827051	7.43709298184794	P45524
P06136	3.58475774724847e-20	0.387275434506732	7.53078002552521	P06136
P0AEM0	3.59839636036789e-20	-0.432823870970589	-8.41578016986072	P0AEM0
P42620	3.65461693056588e-20	-0.3083704474757	-5.99384515272508	P42620
P0A6C5	3.6888301645816e-20	0.340089314502696	6.60899351408076	P0A6C5
P0AFI0	3.91847638296088e-20	-0.825485158754344	-16.0200937013679	P0AFI0
P0ACA1	4.15962432815604e-20	-0.416769043971721	-8.07737829002017	P0ACA1
P27241	4.17015148676152e-20	0.554348492302345	10.7431896131825	P27241
P00350	4.40257155351608e-20	0.209761168936239	4.06019876695538	P00350
P0ADK6	4.41774089380853e-20	-0.482359245008017	-9.33596659934525	P0ADK6
P09373	4.68510527239339e-20	0.414007542771743	8.00246798389843	P09373
P0AFW8	4.91574343630689e-20	-0.459887370371087	-8.87969426517702	P0AFW8
P05020	5.08873409516049e-20	-0.152049255823504	-2.93354562860824	P05020
Q2M7X4	5.3346635833023e-20	-0.656933647750535	-12.6610118769083	Q2M7X4
P77243	5.51503104095874e-20	-1.33703523232193	-25.7492288958863	P77243
P00370	5.64921953065805e-20	0.474015642904285	9.12385856860144	P00370
P0AFC3	5.74214732986449e-20	-0.570251834864496	-10.9721731670855	P0AFC3
P0A6W5	5.80655681928625e-20	-0.396771548879298	-7.6323297796545	P0A6W5
P0A6W0	6.46622171456159e-20	0.471044511742398	9.03903772270085	P0A6W0
P15043	7.40325239371794e-20	0.497857285440003	9.52429735530821	P15043
P0AF70	7.47085772478297e-20	-0.382260427880407	-7.31135358966401	P0AF70
P61517	7.50685564819514e-20	0.316947357907263	6.06147303756263	P61517
Q47690	8.11236984962488e-20	-0.426708282522514	-8.14622477878113	Q47690
P04846	8.58310249262865e-20	0.292386725101602	5.57474930316704	P04846
A5A614	9.12093943761262e-20	-0.838284265682564	-15.9608992459674	A5A614
P0A7K2	9.3932274145391e-20	0.194878833601874	3.70799565130372	P0A7K2
P77360	9.39599383202749e-20	-0.8987231117054	-17.1000561225694	P77360
P76007	9.91950463323459e-20	0.412963820877178	7.84776210603259	P76007
P63183	1.01436815622381e-19	0.547801082448578	10.4048266062656	P63183
P0A8K5	1.17120891788352e-19	-0.509530469546194	-9.64610761832134	P0A8K5
P0A7I0	1.19811833393217e-19	0.249683986561858	4.72439562316241	P0A7I0
P42624	1.40146838332304e-19	-0.637233157345485	-12.0140222475199	P42624
P23830	1.43979428511766e-19	-0.260819515546381	-4.91428294989747	P23830
P0AEB5	1.451536128448e-19	-0.431934025767732	-8.13684753493876	P0AEB5
P0AFH8	1.5275655606134e-19	-0.612558139575609	-11.5258940409176	P0AFH8
P30870	1.77001766589598e-19	-0.251462487328451	-4.71543019491222	P30870
P76002	1.8093490839204e-19	0.609630923272335	11.4259939451174	P76002
P0ADE6	1.91976241760276e-19	-1.0930355023046	-20.4580749862871	P0ADE6
P52006	2.01448722342309e-19	-0.559350926604256	-10.4575329008963	P52006
P37326	2.15451564241205e-19	0.562498708365839	10.4999667105252	P37326
P0AGE4	2.22805787473655e-19	-0.704599303011529	-13.1422380106282	P0AGE4
P0ADY1	2.4555352998044e-19	-0.222742458792862	-4.1452045972509	P0ADY1
P0AFB1	2.46430690806125e-19	-0.274315528830668	-5.1045470830965	P0AFB1
P77795	2.46494098733022e-19	-1.62961204899909	-30.3241362947197	P77795
P31600	2.72110278997148e-19	-0.372093116850422	-6.90800361756546	P31600
P36979	2.97755543520824e-19	0.260179837031407	4.82012812354138	P36979
P32157	3.41743886399567e-19	-0.223814126302095	-4.13301863176929	P32157
P0A8P6	3.49880075915739e-19	0.307604861217358	5.67718016938293	P0A8P6
P25740	3.5961461506961e-19	-0.265001096676259	-4.88772333388506	P25740
P07821	3.61304682258014e-19	0.448737130971332	8.27566689434188	P07821
P0A9Q1	3.7495812267702e-19	-0.277171667228337	-5.10716991709478	P0A9Q1
P0ABZ6	3.7914721084314e-19	-0.215836962066715	-3.97597414795939	P0ABZ6
P23917	3.87406685002598e-19	-0.314769779817176	-5.79548858464734	P23917
P0AG59	4.80432942008309e-19	0.383453481771556	7.02424169158115	P0AG59
P0AFR2	5.72952358828568e-19	-0.968220771736609	-17.6621685724871	P0AFR2
P36659	5.88753556807964e-19	-0.339464034705925	-6.18845191216969	P36659
P45578	6.27395520438821e-19	0.345685117137481	6.29231902865062	P45578
P0A7A2	6.32790689464352e-19	-0.262352286446158	-4.77448102830262	P0A7A2
P07862	7.40544979357184e-19	0.178621077226603	3.23848025204638	P07862
P0AEE8	7.66674631219606e-19	0.368341806815947	6.67265508119147	P0AEE8
P46887	7.70564558031027e-19	0.966032178730823	17.4979253366663	P46887
P0AEZ9	7.9593612032713e-19	-0.234513619109315	-4.24449055277266	P0AEZ9
P20605	8.78984846447163e-19	-0.372338335862321	-6.72294792230103	P20605
P0A7R5	9.59576077745037e-19	0.275076222585935	4.95630153407419	P0A7R5
P0AAY1	1.08297283216093e-18	-2.21542339137843	-39.8009284884323	P0AAY1
P0A8M6	1.15214381042908e-18	0.338506564769479	6.07229774715395	P0A8M6
P19319	1.20807326530237e-18	-0.422077370761647	-7.56274296068051	P19319
P76268	1.28956016113587e-18	-0.279202260563768	-4.99480514357679	P76268
P40710	1.36890639807993e-18	-0.254414203033036	-4.54476023482665	P40710
P02942;P07017	1.54593589701245e-18	-2.57134610625826	-45.7977531327838	P02942;P07017
P42596	1.7416262837799e-18	0.346758951734054	6.15810783831594	P42596
P11446	1.88995354491883e-18	0.354812774819805	6.28854155445301	P11446
P31545	1.92841652744502e-18	0.486268639952955	8.61415129217235	P31545
P0A903	2.01640973897887e-18	-0.202637329288841	-3.5857528953745	P0A903
P0A7T3	2.48531626713515e-18	0.326528942012057	5.74841740029664	P0A7T3
P0AB12	2.56756170976179e-18	0.486662370685596	8.56062426497596	P0AB12
P15082	3.09283944232751e-18	-0.400995610746739	-7.02128983829462	P15082
P0C079	3.21132806624699e-18	-0.451096725899107	-7.89117726825179	P0C079
P46022	4.01381927349752e-18	-0.457888932467123	-7.96563834126509	P46022
P0AC92	4.15078788213451e-18	0.553996918324022	9.62950211545142	P0AC92
P0ADV1	4.23159810850809e-18	-0.324121009655837	-5.6311149304776	P0ADV1
P11350	4.51390177013797e-18	0.929074235765729	16.115208748094	P11350
P75745	4.787433096936e-18	-0.176725244055239	-3.06086307419559	P75745
P0A6H5	4.80911025328259e-18	0.158495250516697	2.74481048845005	P0A6H5
P0ABV2	4.82766297047493e-18	0.670870369694778	11.616967798478	P0ABV2
P0AEM9	4.98975791378234e-18	-0.199575883071245	-3.45304606747931	P0AEM9
P0ADW3	5.13863510698239e-18	-0.214398373573989	-3.70676611651564	P0ADW3
P64483	5.24712053910185e-18	-0.392787272549661	-6.78739508370443	P64483
P0AEX3	5.30320113016119e-18	-0.676093593733627	-11.6798291203518	P0AEX3
P09099	5.60835418477011e-18	-0.257699945178571	-4.44562416322018	P09099
P0ACF0	5.83855573965877e-18	-0.460857666084859	-7.94228025722849	P0ACF0
P0AB87	5.91685948077932e-18	-1.15915275741133	-19.9697779257801	P0AB87
P36667	6.15203469048996e-18	0.827076655819916	14.2348007943502	P36667
P0A6D0	6.37530682464678e-18	-0.566968780240387	-9.74931104210776	P0A6D0
P36881	7.14347190756329e-18	-1.05696884843992	-18.1228836989184	P36881
P75931	7.56687474302711e-18	-0.290295084792629	-4.97016637330879	P75931
Q46814	7.63546702402995e-18	-1.30700753769033	-22.3722628870176	Q46814
P11875	8.06382116762915e-18	0.236271527195858	4.03869768949823	P11875
P69853	8.56338546894065e-18	0.694981263117006	11.8614915929051	P69853
P0AE37	8.97208096380271e-18	-1.01869754534838	-17.3658458687615	P0AE37
P64581	9.63177861796774e-18	-0.501947492159435	-8.54128585220546	P64581
P0AEJ4	9.79387257269633e-18	-0.304283717931941	-5.17557561868708	P0AEJ4
P38521	9.99127836032581e-18	-0.371603355995346	-6.31739786776923	P38521
P25737	1.04826060652639e-17	0.717584293969461	12.184244574133	P25737
P0AF24	1.13414679126463e-17	0.24962469870424	4.22997307831663	P0AF24
P37749	1.19538274360802e-17	0.316306908621145	5.35270145264743	P37749
P65870	1.20462819404771e-17	0.303982891292721	5.1431312161179	P65870
P0A8X2	1.32437638486286e-17	-0.491785920944869	-8.30035715348724	P0A8X2
P42641	1.36719844649447e-17	0.235642614584201	3.97391674487656	P42641
P69503	1.41406267107132e-17	0.292483017667251	4.9282017732568	P69503
Q47155	1.53438242933529e-17	-1.80609936158304	-30.3678745606354	Q47155
P0AF56	1.53672034461072e-17	-0.668815481199129	-11.2450656620616	P0AF56
P45469	1.58755001687924e-17	-0.299691685389305	-5.03460231373385	P45469
P0AC69	1.60166405416134e-17	0.242421934102143	4.07158027828062	P0AC69
P37595	1.89364242661086e-17	-0.314593800910872	-5.26085839145182	P37595
P75937	1.91697370778473e-17	-2.55205886636834	-42.6637476606406	P75937
P0AEF8	2.06822631947832e-17	-0.442112347039399	-7.37638010042251	P0AEF8
P76245	2.07958901803857e-17	0.380785341218147	6.35226962403342	P76245
P11880	2.46556438698253e-17	0.23179602135091	3.84968771270426	P11880
P0A7U3	2.73779766724198e-17	0.365158378657403	6.04797166971116	P0A7U3
P0A7M9	2.86872272271833e-17	-0.622348129197727	-10.2950765689463	P0A7M9
P69054	3.00266882551894e-17	-2.46608898247628	-40.7459368775045	P69054
P15070	3.26966234438534e-17	-2.09673115886571	-34.5656554269972	P15070
P30015	3.38091226284342e-17	-0.424907876614296	-6.99864323106035	P30015
P39332	3.39110553336638e-17	-0.388057254301813	-6.39117053227193	P39332
P0A9F9	3.45555301501201e-17	0.536837049319386	8.8371336603559	P0A9F9
P0A8N3	3.55677545032749e-17	0.275641206302555	4.53400664314041	P0A8N3
P33937	3.57880625540999e-17	-0.484640140248677	-7.9705186312422	P33937
P76397	3.71794894762286e-17	0.275782929034204	4.53102984541393	P76397
P0AFF4	4.03486827946459e-17	-1.10840641765056	-18.1714039477686	P0AFF4
P0AC75	4.11038739330522e-17	0.309635505434012	5.07372369527864	P0AC75
P0AG51	4.21614993328844e-17	0.327867005637556	5.36884974282826	P0AG51
P32053	4.29912704114276e-17	0.267758400488552	4.38229991792495	P32053
P12996	4.33719356078779e-17	0.434693432352502	7.11279786771447	P12996
P0AE08	4.38865921343533e-17	-0.235482603448891	-3.85194628031869	P0AE08
P0AA97	4.43831897286499e-17	0.308628349368145	5.04693195856825	P0AA97
P00957	4.51050092156813e-17	0.227541669124143	3.71934497762215	P00957
P0AFA2	4.64220895133694e-17	0.359218107587609	5.86720824948019	P0AFA2
P09546	4.70653950503616e-17	-0.404960045726557	-6.61190346277595	P09546
P62620	4.82205283971816e-17	0.21711566260881	3.54262590354543	P62620
P69820	4.82546562037308e-17	-0.982370427834953	-16.0288085515189	P69820
P15770	4.83073615295539e-17	0.26005748608059	4.24309447953173	P15770
P0A8R0	4.94575709240253e-17	-0.369580309164706	-6.02629048942541	P0A8R0
P0A978;P0A9X9	5.0228757995378e-17	0.965792903089195	15.7415044610356	P0A978;P0A9X9
P0ACN4	5.39348693640051e-17	0.235477496948693	3.83077861928887	P0ACN4
P0AAJ8	5.40719381250087e-17	-0.756967398831941	-12.3136099199774	P0AAJ8
P42588	6.10702655479166e-17	-0.530297274677398	-8.59833026375314	P42588
P06966	6.83187323892299e-17	-0.317842669939177	-5.13807303085985	P06966
P76113	6.87324167109437e-17	-0.281533834640481	-4.55038586935212	P76113
P16384	7.1692297739698e-17	0.207208671468135	3.34528609480619	P16384
P04995	8.06150852451051e-17	-0.202865374854886	-3.26483088649704	P04995
P0AEH3	9.64154629420765e-17	0.298540818930678	4.78138596278052	P0AEH3
P13016	1.01516568013831e-16	-0.252686712980758	-4.04133561307661	P13016
P76407	1.03403669772424e-16	-0.468551110869047	-7.49000693742767	P76407
P11289	1.0456039130429e-16	-0.543202186133602	-8.68071467282965	P11289
P64585	1.06805479718205e-16	-0.443438908901243	-7.08234305645831	P64585
P0AE06	1.07664797482141e-16	-0.150361127263549	-2.40095539434533	P0AE06
P0AFS3	1.12510757771732e-16	-0.289548590676272	-4.61795428587455	P0AFS3
P31129	1.15662479874376e-16	-1.36387717529621	-21.7358479968755	P31129
P0A6Q6	1.20846026662567e-16	0.314895979762436	5.01244103169635	P0A6Q6
P76185	1.25937793664968e-16	0.545385982708201	8.67155200093187	P76185
P0ADC1	1.26752153042955e-16	-0.297494624480832	-4.72928532996452	P0ADC1
P45579	1.29010415571811e-16	-0.442463251844042	-7.03046463217912	P45579
P03813	1.37356551008065e-16	-0.193544219605745	-3.07002756354825	P03813
P21165	1.37828565709976e-16	-0.192481467051135	-3.05288325210829	P21165
P0AED7	1.57568136341783e-16	0.351759545324629	5.55869133116779	P0AED7
P0A731	1.58848279443008e-16	-0.372920213892833	-5.89177297974678	P0A731
P33643	1.62937132029365e-16	0.191570344180478	3.02450874954128	P33643
P68919	1.64494604968949e-16	0.220328084776336	3.47762507543977	P68919
P02919	1.67153514666758e-16	-0.240322143616312	-3.79153469956232	P02919
P0AC53	1.70502585844454e-16	0.205248448785617	3.23641275846349	P0AC53
P0A7M6	1.83168271514763e-16	0.305788082202589	4.81223284225182	P0A7M6
P0ABN9	1.99955487616432e-16	1.35026416187144	21.1978871027159	P0ABN9
P0A8C1	2.01776301342027e-16	-0.55060600784449	-8.64183278548727	P0A8C1
P30178	2.0300493335502e-16	0.318602051662205	4.99966059544801	P30178
P77357	2.05279279722308e-16	-0.694183003688172	-10.8901033887579	P77357
P0AA78	2.06547209470573e-16	-1.19591466315135	-18.7578983722589	P0AA78
