ID	down_reg.pval	up_reg.pval	down_reg.FDR	up_reg.FDR	avgL2FC
P76594	8.85692594636789e-05	0.999998881044835	8.85692594636789e-05	0.999998881044835	-1.88386289622146
P64503	0.00962411530854498	0.999765195374055	0.00962411530854498	0.999765195374055	-0.990743315592992
P0AC41	1.88733514449955e-05	0.999999847487208	1.88733514449955e-05	0.999999847487208	-2.13727469331537
P0AB40	0.999443703656149	4.79401220181867e-07	0.999443703656149	4.79401220181867e-07	1.54939925259118
P00864	0.999999966755777	3.58178509966293e-06	0.999999966755777	3.58178509966293e-06	1.28432478149803
P0A6D3	0.999999130185687	0.000100406500881921	0.999999130185687	0.000100406500881921	0.990911067861961
P08202	0.000870167267158094	0.999988259393484	0.000870167267158094	0.999988259393484	-1.45748749919406
P0AD61	0.999999640024765	4.17845469835127e-05	0.999999640024765	4.17845469835127e-05	1.06996243064573
P0AB71	0.999951095010981	0.00305312860859254	0.999951095010981	0.00305312860859254	0.630960903851161
P0AEW9	0.999999999936667	4.67941989552825e-09	0.999999999936667	4.67941989552825e-09	1.8285486540161
P69831	6.22388764565039e-06	0.999999943024642	6.22388764565039e-06	0.999999943024642	-2.3280298244952
P0AEM4	4.0975532462901e-05	0.999999373265453	4.0975532462901e-05	0.999999373265453	-2.03245216606818
P0AGG2	0.113724923114606	0.990887448686974	0.113724923114606	0.990887448686974	-0.501434577277471
P68206	2.15073783739479e-05	0.999999783037674	2.15073783739479e-05	0.999999783037674	-2.1063777122676
P0ABH7	0.000353287597413491	0.999996076363685	0.000353287597413491	0.999996076363685	-1.63312379917986
P08839;P32670;P77439	0.999999999476176	5.35366400562615e-08	0.999999999476176	5.35366400562615e-08	NA
P31658	0.011984675978941	0.999700299694228	0.011984675978941	0.999700299694228	-0.945050798867176
P0A799	0.999959282498221	0.00263714387943694	0.999959282498221	0.00263714387943694	0.637565173278788
P21367	0.00111074011784031	0.999982294273572	0.00111074011784031	0.999982294273572	-1.40728544836472
Q47146	0.000124513912544394	0.999998784038744	0.000124513912544394	0.999998784038744	-1.81496226092635
Q6BF16	1.04302172120334e-05	0.999999780911238	1.04302172120334e-05	0.999999780911238	-2.21518290709269
P0AFQ7	0.999904274878643	0.00481687193705718	0.999904274878643	0.00481687193705718	0.585361031648453
P0AEQ3	0.0139534221247935	0.999649540267228	0.0139534221247935	0.999649540267228	-0.915955266394385
P04983	0.000555325432375243	0.9999916970602	0.000555325432375243	0.9999916970602	-1.5842947213588
P09831	0.999999986557261	1.65329601155255e-06	0.999999986557261	1.65329601155255e-06	1.35518982623504
P24232	0.0199906217639556	0.999421371858427	0.0199906217639556	0.999421371858427	-0.839143368901199
P06986	0.99999986138032	1.34940418978623e-05	0.99999986138032	1.34940418978623e-05	1.16811906528104
P20966	0.999999778101052	2.67357657792827e-05	0.999999778101052	2.67357657792827e-05	1.12391974514727
P0AES0	0.999991996670445	0.000700542472540802	0.999991996670445	0.000700542472540802	0.795122372870714
P18843	0.999978178175578	0.00159921070697727	0.999978178175578	0.00159921070697727	0.701259034010666
P37329	0.00767603907984477	0.99980824191765	0.00767603907984477	0.99980824191765	-1.03990932927102
P77754	0.00351387856324111	0.999938613135123	0.00351387856324111	0.999938613135123	-1.18548479737481
P39173	0.999996580390907	0.00032438994774733	0.999996580390907	0.00032438994774733	0.87674091632399
P46144	0.99984453693313	0.00592103112945631	0.99984453693313	0.00592103112945631	0.5760152409795
P06720	0.000150280221023505	0.999862535331159	0.000150280221023505	0.999862535331159	-1.85005733402278
P69797	0.999999664543827	3.45733810952105e-05	0.999999664543827	3.45733810952105e-05	1.08519123622154
P25516	0.00222031780811245	0.999965243217463	0.00222031780811245	0.999965243217463	-1.28314302078619
P0AC33	0.000415139643590496	0.999995361561893	0.000415139643590496	0.999995361561893	-1.59439922820287
P0AEQ1	0.00863490559147248	0.999790397866461	0.00863490559147248	0.999790397866461	-1.02452409649064
P0AFT5	0.00082315416291804	0.999989490552708	0.00082315416291804	0.999989490552708	-1.47122644178307
P0A746	0.00152505058945459	0.999978928774157	0.00152505058945459	0.999978928774157	-1.36071352384197
P25748	0.000426239211738442	0.999843688658655	0.000426239211738442	0.999843688658655	NA
P0A9D8	0.999999715040801	3.10620755672516e-05	0.999999715040801	3.10620755672516e-05	1.10580099013341
P65294	0.00168989986955128	0.999973701737258	0.00168989986955128	0.999973701737258	-1.3497608680882
P0C8J8	3.96297456429089e-05	0.99999966137603	3.96297456429089e-05	0.99999966137603	-2.03205116570814
P80644	0.00221967974908752	0.999946918530324	0.00221967974908752	0.999946918530324	NA
P0AFG3	0.000492353105387071	0.999994673002365	0.000492353105387071	0.999994673002365	-1.57502133231945
P25526	0.00359150671530874	0.999935034849591	0.00359150671530874	0.999935034849591	-1.18156190818227
P23522	0.000277465083289822	0.999988453854022	0.000277465083289822	0.999988453854022	-1.66050849849513
P06987	0.999999860069566	1.6492280242525e-05	0.999999860069566	1.6492280242525e-05	1.15825191882069
P0A6A6	0.999789263026919	0.00918309136420853	0.999789263026919	0.00918309136420853	0.527748202284333
P76097	0.000320778610548084	0.999996087698723	0.000320778610548084	0.999996087698723	-1.64469906948384
P76558	0.000643544885373894	0.999992785334418	0.000643544885373894	0.999992785334418	-1.52348276191241
P31460	0.0590209598991639	0.996855010759351	0.0590209598991639	0.996855010759351	-0.633648767029787
P05793	0.999999842599102	1.72257406174848e-05	0.999999842599102	1.72257406174848e-05	1.14576756695269
P37661	0.00304627512483018	0.99994602654016	0.00304627512483018	0.99994602654016	-1.22490886217017
P0A9T0	0.999998628254581	0.00014417812998977	0.999998628254581	0.00014417812998977	0.956316619602082
P0AD14	0.000865483149931179	0.999978688109509	0.000865483149931179	0.999978688109509	-1.47549532105229
P25894	0.0250507957125699	0.999197347248441	0.0250507957125699	0.999197347248441	-0.79622978921749
P77739	0.00496229368012737	0.999907443930525	0.00496229368012737	0.999907443930525	-1.12860318727069
P0A6L4	0.000914640961034288	0.999988452447605	0.000914640961034288	0.999988452447605	-1.45807702837988
P69922	0.000546979882775777	0.999993706685732	0.000546979882775777	0.999993706685732	-1.55862122959328
P0A6S0	2.72914533979592e-06	0.999999968596764	2.72914533979592e-06	0.999999968596764	-2.41510912505948
P08997	0.0140586451115813	0.999646585826176	0.0140586451115813	0.999646585826176	-0.915519266880267
P76142	0.00165779585607059	0.999972772707425	0.00165779585607059	0.999972772707425	-1.35261329232684
P30125	0.999747181328221	0.0101518286946397	0.999747181328221	0.0101518286946397	0.52599221025739
P24215	0.0260593589131416	0.999125303904296	0.0260593589131416	0.999125303904296	-0.786225053931011
P37351	0.0303589387096094	0.99647994125736	0.0303589387096094	0.99647994125736	-0.800223563314095
Q46800	0.00155788096096079	0.999937368959073	0.00155788096096079	0.999937368959073	NA
P0A7F9	0.999975028043182	0.00163891925895666	0.999975028043182	0.00163891925895666	0.693760047364953
P07623	0.999983482304962	0.00127443936815189	0.999983482304962	0.00127443936815189	0.724859587639411
P0AC33;P14407	0.0018594080826045	0.999973355186337	0.0018594080826045	0.999973355186337	-1.32325850939277
P0A6T1	0.999996795158395	0.000276784809834037	0.999996795158395	0.000276784809834037	0.895776787447915
P0ABF4	0.00458736832467212	0.999906217679611	0.00458736832467212	0.999906217679611	-1.12926758070193
P04949	1.95195752518189e-14	0.999999999999991	1.95195752518189e-14	0.999999999999991	-4.77488969392814
P0ABZ1	5.58251069606051e-05	0.999995145820833	5.58251069606051e-05	0.999995145820833	-1.99010751056324
P0ADM4	0.00446052172979456	0.99991748015492	0.00446052172979456	0.99991748015492	-1.15017715365177
P64517	0.00132423442824	0.99997506897357	0.00132423442824	0.99997506897357	-1.37835160973905
P0A847	0.999626646411067	0.0125590420186655	0.999626646411067	0.0125590420186655	0.504106695548123
P0AD59	0.0147845673711714	0.999605658347893	0.0147845673711714	0.999605658347893	-0.90260521845557
P02359	0.998105804368886	0.0449184035590914	0.998105804368886	0.0449184035590914	0.382413900896933
P0ADG7	0.999969458816068	0.00197130017934662	0.999969458816068	0.00197130017934662	0.671038896475806
P0A9I8	0.999997248626383	1.93168648606662e-07	0.999997248626383	1.93168648606662e-07	1.69018838177083
P36683	0.00196188460877141	0.999971433641628	0.00196188460877141	0.999971433641628	-1.3026489683102
P0A7R5	0.987174065349551	0.107328090048933	0.987174065349551	0.107328090048933	0.275076222585935
P0A9Q9	0.999997900127557	0.0002025667872441	0.999997900127557	0.0002025667872441	0.92451263371178
P0A6P1	0.987497631713472	0.124726512195092	0.987497631713472	0.124726512195092	0.262748120390049
P77611	0.999986120630233	0.00102251137417133	0.999986120630233	0.00102251137417133	0.745540489542407
P0AAC0	0.0504597912021809	0.997832683712131	0.0504597912021809	0.997832683712131	-0.656016208327083
P0ADG4	0.999893740828931	0.00539288415127241	0.999893740828931	0.00539288415127241	0.579918875582253
P21420	0.00111939509140238	0.999984544398421	0.00111939509140238	0.999984544398421	-1.43171025122655
P0A991	0.0126354181239519	0.999666535771034	0.0126354181239519	0.999666535771034	-0.934118376968619
P11349	0.999999908571613	9.30285428494585e-06	0.999999908571613	9.30285428494585e-06	1.19680726823797
P75838	0.999992385897057	0.000495546312593404	0.999992385897057	0.000495546312593404	0.825405715095041
P09551;P0AEU0	0.00340472143150196	0.999868741325474	0.00340472143150196	0.999868741325474	NA
P39177	0.00305823247547732	0.999941414061194	0.00305823247547732	0.999941414061194	-1.21334443099022
P02920	0.00272947849961722	0.99995716973464	0.00272947849961722	0.99995716973464	NA
P24242	0.14635934266941	0.987629398140302	0.14635934266941	0.987629398140302	-0.45109286959907
P0AAN9	0.00402817078676181	0.999916995362985	0.00402817078676181	0.999916995362985	-1.17098295654425
P64499	0.999959861244231	5.59911869643152e-07	0.999959861244231	5.59911869643152e-07	1.49361619300682
P37902	0.0116162748734393	0.999726556412751	0.0116162748734393	0.999726556412751	-0.954239688111383
P06989	0.999999748144041	2.43519165372235e-05	0.999999748144041	2.43519165372235e-05	1.12928965741782
P0AE67	1.4681228821596e-05	0.999999783739772	1.4681228821596e-05	0.999999783739772	-2.18572771983835
P0A9C3	0.0936229529045813	0.994289315960798	0.0936229529045813	0.994289315960798	-0.535071453862147
P0ABN5	0.0128473964776944	0.999633801637672	0.0128473964776944	0.999633801637672	-0.945330775373958
P60723	0.99910875167158	0.0260861283953266	0.99910875167158	0.0260861283953266	0.429794026377956
P0AFG8	0.00700444896973745	0.999852065409253	0.00700444896973745	0.999852065409253	-1.04381852008195
P69805	0.999999593011574	4.18151162967406e-05	0.999999593011574	4.18151162967406e-05	1.07040390127481
P16681	0.00201258943183268	0.999971198108285	0.00201258943183268	0.999971198108285	-1.31470550129437
P31122	0.999999999997995	9.30219545741424e-11	0.999999999997995	9.30219545741424e-11	NA
P02931	0.00208712881228298	0.999961590046791	0.00208712881228298	0.999961590046791	-1.28112378337567
P0AC44	0.000533912366178344	0.999981539131215	0.000533912366178344	0.999981539131215	NA
P22256	0.00149419040293906	0.999979246862733	0.00149419040293906	0.999979246862733	-1.36786619934006
P76223	0.99976787650385	0.0100460516763384	0.99976787650385	0.0100460516763384	0.517304916107649
P31130	0.00169594853548784	0.999970693051938	0.00169594853548784	0.999970693051938	-1.34084410664667
P0A964	5.88203032363762e-07	0.999999308284931	5.88203032363762e-07	0.999999308284931	-2.70950387694679
P39310	0.138298901498239	0.988694951713922	0.138298901498239	0.988694951713922	-0.466006726554023
P0AF48	0.225318982797262	0.96689499075847	0.225318982797262	0.96689499075847	-0.354762325867617
P0A9P0	0.00714790245136256	0.999851906388826	0.00714790245136256	0.999851906388826	-1.04869381400117
P0A761	0.00379487678163565	0.999935755674938	0.00379487678163565	0.999935755674938	-1.16545466512148
P77569	0.000957873519194035	0.999987447076447	0.000957873519194035	0.999987447076447	-1.45191903116531
P27828	0.999877913100671	0.00602909513831725	0.999877913100671	0.00602909513831725	0.56885471644758
P33012	0.0573396883743806	0.996643865552662	0.0573396883743806	0.996643865552662	-0.637854910488317
P0AAV6	3.69009431587431e-05	0.999999561849454	3.69009431587431e-05	0.999999561849454	-1.99903966987579
P52643	0.00507835612006103	0.999907719051718	0.00507835612006103	0.999907719051718	-1.11980664356515
P02931;P02932;P21420	0.000610687815069892	0.999992306565675	0.000610687815069892	0.999992306565675	NA
P69795	0.0202630829036244	0.999266504581722	0.0202630829036244	0.999266504581722	-0.852054802503001
P0AEJ6	0.0683259769538308	0.996418656694302	0.0683259769538308	0.996418656694302	-0.59512656583627
P07024	0.191986035365816	0.980732462218256	0.191986035365816	0.980732462218256	-0.390205679030793
P0AAT9	0.0134833140113082	0.999638568108968	0.0134833140113082	0.999638568108968	-0.922352458199202
P0ADT5	0.223693922803531	0.971707848640634	0.223693922803531	0.971707848640634	-0.358488583445424
P64636	0.999969927403786	0.000568568381594277	0.999969927403786	0.000568568381594277	0.824173186383747
P22564	0.00317200434352147	0.999946477471654	0.00317200434352147	0.999946477471654	-1.22612251149104
P0AEM6	6.61481316243546e-06	0.999999917941417	6.61481316243546e-06	0.999999917941417	-2.29339968717597
P0A901	0.114480159568561	0.987910301667756	0.114480159568561	0.987910301667756	-0.49245449584866
P54901	0.00105277730931115	0.999984224211963	0.00105277730931115	0.999984224211963	-1.4062098442125
P0A7V0	0.998397537611577	0.0382227074505368	0.998397537611577	0.0382227074505368	0.395290894048688
P0ACT6	0.0533770470939438	0.997656063798058	0.0533770470939438	0.997656063798058	-0.645249433712836
P0A6T5	0.999981827890023	0.00114303287434262	0.999981827890023	0.00114303287434262	0.732532541770156
P0ADY7	0.999281189152911	0.0227819438852681	0.999281189152911	0.0227819438852681	0.44936436448373
P32141	0.0621431116623128	0.996697432505651	0.0621431116623128	0.996697432505651	NA
P78067	0.999999544392083	5.33916606814095e-05	0.999999544392083	5.33916606814095e-05	1.05492926457479
P77536	1.12590391891353e-07	0.999999983420513	1.12590391891353e-07	0.999999983420513	-2.91946395381884
P39342	0.0987694507888112	0.993579530479135	0.0987694507888112	0.993579530479135	-0.528769078657475
P0A8A2	0.998320239813743	0.0262502299861034	0.998320239813743	0.0262502299861034	0.433064476034993
P08957	0.99984905119276	0.00678228870236832	0.99984905119276	0.00678228870236832	0.554997643661527
P07001	0.9999970244662	0.000237954792152411	0.9999970244662	0.000237954792152411	0.889410510487667
P76536	0.999695609689902	0.0120964642834099	0.999695609689902	0.0120964642834099	0.502519653417443
P23256	0.0315407823973034	0.99847200942902	0.0315407823973034	0.99847200942902	-0.750588036378288
P0AF93	0.0216146832922049	0.999325932716887	0.0216146832922049	0.999325932716887	-0.831293204274374
P0A7S3	0.999580515556082	0.00624911162928777	0.999580515556082	0.00624911162928777	0.586910022909679
P27248	0.0283763216268689	0.998960284522616	0.0283763216268689	0.998960284522616	-0.786064626448788
P00888	0.0376591483899647	0.998553320350413	0.0376591483899647	0.998553320350413	-0.708428934565428
P0AE85	0.00640818777261646	0.999867837240818	0.00640818777261646	0.999867837240818	-1.07733829735336
P0A7E3	0.999693375803152	0.00799088127289916	0.999693375803152	0.00799088127289916	0.553676407942954
P0AEZ1	0.999983657581044	0.00126020608909732	0.999983657581044	0.00126020608909732	0.726938366492005
P14407	0.999999937978975	7.9930806177106e-06	0.999999937978975	7.9930806177106e-06	1.21769346651715
Q46802	0.00740491250347076	0.983109779202898	0.00740491250347076	0.983109779202898	-1.1608994542704
P45771	0.0236880684786951	0.999138655681632	0.0236880684786951	0.999138655681632	-0.810237117435279
P0AAR3	0.999368353232174	0.0157381300938566	0.999368353232174	0.0157381300938566	0.477306818861249
P38104	0.000511030867489361	0.999991522322795	0.000511030867489361	0.999991522322795	-1.58033062875197
P0AAA1	0.999990011945488	0.000568296844370006	0.999990011945488	0.000568296844370006	0.805879619743189
P09152	0.999999928783943	8.34937819368676e-06	0.999999928783943	8.34937819368676e-06	1.22627443031307
P0ADF6	0.999999999518038	1.38832397879458e-08	0.999999999518038	1.38832397879458e-08	NA
P37387	2.69059904366231e-08	0.999999999657116	2.69059904366231e-08	0.999999999657116	NA
P0A993	0.0151439455400734	0.999615868535631	0.0151439455400734	0.999615868535631	-0.903992018651581
P26459	0.999999985605669	4.64451433656551e-07	0.999999985605669	4.64451433656551e-07	NA
P76550	0.116550170690774	0.991577637780496	0.116550170690774	0.991577637780496	-0.498143586599306
Q6BF17	0.00940291708624145	0.999459183211605	0.00940291708624145	0.999459183211605	-1.04249415523053
P77171	0.00628053454618121	0.999857121939502	0.00628053454618121	0.999857121939502	-1.08368293595573
P10384	0.000157947502848968	0.999998063296631	0.000157947502848968	0.999998063296631	-1.76857915641021
P0AAR8	0.00152430594231845	0.902887873893371	0.00152430594231845	0.902887873893371	-1.43737658832382
P15977	0.999779764313397	0.00832741176227342	0.999779764313397	0.00832741176227342	0.548819135970431
P76143	0.0142307720429376	0.999602136492981	0.0142307720429376	0.999602136492981	-0.910197179168459
P37051	0.999984882636173	0.000998355468959822	0.999984882636173	0.000998355468959822	0.746760511240934
P0ACG1	0.999966238723737	0.00157902828670414	0.999966238723737	0.00157902828670414	0.719348575616325
