	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value	post.df	counts	sca.t	sca.P.Value	sca.adj.pval
P0ABB8	4.230566564457701	21.543645591958597	-0.34062506581511265	0.17618185187210145	0.09350318157430305	0.25886052216989985	8.612117751738085e-05	5.381445566838783e-05	96.9	20.0	4.2802292207816	4.390187927627045e-05	7.097181274306172e-05
P0ABC3	1.8882838767566439	23.921381905782297	-6.853194215393999	0.044188342855250085	-0.002270808827709095	0.09064749453820926	0.07504959311516358	0.06204763775885162	96.9	26.0	1.9160863615481476	0.05830146990001291	0.07075757029408096
P0ABC7	0.4753069389185507	23.35633137701893	-8.50719240132297	0.018334648973436174	-0.05824780710438411	0.09491710505125646	0.6639551239226672	0.6356622405420995	96.9	27.0	0.4813297016421329	0.631367365301889	0.6604039768601083
P0ABC9	-2.7095913931345335	19.410827356883953	-5.049384294691571	-0.10216651044122216	-0.17702405911550734	-0.02730896176693698	0.010667916667985519	0.007996279835660819	96.9	3.0	-2.67614662073099	0.00874532095873892	0.01164009944438379
P0ABD3	-11.218932429757523	23.373635738875613	31.819870124602605	-0.7372741352853609	-0.8677434290605244	-0.6068048415101974	1.733714528936277e-18	4.390300501148449e-19	96.9	18.0	-11.346435640074962	1.73976264312495e-19	6.985891230388122e-19
P0ABD5	2.606552319886174	23.687551909492672	-5.30685769718475	0.06237048949203938	0.014865026926900067	0.1098759520571787	0.01397124738567456	0.010623613537762318	96.9	37.0	2.6489914831777153	0.009427195012873446	0.012495364261112992
P0ABD8	-0.41019220441765003	24.2186663010415	-8.536256468322964	-0.018888333261330104	-0.11030746236582457	0.07253079584316437	0.7085780652585812	0.6825910946500758	96.9	4.0	-0.411044512383582	0.6819475169569655	0.707909985876647
P0ABE2	2.4194323217464277	21.44679401532112	-5.752169492517783	0.1732002595146298	0.03107675572485527	0.31532376330440437	0.022438008028629986	0.017453525630373376	96.9	5.0	2.439941019699457	0.016507364492908676	0.021317358837707506
P0ABF1	8.335505915331014	21.129755953236806	17.69967751546308	0.3601690571883296	0.27438525719225165	0.4459528571844075	1.6488702897286532e-12	5.983849916269894e-13	96.9	13.0	8.420324990177628	3.4268728340339496e-13	9.497712414171538e-13
P0ABF4	-27.10778028407634	18.534196007653893	95.12727123849652	-1.1301635733661826	-1.212934571782068	-1.047392574950297	3.6450939529311555e-45	1.9988814202242104e-46	96.9	3.0	-26.88671897967876	1.006319892866408e-46	1.823477122326915e-45
P0ABF6	-4.655586801508661	21.52107622011302	1.237545644298283	-0.15858312005249786	-0.22620906946601127	-0.09095717063898445	1.778493885804779e-05	1.0504481875291239e-05	96.9	10.0	-4.689122159751133	8.984947036231976e-06	1.5302738468014366e-05
P0ABF8	-4.551170124176054	16.844495177834318	-0.04383661372042624	-0.75076381538954	-1.087318943171554	-0.4142086876075258	0.0001245136440692906	7.867453095401562e-05	32.9	2.0	-4.589328555610047	6.189401545355311e-05	9.866512597078093e-05
P0ABG1	0.329385055062654	21.146137172381376	-8.451396964868175	0.03663486795891657	-0.18838131879212416	0.2616510547099573	0.7674976484641975	0.7436390069296835	40.9	2.0	0.33025262971524977	0.742894827395034	0.7667723376200939
P0ABG4	2.1319947716659233	16.753488420255184	-6.328806348342592	0.22462211206841687	0.013181005684768599	0.43606321845206514	0.046682568724499426	0.0377752893473759	53.9	2.0	2.135616826352811	0.03727099465034158	0.04609367502545483
P0ABG7	-2.4633537735515345	20.432603516369156	-5.634215841328412	-0.14977563404872996	-0.2714947901056457	-0.028056477991814183	0.021622999996551144	0.01676669926382939	59.9	2.0	-2.3937493969517627	0.019826089376814196	0.02535153813569408
P0ABH0	6.08583217051307	21.7175454919434	7.168873726225597	0.17112056198381254	0.11529757491941282	0.22694354904821223	4.9745535147595936e-08	2.4481822921048784e-08	96.9	11.0	6.126102963281236	1.9315651440604993e-08	3.938797013849865e-08
P0ABH7	-41.28059957202231	26.46149679482482	132.0221358363103	-1.6331300867206835	-1.711672750938774	-1.554587422502593	1.3236160319295656e-60	2.3115892978162167e-62	96.9	37.0	-41.82299655872926	8.069853277964239e-64	4.715099986696248e-62
P0ABH9	3.2873464533092918	22.61174224005075	-3.452151650558494	0.10819919004720191	0.042854639004318254	0.17354374109008558	0.002042505241162748	0.0014196304102012842	96.9	39.0	3.333462427092243	0.0012158764765996207	0.0017581082588407648
P0ABI4	-6.317186434129966	21.160289899979126	8.19960617641199	-0.2970211537992782	-0.39036690008620806	-0.2036754075123483	1.8134003209327133e-08	8.60779265158071e-09	96.9	4.0	-6.332671315463243	7.537916678194213e-09	1.588009966863137e-08
P0ABI8	-14.127157520988844	22.776925638690194	45.608133506942934	-0.8458181054640619	-0.9646828428359019	-0.7269533680922219	2.6961354328914525e-24	4.736835915977648e-25	96.9	9.0	-14.263285790663778	1.538559040116705e-25	8.953037666370176e-25
P0ABJ1	-15.542492705744786	23.73986759430099	51.98598761770825	-0.6749183251241533	-0.7611290691743103	-0.5887075810739962	5.5836972460433896e-27	8.30826065949872e-28	96.9	15.0	-15.709867804179018	2.174498699050699e-28	1.4787624169553801e-27
P0ABJ9	-13.261548097818986	23.628568335165117	41.59173657649019	-0.7581323245127152	-0.8716286065011477	-0.6446360425242826	1.3043329091033725e-22	2.5831531940678036e-23	96.9	14.0	-13.405489978541384	8.473716862465408e-24	4.371216464367291e-23
P0ABK2	-9.781302691663884	19.502061580337468	24.7796713368958	-0.89046972255003	-1.0712093172249046	-0.7097301278751553	1.625760210504729e-15	4.974383319602314e-16	96.9	2.0	-9.776110120827713	4.1216647189204585e-16	1.3424716826244905e-15
P0ABK5	-5.855008555344831	27.238904745954706	6.157461166557326	-0.13864707147297395	-0.18565964354496647	-0.09163449940098142	1.3571747716388609e-07	6.840388387966736e-08	96.9	41.0	-5.952729294376453	4.214443007780155e-08	8.449545049912174e-08
P0ABK9	-9.35450806359594	19.210452310494507	22.59826280544532	-0.7734557596564002	-0.9376301063081219	-0.6092814130046785	1.3842038156775405e-14	4.438348245867908e-15	95.9	2.0	-9.32590977902877	4.213992572931376e-15	1.3156663834572008e-14
P0ABL1	-1.4983674047280193	16.53685957572777	-7.119575649219847	-0.41490783033733436	-0.9714478170840496	0.14163215640938087	0.16376821145216972	0.14048715589470095	50.9	2.0	-1.5229173579120026	0.13396856128218582	0.15655183304118286
P0ABL3	-5.252565060330858	18.221473826046402	3.569554797652776	-0.6255013429476222	-0.8620232526010011	-0.3889794332942432	1.7621078467600707e-06	9.669128282431266e-07	93.9	2.0	-5.2759004623195285	8.454561329937445e-07	1.5456838497835826e-06
P0ABL5	-3.6756509519542644	19.44900121157225	-2.3209677697481883	-0.25996259596375637	-0.400960248196877	-0.11896494373063576	0.0006752860141904394	0.0004545148967324404	73.9	2.0	-3.631295324728198	0.0005171700682453384	0.0007659896044420093
P0ABM9	1.8703061911353889	18.29773074323596	-6.861983536077213	0.06585499272478756	-0.004079360931438361	0.13578934638101348	0.07804100924603045	0.06462984035010066	93.9	2.0	1.7468479357693727	0.08393348438847116	0.10041853982624026
P0ABN1	-1.5460603184737378	16.963213164454196	-7.426224942298624	-0.12832181565035938	-0.293171694789808	0.036528063489089185	0.14705422111007127	0.12553283841879645	93.9	2.0	-1.5413215156711932	0.1266019420596252	0.14848888165371033
P0ABN5	-11.887606391279595	19.76226411337675	35.05789824502902	-0.9442336064325971	-1.1019278652002953	-0.7865393476648989	7.534390335498264e-20	1.7368835562098688e-20	96.9	3.0	-11.957202275009822	8.794969116825845e-21	3.826747200831671e-20
P0ABN9	8.97335133542352	18.579740138060092	17.325805513288447	1.4811523436115728	1.1507146280549698	1.8115900591681757	4.113654112349901e-12	1.5259171034982867e-12	59.9	2.0	9.035833828130011	8.717870576719671e-13	2.3680515617787872e-12
P0ABP6	-1.0804184310385414	15.162805033962034	-7.907852508729419	-0.0772768742105363	-0.22223492463344882	0.06768117621237621	0.3208410424025631	0.2869975234344967	38.9	2.0	-1.0455023490869597	0.3022443229572352	0.3370960251759113
P0ABP8	-4.991536023953789	23.770470497769608	2.5514946145338318	-0.09923473107636482	-0.13870411365756494	-0.059765348495164704	4.801242474492002e-06	2.718412172948493e-06	96.9	25.0	-5.06970606653047	1.9115225611651446e-06	3.4182942489792686e-06
P0ABQ0	-10.156243446520406	20.900045981993628	26.621822501105516	-0.34321977884104626	-0.41031167253275574	-0.2761278851493368	2.7007914159576833e-16	7.886348668322121e-17	96.9	12.0	-10.245848590065101	3.995537324382717e-17	1.3815487149405458e-16
P0ABQ2	-11.365438282589498	20.998227546924166	32.531983103594484	-0.7899821435093628	-0.927976692764104	-0.6519875942546216	8.686851804854525e-19	2.1573006053969849e-19	96.9	6.0	-11.466974623509733	9.631924981235486e-20	3.9226459774220763e-19
P0ABQ4	-9.457509458176492	20.669942729942782	23.188421344562325	-0.3584425495545531	-0.4336868517391096	-0.28319824736999666	7.757823342130845e-15	2.444134353685652e-15	96.9	3.0	-9.342991760860475	3.5492375020731838e-15	1.114195939521439e-14
P0ABR1	1.7201654363614307	19.158715015101574	-7.140800168502584	0.10576482051812519	-0.01646913722752917	0.22799877826377957	0.10596068848663201	0.08900993915834789	87.9	2.0	1.6924424343997992	0.0941035729129139	0.11188477128308658
P0ABS1	-10.609878744985568	24.184117230379417	28.84650553009735	-0.37653521904195486	-0.44699252428072067	-0.30607791380318905	3.095957991349781e-17	8.542811083361253e-18	96.9	12.0	-10.705968019631044	4.086963675184699e-18	1.4924715563844128e-17
P0ABS5	-6.19188562413844	20.180244669551215	7.639345860213364	-0.17001219401449674	-0.22452367634181522	-0.11550071168717826	3.1331159411812476e-08	1.5189538687948206e-08	96.9	11.0	-6.231444632020789	1.1971765588876473e-08	2.471172666254747e-08
P0ABS8	-1.4645551350911596	20.112729338242424	-7.54982137992372	-0.08226228266408242	-0.1937753792831005	0.029250813954935687	0.17020188062179595	0.14635289966736129	96.9	2.0	-1.4367557206435018	0.15400839508739816	0.17901990870289117
P0ABT2	-6.214193419361587	25.45818492044692	7.738748272059343	-0.3113636570094087	-0.41083866854766804	-0.21188864547114938	2.8388234184884516e-08	1.3733043781370958e-08	96.9	30.0	-6.290388284835955	9.147860851128603e-09	1.9130990224091448e-08
P0ABT5	5.134600725887605	18.029196088517708	3.103315658129752	0.3400598070852965	0.20853713421428158	0.4715824799563114	2.785888210621784e-06	1.5530134768258357e-06	94.9	2.0	5.077806891285132	1.9015447755897848e-06	3.402576682820971e-06
P0ABU0	10.828414021439087	22.582863493544	29.91552629063577	0.3295162956120663	0.26910155856304874	0.38993103266108387	1.0951155488539834e-17	2.9376484160665712e-18	96.9	14.0	10.932679489010892	1.3334653436649775e-18	5.049882644064591e-18
P0ABU2	5.339385412122516	23.205957199589182	3.967424776693994	0.19883261983591183	0.12490151273619554	0.2727637269356281	1.1770071027212283e-06	6.376311618304664e-07	96.9	19.0	5.401540330487673	4.7157677011825705e-07	8.767040862653051e-07
P0ABU5	-16.44886545104259	23.30311578254002	55.94026956894717	-0.45158966479803553	-0.5060949844909235	-0.3970843451051476	1.1859843633424594e-28	1.6279841243226912e-29	96.9	12.0	-16.572778943394194	4.913523950182103e-30	3.61630310266616e-29
P0ABU7	13.910255687794416	22.767786463303345	44.60963310804421	0.8380130986008965	0.718408868602312	0.9576173285994809	7.059870948902645e-24	1.279801963842289e-24	96.9	7.0	14.031841085397707	4.500266402828786e-25	2.5069018249774606e-24
P0ABU9	8.818506639609213	20.73748108321365	20.054562510079407	0.19257138561917486	0.14921754721122274	0.23592522402712698	1.6558918201700086e-13	5.639170536729859e-14	96.9	6.0	8.710304683322613	8.185298810470556e-14	2.3767252022694934e-13
P0ABV2	11.0105545400096	21.75093123416474	30.80476856333377	0.6719059828646152	0.5507541019252262	0.7930578638040042	4.632098332698433e-18	1.2091287250360358e-18	96.9	6.0	11.101079269985703	5.813628685937469e-19	2.2341501916562385e-18
P0ABV6	4.35785488468198	21.003931753014456	0.12156086856911585	0.15936955131388686	0.0867650693400885	0.23197403328768523	5.448876718411204e-05	3.330609241082643e-05	96.9	3.0	4.29780102984309	4.108016410037686e-05	6.667375840100849e-05
P0ABW0	-7.796169424993522	14.88977471956827	9.338199682729304	-0.9108222386760154	-1.1485855113423502	-0.6730589660096806	1.2382974879710695e-08	5.8389857099578895e-09	34.9	2.0	-7.766647697680605	4.105880380828508e-09	8.772489201725387e-09
P0ABX5	-2.9268638660717454	18.837723331316752	-4.442840331837354	-0.24991367443145407	-0.42061252610822353	-0.07921482275468458	0.006548685580925924	0.0047874254002368	63.9	2.0	-2.90351440423174	0.005060374943191485	0.006915443180122779
P0ABX8	-16.80686328099463	17.603781623076536	56.59041021324987	-2.08709941871804	-2.3337436945252468	-1.8404551429108333	6.968492782918754e-29	9.395173643753543e-30	93.9	2.0	-16.874108505833746	3.499579161289455e-30	2.5889651521373926e-29
P0ABY4	-1.988830144602336	20.56693878300881	-6.663804651496071	-0.07986783212689375	-0.15959476335086983	-0.00014090090291765667	0.060743338328369464	0.049604584356174576	96.9	5.0	-1.993453700847824	0.04902318367081427	0.060134265145476117
P0ABZ1	-13.307848708738879	18.982483087941397	41.207899479327764	-1.9917655504987266	-2.2890313404372407	-1.6944997605602128	1.942045963510291e-22	3.886805229100233e-23	93.9	2.0	-13.402222971942276	1.597624827141829e-23	8.109928865438043e-23
P0ABZ4	1.362810478468018	21.62005778113899	-7.692121442821468	0.037772284483594376	-0.01725380286683697	0.09279837183402573	0.2024008158787628	0.17617283729300626	96.9	7.0	1.3617665703442254	0.17642921981670165	0.20269536771076116
P0ABZ6	-8.177457898927404	23.64686330422806	16.933226488818228	-0.2135428549035936	-0.26538674403358764	-0.16169896577359955	3.488803678260792e-12	1.291698183358868e-12	96.9	35.0	-8.302729697537664	6.114182129439779e-13	1.673508932752016e-12
P0AC00	-0.11365411974932146	15.005869331126275	-8.195503802794835	-0.02073822013049309	-0.3994167315347942	0.357940291273808	0.9203933790760207	0.9105550779824916	23.9	2.0	-0.11557701388731847	0.9089533891839168	0.9192276768751515
P0AC02	-4.434702763235277	24.073020609122402	0.4050118873075519	-0.1573099845726489	-0.22773429730891878	-0.08688567183637899	4.0950073828095715e-05	2.4830362614591045e-05	96.9	15.0	-4.481198924619946	2.034154436839349e-05	3.3819884742572915e-05
P0AC13	7.16995723072562	21.964812159318367	12.121476145470087	0.1826132950686059	0.1320486837420502	0.23317790639516162	3.837709091021682e-10	1.635349315768932e-10	96.9	12.0	7.219579508492089	1.1784524067995868e-10	2.77688003347096e-10
P0AC16	1.921600180475715	19.30367592406934	-6.774001875893106	0.18088915486030288	-0.006606684943381513	0.3683849946639873	0.07083928207337636	0.058418283260650225	77.9	2.0	1.9209051673104938	0.05840256010826207	0.07085022440252302
P0AC19	4.314453420737632	21.866193432135677	-0.03706621496596796	0.20483244438808867	0.11057757227243631	0.29908731650374104	6.36159049639625e-05	3.9262767751072906e-05	96.9	6.0	4.341218545885247	3.483736353742656e-05	5.6928865187016114e-05
P0AC23	-7.291994428871298	20.298243013458567	12.695809079712937	-0.7381457466336485	-0.9391136209325611	-0.5371778723347359	2.1942371337860803e-10	9.166285756228264e-11	96.9	2.0	-7.304436111098998	7.850455131829455e-11	1.8761146112210124e-10
P0AC28	-5.168024944939029	17.96406891419925	3.226098502028144	-0.2958029014741044	-0.40948508304302594	-0.1821207199051828	2.474156561331986e-06	1.3740513211728458e-06	93.9	2.0	-5.07158622080879	1.979631308993966e-06	3.535673385932455e-06
P0AC30	-0.5195474433190614	20.3878646896773	-8.485018812875854	-0.019871823636961494	-0.09580706148073771	0.056063414206814724	0.6345463368341284	0.604590785010446	96.9	6.0	-0.5213444687406213	0.6033163320561008	0.6336370721484287
P0AC33	-31.617873805608394	23.239162431340745	108.3484648290707	-1.59420837392652	-1.6943104926584645	-1.4941062551945756	9.528604133507243e-51	3.927262618770013e-52	96.9	23.0	-31.993288069462203	2.6352448608018333e-53	6.393818674979363e-52
P0AC33;P14407	-28.987594585786038	23.218809762544964	100.83838237346718	-1.3236886564916972	-1.4143463183128497	-1.2330309946705447	1.392058660202657e-47	6.855755189960692e-49	96.9	14.0	-29.294250719294066	6.101656961951115e-50	1.2567657469112261e-48
P0AC38	-30.506543402844564	22.610154246236	105.24028576599707	-1.6263741569792245	-1.7322162229160716	-1.5205320910423774	1.9607556990854513e-49	8.629242685461644e-51	96.9	13.0	-30.829137688678163	6.958520238736048e-52	1.5811304320239132e-50
P0AC41	-42.23894497910968	24.95205530740973	134.0933091025359	-2.1373398343868644	-2.2377994155806498	-2.036880253193079	1.8681463908007865e-61	2.9363111276994547e-63	96.9	47.0	-42.76956448662579	1.0302490569530576e-64	6.703643295583191e-63
P0AC44	-12.415515677058469	17.80163895527783	27.88206961959326	-1.5487608697242266	-1.799108022348779	-1.2984137170996741	1.3406905810422974e-16	3.8586414208133184e-17	53.9	2.0	-12.487894605977587	1.5380015194541527e-17	5.436170802712641e-17
P0AC47	-2.468328072762389	23.41088702124023	-5.638613182494618	-0.12666655596599696	-0.2285467879606521	-0.024786323971341825	0.019890311607006328	0.015367575715926651	96.9	11.0	-2.4928013369343116	0.014370074933733733	0.018675226752283103
P0AC51	-10.975741850478975	20.04461168371455	30.634940691592387	-0.4897569122835961	-0.5783454505536628	-0.4011683740135294	5.446526998179928e-18	1.4324955744427124e-18	96.9	3.0	-10.9127308427669	1.4714188555479646e-18	5.557615017722721e-18
P0AC53	6.286458736878978	23.218430587613643	8.06178326883099	0.20533023618851587	0.14048505876099646	0.27017541361603525	2.0730052431357465e-08	9.898002680288388e-09	96.9	31.0	6.371952624901245	6.294546611514014e-09	1.3329354252044838e-08
P0AC55	8.642174044711709	17.637344083402848	17.7776188874616	1.004771115999418	0.7731487036262397	1.2363935283725962	2.0139240674366946e-12	7.329755076035753e-13	76.9	2.0	8.651377946335563	5.694086811111938e-13	1.5645077293870902e-12
P0AC59	-14.397886945405672	25.20909853255877	46.84674877637002	-0.47903347032628574	-0.5450872913289531	-0.4129796493236184	8.201282499917768e-25	1.3807258697032358e-25	96.9	28.0	-14.588533487407062	3.4413051420772486e-26	2.07857734636438e-25
P0AC62	-3.869745633338602	24.358471284433104	-1.5987009765541647	-0.270622720291982	-0.4094621054783857	-0.1317833351055783	0.0003072475504945311	0.00020003822358428432	96.9	4.0	-3.8979666101825488	0.0001787104605222861	0.0002750795959544651
P0AC69	6.992338681499221	24.36061301565734	11.290777480726554	0.2455948253225273	0.17586355101981577	0.31532609962523883	8.630620662576768e-10	3.780229937433206e-10	96.9	8.0	7.028551832131965	2.9268825118476734e-10	6.693022868546237e-10
P0AC73	-38.454052108939365	16.865200980915397	37.76101217112565	-2.067785902098949	-2.179698463051494	-1.9558733411464042	4.053011118856427e-20	9.17342369898346e-21	22.9	2.0	-32.46510411478788	1.184018928954754e-20	5.112890186421509e-20
P0AC75	8.390957137751649	19.777706892006922	17.96913197430278	0.31002956796526604	0.2366757948107613	0.3833833411197708	1.2654831930719328e-12	4.565994196448853e-13	96.9	8.0	8.43935232207248	3.120111282440864e-13	8.681125949104173e-13
P0AC78	-1.4854743818842802	17.105486768989657	-7.447302131243249	-0.17267371572355827	-0.4044674204685866	0.05911998902147003	0.165302786293588	0.14186131537664887	72.9	2.0	-1.4910900829692235	0.140252455601659	0.16362786486860217
P0AC81	-4.657624766813963	22.740078470821896	1.2453465786498494	-0.22201518351607774	-0.3166495817084555	-0.1273807853237	1.7652858587662125e-05	1.0420304230928744e-05	96.9	4.0	-4.670147158004764	9.688928915942367e-06	1.6452789730927044e-05
P0AC84	4.758885938488559	21.3168441992193	1.6356253415897157	0.13297246988440747	0.07749875049425639	0.18844618927455856	1.1934171770004487e-05	6.969589661001573e-06	96.9	7.0	4.756150335252602	6.8739074947739796e-06	1.1791490208231219e-05
P0AC86	-1.6452057849302197	21.951582332018535	-7.273142650349215	-0.059249618147617866	-0.13074799346331772	0.012248757168081992	0.12183848373368401	0.10324141164440008	96.9	34.0	-1.6672130692950768	0.09870102922995778	0.11696235376050047
P0AC88	-0.33780723556694886	15.046085261261172	-8.404565357153702	-0.0696961201796995	-0.48783873607859546	0.34844649571919645	0.761365058599982	0.7374311238203808	38.9	2.0	-0.34470883930293195	0.7321700748935016	0.756478861212593
P0AC92	7.21131882030194	20.74371349975195	12.315818280219766	0.5575600673116838	0.4040602684696001	0.7110598661537676	3.1756949479053584e-10	1.3443738305488279e-10	96.9	2.0	7.175211276439086	1.4565861320016464e-10	3.3987009746705087e-10
P0AC92;P77695	-3.645121691370102	22.002041866558955	-2.3406570686257364	-0.17818778163236004	-0.2752380486976854	-0.08113751456703469	0.0006494500002273551	0.00043644491807105524	96.9	3.0	-3.6343599939385314	0.00044823882675022465	0.0006669998757722938
P0AC98	0.9920063982428495	17.90874632909614	-7.866979351307441	0.061776305325437875	-0.06584046201919308	0.18939307267006883	0.3660836979933604	0.3297694226772184	29.9	2.0	0.9032122095061039	0.37363277170460907	0.4111109244390068
P0ACA1	-10.355538854353737	21.341122357822773	27.599961329999072	-0.41339339374358985	-0.49264748215492354	-0.33413930533225616	1.0386019424169406e-16	2.9674341211912586e-17	96.9	12.0	-10.454268669337152	1.4211275571743414e-17	5.041744976691622e-17
P0ACA3	-5.278145907369088	23.948257082779094	3.71431847954252	-0.2346555307121463	-0.3229188485561953	-0.14639221286809728	1.5148455835769139e-06	8.259427020480485e-07	96.9	17.0	-5.337363180000727	6.202775966439653e-07	1.1442363139121601e-06
P0ACA7	-8.211461774186418	22.242898789219723	17.097923676573384	-0.21228137426874127	-0.26360558275228035	-0.16095716578520222	2.9710226013943227e-12	1.094805743790084e-12	96.9	18.0	-8.305918887611057	6.019019148854569e-13	1.649760108836638e-12
P0ACB0	0.18928571127020533	21.501064115453943	-8.603076370683379	0.004005954054136396	-0.038010459398566454	0.046022367506839246	0.864465184225356	0.8502738242328336	96.9	21.0	0.19182965409454458	0.8482770563141745	0.8624350895694182
P0ACB2	-4.034423274114014	22.694006759842416	-1.0343316860212148	-0.08550152968969371	-0.1275764468485195	-0.043426612530867936	0.0001737966619351361	0.00011084621190833341	96.9	18.0	-4.08115328308377	9.211877018714835e-05	0.00014546940929167443
P0ACB4	2.2398738536672163	20.789486763357868	-6.151825034200054	0.062081582632927734	0.007055313873998777	0.1171078513918567	0.03442283017505508	0.027437268061290848	96.9	9.0	2.2476288914360487	0.026867331022970713	0.03384125328586236
P0ACB7	-6.967708804621119	22.357109041968332	11.176102516855174	-0.2700253465568352	-0.3469641424614475	-0.19308655065222285	9.65107836432419e-10	4.2440473841020454e-10	96.9	16.0	-7.043796293729066	2.7226088500044664e-10	6.250865386978979e-10
P0ACC1	3.800827487413032	18.07001126189336	-1.8298261402076754	0.16524964119510344	0.07893326236452249	0.2515660200256844	0.000387614536799716	0.00025493474425213595	96.9	2.0	3.657125527222197	0.00041469592243454934	0.0006190169061158054
P0ACC3	-0.9217056083182017	22.58754394719041	-8.193966478310493	-0.08585235317372053	-0.27077530569647124	0.0990705993490302	0.39579668549300207	0.35902339931027816	96.9	2.0	-0.9216975266022506	0.3589755140105968	0.39650729035969856
P0ACC7	10.581149081424694	22.387616853295015	28.705816232320903	0.22305114429661899	0.1812004692314802	0.2649018193617578	3.536167068402329e-17	9.831606658918108e-18	96.9	18.0	10.703736302142813	4.1323248633408276e-18	1.5071141507955145e-17
P0ACD4	-3.9855256371317056	24.190507675928437	-1.2036644454797534	-0.2449890815486242	-0.36702620657644064	-0.12295195652080775	0.00020640714972685822	0.00013229378964330592	96.9	10.0	-4.0256363965960205	0.0001128325239695058	0.00017729940511783482
P0ACD8	3.815724534122288	20.135579647965063	-1.7801247642905782	0.38071167669235706	0.1826273889815181	0.578795964403196	0.0003694752148453775	0.00024197206700491889	96.9	2.0	3.8211727483730704	0.00023459942765472136	0.0003589835175710675
P0ACE0	-0.8481311364713746	21.123485522804447	-8.259199865766316	-0.049938111085126025	-0.1668341914966931	0.06695796932644106	0.43596224727361216	0.3985026898760192	96.9	14.0	-0.8573604129162398	0.3933612475841909	0.430996269358415
P0ACE3	18.804000338073237	21.000401669124408	65.7305140870999	0.734956940340254	0.6573603764257765	0.8125535042547316	9.192892106931811e-33	9.664898792128799e-34	96.9	5.0	18.8384120654824	3.6710793164846587e-34	3.4802318155945624e-33
P0ACE7	0.17145120311053505	23.54620288024629	-8.606324953733488	0.006293368131309762	-0.06658077227700666	0.07916750853962619	0.8774127196379072	0.8642346732025492	96.9	9.0	0.17262148230523156	0.8633090068812641	0.8764729385464749
P0ACF0	-9.132372927656196	27.512831776237267	21.59213063275897	-0.45814599542175927	-0.5577441065959092	-0.35854788424760936	3.67242657984498e-14	1.2083219833091065e-14	96.9	8.0	-9.208224200832284	6.932702227042648e-15	2.1388282840542134e-14
P0ACF4	-12.010706430155917	26.660795759684884	35.65032426347777	-0.6108355268109591	-0.7118041842698215	-0.5098668693520967	4.231385299239226e-20	9.621487355238337e-21	96.9	7.0	-12.103169944866494	4.328637908389314e-21	1.912483075882501e-20
P0ACF8	-13.250762695794666	26.04912065960583	41.54117296643675	-0.7025567318866734	-0.8078186715731465	-0.5972947922002004	1.3692823212285916e-22	2.716564297791966e-23	96.9	15.0	-13.39594736310284	8.864279678378301e-24	4.5644663164023516e-23
P0ACF8;P0ACG1	-2.9545022505083964	23.816963754643925	-4.415162141595208	-0.5696238087831347	-0.95355563277178	-0.18569198479448934	0.0057212919065377146	0.004156579519943572	78.9	2.0	-2.9855757134379637	0.0037682210838296806	0.005209279074362326
P0ACG1	17.18229859529997	24.948316982616472	59.06412324595671	0.7218983815826476	0.6384869352798143	0.805309827885481	5.96444357366987e-30	7.29149581133236e-31	96.9	13.0	17.355987572435673	1.7099514479264937e-31	1.4108331398886315e-30
P0ACG8	-2.372971542789519	19.239457895373647	-5.849202214079443	-0.12562665606503742	-0.23107297099356017	-0.020180341136514665	0.025693471550540897	0.02018324048800785	77.9	2.0	-2.3023911816522866	0.023983877804413425	0.0303831159973609
P0ACH1	1.7859418533645983	14.766284906183168	-6.8682084341772605	0.1601384063723934	-0.021758925600493778	0.34203573834528056	0.09857134300642711	0.08259610613776411	37.9	2.0	1.7563316888491527	0.08711020380780707	0.10400188219422504
P0ACH8	-12.762549102867542	17.387204438955365	34.965260782686386	-1.1365444331781198	-1.3139970171877005	-0.9590918491685392	1.0248131923004603e-19	2.3767934323699115e-20	75.9	2.0	-12.725923045353055	1.6436383757229056e-20	7.013020372123218e-20
P0ACI0	1.7001877105823018	21.784419589919814	-7.182900089347616	0.05603672939595583	-0.009397765206787631	0.1214712239986993	0.10974010274760831	0.09237640503728119	96.9	10.0	1.7119587653242458	0.09010302964148682	0.1074406388436388
P0ACI3	-0.4953033616316708	18.174838935203212	-8.450123186537088	-0.03300832636437434	-0.16583495107574522	0.09981829834699654	0.6509834017174333	0.621879009324897	74.9	2.0	-0.4872410207922514	0.6275105371775067	0.656638402024562
P0ACI6	0.9706643962580291	18.14881742630159	-8.147606869358754	0.04550126319293213	-0.04756348335706059	0.13856600974292485	0.37055680293357784	0.33418709925759627	96.9	2.0	0.9402172260120766	0.3494440766054977	0.38640144126804316
P0ACJ0	2.750162266577994	25.11605562341667	-4.945659648715688	0.07962610336942078	0.022144616994225222	0.13710758974461634	0.009561472012641393	0.007135287225596	96.9	18.0	2.781706500901414	0.006499251487434383	0.008768782756137907
P0ACJ5	-0.38208380912803064	15.39460420935162	-8.432236932480299	-0.034282878852241794	-0.21581006246336246	0.14724430475887887	0.7297203640186476	0.7044872812251282	40.9	2.0	-0.3782666913789689	0.707188781659279	0.7322537005028991
P0ACJ8	-24.855838395934562	24.681984710650063	87.86720308574066	-0.9609629339522741	-1.0377183562230512	-0.8842075116814968	4.3638910228132065e-42	2.7131421657727936e-43	96.9	27.0	-25.170645196036002	2.716393558152343e-44	4.469560205166757e-43
