Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P37661	-1.42291567142184	-1.50046942214019	-1.34536192070349	20.5646113213049	-38.2618100408226	3.03913215042107e-20	4.19689677915291e-18	36.5880298102071	P37661	13	-38.5146305428056	3.49104873703237e-21	3.89386205284379e-19
P19926	-2.03680378456197	-2.15218459502666	-1.92142297409729	23.231335741177	-36.8133011086303	6.52929334017692e-20	6.1080486085526e-18	35.8136534198702	P19926	25	-37.9475110915999	4.76752717097864e-21	5.12067733179188e-19
P0A796	1.74876416572102	1.64839896021924	1.84912937122279	24.8504032784189	36.336008825311	8.45453709498654e-20	7.66192424233156e-18	35.5515428771065	P0A796	27	37.4963691926948	6.12865659951913e-21	6.19630798462168e-19
P37349	1.39515668200927	1.31463816082552	1.47567520319303	23.6343660396134	36.1340256526057	9.44089452648806e-20	7.95718722758989e-18	35.4395467066867	P37349	30	37.3825445572036	6.53259863454617e-21	6.19630798462168e-19
P39187	-3.43053799427567	-3.62341210698962	-3.23766388156172	21.9867520364737	-37.0917605521561	5.62399212857413e-20	5.4674893710163e-18	35.9649505606939	P39187	5	-37.3259221785603	6.7438244774823e-21	6.19630798462168e-19
P76558	-1.64489290189226	-1.74002261665796	-1.54976318712657	24.1014016372855	-36.0587433121398	9.83878580515859e-20	7.95718722758989e-18	35.3976383286568	P76558	69	-37.3095891643766	6.80607253537972e-21	6.19630798462168e-19
P00864	1.2451165623051	1.1730928325782	1.317140292032	25.4541956222171	36.0515181381317	9.87788759287021e-20	7.95718722758989e-18	35.3936114458942	P00864	90	37.3014528949655	6.83730536234117e-21	6.19630798462168e-19
P37387	-3.81647226897355	-4.0311061773734	-3.6018383605737	20.8107535896553	-37.0811276019403	5.65602348725824e-20	5.4674893710163e-18	35.9591949682815	P37387	4	-37.1516402165608	7.43999776076362e-21	6.53817985036803e-19
P0AE22	-2.48250762802841	-2.62567278399571	-2.3393424720611	21.0840416614924	-36.1611651916578	9.30162453163278e-20	7.95718722758989e-18	35.45463269693	P0AE22	12	-36.9312376121263	8.42964791184309e-21	7.18999380716028e-19
P76503	-2.66432260961596	-2.8218267867979	-2.50681843243402	20.76091409972	-35.2763699964587	1.51859994904096e-19	1.12921534672277e-17	34.956682111773	P76503	17	-36.2456979494484	1.24892790921757e-20	1.02388061435054e-18
P25888	1.80677626648863	1.69963753963539	1.91391499334187	22.3122355262979	35.1679498050443	1.61393146225667e-19	1.17010031013608e-17	34.8947813564114	P25888	22	36.2056608078767	1.27821772200427e-20	1.02388061435054e-18
P28722	1.80240751522806	1.70832411927309	1.89649091118304	17.1604689618419	39.9511384619202	1.28989170217863e-20	1.96878207174633e-18	37.453370082771	P28722	4	36.1681253598855	1.30633043899897e-20	1.02388061435054e-18
P46118	-1.4872760436222	-1.57472484595715	-1.39982724128724	20.3886514768329	-35.4671973672237	1.36488138593104e-19	1.06977189708109e-17	35.0651578092121	P46118	14	-35.9908847875868	1.44809092863252e-20	1.10512202448272e-18
P0ACK8	-1.40211453653349	-1.47980715487801	-1.32442191818897	19.6335581295708	-37.6350839363846	4.21617018178594e-20	4.7026513566074e-18	36.2567905491965	P0ACK8	7	-35.8901373706372	1.53576190198958e-20	1.14197679891533e-18
P08202	-1.75499883604529	-1.85836546304168	-1.65163220904889	18.9377436821758	-35.4067156324737	1.41175255292139e-19	1.07739010617685e-17	35.0308421847247	P08202	10	-35.6128272359643	1.80696932061261e-20	1.31005275744415e-18
P37440	-2.26316473143746	-2.39971472134816	-2.12661474152676	21.783161147223	-34.5631765093382	2.27427813080108e-19	1.60863575105442e-17	34.5458573279626	P37440	17	-35.4864225449835	1.94679907772764e-20	1.3770042257098e-18
P0A6F3	-2.15951492615187	-2.29382702760623	-2.02520282469752	23.1308190339117	-33.5297427224564	4.14307344620895e-19	2.73066204409226e-17	33.9348826470518	P0A6F3	40	-34.6172324283484	3.27323314498137e-20	2.26008955248714e-18
P15078	-4.3013675897584	-4.56584105157077	-4.03689412794603	20.2774413295348	-33.9167018381918	3.30286422766104e-19	2.2275130837714e-17	34.1658827131737	P15078	5	-34.4970117091748	3.52061597887011e-20	2.37436891598217e-18
P09832	1.32687146721771	1.24331289426802	1.4104300401674	25.6411679762137	33.1151705393997	5.29668700170771e-19	3.3392157184679e-17	33.6843618887337	P09832	56	34.3444032705891	3.86312319190189e-20	2.54614937648079e-18
P69786	1.59060594689693	1.49063240395361	1.69057948984024	24.3118513478953	33.1792583148952	5.0983378661989e-19	3.28559551377263e-17	33.7232973979728	P69786	23	34.1780381061046	4.27652206614256e-20	2.75598088706965e-18
P0A9P0	-1.29229046232347	-1.37440877444868	-1.21017215019827	26.9489087250467	-32.817786087758	6.32889028864401e-19	3.83614582229722e-17	33.5026816746408	P0A9P0	63	-34.0300885274072	4.68306539535112e-20	2.95236731446049e-18
P09148	-0.977748965666731	-1.03989003628303	-0.915607895050435	20.9646449340241	-32.8123842624332	6.34948274035401e-19	3.83614582229722e-17	33.4993660953052	P09148	22	-33.7611881722957	5.52888771813605e-20	3.41144135799884e-18
P09831	1.30745053921923	1.22345446143177	1.39144661700668	24.805882532431	32.4605157978998	7.85454361827699e-19	4.64860744755169e-17	33.2821904380224	P09831	129	33.327570496862	7.24587643707603e-20	4.29877611495936e-18
P0AFG3	-1.76455911581411	-1.87857438943407	-1.65054384219414	25.1265716007972	-32.2747088939476	8.79619210497314e-19	5.07128814899611e-17	33.1665434383607	P0AFG3	80	-33.3237111133782	7.26344929768995e-20	4.29877611495936e-18
P08839	1.78983428586468	1.67329693830479	1.90637163342456	25.406408169044	32.0285183877389	1.0229889384564e-18	5.59748664438406e-17	33.0122700122823	P08839	60	33.0995488302077	8.36463774086227e-20	4.85148988970012e-18
P0A6T3	-1.17713694823431	-1.25376746390087	-1.10050643256774	22.537134244694	-32.0342380577157	1.01939364537263e-18	5.59748664438406e-17	33.0158678043318	P0A6T3	21	-32.9298652234969	9.31363180385124e-20	5.29598671199384e-18
P21514	-2.07352023765823	-2.2075925552675	-1.93944792004896	21.2407110471242	-32.2521236928713	8.91847226202764e-19	5.07128814899611e-17	33.152440335145	P21514	9	-32.638516577378	1.12149721339835e-19	6.2545036901062e-18
P25553	-3.92942179819324	-4.1885616567386	-3.67028193964788	24.9211155162611	-31.621581578226	1.31624344019771e-18	6.94019268467882e-17	32.7546163840668	P25553	41	-32.5867758441847	1.15930711303352e-19	6.34337854301357e-18
P06987	1.25750468603171	1.17421139057806	1.34079798148537	24.2431607853269	31.4839143393552	1.43441770948393e-18	7.42823456697035e-17	32.6666929104575	P06987	26	32.5024482167908	1.22381422353936e-19	6.57233564493358e-18
Q6BF16	-1.99463361000014	-2.11684026830598	-1.87242695169429	17.5687080458996	-34.0374815643692	3.07886004624895e-19	2.12587955574332e-17	34.2374326427403	Q6BF16	4	-32.3472639061839	1.35252900990056e-19	7.06127642278163e-18
P0A9G6	-1.90359750753457	-2.03042140758445	-1.77677360748469	28.4343173293833	-31.3013578915458	1.60854543007923e-18	8.04272715039613e-17	32.5495000555819	P0A9G6	50	-32.334694102947	1.36355682646818e-19	7.06127642278163e-18
P0A836	-2.19136471984906	-2.33877812086222	-2.04395131883589	26.0023840341918	-31.0003683646937	1.94573535057518e-18	9.40438752778006e-17	32.3547662097692	P0A836	46	-31.9969185362389	1.69800296199698e-19	8.63896243823026e-18
P77399	-2.54168623574329	-2.71197843337252	-2.37139403811406	20.3694762059136	-31.125500381622	1.79733804587217e-18	8.83437344581238e-17	32.43595425055	P77399	15	-31.9517330609112	1.74886248489959e-19	8.74431242449796e-18
P76346	-1.61630808967157	-1.72233446979377	-1.51028170954937	21.309015556879	-31.790647046504	1.18493394501579e-18	6.36353414915887e-17	32.8620655194091	P76346	8	-31.633640289122	2.1551677448138e-19	1.05063379657736e-17
P25906	-1.02971099611245	-1.09922525231895	-0.960196739905946	21.8217962838775	-30.8909045364534	2.08609191130573e-18	9.91748613571576e-17	32.2834730815643	P25906	19	-31.6206503551872	2.17372509636695e-19	1.05063379657736e-17
P39265	-1.52416379538732	-1.62554962165066	-1.42277796912397	20.5230513464806	-31.3504335732563	1.55965972539588e-18	7.93511088359307e-17	32.5810719943442	P39265	10	-31.5043298904304	2.3475414701271e-19	1.11604430547026e-17
P77674	-3.14896202622871	-3.36429801306346	-2.93362603939395	22.3234345383773	-30.4957952816595	2.68771141484895e-18	1.21786923485343e-16	32.0240112411856	P77674	22	-31.4025298337406	2.51159020796493e-19	1.16945267293972e-17
P60757	1.39818655177141	1.30242859945594	1.49394450408689	24.5323009847958	30.4494480797156	2.76937161578639e-18	1.23556579781239e-16	31.9933548206418	P60757	24	31.3852920073743	2.54053511707594e-19	1.16945267293972e-17
P02924	-2.71287130886941	-2.89812753703128	-2.52761508070755	20.3785826413382	-30.5383473143653	2.61496039601738e-18	1.20371192832546e-16	32.0521162003889	P02924	11	-31.2581159619819	2.76516561306995e-19	1.25296566842232e-17
P06986	1.18942753692686	1.10653265880229	1.27232241505143	24.3137564775545	29.9226082296822	3.9038062302691e-18	1.68970717429558e-16	31.6415506107748	P06986	28	30.9227983813452	3.46283289146629e-19	1.54495621311573e-17
P08331	-1.13744372927035	-1.21823136205947	-1.05665609648123	22.4736423416584	-29.3612264829047	5.66454793420793e-18	2.28817727280474e-16	31.2597964756793	P08331	45	-30.465296713603	4.72494113688497e-19	2.07611049954036e-17
P76128	-2.62284932334551	-2.80618003056887	-2.43951861612214	21.3416050172257	-29.835085265089	4.13525801053807e-18	1.76356591625888e-16	31.5825059381142	P76128	8	-30.3656709681302	5.05875417027534e-19	2.18961001399977e-17
P23721	0.759507287294699	0.704678483282424	0.814336091306975	26.7080154239588	28.8876575811569	7.79594211278657e-18	2.89849129834372e-16	30.9320544264598	P23721	42	30.2284416476468	5.55947489696406e-19	2.37095252958761e-17
P69831	-2.85888150076237	-3.06120415060422	-2.65655885092051	23.3682764714366	-29.4673312475961	5.27693521664594e-18	2.18615887546761e-16	31.3325058243474	P69831	9	-30.111602015196	6.02662437986642e-19	2.53292908719023e-17
P00944	-1.87063298935243	-1.9980397547278	-1.74322622397705	19.0999436319072	-30.6185947100321	2.48332515379219e-18	1.16155531387054e-16	32.1050115518513	P00944	5	-29.9516413025568	6.73376467174264e-19	2.75326480449154e-17
P31142	-1.1581083912572	-1.2407965635596	-1.07542021895481	23.3278306769329	-29.2075393729098	6.27975530766873e-18	2.42817205229858e-16	31.1540150245495	P31142	19	-29.9501499050775	6.74075176272067e-19	2.75326480449154e-17
P0AC41	-2.41069695864242	-2.58612895314382	-2.23526496414102	25.4220778404991	-28.6564886457548	9.12780793876831e-18	3.35071430663647e-16	30.7701235819975	P0AC41	49	-29.5584997206981	8.86612519734907e-19	3.53674969412119e-17
P0AEW9	1.98176270873071	1.8389461225115	2.12457929494991	22.1791102949003	28.9375766797392	7.53608473031742e-18	2.87561127867375e-16	30.9668529988677	P0AEW9	12	29.5526298540027	8.90285267830506e-19	3.53674969412119e-17
P64499	2.11906165977183	1.97298148238691	2.26514183715675	19.450438174382	30.2511202086191	3.14934193918985e-18	1.38380176115918e-16	31.8616397677526	P64499	4	29.4112884673016	9.83698951062636e-19	3.85503642984006e-17
Q46863	-1.38209127742068	-1.48052118992719	-1.28366136491416	19.1008793647723	-29.2818682377635	5.9739088556693e-18	2.34112644343797e-16	31.2052439956668	Q46863	10	-29.3828557740476	1.00369837397269e-18	3.88096704602774e-17
P0A6J5	-2.38806106444431	-2.56270415725261	-2.21341797163601	23.1574900049243	-28.5156430063609	1.00544807433333e-17	3.64474926945834e-16	30.6708259034167	P0A6J5	22	-29.3623989923951	1.01835032223946e-18	3.88581044012426e-17
P0A7F9	0.753733541476031	0.70061591911893	0.806851163833132	21.1300677639358	29.5915947014896	4.85807891861435e-18	2.04180128463502e-16	31.4173272541855	P0A7F9	13	29.0634927243136	1.25991844438512e-18	4.70698091942755e-17
P37351	-1.11279499430986	-1.19184359712407	-1.03374639149565	21.3999151238076	-29.356895051692	5.68099184972212e-18	2.28817727280474e-16	31.2568227556035	P37351	10	-29.0567474445022	1.26601555763913e-18	4.70698091942755e-17
P0AC38	-1.72397310154079	-1.85238609829327	-1.59556010478832	23.020613419354	-27.9969459792982	1.44123147572235e-17	4.7495128177214e-16	30.3008994501715	P0AC38	32	-28.8917833974808	1.42514498307891e-18	5.23154487459346e-17
P09323	-1.13206363128812	-1.21630931988922	-1.04781794268702	22.5306680669189	-28.0228504477863	1.41533402375183e-17	4.71778007917276e-16	30.3195344582085	P09323	21	-28.8152493679385	1.50594833559542e-18	5.45906271653339e-17
P77721	-0.812971744618721	-0.873355864202354	-0.752587625035089	20.3738863336906	-28.0764289005924	1.3633062305694e-17	4.6512800807662e-16	30.3580234188015	P77721	19	-28.683883413744	1.65600670117629e-18	5.92891288075462e-17
Q6BF17	-1.4698072603893	-1.5783743876643	-1.3612401331143	19.4784430355822	-28.2326209257349	1.22276873615272e-17	4.27232449981072e-16	30.4698131633899	Q6BF17	11	-28.5700805758818	1.79864100875259e-18	6.36104746997867e-17
P0AFG8	-1.19565489049511	-1.2861521640558	-1.10515761693441	27.6797204410116	-27.5524044094427	1.97225640452296e-17	6.42645345293997e-16	29.9784255160926	P0AFG8	121	-28.3349602490135	2.13555776238879e-18	7.46158736256325e-17
P22564	-1.3170101675948	-1.41448147402951	-1.21953886116009	20.6216449607384	-28.1774375416288	1.27060083439509e-17	4.38659811874496e-16	30.430387404326	P22564	10	-28.2605047807892	2.25552189598163e-18	7.76805059641743e-17
P10371	1.15623567482521	1.06866547626443	1.243805873386	22.0519106488206	27.534626241607	1.99735319934242e-17	6.43591586454779e-16	29.9654225565556	P10371	19	28.2477066073561	2.27684241619132e-18	7.76805059641743e-17
P0A9B2	1.25912738749214	1.16234519022319	1.35590958476109	29.070967567736	27.1308467172483	2.66743723681971e-17	8.31781503954533e-16	29.6678494713953	P0A9B2	59	28.0840142566572	2.56890971245397e-18	8.66260251874012e-17
P37188	-2.02566167361984	-2.17950285844516	-1.87182048879452	25.9609823015273	-27.4589198977503	2.10803389880126e-17	6.64488946361266e-16	29.9099580855028	P37188	11	-28.0300182360597	2.67363766375842e-18	8.91212554586141e-17
P75682	-1.45662271153302	-1.56029362999075	-1.35295179307529	19.7595731272146	-29.3007870472654	5.89858400327017e-18	2.34112644343797e-16	31.218262538074	P75682	5	-27.97376188353	2.78751043120284e-18	9.08395197477539e-17
P0AC44	-3.03448057477218	-3.25763739403209	-2.81132375551227	21.4207111220011	-28.3572005154601	1.12159601842926e-17	4.01559068326526e-16	30.558539123482	P0AC44	3	-27.9585541858371	2.81915631625491e-18	9.08395197477539e-17
P06988	1.15331857510316	1.06445887702727	1.24217827317904	24.4911875577445	27.0665939969769	2.79415557019841e-17	8.62026718465466e-16	29.6200956567097	P06988	28	27.9585536158264	2.81915750941305e-18	9.08395197477539e-17
P0A6D3	0.970520590992624	0.895450319693986	1.04559086229126	23.1881807236898	26.9603746918318	3.01767083878596e-17	9.16110620195762e-16	29.5409066299454	P0A6D3	32	27.9349954580888	2.86892383069626e-18	9.14272429562544e-17
P45425	-1.28303583800095	-1.37844135633314	-1.18763031966875	22.0430931433289	-28.0449355963965	1.39364023942862e-17	4.69948452830581e-16	30.33540849745	P45425	9	-27.9177214194099	2.90599828768454e-18	9.16021199378822e-17
P0AGE9	-2.0548660390408	-2.21385119494633	-1.89588088313528	25.9394352113256	-26.9535573953628	3.03264205306183e-17	9.16110620195762e-16	29.5358137106674	P0AGE9	39	-27.8064236288847	3.15720492805902e-18	9.84504762513028e-17
P06149	-0.808920639184038	-0.872404360201111	-0.745436918166964	23.8767503363449	-26.5725172072616	4.00662510772877e-17	1.15041711013995e-15	29.2491256282803	P06149	63	-27.6839625148395	3.46003202328437e-18	1.06745668803454e-16
P60664	1.09994646467636	1.01410726125088	1.18578566810184	22.9041793846395	26.7223731672442	3.58933022437343e-17	1.06214873986561e-15	29.3623527944559	P60664	27	27.5966805795614	3.69430440244441e-18	1.12773502811461e-16
P0AFG6	-1.65319034420799	-1.78240546190824	-1.52397522650775	27.0381502674521	-26.6807901824897	3.70034432787449e-17	1.08393924755919e-15	29.3309963170533	P0AFG6	38	-27.5485534540759	3.83052133408845e-18	1.15713665300589e-16
Q46939	-3.11829829276404	-3.36031514383176	-2.87628144169632	21.800702161512	-26.8696002958604	3.2235368898497e-17	9.63737833047847e-16	29.4729889220391	Q46939	8	-27.4837409168595	4.02231547591608e-18	1.20254792578934e-16
P64614	2.22887855315819	2.06805562642498	2.38970147989139	19.393789336407	28.9019801910286	7.72043726589772e-18	2.89849129834372e-16	30.9420448216745	P64614	3	27.456119042214	4.10708183775123e-18	1.21536095198761e-16
P37329	-1.12119869459784	-1.20913912447726	-1.03325826471842	22.1261066892619	-26.5878459764693	3.96169551201492e-17	1.14889169848433e-15	29.2607363311644	P37329	25	-27.4262869776746	4.20073231689445e-18	1.23051754737312e-16
P76578	-0.725092358194459	-0.782475789772265	-0.667708926616653	22.5009703349477	-26.3509312106126	4.7192932069684e-17	1.34175983335376e-15	29.0805497451588	P76578	84	-27.388883256904	4.32131711077353e-18	1.25318196212432e-16
Q46802	-2.44439031965747	-2.62984833330235	-2.25893230601258	18.7816493035781	-27.4861622787826	2.06748339730206e-17	6.58868335403953e-16	29.9299339151948	Q46802	4	-27.2919473247072	4.65097621001377e-18	1.33542881277623e-16
P18843	0.744117606228031	0.684678301678569	0.803556910777492	24.3887586374712	26.1070028087075	5.65980200496939e-17	1.56318341089631e-15	28.8933655844899	P18843	30	27.1138286568134	5.327118016398e-18	1.51457276936806e-16
P69811	1.7529160905067	1.61382835490581	1.8920038261076	21.8860779162678	26.2821836645214	4.96649959081344e-17	1.39833483624844e-15	29.0279666845962	P69811	18	27.0074724815056	5.77917385022493e-18	1.62714603550022e-16
P0A9P6	1.53072479106974	1.40849708634388	1.6529524957956	23.0938311275676	26.1165986250629	5.61931412238377e-17	1.56318341089631e-15	28.9007613899803	P0A9P6	42	26.9806782950502	5.89926799222702e-18	1.64498819014023e-16
Q46845	-0.757561197937726	-0.818189053578218	-0.696933342297233	23.8224460889515	-26.0576153726283	5.87307638679675e-17	1.60678504921798e-15	28.8552590568032	Q46845	23	-26.8552509656402	6.49716095552126e-18	1.79445397819159e-16
P00936	0.937412835023789	0.8616395880524	1.01318608199518	21.4385230133601	25.7990760632916	7.13565699176573e-17	1.89847754826795e-15	28.6546171653712	P00936	33	26.7382496013946	7.11213234625832e-18	1.9457720569952e-16
P27550	-3.71773659854976	-4.01679238413627	-3.41868081296326	23.5026963633476	-25.9248088590067	6.48943977779023e-17	1.74471998962196e-15	28.7524370439882	P27550	36	-26.7099204533234	7.26999414203405e-18	1.97037224410269e-16
P36683	-1.50730605304387	-1.62856196071926	-1.38605014536848	26.42222797597	-25.9231451337292	6.49757789238521e-17	1.74471998962196e-15	28.751145691297	P36683	111	-26.6976416495684	7.33955086217436e-18	1.97080532410237e-16
P0AB91	0.934636924850782	0.858700859503025	1.01057299019854	26.9109641613026	25.6675253455811	7.88445965658949e-17	2.02344539859376e-15	28.5517724291371	P0AB91	41	26.6489976005991	7.62202145317859e-18	2.02787726735944e-16
P39396	-5.31927423671938	-5.75028379112233	-4.88826468231643	23.8566609515761	-25.736805390745	7.48035668844378e-17	1.93806732489342e-15	28.6059985387625	P39396	6	-26.4121101840143	9.16947718593048e-18	2.41740762174531e-16
P0ACJ8	-1.0705101523114	-1.15810460062044	-0.982915704002363	25.9719142134577	-25.4860988781311	9.05494913683127e-17	2.28342195624441e-15	28.4090905208262	P0ACJ8	34	-26.3776176958488	9.42084199302644e-18	2.46130106124114e-16
P69922	-1.81095503993946	-1.95769751540345	-1.66421256447548	20.3886608928874	-25.7359961120124	7.48494966855389e-17	1.93806732489342e-15	28.6053659300107	P69922	14	-26.3636749689228	9.5244852489141e-18	2.46616135909383e-16
P09127	-0.533289434239478	-0.577601183906734	-0.488977684572222	23.5866946029704	-25.0976602393289	1.22168643516797e-16	3.00244971354839e-15	28.1002566612107	P09127	31	-26.2794540216936	1.01764237944658e-17	2.61164858442043e-16
P07014	-2.36440155317307	-2.55774537629079	-2.17105773005535	24.7116637153696	-25.5023433801198	8.94308005639602e-17	2.27499404943408e-15	28.4219061296283	P07014	21	-26.2550783825504	1.03736938382742e-17	2.63892211675398e-16
P05793	1.08882530804932	0.998898573977455	1.17875204212118	26.9980705061003	25.2498347811286	1.08586967554149e-16	2.71467418885373e-15	28.2217944542126	P05793	80	26.1121110145374	1.16141132794406e-17	2.92877639220676e-16
P39358	-1.26418198120142	-1.36642238988523	-1.1619415725176	18.3087050551146	-25.7855366339431	7.20916131384322e-17	1.90059707364958e-15	28.6440558161393	P39358	8	-25.594226937605	1.75718102612791e-17	4.39295256531978e-16
P37685	-2.54524455179517	-2.7593686153832	-2.33112048820714	22.7178321869778	-24.7886682234064	1.55521343184223e-16	3.75843246028539e-15	27.8512600865972	P37685	23	-25.5291486768677	1.85206362783059e-17	4.59058506043478e-16
P07913	-1.16475246718471	-1.26130700518162	-1.06819792918781	22.1340633693021	-25.1564933942382	1.16717879502168e-16	2.89300726971186e-15	28.1473296859974	P07913	12	-25.442442290011	1.98687655416003e-17	4.88300170090177e-16
P0A8Y5	0.658859139449188	0.603297920759635	0.714420358138741	21.9204953986665	24.7291942884082	1.62970243326802e-16	3.90589839378286e-15	27.8029893737647	P0A8Y5	19	25.228136026277	2.36599392319453e-17	5.76586754391943e-16
P16681	-1.56401504898502	-1.6943319152059	-1.43369818276415	20.5202817776505	-25.0281906663	1.28950244136556e-16	3.14248494114296e-15	28.0445353994541	P16681	8	-25.1886359148828	2.44376038444836e-17	5.90575426241688e-16
