ID	ind.p.lab_A	ind.p.lab_B	ind.p.lab_C	ind.p.lab_D	ind.p.lab_E	stat	pval	FDR	weight
P37634	3.14588465463359e-05	2.06461950800562e-05	2.57791457145143e-07	9.26791587787213e-06	1.11218194659302e-10	2.57791457145143e-07	6.64564011132201e-13	1.8764160314321e-12	NA
P60560	3.16049525547838e-05	2.46020598086911e-05	0.00514847290803478	9.0516276324604e-11	1.48854242915168e-09	1.48854242915168e-09	2.21575855678828e-17	9.56012680681684e-17	NA
P0AFB5	3.17429707723336e-05	0.00301500240378755	2.99286721853161e-06	1.64429149410632e-10	4.36866192264888e-11	1.64429149410632e-10	2.70369451670126e-19	1.47265063037345e-18	NA
P64461	3.22474057502999e-05	0.0928366048137087	3.06132705102655e-07	1.80004256799265e-05	NA	NA	NA	NA	NA
P00957	3.2354350103563e-05	0.00263096304934322	0.000361479592654053	0.000120587895135087	5.88787771767174e-11	3.2354350103563e-05	1.0467362349433e-08	2.0718902794754e-08	NA
P0AAG0	3.28474214027029e-05	4.39397676727932e-06	0.000266080388307466	3.51902348087917e-13	4.5190233347695e-13	4.5190233347695e-13	2.04215719001728e-24	1.88961050835334e-23	NA
P42588	3.29172779023124e-05	0.000161922952186692	1.42291823472063e-05	3.00965634580675e-07	0.000817291858120555	1.42291823472063e-05	2.0246386837696e-09	4.17989921810498e-09	NA
P33219	3.31253180264518e-05	0.000232951615793394	5.01381284324973e-06	8.04388304362093e-08	8.16553268106814e-07	8.16553268106814e-07	6.66758150767712e-12	1.69934820726638e-11	NA
P0ADB7	3.34451176057205e-05	0.000810189285154565	9.61583640490577e-06	1.91942149577908e-07	1.86085642982344e-07	1.91942149577908e-07	3.68417746416057e-13	1.06503699842233e-12	NA
P0A9C5	3.35421431320984e-05	0.00353476757647173	3.70102012127099e-06	8.29661206352911e-06	8.11912803105508e-08	3.70102012127099e-06	1.36974485485183e-10	3.14645278721697e-10	NA
P0AD68	3.3590586199875e-05	0.408789615044148	5.42283337335425e-08	7.27571664813226e-08	3.63715386644477e-09	5.42283337335425e-08	2.94071186057664e-14	9.34537948519804e-14	NA
P0AB52	3.4106594855307e-05	0.00122732637981995	5.09664485372621e-09	1.14803288504272e-07	8.11446708648742e-13	5.09664485372621e-09	2.59757885002351e-16	9.90864514975856e-16	NA
P0A881	3.42451937355113e-05	0.000523709186402351	4.47926220300229e-07	2.19370988656252e-09	2.15950668415987e-09	2.19370988656252e-09	4.81236304528829e-17	1.97641434159433e-16	NA
P0ADK6	3.43064029969674e-05	9.33392500772356e-07	1.22516441621432e-05	9.65804663516234e-12	0.000151085741918535	9.33392500772356e-07	8.71219934115868e-12	2.20097667566114e-11	NA
P0AAZ7	3.44962565640701e-05	5.00230176472066e-05	1.31060272561994e-05	1.3233545288264e-11	2.44395196750344e-11	2.44395196750344e-11	5.97290121917198e-21	3.85477994649082e-20	NA
P00946	3.62008339195846e-05	0.00323727916386833	6.04217369293774e-09	1.58790011239268e-12	1.20044880310492e-13	1.58790011239268e-12	2.52142676692868e-23	2.15961608587497e-22	NA
P62768	3.6648909411767e-05	3.15766595275252e-05	1.71400705853819e-08	1.25819509286724e-11	1.28481365092151e-12	1.25819509286724e-11	1.58305489167537e-21	1.08230221674185e-20	NA
P31475	3.7932134148593e-05	0.0126937440879542	3.59766465789774e-09	1.61869537132937e-13	1.79019578260239e-11	1.79019578260239e-11	3.20480093993265e-21	2.1402496711898e-20	NA
P0AFH8	3.81743987869264e-05	0.0291724171209251	8.31503348514978e-06	3.95272849882373e-06	1.13815182221033e-06	3.95272849882373e-06	1.56239390704246e-10	3.56764674115542e-10	NA
P39280	3.84178666725701e-05	0.000451204534268619	3.1095863819131e-10	1.13786419818293e-14	2.74925790061912e-13	2.74925790061912e-13	7.55841900411251e-25	7.50629197649794e-24	NA
Q47690	3.85053384881039e-05	3.53308830501916e-06	2.38478361345295e-06	2.0824707078642e-08	5.21975947574228e-07	5.21975947574228e-07	2.7245860541215e-12	7.20717137622954e-12	NA
P07117	3.89059261036907e-05	0.0615978916345835	0.0159170315067457	1.67091551666811e-08	3.13656687737748e-05	3.13656687737748e-05	9.83743463663268e-09	1.95729269454246e-08	NA
P30014	3.89814523412592e-05	0.0594518900215217	6.21401692817759e-05	2.76800778833692e-10	2.16759271519668e-13	2.76800778833692e-10	7.66186711205221e-19	3.92287596137073e-18	NA
P15639	4.19018495532123e-05	0.0354268931873247	2.63232435680822e-08	7.59849339863363e-05	1.68562866993067e-10	2.63232435680822e-08	6.92913115465137e-15	2.32721839363218e-14	NA
P0AFI5	4.21112122279679e-05	0.000485597501637211	2.17746006689697e-09	1.04146765159005e-11	0.190804915636302	2.17746006689697e-09	4.74133232228283e-17	1.95420924338813e-16	NA
P00550	4.41773263302198e-05	0.000101845020189203	7.91718326999262e-05	8.64294116173748e-09	3.84673191710171e-09	8.64294116173748e-09	7.47004306339929e-16	2.75375667489151e-15	NA
P0ADX7	4.41952352680419e-05	0.00116921148492464	8.5922991841163e-07	5.77882665894695e-07	5.86938896123822e-08	5.77882665894695e-07	3.33947989575772e-12	8.76328209547356e-12	NA
P0A6J8	4.59417231294598e-05	1.60311212647755e-05	2.68943984747379e-08	2.48798486129508e-06	1.43242872367679e-07	1.43242872367679e-07	2.05185146058801e-13	6.0920950582407e-13	NA
P02359	4.79374050115352e-05	4.38349584326513e-05	1.93521518709418e-07	3.69409576516103e-09	4.02814989376706e-11	3.69409576516103e-09	1.36463434213589e-16	5.3199958109663e-16	NA
P0A6X7	5.00604113322784e-05	3.4913194818059e-05	6.8628658038084e-07	1.56245847385036e-07	5.48520543855219e-10	1.56245847385036e-07	2.44127571962826e-13	7.20191966456275e-13	NA
P46888	5.02062387993255e-05	0.0122397481718714	0.000104768343638371	1.6495754297574e-09	0.0103812703490594	5.02062387993255e-05	2.52041331754554e-08	4.83516426613233e-08	NA
P0AB43	5.11812608628576e-05	0.105773581012536	0.682121930403354	1.92244628066669e-07	5.77157563011146e-05	5.11812608628576e-05	2.61925333298186e-08	5.02059873476722e-08	NA
P42604	5.13025371657742e-05	0.00651896373792408	0.0206135530073896	6.29721140120155e-08	0.000245063395722797	5.13025371657742e-05	2.63168027857806e-08	5.04022557094251e-08	NA
P0AF54	5.20489562572811e-05	9.11811276854794e-14	NA	1.76716173913613e-08	NA	NA	NA	NA	NA
P77258	5.40312810752827e-05	0.000852328461273612	4.40320550764466e-09	1.61296168788015e-05	3.50257430875994e-05	1.61296168788015e-05	2.60156148049714e-09	5.33273812372367e-09	NA
P27434	5.42448018787095e-05	0.0149248026181232	1.06746491514084e-05	2.80136666901364e-11	6.78465211222146e-16	2.80136666901364e-11	7.8476552138209e-21	4.96730703644048e-20	NA
P22939	5.64982542004141e-05	0.133708856042245	0.0221841326529853	1.79344825876479e-06	3.19293512071845e-08	1.79344825876479e-06	3.2164451197848e-11	7.76801840249913e-11	NA
P51981	5.70396871531254e-05	2.36198050311794e-07	8.91413821621877e-05	1.10968937257404e-14	2.1258944930625e-07	2.1258944930625e-07	4.5194254740686e-13	1.29834866486958e-12	NA
P0AFI2	5.79162467153217e-05	2.20710488084601e-07	3.77657207569349e-05	2.56504252637038e-06	4.10709850905924e-10	2.20710488084601e-07	4.87130980475536e-13	1.39076800373685e-12	NA
P76192	5.79908203223194e-05	3.49948298886221e-05	2.31281271838638e-07	1.81321326939664e-05	0.00456900880306751	1.81321326939664e-05	3.28762313437595e-09	6.69733306949796e-09	NA
P31600	5.92744563087597e-05	0.0129541000031762	2.48789782101172e-05	2.49085249173662e-08	0.0026711147539154	2.48789782101172e-05	6.18932758992472e-09	1.24434648928329e-08	NA
P0AAR3	5.95650053178379e-05	5.07596891762505e-07	0.0126284490036359	8.87689729516624e-12	1.26873847745054e-10	1.26873847745054e-10	1.60969732375506e-19	9.02370470542981e-19	NA
P0A9J4	6.01688369971149e-05	0.000641985198102578	9.06708137767595e-08	3.47005036627383e-09	5.99028794543944e-08	5.99028794543944e-08	3.58835453702214e-14	1.13565506226635e-13	NA
P0ABU5	6.06285883114272e-05	2.93215741139037e-06	1.89161155597057e-07	4.21336411561063e-12	1.27246587520276e-15	4.21336411561063e-12	1.77524371705657e-22	1.34544786976919e-21	NA
P64483	6.07885810577108e-05	0.00966560378843553	1.73263593262866e-06	0.000129109148521445	8.69217659085858e-08	1.73263593262866e-06	3.00201687220885e-11	7.28068091954652e-11	NA
P30178	6.14783861907049e-05	0.00408818567805589	2.3133935824752e-05	1.51368535624372e-05	1.64239269811881e-05	1.64239269811881e-05	2.69736517035775e-09	5.51440049024335e-09	NA
P0AEH5	6.17057352129568e-05	0.678872232571226	0.0106806706500176	0.007271059392834	6.47270761820485e-05	6.47270761820485e-05	4.18905205701466e-08	7.89172194551249e-08	NA
P24228	6.24537098372647e-05	0.0303984442898687	2.13929950091422e-07	3.40426687102172e-06	8.37080163622988e-10	2.13929950091422e-07	4.57660039646751e-13	1.31150339719666e-12	NA
P0A7J3	6.24675146979188e-05	0.00120893039878469	0.477529397083716	3.85800636620916e-08	3.43060776088658e-07	3.43060776088658e-07	1.1769061534045e-12	3.23578971055366e-12	NA
P76541	6.28902923776949e-05	1.27553564467599e-05	4.98375416715597e-05	1.0065273482604e-11	5.13010620421413e-14	1.0065273482604e-11	1.01309730277572e-21	7.16004964906522e-21	NA
P0C0L2	6.48476652218253e-05	7.68970528233989e-06	1.49976480075236e-08	3.8824597454538e-11	1.12738153655687e-09	1.12738153655687e-09	1.27098912610355e-17	5.59915668554985e-17	NA
P21165	6.56667365531413e-05	0.000516964474160773	0.0015992324275965	1.22033575285686e-08	0.000972429107984127	6.56667365531413e-05	4.31155399169666e-08	8.10924114030132e-08	NA
P75800	6.63616481400242e-05	1.41293633354549e-06	5.84996561989252e-09	9.84224129819243e-14	2.212491199491e-10	2.212491199491e-10	4.89511730565905e-19	2.58085818586692e-18	NA
P0ACE3	6.68251608713745e-05	1.73192918558733e-07	6.73432980250026e-06	2.01761235039104e-15	2.72291120533717e-12	2.72291120533717e-12	7.41424543211035e-23	5.97287464181198e-22	NA
P28903	6.69615478874696e-05	0.0407132083357703	9.58546035827117e-05	0.0409432817058229	1.47942855013125e-05	6.69615478874696e-05	4.48324843471763e-08	8.42528906491795e-08	NA
P25539	6.805271293376e-05	1.45174425514382e-05	0.00174823034967577	1.47281518225171e-09	8.73881117922802e-15	1.47281518225171e-09	2.16918455468152e-17	9.37673773731e-17	NA
P22333	6.93348544102831e-05	3.47770301769607e-07	1.13195738761868e-09	1.39873034595606e-09	1.72952093567449e-15	1.13195738761868e-09	1.28132752448369e-17	5.63392865727178e-17	NA
P75817	6.95277563277943e-05	0.0473915763601884	0.0080156167944918	0.000890154952853741	NA	NA	NA	NA	NA
P15034	7.04301502444974e-05	9.25008236806255e-05	0.0325246684519722	2.74500429235614e-12	4.69684814293583e-14	2.74500429235614e-12	7.53504856501224e-23	6.0490424717032e-22	NA
P45552	7.07808281941344e-05	0.307257206330769	0.0628379208380817	5.34119429754865e-08	0.0186893272316875	7.07808281941344e-05	5.00921646412393e-08	9.3678853355045e-08	NA
P64476	7.08272285974654e-05	0.0530802356863075	8.32457972446245e-05	0.113838166926096	1.69538525576516e-07	7.08272285974654e-05	5.01578573948282e-08	9.37256313363214e-08	NA
P0A7L0	7.55248821503812e-05	4.93211810587665e-07	3.43680776782579e-08	9.17932763058424e-12	2.44208018710177e-09	2.44208018710177e-09	5.96375561110705e-17	2.41061279438432e-16	NA
P37590	7.63379273661522e-05	1.71889343686991e-07	1.82568341785782e-08	8.67154248309144e-09	2.52496872867495e-10	8.67154248309144e-09	7.51956477319352e-16	2.76758422323289e-15	NA
P0A9E0	7.69091496438153e-05	3.1325726776783e-05	2.1913281676969e-09	3.78805084600667e-16	3.21729610368096e-13	3.21729610368096e-13	1.03509942187541e-24	9.97853166527588e-24	NA
P76550	7.69948152427946e-05	0.00986362546486893	2.18080410301779e-06	3.29383919174136e-09	6.44044964635865e-10	3.29383919174136e-09	1.08493765495792e-16	4.27298522568041e-16	NA
P76004	7.8822643816892e-05	0.00234540238738705	1.01972196808297e-06	2.43879143586084e-10	8.67099730828274e-12	2.43879143586084e-10	5.94770366472714e-19	3.09334294436373e-18	NA
P0AGB0	7.91532484441686e-05	0.000418874503210821	3.4760585492314e-10	2.30789850856192e-15	5.24315595304254e-15	5.24315595304254e-15	2.74906843479253e-28	4.06016261138589e-27	NA
P0C077	7.96279806005064e-05	0.00443023771215123	2.4886164014251e-09	5.53408211644497e-05	0.000171634732900589	5.53408211644497e-05	3.06226752690893e-08	5.82614730140229e-08	NA
P76001	8.0040650016526e-05	NA	9.57706501721736e-06	5.32490332038552e-07	NA	NA	NA	NA	NA
P0A698	8.11012991564881e-05	0.0016727053609197	0.0352362288274729	1.46925568663629e-07	1.02238547247188e-06	1.02238547247188e-06	1.04526991698126e-11	2.62342253673728e-11	NA
P77504	8.15488001217405e-05	0.0112208357415235	0.000528074345822834	1.76112868940215e-13	4.35539449018488e-12	4.35539449018488e-12	1.89694611649676e-22	1.43297175488804e-21	NA
P0A843	8.19329353982808e-05	6.16665842372308e-08	2.33100567166929e-10	6.30745692612295e-12	0.2779517063901	2.33100567166929e-10	5.43358743882124e-19	2.85170511595539e-18	NA
P64614	8.25437106750345e-05	3.65458399485678e-12	1.56168901503293e-09	4.10708183775123e-18	1.72947550354098e-09	3.65458399485678e-12	1.33559841753657e-22	1.03262374295445e-21	NA
P63883	8.37343126953624e-05	2.29239037944923e-05	1.81828533607483e-08	2.86357970478611e-12	6.7827858887465e-06	1.81828533607483e-08	3.30616144315386e-15	1.13523039717235e-14	NA
P43533	8.42118239459436e-05	1.98478327894235e-05	5.79188366668235e-06	2.84459772999489e-10	0.00475193888813263	5.79188366668235e-06	3.35455278219791e-10	7.41024890717545e-10	NA
P77488	8.58220765182101e-05	0.000829776875943293	0.00940976606102809	7.83850643244298e-11	3.43384890570639e-11	7.83850643244298e-11	6.14421830818178e-20	3.61129565868643e-19	NA
P75870	8.6756450071502e-05	3.85756883088163e-06	2.84382083436442e-11	1.58438215581476e-08	0.0026491804869378	1.58438215581476e-08	2.51026673611979e-15	8.76311296972727e-15	NA
P25524	9.12285307422331e-05	0.115358462887679	0.00279002420079144	0.216811321317987	1.20883944009408e-06	9.12285307422331e-05	8.32112639996578e-08	1.53129993814067e-07	NA
P0A7F3	9.35693436507401e-05	1.45460233920092e-05	5.4713869308345e-10	9.95548640584134e-11	3.27746935353141e-11	9.95548640584134e-11	9.91117095571575e-20	5.66633694341665e-19	NA
P0ACG1	9.3905050323553e-05	2.79125578068832e-06	0.000702664053707827	2.22741444943495e-12	1.07412167031868e-15	2.22741444943495e-12	4.96137512952948e-23	4.09713559083725e-22	NA
P09127	9.75749720168949e-05	0.00397466646823011	8.02537776952681e-08	1.01764237944658e-17	6.28979150286559e-14	6.28979150286559e-14	3.95614771495152e-26	4.44632406597479e-25	NA
P60390	9.81908853104394e-05	0.000202800552420541	9.68801717858108e-06	1.28664748823305e-07	1.79063637632596e-08	1.28664748823305e-07	1.65546133297731e-13	4.96638399893193e-13	NA
P0A8I3	9.83947744508806e-05	0.000115360959795664	1.59923570934306e-08	0.000101639292411349	1.4533592799111e-09	1.59923570934306e-08	2.55755477223534e-15	8.90121781756832e-15	NA
P39304	0.000101209635690721	0.00103221629563933	0.00017727880411593	1.0612869283101e-07	3.01508289186854e-07	3.01508289186854e-07	9.09071936298179e-13	2.52349607377229e-12	NA
P04425	0.000103377109021303	0.443013824469771	0.00237975672250277	0.000210147403855866	0.00127490204158143	0.000210147403855866	4.4143373242167e-07	7.5505814365221e-07	NA
P0ACP5	0.000104959337277537	1.08503050566218e-06	6.15490683440532e-05	2.51048431266462e-14	1.31510108173835e-13	1.31510108173835e-13	1.72949085518892e-25	1.80305290966302e-24	NA
P63235	0.000109493577225554	0.0859578271808564	0.00814493946987861	1.91873476265867e-06	2.24626122345288e-06	2.24626122345288e-06	5.04566681615295e-11	1.196009911977e-10	NA
P06721	0.000109896940455026	0.181680316587862	1.3623448147629e-05	7.73788475616359e-06	6.46713125829445e-09	7.73788475616359e-06	5.98739338955056e-10	1.29045410379088e-09	NA
P76344	0.000110128384174033	3.54150366820758e-09	3.79473590269443e-07	1.19771117894806e-12	2.01540862124156e-09	2.01540862124156e-09	4.06187189420214e-17	1.68622573770121e-16	NA
P27250	0.000110132466740378	0.0161323675610634	0.0185590598203536	4.59505222518944e-07	8.58918682229649e-05	8.58918682229649e-05	7.37614578889358e-08	1.36065971958453e-07	NA
P21888	0.00011048531447875	0.000888151237844889	4.44232934064277e-06	1.88322493514581e-06	1.69317463511311e-09	1.88322493514581e-06	3.54652279852316e-11	8.54726833451606e-11	NA
P0AFT2	0.00011236762965464	0.98665152791565	0.309175778072821	0.000193645408577829	0.0059118789620538	0.000193645408577829	3.74840235305268e-07	6.44982749920341e-07	NA
P27830	0.000113801370181677	6.06833710054031e-06	4.36251543230337e-10	2.20172963081665e-13	5.59919285390345e-14	2.20172963081665e-13	4.8476133672139e-25	4.87724943146761e-24	NA
P69228	0.000115207615246809	0.00362687584236016	0.93190409281541	3.84184470154397e-08	0.00883636172151291	0.000115207615246809	1.32697366210697e-07	2.39791946470154e-07	NA
P45464	0.000115717365003677	0.00137179575563228	5.61411424882332e-05	1.39870185225478e-16	1.2740565092697e-13	1.2740565092697e-13	1.62321998881207e-25	1.69995402464683e-24	NA
P0ABI4	0.000116570066712506	0.00645540172305157	0.000187292493536082	2.07823100094093e-09	0.0980408070944995	0.000116570066712506	1.35854126868638e-07	2.45111909401208e-07	NA
P25437	0.000117498716438922	0.18014178697568	0.00612005442217661	9.31688147232432e-08	1.02832139429011e-07	1.02832139429011e-07	1.05744467247613e-13	3.23123677106764e-13	NA
P0A6E9	0.000118473316595512	7.12140723849529e-06	0.000275721267712832	2.15579394887528e-05	3.74196525182673e-07	7.12140723849529e-06	5.07137187439758e-10	1.099194807019e-09	NA
P0A8L1	0.000119953748213542	1.09272884984453e-08	0.00284515229568716	1.19849245221301e-06	4.05003928403347e-07	4.05003928403347e-07	1.64028049158067e-12	4.4356880899083e-12	NA
P0ACB7	0.000120459499942644	0.00867403099606146	0.552229449837897	5.94980978188838e-13	1.41664186414316e-08	1.41664186414316e-08	2.00687411438256e-15	7.11359686082681e-15	NA
P76417	0.000125444386387785	NA	NA	NA	NA	NA	NA	NA	NA
P29018	0.000126231614388206	0.0965593654316842	0.500313485915931	2.66158437845614e-07	0.455916413781352	0.000126231614388206	1.59303979966578e-07	2.84966125654499e-07	NA
P0ABS5	0.000129256759848023	0.105175666733778	0.559558735644423	2.0307993565689e-09	1.46403963373837e-07	1.46403963373837e-07	2.14341142154881e-13	6.3394350645038e-13	NA
P76016	0.000129697433604376	0.561253205160963	0.591336468306978	0.256023235053699	NA	NA	NA	NA	NA
P0A8X2	0.000130818302884383	0.000136449200660654	1.13423137371586e-05	4.5603562893976e-05	9.3047010607326e-05	4.5603562893976e-05	2.07949527302567e-08	4.02618244458079e-08	NA
P0ACY3	0.000133514935166947	5.09043211230894e-06	0.000102959993669791	3.83141787156434e-09	4.49386219952654e-09	4.49386219952654e-09	2.01947972868282e-16	7.80684781021009e-16	NA
P77747	0.00013478570624394	0.0150619288731999	NA	3.43594490043141e-08	7.70329813565852e-11	NA	NA	NA	NA
P33937	0.000136076452629023	0.000488204248095431	0.0062496412670207	7.35466740520562e-07	2.95748493422721e-10	7.35466740520562e-07	5.40910530767797e-12	1.3924668859095e-11	NA
P60906	0.000137378366695917	6.81133967275546e-07	3.37008104246694e-08	3.34611043787535e-10	8.32522057558066e-13	3.34611043787535e-10	1.11964550549655e-18	5.60796357535662e-18	NA
P05852	0.000140143246708745	0.00364394182127698	4.97640765567193e-08	1.95371193657264e-07	1.38241084619826e-07	1.38241084619826e-07	1.9110592193127e-13	5.69609371448441e-13	NA
P09099	0.000140347113665672	0.000791109178756355	0.0216836991577734	5.56632910719301e-14	1.75768979147154e-08	1.75768979147154e-08	3.08947329443655e-15	1.06399797763555e-14	NA
P52129	0.00014050027927479	2.27626400437851e-05	9.37883483009856e-08	2.36103340964322e-09	1.01581221586325e-08	1.01581221586325e-08	1.03187443693319e-15	3.74990331655216e-15	NA
P0A6K6	0.000140908411219416	1.17078481978751e-05	1.45660007083772e-10	5.64634945458539e-09	1.05373174691159e-09	1.05373174691159e-09	1.11035059210933e-17	4.93870224752875e-17	NA
P0A7Q1	0.000141927515698331	0.00162230410367624	0.668446498610983	0.947678056548487	0.0413107354236221	0.00162230410367624	2.62334160145914e-05	3.93245221194655e-05	NA
P0AE88	0.000144092692376461	1.08435045083089e-05	6.38777962310006e-07	5.01759025322726e-08	2.47284222059197e-11	5.01759025322726e-08	2.51762094228029e-14	8.03407015375871e-14	NA
P37769	0.000144338205093225	0.000384132692867797	0.000372491746286846	1.64606751535055e-07	0.016241087083942	0.000144338205093225	2.08275039555331e-07	3.70552657247477e-07	NA
P62672	0.000145590099039584	0.710381204498221	0.000378337309596928	0.0893730395457767	0.00956581806707126	0.000378337309596928	1.43030840824161e-06	2.35556152436646e-06	NA
P76403	0.000155286690170595	0.282681694037796	0.325404009165319	0.00363390994922956	1.22392357518635e-06	0.000155286690170595	2.41064678634535e-07	4.25603846416834e-07	NA
P37147	0.000159285326906075	NA	0.738030352571246	2.03205368713631e-08	0.000323929483861521	NA	NA	NA	NA
P77609	0.000160878475390999	0.0632857678135647	0.0177027541603001	2.43529156027997e-10	NA	NA	NA	NA	NA
P0AG63	0.000161013610489768	0.000121796745997413	1.18528208432517e-05	3.46703328833257e-07	2.42289990557401e-09	3.46703328833257e-07	1.20203114874385e-12	3.30092940012615e-12	NA
P00509	0.000163605235521689	0.00101679522856526	0.0147790345209884	0.000264174278109353	0.13969852010043	0.000264174278109353	6.97511841045969e-07	1.17475678491953e-06	NA
P32141	0.00016458014069896	2.54347077951704e-05	1.64306318125715e-06	1.04822934234838e-10	0.010084688442994	1.64306318125715e-06	2.69964774620101e-11	6.57504059962699e-11	NA
P77713	0.000171476407752974	6.96052408429897e-05	0.000544973973937554	4.98974530842173e-10	3.80605452807978e-10	4.98974530842173e-10	2.48975582180702e-18	1.19508279446737e-17	NA
P0AAS0	0.000171905043632571	0.0254386733259863	2.29937634519797e-05	0.000261373762372099	0.0811512207911649	0.000171905043632571	2.95411852860105e-07	5.1562796135582e-07	NA
P36659	0.000172213198211447	0.359486004338263	2.73027307479971e-07	1.3747867122323e-06	1.94575090375475e-09	2.73027307479971e-07	7.45438699247245e-13	2.09450093056787e-12	NA
P0AB61	0.000177062769663115	0.00522512949215571	5.12903761477604e-08	4.08238076035906e-08	3.12869546175074e-07	5.12903761477604e-08	2.63070241551929e-14	8.38331724115691e-14	NA
P0ACA1	0.000177280849883457	5.07285331790194e-06	3.18091436424739e-07	9.06214445435487e-07	1.15636272770752e-07	3.18091436424739e-07	1.01182097556411e-12	2.80196577848522e-12	NA
P24192	0.000177937618326274	0.000171549896423555	0.00224627907575752	6.57602243306616e-05	0.000111949446052894	0.000111949446052894	1.25298726543199e-07	2.27313595240576e-07	NA
P42599	0.000179082591221676	2.17012816504849e-06	8.1738172909169e-08	3.15609117575996e-16	0.00250822289820375	8.1738172909169e-08	6.68112781832275e-14	2.06621724743834e-13	NA
P64536	0.000180027176806976	NA	NA	0.00171635953039599	NA	NA	NA	NA	NA
P68919	0.000183115576105874	0.141584417869099	0.0828824896004201	3.6437849363451e-05	0.00145532027116902	0.000183115576105874	3.35190356871881e-07	5.81097503561184e-07	NA
P0A7E3	0.000184178003166015	0.057037526804149	0.00010318571788084	1.18231602895041e-11	5.55778421001558e-12	1.18231602895041e-11	1.39787119228001e-21	9.7008892379914e-21	NA
P13857	0.000184282511447019	5.43086305517701e-05	5.78051596523023e-07	8.71376922982517e-10	8.7272643756453e-10	8.7272643756453e-10	7.61651433494646e-18	3.44763242194826e-17	NA
P27833	0.000185555443030093	2.84387777873921e-05	2.84308971779236e-10	2.06111231434907e-11	1.23268669722089e-11	2.06111231434907e-11	4.24818397218626e-21	2.78855153046072e-20	NA
P28304	0.000185848737675243	0.0122628642663348	0.0658534237975882	6.7108381107994e-07	0.000644423996718557	0.000185848737675243	3.45269167457852e-07	5.98120422423227e-07	NA
P0A790	0.000187328704457614	0.120399329668723	0.27537538403069	1.31173980540923e-05	0.0112217298501697	0.000187328704457614	3.50788978667566e-07	6.06770125262817e-07	NA
P0AB87	0.000187903148969167	6.5045874202163e-06	1.93579991075723e-06	2.45960950263481e-07	NA	NA	NA	NA	NA
P07821	0.00019292358568622	2.46147554914851e-07	8.56318644167628e-05	1.26863249323268e-07	6.62104823561855e-05	2.46147554914851e-07	6.05885889630843e-13	1.72340875272773e-12	NA
P0AFM2	0.000193809355810863	0.00010052524539213	0.0023941460134074	2.94100597437658e-05	9.07900461452535e-06	2.94100597437658e-05	8.64900738696782e-09	1.72680355455579e-08	NA
P21865	0.000195141341673766	0.00104147520138122	5.16391233138068e-05	4.43632151300672e-11	1.59376114553051e-09	1.59376114553051e-09	2.54007458090619e-17	1.08176189175746e-16	NA
P37631	0.000195276220011344	0.00814525656992546	2.25168714509969e-11	4.21345585874004e-09	0.0013303073395565	4.21345585874004e-09	1.7753210123946e-16	6.89770592336789e-16	NA
P69853	0.000197332897251878	0.00465339445744574	0.143910842209524	3.77207000239587e-08	1.23390263456867e-08	3.77207000239587e-08	1.4228511029556e-14	4.66322751238932e-14	NA
P45527	0.000198352675618822	0.000449353171276416	3.11061058580653e-06	1.76178039694797e-09	0.00100829824377834	3.11061058580653e-06	9.67583802076924e-11	2.23826614456349e-10	NA
P69441	0.000198687311877413	4.25948757889077e-06	1.41124596743247e-08	1.79620035932554e-06	1.26395843563043e-11	1.41124596743247e-08	1.99161512438123e-15	7.07038712877405e-15	NA
P77554	0.000202977750935321	7.67330859253661e-06	3.27530343825446e-05	1.01942102546637e-12	1.4439932009229e-10	1.4439932009229e-10	2.08511636370939e-19	1.15786323009163e-18	NA
P0AGA6	0.000204968840024308	0.0286885996796607	0.000102173287795795	1.31371866302456e-06	2.22413177503485e-07	1.31371866302456e-06	1.72585219100312e-11	4.27106707633856e-11	NA
P0ABU0	0.00020561174925601	0.000131913905111179	2.7781091178291e-09	1.0797507531263e-07	3.75900647911221e-07	1.0797507531263e-07	1.16586143710883e-13	3.54372658456298e-13	NA
P0AAX3	0.000207890376771857	0.0137818707173534	0.013621292431268	2.11997849386785e-10	2.80369180648992e-08	2.80369180648992e-08	7.86068730499979e-15	2.62478602184341e-14	NA
P0A6A3	0.00020790794463793	6.05162812195965e-10	4.01667755744139e-12	1.07820569949299e-13	8.77803037600147e-14	1.07820569949299e-13	1.16252753041892e-25	1.24002936578018e-24	NA
P0A7Z0	0.000208860254524717	0.000212680054470094	2.89479269823939e-09	1.21134166244953e-08	4.49113628670525e-13	2.89479269823939e-09	8.37982471726435e-17	3.32881312906501e-16	NA
P0AF26	0.000210659133019163	1.75946642677209e-09	3.46333991761354e-06	1.21564190493802e-10	0.117254481729734	1.75946642677209e-09	3.0957220960445e-17	1.30632668668251e-16	NA
P0ACC7	0.000214310643628042	0.00305062118120209	2.31220043317147e-06	0.000133254520112622	1.79343126703834e-06	2.31220043317147e-06	5.34624611990169e-11	1.26465616635046e-10	NA
P77570	0.000214466790963221	0.00332266528099544	0.00337604088902326	1.72991845552044e-09	0.00021151212628729	0.00021151212628729	4.47184575719976e-07	7.63760757938343e-07	NA
P0AAJ8	0.000214537175720673	1.21701554746116e-05	2.36742877524298e-06	0.000407771628812379	2.41535032512639e-06	2.41535032512639e-06	5.83388901123162e-11	1.37577075556578e-10	NA
