Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P77433	-3.93880455185185	-4.27727110747161	-3.60033799623209	15.8464573061322	-24.3358351577923	6.39564168418961e-16	6.83841687771043e-14	26.7053215561173	P77433	6	-24.6068139494598	5.68899588386576e-18	5.85755872486919e-16
P69828	-1.63599781197382	-1.77443923739309	-1.49755638655455	20.9020845980279	-24.7123611376141	4.80109713874328e-16	5.33882001828253e-14	26.9933511195172	P69828	18	-24.5650328844658	5.90669342619629e-18	5.86450275886631e-16
P0A9G6	-1.72380477605292	-1.88618354711017	-1.56142600499566	21.1737121805915	-22.2001758808961	3.53532709631697e-15	2.52005367378492e-13	24.9809972574706	P0A9G6	47	-24.4881143349803	6.33047596599081e-18	6.0685252363636e-16
P0AFG3	-1.77270821745609	-1.94397502503678	-1.6014414098754	19.6629590068298	-21.6452018953336	5.65294759347136e-15	3.74171293091675e-13	24.505693322133	P0AFG3	73	-24.2925618604232	7.5567903123579e-18	7.00262568945166e-16
P0A6J5	-2.31741428930981	-2.52250815286232	-2.1123204257573	18.2601132715671	-23.6291772353058	1.10813600071343e-15	1.10022074356547e-13	26.1522758829108	P0A6J5	14	-24.1399428933827	8.68470661127027e-18	7.78822076752624e-16
P19926	-2.09844897133756	-2.28736593493757	-1.90953200773755	18.1496725520367	-23.22870731237	1.52355677778925e-15	1.35979449694508e-13	25.8313686015743	P19926	18	-24.0534421725903	9.40060907744969e-18	8.16677913603442e-16
P21177	-3.48692709143053	-3.81439396460007	-3.15946021826098	17.1491591852667	-22.2675829857672	3.341898551002e-15	2.45505775230717e-13	25.0379224237563	P21177	17	-23.812766823711	1.17348614074374e-17	9.88573173111394e-16
P0A9P6	1.71914153399571	1.55380014509755	1.88448292289387	18.4722675795419	21.7434090986341	5.19819895334528e-15	3.61274827257497e-13	24.5906750056951	P0A9P6	33	23.4508120649629	1.64455184995198e-17	1.34466298319603e-15
P0A9S1	-3.27004623652504	-3.56538466480423	-2.97470780824586	15.7366527633355	-23.1542927369177	1.617320974931e-15	1.36247039706308e-13	25.7711236758575	P0A9S1	6	-22.9123859271508	2.74149490145371e-17	2.1775302360118e-15
P0A796	1.68182011065121	1.51724817336738	1.84639204793503	20.4805032256098	21.370827828258	7.15892148744542e-15	4.48782583167159e-13	24.2662366184233	P0A796	30	22.8815906671963	2.82374855800752e-17	2.18056138646137e-15
P46118	-1.62794554570992	-1.77471714960867	-1.48117394181118	15.6622277659225	-23.1950556754773	1.56523107562024e-15	1.35979449694508e-13	25.8041488519293	P46118	15	-22.6610278918452	3.4933809026184e-17	2.62475646196734e-15
P0ACL9	-1.46672746488943	-1.60092866945348	-1.33252626032538	17.7641944617373	-22.8554931289904	2.0593686803851e-15	1.63572712327731e-13	25.5272431334626	P0ACL9	18	-22.5966218172363	3.71868303157884e-17	2.72051021783926e-15
P0AB77	-2.104096766781	-2.31015285078422	-1.89804068277778	15.989202959447	-21.3539318663329	7.26446627428854e-15	4.48782583167159e-13	24.251392015017	P0AB77	15	-21.9595644422212	6.96236399116056e-17	4.96291587062214e-15
P06720	-2.65487724236968	-2.91129685514791	-2.39845762959146	14.853683423754	-21.651639646588	5.62189481291636e-15	3.74171293091675e-13	24.5112757638269	P06720	8	-21.5897775387585	1.00968474174464e-16	7.01730895512523e-15
P21151	-3.05219376217385	-3.36264639366675	-2.74174113068095	16.3667665828494	-20.5595848409297	1.46347609798719e-14	8.47596573417583e-13	23.5401624469162	P21151	11	-21.5145527896462	1.08976518829092e-16	7.32741494686432e-15
P0C8J6	-1.72007789373971	-1.89886975287572	-1.54128603460371	21.2826954454291	-20.1186094362193	2.18242413946687e-14	1.16675752071498e-12	23.1336763736086	P0C8J6	28	-21.4990996410315	1.10701952434641e-16	7.32741494686432e-15
P21514	-2.46364684912294	-2.68723154477865	-2.24006215346723	14.3990815579277	-23.0427319047024	1.7694061489594e-15	1.44674973356092e-13	25.6804396234522	P21514	6	-21.4328784181507	1.18424517069533e-16	7.65628273147213e-15
P0A836	-2.1396840704785	-2.36758797706477	-1.91178016389223	20.9721174166401	-19.6333979541187	3.4195158969361e-14	1.72840985336043e-12	22.6763377478363	P0A836	33	-21.28811775863	1.37324957683172e-16	8.67644050816407e-15
P0A8A4	-1.57483646449709	-1.72088395375996	-1.42878897523422	16.8412912405208	-22.5496057110559	2.64541981539804e-15	2.04285196855738e-13	25.2742422346368	P0A8A4	12	-21.2068392151647	1.49289948276502e-16	9.2228012490817e-15
P25516	-1.32795047297547	-1.47421244439152	-1.18168850155942	19.1271881292375	-18.9866367152158	6.32194024545275e-14	2.97881252243367e-12	22.0495742869115	P25516	49	-21.0584130648763	1.74025004999221e-16	1.044471274298e-14
P02925	-2.0705829352971	-2.28928904366407	-1.85187682693013	19.811299963766	-19.7983639375076	2.93204262406251e-14	1.50945898053588e-12	22.8330370455788	P02925	22	-21.029602884942	1.79301782797462e-16	1.044471274298e-14
P42593	-2.92375526424047	-3.22559006829008	-2.62192046019087	14.5306223903723	-20.2567275241064	1.92401754528651e-14	1.04877819135225e-12	23.2619138189686	P42593	10	-21.0240365270203	1.80340363907569e-16	1.044471274298e-14
P0C8J8	-2.24608715203374	-2.49105217933554	-2.00112212473193	21.1914025862578	-19.1743258284964	5.27913156362647e-14	2.57473434155817e-12	22.2335335622538	P0C8J8	32	-20.7854940131864	2.31288851784435e-16	1.29783819588115e-14
P0A9B2	1.22255082706826	1.08361541938567	1.36148623475084	22.0081391348285	18.4014298210378	1.12076073187434e-13	4.94557910255662e-12	21.4647193105056	P0A9B2	62	20.776730941859	2.33424135949847e-16	1.29783819588115e-14
P28904	2.27023093280246	2.04623791636264	2.49422394924228	14.279501586653	21.194986496376	8.3411466521943e-15	4.93369950917025e-13	24.111176248917	P28904	8	20.6150586061165	2.76727284141654e-16	1.50843499983098e-14
P00864	1.24687307952266	1.10084731951937	1.39289883952596	20.0480354408232	17.8562541598405	1.93926839229535e-13	7.70166590083011e-12	20.9039012061779	P00864	106	20.5800024776896	2.87174829478683e-16	1.53528081913603e-14
P0AAS9	-5.81695621422053	-6.38138770147525	-5.2525247269658	13.8038511252732	-21.5517304793031	6.12467302336455e-15	3.95967232673336e-13	24.4244551404301	P0AAS9	2	-20.0691685599956	4.96039290959333e-16	2.60186646956027e-14
P0A968	-1.89330944360523	-2.07115518686933	-1.71546370034112	18.3390979414622	-22.2625912204303	3.35583433768606e-15	2.45505775230717e-13	25.0337127728549	P0A968	7	-19.9133099939976	5.87515904549474e-16	3.02461891601396e-14
P77399	-2.41684398498239	-2.6659062225818	-2.16778174738298	15.1267045527346	-20.2926290432548	1.86225316470996e-14	1.03541275957874e-12	23.2951083439626	P77399	7	-19.8109879259228	6.56985530412307e-16	3.32076322644766e-14
P0AFT5	-1.87773027380607	-2.06204680973184	-1.69341373788029	15.4727198785575	-21.3042619957201	7.58430856968084e-15	4.58356039645929e-13	24.2076856070872	P0AFT5	8	-19.7776458478466	6.81427997815393e-16	3.38280327486927e-14
P09831	1.41891895529374	1.24671997401872	1.59111793656877	20.5104604089618	17.2315600685236	3.70336982098475e-13	1.33706079251138e-11	20.2413301852108	P09831	129	19.6279742201307	8.03395767875369e-16	3.91831620121671e-14
P37689	2.70187695363055	2.38869507534244	3.01505883191865	19.0680717468268	18.041245992221	1.60737018722815e-13	6.47607118912212e-12	21.0959762087489	P37689	30	19.5770031161021	8.49950214673845e-16	4.07389930481602e-14
P0AFG8	-0.987177712679902	-1.11172436327819	-0.862631062081611	21.2701575818757	-16.5752800509918	7.47536718524121e-13	2.53433180182568e-11	19.520997823322	P0AFG8	100	-19.4759809697992	9.50710123161408e-16	4.47961719048935e-14
P0A6T3	-1.28537884717931	-1.42935003259081	-1.14140766176781	17.5860981903705	-18.670379852973	8.59727790245356e-14	3.85490847884208e-12	21.735659513393	P0A6T3	22	-19.1927459186291	1.30517491857183e-15	6.04731045604946e-14
P77536	-3.80702194345935	-4.22788272193657	-3.38616116498212	14.7107638118818	-18.9166623300111	6.76420658786692e-14	3.13408238571167e-12	21.9805476081646	P77536	4	-18.9078201673871	1.80277828692037e-15	8.21594038957154e-14
P0AC33	-1.83682537650549	-2.05569577977363	-1.61795497323736	18.9171028724839	-17.5500524325954	2.6560951737636e-13	1.01149925795381e-11	20.5818648221376	P0AC33	28	-18.8810884961063	1.85865436128767e-15	8.33396632964472e-14
Q46802	-2.31871038104948	-2.55535212617439	-2.08206863592457	13.3307436854592	-20.4905083370673	1.55720338111848e-14	8.83474571328444e-13	23.4770509941843	Q46802	5	-18.6865691327903	2.32361389965437e-15	1.02534073667288e-13
P23857	-2.26329043874212	-2.52267838940699	-2.00390248807726	18.659395669661	-18.2468573349609	1.30731276340757e-13	5.42437236160155e-12	21.3073106206012	P23857	9	-18.4513428770852	3.05223124222519e-15	1.32581294584157e-13
P07017	-4.94851287766751	-5.51501415592659	-4.38201159940843	13.9709720025258	-18.2671752934317	1.28103564860126e-13	5.39587742895684e-12	21.3280727454845	P07017	3	-18.4205736220957	3.16380821028905e-15	1.35313643455439e-13
P0DTT0	0.989024453511533	0.865387414325574	1.11266149269749	18.7758552710638	16.7284621909959	6.33135378147227e-13	2.22799538132822e-11	19.6914323252399	P0DTT0	40	18.296184416519	3.65999190218487e-15	1.54163295273848e-13
P08997	-1.02504339321039	-1.15750091238822	-0.892585874032554	21.1774605886216	-16.183155965684	1.15075104554733e-12	3.75693280919112e-11	19.078111411098	P08997	54	-18.155461117528	4.32031022291473e-15	1.79260633129895e-13
P0AE22	-2.46586759920538	-2.73573602423968	-2.19599917417108	16.4519896138045	-19.1080014398047	5.62532801523544e-14	2.69627791075078e-12	22.1687238265629	P0AE22	5	-18.0653889119469	4.80705461185712e-15	1.96523703249453e-13
P41409	-1.61829407052827	-1.78864538083341	-1.44794276022312	16.8203623611807	-19.8659597004771	2.75389390527402e-14	1.44449529370977e-12	22.8968829680583	P41409	8	-18.0232781074847	5.0538777757981e-15	2.03620003140851e-13
P37387	-3.84449434912528	-4.18918780418274	-3.49980089406781	14.3592864235385	-23.3240398818951	1.41170261239677e-15	1.30817775415434e-13	25.9082648861193	P37387	2	-18.000112641236	5.19524619796527e-15	2.06325491862049e-13
P0ACW6	-3.00599902822095	-3.36294337742889	-2.64905467901302	18.6055963169824	-17.6110767806413	2.49373663264385e-13	9.62859422048598e-12	20.6464591415425	P0ACW6	6	-17.9348890942094	5.61581581440716e-15	2.19886872733125e-13
P0A9P0	-1.08554236834612	-1.22823148195103	-0.94285325474121	21.2794619318753	-15.9093898494598	1.56364388802795e-12	4.93969319172465e-11	18.7631321768649	P0A9P0	58	-17.8581906175083	6.15608787126093e-15	2.37693392807019e-13
P0A8Y3	-1.1175775257912	-1.24142573787079	-0.993729313711607	17.0893055824046	-18.8705910930317	7.07302826706498e-14	3.22344566925256e-12	21.9349678699935	P0A8Y3	15	-17.7402192677194	7.09505551376374e-15	2.70195264770729e-13
P69922	-1.92324330576912	-2.15409741530578	-1.69238919623246	15.3019355042883	-17.4218473897335	3.03437888820952e-13	1.12474310789633e-11	20.4454791877773	P69922	11	-17.6710322546936	7.71398213753749e-15	2.89795545166949e-13
P04982	-2.35007412298245	-2.62135643361711	-2.07879181234779	14.4455302343263	-18.1158063767246	1.49097282539249e-13	6.0954477273399e-12	21.1728714516039	P04982	6	-17.6397259762179	8.01225769228709e-15	2.96987685127442e-13
P77569	-2.21672347351999	-2.46991593291933	-1.96353101412066	14.3037078427364	-18.3087349899493	1.2289976729038e-13	5.256328508727e-12	21.3704735121745	P77569	6	-17.5655079474179	8.76833341115399e-15	3.18139831865146e-13
P25526	-1.31258780902492	-1.48086462205367	-1.14431099599617	18.4539998197339	-16.3117919526713	9.97905320466148e-13	3.34238167577818e-11	19.2244596485927	P25526	32	-17.5614470650816	8.81178670993389e-15	3.18139831865146e-13
P0AFG6	-1.76778183298906	-1.99636582978886	-1.53919783618926	21.3690485939636	-16.1726217793112	1.16431034615548e-12	3.75693280919112e-11	19.0660803225886	P0AFG6	31	-17.4935088229993	9.57295047472185e-15	3.4118977332983e-13
P09832	1.21312263800861	1.05037755594794	1.37586772006928	19.9210822824168	15.5881443638511	2.25392915608446e-12	6.66587558927108e-11	18.3872805073231	P09832	46	17.173030222623	1.4204565473625e-14	4.99856860970602e-13
P75682	-1.98693410829172	-2.21299517025183	-1.7608730463316	13.6962639145375	-18.3804139198144	1.14439123183279e-13	4.97094941327367e-12	21.4433909758899	P75682	6	-17.147338109279	1.46651521205764e-14	5.0961403619003e-13
P0A9D8	1.00790855896298	0.878476785053972	1.13734033287199	19.6475966182888	16.2846269996773	1.02830988262801e-12	3.40321604012602e-11	19.193641248327	P0A9D8	28	17.092572976418	1.56995541353481e-14	5.38824203657627e-13
P08839	1.6160708551766	1.3950381101268	1.8371036002264	20.4348001498454	15.2897845754251	3.18399673025468e-12	9.22032386469583e-11	18.0319890451349	P08839	60	16.8888778147127	2.02631098464882e-14	6.86968846015087e-13
P36683	-1.36272787010774	-1.55398103446994	-1.17147470574554	20.8395380541376	-14.9004057340472	5.04179654653609e-12	1.37413670582062e-10	17.5590082742494	P36683	105	-16.7678508516388	2.36099055266926e-14	7.90789606797655e-13
P0A6D3	1.10732475818104	0.958152507051542	1.25649700931055	18.0568631764582	15.5233179300869	2.42844205250308e-12	7.10638832206164e-11	18.3105995373553	P0A6D3	32	16.6540672483732	2.72825028356696e-14	9.02920927180494e-13
P69811	1.9574986790189	1.70424585903013	2.21075149900768	16.0587730353092	16.1638485794633	1.17573077122168e-12	3.75693280919112e-11	19.0560550672796	P69811	11	16.5858608774194	2.97645194511004e-14	9.7347487145952e-13
P0A9S3	-2.3195047024446	-2.62670201365223	-2.01230739123698	19.4664398932425	-15.7897565083565	1.79040104322076e-12	5.46957681335572e-11	18.6239612348614	P0A9S3	11	-16.5091708549423	3.28379267446326e-14	1.06150507383812e-12
P37339	-2.3404402117692	-2.6338881889118	-2.04699223462659	13.8794237606425	-16.6787698859669	6.68088200302794e-13	2.31773098392758e-11	19.6362996055233	P37339	6	-16.4856686023601	3.38445070113638e-14	1.08146815507576e-12
P39187	-3.34201563917609	-3.74212545603885	-2.94190582231333	13.9815018354975	-17.4673433231566	2.89404997440723e-13	1.08722417957461e-11	20.4939841663071	P39187	3	-16.4535394432839	3.52727710084932e-14	1.11429890231376e-12
P60716	-1.35435203998723	-1.54124793621345	-1.16745614376102	18.1872251899513	-15.1540734006041	3.73290592845445e-12	1.05892637562279e-10	17.8683526417201	P60716	32	-16.3550615826543	4.00541947291561e-14	1.25113102637139e-12
P05042	-1.31636323446987	-1.48150916676232	-1.15121730217743	16.3888899650204	-16.6688427180811	6.75310106827819e-13	2.31773098392758e-11	19.6252676607374	P05042	13	-16.3247800642615	4.16563411485586e-14	1.28671809325548e-12
P0ACJ8	-1.102329844268	-1.25527156859243	-0.949388119943565	19.7565840296562	-15.0724263006912	4.11015913781871e-12	1.15416589930667e-10	17.7692833730171	P0ACJ8	29	-16.0418926384225	6.02711456189806e-14	1.84125038264578e-12
P25906	-1.11260211223629	-1.25944659218702	-0.965757632285555	16.898706462019	-15.8445474792543	1.68254657890898e-12	5.19719943262995e-11	18.6878168295345	P25906	18	-15.9006359090692	7.26296017827685e-14	2.19467709734887e-12
P06959	-0.858424800545851	-0.988049069798733	-0.72880053129297	21.4990836479611	-13.8488439244865	1.83885518527639e-11	4.33221814836302e-10	16.2259310959993	P06959	72	-15.8801217115275	7.46324909210253e-14	2.23094972860699e-12
P08660	1.62412459030354	1.39193207992915	1.85631710067793	18.9308749445258	14.6274533123695	7.00116580916996e-12	1.81899448126098e-10	17.220971695205	P08660	27	15.7359822979056	9.04278600307653e-14	2.66824773648034e-12
P0AF54	-5.51102744077031	-6.08742332013241	-4.9346315614082	13.107432936721	-20.2438205851135	5.92578165347724e-13	2.11200935854702e-11	20.0311255023511	P0AF54	2	-17.9669066177641	9.11811276854794e-14	2.66824773648034e-12
P04036	1.23345619121272	1.05942538531245	1.407486997113	18.5883924182858	14.8216032449988	5.54015229279548e-12	1.48092532442033e-10	17.461972510735	P04036	24	15.6296170442756	1.04288974672459e-13	3.02003489155663e-12
P22256	-1.70324920058912	-1.95535644343163	-1.45114195774661	18.2144005873919	-14.1283178449698	1.29361146421497e-11	3.23985573920505e-10	16.5884693367035	P22256	33	-15.3357415732182	1.55313425183117e-13	4.45125074236149e-12
P0A9I8	4.31526798047818	3.71391295759365	4.91662300336271	14.1741614496129	15.0063272709239	4.44477294555096e-12	1.23564687886317e-10	17.6887346038055	P0A9I8	3	15.257674249345	1.728308839452e-13	4.86625514504725e-12
P33025	-3.31187913679927	-3.66805855935465	-2.95569971424388	14.5905480489971	-19.4447892081475	4.08281923234072e-14	2.026828118912e-12	22.4956242661947	P33025	2	-15.2499299230501	1.74677196254246e-13	4.86625514504725e-12
P37903	-1.72994719993121	-1.97573705903103	-1.48415734083139	19.9013865959335	-14.718598995374	6.27060238178649e-12	1.64455420956287e-10	17.3344557193635	P37903	13	-15.2483967230487	1.75045149102419e-13	4.86625514504725e-12
P39396	-5.27536542172712	-6.03051836428028	-4.52021247917395	15.3069273502524	-14.608822589999	7.16117716988493e-12	1.84334004928519e-10	17.1976994808472	P39396	3	-15.2231918164192	1.81210953714208e-13	4.9877866467871e-12
P61889	-1.13612285234473	-1.30479924182464	-0.967446462864812	22.4044428107384	-14.0853805440662	1.36491840397243e-11	3.387922467003e-10	16.5331690239157	P61889	33	-15.198088549361	1.87576610698393e-13	5.0787320668227e-12
P0ACL5	-2.21239184147544	-2.50595482287146	-1.91882886007942	14.4184175945289	-15.7600773354512	1.85182690979326e-12	5.59573783611441e-11	18.5892892774904	P0ACL5	5	-15.1957982078737	1.8816884995782e-13	5.0787320668227e-12
P16681	-1.73581132923861	-1.9669174407735	-1.50470521770372	17.0667096369787	-15.7068347229292	1.96762123225655e-12	5.88170647921852e-11	18.5269437062595	P16681	7	-15.0935692877452	2.16685209060098e-13	5.79216231910647e-12
P37902	-1.01226495294783	-1.16509858620027	-0.859431319695388	19.2289511011185	-13.8507359168589	1.8344459621451e-11	4.33221814836302e-10	16.228406197586	P37902	35	-14.9820122692278	2.52984911762082e-13	6.69807671141513e-12
P69797	1.06273568531322	0.901873252154188	1.22359811847225	18.8857101758105	13.8155511829506	1.91828528316133e-11	4.40730007205661e-10	16.1823307527961	P69797	34	14.924369944389	2.74165521158755e-13	7.19037876246547e-12
P02924	-2.68650639917133	-3.05518016535833	-2.31783263298432	14.6185165158074	-15.2385354454516	3.38061462159622e-12	9.68877180210051e-11	17.9703452215008	P02924	4	-14.8742598795169	2.9407517689234e-13	7.64045786692248e-12
P0A6F3	-1.69878080735243	-1.95651744268572	-1.44104417201915	16.7278102928001	-13.7834767106463	1.99821136469278e-11	4.55330130643108e-10	16.1402418564517	P0A6F3	26	-14.8459375581561	3.05987371095225e-13	7.876341589303e-12
P08202	-1.43480137687083	-1.60778277209655	-1.2618199816451	14.3469238855642	-17.345625868036	3.28570243925856e-13	1.20187536593931e-11	20.3639534707501	P08202	6	-14.8335297490057	3.1136297950426e-13	7.94118424790681e-12
P0ADF6	2.16216027193099	1.85744436787872	2.46687617598326	15.9783795592915	14.8385118196344	5.42903327892729e-12	1.46531189470076e-10	17.4828312044949	P0ADF6	6	14.762876843096	3.43901580256968e-13	8.69133084649428e-12
P04983	-1.92677115993294	-2.20036672330966	-1.65317559655621	13.7524462211433	-14.7271487109488	6.20629780793388e-12	1.64319122914821e-10	17.3450695303927	P04983	7	-14.6290501957753	4.15589048946254e-13	1.04084464510864e-11
P23721	0.834348829783391	0.702930515424444	0.965767144142338	20.7165272826187	13.2766759223007	3.84911338018443e-11	8.05267528418144e-10	15.4640507616047	P23721	43	14.6164114387444	4.23118169928052e-13	1.05023974321427e-11
P21367	-1.3890003976665	-1.59905297236366	-1.17894782296935	17.9816465159982	-13.8284004169175	1.88721200861587e-11	4.39853555820712e-10	16.1991686838502	P21367	14	-14.1679607721581	8.06759850771997e-13	1.98477202225323e-11
P39173	0.937886801415015	0.787777075557202	1.08799652727283	18.5004233328784	13.0658954300128	5.08618467343816e-11	1.04737728830801e-09	15.17648461726	P39173	33	14.0584289692989	9.46864619915374e-13	2.30902073979363e-11
Q46939	-3.09601154515478	-3.46248909043333	-2.72953399987622	13.6198184074292	-17.6665923265715	2.35506859785485e-13	9.22125450991055e-12	20.7050422524725	Q46939	2	-14.0445811833647	9.66297835222799e-13	2.33591998427772e-11
P37349	1.63159865008368	1.37274231301499	1.89045498715238	16.9402114952315	13.1811141653606	4.36554417386948e-11	9.05687522638595e-10	15.3341472016443	P37349	19	14.0128199472699	1.01245103345802e-12	2.42639126983906e-11
P0AES0	1.04004502835155	0.871418833409865	1.20867122329323	17.4552873491579	12.8980687575204	6.36638104642318e-11	1.25521555383379e-09	14.9447782934703	P0AES0	32	13.8869389391922	1.21912010661196e-12	2.8967127319498e-11
P22564	-1.56681987851986	-1.7927851199459	-1.34085463709381	16.4785865182346	-14.5002342612288	8.17327088716732e-12	2.08455899691057e-10	17.0615454420938	P22564	7	-13.8628494826253	1.26342945347363e-12	2.97655413614974e-11
P37330	-0.872576572120394	-1.01278962761726	-0.732363516623529	17.3903808308268	-13.014056282411	5.45004794882992e-11	1.10592213852169e-09	15.1051757433399	P37330	30	-13.8389996002344	1.30894819252625e-12	3.05787897077561e-11
P10384	-1.8980633949106	-2.1961682136575	-1.5999585761637	17.8481313422464	-13.3149427385076	3.66062454204428e-11	7.8887877727776e-10	15.5158523835693	P10384	10	-13.8028625582618	1.38118965113844e-12	3.19975602513738e-11
