rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_28_s17	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_31_s33	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_34_s48	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P0A8D6	4118780	4250920	4366490	4380910	4411880	4079310	4504890	4878880	4073490	4040900	3490150	3473990	3748550	3560750	3768630	3608450	3714880	3680940	3538870	3406480	4516130	4467990	3448420	3771490
P0AAX3	1122970	823705	1113080	952210	1144020	1059640	1026830	891198	1140730	955203	2042560	1981400	2076150	1406580	1973830	2128570	1864420	2004480	1884440	1525870	1289780	1250070	1888040	1888670
P06993	1593030	2297830	1638200	2037660	1948240	1622250	2003210	1871050	1918580	1455430	2141350	2111580	1938880	2110770	2041260	2403900	2433920	2442070	2556290	2413240	1951760	1899640	2422540	2095110
P00959	18804900	18218900	17566200	17614200	17948100	18176900	17276300	16142300	16442600	18737200	22401400	22907900	20359300	22276400	22496100	20164400	22731600	23402700	21869200	22523100	19782700	18231700	22563100	21489600
P37325	644439	627970	650549	589563	642897	621812	589810	560514	589629	637253	537154	551522	590455	536587	510967	560865	607861	559123	542508	566448	658733	626022	521017	518606
P0AEQ1	3595820	4276090	5173310	4709550	3681990	3883340	3970980	4021420	3741530	3284800	2203240	2114040	2289670	2079000	2368770	2351620	2306260	2297850	2120350	1799090	4483760	4234550	1927130	2280650
P25738	15546300	18050500	22392700	19072300	21058500	16705600	19994700	22751300	25945400	14836000	11169500	13304400	10601600	9283940	11856900	13125100	11142500	11275500	11480600	9183380	15450100	16109700	10079200	9668550
P64596	8685210	9098430	8391650	8946220	8740220	8185130	8723190	9427070	9090890	8580020	6605190	6702410	6542470	6686020	6562070	6497290	6597210	6378480	6283380	6663120	9493360	8975600	6798810	7032580
P00452	14240000	17413000	14628400	15867900	16105000	14179000	16762700	16070200	15170500	14626500	13768000	13277500	11440800	14697800	13005700	12174900	13394200	13675700	13196500	13340500	17092300	15419100	13657400	13035000
P0AEG4	35736600	41650300	45757900	42401100	42408800	38824800	42926700	41380900	41706400	38403000	43838800	46088600	46699900	39938900	45487400	46371700	45869100	43131300	45770400	43079700	39613700	40496800	42808500	44023700
P19934	1637480	1339530	1412840	1435290	1418320	1438560	1390140	1500220	1550250	1591640	1260840	1331570	1352190	1333800	1338370	1390000	1376860	1312770	1447990	1311410	1414170	1334590	1332180	1427470
P0A9B2	322648000	380510000	327854000	389070000	399577000	353979000	378088000	386001000	382510000	334928000	879836000	772952000	879919000	854611000	845845000	827138000	984707000	875580000	923678000	896913000	406410000	422574000	883356000	943071000
P0A6A6	109106000	108747000	102977000	107785000	102410000	112110000	100235000	101849000	97935000	106995000	157747000	147617000	140491000	151274000	142749000	132738000	158853000	157808000	148405000	153458000	106940000	103111000	151750000	139790000
P0A8I8	1883610	1888920	1850230	1862780	1671090	1999290	1779130	1609650	1530060	1818150	1789030	1811060	1777960	1807190	1845110	1708280	1780690	1759450	1746540	1827820	1747780	1724710	1802330	1829500
P0A8T7	53974800	57004800	49573500	55608000	56188000	54514800	54862200	55550400	54418500	56744000	61475000	58251600	51621800	62520000	57238500	52985900	61375900	58023600	57191400	59193800	56934000	56646600	61317900	61716500
P0A794	9309010	8694590	8731900	9219130	8432900	9824440	8724630	8372650	7521630	9483010	7908220	7394630	8884290	8108060	7654100	7579580	8420430	7751680	8013170	8148370	8762630	9694730	7865580	7320470
P0A7J3	249716000	259814000	314852000	243998000	263939000	259884000	265382000	241229000	212665000	254121000	327667000	369492000	338303000	331019000	356502000	343065000	316541000	367994000	337443000	316182000	265533000	248464000	319749000	336064000
P00935	12962200	12669200	12595200	12319300	10851900	13984600	11731800	11565500	12314200	13117400	11443800	10741800	9729230	11182000	12008700	10811400	11968700	11966700	12205900	12619900	12413900	11965300	12479700	11408600
P0ACF4	185280000	177662000	245668000	203516000	177558000	209625000	182399000	190669000	195289000	215815000	130684000	134088000	152338000	129858000	146810000	147813000	154107000	126211000	150062000	135508000	171668000	187125000	134715000	136930000
P12999	40704	23797.1	30720.6	NA	23244.4	38253.8	NA	31324.7	38267.1	NA	56288.1	42053.5	29260.2	35676.5	NA	27114	38084.4	33652.6	29059.9	41031.5	24501.7	NA	NA	22491.2
P0AG84	11459400	14126200	10224500	14331800	15935500	10477400	15020600	21066400	18616600	11312700	8337950	7645750	6333140	8018830	7623030	8513750	8812660	8416060	7620460	7310500	12615900	13765100	6633030	8378850
P0A9M8	38522500	41079600	36850400	41293200	40050600	38935300	40352600	41008300	40535400	41085800	23839600	21841100	22178300	23824300	24881800	23621700	27388500	25315900	29880700	31770800	40227000	42712700	29777100	28553800
P77539	214587	266685	224842	252639	174656	212573	212550	154416	153114	152689	72554.4	95433.7	95437.1	81244.8	81770.8	129639	65666.8	112570	86534.5	97950	185315	178999	73121.2	84586.6
P37617	968402	1095520	785377	875507	897767	965563	902873	1088030	1017580	1021580	669588	544390	521901	749383	685043	768590	771948	609825	791226	766592	787074	901626	733001	737722
P0A9Q7	23091100	32588200	22213900	28958500	34559700	19939200	33543100	36393900	34765200	21945600	152166000	143485000	124033000	142539000	155408000	153477000	178585000	167113000	181980000	183583000	32860400	31938300	182805000	179560000
P67087	3612610	3152620	3506160	3160420	2893740	3718730	3111570	2970160	2813100	3652810	2922990	2740470	3128840	2840150	2884080	3030800	3025900	2898630	2900790	2754110	3142100	3106650	2728860	2766810
P05042	5518640	5318540	5422650	5286730	4335300	5917050	4858110	4315230	4404780	5553310	2117470	1974090	1876980	2371730	2114380	1964660	1926340	2015100	1844360	1698970	5293200	5073910	1893760	1796590
P0AEJ2	8165330	22029100	10676800	22693900	19103200	7453360	21664600	23541800	20431000	7257170	22198600	24219700	32233900	22268200	22301600	25892100	28471300	27013000	31624600	21879400	17499500	18995500	20395300	25230300
P0AC38	18795200	14926100	15699800	14111100	15237000	16844100	14436900	13711100	14400300	17221700	4090380	4187540	4370480	4822510	4713640	4804270	4570380	4608340	5482910	5359150	17855900	17080300	6718160	5235430
P08142	16598500	17993800	16250600	17177200	17208100	17254500	17224300	15331600	15628400	16609600	16518200	15600200	13533600	15856600	15486800	13352200	16746600	16307200	13875300	14192300	17604600	17759000	15596400	15509700
P0A7U7	160313000	173433000	251518000	177380000	189021000	182079000	176973000	183573000	182646000	164257000	243153000	270340000	281870000	242888000	261122000	257885000	273736000	280104000	274387000	229253000	168742000	164381000	237009000	280314000
P76576	6992060	6718670	7312920	6892790	6331290	6903020	6238910	5901940	5882120	7136620	6839480	6173390	6673250	6785500	6567840	6284980	6364770	6400040	6614990	6458970	6927580	6347860	6240570	6461060
P33362	12394600	15059100	14581000	14861400	14625900	13506800	15056600	17787200	15775700	13420700	10691100	10772100	10410800	9418580	11351800	11706000	10833400	10294800	10471400	9965970	13466900	13638900	9641910	10733000
P39342	3998390	4075050	3561840	4093180	3997750	3806270	4220500	5008470	4684080	3867280	2681050	2510500	2443340	2707090	2503180	2549400	2814440	2499640	2526950	2407370	3667350	4077110	2481960	2640170
P0AFQ7	2654280	2414880	2477240	2445770	2586300	2754540	2440470	2301130	2240840	2574590	3404740	3473370	3940870	3621190	3494390	3468060	3375760	3809910	3549270	3478900	2602060	2548440	3734900	3665310
P0AET8	13798900	14704500	12905800	13966400	14781800	13539100	14224700	16125600	14198800	13173200	11525600	10356100	12064300	11361000	11918100	12320000	12254100	12273900	11429400	11533100	14597800	13729800	10766700	10740800
P0AFI5	467784	478889	449494	479475	502281	483414	464120	442182	472691	510627	715315	622105	680261	761285	668287	608101	667454	634912	660628	716752	441871	501881	656125	666172
P25888	2596590	2895790	2950920	2802170	2947220	2780780	2690670	2932180	2762460	2520590	10591600	10868100	8940130	10425000	10688800	8854970	9925410	10472000	8706530	8369820	2723810	2715270	9829090	10942500
P16659	16972000	16968500	16661800	16571500	16790200	17118300	16211400	15356900	15588800	17301600	17527400	17574200	15806500	17327000	16898800	15358600	17748300	17843800	16999400	17146300	17905900	16919400	18241600	17444800
P0ABQ0	4732590	5193550	4890880	5011430	4627950	5021480	4929410	4704140	4618270	4953830	3837370	3474810	3736790	3839670	3646790	3440720	3939380	3790460	3746320	3786120	4976460	5039450	3893750	3869510
P0ADC3	1154950	1269140	1141310	1250270	1264460	1158990	1160750	1235050	1223670	1177990	1339050	1328820	1179310	1326350	1278650	1239130	1327220	1293210	1259600	1317650	1066670	1107050	1368900	1303530
P62707	148068000	193748000	166857000	192232000	188358000	145025000	194276000	171336000	163023000	145365000	159828000	167105000	197822000	160517000	165797000	161051000	181463000	163173000	158216000	142986000	190177000	179945000	135655000	162870000
P0A6X1	1437890	1353470	1373710	1310950	1157490	1569020	1050150	1218160	1103580	1543250	1359880	1224350	1362260	1236870	1320890	1202290	1405360	1257400	1265240	1341170	1236110	1229940	1260780	1336570
P10121	6320110	6222070	6271450	6271910	6035770	6358570	5940290	6116470	5860690	6478930	6058700	5863540	5936810	5744180	6184270	5623130	6005250	6055630	5847890	5857160	6174410	6395560	6093470	6049840
P60240	6274730	6781530	5962030	6756300	6885890	6280310	6526310	6675550	6817340	6375940	7826390	7906920	6721130	7955440	7534560	6777650	7692940	7700790	7304760	7661780	6919970	6707370	7749120	7569350
Q46871	5121430	7076910	5480010	7612340	7676990	5223780	7564610	8183890	7548920	5086480	7048080	7392660	9145240	6747540	6655370	7776470	7641960	7327900	6648390	5752980	6897620	6845450	5549640	6732230
P76541	1884850	1888250	1837700	1795970	1831100	1999430	1888320	1687930	1571390	1820960	1196660	1194350	1355850	1179530	1194670	1227960	1173810	1384450	1217430	1222160	1923610	1772510	1105450	1127730
P60293	2187790	2171530	2138100	2233850	2148050	2308860	2058300	2019710	2140910	2198900	2098090	2037880	2176730	2076650	2041310	2095250	2142450	2065170	2051610	2064600	2196290	2186120	2040110	1872610
P77674	12344000	18364300	13222300	16696300	16299400	12553700	16861300	21571300	18336600	12749900	2071160	1886000	1536230	1941010	2121140	1682230	1867170	1709840	1448700	1502310	13326700	14247900	1557070	1907450
P33232	5117530	6153670	5203040	6156490	5288660	5137460	5435080	5663850	5759760	4636700	3528600	3506670	3367630	3631920	3535420	3461590	3594250	3488160	3253290	3041300	5105590	5503880	3227440	3252380
P08337	2632020	2970550	2984370	2915140	2753410	2712660	3059850	2643090	2657470	2653810	3503200	3502970	3514320	3460380	3692500	3439410	3211800	3129370	3086640	3088970	2863450	2696130	3132950	3304210
P0A9W3	33275300	32888600	31914600	32340300	32235000	32979900	32023600	33613900	32740400	33788200	26153900	25773500	23655500	26362200	25216000	24349200	26569800	25974400	23968900	24287000	31121100	31522000	24629500	26211100
P45955	8046440	6886900	9579240	6928330	7177860	7777240	6749370	6672720	7532230	8059240	6404420	6813810	7180450	6379970	7369800	7201140	7041770	6776030	7057290	6375360	7454170	7302500	6751720	7031010
P29131	4565910	3743720	4024970	3711140	3660790	4295480	3714050	3940320	4160840	4639530	3908440	3599220	3844180	3850970	3624100	4069520	3950500	3482320	4072740	3882510	3745010	3840020	3808160	3942240
P33015	646603	879351	663322	889242	955561	710830	839702	1271910	1265150	745303	610866	570558	306798	478214	587182	572197	639908	466593	553576	684632	696391	740248	699804	721223
P38038	26877700	28255400	30205300	27862300	28009200	27663800	26408500	25230800	27279100	27863400	34877200	35773100	27446400	33715500	33746900	29224800	33460800	34385400	31318900	35160700	29098400	26998000	38279300	32175700
P15639	27265900	34564600	30125600	32465900	32357500	27619300	33133100	30429500	31708000	26332300	36031500	35626900	31497800	36284200	36211700	33971900	37457400	36486900	36203000	36593100	31245900	32716000	37200200	35255600
P37908	2154580	2224670	2120240	2168200	2120470	2224600	2069940	1858430	1978980	2066560	2229060	2212160	2183470	2138250	2077040	2025720	2280540	2297650	2109410	2194720	1916480	1930370	2300810	1986400
P37641	594309	648662	566802	644149	633808	552166	705460	641401	627140	544268	555617	571023	534908	552507	523859	600069	624083	633886	586697	588512	698837	640965	510456	583899
P09832	31745300	37101200	32040200	35577800	34708600	34146100	35041200	29471600	30668400	30766100	83727800	82731500	83687000	83775000	80764700	76993100	85900700	89633500	81251200	80996100	36667200	36703100	89166200	84342000
P75960	4356100	4359820	4452130	4235140	4233000	4463700	4161600	3774760	3853160	4160250	3632560	3833240	3826160	3675190	3452570	3599100	3529280	3774770	3566480	3674100	4409560	4139950	3726070	3618930
P31224	6312440	7016400	6222950	6580610	6814830	5847910	6395590	6555690	6474780	6265560	6632500	6376160	4992440	6356920	6126160	5180360	6370910	6006570	5567520	6072460	6226840	5922140	6354730	6030400
P0A8Y5	3204580	3200180	3249090	3208430	3196360	3251420	3079970	3253330	2954030	3009990	5109130	5051690	5131200	5290720	5036630	4890760	4860810	4988120	4594770	4954550	3021010	3101940	5097400	4898570
P0A698	5142230	5365990	4585280	5108380	5473050	4884060	5329900	5794790	5331240	5101800	4107660	4039290	3086440	4548030	4104750	3668340	4148400	4052010	3851950	3964970	5351060	5335500	4233090	4282410
P05458	9487720	10150000	9268160	9525250	9946340	8832300	9508070	9692960	9443190	9502290	8863800	9408810	8018490	9017540	8436900	7776290	8755840	9486390	8386860	8406150	9640590	8952180	9479710	9336850
P0ABB8	3032510	3949740	3026710	4029430	4051830	3001100	3975920	4685440	4307600	3234260	3837670	3513610	3125760	3329730	3605270	3215020	4076860	3604550	3603260	3891950	3169130	3591410	3641370	4476780
P02924	3454910	3766740	3862030	3635850	3279490	3748260	3308300	3075310	3415270	3439890	529503	597852	347225	532245	680226	557856	605189	605966	450243	499130	3349690	3483250	485007	584891
P25740	1237490	1163160	1150570	1098060	1085710	1218420	1087590	1033770	1069550	1163900	892494	882164	898308	930600	910551	884517	936133	941825	942617	929451	1157880	1109100	944753	909859
P50456	1457480	1479500	1422090	1354080	1476690	1427020	1453060	1445360	1385770	1382500	1335880	1232350	1205330	1191180	1353310	1330950	1444300	1393180	1366790	1431620	1554670	1479520	1349730	1186950
P0ABZ1	944620	2417200	1774870	2683770	2154470	1200820	2300290	1966390	1879320	1105190	279756	238161	271532	465979	326687	308704	267863	248839	209349	165039	1622490	1913630	122598	273786
P0ADC1	6763650	5469360	5636190	5477770	5377600	6318670	5446160	6124470	6110420	6943150	4491200	4393640	4211170	4748220	4418850	4626450	4672310	4354410	4240400	4587330	5790050	5959750	4548450	4685920
P07023	9972170	12407100	10288700	11964600	12561000	10124300	12248400	12409400	11873800	9049020	6852330	6815170	6624640	7149860	6860970	6075650	6349320	6501020	6164640	7031200	12207500	11896700	7784990	6170730
P09152	2908690	2381510	2772860	2766070	2848710	3094020	2529640	2392470	2344830	3359390	5345100	4364810	5296410	5418640	5779200	6204270	6674560	6829850	7632610	8693960	2700040	2546920	8433160	6692320
P0A7J7	164112000	186650000	215406000	171146000	167323000	177105000	180862000	171161000	149638000	176372000	213872000	231549000	227741000	220035000	226930000	222208000	218183000	256070000	222777000	208198000	174984000	157829000	219898000	225716000
P50465	228196	221085	224443	277225	199042	242019	209763	239001	264805	115303	411525	391038	472466	453708	411720	462387	418555	355817	393548	449067	252409	287031	400561	349435
P76128	6079500	7380380	5894810	6786500	6108160	5841820	6888440	7799710	7608450	5948360	1146540	1221540	825245	1199880	1138930	1208640	1267520	1050540	983113	792619	6012670	6067050	973719	1239360
P15254	18795500	23746800	18765600	23076500	21601200	19384700	22513100	21475800	21356800	19871900	21910200	20319300	17846300	21663500	19642600	18268100	21593200	20826200	20384100	21546200	21088100	22405900	21589700	21698200
P0ACQ4	4301490	4650290	4406430	4556990	4296400	4557730	4227310	4155280	4106290	4150520	4310940	4210060	4145590	4436950	4182790	4126530	4511770	4378170	4076370	4173650	4108930	4136690	4187900	4064940
P0AF56	650636	752939	766146	699052	696307	522875	716213	547119	645941	566599	428044	484682	427638	417585	488720	488905	522111	448382	489201	421455	755691	581668	557112	423895
P32053	875473	952495	875506	964004	895372	926767	970916	816731	893682	800212	1076210	1042100	1052480	1160080	980395	1004990	1060980	1059800	1038690	1081050	949990	947357	1056240	1029710
P0A6Z3	31617700	31200400	29358800	29692300	30733700	30229800	30920800	29866000	30466000	30496600	27421100	27548700	25284700	26493300	27015000	26266800	30479500	29703500	28267800	28089200	31668600	30183600	28493200	28907000
P45395	6661900	7650150	6932550	7111150	7033000	7124920	7137120	6990060	7056050	6837520	6358980	5768480	6665020	6502230	6021260	6131990	6485020	6801410	6012450	6236810	6903880	6798000	6160870	5943050
P0AG03	821433	781408	708616	821265	783838	807839	750264	798830	745900	826027	680547	653236	669279	677253	700619	676402	728736	701195	657083	685402	765043	892295	645400	595853
P77433	15623400	7828770	13800100	8890900	7157080	16787400	7244200	7051270	7500480	16749600	637272	614551	771034	710412	753676	929600	856178	752200	1001820	910537	8881780	8603230	1170050	977171
P77783	3025590	1883060	2489400	1932170	1953280	3019450	1692260	1548890	1785360	3451360	4295770	4021000	4194150	4680070	5023790	5242110	5647250	5608940	6631230	7337150	2631630	2236260	7210570	5753990
P0ADG4	10703400	11133400	11411800	10786000	10632100	11650900	10548000	10952900	10481300	11247900	14884500	14132600	13860300	15296800	14929000	13588600	14766700	15050300	13497500	13881900	11423100	11358500	13901700	14783700
P21165	24267100	25957200	24557600	24660900	25519900	24570800	25232000	23001000	23363600	24299000	21381500	19926100	20478000	20788900	20118800	19399900	22338700	21694100	20229300	20877000	27155000	26142000	21409500	21479900
P0A867	32653200	44257800	35593600	43582400	47122200	32060300	43935100	52517500	47694200	32380700	45611100	40371300	45527100	44949800	43461300	44563800	49479000	47720600	41388600	40648300	42184800	41522300	36435800	41150600
P0A9F6	2338270	2315250	2180610	2254350	2304290	2302180	2264660	2260920	2321430	2165700	1705500	1704330	1793650	1716590	1786380	1830550	1954780	1831170	1872260	1864330	2534970	2224640	1751870	1668110
P35340	15020400	15951700	14639200	15614900	14139300	15413800	14676900	13596200	13743600	15371200	16095500	15302200	15114600	16563400	15737600	14930700	17381300	16476800	16979400	16996500	15802700	15710200	17639200	16810600
P15038	3105860	3130200	2893500	3102730	3111120	3056300	2995940	2909340	2880190	3064610	2870410	2812660	2743170	2914590	2861120	2736860	3095090	2972470	2845090	2833310	3242550	3116060	2811060	2700140
Q59385	6348930	5677780	7071680	4683880	4551670	6834500	5064140	4726720	4711390	4675260	3550190	3705400	3737750	3036980	4334940	6220350	3928510	3933840	5458390	3983560	6331410	5049370	4168700	4280320
P36683	150081000	177241000	164437000	169847000	150185000	154387000	158754000	121120000	134471000	144145000	57817500	57744700	51836000	59102800	53349400	48928600	50935400	53141700	50585900	50947400	162855000	161358000	57512800	54415300
P00961	30290300	31123100	28717400	29909400	28794500	30900000	29888700	28820800	29271800	30439400	29181600	28885100	27644200	29515800	27767100	26437600	29594600	29189200	27731400	28420800	30514400	30479000	29920000	28614700
P77541	753598	1241960	768930	1186850	1120270	759802	1342540	1925520	1532380	709820	96826.1	140425	NA	158053	165203	101834	94648.3	130119	138772	NA	890662	1071540	NA	127655
P0A6C1	2732680	3518840	2880800	3263170	3230340	2949190	3329470	3076060	2928970	2646310	4554240	4287660	4586460	4363270	3978120	4187770	4515600	4613490	4383470	4462010	3219180	3093050	4469950	4470980
P27306	21977500	25490400	23763400	24134200	22439600	23197600	23379800	20962800	21612000	21075100	5781060	5620690	5741630	6270160	5919450	5429920	5774160	5731910	5351520	5241630	25368000	23959000	5737550	5707210
P0AGI8	1678310	1948910	1662730	1902420	1895100	1677060	1790440	1895230	1843690	1602410	1538300	1518330	1451910	1588300	1532010	1406570	1638450	1661380	1480240	1448940	1906950	1844310	1473800	1433770
P0ACB7	9695330	9620010	9188230	9912470	9079450	10049600	9149440	9678880	10204200	9911920	7277220	7270190	7131630	7596580	6999920	7429030	7783210	7396310	7228520	7195920	9062770	9402560	7424480	7417520
P52123	1549530	1427310	NA	1562970	1393450	1609630	1483950	1537210	1503550	1710330	1456250	NA	1724600	1558330	1583100	1645620	2003000	1958940	1784320	1741190	1820870	1643290	1784630	1728450
P37344	1011050	921141	916938	1044580	955818	1021160	932873	900559	906961	1011950	937800	938635	1025270	916894	875843	892463	1009440	982426	923856	940380	959746	974583	923771	915685
P0A9U6	1647990	1359660	1599880	1398000	1322330	1636180	1326710	1312820	1294850	1647110	940764	968614	986939	981330	1072700	1033610	956797	950699	1046040	905414	1345390	1362630	942428	1017520
P28249	49294700	48873800	44830700	46081400	47080300	48080000	43777900	41851800	45215700	49001300	34274900	32171300	30636600	33068200	32492400	30310400	34669200	33187700	33025100	32639900	46907200	47919200	35430300	33838000
P76001	3123150	2970420	3728990	2884020	3057750	4414870	3577060	3601900	3993090	2960970	2110880	2504650	2289850	2059960	2514020	2478770	2569460	2450690	2398040	2315120	4761800	3356780	2265420	2288340
P07813	19925000	19548100	18951900	19446800	19026600	19480200	18504600	18150700	18143500	20845200	22371800	21087200	18468000	22973500	20961400	19573600	22022900	21658000	20808700	21631600	21089800	20055800	22453500	21560200
P0A870	100639000	91469300	93144400	88189400	90625300	100268000	90047200	86624800	88520600	98549100	61381600	62669800	64774600	64789300	63130400	65460100	66975400	63081600	61584200	61652400	103540000	96634400	65499300	61444600
P30864	1943430	1911460	1787330	2041170	1899120	1961990	1869940	1853370	1971930	1931670	1659650	1621990	1805900	1777390	1832450	1799040	1913880	1773310	1796340	1833430	1949020	2100470	1682710	1678450
P07658	46625	31473.8	35992.2	27611	23385.1	42556.7	16570.4	27937.1	38476	43525.4	26062.3	31271.8	27333.8	25712.3	16856.2	33979.3	31459	33383.9	51899.4	57874.2	41390.5	46138	61767.7	49550.3
P0ACE0	4542910	2765680	3819530	2881670	3218130	4594470	2546070	2686630	2682480	5078070	2748870	2827940	2509880	2960260	2898810	3026770	3409090	3334150	3884670	4421600	4018770	3132960	4232030	3363730
P0ABS5	1625110	1559750	1458560	1594200	1524040	1528930	1531410	1476050	1565520	1500590	1266060	1260080	1154440	1304840	1296940	1187850	1309990	1282670	1322190	1322470	1554500	1538280	1315830	1305850
P0A8R9	1721920	1722710	1680640	1759620	1696690	1825070	1603130	1607790	1510000	1687850	1981530	1857200	2098390	1919530	2018190	1961440	1957300	1973010	1790480	1913090	1804120	1761410	1776590	1833900
P21513	16510700	17108300	16317000	16283400	16036000	16001300	15994300	14871700	15806800	16236300	16617000	16466900	15112300	16622900	15584200	14866200	16364700	16072600	15496500	15959300	16446700	16272200	16686400	16535000
P77171	3492980	4627330	4005320	4627000	3641790	3856640	4133550	3382590	3601610	3225960	1656030	1673100	1701480	1688010	1744230	1525670	1486290	1517080	1627680	1418530	3750920	4149060	1617510	1647360
P30139	6504530	12995900	8162230	11834800	12074600	6643420	12623900	10755900	10682200	5721090	9009930	8877240	10012300	9622420	8387150	9129520	9137350	9284910	8287340	8197430	10908900	11495800	7994250	8334640
P39325	17392900	21055400	19525900	19727100	20854300	17330600	22395900	24918000	24758300	17117200	3063380	3242570	1081690	2788920	3715970	3110620	3230540	3592890	1524690	1201140	17819600	19840800	1142200	3112880
P75797	5169240	5043600	5056670	5141110	5017750	5103710	4929530	4818520	4821590	5295950	4193660	4185450	3985030	4285860	4048170	3997770	4100210	4050320	4042270	4109710	4696400	4889050	4033240	4158450
P07650	15834600	17376600	15997700	16985900	17027400	15674900	16553000	17409400	17210100	15258200	15102200	15050900	16193200	15414700	15250300	14930400	16385400	15758000	15706400	15315200	17073800	16982200	16178700	15657800
P76116	34952700	60412000	39322600	64519400	57684100	35913300	63896000	64405600	58430100	34592500	57242700	60873300	82218300	55879900	56315900	64554500	70394400	58439700	70341500	52517200	53512700	57188600	42261300	59102700
P50466	1262260	1467340	706805	1407090	1176220	814033	1349580	921525	1055120	NA	NA	1979950	NA	NA	1694440	1850660	NA	NA	1690640	2627190	804014	991363	1408500	1379160
P00934	113862000	120609000	111178000	117118000	121361000	125051000	125607000	124909000	118034000	124485000	86067700	84068200	87822500	84387300	84681800	77751300	89106500	87999500	86379500	80945300	107993000	109418000	85771000	89705000
P24203	19295400	19628600	18482200	20323800	17965900	22469300	18740200	16989100	16749700	19772500	5802090	5571910	6325520	5383680	5739860	5931210	6065830	5760300	5859150	6090940	21593400	21068500	5984440	5677390
P0ABC7	19113800	19415400	18350000	20633600	19210400	18703400	19221500	20566100	20909700	18268300	20155800	19033800	18840300	19836400	18616600	18116500	19204400	17764100	17537000	18051600	18191800	18999000	18401600	18375800
P77649	1175440	1425700	1126710	1227530	1272810	1170680	1369810	1276690	1319440	1026510	1010580	950853	832397	941915	979474	869041	997794	1017670	844274	814412	1124160	1090020	904791	892829
P0ABA4	23929900	29213100	31262100	27909400	25527900	26042300	27554200	25494800	23009400	25246900	19467700	19010300	22783100	19033500	20613400	20109500	19659300	21105000	20863400	19360200	24468600	25361900	17879400	19171600
P64588	10872200	8731360	13142900	10028400	9967370	12767700	9398860	11878300	10334900	13285400	14500200	12855300	12806800	11926600	16248400	20775700	18688700	18409000	22032600	20255200	9586710	9794030	18344000	16504300
P0AEP9	16239000	19927600	16437400	16983800	15478800	15850100	22140100	17260400	18464100	14041200	11208200	12573700	10900300	8813430	11358100	12448900	11464100	10787300	10589900	12147500	18606200	17402500	11463500	9035170
P77748	14287300	14650300	13672100	14215200	14228700	14249900	13659300	11917400	12363800	14665000	17483100	15857800	14165700	17293900	16147500	15151500	16579000	16882100	15635700	17213700	14963600	15052100	18309300	16637300
P0ABJ1	44634100	52504500	49617500	50683900	46397100	47210100	48905300	39324300	39780500	44210100	27798100	26257200	33036000	28977100	24528100	26489600	25606900	27571100	23688100	23507900	45192800	41882200	24008100	22849000
P23893	32887100	35171300	32144200	32726200	34648300	31746400	31858700	31664900	33133500	30784200	34003900	33062800	30836200	34996900	34227700	30670200	33051000	35353200	32162800	32597300	32667600	32729000	34050300	33336400
P05707	45622	91763.6	29163.6	72764.6	52389.2	51338.2	64302.8	NA	71957.2	48774.8	236410	172531	220369	204413	274244	393782	342719	314138	418149	473740	89538.9	66535.8	335217	290538
P65870	4152800	4245810	4413850	4397440	3963480	4517400	3958280	3880690	3420920	4293370	5609760	5349040	5322260	5901740	5479890	5193440	5058120	5546950	4991890	5114100	4007020	3852010	5040300	5308820
P30958	5170870	5260410	4588000	4994460	5187930	4941160	5172960	5037050	5064630	5247450	4883090	4744000	4165260	5041370	4571170	4395100	4925210	4782900	4636560	4877460	5224600	5338820	4977490	4782460
P0A9J0	15342700	18879100	16112900	18516700	18099800	15758300	18382300	16346800	16034900	14603300	24076700	24822800	24144100	23440700	23518800	22866100	25695600	25560100	23424900	24241300	18522800	17037400	23290300	23348900
P0AD59	20744400	28359200	26487200	23910200	26122900	20723500	25853200	23811400	25226000	19931000	12979700	14101300	15509000	12257300	14267800	14696400	15277800	14902600	14114100	13701000	23572400	24047400	13859100	14429200
