rowname	count
P32129	3
P32131	25
P32134	13
P32138	2
P32140	1
P32141	7
P32144	9
P32153	1
P32157	17
P32160	10
P32162	3
P32166	2
P32170	2
P32173	10
P32176	8
P32177	6
P32662	13
P32664	17
P32669	5
P32670	1
P32674	1
P32677	4
P32680	12
P32681	3
P32684	21
P32685	2
P32695	26
P32701	1
P32703	5
P32705	1
P33011	1
P33012	6
P33014	1
P33015	2
P33018	20
P33025	7
P33029	4
P33030	17
P33136	50
P33195	49
P33218	10
P33219	8
P33221	34
P33224	16
P33225	1
P33228	4
P33232	23
P33234	1
P33235	1
P33343	2
P33344	2
P33355	12
P33358	1
P33360	12
P33362	17
P33363	53
P33368	9
P33371	8
P33570	50
P33590	34
P33593	12
P33594	7
P33595	9
P33596	3
P33599	48
P33602	74
P33607	1
P33634	2
P33643	23
P33644	14
P33647	1
P33650	23
P33667	5
P33913	21
P33915	2
P33916	17
P33919	19
P33920	19
P33927	4
P33931	4
P33934	2
P33937	28
P33940	31
P33941	11
P34209	16
P35340	44
P36548	15
P36553	12
P36561	2
P36562	11
P36566	8
P36649	15
P36655	10
P36659	26
P36667	3
P36672	5
P36673	16
P36677	1
P36680	10
P36683	110
P36767	21
P36771	11
P36837	1
P36879	16
P36881	4
P36928	15
P36929	16
P36930	1
P36938	53
P36979	18
P36995	5
P36999	15
P37005	12
P37013	7
P37019	4
P37024	25
P37025	1
P37028	7
P37047	1
P37051	24
P37052	8
P37095	46
P37127	1
P37128	4
P37146	8
P37147	2
P37177	40
P37180	1
P37182	8
P37188	10
P37194	13
P37195	2
P37197	15
P37309	1
P37313	25
P37325	8
P37326	7
P37327	2
P37329	24
P37330	38
P37338	6
P37339	7
P37340	2
P37342	23
P37344	12
P37348	9
P37349	29
P37351	9
P37353	3
P37355	1
P37387	3
P37388	1
P37440	16
P37590	5
P37595	21
P37610	4
P37613	2
P37614	1
P37615	8
P37617	14
P37623	3
P37624	25
P37626	27
P37631	11
P37634	25
P37636	26
P37637	19
P37639	1
P37641	7
P37642	8
P37643	2
P37645	27
P37647	12
P37648	27
P37649	18
P37650	13
P37651	3
P37652	10
P37657	3
P37659	10
P37660	1
P37661	12
P37662	1
P37664	1
P37665	8
P37666	21
P37671	15
P37672	3
P37676	1
P37679	1
P37682	2
P37685	22
P37689	38
P37690	22
P37691	8
P37692	19
P37744	28
P37745	11
P37747	29
P37749	18
P37750	7
P37751	28
P37757	8
P37759	38
P37760	16
P37765	21
P37766	2
P37767	4
P37769	10
P37773	23
P37774	12
P37794	8
P37902	23
P37903	15
P37908	9
P38035	1
P38038	47
P38051	15
P38054	1
P38104	7
P38105	11
P38134	8
P38392	1
P38489	20
P38506	8
P38521	8
P38683	2
P38684	10
P39099	30
P39160	17
P39161	8
P39165	4
P39172	38
P39173	31
P39176	16
P39177	17
P39180	28
P39187	4
P39199	14
P39208	1
P39263	2
P39264	3
P39265	9
P39267	1
P39274	4
P39279	6
P39280	12
P39285	25
P39286	18
P39288	3
P39297	3
P39298	8
P39300	1
P39304	2
P39310	14
P39315	15
P39321	58
P39325	7
P39332	1
P39334	7
P39336	2
P39337	8
P39342	26
P39346	1
P39353	13
P39356	14
P39358	7
P39359	3
P39360	2
P39363	2
P39364	1
P39366	1
P39367	1
P39368	1
P39370	1
P39371	11
P39376	4
P39377	25
P39379	1
P39382	3
P39383	9
P39384	16
P39385	14
P39389	8
P39396	5
P39399	1
P39401	21
P39406	19
P39407	8
P39408	9
P39409	1
P39410	6
P39411	8
P39451	3
P39452	27
P39453	4
P39829	12
P39830	10
P39831	18
P39836	3
P39838	44
P40120	33
P40191	11
P40710	11
P40719	6
P40874	30
P41036	1
P41039	3
P41052	8
P41407	15
P41409	9
P42588	11
P42589	1
P42593	15
P42596	17
P42597	5
P42599	11
P42604	10
P42616	8
P42620	21
P42624	7
P42625	1
P42626	2
P42628	1
P42630	1
P42632	6
P42641	15
P42904	1
P43329	87
P43337	6
P43340	7
P43341	5
P43531	1
P43533	2
P43671	24
P43672	34
P45395	18
P45424	4
P45425	8
P45463	2
P45464	33
P45468	1
P45469	9
P45470	16
P45472	1
P45475	2
P45522	3
P45523	22
P45524	9
P45527	7
P45530	3
P45531	4
P45532	1
P45537	10
P45544	15
P45552	8
P45565	2
P45568	17
P45577	21
P45578	16
P45579	15
P45748	14
P45753	2
P45758	1
P45771	13
P45795	2
P45799	10
P45800	19
P45804	3
P45807	1
P45955	22
P46022	4
P46068	3
P46118	13
P46122	5
P46125	8
P46130	16
P46139	1
P46144	12
P46187	1
P46474	44
P46837	61
P46849	1
P46850	11
P46852	14
P46853	31
P46854	8
P46859	7
P46887	3
P46888	7
P46889	39
P46890	1
P46923	1
P50456	16
P50457	7
P50465	2
P50466	1
P51020	1
P51024	8
P51025	6
P51981	8
P52006	2
P52007	12
P52037	2
P52045	1
P52060	6
P52061	12
P52062	10
P52067	1
P52073	2
P52074	1
P52076	12
P52086	2
P52094	1
P52095	17
P52096	3
P52097	15
P52101	10
P52102	5
P52106	1
P52108	13
P52119	8
P52123	1
P52127	1
P52129	6
P52132	1
P52598	9
P52612	2
P52627	1
P52643	22
P52644	6
P52645	21
P52647	59
P52697	29
P54901	4
P55135	18
P55138	1
P55734	4
P56256	1
P56258	11
P56262	10
P56580	1
P58035	1
P58094	1
P60240	53
P60293	33
P60340	21
P60390	17
P60422	44
P60438	36
P60472	8
P60546	14
P60560	25
P60566	1
P60584	1
P60595	15
P60624	21
P60651	15
P60664	26
P60716	31
P60720	7
P60723	25
P60752	26
P60757	23
P60782	1
P60785	35
P60869	12
P60872	3
P60906	42
P60932	1
P60955	2
P61175	20
P61316	16
P61320	13
P61517	16
P61714	12
P61887	6
P61889	40
P61949	14
P62399	30
P62517	27
P62601	12
P62615	13
P62617	11
P62620	35
P62623	20
P62672	4
P62707	33
P62768	14
P63020	10
P63177	13
P63183	11
P63201	1
P63204	3
P63224	21
P63228	10
P63235	9
P63264	1
P63284	93
P63386	10
P63389	44
P63417	13
P63883	19
P64423	10
P64426	13
P64429	10
P64432	1
P64448	4
P64451	19
P64455	3
P64459	1
P64461	5
P64463	10
P64467	7
P64474	2
P64476	5
P64479	2
P64483	11
P64490	4
P64493	2
P64499	3
P64503	8
P64506	6
P64517	6
P64519	5
P64530	4
P64534	9
P64536	1
P64540	5
P64545	2
P64548	3
P64554	11
P64557	1
P64559	3
P64564	1
P64578	1
P64581	11
P64585	5
P64588	13
P64594	4
P64596	14
P64599	10
P64602	3
P64604	10
P64606	4
P64610	7
P64612	18
P64614	2
P64616	1
P64622	1
P64624	9
P64636	7
P64638	2
P65290	1
P65292	4
P65294	2
P65367	6
P65556	10
P65807	6
P65870	13
P66817	8
P66899	1
P66948	23
P67080	16
P67087	24
P67095	7
P67244	2
P67338	2
P67430	3
P67553	5
P67601	1
P67603	9
P67624	3
P67660	20
P67662	11
P67697	2
P67699	3
P67701	2
P67762	4
P67826	17
P67910	31
P68066	20
P68187	15
P68191	8
P68206	5
P68398	5
P68567	12
P68679	10
P68688	5
P68699	2
P68739	14
P68767	46
P68919	19
P69054	1
P69222	8
P69228	18
P69346	5
P69348	3
P69380	3
P69411	8
P69423	1
P69425	10
P69428	5
P69434	7
P69441	37
P69451	16
P69488	6
P69490	3
P69503	17
P69739	1
P69741	9
P69776	13
P69783	24
P69786	22
P69791	2
P69795	7
P69797	30
P69801	1
P69805	15
P69811	17
P69820	2
P69822	2
P69828	14
P69829	11
P69831	8
P69853	10
P69874	19
P69902	9
P69908	2
P69910	55
P69913	8
P69922	13
P69924	25
P69931	10
P71242	1
P71298	9
P75672	5
P75678	2
P75682	4
P75683	1
P75685	1
P75687	1
P75691	34
P75694	9
P75713	10
P75728	16
P75736	21
P75745	14
P75746	7
P75757	1
P75767	14
P75777	24
P75779	7
P75780	33
P75782	12
P75783	8
P75785	1
P75791	20
P75792	14
P75796	31
P75797	26
P75798	3
P75799	1
P75800	16
P75801	7
P75804	7
P75809	12
P75811	1
P75817	4
P75818	11
P75820	11
P75821	13
P75822	13
P75823	24
P75824	5
P75825	1
P75828	26
P75829	12
P75830	21
P75831	13
P75838	10
P75839	5
P75849	10
P75853	1
P75862	1
P75863	23
P75864	46
P75867	26
P75869	1
P75870	9
P75874	10
P75876	19
P75906	1
P75913	29
P75914	18
P75915	8
P75919	10
P75931	9
P75936	1
P75937	1
P75946	5
P75948	2
P75949	23
P75952	8
P75954	2
P75957	11
P75958	11
P75959	9
P75960	17
P75966	8
P75968	1
P75974	8
P75975	1
P75989	10
P75992	1
P76001	3
P76002	15
P76004	18
P76007	9
P76008	15
P76010	1
P76014	11
P76015	20
P76016	9
P76017	1
P76027	23
P76034	23
P76035	19
P76038	3
P76046	15
P76049	9
P76053	7
P76055	16
P76062	9
P76073;P76154	4
P76076	4
P76085	1
P76086	14
P76097	7
P76100	2
P76104	29
P76108	14
P76112	3
P76113	20
P76114	4
P76115	17
P76116	44
P76121	4
P76128	7
P76129	1
P76141	7
P76142	6
P76143	14
P76145	7
P76148	3
P76149	16
P76170	5
P76172	2
P76176	5
P76177	31
P76182	1
P76185	3
P76187	14
P76192	5
P76193	19
P76194	4
P76204	1
P76206	1
P76208	4
P76213	5
P76215	1
P76216	2
P76217	4
P76220	11
P76222	3
P76223	19
P76227	2
P76231	3
P76234	5
P76235	7
P76237	13
P76243	18
P76245	13
P76250	9
P76251	11
P76254	1
P76256	5
P76257	8
P76268	19
P76270	13
P76272	32
P76273	10
P76280	3
P76290	14
P76291	20
P76297	1
P76298	1
P76308	1
P76316	24
P76318	2
P76329	13
P76330	16
P76339	10
P76340	9
P76341	4
P76342	15
P76344	17
P76346	7
P76350	1
P76372	23
P76373	2
P76389	8
P76394	1
P76397	12
P76398	6
P76399	6
P76402	8
P76403	34
P76406	8
P76407	8
P76418	8
P76419	2
P76422	18
P76423	14
P76440	12
P76445	2
P76446	8
P76461	1
P76469	1
P76471	1
P76483	4
P76491	10
P76502	4
P76503	16
P76506	11
P76507	7
P76513	2
P76520	5
P76535	14
P76536	28
P76537	9
P76539	7
P76540	1
P76541	6
P76542	10
P76549	5
P76550	15
P76555	1
P76558	68
P76559	3
P76561	7
P76562	13
P76569	12
P76573	2
P76575	6
P76576	18
P76577	4
P76578	83
P76584	1
P76586	1
P76594	25
P76621	6
P76630	1
P76641	10
P76658	34
P76909	3
P76938	3
P77044	6
P77129	2
P77148	21
P77150	15
P77161	2
P77162	2
P77171	15
P77173	18
P77179	1
P77181	8
P77182	12
P77187	3
P77202	17
P77211	1
P77212	23
P77213	15
P77214	1
P77215	1
P77221	1
P77223	4
P77239	1
P77243	1
P77245	4
P77247	19
P77252	9
P77256	5
P77257	1
P77258	16
P77260	6
P77265	11
P77269	1
P77272	2
P77279	13
P77280	3
P77285	6
P77293	7
P77295	2
P77300	12
P77301	3
P77302	18
P77304	1
P77307	5
P77309	4
P77316	7
P77318	11
P77324	2
P77330	7
P77333	4
P77334	4
P77335	7
P77338	33
P77339	1
P77348	27
P77357	2
P77360	3
P77364	6
P77368	3
P77374	33
P77375	2
P77376	15
P77379	2
P77395	22
P77398	20
P77399	14
P77425	1
P77432	1
P77433	9
P77434	27
P77437	1
P77444	20
P77454	8
P77473	2
P77475	7
P77485	11
P77488	30
P77489	1
P77493	1
P77495	1
P77499	18
P77504	11
P77522	28
P77526	9
P77529	9
P77536	9
P77539	1
P77541	2
P77544	11
P77549	1
P77552	16
P77554	17
P77559	6
P77561	13
P77562	13
P77567	3
P77569	10
P77570	10
P77580	2
P77581	16
P77596	1
P77609	1
P77611	23
P77615	8
P77619	4
P77625	12
P77626	3
P77634	2
P77649	20
P77650	1
P77667	7
P77671	1
P77674	21
P77689	22
P77690	10
P77694	1
P77695	7
P77704	1
P77712	3
P77713	11
P77717	10
P77718	35
P77721	18
P77726	2
P77730	5
P77732	1
P77735	28
P77736	3
P77737	31
P77739	15
P77743	1
P77747	1
P77748	69
P77754	13
P77756	12
P77757	1
P77766	6
P77774	24
P77775	12
P77781	7
P77783	37
P77788	4
P77791	8
P77795	1
P77804	48
P77806	11
P77808	17
P78055	8
P78061	2
P78067	26
P80644	1
P80645	1
P80668	9
Q06065	10
Q2EEQ2	3
Q2EES0	1
Q2M7R5	3
Q2M7X4	4
Q2MB16	4
Q46798	12
Q46799	1
Q46800	5
Q46801	1
Q46802	3
Q46803	1
Q46807	1
Q46808	1
Q46809	1
Q46810	1
Q46811	1
Q46812	1
Q46814	1
Q46822	5
Q46824	1
Q46829	35
Q46835	2
Q46845	22
Q46851	24
Q46855	9
Q46856	25
Q46857	29
Q46861	13
Q46863	9
Q46864	10
Q46865	1
Q46868	9
Q46871	18
Q46891	2
Q46893	16
Q46899	1
Q46906	2
Q46915	1
Q46919	4
Q46920	18
Q46925	12
Q46927	8
Q46938	4
Q46939	7
Q46948	13
Q47083	10
Q47146	28
Q47147	14
Q47150	7
Q47152	1
Q47155	1
Q47156	1
Q47157	1
Q47158	1
Q47537	3
Q47622	22
Q47679	12
Q47689	2
Q47690	15
Q47702	4
Q47710	5
Q57261	25
Q59385	37
Q6BEX0	1
Q6BF16	3
Q6BF17	10
Q7DFV3	3
Q93K97	16
P0AA47	1
P0AF06	1
P0AGM9	1
P26608	1
P27294	1
P31826	1
P37646	1
P39343	1
P75938	1
P75972	1
P75990	1
P76219	1
P76361	1
P76472	1
P76518	1
P77378	1
P0AC55	1
P0AC65	1
P69506	1
P0AC26	1
P39405	1
P64627	1
Q46834	1
P56614	1
P76146	1
P23484	1
