,FedProt,Fisher,Stouffer,REM,RankProd
1,1.5596157268571674e-15,0.054429064351127994,0.0687011123691502,0.05164660339134163,0.6500686672708355
2,1.4941766470114316e-15,0.05378637456418835,0.065605311003131,0.054610173979332634,0.6502045038398029
3,1.670128901532011e-15,0.05430980482916323,0.0678822332774981,0.05322802746464542,0.6471881544560651
4,1.392845178477062e-15,0.04576043325561928,0.055191206239256746,0.045199575821036474,0.663267648611529
5,1.4822588680325751e-15,0.05095950602983192,0.06061766947473295,0.04804918334228438,0.6542865060893414
6,2.1158701779949256e-15,0.04731698950103574,0.05983608727617889,0.045502805876008294,0.6621707411696819
7,1.4170697718911852e-15,0.051873020398306796,0.06183567500365707,0.050107947444896134,0.653699212867314
8,1.5851887933351876e-15,0.0483376003959085,0.05943515204432807,0.045971832686045704,0.6590561132515075
9,1.6517023718851373e-15,0.04596853741161094,0.056092595524930934,0.04669748830275703,0.6596838907689195
10,1.7061488940400826e-15,0.044093991472958664,0.056243707196158066,0.03925616419001911,0.6634666600123084
