rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P00452	812761.5	849124.1875	686983.375	733853	686600.9375	817838.6875	916511.5625	662494.75	511474.59375	721193.875	780759.625	571250.625	833146.375	663145.8125	681532.25	700663.0625	706943.6875	521437.34375	795332.625	652423.8125	749748.0625	684202.125	629805.6875	718962.8125
P00490	804622.125	863875.8125	1386823.875	1442693.25	777868.25	817691.25	1011450.875	800009.5	613425.375	813239.125	814004.25	590365.1875	824291.1875	779952.4375	1361665.125	1242333.375	1311495.375	1152590.5	1239617.25	1444024	1375770.75	1400198.875	1364629.75	1428930.75
P00509	7784770.5	7718021	6282597.5	6256335	7163523	9079368	8519476	8061798	7118157	7637018	8737157	7674278.5	8468039	7791297	6631165	6833939.5	7198199	7101775.5	7453880	6565521.5	6967163.5	6592693.5	6748650	6919501
P00547	2516744.5	2408774.75	2114806	1919639.625	2204076.5	1893257.625	2661005.25	2428414.75	2765143.25	2210774.25	2272093.25	3444845.25	2039906.375	2668744	2054540.875	1931246.25	1904093.875	1911917.75	1806714.125	2042960.75	1843962.125	1915876.625	1882521.75	1797520.375
P00550	594236.1875	553794.0625	419019.78125	481090.59375	541872.875	569161.875	677569.625	613457.25	617270.0625	619952.5	551492.5625	394499.34375	557992	597588.8125	413655.78125	444095.03125	416427.09375	482933.875	419553.03125	457755.875	449699.96875	400823.59375	496649.15625	424277.90625
P00561	15118306	15946900	12072372	13574470	13485930	14401600	18287240	14621514	12683526	12506461	18303506	12817116	15258271	14413481	11927499	12533777	12893405	9413889	13246911	12381941	14413720	13368688	10586880	13370604
P00562	761370.0625	743216.75	1119668.125	993696.8125	946924.8125	953793.625	635556.875	618511.0625	853038.0625	705764.875	756653.75	625993.4375	714119.75	624924.0625	1088458.375	1051885.625	1004237.25	863192.1875	1026299.5625	892792.25	1042351.375	1127078	921831.375	1041445.125
P00579	1247347.5	1273151.875	1370906.375	1476224.75	1432846.875	1480636.875	1422824.125	1365556.625	1339303.75	1379694.875	1377250	1091126.625	1313503.875	1298595.625	1378497	1484478.625	1402967.125	1526062.125	1506251.125	1384951.5	1456899.125	1417982.375	1310478.625	1504302.375
P00582	445506.6875	469561.03125	447754.6875	424805	428483.75	499200.8125	513815.8125	485035.65625	439967.34375	482444.8125	477668.4375	362948.03125	446913.9375	464949.9375	413618.5625	406248.21875	427962.03125	421017.03125	431122.96875	420864	414773.65625	400579.25	439647.84375	424731.09375
P00634	101786.1015625	82425.421875	96571.4609375	67533.9453125	109651.0390625	81550.4140625	111433.515625	127519.953125	154809.578125	109850.109375	115995.3828125	249690.71875	114052.2890625	116677.234375	96061.015625	86676.140625	84998.6796875	110803.6484375	82533.640625	95784.734375	82518.0625	67299.3125	91596.5390625	77160.1484375
P00722	25604.4453125	20521.396484375	23513.115234375	14520.1240234375	26475.017578125	30530.474609375	21124.443359375	20092.904296875	22812.484375	20245.21875	33148.83984375	179952.78125	24613.955078125	22980.859375	16929.244140625	16427.14453125	12044.85546875	11397.51953125	13745.12109375	12506.8427734375	20073.40234375	21901.71484375	15309.7451171875	16489.19140625
P00803	504688.59375	508553.28125	541900	570464.625	661420.9375	499504.65625	546360.0625	632617.9375	788978.0625	624110.1875	495304.4375	379937.28125	488043.25	593355.375	521151.90625	493658.125	503318.4375	612663.75	494032.9375	536280	472734.15625	479471.3125	585979	450497.8125
P00805	1380827.375	1182140.375	750684.1875	527964.8125	1890058.625	1357013.125	643794.4375	2021770.875	4213528.5	1648482.75	1312296.25	2256809	1256515.375	1708127.5	739478.5	506094.28125	541048.875	844430.8125	320797	641600.75	461794.40625	670756.25	759317.375	477539.21875
P00811	200514.953125	199007.1875	203912	206817.765625	263125.3125	229195.640625	219790.3125	249541.1875	300090.59375	255552.953125	243412.984375	319798.5625	222844.46875	254833.578125	206965.765625	209795.265625	222737.0625	270725.03125	197175.375	215575.296875	205392.96875	187342.296875	236230.34375	202435.421875
P00861	238275.671875	212583.09375	259355.125	284253.375	226393.03125	267662.0625	212421.125	230524.6875	199576.765625	208028.40625	245958	235504.09375	214307.75	168342.359375	256896.5625	265448.4375	317525.625	217538.265625	323531.0625	240355.53125	342308.875	316717.21875	230553.3125	297689.53125
P00864	8653014	9214384	21762784	21846018	8479649	8321016	8288545.5	7435497	7047171	7726037	8085393	6028961	8090475	7614619	20093916	18644100	20260542	15693952	19547882	19609738	20287092	21749218	20207724	19890830
P00887	755463.125	776307.625	866278.625	753403.75	876119.75	815591.875	706122.5625	751761.25	820044.375	776932.375	728827.1875	584331.375	787708.6875	728922.9375	855905.8125	757673.0625	849924.375	785061.5	776911.5	781486.75	747426.9375	829822.875	859975.4375	732113.9375
P00888	803696.75	845671.8125	588991.375	428923.28125	826944.0625	892145.625	940105	885055.875	730092.625	948083.625	788812.5625	919884.25	803538.4375	839308.875	531270.125	477755.46875	482367.375	574616.5625	461956.6875	408689.25	380504.15625	451313.71875	576469.1875	411249.1875
P00893	1295773.5	1290908.625	1733031.25	1839632.375	1137582.875	1262125.5	1297147.875	1201765.75	948455.3125	1244688.625	1212101	862705.1875	1266033.5	1200490.625	1657948.25	1606136.5	1796295.75	1342708.5	1765969.5	1714956.5	1705899.125	1722529.375	1830070.875	1621084.25
P00894	381346.65625	345941.625	451000.21875	483941.5625	368232.25	438926.78125	376922.40625	359744.9375	258084.578125	336883.5	421253.9375	631803.5625	393496.40625	328633.84375	460323.59375	523918.375	492509.1875	444661.5625	530527.9375	440650.5625	506712.71875	500973.65625	457765.5625	526169.9375
P00895	1262683.5	1395117.25	1440363.75	1418356.625	993955.6875	1145420.625	1349084.375	999661.0625	832208.875	1062140.625	1079311.25	935072.4375	1114342.625	999834.875	1338374.625	1259976.75	1431345.625	1047058.3125	1464474.5	1261784.5	1317145.5	1386971.625	1285701.625	1253902.375
P00903	NA	6827.48876953125	11642.703125	8981.37890625	8513.646484375	NA	NA	9269.5791015625	13525.7685546875	10361.3486328125	31352.033203125	100213.4453125	2927.92700195313	11058.560546875	9984.5634765625	2728.890625	8827.3115234375	9630.71875	7492.30419921875	7096.75244140625	8188.9853515625	12012.8173828125	12675.701171875	5836.775390625
P00904	933321.9375	956917.1875	1226563.625	1127006	796290.9375	879591.5	1121721.625	876196.875	781967.0625	950245.375	856014.875	660944	881441.9375	852111.125	1082359.375	982142.0625	1163261	971412.75	1071944	1052578.375	977987.9375	1015555.375	1178571.125	1009032.3125
P00909	1465280.875	1472652.75	1652556.875	1526610.125	1324641.875	1676377.25	1862198.5	1308045.875	978122.75	1437784.75	1622340	1768258.375	1441967.5	1305242.875	1446882	1585158.5	1671199.25	1443082.125	1704529	1469094.5	1532159	1565648.5	1496514.125	1579653
P00914	49673.78515625	49624.40625	54608.046875	54052.40234375	53192.28125	63420.734375	76264.9140625	74078.25	59423.265625	59685.39453125	54659.1484375	38786.5859375	44898.19140625	63151.65625	55189.33984375	56491.16796875	50183.56640625	64715.234375	57645.07421875	62705.91796875	48802.72265625	46380.671875	54990.703125	45343.76171875
P00926	93408.5859375	85790.5859375	128113.9765625	127817.234375	94958.1796875	108896.0390625	102152.0390625	111489.0234375	106898.2734375	102031.9921875	111876.984375	103832.765625	111420.6953125	113387.359375	127442.21875	128109.2578125	134315.015625	154909.125	131082.40625	142207.40625	133094.015625	132308.875	137328.5625	134337.765625
P00934	9201479	9407524	8036164	7767609.5	9642687	8320034.5	11732238	11834505	12984794	9778510	11132860	12205195	9651193	11746364	8326457	8043445	7474887.5	9496653	8062641.5	8242560	8134940	7886139	8263201.5	8095921.5
P00935	1365952.25	1347329.75	1466479.75	1337984.875	1561224.625	1417911.375	1139846.375	1283432.125	1611418.625	1240158.125	1206077.875	1004059.1875	1251497.75	1271095	1408125.25	1518805.625	1316885.125	1411695.625	1395055.375	1230105.375	1340288.75	1463984	1210791.75	1410509.875
P00936	157146.421875	160186.953125	259036.734375	268761.46875	72283.4296875	108047.96875	133502.546875	103555.8359375	71107.71875	104620.2890625	114099.7421875	112008.2421875	126211.0859375	108274.9765625	213129.921875	229184.828125	255535.015625	142987.015625	288233.625	239717	297222.03125	286690.09375	195696.390625	261383.46875
P00944	58882.46484375	54301.9765625	26696.259765625	38513.3515625	54317.0546875	42830.38671875	53517.2734375	41905.015625	50288.71484375	34009.12109375	35060.625	44489.38671875	48795.0859375	50300.13671875	44946.87109375	45606.33203125	41224.78515625	44189.87109375	48983.88671875	47664.0390625	31958.275390625	50804.32421875	37523.125	63377.4765625
P00946	1446571	1305453.875	1316071.375	1136345.75	1511964.125	1471632.375	1246957	1521080.125	1880239.625	1427106.5	1302183.625	2235970.5	1379116	1390414.125	1177381.375	1056195.75	1105228.625	1325391.75	987965.4375	1121275.125	1027413.25	1120902	1217508.375	980625.125
P00954	1041599.6875	930776.25	1274058	1227115.5	1052656.5	1027617.75	1051219	1105803.375	1132387	1065183.875	1010337.4375	1026914.5	1002773.25	1102773.5	1218604.875	1192399.5	1286332.875	1415661.625	1266746.625	1276614.125	1227865.125	1221299.375	1324194.5	1224945.125
P00956	6127509	6117064.5	5241586.5	4931200.5	6694151.5	5620743	5016641	6014054.5	7386167	6214575	5411847	4341056.5	5524185.5	6491337	4886002.5	4544017.5	4789748	5158041.5	4552749.5	4859267	4375988.5	4639634	5175281.5	4556473
P00957	3325284.75	3536096.75	4236574	4208252.5	3567583	3534447.75	3429635.5	3508372	3789651.75	3487917.25	3283526.25	2566234.75	3289762.75	3501973.25	4151971.5	3948233	4015733.75	4270869	4040141.75	4201735.5	4008640.25	4032855	4487277	3902160
P00959	3366982.5	3329181.75	3993915.25	4110650.5	3510696	3695041.5	3170243	3123618.75	2958674.25	3232730.25	3363599.5	2651586.5	3215535	3344824.25	3865976.25	3971132.75	4163437.25	3382285	4345705.5	3881286.5	4196344.5	4219366.5	3880787	4206631.5
P00960	1311512.75	1247719.625	1098600.375	1219227.75	1006328.625	1203628.875	1089804.25	834177.8125	730232.6875	955976.5625	1244952	1259507.625	1260957.5	966272.875	1112797	1186553.75	1160396.375	767935	1333299.25	1013670.5	1331020.5	1281568.375	942780.75	1308844.375
P00961	3751615.25	3660916.25	3933009.25	3873815	4020127.25	3836016.25	3668825.75	3836186	3648381	3977197.25	3756702.75	3471580.75	3809773.25	3938368	3749696	3655494.25	3820190.75	3759481.75	3890049.5	3942814.25	3779402.5	3858621.5	3966647.25	3831146.5
P00962	1022920.375	1091967.875	1276726.5	1275680.875	977586.9375	1013495.0625	933614	950860.5	977218.875	996625.625	938434.8125	668189.625	1028291.4375	1030254.25	1200478.625	1205430	1291183.75	1151534.75	1312732	1245943.625	1213240.75	1217910	1251137.25	1260780.75
P00963	1046279	1122626.375	1582316.625	1453636.625	1000019.75	930434.0625	1003100.6875	1007149.125	1311592.125	1025767.0625	907718.875	977934.625	1007086.4375	1004111.125	1423514.375	1259922	1427338.25	1555054.375	1298142.5	1085532	1188836.625	1203695.25	1364914.5	1413868.25
P00968	4297012	4511756.5	6715895	6525784	5098109	4961122	4895611.5	4927278.5	5167505	5294496.5	4493896	3211299.5	4640285	5046799	6323403	6507239.5	6584959	7673357.5	7287441.5	6617755.5	6143541.5	6243014	6858020.5	6670905
P02358	8349958	7815650	11239691	9340928	8854667	6805058.5	6928876.5	8968459	11727319	9016871	7897986.5	17941186	8137204.5	8201962.5	10040401	9907070	10583951	12373808	9260367	9974704	9236812	8850090	11098909	10366938
P02359	11063781	10920563	16250159	14956549	12707092	12240654	11320560	12906068	13475563	13080766	12071245	16778972	11592293	12618913	15567852	15946408	16296204	19461828	16218977	15586519	14697268	14692290	18198592	15487301
P02413	12001909	9436674	13710661	14552363	12653473	15648005	12093921	10644140	12530978	12725111	13900836	10466536	13047639	12463993	15801351	17207596	16196507	17731234	17452042	15238821	16316228	16506040	15023971	17602596
P02916	39115.2109375	42266.921875	77930.4140625	76047.1953125	30391.00390625	33771.14453125	77921.1328125	51160.59375	35990.453125	48746.015625	41073.14453125	17209.0078125	39178.23828125	47672.66796875	84800.6484375	56976.19921875	51371.9765625	82364.265625	41545.03125	84632.9765625	70402.1171875	72139.265625	91371.7578125	65150.70703125
P02918	116246.546875	111824.5859375	126261.2578125	121550.546875	134560.390625	133978.0625	141411.25	128601.265625	141595.75	133147.953125	127617.3203125	92933.546875	112245.875	138395.796875	114547.71875	119628.0703125	113048.4921875	138812.609375	119093.0859375	128286.0390625	118455.703125	115415.3828125	129572.71875	121880.859375
P02919	584576.375	546404.6875	532211.625	482536.125	677659.5	628736.6875	628088.1875	679811.5	767053.5625	693722.3125	583807.0625	427458.125	601786.625	677872.25	489569.25	500645.6875	489184.125	589980.25	501909.75	512738.5625	486672.53125	461293.875	548368.4375	491266.21875
P02924	201206.40625	194551.34375	34890.8125	41177.7109375	332872.03125	232177.171875	220121.15625	251020.90625	539974	272398.875	221860.609375	412827.78125	207653.453125	256561.078125	30446.205078125	46752.19921875	27657.875	67381	29015.189453125	41910.13671875	32983.69921875	36614.18359375	45463.98828125	48966.62890625
P02925	5426354	4669340.5	1271567	904893.3125	6238405.5	4437353.5	5819089	6362599	8296545.5	5986310	5921363	14233403	6076084.5	5683260	1213785.875	1286487.125	1023763.6875	1467284.625	1026582.6875	1158826.375	1104768.625	956313.9375	1195295.75	1089230.125
P02929	178049.59375	182515	195098.21875	222026.65625	121956.4609375	171141.25	253826.65625	183937.21875	69557.3125	172650.5	198232.890625	248167.390625	209436.34375	145791.5625	197137.28125	198451.734375	208651.0625	152654.171875	275805.28125	203877.71875	293928.71875	232174.90625	134826.8125	307790.34375
P02930	2776522	2447860.75	2637212	2367412	3149117.5	3078220	3042618	3183437.25	3644157.25	3215817.25	3115252.5	5888992.5	2837793.25	2999946.75	2746839	2918573.25	2742462.5	3509757.5	2806113	2852112	2736284.5	2427677.5	3075068.75	2696260.25
P02931	46052656	37273748	18235138	17809444	43058236	50441952	41294412	42262240	39885152	43905948	56537028	130492136	31907662	39860776	10805124	18208194	10419997	20731416	20735596	18121064	16211374	8043148	14802837	16428208
P02932	14383.7783203125	35895.68359375	27274.529296875	NA	31236.572265625	29373.724609375	23401.216796875	31452.66015625	NA	14784.107421875	17009.810546875	31679.37890625	14085.9375	29721.44921875	11810.0009765625	33376.25390625	23331.798828125	24258.19921875	30280.16015625	59093.05078125	30815.375	17075.451171875	NA	55097.74609375
P02942	16442.919921875	11593.8515625	NA	9855.5693359375	11441.634765625	12766.685546875	19999.18359375	30765.015625	17383.921875	15527.216796875	28434.435546875	19698.603515625	15870.1474609375	26777.33203125	NA	NA	NA	5868.0810546875	8048.3349609375	2123.81372070313	3501.95727539063	NA	6473.0283203125	2396.78515625
P02943	166320.359375	218299.65625	94661.9296875	139683.28125	149174.015625	68694.609375	1009314.8125	264769.1875	82303.3671875	90034.140625	244075.71875	1551959.75	117040.7734375	108259.6796875	85476.0859375	110995.2109375	68689.140625	128933.2734375	98311.6796875	109327.1796875	143118.21875	71393.078125	91873.1875	108417.6796875
P03004	1116183.25	1104211.5	869630.1875	1001819.1875	1032920.8125	1200379.625	1003434.125	888951.625	687048.125	889714.3125	1031417.8125	774825.9375	1054505.25	904001.0625	924979.6875	952018.0625	946843.5625	670681.625	953292.8125	882214	1020889.9375	1016413.75	798993.0625	1020357.3125
P03007	38154.984375	95006.875	49568.35546875	52148.95703125	49742.4765625	39165.42578125	76682.015625	36011.78515625	34024.56640625	34365.15625	35364.9765625	25907.41015625	51629.83984375	21989.26953125	60970.97265625	42814.3515625	55221.46875	24926.72265625	37728.890625	25821.27734375	26353.701171875	42069.25	34965.95703125	39989.72265625
P03018	365741.4375	359760.84375	316461.125	349852.65625	332921.09375	333771.65625	326606.65625	330999.65625	320158.03125	312954.25	292579.09375	205796.765625	328935.65625	302228.0625	288987.5	294238.40625	311209.09375	250997.90625	299372.71875	286774.8125	296014.53125	298306.5625	301725.59375	294962.34375
P03023	115282.1796875	125271.7109375	104571.6015625	117382.6484375	137957.53125	132329.734375	142491.234375	145772.78125	124917.1171875	143396.015625	129607.90625	123104.28125	125146.7109375	135612.96875	108890.3125	116311.5625	105425.4453125	104523.75	111504.8828125	110483.7109375	112315.5078125	97845.5625	92620.09375	110628.8203125
P03024	586544.0625	549972.75	719570.8125	692807.125	578705.4375	389992.0625	613339.6875	524364	686298.1875	540934.75	399179.0625	450281.0625	543822.0625	547023.9375	556612.9375	699952.3125	611121	640058.6875	582165.0625	582799.625	612932.0625	601625.5	607961.8125	598717.125
P03030	3092.7822265625	NA	NA	NA	21247.01171875	21420.025390625	8127.70458984375	10837.7880859375	8450.2734375	NA	15450.1044921875	4186.2021484375	8687.2373046875	9703.0986328125	4908.8310546875	10686.470703125	5973.33837890625	10312.9443359375	8429.5302734375	5567.5927734375	8446.681640625	6175.5732421875	NA	8384.8359375
P03813	112272.2578125	132797.578125	94784.7734375	108434.921875	108364.4921875	102854.0625	119101.2890625	123629.40625	94104.359375	106448.3671875	99509.3203125	127164.1875	104790.671875	110263.8984375	78816.265625	88685.140625	103796.9765625	78885.5625	90817.46875	95414.171875	95440.5234375	84712.6015625	103880.4453125	83899.9140625
P03817	534720.6875	521062.53125	499805.46875	418591.0625	514946.40625	425746.6875	449988.46875	444263.0625	601416.375	454520.5625	566041.0625	1142625.75	448247.125	467210.09375	439479.15625	468880.46875	363481.25	444279.28125	477644.625	386846.46875	400930.03125	345115.875	341341.75	367322.71875
P03819	60612.0390625	64323.89453125	64152.9375	72170.2734375	56703.48046875	42579.85546875	65798.4296875	49865.30078125	49444.37890625	40264.51171875	57709.14453125	52623.66015625	55588.98046875	41581.16796875	50991.65234375	49522.21875	60277.390625	51271.11328125	57938.84765625	63293.3046875	57288.28515625	62302.859375	55524.546875	53582.421875
P03841	332652.53125	316254.96875	423394.09375	360688.4375	394884.9375	353408.03125	623996.8125	451056.90625	419505.1875	426927.625	472727.6875	946293.5625	393062.90625	424570.53125	512576.34375	395440.40625	314200.78125	607353.75	265426.625	486263.78125	413615.4375	423220.1875	470088.125	429935.125
P04036	1668563.125	1546113.125	3839570.25	3426665	1751827.875	1550946.875	1328007.125	1442353.25	2335416.5	1394741.375	1436709	1785179	1305745.5	1364920.75	3554633.5	3291714.25	3724449	3650040	3085499.75	3739632.75	3567144	3713439.25	3704580	3334217.25
P04079	1615230.125	1772964.875	2097071.375	2276903.5	1436550.125	1693847.375	1509138.875	1213972.125	1016768.375	1328942.625	1577723.625	1266647.25	1559167.5	1300528.375	2023087.875	2079445.375	2256669.25	1441649	2452180.25	1963637.625	2454467.5	2397583	1790268.5	2422857
P04128	329180.28125	201464.75	126990.453125	145406.765625	155328.90625	646918.625	87181.21875	186554.609375	133426.015625	124552.890625	477559.5	377950.375	242903.6875	124944.6328125	71383.40625	337475.46875	210409.515625	336305.9375	264327.125	125023.8203125	224765.484375	63386.36328125	93293.3671875	218999.625
P04335	493721.75	476345.09375	467182.25	482345.09375	514768.15625	494205.78125	479032.375	439956.0625	401488.53125	449678.875	464409.6875	378202.46875	462466.5625	472074.84375	443321.375	454471.875	438642.3125	369738.46875	418989.6875	453219.84375	435491.5625	471305.28125	414744.875	435229.0625
P04391	2205396.25	2117060.5	2916324.5	2572976.25	2726662	3207715.25	1782011.875	2115840	2735116.5	2550460.5	1899828.5	2113241	2061571.375	2112551.25	2840465.5	2746828.25	2751263.25	3272912.75	2459685.25	2616848	2479700.75	2723307.75	2586991	2808079.5
P04395	35080.640625	36295.328125	27051.291015625	31682.248046875	34643.94921875	30212.3359375	43092.66796875	31689.294921875	43751.828125	49278.08984375	26347.37890625	27139.88671875	35469.47265625	28875.208984375	21130.64453125	30175.359375	29401.357421875	18061.623046875	26655.23828125	21583.10546875	25718.505859375	32404.81640625	27209.9765625	22285.962890625
P04425	743221.0625	714154.6875	658500.5625	728090.25	547028.5625	588030.375	596887.5625	519703.75	480047.5625	512020.8125	567716.125	641541.3125	552272.875	541438.0625	656303.25	622533.8125	710994.4375	574947.625	703302.5625	664051.0625	733148.6875	670943.3125	634796.5	654336.25
P04693	1557596.875	1571922.75	1559674.25	1555069.5	1285847	1522353.375	1703569.875	1344976.5	976653.6875	1335814.375	1515080.375	1107343.625	1545683.5	1381074.25	1590706.625	1609064.375	1585994.75	1334581.875	1752600	1456041.25	1685859	1513679.375	1463161.875	1546105.75
P04805	1497937.5	1632651.875	1538186.625	1506914.625	1680008.125	1539109.875	1499661.125	1557896.625	1530913.625	1585393.625	1524400.5	1549728.5	1475641	1542960.75	1448417.5	1357404.875	1469588.375	1401356.75	1455995.375	1363101.75	1358745.625	1384575.75	1561405.25	1380646.5
P04816	8011865	7589372	9781872	8471040	9228932	9292279	7880625	9595222	13837833	10013174	9511264	15632339	9849742	10341006	10178412	9415674	11026843	13220556	9996750	10913120	9358909	9246808	12983613	9203894
P04825	3449603.75	3919869.75	2890548.25	3113217.25	2910947	3482535	3858870.75	2923825.25	2172711.75	2938984.5	3258772.25	2678973.5	3419531.75	2971581.75	2606158.25	2680177.75	2944562.5	1865023.125	3099237	2691865.75	3013850.25	2948112	2501825.75	2900096.75
P04846	1183917.875	1185715.5	1809765	1383338.625	1199072.375	1065667.375	978250.4375	1377887.25	1784046.25	1284166.875	1035630.625	1932665.25	1105994.875	1253730.125	1771075.75	1530747	1549329.625	2111944.75	1343776.625	1562612.25	1370708.375	1580892.375	1693982.75	1325746.375
P04949	832416	941020.875	32720.015625	23954.41015625	409234.375	417839.96875	990935.25	2836042.25	335710.25	694275.5	1948383.625	2401095.75	1094879.125	1911320.375	28597.5234375	25038.775390625	61132.55078125	97871.84375	67216.0546875	35800.09375	25478.744140625	39358.21875	126497.71875	40544.36328125
P04951	1171927	1129408.75	1001924.5	1215233.25	868499.875	1189115.375	1016704.125	730662	746266.6875	771566.75	1067319	1373822.75	987128.75	765400	1049816.25	1200925.125	1170927.5	1075178.5	1295417.25	980130.6875	1197155.625	1037927.75	908429.875	1195203.5
P04968	2757582.25	2619328.75	1411535.375	1349574.875	2822073.25	2607300	1701080	1973615.75	2509989	1956321.625	2425126.25	1828568.5	2093392.125	2050464.875	1292018.625	1225154.375	1181622.375	858380.4375	1131537.375	1086693.75	1285074	1488108.875	1067358.125	1186753.625
P04982	301855.03125	295472.8125	73023.1953125	61994.73828125	298080.34375	253726.984375	299644.96875	333084	363932.3125	328602.125	329995.46875	818726.4375	281631.65625	321931.71875	62073.76953125	74656.8046875	62750.1953125	70132.65625	55500.2890625	73396.1796875	63361.5703125	62110.828125	57049.5390625	49032.44921875
P04983	65358.84375	68988.9765625	36299.5390625	20847.56640625	70244.03125	70451.1171875	74111.3359375	70897.1875	65592.34375	76131.234375	67521.2890625	54990.703125	67134.4140625	63463.91796875	21980.669921875	21172.26171875	18622.478515625	21622.787109375	19339.59375	21112.935546875	21870.119140625	23915.60546875	22591.62890625	22756.908203125
P04993	161363.484375	177739.984375	170264.03125	167530.140625	146014.75	170337.359375	181906.109375	193643.453125	154944.40625	159111.4375	164731.828125	102934.1796875	155175.90625	171153.625	150509.234375	157405.484375	138608.03125	157231.171875	160052.078125	162699.765625	123317.2578125	138114.578125	174659.484375	145314.90625
P04994	227347.734375	207349.015625	236594.359375	247963.65625	227472.078125	235904.40625	226483.46875	199335.390625	206274.578125	226297.546875	205027.375	146508.75	203640.078125	187814.46875	210994.46875	244160.0625	228289.75	228700.40625	246909.25	236623.859375	236383.578125	216838.578125	246403.09375	223404.875
