rowname	count
P0AAR8	1
P0AAS0	5
P0AAS3	2
P0AAS7	7
P0AAS9	1
P0AAT2	6
P0AAT4	8
P0AAT6	5
P0AAT9	11
P0AAU2	3
P0AAU7	4
P0AAV4	5
P0AAV6	4
P0AAW1	6
P0AAX3	4
P0AAX8	11
P0AAY6	1
P0AAZ4	16
P0AAZ7	6
P0AB01	6
P0AB03	11
P0AB10	6
P0AB12	3
P0AB14	6
P0AB18	3
P0AB24	23
P0AB26	10
P0AB28	7
P0AB38	8
P0AB40	3
P0AB43	9
P0AB46	4
P0AB52	6
P0AB55	3
P0AB58	9
P0AB61	9
P0AB65	3
P0AB67	12
P0AB71	19
P0AB74	3
P0AB77	14
P0AB80	16
P0AB83	4
P0AB85	1
P0AB87	1
P0AB89	27
P0AB91	21
P0AB96	3
P0AB98	4
P0ABA0	12
P0ABA4	10
P0ABA6	22
P0ABB0	32
P0ABB4	33
P0ABB8	18
P0ABC3	20
P0ABC7	28
P0ABC9	6
P0ABD3	14
P0ABD5	24
P0ABD8	7
P0ABE2	6
P0ABE5	1
P0ABF1	19
P0ABF4	4
P0ABF6	10
P0ABF8	1
P0ABG1	2
P0ABG4	2
P0ABG7	5
P0ABH0	11
P0ABH7	23
P0ABH9	37
P0ABI4	9
P0ABI8	8
P0ABJ1	15
P0ABJ3	1
P0ABJ9	16
P0ABK2	4
P0ABK5	23
P0ABK9	10
P0ABL1	1
P0ABL3	1
P0ABL5	2
P0ABM1	1
P0ABM9	5
P0ABN1	3
P0ABN5	6
P0ABN9	1
P0ABP8	20
P0ABQ0	12
P0ABQ2	13
P0ABQ4	6
P0ABR1	4
P0ABR7	1
P0ABS1	8
P0ABS5	13
P0ABS8	5
P0ABT2	15
P0ABT5	6
P0ABU0	8
P0ABU2	22
P0ABU5	10
P0ABU7	7
P0ABU9	9
P0ABV2	8
P0ABV6	6
P0ABX5	1
P0ABX8	1
P0ABY4	5
P0ABZ1	4
P0ABZ4	6
P0ABZ6	23
P0AC00	1
P0AC02	17
P0AC13	14
P0AC19	7
P0AC23	4
P0AC28	4
P0AC30	10
P0AC33	37
P0AC38	23
P0AC41	33
P0AC44	4
P0AC47	12
P0AC51	5
P0AC53	29
P0AC55	1
P0AC59	15
P0AC62	6
P0AC69	4
P0AC75	8
P0AC78	2
P0AC81	7
P0AC84	8
P0AC86	34
P0AC88	1
P0AC92	3
P0ACA1	11
P0ACA3	17
P0ACA7	15
P0ACB0	25
P0ACB2	15
P0ACB4	10
P0ACB7	15
P0ACC1	3
P0ACC3	4
P0ACC7	19
P0ACD4	8
P0ACD8	8
P0ACE0	19
P0ACE3	5
P0ACE7	9
P0ACF0	6
P0ACF4	5
P0ACF8	11
P0ACG1	11
P0ACG8	2
P0ACH8	1
P0ACI0	8
P0ACI3	5
P0ACI6	5
P0ACJ0	13
P0ACJ8	18
P0ACK2	6
P0ACK5	6
P0ACK8	4
P0ACL0	8
P0ACL2	10
P0ACL5	7
P0ACL9	8
P0ACM2	5
P0ACM5	6
P0ACM9	2
P0ACN4	10
P0ACN7	8
P0ACP1	14
P0ACP5	9
P0ACP7	20
P0ACQ0	5
P0ACQ4	12
P0ACR2	1
P0ACR4	6
P0ACR9	8
P0ACS5	2
P0ACS7	10
P0ACS9	3
P0ACT6	7
P0ACU0	3
P0ACU2	5
P0ACU5	6
P0ACU7	12
P0ACV0	3
P0ACV4	3
P0ACV6	3
P0ACV8	4
P0ACW4	1
P0ACW6	5
P0ACX3	8
P0ACX5	3
P0ACX9	2
P0ACY1	10
P0ACY3	38
P0ACY9	3
P0ACZ4	11
P0ACZ8	7
P0AD01	6
P0AD05	10
P0AD07	2
P0AD10	5
P0AD12	12
P0AD14	1
P0AD21	4
P0AD24	5
P0AD27	12
P0AD33	4
P0AD37	2
P0AD40	3
P0AD42	3
P0AD44	10
P0AD49	7
P0AD53	2
P0AD57	9
P0AD59	7
P0AD61	31
P0AD65	22
P0AD68	16
P0AD70	1
P0AD96	23
P0AD99	1
P0ADA1	14
P0ADA3	11
P0ADA5	6
P0ADA7	3
P0ADB1	7
P0ADB7	2
P0ADC1	12
P0ADC3	9
P0ADC6	6
P0ADC8	1
P0ADE4	25
P0ADE6	14
P0ADE8	19
P0ADF6	1
P0ADF8	9
P0ADG4	19
P0ADG7	25
P0ADH5	1
P0ADI4	15
P0ADI7	7
P0ADK0	10
P0ADK6	4
P0ADK8	5
P0ADL3	3
P0ADM4	5
P0ADM8	3
P0ADN0	1
P0ADN2	12
P0ADN6	4
P0ADP0	13
P0ADP2	8
P0ADP7	5
P0ADP9	7
P0ADQ2	11
P0ADQ7	5
P0ADR6	10
P0ADR8	21
P0ADS2	6
P0ADS6	12
P0ADS9	13
P0ADT2	7
P0ADT5	15
P0ADT8	12
P0ADU2	6
P0ADU5	10
P0ADV1	9
P0ADV5	10
P0ADV7	12
P0ADV9	8
P0ADW3	10
P0ADW8	2
P0ADX1	6
P0ADX5	2
P0ADX7	7
P0ADX9	6
P0ADY1	38
P0ADY3	9
P0ADY7	5
P0ADZ0	4
P0ADZ4	7
P0ADZ7	7
P0AE01	8
P0AE06	23
P0AE08	15
P0AE12	21
P0AE14	3
P0AE18	17
P0AE22	8
P0AE28	6
P0AE30	3
P0AE34	3
P0AE37	1
P0AE39	5
P0AE45	4
P0AE48	5
P0AE52	12
P0AE60	3
P0AE63	5
P0AE67	4
P0AE70	5
P0AE76	1
P0AE78	18
P0AE82	15
P0AE85	7
P0AE88	15
P0AE91	9
P0AEA8	13
P0AEB2	26
P0AEB5	5
P0AEB7	6
P0AEC0	6
P0AEC3	29
P0AEC5	16
P0AEC8	1
P0AED0	12
P0AED5	8
P0AED7	18
P0AED9	11
P0AEE1	11
P0AEE3	11
P0AEE5	19
P0AEE8	3
P0AEF0	3
P0AEF4	5
P0AEF8	5
P0AEG1	5
P0AEG4	14
P0AEG6	8
P0AEH1	11
P0AEH3	5
P0AEH5	7
P0AEI1	24
P0AEI4	16
P0AEI6	6
P0AEJ2	20
P0AEJ4	6
P0AEJ6	15
P0AEK0	3
P0AEK2	12
P0AEK4	14
P0AEL3	5
P0AEL6	9
P0AEM0	5
P0AEM4	5
P0AEM6	5
P0AEM9	31
P0AEN1	12
P0AEN4	6
P0AEN8	5
P0AEP1	2
P0AEP3	15
P0AEP7	1
P0AEQ1	5
P0AEQ3	20
P0AEQ6	4
P0AER3	4
P0AER5	1
P0AER8	1
P0AES0	18
P0AES2	9
P0AES4	46
P0AES6	40
P0AES9	5
P0AET2	5
P0AET5	2
P0AET8	15
P0AEU0	20
P0AEU7	7
P0AEV1	7
P0AEV9	4
P0AEW4	6
P0AEW6	12
P0AEW9	9
P0AEX3	5
P0AEX5	8
P0AEX9	26
P0AEY3	9
P0AEY5	12
P0AEZ1	21
P0AEZ3	19
P0AEZ9	10
P0AF03	7
P0AF08	13
P0AF12	8
P0AF18	16
P0AF20	15
P0AF24	10
P0AF26	1
P0AF28	12
P0AF36	8
P0AF43	7
P0AF48	6
P0AF50	7
P0AF52	4
P0AF54	1
P0AF56	2
P0AF59	2
P0AF63	4
P0AF67	5
P0AF70	3
P0AF90	5
P0AF93	9
P0AF96	10
P0AF98	7
P0AFA2	5
P0AFA7	7
P0AFA9	1
P0AFB1	13
P0AFB5	6
P0AFB8	15
P0AFC0	3
P0AFC3	4
P0AFC7	11
P0AFD1	7
P0AFD4	3
P0AFD6	13
P0AFE0	2
P0AFE4	3
P0AFF0	1
P0AFF2	4
P0AFF4	1
P0AFF6	39
P0AFG0	10
P0AFG3	50
P0AFG6	24
P0AFG8	68
P0AFH0	4
P0AFH2	7
P0AFH6	4
P0AFH8	10
P0AFI0	7
P0AFI2	29
P0AFI5	2
P0AFI7	11
P0AFI9	3
P0AFJ1	4
P0AFJ5	6
P0AFJ7	9
P0AFK0	28
P0AFK2	2
P0AFK4	1
P0AFK6	1
P0AFK9	22
P0AFL3	10
P0AFL6	18
P0AFM2	18
P0AFM4	4
P0AFM6	14
P0AFM9	4
P0AFN2	3
P0AFP2	2
P0AFP4	7
P0AFP6	11
P0AFP9	4
P0AFQ7	9
P0AFR0	4
P0AFR2	3
P0AFR4	11
P0AFS3	6
P0AFS5	1
P0AFT2	6
P0AFT5	10
P0AFU0	3
P0AFU4	10
P0AFU8	12
P0AFV4	1
P0AFW0	5
P0AFW2	4
P0AFW4	6
P0AFW8	3
P0AFX0	7
P0AFX4	4
P0AFX7	8
P0AFX9	9
P0AFY2	2
P0AFY6	1
P0AFY8	9
P0AFZ1	6
P0AFZ3	5
P0AG00	17
P0AG03	6
P0AG07	12
P0AG14	17
P0AG16	18
P0AG18	7
P0AG20	28
P0AG24	23
P0AG27	7
P0AG30	29
P0AG40	12
P0AG44	9
P0AG48	8
P0AG51	6
P0AG55	13
P0AG59	5
P0AG63	3
P0AG67	49
P0AG71	13
P0AG76	4
P0AG78	21
P0AG80	27
P0AG82	22
P0AG84	16
P0AG86	7
P0AG90	27
P0AG93	8
P0AG96	3
P0AG99	4
P0AGA2	7
P0AGA6	6
P0AGB0	10
P0AGB6	9
P0AGC3	33
P0AGC7	4
P0AGD1	8
P0AGD3	12
P0AGD7	26
P0AGE0	10
P0AGE4	6
P0AGE6	8
P0AGE9	19
P0AGF2	9
P0AGF6	1
P0AGG0	9
P0AGG2	11
P0AGG4	6
P0AGG8	16
P0AGH1	3
P0AGH5	1
P0AGH8	1
P0AGI1	1
P0AGI8	9
P0AGJ2	7
P0AGJ5	13
P0AGJ7	9
P0AGJ9	20
P0AGK4	4
P0AGK8	7
P0AGL2	1
P0AGL5	3
P0AGL7	6
P0AGM5	1
P0AGM7	2
P0AGM9	2
P0C018	8
P0C037	3
P0C054	7
P0C066	11
P0C077	4
P0C079	6
P0C093	9
P0C0K3	12
P0C0L2	9
P0C0L7	8
P0C0L9	2
P0C0R7	8
P0C0S1	12
P0C0U4	2
P0C0V0	25
P0C8J6	19
P0C8J8	21
P0C8K0	1
P0C960	9
P0CB39	19
P0CE47	39
P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	1
P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	2
P0CF91;P0CF92;P0CF93	3
P0CG19	3
P0CK95	12
P0DM85	3
P0DMC5	17
P0DMC7	11
P0DP89	9
P0DPO3	2
P0DTT0	26
P10100	9
P10121	25
P10346	9
P10371	12
P10378	20
P10384	8
P10408	56
P10423	1
P10441	13
P10442	3
P10443	23
P10902	18
P10903	1
P10907	4
P10908	7
P11071	9
P11072	1
P11289	2
P11349	12
P11350	1
P11446	11
P11447	25
P11454	43
P11458	11
P11557	16
P11875	32
P11880	12
P12008	19
P12281	11
P12282	5
P12295	9
P12758	13
P12994	7
P12995	11
P12996	12
P12998	9
P13000	9
P13001	6
P13009	55
P13016	8
P13024	12
P13029	39
P13035	9
P13036	6
P13039	8
P13445	14
P13458	10
P13482	23
P13518	10
P13656	4
P13669	5
P13857	7
P14081	25
P14175	23
P14176	5
P14294	13
P14375	3
P14407	11
P14900	12
P15005	4
P15028	1
P15034	21
P15038	23
P15042	27
P15043	1
P15047	13
P15067	20
P15070	1
P15078	8
P15082	1
P15254	75
P15286	8
P15288	25
P15373	5
P15639	33
P15640	21
P15723	8
P15770	8
P15877	23
P15977	13
P15993	5
P16095	8
P16384	12
P16431	5
P16433	1
P16456	17
P16525	10
P16528	3
P16659	33
P16676	18
P16681	6
P16691	4
P16700	26
P16701	2
P16703	19
P16869	25
P16926	14
P17109	5
P17115	11
P17117	14
P17169	28
P17315	44
P17411	1
P17443	15
P17445	17
P17802	4
P17846	35
P17854	13
P17888	11
P17952	17
P17993	16
P18133	25
P18196	10
P18335	21
P18390	5
P18392	7
P18393	2
P18775	26
P18776	8
P18811	2
P18843	21
P18956	29
P19318	3
P19319	6
P19323	6
P19624	11
P19636	8
P19926	19
P19934	9
P20083	17
P20099	19
P20605	6
P20966	9
P21151	11
P21156	13
P21165	21
P21169	16
P21170	26
P21177	22
P21179	43
P21189	4
P21338	7
P21361	2
P21362	9
P21363	11
P21365	2
P21367	10
P21369	7
P21420	3
P21499	43
P21507	18
P21513	45
P21514	7
P21515	1
P21517	6
P21599	30
P21645	5
P21693	1
P21829	7
P21865	10
P21866	5
P21888	24
P21889	44
P21893	9
P22106	28
P22186	7
P22188	17
P22255	15
P22256	22
P22259	36
P22333	9
P22523	68
P22524	7
P22525	14
P22564	3
P22634	7
P22729	4
P22731	11
P22939	9
P23003	14
P23200	1
P23256	9
P23305	8
P23331	6
P23367	17
P23485	1
P23522	1
P23538	44
P23721	24
P23827	9
P23830	23
P23836	18
P23837	7
P23839	17
P23840	2
P23842	7
P23843	38
P23845	22
P23847	36
P23857	4
P23862	4
P23865	33
P23869	8
P23871	12
P23872	2
P23873	3
P23878	2
P23882	12
P23883	5
P23886	12
P23893	13
P23894	7
P23898	6
P23908	15
P23909	27
P23917	13
P23930	10
P24077	1
P24171	28
P24173	6
P24177	3
P24178	8
P24181	1
P24182	26
P24186	11
P24188	4
P24192	6
P24193	9
P24197	2
P24202	12
P24203	14
P24205	10
P24207	4
P24215	18
P24224	5
P24228	10
P24230	12
P24232	16
P24242	6
P24251	12
P24252	5
P24255	16
P24554	11
P24555	10
P25397	13
P25437	16
P25516	46
P25519	20
P25522	24
P25524	18
P25526	24
P25534	9
P25535	15
P25536	6
P25539	18
P25552	12
P25553	33
P25665	66
P25714	17
P25737	4
P25738	6
P25740	10
P25741	4
P25742	8
P25745	12
P25746	6
P25748	1
P25798	1
P25888	12
P25889	6
P25894	10
P25906	12
P26281	6
P26365	3
P26459	1
P26602	5
P26612	15
P26616	23
P26646	17
P26647	5
P26648	8
P26649	3
P27111	2
P27126	4
P27127	1
P27128	2
P27129	2
P27238	3
P27240	4
P27241	1
P27242	8
P27243	2
P27245	1
P27247	9
P27248	13
P27249	27
P27250	10
P27278	16
P27296	5
P27298	39
P27300	4
P27302	28
P27303	14
P27305	4
P27306	22
P27431	13
P27434	11
P27550	30
P27828	13
P27829	14
P27830	11
P27832	3
P27833	9
P27836	7
P27837	1
P27838	6
P27848	12
P27859	4
P27862	2
P27896	6
P28224	1
P28248	7
P28249	22
P28304	16
P28305	6
P28306	7
P28630	7
P28631	5
P28632	3
P28634	4
P28635	21
P28861	10
P28903	19
P28904	7
P28905	7
P29012	10
P29013	6
P29018	13
P29131	18
P29208	9
P29217	13
P29680	13
P29745	19
P30011	13
P30014	4
P30015	3
P30125	17
P30126	11
P30128	7
P30130	13
P30131	5
P30136	28
P30137	12
P30138	8
P30139	12
P30140	15
P30176	3
P30177	19
P30178	14
P30744	5
P30745	1
P30748	4
P30749	7
P30750	12
P30843	4
P30844	1
P30847	5
P30850	28
P30852	1
P30855	12
P30859	20
P30860	15
P30863	10
P30864	12
P30870	24
P30871	14
P30958	49
P31057	9
P31060	16
P31063	10
P31064	4
P31068	1
P31069	6
P31119	17
P31120	25
P31122	1
P31130	7
P31131	4
P31133	16
P31134	10
P31142	13
P31224	37
P31433	17
P31441	4
P31455	16
P31459	1
P31460	7
P31466	2
P31467	5
P31473	14
P31475	5
P31545	7
P31547	3
P31548	1
P31550	14
P31551	4
P31554	46
P31600	14
P31658	13
P31660	2
P31663	24
P31666	1
P31677	22
P31678	16
P31680	8
P31697	12
P31801	1
P31802	8
P31806	15
P31808	12
P31825	1
P31827	19
P31828	20
P31979	24
P31992	3
P32053	5
P32099	10
P32125	3
P32131	18
P32134	1
P32135	1
P32138	1
P32140	1
P32141	3
P32144	8
P32157	12
P32160	8
P32162	4
P32166	2
P32173	7
P32176	5
P32177	3
P32662	10
P32664	10
P32669	5
P32670	1
P32680	8
P32681	2
P32684	13
P32685	3
P32687	2
P32694	1
P32695	15
P32703	5
P32705	1
P32721	2
P33011	1
P33012	4
P33014	1
P33018	13
P33025	1
P33026	1
P33029	1
P33030	10
P33136	30
P33195	26
P33218	8
P33219	6
P33221	22
P33224	9
P33232	19
P33235	1
P33341	2
P33343	3
P33353	1
P33355	6
P33360	7
P33362	14
P33363	41
P33368	6
P33371	2
P33570	34
P33590	26
P33593	4
P33594	6
P33595	1
P33599	39
P33602	42
P33607	2
P33643	11
P33644	10
P33650	21
P33667	5
P33913	11
P33916	6
P33919	6
P33920	15
P33937	19
P33940	28
P33941	7
P34209	13
P35340	37
P36548	10
P36553	4
P36561	2
P36562	7
P36566	5
P36649	12
P36655	7
P36659	21
P36667	1
P36672	2
P36673	7
P36677	1
P36680	8
P36683	55
P36767	14
P36771	6
P36879	13
P36881	3
P36928	6
P36929	16
P36930	2
P36938	35
P36979	15
P36995	5
P36999	8
P37005	10
P37008	2
P37019	3
P37024	5
P37025	1
P37028	5
P37047	2
P37051	15
P37052	3
P37095	29
P37128	6
P37146	4
P37147	3
P37177	32
P37182	6
P37188	6
P37194	9
P37197	8
P37309	1
P37313	14
P37325	4
P37326	5
P37327	4
P37329	17
P37330	26
P37339	7
P37340	1
P37342	16
P37344	8
P37348	4
P37349	18
P37351	4
P37353	2
P37387	1
P37440	10
P37590	2
P37595	13
P37610	1
P37613	5
P37615	5
P37617	4
P37623	2
P37624	21
P37626	21
P37631	7
P37634	15
P37636	20
P37637	21
P37641	2
P37642	6
P37643	3
P37645	22
P37647	6
P37648	19
P37649	10
P37650	1
P37652	6
