,FedProt,Fisher,Stouffer,REM,RankProd
1,1.0,0.8723404255319149,0.8723404255319149,0.8297872340425532,0.8148148148148148
2,1.0,0.9111111111111111,0.9111111111111111,0.782608695652174,0.8367346938775511
3,1.0,0.9512195121951219,0.9512195121951219,0.8837209302325582,0.8888888888888888
4,1.0,0.9285714285714286,0.9047619047619048,0.813953488372093,0.8723404255319149
5,1.0,0.9354838709677419,0.9354838709677419,0.7878787878787878,0.8787878787878788
6,1.0,0.9574468085106383,0.9574468085106383,0.84,0.9583333333333334
7,1.0,0.9512195121951219,0.9512195121951219,0.7446808510638298,0.8695652173913043
8,1.0,0.9361702127659575,0.9361702127659575,0.84,0.8627450980392157
9,1.0,0.9574468085106383,0.9574468085106383,0.875,0.9387755102040817
10,1.0,0.9583333333333334,0.9375,0.7169811320754716,0.9215686274509803
