,FedProt,Fisher,Stouffer,REM,RankProd
1,1.0,0.922077922077922,0.922077922077922,0.8214285714285714,0.8604651162790697
2,1.0,0.9390243902439024,0.9390243902439024,0.8518518518518519,0.8666666666666667
3,1.0,0.9452054794520548,0.9452054794520548,0.8205128205128205,0.9210526315789473
4,1.0,0.9512195121951219,0.926829268292683,0.8255813953488372,0.8387096774193549
5,1.0,0.9759036144578314,0.9759036144578314,0.875,0.8913043478260869
6,1.0,0.9605263157894737,0.9605263157894737,0.8625,0.8202247191011236
7,1.0,0.9538461538461539,0.9538461538461539,0.8656716417910447,0.8732394366197183
8,1.0,0.9036144578313253,0.9036144578313253,0.7976190476190477,0.8210526315789474
9,1.0,0.9054054054054054,0.9054054054054054,0.8513513513513513,0.8271604938271605
10,1.0,0.963855421686747,0.963855421686747,0.8409090909090909,0.8617021276595744
11,1.0,0.9302325581395349,0.9186046511627907,0.8488372093023255,0.8421052631578947
12,1.0,0.918918918918919,0.918918918918919,0.8918918918918919,0.8023255813953488
13,1.0,0.9878048780487805,0.9878048780487805,0.9397590361445783,0.8901098901098901
14,1.0,0.9090909090909091,0.9195402298850575,0.8555555555555555,0.8924731182795699
15,1.0,0.9431818181818182,0.9431818181818182,0.8494623655913979,0.9139784946236559
16,1.0,0.9397590361445783,0.9512195121951219,0.8452380952380952,0.8695652173913043
17,1.0,0.9382716049382716,0.9259259259259259,0.8823529411764706,0.8863636363636364
18,1.0,0.9876543209876543,0.9753086419753086,0.8333333333333334,0.9090909090909091
19,1.0,0.9146341463414634,0.9146341463414634,0.813953488372093,0.8333333333333334
20,1.0,0.9534883720930233,0.9534883720930233,0.8555555555555555,0.7884615384615384
21,1.0,0.989247311827957,0.967741935483871,0.90625,0.9484536082474226
22,1.0,0.9166666666666666,0.9166666666666666,0.7525773195876289,0.8602150537634409
23,1.0,0.9166666666666666,0.9166666666666666,0.7802197802197802,0.8541666666666666
24,1.0,0.9438202247191011,0.9438202247191011,0.782608695652174,0.84
25,1.0,0.9295774647887324,0.9295774647887324,0.8666666666666667,0.8831168831168831
26,1.0,0.963855421686747,0.975609756097561,0.8181818181818182,0.8350515463917526
27,1.0,0.9578947368421052,0.9578947368421052,0.8865979381443299,0.8679245283018868
28,1.0,0.9759036144578314,0.9759036144578314,0.872093023255814,0.9
29,1.0,0.9759036144578314,0.9759036144578314,0.8735632183908046,0.845360824742268
30,1.0,0.974025974025974,0.974025974025974,0.85,0.872093023255814
31,1.0,0.9411764705882353,0.9176470588235294,0.8488372093023255,0.8709677419354839
32,1.0,0.8857142857142857,0.8857142857142857,0.8082191780821918,0.810126582278481
33,1.0,0.9659090909090909,0.9438202247191011,0.8191489361702128,0.9052631578947369
34,1.0,0.9506172839506173,0.9506172839506173,0.8666666666666667,0.8586956521739131
35,1.0,0.9361702127659575,0.925531914893617,0.8080808080808081,0.9183673469387755
36,1.0,0.9213483146067416,0.9213483146067416,0.8539325842696629,0.8415841584158416
37,1.0,0.9540229885057471,0.9540229885057471,0.8876404494382022,0.9120879120879121
38,1.0,0.9166666666666666,0.9166666666666666,0.8,0.8478260869565217
39,1.0,0.9518072289156626,0.9397590361445783,0.797752808988764,0.8494623655913979
40,1.0,0.95,0.9375,0.9259259259259259,0.8666666666666667
41,1.0,0.9651162790697675,0.9651162790697675,0.8539325842696629,0.9120879120879121
42,1.0,0.9358974358974359,0.9358974358974359,0.797752808988764,0.8604651162790697
43,1.0,0.9523809523809523,0.9404761904761905,0.8021978021978022,0.84375
44,1.0,0.9294117647058824,0.9294117647058824,0.8636363636363636,0.8541666666666666
45,1.0,0.9885057471264368,0.9655172413793104,0.8913043478260869,0.8775510204081632
46,1.0,0.9651162790697675,0.9534883720930233,0.8279569892473119,0.8947368421052632
47,1.0,0.9642857142857143,0.9523809523809523,0.896551724137931,0.9120879120879121
48,1.0,0.9358974358974359,0.9358974358974359,0.7816091954022989,0.8620689655172413
49,1.0,0.9285714285714286,0.9166666666666666,0.7931034482758621,0.8681318681318682
50,1.0,0.9090909090909091,0.9090909090909091,0.7857142857142857,0.9024390243902439
