rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_28_s17	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_31_s33	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_34_s48	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P0A8D6	5022110	5302860	5325130	5312470	5483140	5195430	5479550	5877560	5077020	4919630	4529280	4700770	4812230	4569120	4899440	4653240	4510280	4660690	4573690	4449640	5396250	5441310	4490240	4737200
P0AAX3	1184610	976583	1214870	1165230	1276180	1170430	1293620	1197600	1368430	1118760	2317530	2236110	2304360	1652180	2116170	2154480	2039040	2124320	2009350	1795600	1413750	1313040	2056220	2217240
P37617	1450160	1705800	1302120	1459510	1433540	1518970	1469530	1601200	1657420	1609450	1173770	990396	970782	1283860	1136760	1250850	1222550	1016770	1307910	1299790	1257530	1520780	1200530	1225000
P00959	19913600	17877100	17899400	18462900	18404300	19036900	18004000	17742500	18095800	20089600	23369100	23552600	21850600	23417100	23487600	22289300	23374700	23082600	23866400	24204500	19473600	18669300	23308800	23081000
P37325	575642	553147	625508	536323	559041	596824	506330	538168	555112	622118	546824	554654	613817	544139	560335	584833	607814	542746	588097	548112	651427	591669	518554	550469
P0AEQ1	2339610	2911990	3375720	3038980	2485220	2567590	2677290	2669740	2386840	2254300	1455700	1426660	1612210	1427220	1586830	1616810	1587330	1533400	1436960	1266430	2998090	2740620	1264030	1603540
P25738	13963100	16238100	18896500	16929000	18314700	14006500	19447000	21298900	22089300	13888900	10618200	11918800	10295900	9544850	11746200	12830600	11202000	9908890	10513000	9191170	14998200	15931700	9322280	10935100
P64596	13667500	12761700	12692700	13736800	13780500	12819600	12834900	15030900	14367800	12917000	10635400	9926420	10699700	10744100	10697200	10912400	10530700	9982720	10296300	10754800	13896900	13667300	10102700	10970600
P00452	11548000	13426000	11348000	12706800	12661000	11276700	13170600	13150000	12297400	11870100	11513800	11054300	9731180	11832400	10950700	10577800	11028200	10943500	11045800	11116600	13164400	12498200	11085000	10704000
P0AEG4	34218700	38153600	43595000	39087400	40378900	36053800	40777100	38658700	38841400	34449700	41196800	43830600	44255300	37199900	44054300	45588800	41927100	41427500	43814700	41903900	38634600	38622000	41909100	41675400
P19934	1607400	1523820	1547850	1489770	1533560	1458420	1558210	1505760	1543440	1566350	1395660	1467250	1507300	1424060	1502570	1490200	1407800	1472230	1500140	1354370	1523330	1472250	1462840	1464880
P0A9B2	319045000	368851000	319798000	365821000	374004000	326374000	377943000	365393000	355751000	324592000	838582000	794927000	843431000	816688000	837111000	844315000	895504000	850068000	904631000	887604000	392082000	396073000	853501000	905685000
P0A6A6	100735000	99963300	95912500	97756100	94448400	104019000	93312500	94783300	92860400	100917000	146312000	142012000	131642000	140794000	135719000	131051000	142234000	143680000	141856000	146564000	99772200	96840700	143084000	136050000
P0A8I8	1902360	1789900	1733200	1775270	1674130	1887650	1748900	1675260	1556400	1898200	1810060	1739110	1790200	1817590	1874130	1842940	1752310	1628560	1747120	1843450	1677690	1710860	1819120	1849360
P0A8T7	50597300	52223200	46780400	51387000	52626100	49876900	52206800	53150100	52241400	53510400	58809800	56968000	49866400	59226600	54694300	53313900	56436900	55150400	55591200	57518400	53936800	53455500	59263300	60548500
P0A794	8828620	8617660	8623450	8902740	8456040	9207500	8865590	8201700	7535390	8855800	7641030	7500360	8779980	7814980	7248640	7529480	7908310	7640740	7956130	7818380	8258190	8720470	7743010	7336160
P0A7J3	234432000	236851000	282235000	228419000	237622000	236448000	251193000	236586000	207963000	244306000	313263000	348586000	320321000	308690000	351687000	338736000	296041000	335687000	337717000	313957000	249337000	240931000	304060000	324644000
P00935	11235200	10865500	11244500	10590900	9763770	11999100	10321400	10011900	10454500	11205700	10364900	10046200	8886730	9817200	10649000	9805240	10496500	10301000	10723200	11000800	10408900	10326700	11202000	10016600
P0AG84	15099000	19403100	14083900	18673300	21641900	13796400	21095900	27757400	24852700	14654300	11729100	11211700	9133800	11195500	10846600	11999900	11971200	11939200	10474500	10166800	17176500	18255600	9592440	11604300
P0A9M8	35409800	37991600	34894700	36937700	37945000	35019900	38576900	37568800	37632500	37361500	22447800	21813900	21330200	22622100	23852800	23127400	25466700	23946800	28269900	29672800	37506000	39399500	29332200	27198100
P0A9Q7	29191500	40333100	29280900	36878300	43403800	25649900	42713400	46291800	44279900	28158000	190806000	182125000	162312000	179571000	199621000	205578000	219808000	207300000	231605000	233298000	40668700	41023800	231789000	229520000
P67087	3493610	2845750	3443740	3030440	2804610	3485840	2933950	2913420	2764720	3437020	2802540	2818910	2997270	2841310	2781130	2901440	2798870	2843120	2835930	2659340	2993460	3008550	2764210	2744810
P05042	5200610	4664330	5147230	4734980	4053750	5414760	4430590	4024780	4278750	5115570	2019990	1855030	1750620	2184700	1917510	1869750	1734190	1779130	1665440	1625640	4654150	4870910	1881030	1703280
P0AEJ2	3075850	7668630	3922500	7889710	6727150	2912980	8026670	8374870	7546010	2703210	8278020	9226300	12070700	8193220	8328350	9989290	10626000	10041100	12365100	8466490	6316450	6945620	7599030	9850620
P08142	15962400	15741500	15227800	15664600	15686100	15455700	16243500	14535400	14846100	15339400	15199600	15046600	12939600	15553600	14623700	13482900	14837800	14683200	13566300	13894700	16335800	16312800	14340300	14787900
P76576	6072600	5557150	6591140	5780170	5608920	6031090	5582150	5509580	5312460	6227220	5995500	5778940	6089650	5948110	6015050	5814990	5827820	5852360	6007210	5804320	6075560	5485810	5776030	5935200
P39342	3492110	3776390	3284400	3592400	3687460	3363320	3927330	4338780	4097040	3427580	2468950	2451920	2377680	2474590	2335970	2446470	2490610	2394300	2390890	2253920	3401850	3658650	2358160	2491070
P0AET8	12921700	13799600	12500200	13286200	14285600	12645300	13617400	15030800	13723400	13092800	11324800	11195700	12426400	11130000	11792600	13027000	12374300	12446800	12091000	12268700	14434300	13973100	11236700	11272800
P0AFI5	532295	544493	485988	530671	568147	473207	521275	522130	499126	527131	776434	753584	732051	841127	736718	713926	741111	717841	780061	841651	560290	588082	798532	766891
P25888	929884	948092	990092	1038720	974689	970515	922470	1086930	961645	895084	3712400	3818420	3246570	3688210	3864680	3233000	3471790	3549330	3123500	2970750	913457	956095	3482190	3976760
P16659	15970300	15268300	15270500	15113300	15085900	15761900	15158800	14875200	15191400	16357100	16651300	16571700	14937100	16371200	16426800	15304200	16377600	16119300	16376600	16573300	16284200	15755700	17056700	17129100
P0ABQ0	3958860	3951200	3856810	3876060	3685130	3925160	3914940	3855540	3848880	3775470	3046720	2864470	2922300	3042290	2850790	2838320	2971310	3020820	2949690	2831230	3743740	3913460	3040310	3067180
P0ADC3	1604080	1738810	1550120	1765700	1708150	1550170	1647060	1765560	1692250	1586490	1855370	1846920	1687000	1911790	1862330	1851630	1862480	1798860	1771120	1859250	1477440	1626490	1810060	1830440
P62707	143160000	185134000	168095000	181070000	186175000	144485000	186843000	166551000	159718000	137488000	156966000	172189000	191294000	155534000	162654000	162132000	165999000	162030000	149713000	137364000	176062000	175787000	133664000	159099000
P0A6X1	1482180	1197640	1351220	1371550	1213430	1579710	1137570	1219910	1195410	1551430	1281490	1195230	1343910	1314710	1330460	1319780	1320680	1216540	1272890	1403250	1248670	1363360	1327690	1344190
P10121	39571300	38372000	40317300	39319700	37934000	39774900	37789300	39182700	36769800	41810500	39044800	38641400	38192400	37989700	39709200	37506700	37660800	38251700	37963000	38427800	38900900	39450600	38901100	39260000
Q46871	4906990	6485310	5394830	6971040	7051880	4731340	7326050	7394270	6916530	4708920	6806820	7346820	9030840	6682840	6336690	7425000	7099280	7025060	6271180	5406780	6531780	6360030	5473600	6471060
P76541	1610490	1483640	1446740	1529920	1391760	1661080	1413400	1453410	1441900	1560350	1209980	1119540	1210910	1087760	1177800	1237260	1077600	1184360	1218530	1155450	1496610	1613610	1163280	1070290
P60293	2078280	2054350	2041100	2122300	2032190	2148570	2115810	2028070	2133070	2131250	1994710	1984120	2133830	1974150	1917570	2055840	1995310	1917100	1934100	1965050	2019140	2073860	1996080	1861890
P77674	13936600	19384500	14845300	17837500	17539800	13295700	18933000	24038600	20405600	14174500	2469700	2440370	2076350	2427400	2597270	2210720	2206830	2213900	2165970	1936290	13508400	14872600	1996150	2434130
P33232	4720600	5580860	4779230	5530860	4938810	4669700	5204340	5346130	5554040	4456060	3534870	3479720	3195500	3365470	3426380	3562180	3510080	3394600	3311830	3220810	4753590	5261820	3147540	3235160
P0A9W3	25455000	25100300	24948900	24640400	25270000	25183600	25956300	26319000	25856300	26045900	20686000	20732200	18783200	20210300	20119500	19652400	20392600	20668800	19136500	19380200	24418800	24275600	19844500	21038400
P45955	7634860	6355670	8999680	6752030	6751040	7646620	6666480	6659380	7566900	7657460	6530210	6715760	7118170	6355830	7186340	7528060	6893560	6617080	7297340	6489400	6874760	6736390	6666830	7136180
P29131	4273270	3621450	3959960	3551490	3642710	3921400	3729740	3628630	3711790	4046640	3734120	3671800	3760010	3667340	3708290	3878520	3650420	3544330	3932280	3806150	3705190	3744690	3732470	3720210
P38038	19611800	19425900	21156500	20027400	19838500	19466900	18911000	18759200	19997300	20088800	24673300	25143100	20239200	24000200	24183600	21854400	23262000	23445600	22963500	25379300	19432700	19255300	27121800	23325400
P15639	25664800	31420700	28194500	30565600	29677400	25764100	31214600	28993500	29648400	24826100	34245700	33999300	30628400	34086400	34403700	33386500	33850900	33492100	34851400	34786500	28777000	30681100	34626200	33993600
P37908	543007	520553	515481	595556	540425	569808	534556	520963	536924	542706	597323	552921	551524	616076	548346	549838	584475	582100	566041	561180	479134	542849	596234	538895
P37641	291782	316543	282456	302196	280691	275544	305308	284927	309867	307051	268507	282309	312913	299462	274698	298191	316325	305017	307181	304075	278071	311675	270882	291415
P09832	30172400	32176900	29914500	32866400	31605400	30547100	32226600	28418500	29349700	29723400	78212600	76917600	77334700	77373800	74636200	74976100	77427700	80130900	76995900	76457000	33937600	32793600	79632000	77601900
P75960	10377200	10552600	10864000	10668100	10338200	11259300	10285900	9462630	9603570	10333200	9332250	9188920	9961860	9390610	9163210	9422960	8819000	9056360	9307480	9360720	10051800	10236100	9163300	9245810
P31224	6736310	7231290	6692360	6838120	6976340	6069560	6861330	7015150	6848100	6504550	7193430	7058460	5680230	6898630	6734710	6126110	6701370	6689960	6223600	6634240	6705420	6332770	6893890	6903620
P0A8Y5	6137740	6026100	6108950	6102450	6117700	6124260	6058590	6158280	5894880	5752920	9344990	9678210	9253250	9683000	9228010	9509780	8771880	9164850	8994090	9438300	5908790	6171550	9573600	9384830
P05458	3108820	3180120	3003340	3118420	3142980	3033760	3111730	3162890	3082640	3138160	3061560	3203100	2812870	3128440	2935600	2821070	2909820	3051220	2910980	2909770	2977660	2970580	3130730	3128140
P0ABB8	2936910	3689280	3033610	3766570	3863120	2870800	3769400	4481250	4144960	3050520	3694800	3460580	3003940	3211380	3477060	3242330	3878750	3403230	3528750	3828090	3111180	3342930	3486000	4291340
P02924	3240830	3385740	3728080	3507390	2938670	3599960	2994380	3162130	3276460	3348900	629246	591228	394469	567557	759633	621633	637081	618772	462592	554982	3002670	3163680	477915	644584
P25740	1499540	1382190	1431130	1394920	1365740	1446800	1340650	1306450	1337520	1396060	1162840	1165990	1151860	1167170	1130260	1215600	1119580	1150250	1193860	1162350	1383410	1317360	1197550	1149120
P50456	1351920	1344010	1366120	1280900	1429380	1321680	1377820	1383930	1323450	1251920	1279210	1342570	1210290	1181990	1353370	1442710	1390920	1291170	1389120	1341370	1408260	1379770	1284600	1180270
P0ABZ1	552201	1407570	1102490	1532140	1265820	712801	1367440	1164310	1108830	632367	181947	183134	184890	304963	234103	211588	166432	171021	145621	87968.3	951668	1098690	60417.9	173671
P0ADC1	7370220	6154610	6363600	6253190	6292280	7049210	6337990	7027550	7163060	7596040	5040020	5207180	4791380	5120630	5019800	5385980	5252800	4868670	4995260	5366180	6703950	6840870	5431240	5561900
P07023	7376820	9090040	7686080	8701320	9369990	7365810	9210740	9503650	9139830	6840420	5199130	5288060	5050970	5483370	5179600	4846080	4746910	4816610	4900620	5546740	8674580	8722010	5826300	4819280
P09152	3000500	2424810	2765060	2645460	2996970	3000580	2449460	2429450	2442400	3380190	5364350	4569170	5454440	5288150	5716840	6278100	6536240	6598900	7476260	8412480	2547790	2559980	8463490	6697460
P0A7J7	155991000	161757000	197979000	157820000	164689000	164414000	162934000	166086000	145562000	167532000	206522000	225272000	214118000	208048000	223940000	223011000	208649000	226601000	216967000	209167000	164853000	159269000	215472000	222409000
P50465	222412	216009	198768	233177	232135	224202	213531	207275	201722	193643	442150	483847	496516	531302	444165	526763	449862	432992	479399	485405	252082	270724	437563	358384
P76128	11222800	13447400	11248500	12447500	11560400	10843700	12464500	13245600	12418500	10510900	2563060	2566150	2141120	2838940	2749280	2591540	2738930	2781910	2036130	2128010	10951300	10757200	2185650	2735380
P0ACQ4	6049560	6098060	5985020	6224490	6032710	6325360	6026960	5882680	6053990	5867930	6277770	6205640	6308280	6259870	6083190	6421670	6487970	6256660	6179180	6283660	5717940	5936300	6194180	6039790
P0AF56	819156	971864	965468	961428	882559	729522	979450	784972	943129	737342	598171	632944	551111	516046	696666	594725	635828	586971	606282	642707	880240	842864	742082	620832
P32053	882626	876851	834807	957551	936464	938248	913041	783789	897976	753929	1068610	1029510	1091990	1180170	958129	1035150	1000080	1017650	1046540	1056980	879965	905092	1041330	1042020
P0A6Z3	29474500	27978600	27604900	27509700	28271500	27550000	27940800	28485600	28870800	28110900	26005500	25783800	23696200	24813400	25645600	26041000	27542900	26532400	27090700	26949500	28759500	28490500	27036100	27722500
P45395	8668910	9364000	8488790	8795710	8885810	9389150	8870630	8736130	9118410	8676560	8112130	7681820	8323990	7875010	7923620	8217190	8096050	8224010	8108270	8335560	8412520	8811890	8181640	7783630
P0AG03	1359380	1325010	1264140	1315450	1276960	1259790	1278790	1298550	1231610	1256670	1107600	1178560	1159860	1123330	1104530	1203030	1166940	1119920	1139860	1142900	1287180	1277010	1193830	1090280
P77611	947108	1081610	1025870	1000230	1033710	954907	1132170	1039110	1106850	836279	1684070	1650390	1567130	1609230	1585780	1544480	1508430	1635720	1625840	1562130	999912	1098410	1674400	1658820
P77783	3331500	2165090	2772260	2331690	2365670	3237150	2112970	1948870	2145580	3621540	4583620	4173810	4370160	4779360	5230860	5530750	5413990	5571580	6694470	7205760	2867680	2615660	7191920	5849590
P0ADG4	15026500	15150500	15551300	14983600	14918900	16175600	14834900	15700200	14450800	15593100	22344500	21018400	20855400	22911100	22175500	20455400	22122600	21081300	20281700	20676100	16114800	16363900	21098900	21923800
P21165	23575400	23431600	22742400	23552900	24082800	23660700	23972700	23281300	23472100	24018400	20298200	19827700	20054400	19632100	20067600	20306600	21516700	20168700	20284100	20939300	25502700	25877500	20614900	21417400
P0A867	31379000	41817600	33283700	41197900	46182000	30323300	42106500	50765700	46917700	30491100	43742600	42234000	45110000	42240700	43154300	45309500	47683500	46459000	41568600	40713000	41603800	40279000	37323700	42194900
P0A9F6	1522490	1458720	1401040	1558580	1525680	1497110	1462910	1573190	1581950	1493630	1239330	1169630	1305880	1276710	1226390	1276580	1287340	1234860	1279280	1319350	1560650	1528380	1273900	1202360
P35340	14702300	14619600	14155600	14829900	13783500	14579900	14261300	13282100	13600600	15028900	15970400	15274700	15019400	16121100	15801800	15369800	16694200	15875100	17225600	17295500	15067300	15443700	17750100	16753700
P15038	2127280	2167430	1995700	2146300	2146390	2085470	2150160	2123730	2029580	2133450	2057250	1996990	2011340	2070240	2017740	2009760	2081330	2082160	2029520	2047170	2177350	2166850	1993060	1951110
Q59385	3457450	3051800	3719080	2616860	2529800	3593350	2822560	2617400	2610500	2559110	2113520	2231900	2264160	1845800	2621030	3595170	2321830	2310570	3141980	2382150	3330960	2859720	2426060	2571740
P36683	165058000	191488000	181514000	183298000	162650000	166744000	177997000	134730000	150346000	158621000	66411900	67351500	60466800	67389000	62301200	58070400	57640900	60564500	59910100	60201600	180407000	181175000	66842200	63740200
P00961	57313900	57101300	55293600	55421900	55435100	57623500	57452200	55895600	56776200	57846400	56887800	57852900	53698500	57600200	54520800	53951400	56298000	56121900	55218500	55809400	57865200	58351500	58828200	57664600
P77541	1028780	1694250	1097230	1674020	1546660	1117340	1899000	2631240	2156350	1109460	249604	335211	NA	346068	301573	214955	297680	275873	NA	NA	1199510	1507450	NA	224567
P0A6C1	3855440	4481210	3622500	4266350	4308400	4058260	4444810	4232510	4085280	3758810	5859380	5562610	6113850	5678770	5409430	5917950	5812220	6051790	5960180	6048790	3919720	4308190	5780790	5773030
P27306	26739500	29577000	29285200	29623200	27479600	27878300	28668300	26171600	25838300	26515000	7874790	7760800	8217430	8384790	8315090	7868790	7871740	7936790	7600150	7453840	30431800	30213000	8052150	7776490
P0AGI8	1606570	1676680	1513840	1727170	1730850	1598740	1656410	1849430	1753250	1494270	1493140	1412710	1455170	1560050	1503960	1492980	1502290	1571390	1481770	1445970	1637770	1746920	1388940	1437280
P0ACB7	8867260	8966800	8807740	8836400	8521910	8718320	9061800	8754770	8820120	8748750	6978520	7099430	6897780	7256130	6882130	7148770	6935050	7125090	6829160	6713080	8567490	8755820	7198980	6990090
P37344	2075420	1916850	1872850	2013460	2004410	2074950	1955490	1924210	1902570	1959930	1885370	1952260	1950190	1894930	1865170	2006180	1888850	1959230	1900010	1957100	1921420	1869860	1908700	1794700
P0A9U6	891360	798458	981222	793057	793542	889127	806974	709803	772753	843239	579508	594847	618870	571110	679922	602481	532192	558142	602362	579258	813449	743623	622585	578025
P28249	3562280	3310580	3205190	3282520	3204260	3476310	3213270	3119930	3284200	3501650	2591670	2470530	2442710	2585910	2483620	2475130	2562300	2413680	2561240	2481030	3290810	3330910	2616320	2572980
P07813	19759600	19495100	19017900	18976900	19201000	18859600	19001600	18483800	18411800	20442000	22186300	21893200	18612500	22420400	21263300	20080000	21320300	21629100	21225400	21793200	21214100	19859000	22220100	21393700
P0A870	59538700	57084000	59207300	54035200	56677500	60169000	56923800	53282400	54431500	58990400	39312500	41411600	41844800	39704400	40863500	42674400	40396100	41031900	38763700	39048300	63091900	59243900	41468700	39483800
P30864	1851900	1801060	1741160	1877800	1816390	1820300	1822730	1780000	1773210	1718670	1563870	1609530	1762860	1687650	1681590	1747390	1692860	1714400	1658570	1737230	1865720	1989480	1644020	1646340
P0ACE0	4291940	2626400	3649010	2843660	2971840	4335700	2373790	2777410	2745760	4851840	2755250	2590730	2667320	3000850	2957410	3188930	3309590	3198950	3876220	4255520	3535330	3061330	4122010	3344270
P0ABS5	1927070	1933890	1811360	1908830	1870620	1834050	1930810	1889750	1903490	1818900	1684250	1695960	1594530	1700880	1726120	1624530	1727200	1692790	1743480	1822580	1892080	1857090	1712390	1756860
P0A8R9	1973050	1987270	1909520	2102920	1958920	2059270	2117110	1876710	1854790	2018130	2347180	2300140	2552060	2403830	2331900	2437580	2334030	2226720	2199050	2284370	2081610	2037890	2124810	2276310
P21513	13198600	13208200	13049100	12912200	12727200	12744800	12879900	11849800	12651800	12948600	13473500	13779700	12403700	13267100	12928300	12679700	13048700	13127100	12900800	13348800	13042500	13060900	13895000	13743100
P77171	3116590	4175920	3656500	4156020	3154890	3441590	3666840	3199040	3378490	2884420	1441570	1450880	1520290	1515580	1555660	1419670	1276600	1399020	1475880	1262060	3248800	3710920	1450720	1412510
P30139	6274710	11419700	7543610	10981700	11012200	6440190	11128900	11126100	10636700	5603810	8997520	8662060	10164600	9565440	8534860	9541360	9041970	8827160	8648830	8302910	9936280	10988000	7812690	8421680
P39325	14947800	18195800	16754300	16951000	17262400	14698700	18490800	20832400	21250400	14993600	3043120	3520500	1267990	3198750	4003860	3454380	3512700	4104980	1730820	1334450	16092000	16747300	1406660	3281450
P75797	4029540	3903060	3939970	3918790	4003560	3949770	3877970	3800170	3784400	3980250	3415800	3320340	3240020	3515890	3320970	3321120	3277530	3311370	3301430	3301610	3656980	3763820	3339710	3326660
P07650	13816100	14668600	13789800	14953800	15168000	13576600	15237800	15228500	15390800	13763200	13857300	13900200	14672500	14196600	13827800	14328500	15151100	13973400	14941300	14352200	14403200	14634600	14166900	14292800
P76116	32177100	56415000	38323400	58801400	55030900	33429900	59977600	58713800	53254700	31809200	54948300	58896400	79271100	50640700	53658000	62098300	63583500	56783900	65411100	49712700	49735800	51430700	41003500	55791800
P50466	NA	1030130	518027	1206910	1056760	689048	979873	738026	825228	447520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	662954	754223	NA	NA
P00934	62798700	63895000	61919000	62308000	66169400	65885000	68601500	71622500	67340000	67802000	46897100	47507800	47002800	46537400	45546500	44987100	47553100	46048500	48341700	45398500	56490600	57889800	48159200	49079000
P0ABC7	17847300	18345500	17081400	18870800	18765000	17473100	18721900	19469100	19831200	17351900	18546600	18561400	17982900	17908800	17952200	17741100	17929700	17195800	17306100	17525000	17711600	18367900	18038100	17958300
P77649	5452450	6295760	5351390	5856680	5787420	5645610	6360270	6030550	5980590	5392470	5134480	4774660	4216240	5011960	4818940	4387950	5223870	4833080	4440290	4422410	5300690	5190080	4599320	4654070
P0ABA4	21077800	23939900	27725800	24182000	23102900	22721000	24680800	23521600	21101100	22465100	18004600	17700700	20778000	16458200	19325800	19199200	17956900	19659500	19257500	18140800	22434900	24656300	17282300	18052700
P64588	8975230	7824300	11458700	8706970	8264300	10770600	7982170	9524190	9502030	10666300	12308700	10876100	10766900	10025500	13323700	16754700	14159000	14793200	17122500	16446900	8124700	7958360	14669300	13388300
P77748	5638280	5709610	5444170	5581240	5593260	5511230	5498760	4803830	5133340	5844630	6892340	6450690	5610160	6857220	6428920	6233700	6481780	6519880	6257410	7012170	5832470	5915860	7220190	6638120
P0ABJ1	41957200	45969600	45302200	45458900	40256600	44308900	43520800	37723700	38082900	40100300	26102100	25885100	32665100	28157700	24203600	25738400	24777900	26175300	24078100	22654700	42392600	39098100	24111200	24455300
P05707	NA	64017.5	26197.5	58373.1	44805	41652.1	56266.9	NA	47971	41537.7	224477	170699	229262	177182	272418	381374	309506	278015	417301	437252	44293.1	NA	341256	285157
P65870	2179820	2285070	2421910	2355670	2244170	2361540	2272490	2124560	1804060	2323210	3063060	3114240	2934680	3132870	3058420	2889100	2695150	3040230	2795780	2826340	2146920	1997010	2724060	2909230
P30958	4245330	4215800	3877290	4119280	4239640	4081420	4259790	4201150	4189290	4334660	4137260	4049060	3579300	4241020	3909200	3810350	4008230	3938820	3947840	4085940	4267860	4334260	4194880	4109890
P0A9J0	21233200	24969800	21923000	25435800	24410400	22549200	24360500	24352800	23113200	20923600	34242000	33582000	33581800	34291200	32887800	34357500	35845900	34336100	33979100	34777500	23212200	24281300	32088200	32733500
P0AD59	17462100	21711800	22455200	19948200	21561700	17610900	22580300	21968000	23142800	17947300	11076900	12356600	13073100	10060200	12767800	14081900	13246600	12745200	13014800	12598300	20631100	20119200	11992600	12252600
P39451	430900	838263	578937	721818	645705	434406	769190	824902	714226	318032	380336	359818	361208	454203	359319	246394	291044	305190	262070	247509	572039	638161	256554	296439
P05041	1567380	1504900	1407780	1439660	1545720	1473040	1510220	1552880	1492100	1561550	1885220	1859160	1765740	1826200	1843620	1871410	1949600	1898300	1828960	1785070	1494760	1643400	1890350	1848270
P00888	20804400	28108400	22957100	30109900	27188300	21306300	28405000	28205200	26517700	19216000	17281100	16060100	14854100	17904500	16576800	14011100	14239800	13754200	15422600	16650600	27149500	30090100	19571200	16638000
P0ABE2	6868620	8293660	9208990	8862260	8161700	7606640	7912080	8469250	7891950	7520950	9871850	10554500	10500600	9780990	11449700	11548500	10753000	11233600	10638000	10430300	8508370	8180710	10266600	9936000
P0AC02	31996100	32377300	31010300	31809800	32093200	27970300	31239300	32014700	34321900	31649300	28145900	28876400	26978500	28381100	28141600	27597900	26491400	26369400	27330400	27591100	32719800	33031600	28887300	29682400
P24182	18838100	21423600	19331400	21280600	20109900	19239000	20424400	20282500	20638200	18131600	23987100	24210200	21495400	24161600	23528500	22401700	23900000	23641700	23523100	23641600	21323700	22134500	23767300	23314300
P0A7L0	148557000	150085000	155494000	151312000	144892000	159366000	156501000	144153000	136203000	147093000	195686000	200646000	204493000	192302000	189317000	190475000	187545000	190264000	193340000	187611000	144478000	150600000	201614000	200292000
P36548	1884180	1902140	1884500	1970410	1913570	1798880	2004800	1764030	1621750	1820380	2486380	2447050	2495090	2322300	2365190	2427660	2355150	2434770	2465860	2297990	1905410	1884990	2484860	2358990
P63284	26991500	24406000	24882000	25691500	27196000	26319300	24929400	27190100	27255800	26114900	22430300	22860300	21875700	20910900	23479400	23160700	24615800	23762600	25251600	25674500	26290000	26117800	25500500	24841600
P31455	2536000	2311070	2533060	2245600	2270640	2669590	2328000	2340910	2359720	2461370	2169140	2182600	2050490	2177040	2102940	2106780	2105160	2028960	2202100	2195060	2341510	2510790	2180510	2163330
Q46893	2472310	2413340	2476390	2302740	2215020	2643050	2380020	2308550	2244430	2495420	2093420	2021970	2426040	2008900	2119980	2148370	2038210	2116700	2153280	2103010	2267310	2251820	2199850	2131030
P11454	3296450	5593200	3187810	6028670	6330100	3075120	6222750	6908920	6130830	3407420	7193230	7812790	8727970	7094640	6923950	7807540	8435930	7503180	8889760	6767820	5480010	5669390	5523780	7489630
P13482	14560500	17297500	15229100	16742400	16849000	14378100	16834400	19213800	18950100	14242400	8217010	8790010	8135560	8236390	8974820	9000400	8529130	8581560	8407790	7726590	15119700	15347600	8022680	8593720
P0AAX8	18136200	17129600	17882700	17455700	16850400	17914200	17282800	18513000	16675400	18600800	16524900	16421500	15952300	15488300	16706600	17590600	16652500	15782500	16505200	16682300	17801300	17903400	17077000	18203700
P26616	10352600	9901400	10043000	10012900	9645620	10023100	9727280	9146460	9054920	9912950	6569000	6604210	6349770	6670040	6658060	6259290	6563000	6436840	6494930	6536780	10588900	9924800	6364110	6308310
P24193	2162790	1693300	1911650	1770540	1766490	2008100	1693260	1726960	1742990	2191390	1958410	1987960	2228220	2142970	2108540	2251730	2090600	1945230	2423540	2590400	1909480	1951490	2483480	2046470
P32129	392755	392948	325489	420069	370771	408438	404267	292702	324950	371767	402591	417061	412175	480998	398989	415831	414018	387680	406502	384998	343925	308518	408847	430771
P46889	4259600	4533040	4074760	4502980	4434250	4139720	4488810	4369540	4409950	4156590	5902720	5956050	5288620	5708980	5453510	5254360	5673180	5562330	5572630	5827200	4109590	4264270	5884510	5601720
P00634	2101690	2700690	2438650	2759860	2571590	2291340	2830920	2751200	2643300	2224940	1944720	1884460	2002080	1835750	1896760	1992850	1943380	1806590	1999580	1806980	2213280	2469670	1869950	1904310
