rowname	count
P0A7W7	21
P0A7X3	14
P0A7X6	13
P0A7Y0	18
P0A7Y4	6
P0A7Y8	9
P0A7Z0	14
P0A7Z4	54
P0A800	13
P0A805	27
P0A809	5
P0A812	18
P0A817	44
P0A821	32
P0A823	9
P0A825	62
P0A828	1
P0A830	1
P0A832	7
P0A836	41
P0A840	9
P0A843	3
P0A847	37
P0A850	68
P0A853	24
P0A855	33
P0A858	36
P0A862	13
P0A867	44
P0A867;P0A870	4
P0A870	42
P0A873	11
P0A877	29
P0A879	30
P0A881	6
P0A884	15
P0A887	28
P0A890	7
P0A894	21
P0A898	1
P0A8A0	20
P0A8A2	10
P0A8A4	14
P0A8A8	10
P0A8B2	10
P0A8B5	21
P0A8C1	2
P0A8C4	5
P0A8D0	14
P0A8D3	9
P0A8D6	13
P0A8D9	1
P0A8E1	18
P0A8E5	5
P0A8E7	25
P0A8F0	26
P0A8F4	24
P0A8F8	41
P0A8G0	26
P0A8G3	44
P0A8G6	23
P0A8G9	6
P0A8H6	13
P0A8H8	6
P0A8I1	5
P0A8I3	16
P0A8I5	13
P0A8I8	13
P0A8J2	6
P0A8J4	12
P0A8J8	46
P0A8K1	18
P0A8K5	4
P0A8L1	50
P0A8L5	3
P0A8L7	2
P0A8M0	34
P0A8M3	72
P0A8M6	17
P0A8N0	9
P0A8N3	46
P0A8N3;P0A8N5	18
P0A8N5	28
P0A8N7	6
P0A8P1	1
P0A8P3	24
P0A8P6	9
P0A8P8	6
P0A8Q0	5
P0A8Q6	4
P0A8R0	9
P0A8R4	2
P0A8R7	6
P0A8R9	9
P0A8S1	18
P0A8T1	12
P0A8T7	176
P0A8U0	7
P0A8U2	10
P0A8U6	11
P0A8V0	13
P0A8V2	164
P0A8V6	15
P0A8W0	18
P0A8W2	12
P0A8W5	16
P0A8W8	26
P0A8X0	11
P0A8X2	17
P0A8Y1	3
P0A8Y3	15
P0A8Y5	21
P0A8Y8	11
P0A8Z0	7
P0A8Z3	5
P0A8Z7	1
P0A901	11
P0A903	39
P0A905	13
P0A908	14
P0A910	59
P0A912	18
P0A915	11
P0A917	19
P0A921	11
P0A924	3
P0A927	12
P0A932	2
P0A935	19
P0A937	1
P0A940	66
P0A944	5
P0A948	11
P0A951	17
P0A953	39
P0A955	20
P0A959	19
P0A962	18
P0A964	1
P0A968	5
P0A972	10
P0A978	3
P0A978;P0A9X9	2
P0A986	1
P0A988	24
P0A991	33
P0A993	29
P0A996	1
P0A998	13
P0A9A2	9
P0A9A6	60
P0A9A9	16
P0A9B2	67
P0A9B6	17
P0A9C0	1
P0A9C3	23
P0A9C5	61
P0A9C9	24
P0A9D2	24
P0A9D4	13
P0A9D8	20
P0A9E0	4
P0A9E5	8
P0A9F1	11
P0A9F3	30
P0A9F6	11
P0A9F9	15
P0A9G2	4
P0A9G4	4
P0A9G6	49
P0A9G8	9
P0A9H1	10
P0A9H5	8
P0A9H7	24
P0A9H9	1
P0A9I3	9
P0A9I8	1
P0A9J0	34
P0A9J4	9
P0A9J6	15
P0A9J8	21
P0A9K3	27
P0A9K7	20
P0A9K9	10
P0A9L3	16
P0A9L5	9
P0A9L5;P0ABZ6	1
P0A9L8	14
P0A9M0	82
P0A9M2	19
P0A9M5	13
P0A9M8	70
P0A9N0	1
P0A9N4	23
P0A9N8	2
P0A9P0	65
P0A9P4	24
P0A9P6	43
P0A9P9	6
P0A9Q1	22
P0A9Q5	30
P0A9Q7	102
P0A9Q9	33
P0A9R4	10
P0A9R7	22
P0A9S1	12
P0A9S3	19
P0A9S5	21
P0A9S7	23
P0A9T0	31
P0A9T4	16
P0A9T6	4
P0A9T8	11
P0A9U1	7
P0A9U3	36
P0A9U6	4
P0A9V1	26
P0A9V8	1
P0A9W0	12
P0A9W3	59
P0A9W6	5
P0A9W9	20
P0A9X1	17
P0A9X4	30
P0A9X9	8
P0A9Y6	9
P0A9Z1	11
P0AA04	7
P0AA10	23
P0AA16	31
P0AA25	13
P0AA31	8
P0AA37	8
P0AA39	30
P0AA41	5
P0AA43	15
P0AA53	23
P0AA57	4
P0AA78	1
P0AA82	4
P0AA84	7
P0AA86	2
P0AA89	6
P0AA91	9
P0AA93	1
P0AA95	4
P0AA97	5
P0AA99	4
P0AAA1	5
P0AAA9	1
P0AAB4	25
P0AAB6	42
P0AAB8	10
P0AAC0	26
P0AAC4	3
P0AAC6	2
P0AAC8	5
P0AAD6	1
P0AAE0	4
P0AAF6	9
P0AAG0	31
P0AAG3	8
P0AAG5	3
P0AAG8	7
P0AAH0	13
P0AAH4	14
P0AAH8	9
P0AAI3	72
P0AAI5	28
P0AAI9	33
P0AAJ1	8
P0AAJ1;P18776	5
P0AAJ5	4
P0AAJ8	14
P0AAK1	1
P0AAK7	1
P0AAL6	1
P0AAM3	1
P0AAN1	2
P0AAN3	12
P0AAN5	7
P0AAN9	7
P0AAP3	7
P0AAQ2	4
P0AAQ6	1
P0AAR3	14
P0AAR8	3
P0AAS0	7
P0AAS3	2
P0AAS7	6
P0AAS9	1
P0AAS9;P0ADC8	1
P0AAT2	4
P0AAT4	12
P0AAT6	9
P0AAT9	13
P0AAU2	3
P0AAU7	3
P0AAV4	4
P0AAV6	2
P0AAW1	8
P0AAX3	3
P0AAX8	18
P0AAX8;P39176	2
P0AAY1	1
P0AAZ4	23
P0AAZ7	7
P0AB01	7
P0AB03	14
P0AB06	3
P0AB10	4
P0AB12	3
P0AB14	6
P0AB18	2
P0AB20	1
P0AB24	36
P0AB26	14
P0AB28	10
P0AB35	1
P0AB38	11
P0AB40	1
P0AB43	15
P0AB46	13
P0AB49	2
P0AB52	8
P0AB55	2
P0AB58	16
P0AB61	7
P0AB65	8
P0AB65;P30131	1
P0AB67	25
P0AB71	42
P0AB77	23
P0AB80	29
P0AB83	6
P0AB85	4
P0AB87	1
P0AB89	39
P0AB91	46
P0AB96	4
P0AB98	1
P0ABA0	19
P0ABA4	20
P0ABA6	34
P0ABB0	60
P0ABB4	80
P0ABB8	34
P0ABC3	36
P0ABC7	32
P0ABC9	5
P0ABD3	24
P0ABD5	42
P0ABD8	9
P0ABE2	10
P0ABF1	24
P0ABF4	6
P0ABF6	16
P0ABF8	1
P0ABG7	2
P0ABH0	25
P0ABH7	55
P0ABH9	61
P0ABI4	8
P0ABI8	13
P0ABJ1	38
P0ABJ9	20
P0ABK2	4
P0ABK5	47
P0ABK9	13
P0ABL1	1
P0ABL3	4
P0ABL5	1
P0ABM9	9
P0ABN1	1
P0ABN5	4
P0ABN9	1
P0ABP6	1
P0ABP8	32
P0ABQ0	23
P0ABQ2	18
P0ABQ4	3
P0ABR1	5
P0ABS1	19
P0ABS5	21
P0ABS8	7
P0ABT2	32
P0ABT5	7
P0ABU0	23
P0ABU2	37
P0ABU5	20
P0ABU7	12
P0ABU9	10
P0ABV2	12
P0ABV6	5
P0ABX5	1
P0ABX8	2
P0ABY4	6
P0ABZ1	2
P0ABZ4	7
P0ABZ6	45
P0AC02	27
P0AC13	21
P0AC16	4
P0AC19	9
P0AC23	6
P0AC28	5
P0AC30	11
P0AC33	40
P0AC33;P14407	22
P0AC38	34
P0AC41	64
P0AC44	1
P0AC47	17
P0AC51	12
P0AC53	48
P0AC59	29
P0AC62	6
P0AC69	8
P0AC75	14
P0AC78	2
P0AC81	12
P0AC84	11
P0AC86	54
P0AC92	2
P0AC92;P77695	2
P0AC98	1
P0ACA1	17
P0ACA3	23
P0ACA7	19
P0ACB0	31
P0ACB2	33
P0ACB4	16
P0ACB7	25
P0ACC1	10
P0ACC3	5
P0ACC7	23
P0ACD4	18
P0ACD8	9
P0ACE0	25
P0ACE3	4
P0ACE7	13
P0ACF0	10
P0ACF4	10
P0ACF8	21
P0ACF8;P0ACG1	2
P0ACG1	16
P0ACG8	5
P0ACH8	1
P0ACI0	15
P0ACI3	6
P0ACI6	6
P0ACJ0	17
P0ACJ5	2
P0ACJ8	36
P0ACK2	9
P0ACK5	12
P0ACK8	6
P0ACL0	11
P0ACL2	15
P0ACL5	8
P0ACL9	17
P0ACM2	9
P0ACM5	7
P0ACM9	2
P0ACN2	1
P0ACN4	15
P0ACN7	12
P0ACP1	19
P0ACP5	15
P0ACP7	36
P0ACQ0	1
P0ACQ4	27
P0ACR2	1
P0ACR4	15
P0ACR7	2
P0ACR9	16
P0ACS2	2
P0ACS5	6
P0ACS7	10
P0ACS9	4
P0ACT6	9
P0ACU0	8
P0ACU2	6
P0ACU5	8
P0ACU7	21
P0ACV0	9
P0ACV4	6
P0ACV6	7
P0ACV8	5
P0ACW2	1
P0ACW4	2
P0ACW6	5
P0ACX3	11
P0ACX5	4
P0ACX9	1
P0ACY1	11
P0ACY3	56
P0ACY9	3
P0ACZ2	1
P0ACZ4	15
P0ACZ8	7
P0AD01	8
P0AD05	18
P0AD05;P10408;P37052	2
P0AD07	3
P0AD10	6
P0AD12	18
P0AD14	4
P0AD21	4
P0AD24	3
P0AD27	13
P0AD33	4
P0AD37	2
P0AD40	2
P0AD42	6
P0AD44	8
P0AD49	14
P0AD53	6
P0AD57	15
P0AD59	17
P0AD61	67
P0AD65	23
P0AD68	21
P0AD70	5
P0AD96	42
P0AD99	1
P0ADA1	20
P0ADA3	15
P0ADA5	7
P0ADB1	14
P0ADB7	1
P0ADC1	14
P0ADC3	15
P0ADC6	7
P0ADC8	2
P0ADE4	27
P0ADE6	22
P0ADE8	33
P0ADF6	5
P0ADF8	15
P0ADG1	2
P0ADG4	29
P0ADG7	51
P0ADH5	1
P0ADI4	31
P0ADI7	7
P0ADK0	14
P0ADK6	5
P0ADK8	10
P0ADL3	2
P0ADM0	1
P0ADM4	4
P0ADM8	6
P0ADN0	2
P0ADN2	17
P0ADN6	4
P0ADP0	15
P0ADP2	5
P0ADP7	6
P0ADP9	10
P0ADQ2	25
P0ADQ7	2
P0ADR6	17
P0ADR8	31
P0ADS2	9
P0ADS6	14
P0ADS9	13
P0ADT2	11
P0ADT5	22
P0ADT8	15
P0ADU2	8
P0ADU5	11
P0ADU7	7
P0ADV1	16
P0ADV5	14
P0ADV7	17
P0ADV9	6
P0ADW3	19
P0ADW6	2
P0ADW8	3
P0ADX1	13
P0ADX5	1
P0ADX7	12
P0ADX9	6
P0ADY1	65
P0ADY3	10
P0ADY7	14
P0ADZ0	10
P0ADZ4	6
P0ADZ7	12
P0AE01	14
P0AE06	36
P0AE08	32
P0AE12	31
P0AE14	2
P0AE18	36
P0AE22	9
P0AE28	6
P0AE30	2
P0AE34	2
P0AE37	1
P0AE39	9
P0AE45	7
P0AE48	6
P0AE52	28
P0AE58	2
P0AE60	4
P0AE63	6
P0AE67	4
P0AE70	4
P0AE72	2
P0AE76	1
P0AE78	28
P0AE82	19
P0AE85	14
P0AE88	17
P0AE91	10
P0AEA2	3
P0AEA8	20
P0AEB2	38
P0AEB5	2
P0AEB7	10
P0AEC0	4
P0AEC3	40
P0AEC5	27
P0AEC8	7
P0AED0	16
P0AED5	15
P0AED7	24
P0AED9	20
P0AEE1	18
P0AEE3	10
P0AEE5	20
P0AEE8	7
P0AEF0	7
P0AEF4	7
P0AEF8	7
P0AEG1	3
P0AEG4	28
P0AEG6	18
P0AEH1	17
P0AEH3	6
P0AEH5	6
P0AEI1	41
P0AEI4	27
P0AEI6	9
P0AEJ2	26
P0AEJ4	11
P0AEJ6	17
P0AEK0	6
P0AEK2	25
P0AEK4	33
P0AEL3	6
P0AEL6	10
P0AEM0	5
P0AEM4	5
P0AEM6	1
P0AEM9	50
P0AEN1	17
P0AEN4	7
P0AEN8	7
P0AEP3	30
P0AEP7	1
P0AEP9	2
P0AEQ1	6
P0AEQ3	41
P0AEQ6	3
P0AER0	1
P0AER3	1
P0AER5	1
P0AES0	32
P0AES2	12
P0AES4	75
P0AES6	75
P0AES9	4
P0AET2	12
P0AET5	1
P0AET8	21
P0AEU0	32
P0AEU3	1
P0AEU7	14
P0AEV1	10
P0AEV9	2
P0AEW4	8
P0AEW6	21
P0AEW9	10
P0AEX3	4
P0AEX5	14
P0AEX9	38
P0AEY3	11
P0AEY5	14
P0AEZ1	31
P0AEZ3	26
P0AEZ9	19
P0AF03	10
P0AF08	19
P0AF10	1
P0AF12	12
P0AF18	18
P0AF20	23
P0AF24	20
P0AF26	3
P0AF28	18
P0AF36	9
P0AF43	9
P0AF48	8
P0AF50	7
P0AF52	3
P0AF54	2
P0AF56	3
P0AF59	2
P0AF63	5
P0AF67	8
P0AF70	6
P0AF90	2
P0AF93	11
P0AF96	14
P0AF98	8
P0AFA2	10
P0AFA7	6
P0AFB1	12
P0AFB5	12
P0AFB8	27
P0AFC0	5
P0AFC3	3
P0AFC7	14
P0AFD1	14
P0AFD4	2
P0AFD6	20
P0AFE0	2
P0AFE4	3
P0AFF2	5
P0AFF4	1
P0AFF6	57
P0AFG0	22
P0AFG3	86
P0AFG6	37
P0AFG8	118
P0AFH0	6
P0AFH2	6
P0AFH6	2
P0AFH8	20
P0AFI0	14
P0AFI2	42
P0AFI5	10
P0AFI7	16
P0AFI9	1
P0AFJ1	5
P0AFJ5	7
P0AFJ7	11
P0AFK0	37
P0AFK2	1
P0AFK6	1
P0AFK9	31
P0AFL3	23
P0AFL6	31
P0AFM2	23
P0AFM4	8
P0AFM6	22
P0AFM9	4
P0AFN2	2
P0AFP2	3
P0AFP4	13
P0AFP6	17
P0AFP9	2
P0AFQ2	1
P0AFQ7	13
P0AFR0	13
P0AFR2	3
P0AFR4	14
P0AFS3	8
P0AFS7	1
P0AFT2	4
P0AFT5	10
P0AFU0	2
P0AFU2	1
P0AFU4	14
P0AFU8	19
P0AFV2	1
P0AFV4	3
P0AFW0	5
P0AFW2	4
P0AFW4	10
P0AFW8	4
P0AFX0	3
P0AFX4	5
P0AFX7	13
P0AFX9	18
P0AFY2	3
P0AFY6	1
P0AFY8	10
P0AFZ1	5
P0AFZ3	4
P0AG00	19
P0AG03	8
P0AG07	23
P0AG14	35
P0AG16	28
P0AG18	10
P0AG20	44
P0AG24	42
P0AG27	13
P0AG30	53
P0AG40	15
P0AG44	17
P0AG48	10
P0AG51	11
P0AG55	22
P0AG59	6
P0AG63	6
P0AG67	80
P0AG71	16
P0AG76	7
P0AG78	20
P0AG80	33
P0AG82	23
P0AG84	22
P0AG86	11
P0AG90	41
P0AG93	12
P0AG96	1
P0AG99	4
P0AGA2	8
P0AGA6	4
P0AGB0	14
P0AGB3	2
P0AGB6	9
P0AGC3	47
P0AGC7	4
P0AGD1	18
P0AGD3	14
P0AGD7	50
P0AGE0	15
P0AGE4	5
P0AGE6	13
P0AGE9	41
P0AGF2	10
P0AGG0	10
P0AGG2	16
P0AGG4	5
P0AGG8	23
P0AGH1	1
P0AGI8	20
P0AGJ2	14
P0AGJ5	22
P0AGJ7	10
P0AGJ9	31
P0AGK4	6
P0AGK8	7
P0AGL2	2
P0AGL5	3
P0AGL7	11
P0AGM5	1
P0AGM7	2
P0C018	13
P0C037	1
P0C054	8
P0C058	4
P0C066	12
P0C077	5
P0C079	6
P0C093	11
P0C0K3	9
P0C0L2	16
P0C0L7	11
P0C0L9	2
P0C0R7	12
P0C0S1	18
P0C0T5	2
P0C0U4	7
P0C0V0	42
P0C7L2	1
P0C8J6	29
P0C8J8	41
P0C8J8;P0C8K0	1
P0C8K0	1
P0C960	11
P0CB39	29
P0CE48	98
P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	3
P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	1
P0CF91;P0CF92;P0CF93	4
P0CG19	5
P0CK95	28
P0DM85	2
P0DMC5	29
P0DMC7	16
P0DP89	25
P0DPO3	2
P0DSF6	1
P0DTT0	52
P10100	12
P10121	28
P10346	11
P10371	16
P10378	25
P10384	13
P10408	103
P10423	1
P10441	25
P10442	7
P10443	43
P10902	25
P10903	1
P10907	5
P10908	13
P11071	17
P11072	4
P11289	3
P11349	12
P11349;P19318	7
P11350	1
P11446	18
P11447	45
P11454	54
P11458	18
P11553	1
P11557	22
P11664	1
P11875	54
P11880	17
P11988	1
P12008	30
P12281	17
P12282	6
P12295	16
P12758	26
P12994	9
P12995	19
P12996	21
P12998	12
P13000	10
P13001	12
P13009	84
P13016	12
P13024	22
P13029	65
P13035	8
P13036	5
P13039	16
P13445	12
P13458	25
P13482	36
P13518	10
P13656	6
P13669	6
P13857	9
P14081	45
P14175	30
P14176	2
P14294	24
P14375	5
P14377	1
P14407	12
P14900	22
P15005	11
P15028	1
P15032	1
P15033	1
P15034	41
P15038	48
P15042	45
P15043	4
P15047	19
P15067	25
P15070	1
P15078	3
P15082	7
P15254	128
P15286	12
P15288	43
P15373	8
P15639	65
P15640	33
P15723	20
P15770	11
P15877	43
P15977	24
P15993	3
P16095	11
P16095;P30744	1
P16384	21
P16431	2
P16456	40
P16525	15
P16528	8
P16659	64
P16676	26
P16681	8
P16691	4
P16692	2
P16700	42
P16703	25
P16869	20
P16926	14
P17109	14
P17115	17
P17117	19
P17169	53
P17315	62
P17411	1
P17443	20
P17444	4
P17445	25
P17446	2
P17802	7
P17846	68
P17854	20
P17888	18
P17952	28
P17993	31
P18133	42
P18196	11
P18335	44
P18390	6
P18392	9
P18393	1
P18775	47
P18775;P77374	1
P18775;P77374;P77783	1
P18776	15
P18811	6
P18843	26
P18956	37
P19317	1
P19318	5
P19319	9
P19323	7
P19624	16
P19636	12
P19926	27
P19934	13
P20083	35
P20099	29
P20605	12
P20966	11
P21151	11
P21156	34
P21165	37
P21169	28
P21170	46
P21177	20
P21179	69
P21189	13
P21338	18
P21345	1
P21361	1
P21362	10
P21363	18
P21367	12
P21369	6
P21420	3
P21499	74
P21507	31
P21513	90
P21514	10
P21515	2
P21517	23
P21599	60
P21645	18
P21693	4
P21829	7
P21865	16
P21866	10
P21888	42
P21889	82
P21893	17
P22106	59
P22186	10
P22188	38
P22255	20
P22256	37
P22259	52
P22333	11
P22523	92
P22524	12
P22525	13
P22564	13
P22586	1
P22634	14
P22729	1
P22731	15
P22939	11
P23003	22
P23200	1
P23256	14
P23305	7
P23331	9
P23367	21
P23485	2
P23522	3
P23524	4
P23538	64
P23721	37
P23827	11
P23830	31
P23836	30
P23837	15
P23839	29
P23840	3
P23841	1
P23842	12
P23843	83
P23843;Q46863	1
P23845	36
P23847	72
P23857	8
P23862	7
P23865	58
P23869	14
P23871	14
P23872	3
P23873	2
P23874	8
P23878	9
P23882	18
P23883	4
P23886	15
P23890	1
P23893	30
P23894	12
P23898	5
P23908	29
P23909	33
P23917	16
P23930	10
P24171	55
P24173	9
P24173;Q47689	1
P24174	1
P24175	1
P24178	8
P24181;P31224	1
P24182	43
P24183;P32176	1
P24186	16
P24188	7
P24192	7
P24193	12
P24197	1
P24202	20
P24203	18
P24205	14
P24207	2
P24215	23
P24216	1
P24224	4
P24228	18
P24230	22
P24232	17
P24240	1
P24242	7
P24251	12
P24252	12
P24255	23
P24554	25
P24555	19
P25397	16
P25437	30
P25516	68
P25519	33
P25522	24
P25524	27
P25526	43
P25527	1
P25534	20
P25535	20
P25536	9
P25539	31
P25552	19
P25553	44
P25665	103
P25666	6
P25714	31
P25718	1
P25736	1
P25737	4
P25738	5
P25740	18
P25741	3
P25742	12
P25745	19
P25746	12
P25748	1
P25798	1
P25888	17
P25889	2
P25894	12
P25906	15
P26281	2
P26365	6
P26459	1
P26602	6
P26612	23
P26616	42
P26646	24
P26647	7
P26648	18
P26649	6
P27111	5
P27126	6
P27127	9
P27128	11
P27129	7
P27238	2
P27240	7
P27241	4
P27242	18
P27243	1
P27247	10
P27248	15
P27249	46
P27250	15
P27278	28
P27296	8
P27297	1
P27298	57
P27300	6
P27302	57
P27302;P33570	4
P27303	16
P27305	5
P27306	40
P27431	14
P27434	12
P27550	34
P27828	23
P27829	21
P27830	18
P27830;P37759	3
P27832	2
P27833	14
P27836	11
P27837	1
P27838	4
P27848	15
P27859	4
P27862	4
P27896	5
P28224	5
P28246	1
P28248	8
P28249	30
P28304	21
P28305	11
P28306	16
P28630	10
P28631	11
P28632	1
P28634	3
P28635	33
P28722	2
P28861	13
P28903	24
P28904	9
P28905	7
P29012	12
P29013	13
P29018	16
P29131	20
P29208	11
P29217	20
P29680	21
P29744	1
P29745	40
P30011	20
P30014	7
P30015	7
P30125	29
P30126	17
P30128	7
P30130	8
P30131	6
P30136	46
P30137	19
P30138	16
P30139	18
P30140	25
P30147	1
P30176	3
P30177	29
P30178	26
P30744	7
P30745	1
P30748	4
P30749	10
P30750	26
P30843	3
P30844	3
P30847	12
P30850	48
P30855	35
P30859	30
P30860	32
P30863	14
P30864	15
P30870	32
P30871	23
P30958	76
P31057	14
P31060	18
P31063	16
P31064	2
P31069	7
P31119	31
P31120	44
P31121	1
P31129	2
P31130	11
P31131	6
P31133	13
P31134	15
P31142	18
P31224	53
P31433	20
P31434	1
P31441	7
P31455	11
P31459	1
P31460	11
P31463	1
P31467	4
P31473	22
P31475	5
P31545	9
P31547	5
P31548	7
P31550	18
P31551	2
P31554	63
P31574	1
P31600	17
P31658	25
P31660	1
P31663	39
P31666	1
P31677	28
P31678	18
P31680	13
P31697	13
P31801	1
P31802	11
P31806	23
P31808	16
P31825	3
P31827	18
P31828	30
P31979	38
P31992	2
P32053	9
P32099	16
P32125	4
P32129	2
P32131	24
P32134	10
P32138	1
P32141	5
P32144	7
P32153	1
P32157	13
P32160	11
P32162	4
P32166	1
P32173	7
P32176	8
P32177	5
P32662	18
P32664	16
P32669	4
P32670	1
P32674	1
