ID	down_reg.pval	up_reg.pval	down_reg.FDR	up_reg.FDR	avgL2FC
SPTBN2	0.999877266141964	0.00163328905981514	0.999877266141964	0.00163328905981514	1.51143612553254
RAPGEF6	0.182065973548578	0.893405237900557	0.182065973548578	0.893405237900557	NA
NDUFB7	0.999990850544811	0.000104424393006675	0.999990850544811	0.000104424393006675	2.05231507889031
SLC7A8	0.999960089172318	4.42936991640469e-05	0.999960089172318	4.42936991640469e-05	2.07832951708811
SUCLG2	0.999998111950806	2.89434202284648e-05	0.999998111950806	2.89434202284648e-05	2.23939971149866
NDUFA6	0.999970754955381	0.000453939570203396	0.999970754955381	0.000453939570203396	1.78795929012039
RASSF8	0.99942416013907	0.00598779651477872	0.99942416013907	0.00598779651477872	NA
ECHS1	0.999998894420576	5.83659212592248e-06	0.999998894420576	5.83659212592248e-06	2.50054969578808
MT1E	0.999962494473363	1.73707182359442e-05	0.999962494473363	1.73707182359442e-05	2.15506546294181
ACAD8	0.9999487901951	0.000640500112755952	0.9999487901951	0.000640500112755952	1.69421981803833
NDUFC1	0.9997801350978	0.00248652574497973	0.9997801350978	0.00248652574497973	NA
SCPEP1	0.998267666301155	0.0131431464945315	0.998267666301155	0.0131431464945315	0.939001564869839
ABHD14A-ACY1	0.999976631391663	0.000370411895470852	0.999976631391663	0.000370411895470852	NA
REEP6	0.999942119846992	0.0001327463702661	0.999942119846992	0.0001327463702661	1.88244490150807
NDUFS2	0.999799609302985	0.00265597649924476	0.999799609302985	0.00265597649924476	1.40662073254481
TINAG	0.999999921448702	1.04743883186103e-06	0.999999921448702	1.04743883186103e-06	2.72183429426608
HOGA1	0.999999126499653	1.22044015611037e-05	0.999999126499653	1.22044015611037e-05	2.35411674032369
ATP1A1	0.999978471380797	0.000218203247238979	0.999978471380797	0.000218203247238979	1.94490614759675
MYO9B	0.00150099999477219	0.99978778798033	0.00150099999477219	0.99978778798033	-1.13628950128608
HMGCL	0.999982511974536	0.000192124015451745	0.999982511974536	0.000192124015451745	1.95452629699115
ACAD10	0.999520087645366	0.00422151196729578	0.999520087645366	0.00422151196729578	1.23360715938904
GLOD5	0.999803256375859	0.000788315610627005	0.999803256375859	0.000788315610627005	NA
GLYCTK	0.99958378164354	0.00336799614847218	0.99958378164354	0.00336799614847218	NA
FECH	0.99998892394408	0.000134195704887782	0.99998892394408	0.000134195704887782	2.01775072777342
ECI2	0.999956779275522	0.000671408885625366	0.999956779275522	0.000671408885625366	1.70115685252153
PALM3	0.999948894049559	0.000670462225525355	0.999948894049559	0.000670462225525355	1.66970201628201
MT1X	0.999998334167105	2.58231309255091e-06	0.999998334167105	2.58231309255091e-06	2.52707145196689
PCYT2	0.999777279321513	0.00293434558155152	0.999777279321513	0.00293434558155152	1.37993382783813
LLGL2	0.999592115268357	0.00480369227708159	0.999592115268357	0.00480369227708159	1.2446943426988
COX7A2L	0.999901413124671	0.000336690871807648	0.999901413124671	0.000336690871807648	1.77302617562387
PCCA	0.999927566811289	0.0010705006949238	0.999927566811289	0.0010705006949238	1.60101374908954
PIPOX	0.999998724082192	1.38811190541326e-05	0.999998724082192	1.38811190541326e-05	2.36329659909488
PSMB8	0.00590993550233656	0.99946540210463	0.00590993550233656	0.99946540210463	-0.957809330574718
MGAM	0.999992121073619	0.000117140254069498	0.999992121073619	0.000117140254069498	1.98952804854691
RSL1D1	0.000292214997084923	0.999980638000381	0.000292214997084923	0.999980638000381	-1.40063030937988
FGF1	0.998071179708173	0.00375764416818429	0.998071179708173	0.00375764416818429	1.15081427397844
FDX1	0.937699921000904	0.0759232825537119	0.937699921000904	0.0759232825537119	0.541304957380927
SURF6	0.000385030425247799	0.999961117254953	0.000385030425247799	0.999961117254953	NA
NDUFB10	0.999888341882819	0.00137781015317967	0.999888341882819	0.00137781015317967	1.56178360326491
IYD	0.999973059271452	0.000189017319987883	0.999973059271452	0.000189017319987883	1.87233236866928
MAP6	0.999955011800971	0.000694479128868042	0.999955011800971	0.000694479128868042	NA
NDUFB4	0.999982780039146	4.84901826157771e-05	0.999982780039146	4.84901826157771e-05	2.200186235713
MT1F	0.999989401689725	1.15146835992332e-05	0.999989401689725	1.15146835992332e-05	NA
ATP1A3	0.999947794612902	0.000652574316693432	0.999947794612902	0.000652574316693432	1.72579688444212
ACOX2	0.999841370922514	0.000491644393830915	0.999841370922514	0.000491644393830915	1.69475768187968
ADH6	0.999999351053016	8.69760145328983e-06	0.999999351053016	8.69760145328983e-06	2.44509644174238
PSMB10	0.000108276883904659	0.999930461743161	0.000108276883904659	0.999930461743161	-1.4352997017203
SLC12A1	0.999989634013021	4.35565476071765e-05	0.999989634013021	4.35565476071765e-05	2.12246182131831
COX5B	0.999983742845396	0.000183836490628137	0.999983742845396	0.000183836490628137	1.9698215561777
FHIT	0.98409763844738	0.025582418093089	0.98409763844738	0.025582418093089	0.801786979541272
AIF1L	0.999997581492313	6.9312652582825e-06	0.999997581492313	6.9312652582825e-06	2.52348515558942
DBT	0.999767307719264	0.00303493203762369	0.999767307719264	0.00303493203762369	1.36296390282126
CTSH	0.999883699849479	0.00153490726279808	0.999883699849479	0.00153490726279808	1.52986594441576
TBC1D10A	0.994734739964498	0.0363767384185529	0.994734739964498	0.0363767384185529	NA
ZADH2	0.999241400787996	0.00698473815819979	0.999241400787996	0.00698473815819979	1.12392198182408
MARC2	0.999996248624874	5.75651610500921e-05	0.999996248624874	5.75651610500921e-05	NA
SDHB	0.999687008964144	0.0037700932456237	0.999687008964144	0.0037700932456237	1.29702901095539
GLYAT	0.999999294230174	5.82944193184299e-06	0.999999294230174	5.82944193184299e-06	2.50409260210148
HADH	0.999990949929616	4.43402581765475e-05	0.999990949929616	4.43402581765475e-05	2.23163476450529
GIT2	0.0170907252953056	0.997929000068782	0.0170907252953056	0.997929000068782	-0.804102823513493
FXYD2	0.999994074165196	9.24391866408246e-05	0.999994074165196	9.24391866408246e-05	2.04080895350293
SLC13A3	0.999999678485693	4.43145617182378e-06	0.999999678485693	4.43145617182378e-06	NA
ACSM3	0.999999898419171	6.82175820075208e-07	0.999999898419171	6.82175820075208e-07	2.79620466036298
TYMP	9.93002650975592e-06	0.999999249967469	9.93002650975592e-06	0.999999249967469	-1.77396643306126
ENPP6	0.999999369730842	3.50109842948922e-06	0.999999369730842	3.50109842948922e-06	2.57152228643563
MT2A	0.999908419066771	8.56624748729261e-05	0.999908419066771	8.56624748729261e-05	1.92097005929802
SMIM24	0.999999910482032	1.09076192739727e-06	0.999999910482032	1.09076192739727e-06	NA
CGN	0.999151031073372	0.00724747037005303	0.999151031073372	0.00724747037005303	1.10723911925634
PLCL1	0.999125049928364	0.00718352729222137	0.999125049928364	0.00718352729222137	NA
ALDH6A1	0.999999948573862	1.2028902255004e-08	0.999999948573862	1.2028902255004e-08	3.3838993677544
NDUFA5	0.999955062196706	0.000462538274626326	0.999955062196706	0.000462538274626326	1.76043570649897
ACSF2	0.99999980446425	2.84800602169298e-06	0.99999980446425	2.84800602169298e-06	2.57712736899426
PDLIM2	0.999987005619106	0.000176964863241568	0.999987005619106	0.000176964863241568	1.96874269035652
CBR4	0.999958730605601	0.000339421765200479	0.999958730605601	0.000339421765200479	1.8024115517507
SLC9A3R1	0.999917857216371	0.00107850473107194	0.999917857216371	0.00107850473107194	1.60355249601673
PHYHD1	0.999848459750567	0.00128066626521899	0.999848459750567	0.00128066626521899	1.49601853785169
PAPLN	0.996418661695261	0.0140111921880772	0.996418661695261	0.0140111921880772	0.939048928924318
ACOX1	0.999946981644887	0.000514003294390956	0.999946981644887	0.000514003294390956	1.71618516581093
SUCLG1	0.999986436317701	4.48539609364406e-05	0.999986436317701	4.48539609364406e-05	2.1875963431453
PKN1	0.0264490208761226	0.993846145900973	0.0264490208761226	0.993846145900973	-0.760625545953428
ACAA1	0.999987655345653	0.000122047062539843	0.999987655345653	0.000122047062539843	2.02762648081135
CPQ	0.999960131827813	0.000504180452310221	0.999960131827813	0.000504180452310221	1.73163731415936
AASS	0.999976349854478	3.65643538511226e-05	0.999976349854478	3.65643538511226e-05	2.24391857701935
PEPD	0.999951415403729	0.000490162485400749	0.999951415403729	0.000490162485400749	1.771884594216
CDH16	0.999993764060473	5.83029838510333e-05	0.999993764060473	5.83029838510333e-05	2.13142175577683
DDN	0.99994319372465	0.000353207117423148	0.99994319372465	0.000353207117423148	NA
DAO	0.999999926504524	5.24627947990034e-07	0.999999926504524	5.24627947990034e-07	2.86848995149792
NCOR2	0.0409964665060678	0.991131008719654	0.0409964665060678	0.991131008719654	NA
SORD	0.999972082017215	0.00035134704918158	0.999972082017215	0.00035134704918158	1.85786371943562
BAIAP2	0.999402835971864	0.00595489150869597	0.999402835971864	0.00595489150869597	1.16080386330538
NDUFA13	0.999946809798574	0.000402205725812933	0.999946809798574	0.000402205725812933	1.8189902854535
AGMAT	0.999999912987688	1.78994388392794e-07	0.999999912987688	1.78994388392794e-07	2.99146563149328
TBC1D13	0.999164997084188	0.000797525231656261	0.999164997084188	0.000797525231656261	1.63587031887818
AMT	0.997160457334105	0.00830966508406554	0.997160457334105	0.00830966508406554	1.0148660105131
ADH1C	0.999978977968578	0.000255452078291155	0.999978977968578	0.000255452078291155	1.86576357943359
PCCB	0.999966385336939	0.000513075547080396	0.999966385336939	0.000513075547080396	1.7589888121765
CLIC5	0.998878560479473	0.0096753299954944	0.998878560479473	0.0096753299954944	1.02620655871715
PYGL	0.000100164439017355	0.999986942903084	0.000100164439017355	0.999986942903084	-1.49978584715241
ANPEP	0.999998067972962	2.94153599776218e-05	0.999998067972962	2.94153599776218e-05	2.25872378537028
FCER1G	0.000452377295568733	0.827489757726385	0.000452377295568733	0.827489757726385	NA
HIBCH	0.999993792853776	0.000100433398953247	0.999993792853776	0.000100433398953247	2.0356370472569
KCNJ16	0.997222518551704	0.00870487121864353	0.997222518551704	0.00870487121864353	NA
NUDT6	0.99977125464562	0.00173888758398383	0.99977125464562	0.00173888758398383	NA
EBNA1BP2	0.0028538982366053	0.999688276717664	0.0028538982366053	0.999688276717664	NA
ALDOA	0.00378146895606845	0.999700346821183	0.00378146895606845	0.999700346821183	-1.0387050909567
COL4A5	0.941366016741113	0.109265306962654	0.941366016741113	0.109265306962654	0.432879041488024
HAO2	0.999974418499081	0.000131401103315792	0.999974418499081	0.000131401103315792	1.94014139764326
UBE2L6	0.0142231224902563	0.993631419242148	0.0142231224902563	0.993631419242148	-0.81549457899691
HS6ST2	0.901093957170924	0.0482471940079358	0.901093957170924	0.0482471940079358	NA
RECQL	0.00285370701312982	0.99950153965349	0.00285370701312982	0.99950153965349	-1.11549160469908
PDHA1	0.999893621907659	0.00135620642115408	0.999893621907659	0.00135620642115408	1.56417896857935
SLC22A6	0.999966714533352	7.97144074669183e-05	0.999966714533352	7.97144074669183e-05	1.96728143472101
BPHL	0.999992105167853	2.93473334789818e-05	0.999992105167853	2.93473334789818e-05	2.27702844818182
MUT	0.99888166478002	0.0102285621005769	0.99888166478002	0.0102285621005769	1.01047516661598
YWHAH	0.031251336565099	0.995607209886961	0.031251336565099	0.995607209886961	-0.700674559997178
SLC43A2	0.99935097824056	0.004834763932111	0.99935097824056	0.004834763932111	1.17788495052854
ASS1	0.999999571056791	1.87997480938187e-07	0.999999571056791	1.87997480938187e-07	2.95360168446804
EPB41L5	0.987239841512484	0.0479886344280445	0.987239841512484	0.0479886344280445	0.627287819404029
MMP14	0.000930023212413549	0.999680467560188	0.000930023212413549	0.999680467560188	-1.24588126978482
ABAT	0.999999956309761	4.84788722073765e-07	0.999999956309761	4.84788722073765e-07	2.82463165433526
DCXR	0.999999612664497	1.71248853612694e-06	0.999999612664497	1.71248853612694e-06	2.64498621841006
MT1H	0.99998612609237	9.8762423902421e-06	0.99998612609237	9.8762423902421e-06	2.26520111703393
MRPL19	0.997793883063259	0.0185695406068767	0.997793883063259	0.0185695406068767	0.856739494960358
NDUFB2	0.999876123380333	0.00175554189102268	0.999876123380333	0.00175554189102268	NA
ASPSCR1	0.971524490077939	0.0858310650072307	0.971524490077939	0.0858310650072307	0.467364935726615
CRYAA	0.99999101590993	4.98099920135656e-05	0.99999101590993	4.98099920135656e-05	2.10861092776433
PTH1R	0.999308381802923	0.002641510269435	0.999308381802923	0.002641510269435	NA
GK	0.999984465912963	0.000253085554597378	0.999984465912963	0.000253085554597378	1.89377081958662
ADD3	0.99806226225564	0.0162960938724675	0.99806226225564	0.0162960938724675	0.914742956724101
IKBIP	4.27237216090554e-06	0.999998481785861	4.27237216090554e-06	0.999998481785861	-1.97025165263486
ALDH4A1	0.999990489154885	0.000128394553625388	0.999990489154885	0.000128394553625388	1.98011414199407
NAPSA	0.999308536331254	0.00214769080723475	0.999308536331254	0.00214769080723475	1.31707168938625
TKFC	0.999907046397872	0.00135568248906672	0.999907046397872	0.00135568248906672	NA
PSMD10	0.0494697722969151	0.992556531380621	0.0494697722969151	0.992556531380621	-0.618981661665253
ADH4	0.996547645561502	0.00738197781964092	0.996547645561502	0.00738197781964092	1.0959590880915
NAPEPLD	0.996381969983085	0.0175721848131601	0.996381969983085	0.0175721848131601	0.874013281053388
GLA	0.99149041790211	0.0343085258783775	0.99149041790211	0.0343085258783775	0.690570491833152
TYROBP	0.00208822395780298	0.964418200161114	0.00208822395780298	0.964418200161114	NA
LAD1	0.999908540784529	0.000251570433868816	0.999908540784529	0.000251570433868816	1.77371808221503
MME	0.999999698212459	4.28446961361375e-06	0.999999698212459	4.28446961361375e-06	2.52287005432141
SUGCT	0.999991431686586	0.000135801916543449	0.999991431686586	0.000135801916543449	NA
MRPS22	0.997613856728896	0.0187511897560538	0.997613856728896	0.0187511897560538	0.860735976746691
SUCLA2	0.999731740537309	0.00343553518015466	0.999731740537309	0.00343553518015466	1.34167612490597
TSR1	0.00343500385217736	0.999730523183325	0.00343500385217736	0.999730523183325	-1.06411608662952
STAMBPL1	0.00789614406421827	0.998966018153435	0.00789614406421827	0.998966018153435	NA
GLYATL1	0.999999152964122	1.4063147387794e-05	0.999999152964122	1.4063147387794e-05	2.35610717492177
DPP9	0.00229075963621731	0.99978739667068	0.00229075963621731	0.99978739667068	NA
MAGI2	0.998300012366269	0.0140366646731716	0.998300012366269	0.0140366646731716	NA
ADH1B	0.999964131990588	0.000413581449251462	0.999964131990588	0.000413581449251462	1.73905982614046
SIGIRR	0.981409227908887	0.0299419546426662	0.981409227908887	0.0299419546426662	0.754531844576517
CADM4	0.999590655593425	0.00159316823161568	0.999590655593425	0.00159316823161568	1.45015559078993
DOCK4	0.00755933693907843	0.999114639037304	0.00755933693907843	0.999114639037304	NA
MSRA	0.999978794874585	0.000278807952590903	0.999978794874585	0.000278807952590903	1.89599428960133
EHBP1L1	0.00784709014692072	0.99914767333047	0.00784709014692072	0.99914767333047	NA
ADH1A	0.99998570419771	0.000123398786097933	0.99998570419771	0.000123398786097933	1.9964538389488
CEP170	0.00223399138724647	0.999796513811306	0.00223399138724647	0.999796513811306	NA
LDHA	3.72385306984239e-05	0.999994405891954	3.72385306984239e-05	0.999994405891954	-1.6432525855778
PRKAR2B	0.999725986326482	0.00296703596199043	0.999725986326482	0.00296703596199043	1.38895650487754
PC	0.999977915195082	0.000279332889854446	0.999977915195082	0.000279332889854446	1.81711152758337
PGM2L1	0.00746455921402377	0.997597494526402	0.00746455921402377	0.997597494526402	-0.890607202502746
SLC23A1	0.99999815529452	2.82464590882025e-05	0.99999815529452	2.82464590882025e-05	2.25449647299798
MRPS18B	0.942185997146496	0.123248661258409	0.942185997146496	0.123248661258409	0.396869158616097
DDB2	0.0051596159598197	0.997103949927299	0.0051596159598197	0.997103949927299	NA
GLDC	0.998172099442859	0.00355230585721489	0.998172099442859	0.00355230585721489	1.21546666021129
NDUFB5	0.999984417274715	0.000203884025539267	0.999984417274715	0.000203884025539267	1.92798864326799
NPC2	0.99998904182192	0.000177043152096859	0.99998904182192	0.000177043152096859	1.9563499438714
PLCD1	0.999193505021913	0.00806772577602734	0.999193505021913	0.00806772577602734	1.10716215307263
GPRC5C	0.709739957635125	0.0816012409532541	0.709739957635125	0.0816012409532541	0.461252422865956
GATM	0.999999756863005	7.48564468617325e-07	0.999999756863005	7.48564468617325e-07	2.75952570822239
SIRPA	0.00746035199293363	0.997222728089263	0.00746035199293363	0.997222728089263	-0.904233564238917
GJB1	0.999995362920222	7.14811174682473e-05	0.999995362920222	7.14811174682473e-05	NA
NMI	0.00486736087314899	0.999428000737867	0.00486736087314899	0.999428000737867	-0.983107540593791
NDUFA4L2	2.22426312087942e-08	0.999999970356629	2.22426312087942e-08	0.999999970356629	NA
TRADD	0.00152279208738842	0.999886773620289	0.00152279208738842	0.999886773620289	-1.17856454897771
PALM	0.999596178767534	0.0029426545515283	0.999596178767534	0.0029426545515283	1.36278529512165
RIC8A	0.170357788586485	0.94609734254879	0.170357788586485	0.94609734254879	-0.375616439925198
MCCC1	0.999903097804875	0.00133564690799122	0.999903097804875	0.00133564690799122	1.56371790793323
ACADM	0.999995581282633	1.89731425508464e-05	0.999995581282633	1.89731425508464e-05	2.35407684376732
CHDH	0.999937844122057	0.000940872198973533	0.999937844122057	0.000940872198973533	1.63341609759037
TACO1	0.999652132218393	0.00425008978548459	0.999652132218393	0.00425008978548459	1.28225581395456
PRDM10	0.999999836146757	2.13207193413229e-06	0.999999836146757	2.13207193413229e-06	NA
TMEM159	0.0343365494763715	0.920122379533646	0.0343365494763715	0.920122379533646	NA
SAT2	0.999991754175146	9.54410098966531e-05	0.999991754175146	9.54410098966531e-05	2.0534252164086
ALDOB	0.999999983876947	4.19580141804451e-10	0.999999983876947	4.19580141804451e-10	3.86949431930682
GAK	0.8788798517111	0.156946318859616	0.8788798517111	0.156946318859616	0.343694762424072
MRPL44	0.993601494081184	0.0382595506778315	0.993601494081184	0.0382595506778315	0.66352917455039
SIAE	0.998303876121373	0.0146459402731466	0.998303876121373	0.0146459402731466	0.917741149198663
PHYH	0.999986943601612	0.000183801595052547	0.999986943601612	0.000183801595052547	NA
HPD	0.999998557476665	6.27530257684577e-06	0.999998557476665	6.27530257684577e-06	2.41089248615503
ASPDH	0.999947161129157	0.000464100543694332	0.999947161129157	0.000464100543694332	1.77847759180459
CHCHD4	0.999070473998693	0.00703275492413209	0.999070473998693	0.00703275492413209	1.09549294252584
ANXA4	2.22974039928822e-06	0.999999460607727	2.22974039928822e-06	0.999999460607727	-1.94197229124477
PTPRD	0.998919336138299	0.0108279124198354	0.998919336138299	0.0108279124198354	NA
BRIX1	0.00104230879857909	0.999921337152245	0.00104230879857909	0.999921337152245	-1.21837877824978
PLOD3	0.000211140509216849	0.999976727445589	0.000211140509216849	0.999976727445589	-1.46053599453789
MRPS31	0.997679747169395	0.0152256422910829	0.997679747169395	0.0152256422910829	0.939898206807938
APBB1IP	0.000503997946123173	0.999923407834444	0.000503997946123173	0.999923407834444	NA
AUH	0.999984622692415	0.000232870827008973	0.999984622692415	0.000232870827008973	1.91366338992512
GLRX5	0.998879776894707	0.0111729803946037	0.998879776894707	0.0111729803946037	1.00316949197036
ATP5PF	0.999532359772385	0.00549804161464973	0.999532359772385	0.00549804161464973	NA
CRABP1	0.621491627051116	0.0206521622393418	0.621491627051116	0.0206521622393418	0.72819091269412
IDNK	0.999455681544157	0.00588422482959722	0.999455681544157	0.00588422482959722	1.16964790916517
PDHB	0.999539936486918	0.00543701554672702	0.999539936486918	0.00543701554672702	1.20300281716453
COX5A	0.999929150476206	0.000877116627856861	0.999929150476206	0.000877116627856861	1.66092397674213
FBP1	0.99999797027847	1.84180163507138e-05	0.99999797027847	1.84180163507138e-05	2.34053656903204
PROM2	0.999771329593027	0.000969561964844969	0.999771329593027	0.000969561964844969	1.54349824506554
MRPL58	0.997909337935131	0.0183045299108126	0.997909337935131	0.0183045299108126	NA
TST	0.99998314866306	0.000215749158626616	0.99998314866306	0.000215749158626616	1.9044642714227
ADHFE1	0.999927596914711	0.000870729372149681	0.999927596914711	0.000870729372149681	1.6198286603248
CASP1	1.54964282331979e-05	0.999997632870732	1.54964282331979e-05	0.999997632870732	-1.81206566471287
ESPN	0.999678971833495	0.00242899143862578	0.999678971833495	0.00242899143862578	NA
MRPL49	0.995204328401656	0.0334210510055776	0.995204328401656	0.0334210510055776	0.701463660978174
MRPL37	0.99736696111477	0.0155988379483162	0.99736696111477	0.0155988379483162	0.955894409758451
TREH	0.999890368301094	0.00132396049704042	0.999890368301094	0.00132396049704042	NA
SLC4A4	0.999998604639272	1.99353803510727e-05	0.999998604639272	1.99353803510727e-05	2.31766892090718
HK2	5.06079020071409e-06	0.999999187696286	5.06079020071409e-06	0.999999187696286	-1.95379490842555
MRPL30	0.99894839956255	0.0106195076851593	0.99894839956255	0.0106195076851593	NA
COX8A	0.999865246749861	0.00169593520921803	0.999865246749861	0.00169593520921803	NA
PAH	0.999999804367859	2.4486122738163e-06	0.999999804367859	2.4486122738163e-06	2.61496245320961
ASCC3	0.0176757615471178	0.997382557020495	0.0176757615471178	0.997382557020495	NA
IDH2	0.99996581893119	0.000193858201148369	0.99996581893119	0.000193858201148369	1.95950638914814
DDC	0.999990305459579	0.000141439619205419	0.999990305459579	0.000141439619205419	2.00729202983413
IFI35	0.00570885255114376	0.99918427882626	0.00570885255114376	0.99918427882626	-0.945294337016311
AP2A2	0.975899448200485	0.117825966632573	0.975899448200485	0.117825966632573	0.3518219740847
JAKMIP2	0.00263098121438287	0.999734673469321	0.00263098121438287	0.999734673469321	NA
NDUFB1	0.916559069009999	0.0150291479133811	0.916559069009999	0.0150291479133811	0.989708440145427
MRPL45	0.997606513112004	0.0203153689478557	0.997606513112004	0.0203153689478557	0.838889325899516
COLGALT1	0.00336302730379518	0.99943975884189	0.00336302730379518	0.99943975884189	NA
MPP7	0.999755462838211	0.00208112332521579	0.999755462838211	0.00208112332521579	1.44692572170064
DAP3	0.999434731974831	0.00586427382085351	0.999434731974831	0.00586427382085351	1.20138613153321
CLCN5	0.99794483590617	0.0176765502872038	0.99794483590617	0.0176765502872038	0.878185360715708
TNIP1	0.0511884411172953	0.990795979968312	0.0511884411172953	0.990795979968312	NA
GPAT3	0.999910190361221	0.00131434259357627	0.999910190361221	0.00131434259357627	NA
ETFDH	0.999832117118484	0.00222004770915425	0.999832117118484	0.00222004770915425	1.44987311095454
ANK3	0.990617919283898	0.0436503883701939	0.990617919283898	0.0436503883701939	0.627700707307578
HSD17B8	0.99982931091702	0.00177883103496891	0.99982931091702	0.00177883103496891	1.49358138864211
MRPS7	0.998149854478894	0.0156233246243339	0.998149854478894	0.0156233246243339	0.927048249359808
USP2	0.999936550684537	0.000845020939049764	0.999936550684537	0.000845020939049764	NA
PRDX3	0.999712805680308	0.0024200382601826	0.999712805680308	0.0024200382601826	1.4343580932298
AFMID	0.99992392108845	0.00102300960171194	0.99992392108845	0.00102300960171194	1.63597913991777
SARDH	0.999960457144421	0.000351789965961672	0.999960457144421	0.000351789965961672	1.75444109981716
AK4	0.999915654928693	0.00119891125575143	0.999915654928693	0.00119891125575143	1.58611421217595
COQ3	0.994381376045512	0.0240885470058162	0.994381376045512	0.0240885470058162	0.779476502268707
COBLL1	0.998965157679757	0.00976454397142797	0.998965157679757	0.00976454397142797	1.03525929793827
FRAS1	0.982135766419877	0.044368336228673	0.982135766419877	0.044368336228673	0.645293294351808
TBXAS1	1.39750908734416e-05	0.999997877988423	1.39750908734416e-05	0.999997877988423	-1.83895513751357
LDLRAP1	0.861761642500985	0.207022046104628	0.861761642500985	0.207022046104628	NA
NUDT8	0.998821508709751	0.0113657874708499	0.998821508709751	0.0113657874708499	NA
ALDH2	0.999963910156639	0.000275859834312296	0.999963910156639	0.000275859834312296	1.88935183094886
SLC6A19	0.999986467757542	0.000128860041776885	0.999986467757542	0.000128860041776885	1.96062501059327
CALB1	0.999999993094893	4.96111865789893e-08	0.999999993094893	4.96111865789893e-08	3.10869722942204
CCDC88A	0.224919044361368	0.608330185314406	0.224919044361368	0.608330185314406	-0.2066646645264
