Symbol	signcon	randomSummary	randomCi.lb	randomCi.ub	randomP	het_QE	het_QEp	het_QM	het_QMp	error	rank	ID
CHAD	2	1.46359191711956	1.34692077085129	1.58026306338783	1.74219985972674e-133	0.206575028412227	0.649465209244838	604.518028484883	1.74219985972678e-133	FALSE	171	CHAD
PDHB	3	1.19760928607224	1.10191979028059	1.29329878186389	7.05712376975336e-133	3.05454668521204	0.217126891561038	601.724866501065	7.0571237697537e-133	FALSE	305	PDHB
ABCD3	3	0.981418362870342	0.902967333574347	1.05986939216634	9.25378800273349e-133	0.458937698120417	0.79495573187028	601.183772354975	9.25378800273322e-133	FALSE	484	ABCD3
MARC2	1	2.09736051014887	1.92816241663255	2.26655860366519	2.18760581590308e-130	0	1	590.270970305491	2.18760581590289e-130	FALSE	30	MARC2
COL5A2	-3	-1.01262426912699	-1.09467747130293	-0.930571066951057	2.97190177372424e-129	1.99426466200338	0.368935911719933	585.061845618504	2.97190177372421e-129	FALSE	453	COL5A2
DLST	3	1.10146515710438	1.01203991254858	1.19089040166019	9.23934656738878e-129	0.414390318243683	0.812860997268406	582.797172605767	9.23934656738833e-129	FALSE	368	DLST
USMG5	2	1.59667992999634	1.46681062178471	1.72654923820796	2.70025187114992e-128	0.000464586377871225	0.982803515582741	580.655922951076	2.70025187114992e-128	FALSE	119	USMG5
SMIM24	1	2.70181113619483	2.48196318483502	2.92165908755465	3.43041266306955e-128	0	1	580.178072407497	3.43041266306929e-128	FALSE	3	SMIM24
PCCB	3	1.74542152475625	1.60322600391088	1.88761704560162	6.85686403676983e-128	2.94832106781844	0.228970859661994	578.795311154514	6.85686403676963e-128	FALSE	78	PCCB
XYLB	3	1.08720728768757	0.998466504867593	1.17594807050755	2.05933948879864e-127	0.827920342396935	0.661027278665904	576.599658433448	2.05933948879863e-127	FALSE	377	XYLB
SLC2A1	-3	-1.90424973443823	-2.05975089604252	-1.74874857283394	2.68238314495457e-127	3.87776640439452	0.143864527682896	576.071930268725	2.68238314495471e-127	FALSE	52	SLC2A1
ATP5J2	2	1.49502942050095	1.37278721465202	1.61727162634988	5.65255685471327e-127	0.000594291210284759	0.980551025789363	574.583703399222	5.65255685471333e-127	FALSE	158	ATP5J2
PGAM1	-3	-0.7491235943626	-0.810605227205579	-0.68764196151962	4.8028018329109e-126	0.289018740843928	0.865446802763382	570.311786985096	4.80280183291103e-126	FALSE	826	PGAM1
ATP1A2	2	1.53766186836596	1.41114304626013	1.66418069047179	2.04032451827973e-125	2.78543073463797	0.0951251141831561	567.423856924173	2.04032451827972e-125	FALSE	144	ATP1A2
SLC2A3	-2	-1.61711680597216	-1.75056603690647	-1.48366757503786	1.08482809524889e-124	0.609014369920722	0.435159158793191	564.087937158613	1.08482809524893e-124	FALSE	112	SLC2A3
GK	3	1.884409744334	1.72811280711528	2.04070668155273	1.87295941230855e-123	5.71352885237697	0.0574543576615199	558.40066815441	1.87295941230847e-123	FALSE	56	GK
MCM2	-2	-1.02960190452416	-1.1152085481943	-0.943995260854025	7.34041604979416e-123	0.0567996136486466	0.811627717986653	555.673794519758	7.34041604979391e-123	FALSE	431	MCM2
RGN	3	1.29659316613883	1.18845621392688	1.40473011835077	4.02796668075418e-122	2.19275100348146	0.334079763467163	552.275005323384	4.02796668075425e-122	FALSE	259	RGN
GK2	2	0.563943223199292	0.516789516055142	0.611096930343441	1.65077407687931e-121	0.157687264828355	0.691294783197978	549.458963547468	1.65077407687936e-121	FALSE	1285	GK2
UGT2B10	2	2.27368895117571	2.08327602863676	2.46410187371466	3.92740689452776e-121	1.46919270891358	0.225473109244123	547.72863612978	3.92740689452775e-121	FALSE	19	UGT2B10
RCN1	-3	-0.902248124367569	-0.97821025270232	-0.826285996032818	7.12291069142637e-120	1.85259061504555	0.396018121455752	541.94337165251	7.12291069142628e-120	FALSE	590	RCN1
MAL2	2	1.96524667872236	1.79866299822792	2.1318303592168	2.75699987883841e-118	0.678074018404793	0.410250718859635	534.644886833482	2.75699987883835e-118	FALSE	48	MAL2
C8orf82	3	0.912015660444811	0.834445071396808	0.989586249492814	1.69895604714506e-117	1.31425052937768	0.518339282977896	531.014762483915	1.69895604714508e-117	FALSE	576	C8orf82
GJB1	1	2.07339970240231	1.89602670989456	2.25077269491006	3.61144873960059e-116	0	1	524.912916307229	3.61144873960052e-116	FALSE	34	GJB1
PGK2	-3	-0.828344824479993	-0.899355204941252	-0.757334444018734	1.07963524439377e-115	0.183013190188518	0.91255529774396	522.726875126604	1.07963524439372e-115	FALSE	694	PGK2
CLPX	3	0.774619331833918	0.70820942798054	0.841029235687295	1.12460611538655e-115	1.55334410170311	0.459934104498074	522.64541117765	1.12460611538666e-115	FALSE	779	CLPX
NDUFB2	1	1.5048661228885	1.37585045745459	1.63388178832241	1.12468873970827e-115	0	1	522.645264523454	1.12468873970827e-115	FALSE	161	NDUFB2
ACY3	3	1.095357538738	1.00140327596259	1.18931180151341	1.45910361908209e-115	0.531262687915925	0.766721732004955	522.125623565094	1.45910361908206e-115	FALSE	376	ACY3
ECHDC1	3	0.860469854660754	0.786593661271076	0.934346048050431	2.38482541486172e-115	1.1985920697809	0.549198116355902	521.144889274854	2.38482541486168e-115	FALSE	649	ECHDC1
ACN9	1	1.78906421446039	1.63525670531341	1.94287172360737	4.80101105268954e-115	0	1	519.748161548654	4.80101105268943e-115	FALSE	74	ACN9
C21orf33	2	2.21351910229817	2.02289352069623	2.40414468390011	1.1729974573982e-114	2.14446139985944	0.14308524382908	517.964943326669	1.17299745739813e-114	FALSE	21	C21orf33
DARS	-3	-0.598610620062701	-0.650282413185639	-0.546938826939763	3.91612847309916e-114	1.4725950266121	0.47888369772053	515.558500000922	3.9161284730993e-114	FALSE	1188	DARS
RIC8A	-3	-0.447340150552789	-0.48597050199985	-0.408709799105727	4.86023582836148e-114	2.09945080119929	0.350033855001928	515.127366521118	4.86023582836163e-114	FALSE	1717	RIC8A
TKFC	1	1.56012568776487	1.42520205136529	1.69504932416445	1.03583868280493e-113	0	1	513.616872688407	1.03583868280497e-113	FALSE	135	TKFC
CYP2J2	-2	-1.63668992144391	-1.77841423121705	-1.49496561167077	1.9847753244685e-113	0.545610622519053	0.460116758668685	512.318804821907	1.98477532446852e-113	FALSE	107	CYP2J2
LOC100507855	2	1.65564505661656	1.51209221862203	1.7991978946111	3.87417317497521e-113	0.0409837017306902	0.839569385137577	510.983750936856	3.87417317497525e-113	FALSE	103	LOC100507855
SUGCT	1	1.97902916202271	1.80662642974974	2.15143189429568	4.28047801736386e-112	0	1	506.188507830243	4.28047801736404e-112	FALSE	46	SUGCT
GGT1	3	1.21105335258991	1.1047449546678	1.31736175051202	1.98948275719639e-110	2.91284891108149	0.233068132140444	498.525741253258	1.98948275719635e-110	FALSE	307	GGT1
BAX	-3	-0.639403369172288	-0.695821433526566	-0.582985304818011	2.57879598208695e-109	0.0291626861762597	0.985524449869655	493.411944848629	2.57879598208698e-109	FALSE	1089	BAX
TNIP1	-2	-0.625346976077347	-0.680526260468741	-0.570167691685953	2.61351657684096e-109	0.789312308436647	0.374308149340358	493.385250643176	2.6135165768408e-109	FALSE	1118	TNIP1
EBNA1BP2	-2	-1.05942799877841	-1.1530665583969	-0.965789439159919	5.97951062438473e-109	1.40250424503992	0.236304728057691	491.733306827005	5.97951062438481e-109	FALSE	406	EBNA1BP2
FARP1	3	0.673044663199849	0.613179837899142	0.732909488500555	1.31976258646486e-107	1.01089484772168	0.603235613030758	485.55732812774	1.31976258646489e-107	FALSE	992	FARP1
C4orf52	1	1.64228593075573	1.49594528345449	1.78862657805697	3.18700850582027e-107	0	1	483.797682167383	3.18700850582035e-107	FALSE	109	C4orf52
GLB1	3	1.09771943573287	0.999641964217222	1.19579690724853	1.16163867907318e-106	1.89635248238691	0.387446989361972	481.216341978634	1.1616386790732e-106	FALSE	381	GLB1
FXYD6-FXYD2	2	1.62064080943249	1.47583010037493	1.76545151849005	1.20901100646269e-106	1.99189477971241	0.158142904417265	481.136565066644	1.20901100646268e-106	FALSE	121	FXYD6-FXYD2
LRP2	3	1.31448404227073	1.19692451571416	1.43204356882729	1.86045916719399e-106	3.60686294119089	0.164732642031399	480.276305978489	1.86045916719399e-106	FALSE	258	LRP2
PRDM10	1	2.61842824326516	2.38312202428989	2.85373446224043	1.8653828007279e-105	0	1	475.675435809513	1.86538280072783e-105	FALSE	8	PRDM10
GPD1	3	1.87243287317886	1.70404648094425	2.04081926541347	2.61506107409417e-105	4.50449553914153	0.105162577455832	475.001205993588	2.61506107409413e-105	FALSE	64	GPD1
GLYATL1	3	2.3423646535402	2.13139975393844	2.55332955314197	5.35517081130875e-105	5.57724428374411	0.0615059019644815	473.570659323613	5.3551708113089e-105	FALSE	15	GLYATL1
HPCA	-2	-1.3083781956391	-1.42683668951247	-1.18991970176573	6.36541107128474e-104	0.0604068203392851	0.805854096015814	468.630299602257	6.36541107128478e-104	FALSE	264	HPCA
HLA-DQB1	-3	-1.07127481084961	-1.16852236990942	-0.974027251789798	2.18822899543706e-103	1.22046537687369	0.543224452318545	466.165952133795	2.18822899543697e-103	FALSE	405	HLA-DQB1
ND6	2	1.4478418584162	1.3162268651999	1.57945685163251	4.19754458489597e-103	0.975953252592587	0.323199929204407	464.86591855104	4.19754458489584e-103	FALSE	190	ND6
HAGH	3	0.848956140878083	0.771724871044291	0.926187410711876	5.93847870759679e-103	2.07407010827963	0.354504211084476	464.173496303057	5.93847870759701e-103	FALSE	672	HAGH
ATP6V0D1	3	0.84320847912412	0.766401042739277	0.920015915508964	1.08146618086577e-102	0.735168210414211	0.692405089486195	462.977166352983	1.0814661808657e-102	FALSE	683	ATP6V0D1
DCK	-2	-0.804390752501783	-0.878027793211492	-0.730753711792073	1.07565961212782e-101	0.319111767471527	0.572141929708583	458.392672239406	1.07565961212784e-101	FALSE	733	DCK
NDUFS2	3	1.39214754129372	1.26452110257009	1.51977398001736	2.08399927717444e-101	5.191907621344	0.0745747119851439	457.072833782029	2.08399927717451e-101	FALSE	216	NDUFS2
ATP5PF	1	1.20451779463105	1.09403387917774	1.31500171008436	2.65707456190186e-101	0	1	456.588016545436	2.65707456190203e-101	FALSE	315	ATP5PF
MRPL58	1	0.872097425129293	0.791974175603724	0.952220674654862	5.5939165385695e-101	0	1	455.102353650407	5.59391653856963e-101	FALSE	643	MRPL58
EPB41L3	3	1.38197914038786	1.25493022250583	1.5090280582699	7.47288664084873e-101	5.47235166904542	0.0648177473332213	454.52441547651	7.47288664084886e-101	FALSE	219	EPB41L3
PLEK	-3	-1.11303790926411	-1.21546584254963	-1.0106099759786	1.18371454155919e-100	1.96446767891635	0.374473649821279	453.606505909155	1.18371454155924e-100	FALSE	372	PLEK
MRPL30	1	1.02685401406558	0.932320222321337	1.12138780580982	1.41404226150827e-100	0	1	453.251694912748	1.41404226150824e-100	FALSE	455	MRPL30
JAKMIP2	-1	-1.06506694348759	-1.1634735179613	-0.96666036901388	7.25336318025916e-100	0	1	449.98886243637	7.25336318025877e-100	FALSE	409	JAKMIP2
ITGA5	-3	-0.855843695343509	-0.93508073211088	-0.776606658576138	1.81782292804125e-99	1.87524397447854	0.391557858701119	448.155408345908	1.81782292804118e-99	FALSE	663	ITGA5
GPAT3	1	1.56533238624231	1.41964496851643	1.71101980396819	1.90120049496852e-98	0	1	443.471007309902	1.90120049496852e-98	FALSE	148	GPAT3
AK4	3	1.56988907998229	1.42376886665872	1.71600929330587	1.95217411383666e-98	3.77520778119926	0.151434227441571	443.418209530574	1.9521741138366e-98	FALSE	143	AK4
GGTLC2	2	0.766615330284855	0.695068253134119	0.838162407435591	6.46313968059565e-98	1.11268500213658	0.291499032566527	441.029244473906	6.46313968059556e-98	FALSE	817	GGTLC2
CTH	3	1.617529538212	1.46654199301968	1.76851708340433	6.97223366513284e-98	4.85252645211407	0.0883664217409597	440.877945206364	6.97223366513302e-98	FALSE	124	CTH
SLFN11	-2	-0.806900176692496	-0.882414373489639	-0.731385979895353	2.17246020062661e-97	0.00751738505166539	0.93090770706613	438.610059890526	2.17246020062652e-97	FALSE	736	SLFN11
MME	3	2.52029932299353	2.28314498249132	2.75745366349574	2.36174793243574e-96	8.56782690335041	0.0137885953601114	433.848671734943	2.36174793243578e-96	FALSE	10	MME
VAV1	-2	-1.04232537647155	-1.14046051139249	-0.944190241550597	3.00967278280222e-96	1.25405411468409	0.262779573642434	433.364923548296	3.00967278280244e-96	FALSE	442	VAV1
TBC1D4	3	0.774091671846731	0.701152906272263	0.8470304374212	4.24784539585257e-96	0.654997401604309	0.720724227638296	432.677343114292	4.2478453958525e-96	FALSE	805	TBC1D4
GATD3A	1	1.13989022109213	1.03197649559096	1.2478039465933	3.25096287548955e-95	0	1	428.616480717357	3.25096287548963e-95	FALSE	354	GATD3A
IPO9	-3	-0.520048063204678	-0.56938928000996	-0.470706846399396	8.3255862116264e-95	2.46529879652241	0.291519203174704	426.740083391902	8.32558621162664e-95	FALSE	1459	IPO9
HS6ST1	1	1.13888566201417	1.03054366891395	1.24722765511439	2.57721636191681e-94	0	1	424.485433158514	2.57721636191685e-94	FALSE	357	HS6ST1
DAB2	3	0.784665509733158	0.709801788736609	0.859529230729707	8.91254474297983e-94	1.35140364156681	0.508799209413345	422.00975526078	8.91254474297996e-94	FALSE	785	DAB2
SLC2A9	3	1.48901248547748	1.34630970728527	1.6317152636697	5.88873255227837e-93	1.39922846407071	0.496776907448227	418.242348305542	5.88873255227858e-93	FALSE	176	SLC2A9
RAB11FIP4	1	0.965875276613175	0.873266187289658	1.05848436593669	7.13168460275312e-93	0	1	417.860244619654	7.13168460275324e-93	FALSE	528	RAB11FIP4
GAPDH	-3	-0.702046499190751	-0.76946015420778	-0.634632844173721	1.33292284789835e-92	2.28739985189846	0.318637901494698	416.612397643025	1.33292284789836e-92	FALSE	934	GAPDH
MARC1	1	1.4553870915594	1.3155517138452	1.5952224692736	1.7055994419222e-92	0	1	416.120488534662	1.70559944192219e-92	FALSE	192	MARC1
COA7	1	1.12796337332937	1.01949453500566	1.23643221165308	2.43602989592281e-92	0	1	415.409285005253	2.43602989592275e-92	FALSE	369	COA7
NT5DC3	-2	-1.82932750256956	-2.00571776569105	-1.65293723944807	7.47953783198473e-92	2.51355655632508	0.112870941485168	413.171059041535	7.47953783198461e-92	FALSE	72	NT5DC3
DUSP9	2	1.59163220334585	1.43766781311477	1.74559659357694	2.81547970136989e-91	1.76004294314728	0.184619159369608	410.526356298408	2.81547970136988e-91	FALSE	134	DUSP9
GPX8	-2	-1.39264433099631	-1.52766410885196	-1.25762455314066	7.10845324292915e-91	4.05899356648658e-05	0.994916693400233	408.678541746993	7.10845324292939e-91	FALSE	220	GPX8
DBT	3	1.35871303051276	1.22691217755162	1.4905138834739	8.85734598328554e-91	6.91518009898771	0.0315055975324662	408.239685975629	8.85734598328551e-91	FALSE	235	DBT
TTC39B	3	0.765090917939449	0.690570576416197	0.839611259462701	4.66921474169604e-90	2.85255149224781	0.240201831102586	404.923145852577	4.66921474169614e-90	FALSE	831	TTC39B
NDUFA6	3	1.76697597761651	1.59228792888377	1.94166402634924	1.80795831474722e-87	4.86340506970687	0.0878870743270139	393.034872084659	1.80795831474728e-87	FALSE	88	NDUFA6
HCLS1	-3	-0.894665098192648	-0.983130849916586	-0.806199346468709	1.94779521826256e-87	1.0412473244529	0.594149883558287	392.886248658573	1.94779521826252e-87	FALSE	625	HCLS1
MCCC1	3	1.56262458846725	1.40781700626091	1.7174321706736	4.10256275868399e-87	7.2937092338756	0.0260730095406575	391.400191622825	4.10256275868407e-87	FALSE	155	MCCC1
AADAT	1	1.81706548986357	1.636966278239	1.99716470148814	4.93096652023531e-87	0	1	391.033278413383	4.93096652023537e-87	FALSE	76	AADAT
FAT1	-2	-0.565288484348159	-0.621342057449622	-0.509234911246696	5.86329252129106e-87	1.02627754098983	0.31103457263323	390.687805241977	5.86329252129124e-87	FALSE	1318	FAT1
PC	3	1.81775145303512	1.63642350474674	1.99907940132349	6.01632019099144e-86	6.80547340553817	0.0332820621013378	386.043005256447	6.01632019099149e-86	FALSE	77	PC
SPTBN2	3	1.51832727667391	1.36670981725894	1.66994473608889	9.00945346752391e-86	8.0821599236224	0.0175784780758678	385.237486140294	9.00945346752409e-86	FALSE	173	SPTBN2
