ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
SUGCT	1.88221724780321e-56	NA	NA	NA	NA	NA	NA
MRPS22	2.00712824274715e-56	4.89637996315841e-29	2.47077772607221e-09	426.506529313897	5.5733751003006e-89	4.48803363339996e-88	NA
SUCLA2	2.73210306689069e-56	3.44711442354716e-69	9.28464352654747e-27	691.043926369072	5.24992580869921e-146	1.10121427648602e-144	NA
TSR1	3.0322017249065e-56	1.62090409494819e-45	6.88206723690115e-18	540.972867829191	1.24654075952209e-113	1.50104283125785e-112	NA
STAMBPL1	3.04705534297745e-56	7.5151988502922e-17	NA	NA	NA	NA	NA
GLYATL1	3.06895917028254e-56	2.48875975562417e-75	3.78632394007989e-50	826.806766504528	2.48319583682061e-175	8.97054496051445e-174	NA
DPP9	3.36127889074399e-56	2.18197220465846e-55	NA	NA	NA	NA	NA
MAGI2	3.91783330316232e-56	5.16633786475428e-62	NA	NA	NA	NA	NA
ADH1B	4.36947231472347e-56	3.95250858407845e-56	4.92621979328091e-16	580.574654547143	3.60939076437916e-122	5.11609012433253e-121	NA
SIGIRR	4.75785659075825e-56	1.68966071644342e-67	0.847330361320465	562.598612083229	2.71430532006277e-118	3.58370971445852e-117	NA
CADM4	5.20439505962089e-56	4.05224064590513e-106	9.52513726410398e-12	790.694196805423	1.57783237314797e-167	4.74444162145418e-166	NA
DOCK4	5.40508811157749e-56	2.36064523273581e-76	NA	NA	NA	NA	NA
MSRA	5.55765222822131e-56	5.55592688920331e-63	1.0256217236715e-40	725.311379547555	2.09406020024381e-153	4.90689241516591e-152	NA
EHBP1L1	5.67551869950669e-56	1.25123762091013e-67	NA	NA	NA	NA	NA
ADH1A	5.79125551218356e-56	2.17302768046128e-47	3.02407821881561e-63	757.180097127804	2.74178666756271e-160	7.09590758440855e-159	NA
CEP170	6.66850699823405e-56	4.87204914234662e-55	NA	NA	NA	NA	NA
LDHA	7.28064440769846e-56	2.58457848484253e-88	6.20153487060495e-39	833.226986776364	1.01760744285569e-176	3.78113851266806e-175	NA
PRKAR2B	7.71203128780983e-56	7.12466792666907e-120	5.21774984275307e-43	997.215448777457	3.57805240089111e-212	3.05131616220255e-210	NA
PC	8.26408216783769e-56	3.65253026319588e-96	1.02976133668185e-44	895.740024677094	3.13139876637745e-190	1.55138441739957e-188	NA
PGM2L1	1.21471445824502e-55	1.12924610521455e-44	1.72114805938404e-08	491.035108247775	7.17387631269448e-103	7.09477273358112e-102	NA
SLC23A1	1.47337584945738e-55	1.08595811005123e-98	4.79661618704248e-46	912.353007770724	8.02050059219369e-194	4.48630581511738e-192	NA
MRPS18B	1.76545151022583e-55	0.00172536350249073	0.741222808323541	265.471090362692	2.01917130749003e-54	8.43673023418725e-54	NA
DDB2	1.90407523079474e-55	1.02800132208821e-08	NA	NA	NA	NA	NA
GLDC	1.92543297537784e-55	1.71680364629914e-45	0.010220567731644	467.29249472521	9.30098986615015e-98	8.53328911529331e-97	NA
NDUFB5	2.2921827392484e-55	7.74816942419225e-117	6.03938795351858e-52	1022.20759403816	1.40646499315371e-217	1.52425643633033e-215	NA
NPC2	2.350938136418e-55	1.85921623114329e-79	1.69638086785727e-34	769.661658138471	5.51901078803355e-163	1.5603203325734e-161	NA
PLCD1	2.38181008094464e-55	1.43395494021526e-32	3.83575724148224e-27	519.84407334903	4.45955629199955e-109	4.83304413145451e-108	NA
GPRC5C	2.49994333980225e-55	0.00113469931768586	0.000199483596837713	282.054156349996	5.70757975409387e-58	2.55734968826841e-57	NA
GATM	2.62314776096299e-55	2.32643114248629e-121	7.90851816282179e-41	991.568628651471	5.95546378148559e-211	4.9968262244013e-209	NA
SIRPA	3.00689212068692e-55	1.80065055889643e-24	1.11251261197796e-20	452.320496172581	1.55415854078582e-94	1.36106611602152e-93	NA
GJB1	3.28683018419776e-55	NA	NA	NA	NA	NA	NA
NMI	3.23052454232206e-55	3.52767450914814e-23	5.46649212092503e-24	461.463517946419	1.6727055050178e-96	1.50024379950045e-95	NA
