Symbol	metap	metafc	idx	ID
SUCLG2	3.63529758465919e-297	2.23939971149866	663.8464412727	SUCLG2
NDUFS5	9.90071473649931e-291	2.23883471169412	649.271768274907	NDUFS5
NDUFS4	1.99768697321091e-290	2.38737437297102	691.621096658658	NDUFS4
NDUFS1	1.01454162916792e-286	1.89394023173492	541.655031513514	NDUFS1
ECHS1	1.14940163169705e-286	2.50054969578808	715.006000230978	ECHS1
ALDH6A1	1.48012364339789e-282	3.3838993677544	953.683350425501	ALDH6A1
NDUFV1	9.56236855152485e-275	2.02739305924859	555.545099648716	NDUFV1
NDUFS3	1.57353879650338e-273	1.88869796617864	515.242702717619	NDUFS3
MGAM	2.07657560456693e-262	1.98952804854691	520.624976474191	MGAM
ALDOB	1.39546611252894e-259	3.86949431930682	1001.63903821229	ALDOB
ATP1A1	3.48194796557432e-258	1.94490614759675	500.731992603086	ATP1A1
PFKP	4.84197950687167e-257	-2.26075642919176	-579.46573227069	PFKP
SUOX	7.97235417923563e-257	2.10273501043615	538.507100006149	SUOX
MIOX	2.76305566031832e-255	2.61824627259788	666.497132749415	MIOX
NDUFA12	4.63029465621036e-253	2.0209109919433	509.945345167136	NDUFA12
GPX3	8.2514186125386e-252	2.64153653943593	663.246164097671	GPX3
TINAG	4.21449895654977e-251	2.72183429426608	681.479952907109	TINAG
ATP1B1	1.43227230013642e-250	2.39336879379657	597.968771664216	ATP1B1
GGH	3.51555019512603e-247	2.24062424530679	552.210822757887	GGH
PCK2	2.52015670458232e-246	3.08830839217478	758.484132415014	PCK2
NDUFB7	5.03213427583513e-244	2.05231507889031	499.324662584095	NDUFB7
UMOD	1.86617821763828e-243	3.12561411232524	758.677334412011	UMOD
NDUFA8	1.24477707510898e-242	2.11111563341312	510.689233961924	NDUFA8
ACADSB	1.18132391407391e-241	2.30506974211694	555.354992267993	ACADSB
ASS1	5.03375573983798e-241	2.95360168446804	709.744896156192	ASS1
HIBCH	1.13404964739738e-238	2.0356370472569	484.370406185779	HIBCH
HADH	1.14498268208303e-238	2.23163476450529	530.997856242732	HADH
ABAT	4.17397117140459e-237	2.82463165433526	667.684878471537	ABAT
SLC4A4	4.20616688160422e-237	2.31766892090718	547.841571904877	SLC4A4
CDH16	3.36153626035255e-236	2.13142175577683	501.893260240573	CDH16
ACADM	2.18854877598259e-234	2.35407684376732	550.053227536923	ACADM
NDUFA2	1.17749893148507e-233	2.0516115095069	477.879898292062	NDUFA2
CALB1	1.25710923524838e-232	3.10869722942204	720.908836603566	CALB1
MME	1.3874480267125e-232	2.52287005432141	584.947058289399	MME
NDUFB8	1.79790714299982e-230	1.99514765931095	458.375663343347	NDUFB8
FABP1	8.61067872680566e-227	3.78812982815006	856.363427979374	FABP1
SUCLG1	1.53237108836329e-226	2.1875963431453	493.991272052884	SUCLG1
FECH	2.71421713465912e-225	2.01775072777342	453.118927066314	FECH
PCK1	8.30986350812512e-225	2.51114027400074	562.697332396177	PCK1
ACOT2	4.04865845269992e-224	1.88228842760097	420.489473050025	ACOT2
HMGCL	4.34076510983117e-223	1.95452629699115	434.613224157623	HMGCL
GLYAT	6.48416113003946e-223	2.50409260210148	556.379693177975	GLYAT
ADH6	1.53216777192466e-220	2.44509644174238	537.468125352276	ADH6
COX6B1	1.98013556428662e-220	1.84686676663978	405.762732665782	COX6B1
AGMAT	1.19736019579961e-218	2.99146563149328	651.90550081494	AGMAT
HOGA1	2.52100990116607e-218	2.35411674032369	512.252096016734	HOGA1
SLC5A12	3.99387278082748e-218	2.49217199686655	541.794717465506	SLC5A12
NDUFB5	1.40646499315371e-217	1.92798864326799	418.087944700029	NDUFB5
GYS1	1.95244315381182e-217	-1.81891154388492	-394.175268620373	GYS1
UQCRC2	1.21232189316134e-216	1.81656280475895	392.225668573604	UQCRC2
PDLIM2	1.72403044996313e-216	1.96874269035652	424.782725010995	PDLIM2
PEPD	2.05769122267949e-216	1.771884594216	382.171798793197	PEPD
NDUFA4	2.18724252399056e-216	2.33302384061336	503.140161906285	NDUFA4
ACOX1	4.96929635534453e-216	1.71618516581093	369.501024840765	ACOX1
IDH2	3.92024987633402e-215	1.95950638914814	420.131271583368	IDH2
ATP1A3	1.05682467552326e-214	1.72579688444212	369.279109062997	ATP1A3
UQCRC1	2.60830544544415e-213	1.66925737657964	354.856811800728	UQCRC1
ACY1	3.06924381602994e-213	3.76998261460582	801.170197039891	ACY1
GK	8.18773580174688e-213	1.89377081958662	401.643861575008	GK
COX2	2.27978607119188e-212	2.06876883930949	437.838593780196	COX2
NDUFV2	2.63354662920134e-212	1.68760413756432	357.062370411234	NDUFV2
PRKAR2B	3.57805240089111e-212	1.38895650487754	293.689787853449	PRKAR2B
GATM	5.95546378148559e-211	2.75952570822239	580.121524948688	GATM
FBP1	1.24256244188358e-210	2.34053656903204	491.291924248211	FBP1
BPHL	1.40326086000899e-209	2.27702844818182	475.563907320139	BPHL
UQCRFS1	2.27799362398676e-209	1.82521423697088	380.817165605834	UQCRFS1
ACOT1	3.20372505617241e-209	1.89018796304841	394.093500833101	ACOT1
EGFR	2.02023593043749e-208	-1.90433208513798	-395.519486708161	EGFR
DPEP1	2.33963882711181e-208	2.6702437446661	554.424981563046	DPEP1
ATP6V1E1	3.84071000434861e-206	1.64228122355793	337.350163992265	ATP6V1E1
ACO1	8.33577296103188e-206	1.71883618357076	352.497298718447	ACO1
ENPP6	1.22701377643831e-205	2.57152228643563	526.933590407176	ENPP6
NDUFB3	1.68283939563641e-205	2.10889858283734	431.847508414403	NDUFB3
PKM	1.85280115344387e-204	-1.45656053223038	-296.748239697442	PKM
NDUFB4	1.69741981692094e-202	2.200186235713	443.932040429146	NDUFB4
SPTBN2	1.22273603172808e-201	1.51143612553254	303.666663418849	SPTBN2
COX7A2	1.42470336733737e-200	2.06403037904955	412.48878387351	COX7A2
MYO1F	4.76121308852591e-200	-1.41592593032305	-282.225588114717	MYO1F
FH	4.81573693662932e-200	1.54977544630046	308.897115283942	FH
PCCA	1.49792563573481e-199	1.60101374908954	318.320773760259	PCCA
COX5B	1.76946743119105e-199	1.9698215561777	391.506284035692	COX5B
HPD	3.04636215603968e-199	2.41089248615503	478.60125948528	HPD
AUH	3.83706991897802e-199	1.91366338992512	379.701435724657	AUH
ANXA4	2.07171055644232e-197	-1.94197229124477	-381.954239068872	ANXA4
IKBIP	2.95068677361452e-197	-1.97025165263486	-387.213708785036	IKBIP
ACSF2	3.52590688390054e-197	2.57712736899426	506.283705034999	ACSF2
PAH	2.79971006467462e-196	2.61496245320961	511.363456968648	PAH
ANPEP	5.17009462982999e-196	2.25872378537028	441.098265917435	ANPEP
DCXR	1.40025115391694e-195	2.64498621841006	515.38559989564	DCXR
AASS	2.26953167739962e-195	2.24391857701935	436.765430557711	AASS
GGT5	3.84477103872105e-195	1.82464264231192	354.738135628977	GGT5
ACAT1	1.47180436298036e-194	2.18090776285898	422.730040439081	ACAT1
UQCRH	2.37691248693049e-194	1.91154516311032	370.120995444613	UQCRH
SLC23A1	8.02050059219369e-194	2.25449647299798	435.333796724839	SLC23A1
NDUFB9	1.02065999305467e-193	1.93507294721916	373.451893252415	NDUFB9
HK3	1.93180437070847e-193	-1.90552852912601	-367.222095191532	HK3
COX4I1	3.40447252866771e-193	1.91750864407856	369.058958151148	COX4I1
NDUFA5	5.09792121882287e-193	1.76043570649897	338.518771247714	NDUFA5
ANK2	8.94232010010786e-193	1.34750901844538	258.787152818882	ANK2
ACSM2B	2.63451633644617e-192	2.83144493109025	542.446235349997	ACSM2B
PIPOX	4.22281404626344e-192	2.36329659909488	452.274464047741	PIPOX
ATP1A2	7.2159266804536e-192	1.53029986789414	292.504130330403	ATP1A2
P4HA2	7.68317032255329e-191	-2.05083988988027	-389.894317265917	P4HA2
ECI2	9.30726826327138e-191	1.70115685252153	323.272840253184	ECI2
ACAA1	9.41699784024173e-191	2.02762648081135	385.30192711915	ACAA1
NDUFA9	1.81707664369964e-190	1.71034614695152	324.52214988871	NDUFA9
PC	3.13139876637745e-190	1.81711152758337	344.350378322877	PC
SLC5A2	1.22204001220443e-189	2.40789563747927	454.882582866542	SLC5A2
ND4	2.02742579103563e-189	1.43510247381476	270.793870069687	ND4
NDUFA7	2.3548033497464e-189	1.96093488960638	369.887315295008	NDUFA7
EPB41L3	7.24099573040557e-189	1.4017484036456	263.725227406588	EPB41L3
SLC25A5	1.033107339472e-188	1.59965264220806	300.712068933606	SLC25A5
SORD	3.6188870765362e-188	1.85786371943562	348.240622968049	SORD
ND1	9.48449685613963e-188	1.85158194217503	346.288383099498	ND1
NDUFA13	1.34365729513542e-187	1.8189902854535	339.917827818386	NDUFA13
ETFDH	1.37045084636972e-186	1.44987311095454	269.477963982061	ETFDH
XPNPEP2	1.17364766092935e-185	1.92344447028009	355.703475025035	XPNPEP2
ACSM3	6.78343261973935e-185	2.79620466036298	514.972959157099	ACSM3
NDUFS8	1.21254796292665e-184	1.91645783978826	352.467837057465	NDUFS8
AK3	5.07512413906299e-184	1.62379143196488	297.632125223588	AK3
SLC6A19	7.7977537584068e-184	1.96062501059327	359.006184206057	SLC6A19
HK2	2.53053564413297e-183	-1.95379490842555	-356.756673792487	HK2
PDHA1	2.39291527989595e-182	1.56417896857935	284.08786213237	PDHA1
SAT2	4.74324925894474e-182	2.0534252164086	372.335117987487	SAT2
NDUFA10	7.10303043579536e-182	1.6064475170996	291.005648533532	NDUFA10
TUFM	4.49024394765104e-181	1.30084016331057	234.603570628939	TUFM
DAK	7.13260721244623e-181	2.17440958760938	391.712824054915	DAK
ALDH7A1	3.29120689304534e-180	1.4186140396306	254.616599806108	ALDH7A1
AIF1L	1.10490849271316e-179	2.52348515558942	451.594509546018	AIF1L
TYMP	1.96510165816382e-179	-1.77396643306126	-317.019536336781	TYMP
VIM	2.56441704997954e-179	-1.50081052057421	-268.031268705507	VIM
SDHA	2.69840423362255e-179	1.36823797689881	244.324740882298	SDHA
VWF	2.84182497005024e-179	-1.33408716480536	-238.19646412966	VWF
SFRP1	2.83000557106576e-178	2.14696868023082	381.190451918333	SFRP1
HSD17B10	3.28397704781637e-178	1.2119893927488	215.10824044978	HSD17B10
OGDHL	3.30178737253133e-178	1.66584240229083	295.655793357061	OGDHL
ACSM2A	3.89146930991279e-178	2.79484843474098	495.833743285412	ACSM2A
MCCC1	6.88785314824011e-178	1.56371790793323	277.031260841838	MCCC1
HINT2	9.4694554043108e-178	1.73136867226193	306.493245138292	HINT2
MCCC2	1.03008426521459e-177	1.54609866928459	273.639561916673	MCCC2
DLD	3.77515972932933e-177	1.28546088269109	226.784948435682	DLD
SLC5A10	5.89266335442121e-177	1.92918221742263	339.979180983931	SLC5A10
LDHA	1.01760744285569e-176	-1.6432525855778	-289.199998755565	LDHA
VIL1	1.90036123831916e-176	1.87085628569992	328.749043893965	VIL1
CHDH	2.71730684380376e-176	1.63341609759037	286.772104063158	CHDH
ATP1A4	1.9398701994578e-175	1.22125438649195	213.368073998829	ATP1A4
LDHB	1.9666792183749e-175	1.44767741472813	252.918316182006	LDHB
GLYATL1	2.48319583682061e-175	2.35610717492177	411.388067427265	GLYATL1
AHNAK2	2.85828374918021e-175	-1.7260065417731	-301.263904009498	AHNAK2
CYP4A11	4.86468944824599e-175	1.96841001939237	343.119347209567	CYP4A11
DOCK2	7.06511486698252e-175	-1.27370896092013	-221.817537392518	DOCK2
SELENBP1	9.4310905506971e-175	1.46654621915816	255.216348261392	SELENBP1
DBT	1.28656799460354e-174	1.36296390282126	237.006566211801	DBT
PRDX3	1.40286869826613e-174	1.4343580932298	249.367433162241	PRDX3
ATP6V1A	4.99525954315233e-174	1.27424810939948	220.829034750576	ATP6V1A
DDC	7.23280521619418e-174	2.00729202983413	347.543933561654	DDC
ETFA	2.77243879086223e-173	1.63726395343613	282.521582010036	ETFA
NDUFS2	1.21109495718074e-172	1.40662073254481	241.821765823004	NDUFS2
43892	1.43981654251677e-172	2.3816603712811	409.268549973254	43892
SLC9A3R1	2.23757886026063e-172	1.60355249601673	275.25014136813	SLC9A3R1
SLC16A3	2.35284015719208e-172	-1.85984008824262	-319.201392691274	SLC16A3
NCF2	2.36066208196839e-172	-1.63947208655692	-281.377620345591	NCF2
ATP6V1H	6.24658663573478e-172	1.38213246981427	236.627101104429	ATP6V1H
LAMA4	9.59319581077703e-172	-1.32502185689299	-226.602636538332	LAMA4
IYD	2.7816757331544e-171	1.87233236866928	319.336945597477	IYD
