Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P37689	2.40623298251414	2.26662854413486	2.54583742089343	27.3695383596082	35.825726106788	1.92624297623546e-20	4.84835357118466e-17	36.8261260360523	P37689	27	37.0658217759595	1.13512070723974e-21	2.85709882012243e-18
P0AEE5	-4.52343585415464	-4.79934090239031	-4.24753080591897	25.1163531857962	-34.0773128182299	5.46332435064781e-20	6.87559369529026e-17	35.8347416059179	P0AEE5	20	-35.1608622559992	3.64932713173751e-21	4.59267819529165e-18
P37349	1.64699568125624	1.54341076004123	1.75058060247125	24.2322890048635	33.0485547485917	1.03384941822694e-19	8.67399661892405e-17	35.2239717428733	P37349	15	34.0827394905906	7.26348880319973e-21	6.09406710588457e-18
P19926	-1.75004666649084	-1.87780525027249	-1.6222880827092	25.638947739957	-28.4718765825307	2.27333636883329e-18	1.43049691008835e-15	32.2245495611025	P19926	20	-29.4965111672623	1.7521883210518e-19	1.10256450102184e-16
P37440	-1.98758516099485	-2.13505203159087	-1.84011829039882	24.3914838019678	-28.0148197996463	3.17574247409015e-18	1.59866876145698e-15	31.8965690961819	P37440	12	-28.6942752044991	3.20872975904323e-19	1.61527456070236e-16
P37903	-1.61763592028034	-1.74178508854092	-1.49348675201976	26.6519576214204	-27.0827973095654	6.38260080362172e-18	2.67750103711931e-15	31.2097362634341	P37903	12	-27.6692636701237	7.11839345036574e-19	2.98616605242843e-16
P69828	-1.46893432665316	-1.59060465846776	-1.34726399483857	27.6156707808045	-25.0942510803662	3.06334103982472e-17	8.79309798919303e-15	29.6573343525431	P69828	21	-26.0184700762694	2.72899581128078e-18	9.81268922427673e-16
P23538	-2.69097757846706	-2.91415144566018	-2.46780371127393	26.6191098610276	-25.0624366326883	3.14413515704161e-17	8.79309798919303e-15	29.6314703425083	P23538	61	-25.6125633801296	3.8444550584679e-18	1.1202883039649e-15
P77318	-2.84777159759817	-3.08608740081529	-2.60945579438106	24.0133249258274	-24.8375562522576	3.78270441314855e-17	8.91490501007318e-15	29.4476802387709	P77318	13	-25.5642702437495	4.0057984647136e-18	1.1202883039649e-15
P0AB77	-1.46175370170122	-1.58425684019659	-1.33925056320584	23.801859045249	-24.8018192821397	3.89606496268593e-17	8.91490501007318e-15	29.4183155221431	P0AB77	13	-25.431332561235	4.48746061732413e-18	1.12949383738048e-15
P15078	-3.08462426904746	-3.34801203564423	-2.8212365024507	23.9037500434925	-24.3423903957121	5.7153763184045e-17	1.19880018278534e-14	29.0368920852681	P15078	6	-24.7494739818301	8.10546069282875e-18	1.85467677853181e-15
P02925	-2.30158807696668	-2.50547596476232	-2.09770018917105	27.1880156374235	-23.4634961466987	1.21266459832412e-16	2.18019770998701e-14	28.2863103535897	P02925	24	-24.2340550974003	1.28024059357845e-17	2.6853046450308e-15
P37188	-1.69816144722103	-1.84783118410132	-1.54849171034073	27.2574934620482	-23.5831348096248	1.09296477101399e-16	2.11614794510939e-14	28.3901449996776	P37188	9	-23.8920730789672	1.74254426123609e-17	3.37383377348557e-15
P04982	-2.14015723131746	-2.31393439455346	-1.96638006808146	22.1010246458307	-25.5982059698548	2.03646679541434e-17	7.32255274865413e-15	30.0625712908504	P04982	3	-23.5848507794806	2.30670084660836e-17	4.14711859350947e-15
P08839	1.84726685621196	1.68016830121153	2.01436541121239	27.7774479859736	22.9780672200598	1.85819869850596e-16	3.118057416093e-14	27.8594502850778	P08839	49	23.5050856096209	2.48231433902812e-17	4.16532346088919e-15
P22259	-2.4632270213408	-2.70096876148804	-2.22548528119356	27.4717925524211	-21.5355295138992	6.95132830419297e-16	1.02920549068551e-13	26.5355999213892	P22259	53	-22.0864285997645	9.52618982299196e-17	1.49858873652942e-14
P0C8J6	-1.97607584874855	-2.1740097121409	-1.7781419853562	28.9920379314228	-20.751049218994	1.47444063741672e-15	1.9532458338831e-13	25.7784070429232	P0C8J6	32	-21.4046439795061	1.87049744820015e-16	2.76943651595282e-14
P0A9Q7	2.58234721449173	2.32608871618877	2.8386057127947	28.4052522590331	20.945605072092	1.22067690794712e-15	1.70691320961272e-13	25.9687739521762	P0A9Q7	90	21.2638815563997	2.15534354241908e-16	3.01388872014934e-14
Q46851	-1.85104003085085	-2.03845376506202	-1.66362629663967	25.0243537071143	-20.5291490863658	1.83248947491873e-15	2.19636952779545e-13	25.5591526288787	Q46851	14	-21.140525563561	2.44213102715999e-16	3.23518094492721e-14
P0AE22	-1.88636842864975	-2.07715419944428	-1.69558265785521	24.2127905203612	-20.5511954683136	1.79316302219387e-15	2.19636952779545e-13	25.5810388735841	P0AE22	7	-20.7768622195123	3.54322078328564e-16	4.45914335576498e-14
P39396	-4.24125357867045	-4.67866042000081	-3.80384673734009	26.3968227864725	-20.1541840113829	2.6589406092827e-15	2.90980587546285e-13	25.1833844308769	P39396	6	-20.6689570209707	3.96140717552418e-16	4.74802945752113e-14
P33025	-2.63442518534633	-2.87616781591069	-2.39268255478197	21.1430606093191	-22.6510937572122	2.48883832666262e-16	3.91525379263114e-14	27.5667870150366	P33025	2	-20.5101680585452	4.67267868420231e-16	5.34596920369874e-14
P77674	-2.84188783698149	-3.14424428205364	-2.53953139190934	23.5316722416067	-19.5363872156743	4.97857454470524e-15	4.81964312654734e-13	24.5493271958979	P77674	10	-20.0716639427768	7.41733046798963e-16	8.117139473013e-14
P25906	-0.924434536813543	-1.02376869033393	-0.825100383293158	25.270101976175	-19.343458175752	6.07801083949013e-15	5.27529423551609e-13	24.3473853139511	P25906	16	-20.0040616143675	7.9714299826278e-16	8.3600371942809e-14
P28904	2.09924377865516	1.88278503597416	2.31570252133617	21.3165776358742	20.157853985114	2.64919027870526e-15	2.90980587546285e-13	25.1870948915319	P28904	4	19.8915699180847	8.99108702667674e-16	8.56005105456433e-14
P0A6T3	-1.11374991589379	-1.22924682158569	-0.99825301020189	23.9574925233219	-20.0435150682224	2.97128826971906e-15	3.11613857286787e-13	25.0711876152893	P0A6T3	8	-19.8908322955453	8.99820443947281e-16	8.56005105456433e-14
P21177	-2.75357463965268	-3.05064352177178	-2.45650575753358	24.5408799446888	-19.2662079232974	6.58684046918252e-15	5.52635915364413e-13	24.2659881620523	P21177	18	-19.8719500373179	9.18241471884135e-16	8.56005105456433e-14
P41409	-1.61345571000105	-1.78559509079824	-1.44131632920387	23.6402640820129	-19.4819921336836	5.26573621597988e-15	4.9088363168968e-13	24.4925841130324	P41409	9	-19.819080779183	9.7193963305944e-16	8.73704305860932e-14
P25553	-3.47025088027478	-3.84718912461483	-3.09331263593473	27.216970951237	-19.1358263543317	7.54906122165187e-15	6.12935067577347e-13	24.1279017564265	P25553	40	-19.7128865283683	1.08992252115481e-15	9.45977581291954e-14
P29012	-2.02535394332543	-2.24268593568562	-1.80802195096525	23.823603481872	-19.3701873046837	5.91166125472429e-15	5.27529423551609e-13	24.375477314311	P29012	7	-19.668396468119	1.14370074169208e-15	9.59564922279654e-14
P0A796	1.74576302405623	1.5551585980413	1.93636745007116	27.1457151701188	19.0374537523978	8.37164503759033e-15	6.58482204987965e-13	24.023124140194	P0A796	34	19.6262624357949	1.19718308677392e-15	9.72035428841918e-14
P0AGE9	-1.91639828955745	-2.12851946414198	-1.70427711497292	28.6102104422304	-18.7783877745879	1.10180109798527e-14	8.15656871655565e-13	23.7447217603679	P0AGE9	30	-19.3762681767851	1.57295089541341e-15	1.23722418867361e-13
P24203	-1.63569614757612	-1.81664038870259	-1.45475190644964	24.0768989880994	-18.7894651149469	1.08886095297826e-14	8.15656871655565e-13	23.7566998568129	P24203	14	-19.3478292118756	1.62288637750479e-15	1.23781970066047e-13
P27550	-3.3114795085969	-3.68408696539852	-2.93887205179528	25.8006525006473	-18.472559826029	1.53049340269309e-14	1.04114916069689e-12	23.4113738865288	P27550	29	-19.0471811187908	2.26398912226566e-15	1.67601782963019e-13
P0A9S1	-2.40049462203665	-2.67013050988961	-2.13085873418369	25.3378398829958	-18.5045954045805	1.47836769440722e-14	1.03362541300638e-12	23.4465341020323	P0A9S1	9	-18.9700539265128	2.46770285682375e-15	1.77463088303583e-13
P37685	-2.12994048821423	-2.37605061773386	-1.88383035869461	24.4046649974415	-17.9884826623108	2.60072256463729e-14	1.67846633210053e-12	22.8730323320986	P37685	14	-18.5308477174508	4.05490395147154e-15	2.83505367940385e-13
P06988	1.15625547092973	1.02067953962617	1.29183140223328	26.1269931897595	17.7266943295498	3.48265456637432e-14	2.13801013257662e-12	22.5762628423145	P06988	19	18.3470627297835	5.00699577384769e-15	3.40611036831747e-13
P69786	1.75372446197715	1.54734582843347	1.96010309552083	25.0770137386832	17.6625408354167	3.74316725346905e-14	2.24322666118609e-12	22.5029190741483	P69786	18	18.232644664166	5.71492974663517e-15	3.69214140843723e-13
P21151	-2.18639607804964	-2.43954663736484	-1.93324551873443	24.2236475552303	-17.9517379542698	2.70891563029476e-14	1.70458516036298e-12	22.831619923745	P21151	6	-18.2317530079469	5.72083889269177e-15	3.69214140843723e-13
P77252	-3.13708222857347	-3.48786173059351	-2.78630272655344	23.2864857990811	-18.5886669800449	1.35020265193472e-14	9.70988592834197e-13	23.5385350342337	P77252	2	-17.9406002208014	8.03625832601035e-15	5.05681555164201e-13
P77433	-2.70571072840746	-3.01775407403492	-2.39366738278001	21.9144631707531	-18.0228301468383	2.50366519768543e-14	1.65834876383532e-12	22.9116720727788	P77433	3	-17.891141243309	8.51793580100269e-15	5.22918156368872e-13
P77399	-2.18082257665695	-2.44071744375783	-1.92092770955608	23.1917722584102	-17.4413133192206	4.80889906413696e-14	2.68977754320727e-12	22.2481040584053	P77399	7	-17.7886515132162	9.61426375154781e-15	5.76169091967758e-13
P09148	-0.799954782219018	-0.895040532868728	-0.704869031569308	22.8111542813881	-17.4866473337226	4.56720825876448e-14	2.67341004356051e-12	22.3005619618169	P09148	12	-17.7567618464533	9.98460249106242e-15	5.84447545814049e-13
P07014	-2.14513302063793	-2.40506633761873	-1.88519970365712	26.3938218813216	-17.1533453371804	6.69116164515759e-14	3.50867788767951e-12	21.9119375835955	P07014	26	-17.7002454677473	1.0677880495184e-14	6.10823300144959e-13
P76128	-2.07127399416639	-2.28694411422195	-1.85560387411084	21.5595611095402	-19.9620033476447	3.2257207196101e-15	3.24765562050345e-13	24.9881684973514	P76128	2	-17.5686714866028	1.24932012301405e-14	6.98786388805856e-13
P42593	-3.12796851328061	-3.501927337153	-2.75400968940823	22.0020500340523	-17.3858184101685	5.12306009132619e-14	2.80320483692783e-12	22.1837179606362	P42593	3	-17.4515137456061	1.43802399856663e-14	7.86849218346131e-13
P0A9J6	-1.10413987148026	-1.23691141104008	-0.971368331920438	23.2271342796582	-17.2852495335555	5.74820455603946e-14	3.07834699309603e-12	22.0665549318587	P0A9J6	9	-17.4321328040919	1.47199636200374e-14	7.88301030460299e-13
P04036	1.12168109978186	0.983026406312914	1.26033579325081	25.6415679506806	16.8147873292166	9.92816645597223e-14	4.89984215091806e-12	21.5100696474012	P04036	24	17.4098765636278	1.51204197921472e-14	7.92877012850721e-13
P0A6J5	-1.91812626232807	-2.15462630294758	-1.68162622170856	25.6556473318267	-16.8578631380103	9.43843221882939e-14	4.75130677895871e-12	21.5616062677103	P0A6J5	14	-17.3654254012566	1.59545555235548e-14	8.19543188832395e-13
P0A8A4	-1.24632380853155	-1.39947461397882	-1.09317300308428	23.7917320926007	-16.914850278344	8.82897824573727e-14	4.53521188663688e-12	21.6296035823579	P0A8A4	12	-17.3329217502484	1.65947309888015e-14	8.27029418826206e-13
P76108	-1.73918229158111	-1.95447994467295	-1.52388463848928	24.7416225873502	-16.7904509661829	1.02165078801332e-13	4.94518275659526e-12	21.4809003507838	P76108	17	-17.3248680667713	1.67574494875393e-14	8.27029418826206e-13
P21514	-1.76961926013678	-1.98026916179248	-1.55896935848109	22.4723706401893	-17.4612418415377	4.70104888163403e-14	2.68921364433474e-12	22.2711795947876	P21514	4	-17.1905838797996	1.97296041665606e-14	9.54988724754481e-13
P76503	-2.35863744717888	-2.65315840763933	-2.06411648671842	22.7153094457465	-16.6456796791556	1.21224444950558e-13	5.75701750831233e-12	21.3065851285625	P76503	8	-17.0532661928607	2.33414435292047e-14	1.10849836533978e-12
P0ACL9	-1.30305748999663	-1.46980074849549	-1.13631423149777	26.0315523571742	-16.2432094501816	1.96373650434252e-13	8.82629425255377e-12	20.8147135279794	P0ACL9	12	-16.6596734981368	3.80396023908756e-14	1.77306813366359e-12
P0A836	-2.08143860149045	-2.35010457673961	-1.81277262624128	28.5010451681019	-16.1030257298807	2.32862615981873e-13	1.02827228846732e-11	20.6408271244471	P0A836	38	-16.5872077881467	4.16635158193057e-14	1.90667398758532e-12
P09832	1.22774449877367	1.06785279976228	1.38763619778506	27.920203679724	15.9602110965133	2.77379740353936e-13	1.20373242494975e-11	20.4622864811795	P09832	41	16.3955491887197	5.30878079366609e-14	2.37225485622151e-12
P60664	0.959220558326304	0.833150511604625	1.08529060504798	25.384100418941	15.8147785898877	3.31925801880845e-13	1.41602922598998e-11	20.2790113437949	P60664	20	16.3862039971631	5.37221004388662e-14	2.37225485622151e-12
P09551	-1.89439294142613	-2.14375565645878	-1.64503022639348	27.3523840756605	-15.7904715946536	3.4208299973993e-13	1.42964495372273e-11	20.2482342246726	P09551	21	-16.297665176965	6.0137832348087e-14	2.60977455207129e-12
P60595	0.988109639840442	0.85642076713238	1.1197985125485	26.0652804230573	15.5959777867374	4.36010356879807e-13	1.6627849519189e-11	20.0004540651683	P60595	21	16.1561880311384	7.20956200545183e-14	3.02641356883866e-12
P61889	-1.15443617423356	-1.3079066882463	-1.00096566022083	29.8587200440529	-15.6351312375527	4.15141816503851e-13	1.63267492521905e-11	20.0505523436942	P61889	29	-16.1556736436721	7.21433508662374e-14	3.02641356883866e-12
P32705	-3.75839688939744	-4.13895276062111	-3.37784101817377	23.2549990652943	-20.8199632365894	1.25145440185291e-13	5.83316801752552e-12	21.5525263771194	P32705	2	-19.6719992124582	7.39890231014913e-14	3.05295690404022e-12
P23847	-0.826109028638438	-0.931410992282155	-0.720807064994721	29.5398011573298	-16.3063759338565	1.81932567885489e-13	8.32589587941408e-12	20.8926290270237	P23847	64	-16.1187292842989	7.56589602939903e-14	3.07150972677377e-12
P0AFW2	-2.21904126464615	-2.51194157789241	-1.9261409513999	24.335661019345	-15.7471546962597	3.60995889132144e-13	1.44226452848509e-11	20.1932832636357	P0AFW2	5	-15.9815944583038	9.03475507301508e-14	3.60959976488555e-12
P0AFG6	-1.44222332905062	-1.63718662108698	-1.24726003701425	27.9917263400324	-15.3757467977041	5.75648228106548e-13	2.09986462339737e-11	19.7165884039559	P0AFG6	35	-15.8461077418146	1.07794618428133e-13	4.23936022786892e-12
P0A9B2	1.23722180062834	1.07130261176587	1.40314098949082	30.5011105706221	15.4991363820111	4.92465478200922e-13	1.85005314721152e-11	19.876066069993	P0A9B2	52	15.8238090438082	1.10986538493498e-13	4.29774026750974e-12
P23857	-2.06964908058885	-2.34911179603466	-1.79018636514304	24.6677010749933	-15.3932170095591	5.63031191666492e-13	2.08404339621259e-11	19.7392360069574	P23857	7	-15.7218218386727	1.26889586806009e-13	4.8391074241019e-12
P0C0L7	2.09917252400582	1.81360244242176	2.38474260558987	24.190504653522	15.278896162894	6.51151488482697e-13	2.34135470930135e-11	19.5906268886687	P0C0L7	10	15.6915210702307	1.3205819802313e-13	4.91004042142557e-12
P0AB91	1.10936229520371	0.957480467865226	1.2612441225422	27.7887743045897	15.1818305283579	7.372467920703e-13	2.57729191061242e-11	19.4636863796877	P0AB91	29	15.6881245287531	1.32651072172006e-13	4.91004042142557e-12
Q46939	-2.92154985427302	-3.30636989227839	-2.53672981626765	21.7623506448941	-15.7801880832751	3.46477322912542e-13	1.42964495372273e-11	20.2352008173967	Q46939	2	-15.3910744807698	1.96892806621e-13	7.1823071632617e-12
P0A9G6	-1.7152031192448	-1.95469530769335	-1.47571093079626	30.9715576152539	-14.886093998212	1.08075857683256e-12	3.67603964579400e-11	19.0725447729243	P0A9G6	44	-15.3078336525296	2.20185992062354e-13	7.9172591717278e-12
P05042	-1.19877286194171	-1.36780049208614	-1.02974523179729	25.1871493291639	-14.7412988933962	1.30637217277638e-12	4.31777938957446e-11	18.8785905669946	P05042	17	-15.2212301943694	2.47482813842122e-13	8.77344003437495e-12
P08660	1.60636290441417	1.37914779987964	1.8335780089487	26.7886988384191	14.6947776715383	1.3888779446458e-12	4.48180229060703e-11	18.8159281631611	P08660	27	15.1671953622581	2.66277661018844e-13	9.3086232331171e-12
P0AG80	-1.38525151044096	-1.58149633558027	-1.18900668530164	24.3871387612246	-14.6719206868775	1.43138844497445e-12	4.56051229873505e-11	18.785078411768	P0AG80	23	-15.1570265715223	2.69977596412674e-13	9.30867959137947e-12
P0A9P6	1.57594389838752	1.35247580124694	1.7994119955281	24.9770857564845	14.6582381691532	1.45748305451785e-12	4.58560606027679e-11	18.766591641847	P0A9P6	29	15.1258408676588	2.81661759319975e-13	9.58030605686995e-12
P0ACL5	-1.54464784430059	-1.75977146095114	-1.32952422765005	22.4556129656958	-14.9244365432926	1.02810344414832e-12	3.54484434098811e-11	19.1236332464056	P0ACL5	6	-15.0733154917731	3.02545047791061e-13	1.0153411803868e-11
P0A9S3	-1.8489305749133	-2.11233808277278	-1.58552306705383	26.5849475585172	-14.5897888471886	1.59568058747515e-12	4.89796102277432e-11	18.6738862629225	P0A9S3	16	-15.0443462845454	3.14745880608072e-13	1.03228885078962e-11
P10371	1.04607520405297	0.89849386580504	1.1936565423009	27.5662220729126	14.7328923435092	1.32089397297272e-12	4.31777938957446e-11	18.8672797956889	P10371	11	15.0419041629408	3.15797542752485e-13	1.03228885078962e-11
P60757	1.46009438326068	1.2505426797107	1.66964608681066	26.5965459941229	14.4825916748211	1.8402095632241e-12	5.58049092847598e-11	18.5279544808311	P60757	22	14.9572033776197	3.54629471722423e-13	1.14436202605813e-11
P0A6P9	1.02403698370818	0.875458290549109	1.17261567686724	29.1849716746819	14.3256936380273	2.27082058547651e-12	6.72579185840176e-11	18.3127000855447	P0A6P9	41	14.7088251388696	4.99846751787421e-13	1.59254971423916e-11
P69811	1.39785036826228	1.19503233274593	1.60066840377863	23.8843221586501	14.3255288986201	2.27132422711223e-12	6.72579185840176e-11	18.3124730261672	P69811	10	14.6614946771581	5.3391983478004e-13	1.6798452801767e-11
P0A968	-1.92876052630605	-2.20323965432166	-1.65428139829043	24.8978152543744	-14.6058062612739	1.56216173728127e-12	4.85427295399625e-11	18.6956129088086	P0A968	4	-14.6453929885249	5.46054872954644e-13	1.69681495707017e-11
P77187	2.26550897408004	1.97622746304148	2.5547904851186	18.2356851416207	16.326831592466	4.2514532814387e-13	1.64629352452019e-11	20.1022705993659	P77187	2	15.1880645756159	5.67139608476137e-13	1.73801687813482e-11
P60716	-1.00150535866612	-1.14894357357299	-0.854067143759254	26.325118818935	-14.1188643297202	3.00484446813141e-12	8.69332589228362e-11	18.0258784671299	P60716	24	-14.6107771450189	5.73124357906993e-13	1.73801687813482e-11
P0A853	-2.41721378273991	-2.77480920487463	-2.05961836060519	24.9130683920908	-14.0501080208084	3.30051226684943e-12	9.44021519961364e-11	17.9297477016471	P0A853	16	-14.4846745922821	6.84134552445799e-13	2.04996031965009e-11
P46118	-1.17040262369546	-1.34214069097411	-0.998664556416805	22.9309471420257	-14.1652833869888	2.82095356842245e-12	8.25620945548756e-11	18.090556743257	P46118	9	-14.4095110548881	7.60735052298295e-13	2.25267073721742e-11
P27306	-1.50450175054081	-1.72877749889041	-1.28022600219122	24.5208113031314	-13.9433437609914	3.82116254182392e-12	1.0569083645902e-10	17.7796931372066	P27306	25	-14.3950365930568	7.76482964862341e-13	2.27256700297501e-11
P77348	-0.743822806426039	-0.855684165341546	-0.631961447510531	24.0207253557123	-13.8212063489302	4.52331484153923e-12	1.2242132748553e-10	17.6068519507041	P77348	24	-14.345784059114	8.32655983893771e-13	2.4089598982306e-11
P0ACW6	-2.61778545524555	-3.01172097428954	-2.22384993620156	24.5096229686972	-13.8122827937794	4.57962535567376e-12	1.22626776810966e-10	17.5941741564483	P0ACW6	8	-14.1879222340117	1.04294659175943e-12	2.98306428574827e-11
P76402	-1.05128265749321	-1.20775807768357	-0.894807237302854	24.24920923822	-13.9646458223464	3.7108326289636e-12	1.03779619190015e-10	17.8097091538625	P76402	7	-13.989818862901	1.38752063530502e-12	3.92403307759857e-11
P06959	-0.935936897133779	-1.07462094168494	-0.797252852582614	29.1238308677325	-14.0273819194635	3.40478239598302e-12	9.62903066369579e-11	17.8978868018462	P06959	80	-13.8910777449908	1.6016274327286e-12	4.47921805353098e-11
P39265	-1.35757102636097	-1.56054786499426	-1.15459418772768	23.8648308960539	-13.9018509616961	4.04599556660945e-12	1.10693161316913e-10	17.7211170417415	P39265	5	-13.8824662879945	1.6218607688695e-12	4.48595995081818e-11
P31142	-0.928250588013629	-1.07237746857066	-0.784123707456595	26.2731819873283	-13.3868007004552	8.32402590102788e-12	2.15995599926672e-10	16.9816845471507	P31142	17	-13.8321935583164	1.74540515028515e-12	4.77520082963883e-11
P76227	-1.71955813192884	-1.95391371332853	-1.48520255052914	21.4276105827738	-15.2509926904909	6.74770340794515e-13	2.39210837715464e-11	19.5542072681111	P76227	2	-13.7097189445672	2.0890938587136e-12	5.65403144342164e-11
P0A830	-3.32331857710033	-3.80822925398999	-2.83840790021067	20.7811723529757	-14.2878549362477	5.11211412704687e-12	1.35444118502915e-10	17.5600418213062	P0A830	2	-14.1758909081064	2.19598140971312e-12	5.88009064707227e-11
P0AC38	-1.42760750396286	-1.65408869520574	-1.20112631271998	25.769473354717	-13.1018684076487	1.25264135956652e-11	3.15289830202892e-10	16.5625505293753	P0AC38	28	-13.5214294015032	2.76093813605099e-12	7.31503293520036e-11
P0AFW4	-1.1472417375879	-1.32423067512197	-0.970252800053837	24.2741997990304	-13.4730328332454	7.36563665008232e-12	1.93117785919346e-10	17.1070981220134	P0AFW4	6	-13.4801784331937	2.93606374412387e-12	7.69277736920286e-11
P0A6F3	-1.37373629938729	-1.59225037187696	-1.15522222689762	24.0276230944248	-13.0671391158516	1.31725373103967e-11	3.28270063468006e-10	16.5109602021747	P0A6F3	33	-13.4736911461836	2.96463808030464e-12	7.69277736920286e-11
P0AD37	-1.47111278910171	-1.66523629165478	-1.27698928654864	21.9481981114876	-15.7515901865524	3.5901009989902e-13	1.44226452848509e-11	20.1989161629069	P0AD37	2	-13.4431101759585	3.1032817447772e-12	7.97036750163694e-11
P0A8Y5	0.70070881211231	0.588610484883225	0.812807139341396	24.6730895765664	12.9925680152184	1.4679983600741e-11	3.60624602123535e-10	16.3998104101663	P0A8Y5	15	13.3979438477269	3.32049647112786e-12	8.44211072507963e-11
P25888	1.1765542485054	0.990856693060331	1.36225180395048	23.5172434754647	13.16928879158	1.13645881483541e-11	2.88936044135427e-10	16.6623887866151	P25888	7	13.2999305087976	3.84797422637902e-12	9.68535112779599e-11
P39187	-2.88854350225553	-3.32181328947512	-2.45527371503593	21.7728906538189	-13.8988001494777	8.49654099644839e-12	2.18222384572047e-10	17.0394286019196	P39187	2	-13.6594129701	4.51851903235118e-12	1.12605073311167e-10
P76014	0.926093946043469	0.776156150575088	1.07603174151185	23.0359765818417	12.8380917694602	1.84027967507319e-11	4.41141327824688e-10	16.167920833359	P76014	13	13.1863655923537	4.56967322670602e-12	1.12763406976657e-10
P13482	-0.853712856147084	-0.993476652186914	-0.713949060107253	24.7097454188905	-12.6961979657696	2.26916107868992e-11	5.38818720288917e-10	15.9529473939019	P13482	37	-13.066655781714	5.48432551715594e-12	1.34019876958073e-10
P02924	-1.51623901106472	-1.72868954609766	-1.30378847603178	22.6500787082231	-14.8342771573611	1.15642539080692e-12	3.88096361154804e-11	19.0033226277031	P02924	2	-13.0020756004195	6.05487019799084e-12	1.46539502772528e-10
P39325	-2.66340957514966	-3.10220452565591	-2.2246146246434	25.0018181481997	-12.616325558649	2.55521928476765e-11	5.95508049977795e-10	15.831097718737	P39325	5	-12.9133524351645	6.94105812258377e-12	1.66387078995651e-10
P23721	0.919841262538878	0.767347655345595	1.07233486973216	28.2625795809346	12.5376979091841	2.87366128361188e-11	6.51622112689289e-10	15.7105499263811	P23721	37	12.9065004545671	7.01487701353425e-12	1.66482223948265e-10
P08331	-1.08623473321775	-1.26659721514431	-0.905872251291199	24.911729590145	-12.517973689886	2.95985165115688e-11	6.59287310262111e-10	15.6802163206665	P08331	35	-12.9007632241084	7.07731345350193e-12	1.66482223948265e-10
P07913	-1.17001299894156	-1.36229377221253	-0.977732225670578	22.8824579348431	-12.6476948409927	2.43863654126255e-11	5.73649362089517e-10	15.8790258938066	P07913	8	-12.8544219279551	7.60328707858804e-12	1.77198829414871e-10
P76594	-1.25989169377546	-1.46896861071921	-1.05081477683171	23.3832795728643	-12.5251713841691	2.92809160790628e-11	6.58036301526794e-10	15.6912899123962	P76594	10	-12.824187752699	7.96819535911739e-12	1.83082033874236e-10
P64503	-0.910632599826521	-1.05635471059278	-0.764910489060264	25.3506681433977	-12.9889573873987	1.47573834003672e-11	3.60624602123535e-10	16.3944156764965	P64503	6	-12.8215243273477	8.0012013214803e-12	1.83082033874236e-10
P0AC41	-1.96968227898673	-2.30050636042769	-1.63885819754578	27.9709470043623	-12.3752965297499	3.66924333497766e-11	7.89357732832374e-10	15.4596701182352	P0AC41	47	-12.7340085867838	9.16861031301794e-12	2.0790443385465e-10
P0AB40	2.17193863037032	1.81295858703798	2.53091867370267	21.1817455452168	12.5757471238742	2.71469717779148e-11	6.26870898761574e-10	15.768959242078	P0AB40	3	12.5956729808979	1.13877483419499e-11	2.55919308720427e-10
P00864	1.39032686119644	1.15819601554971	1.62245770684317	27.8275124151673	12.4491761385356	3.28215087092117e-11	7.24664363342858e-10	15.5741185288754	P00864	95	12.5735211881351	1.17919318663945e-11	2.62657455820487e-10
P0A6D3	0.960009432746983	0.795610337061587	1.12440852843238	25.3378010100974	12.1375945987525	5.27080240004096e-11	1.08742701974616e-09	15.087791642121	P0A6D3	19	12.5454624604359	1.2325381378268e-11	2.72131446746495e-10
P08202	-1.50525799760467	-1.74767192576669	-1.26284406944264	21.350290084147	-12.9065428019952	1.66446417670553e-11	4.02832339689214e-10	16.2709492727854	P08202	3	-12.5182995289999	1.28657022128232e-11	2.81591064953704e-10
P0AD61	1.13474257602784	0.941393854943997	1.32809129711168	27.3614672761628	12.1986732355458	4.7999262751473e-11	9.98464002855021e-10	15.1838833740002	P0AD61	52	12.4851195590723	1.35592579085264e-11	2.94212518584146e-10
P0AB71	0.71306727261662	0.590006875824607	0.836127669408632	28.5823462144907	12.0439444819073	6.08828876808646e-11	1.22593782634189e-09	14.9397297403233	P0AB71	29	12.4626286856107	1.40513680541048e-11	3.02284558907536e-10
P0AEW9	1.81486793256115	1.50631811954273	2.12341774557957	24.1824731610447	12.2257719686314	4.60524291517797e-11	9.73617877970083e-10	15.2263971159797	P0AEW9	5	12.4264592065858	1.48820283070946e-11	3.17441230923365e-10
P69831	-2.10971914583595	-2.47397376446369	-1.7454645272082	27.3434722024947	-12.0386039935295	6.13871171779783e-11	1.22628074553152e-09	14.9312597027305	P69831	14	-12.404918920253	1.54007923555155e-11	3.25746171082627e-10
P0AEM4	-1.35817911959283	-1.58565427426131	-1.13070396492434	23.2141983797024	-12.410224335209	3.48063486067758e-11	7.55237753821162e-10	15.5138439592088	P0AEM4	4	-12.2947919049257	1.836242250452e-11	3.85151812032306e-10
P0AGG2	-0.598873858789666	-0.69971502953572	-0.498032688043613	24.4914776444754	-12.3439464467858	3.84759544859555e-11	8.20711673230085e-10	15.4109435628191	P0AGG2	9	-12.2590080480416	1.94473997389538e-11	4.04538059032617e-10
