Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P08839	1.80692548161378	1.67685423876686	1.9369967244607	26.171226967295	29.035258314349	1.86744171990161e-17	2.34703470705816e-15	30.211201018504	P08839	66	30.4864462919754	7.1657400113423e-19	9.90663556568073e-17
P0AEW9	2.00899920405332	1.86637846724462	2.15161994086203	22.20679045832	29.4417642334664	1.43409683310872e-17	1.88822749692648e-15	30.4778505652129	P0AEW9	10	29.6640854167155	1.25672127396972e-18	1.6546830107268e-16
P37387	-3.46759253995885	-3.70491565408688	-3.23026942583081	20.9073413337671	-30.5389965683284	7.1529444407956e-18	9.94084312839711e-16	31.1789984764034	P37387	3	-29.2361012332804	1.69349132994001e-18	2.12841069422006e-16
P0A9Q7	2.62817452024355	2.43132183726199	2.82502720322511	26.8646229101591	27.9048443175783	3.96625257651268e-17	3.91667441930627e-15	29.4490370436905	P0A9Q7	99	29.0756221416464	1.8959396674566e-18	2.25425706444235e-16
P42593	-2.56604220116039	-2.75395402370836	-2.37813037861242	20.8433447517435	-28.5414761882125	2.58594713218812e-17	3.10875818282615e-15	29.8820856569057	P42593	9	-29.03095804402	1.95667882627908e-18	2.25425706444235e-16
P29012	-2.93515837759117	-3.15616431109649	-2.71415244408586	21.2746786926424	-27.7583947950854	4.38211959890102e-17	4.03885356365378e-15	29.3479915884855	P29012	9	-28.4088263492843	3.05067495390812e-18	3.2921276429315e-16
P21151	-2.63231147473071	-2.83022706602592	-2.4343958834355	21.8439986233133	-27.7986695147376	4.26337628635648e-17	4.03885356365378e-15	29.3758339375076	P21151	9	-28.3371506172384	3.21273576626769e-18	3.2921276429315e-16
P0A9G6	-1.71810074186408	-1.85121410293937	-1.58498738078879	29.0819401383924	-26.97700408201	7.52450851584662e-17	6.50164563947372e-15	28.7995210199906	P0A9G6	50	-28.3362898441855	3.21473585385716e-18	3.2921276429315e-16
P0AFT5	-1.67337158571303	-1.79677581625037	-1.54996735517569	21.4642546173534	-28.3419079739088	2.95407587743894e-17	3.26720792044747e-15	29.7474082337564	P0AFT5	10	-28.262726277499	3.39057546816804e-18	3.34819327481594e-16
P76503	-1.93996047545012	-2.08250545647316	-1.79741549442708	21.4891154041362	-28.4451149362113	2.75728011552299e-17	3.17661646642544e-15	29.8171777294418	P76503	7	-27.9749964051996	4.18107368618813e-18	3.98643749734834e-16
P04983	-2.05969391137862	-2.21318345560946	-1.90620436714778	20.4051066397106	-28.0472722642789	3.60141401676343e-17	3.6881147245744e-15	29.5467900765996	P04983	7	-27.7878198330944	4.79704790087631e-18	4.421279148641e-16
P21514	-2.11566862086348	-2.27240596458709	-1.95893127713988	21.4194239927295	-28.2125215653097	3.22184476034973e-17	3.42630798552578e-15	29.6595726558503	P21514	6	-27.6726054184505	5.22279921258519e-18	4.65839994283808e-16
P21177	-2.88695645982855	-3.11780631035342	-2.65610660930367	22.0084481169458	-26.1383023957918	1.36708953323614e-16	1.02162231335079e-14	28.1926307974154	P21177	21	-27.1625912460031	7.64096124201356e-18	6.60226807317734e-16
P0A9D8	1.09935247851436	1.01031075697138	1.18839420005734	26.3303939511917	25.8053737459807	1.74152060228692e-16	1.23469345264701e-14	27.94626660595	P0A9D8	29	27.1085150361876	7.95867489795502e-18	6.66840487661989e-16
P77399	-2.27656753201805	-2.45391976537092	-2.09921529866517	20.8538726686214	-26.8293788219303	8.34761511563488e-17	6.9942896347668e-15	28.6940924609076	P77399	7	-26.8974758385587	9.33706039576329e-18	7.59322705714279e-16
P02925	-2.535638730283	-2.74086576293235	-2.33041169763364	24.9525480512888	-25.8237645069675	1.71825573468606e-16	1.23469345264701e-14	27.9599586288511	P02925	23	-26.8564496686859	9.63286341216968e-18	7.60996209561405e-16
Q46851	-2.35951924884054	-2.55157734915549	-2.16746114852559	23.0474614916205	-25.6777896876443	1.91230617134588e-16	1.32188164094284e-14	27.8510094268002	Q46851	24	-26.7172484819777	1.07117514403742e-17	8.2272202035096e-16
P27306	-1.73510863518089	-1.87753359685717	-1.59268367350462	23.2062177213357	-25.4628669985352	2.24095186980019e-16	1.51127607804818e-14	27.6894665352699	P27306	30	-26.6051389522349	1.16723391511946e-17	8.72270750082514e-16
P0A9B2	1.37429437449328	1.25977631188446	1.4888124371021	29.1456207294326	25.0825980339243	2.9761273802604e-16	1.9137191177721e-14	27.4002774909292	P0A9B2	66	26.4072771423602	1.35940164434643e-17	9.89143564899441e-16
P76128	-2.65119901185994	-2.86093788176253	-2.44146014195736	19.3155250107941	-26.4198378142533	1.1165532694579e-16	8.57574941680859e-15	28.398514937336	P76128	5	-26.2748991313531	1.50623807392013e-17	1.0678841729203e-15
Q46939	-2.36406289395976	-2.5460918063712	-2.18203398154833	20.4430702017688	-27.1447217248416	6.69177614084166e-17	5.9686325901378e-15	28.9185921709997	Q46939	4	-25.9639311723973	1.92032316929195e-17	1.32742339077306e-15
P04982	-2.57015707816946	-2.77215085236945	-2.36816330396948	21.7248052825428	-26.5942914727996	9.859299666384e-17	8.01793046398581e-15	28.524984794902	P04982	4	-25.8155852664614	2.15830886316245e-17	1.45554244064492e-15
P37349	1.56939773354221	1.43653904307088	1.70225642401355	22.4924335259301	24.6893578984708	4.00811683749706e-16	2.40922675123465e-14	27.0965936786115	P37349	21	25.5973230508476	2.56606648646553e-17	1.68932710358981e-15
P76558	-1.6270278835528	-1.76734939938253	-1.48670636772306	25.7039503404823	-24.2346900662694	5.68674140726122e-16	3.2757999981411e-14	26.7394296592823	P76558	57	-25.429098115848	2.9349815484281e-17	1.88726139102411e-15
P0ACL5	-2.16100193667921	-2.34078552672901	-1.98121834662941	20.1100432112042	-25.1230203014223	2.88715445472064e-16	1.90071001602442e-14	27.4312250297146	P0ACL5	7	-25.2109897105662	3.49771096342132e-17	2.19799336678636e-15
P37685	-2.14818532830813	-2.33438873987546	-1.96198191674081	22.8562353188339	-24.1129782300594	6.25153673962573e-16	3.52765287450309e-14	26.6426937336237	P37685	17	-24.951423046324	4.3177056390179e-17	2.652990242641e-15
P37188	-2.36437683198857	-2.56981910951943	-2.15893455445772	26.8186873327198	-24.0543494458042	6.54433506829099e-16	3.54805616937737e-14	26.5959236697116	P37188	13	-24.7937723373056	4.91184197989747e-17	2.95244414661228e-15
P0AE22	-2.78350053689621	-3.02532405597064	-2.54167701782178	22.4403059056425	-24.0579996515371	6.52569178598607e-16	3.54805616937737e-14	26.5988388388218	P0AE22	9	-24.6875637727535	5.35986539290852e-17	3.15319740667916e-15
P0A8A4	-1.50293940895863	-1.63209233130503	-1.37378648661223	24.2810168149202	-24.3222627965178	5.31367148625663e-16	3.12602162968076e-14	26.8087354163889	P0A8A4	12	-24.6152872055518	5.68904417488952e-17	3.27712648824365e-15
P69786	1.65573192068033	1.50848397593057	1.80297986543008	24.1240150643471	23.5021460907016	1.01241187106476e-15	5.28173362923406e-14	26.1498198955436	P69786	25	24.4748864923602	6.39038363574873e-17	3.60600219445821e-15
P0A6D3	1.01051813444782	0.919925623139132	1.10111064575651	24.114941664546	23.3140946055351	1.1771732978501e-15	5.91797121555551e-14	25.9955460636636	P0A6D3	24	24.2654412530106	7.6093647703399e-17	4.20797871799797e-15
P0ABH7	-1.58119388905773	-1.72473534976634	-1.43765242834913	27.8971402124009	-23.0236676492487	1.48918495394849e-15	7.35285071012068e-14	25.7548743175472	P0ABH7	42	-24.1371969619797	8.47376946348454e-17	4.5698223265628e-15
P06720	-2.47926380575172	-2.68876455853867	-2.26976305296477	20.4326078377528	-24.7345431970648	3.87245322521233e-16	2.37940737060269e-14	27.1317320461815	P06720	4	-24.1204179873224	8.59424090348158e-17	4.5698223265628e-15
P77433	-3.69516828989713	-4.02497823169866	-3.3653583480956	21.4166547381829	-23.4173216438325	1.0835123659546e-15	5.54798461456381e-14	26.0803819779224	P77433	7	-24.0965428255188	8.76875926865292e-17	4.57464516562742e-15
P05793	1.25431344613542	1.13556325059474	1.37306364167611	27.4708685405022	22.0769201143703	3.26846771469417e-15	1.558157453643e-13	24.9492500749251	P05793	90	23.1154399384454	2.03639645923636e-16	1.0427104092201e-14
P0AGE9	-2.14932630491456	-2.35312487861105	-1.94552773121806	26.5447993758769	-22.0428606610577	3.36416875752052e-15	1.57659773127868e-13	24.9196467690894	P0AGE9	34	-22.9997156034479	2.25409402034016e-16	1.13319453931646e-14
P08997	-0.980969675040971	-1.07616842705495	-0.885770923026994	27.217305937532	-21.5372906349671	5.1887469614017e-15	2.20721313050395e-13	24.4749536523855	P08997	58	-22.8275326329495	2.62412097413214e-16	1.29565973097775e-14
P37440	-2.39154756038505	-2.61859583158155	-2.16449928918854	22.4418630910407	-22.015449866401	3.44332284406375e-15	1.58679794397271e-13	24.8957901138756	P37440	15	-22.7824922781324	2.73103710673413e-16	1.32479256142454e-14
P08202	-1.7020386576503	-1.85187065842977	-1.55220665687083	19.4903107447569	-23.7427807770603	8.36131896742977e-16	4.44597056633525e-14	26.3454739665582	P08202	5	-22.6922879676231	2.95909108748699e-16	1.41067014774164e-14
P0A991	-0.856711182200343	-0.940837341199464	-0.772585023201221	25.8533684493399	-21.2848266119256	6.46500419279296e-15	2.6287847930989e-13	24.2491151901645	P0A991	31	-22.452121749128	3.66878474952628e-16	1.71935420888816e-14
P0A9P0	-1.04234971727771	-1.1452887246523	-0.939410709903121	27.0558344500234	-21.164120156897	7.18788879638997e-15	2.83921607457404e-13	24.1402294873105	P0A9P0	59	-22.3685486764503	3.95573811713652e-16	1.82293598231375e-14
P0A6J5	-2.22422625364211	-2.43965274414301	-2.0087997631412	23.0532254192524	-21.5797593801206	5.00147766541885e-15	2.16079464763799e-13	24.5126934707558	P0A6J5	12	-22.2256339543658	4.50212636641122e-16	2.04071793493886e-14
P39187	-3.82996068323737	-4.19831497893264	-3.4616063875421	21.9593196387807	-21.7317809333776	4.3872244883265e-15	1.95656059842303e-13	24.6472040187988	P39187	4	-22.1203597035421	4.95475461892585e-16	2.20966072924677e-14
P41409	-1.59561660410055	-1.74955350520928	-1.44167970299183	22.0084549552904	-21.6646934911248	4.64791501464629e-15	2.03991825642809e-13	24.5879562525196	P41409	11	-22.022042174372	5.4205381424074e-16	2.37901396250102e-14
P08201	3.58531602787095	3.24414107958324	3.92649097615865	19.6058844678287	21.9642839672528	3.59634959061822e-15	1.63014862591137e-13	24.8511815865625	P08201	3	21.9118377054206	5.99751656996776e-16	2.59111458061889e-14
P0A830	-2.76968549966953	-3.00193262009209	-2.53743837924697	20.1694231427435	-24.9256711527748	3.34977092328675e-16	2.10502650065633e-14	27.2796607471273	P0A830	2	-21.7672086194971	6.85380988347897e-16	2.91550528120298e-14
P0A6T1	0.990638355452507	0.889963407753042	1.09131330315197	26.2237823869353	20.5665036972649	1.22497541573621e-14	4.63980414316522e-13	23.5922415856573	P0A6T1	61	21.74737553464	6.98084208381066e-16	2.92454975177825e-14
P0C0L7	1.81090358924062	1.63334271825272	1.98846446022852	22.8613677473784	21.3164463027596	6.28854415745544e-15	2.59519770080064e-13	24.2775405691399	P0C0L7	10	21.7181352376077	7.17263659996187e-16	2.96005077595441e-14
P06959	-0.926696754656213	-1.02199623560224	-0.831397273710184	27.274709747045	-20.3242181867407	1.52670494463721e-14	5.28541100125086e-13	23.3657476655667	P06959	74	-21.4696629014989	9.04264530830759e-16	3.67689915845154e-14
P0AB77	-1.77460639478184	-1.95536481516369	-1.59384797439999	22.1226408337955	-20.5196640600974	1.27800863627656e-14	4.77526199906038e-13	23.5486530335152	P0AB77	20	-21.2909619183061	1.06984565132071e-15	4.28713511000257e-14
P09832	1.2869549175791	1.15388993112571	1.42001990403249	26.485673465163	20.2146525607174	1.68788378611754e-14	5.61901131789793e-13	23.2624816029664	P09832	51	21.2337514459768	1.12932424249963e-15	4.46083075787354e-14
P21420	-1.6721672317419	-1.8371138305061	-1.5072206329777	22.9127902340305	-21.1886401617587	7.0344617582445e-15	2.8188821393545e-13	24.162396310274	P21420	7	-21.124977936296	1.25214429473634e-15	4.87630841541687e-14
P69828	-1.85824682830947	-2.04936191962962	-1.66713173698933	26.845503882403	-20.3224076932383	1.52923283942159e-14	5.28541100125086e-13	23.3640455559545	P69828	19	-21.0751569884569	1.31298803703515e-15	5.04223878111417e-14
P77674	-2.71978267261889	-2.99822625613262	-2.44133908910516	21.7608623492119	-20.4156743602709	1.40454687437491e-14	5.04360013980081e-13	23.4515424358927	P77674	10	-21.0580225930517	1.33462113280869e-15	5.04224567554493e-14
P0A968	-2.46131931997196	-2.70952704368745	-2.21311159625646	24.523733311758	-20.7261869245393	1.06087626981476e-14	4.13144068456029e-13	23.7401352874532	P0A968	6	-21.044926277275	1.3514070284868e-15	5.04224567554493e-14
P09323	-1.17566784297541	-1.29032456644451	-1.06101111950631	22.0133009814308	-21.4314647538666	5.68813184956481e-15	2.38298250970405e-13	24.3805994882512	P09323	9	-21.0299518548813	1.37087094489522e-15	5.04224567554493e-14
P18843	0.688053565041969	0.616119743533172	0.759987386550765	25.3139580743026	19.9919822786438	2.0729760079223e-14	6.66485890919205e-13	23.050972814048	P18843	27	21.0078906909453	1.40008190981348e-15	5.04224567554493e-14
P10371	1.1258288420943	1.0121007858516	1.23955689833701	24.4455191575763	20.690524286014	1.09540915172965e-14	4.2066754229618e-13	23.7071999026456	P10371	14	20.9944644679108	1.41817731056453e-15	5.04224567554493e-14
P52643	-1.33797915109417	-1.47491170747457	-1.20104659471378	24.6014762887434	-20.4225219632704	1.3958231541272e-14	5.04360013980081e-13	23.4579514793846	P52643	16	-20.9913529857738	1.42240565169079e-15	5.04224567554493e-14
P23857	-2.89033719051814	-3.18825778387231	-2.59241659716396	24.0339942815158	-20.277514867227	1.59333944629989e-14	5.43899206051751e-13	23.3217942024039	P23857	10	-20.9381475586612	1.49678499529781e-15	5.23874748354234e-14
P77536	-3.95939292203728	-4.36797913604105	-3.55080670803351	20.4824536786618	-20.2540386754268	1.62798027151939e-14	5.4894700618916e-13	23.299664052254	P77536	7	-20.9209779818885	1.52164634868704e-15	5.25919019264958e-14
P37903	-2.30689301637391	-2.54885625667597	-2.06492977607184	26.5856750399338	-19.92713229972	2.20170072401801e-14	6.99735919759748e-13	22.988955247812	P37903	16	-20.6509584933132	1.97486213376318e-15	6.74135037019161e-14
P0A9P6	1.68049822679573	1.50245489876093	1.85854155483053	23.217654740823	19.7278199957201	2.65252864878095e-14	8.14915745986593e-13	22.7971509530109	P0A9P6	40	20.6224132822534	2.03041545600849e-15	6.84646187300425e-14
P0AB67	0.854005231266498	0.763918470210869	0.944091992322128	24.5438671098197	19.8137327069436	2.44735447129545e-14	7.60329787992349e-13	22.880050017588	P0AB67	23	20.5731166793742	2.13023442642258e-15	7.09650384223907e-14
P60664	1.15285866571248	1.031476954349	1.27424037707595	24.0507642277026	19.8513274765757	2.36287431471048e-14	7.42425850019829e-13	22.9162196973332	P60664	20	20.5304313466988	2.22080994503871e-15	7.31016606908577e-14
P0A917	1.04220399412922	0.934180749714984	1.15022723854345	27.1919434177594	20.1651871964586	1.76641054843516e-14	5.74602960755674e-13	23.2156866246702	P0A917	15	20.498562157911	2.29105411300885e-15	7.4526642617288e-14
P0A9T0	1.03218164959467	0.920726640135351	1.14363665905399	27.71311980148	19.356341800542	3.77092888755001e-14	1.08610608063289e-12	22.4347570560901	P0A9T0	36	20.3560563400525	2.63477537345569e-15	8.47110919488951e-14
Q6BF16	-2.06244578145541	-2.22513706703994	-1.89975449587087	18.4515953459766	-26.4962852843455	1.05720667232144e-16	8.35193271133939e-15	28.4540387596773	Q6BF16	2	-20.2426200919844	2.94675833334439e-15	9.36527217436463e-14
P77569	-1.49301213602849	-1.64578992013958	-1.34023435191739	19.9720204704563	-20.425367200548	1.39221511059593e-14	5.04360013980081e-13	23.4606138919926	P77569	7	-20.2276251770535	2.99080060625597e-15	9.39723145033836e-14
P0ACL9	-1.73044136772178	-1.91613798544474	-1.54474474999883	22.6614808827142	-19.4768911374693	3.36183999131306e-14	9.88881657019213e-13	22.553067755924	P0ACL9	19	-20.1944813729452	3.09060784191233e-15	9.58607722448542e-14
P0ACJ8	-1.23614440432638	-1.37010067767395	-1.10218813097881	26.0539186583307	-19.2873646747547	4.02819963492412e-14	1.12504767581467e-12	22.366750426079	P0ACJ8	32	-20.1848556002165	3.12024213455222e-15	9.58607722448542e-14
P09394	-2.21467688459859	-2.45178943253761	-1.97756433665956	20.2708668328363	-19.5219221756931	3.22121339536493e-14	9.57704842815488e-13	22.5970866829398	P09394	11	-20.1098001109543	3.36174796268364e-15	1.02145418866157e-13
P0A9J6	-1.37985997173241	-1.52261766929094	-1.23710227417389	21.9523390046357	-20.202365459005	1.70704141303228e-14	5.61901131789793e-13	23.2508679390018	P0A9J6	8	-20.0651241861087	3.51470686969252e-15	1.05632222768476e-13
P19926	-1.96776394827647	-2.18097342472919	-1.75455447182375	24.2002848756525	-19.2900448538485	4.01786680748353e-14	1.12504767581467e-12	22.3693971375254	P19926	21	-20.0419860836591	3.59676859160313e-15	1.06936184470781e-13
P0A6F3	-2.0241830448805	-2.2450545895984	-1.80331150016259	22.3898458427287	-19.1547618114264	4.57587621745857e-14	1.26522977412729e-12	22.2353726363889	P0A6F3	33	-19.9746827222822	3.84705016001365e-15	1.13160571196146e-13
P0A6T3	-1.07721963551378	-1.19370974354696	-0.960729527480592	23.4047588472298	-19.327779162768	3.87530573261113e-14	1.10466189182163e-12	22.4066238176776	P0A6T3	18	-19.8875336403452	4.19846458536863e-15	1.22197416616255e-13
P76346	-1.65374565257027	-1.82956330189133	-1.47792800324921	22.7040931529486	-19.659523526382	2.82847998656965e-14	8.5942276515001e-13	22.7310076719057	P76346	7	-19.6970909972943	5.08831790086149e-15	1.46554156207104e-13
P77252	-4.26104034768485	-4.72866444711009	-3.79341624825962	20.980082990861	-19.0451984964799	5.08721901680959e-14	1.39268916648302e-12	22.1261799243759	P77252	4	-19.545120125759	5.93905327196154e-15	1.69252755672677e-13
P24203	-1.67327849294296	-1.85739094008617	-1.48916604579974	23.4380798582822	-18.9955477030081	5.33835972905572e-14	1.44711418145481e-12	22.0765042962515	P24203	13	-19.5353121083304	5.99883184662652e-15	1.69252755672677e-13
P0A761	-1.48473281242466	-1.6374299629046	-1.33203566194471	20.209493926219	-20.3228267811792	1.52864729907074e-14	5.28541100125086e-13	23.3644395682761	P0A761	5	-19.4802451448421	6.34633910227733e-15	1.77248763816129e-13
P00864	1.27163231537687	1.1292357394929	1.41402889126084	27.1976148443147	18.6650325378288	7.37884013332357e-14	1.96177817006151e-12	21.7427156166826	P00864	119	19.4013945443387	6.88099571948146e-15	1.90259531643662e-13
P39265	-1.68649970613393	-1.87278430175906	-1.5002151105088	21.8170020520226	-18.9223934362344	5.73233970918282e-14	1.53882711610587e-12	22.0030928740974	P39265	8	-19.14736076836	8.9475180103905e-15	2.44949379195344e-13
P30863	-1.02466136033448	-1.13429844888712	-0.915024271781845	21.6076097126528	-19.5339290916783	3.18476902707202e-14	9.57161560853709e-13	22.6088076613065	P30863	9	-19.0696016791903	9.70252560719062e-15	2.61368622034098e-13
P37661	-1.31836981368475	-1.46045575845181	-1.17628386891769	21.4168564436293	-19.3933516724652	3.64005088470139e-14	1.05944638907362e-12	22.4711528381722	P37661	7	-19.0662690152399	9.73633564900981e-15	2.61368622034098e-13
P69811	1.59484536769728	1.41547630623951	1.77421442915505	22.126809444176	18.5839396850131	7.9950682519013e-14	2.10536797300068e-12	21.6599827264556	P69811	12	19.0560062367132	9.84122754869168e-15	2.61644174732043e-13
P0ACW6	-3.5215678995529	-3.92049241632392	-3.12264338278187	23.3715044333601	-18.4506674158645	9.12784280291248e-14	2.35873694860308e-12	21.5232873225558	P0ACW6	6	-19.013204595292	1.0291584432929e-14	2.71011723400463e-13
P0AB91	0.951640343117425	0.841287810552436	1.06199287568242	26.1720453422895	18.0242532998397	1.40290291019001e-13	3.43276685546494e-12	21.0797240369492	P0AB91	30	18.887072619253	1.17483724761402e-14	3.06455187703091e-13
P0A799	0.732667414290958	0.646603976033	0.818730852548916	28.2672340625902	17.7932354630141	1.77749343008419e-13	4.20065755058357e-12	20.8353777995048	P0A799	74	18.8621368892394	1.2061045004892e-14	3.11670929332023e-13
P0AFG8	-1.04898980518303	-1.17024429709486	-0.927735313271207	28.1636473296019	-18.0817380348489	1.32322955855877e-13	3.26672297269197e-12	21.1400795627423	P0AFG8	111	-18.8291563970657	1.24880055753408e-14	3.19716068664975e-13
P0AFG6	-1.61755175976531	-1.8055721444068	-1.42953137512381	26.7263104501365	-17.9812546423484	1.46577900265908e-13	3.52424255856726e-12	21.0344625520742	P0AFG6	36	-18.7778829712664	1.31834205121461e-14	3.32848854253123e-13
P0AFG3	-1.65614545591143	-1.84858328273338	-1.46370762908948	25.243462016722	-17.9876643567046	1.45622183516159e-13	3.52424255856726e-12	21.0412158666015	P0AFG3	81	-18.7737131527678	1.32417265706487e-14	3.32848854253123e-13
P39325	-2.84300578020634	-3.17386735367425	-2.51214420673844	23.8980094283131	-17.9596617755363	1.49846184107403e-13	3.57176464704283e-12	21.0116959376961	P39325	9	-18.547283811176	1.68495885712654e-14	4.19721733329269e-13
P0AD61	1.16199278954413	1.02335780867725	1.300627770411	26.0025113296349	17.5185173666402	2.36367668837898e-13	5.25173505267782e-12	20.5410117708594	P0AD61	59	18.3839294730257	2.0081329331601e-14	4.95757817873901e-13
P0A993	-1.00625631956895	-1.12600089003927	-0.886511749098638	24.7003999138855	-17.5638424214272	2.25448673411319e-13	5.10955395067457e-12	20.5898667179045	P0A993	25	-18.2998275260849	2.19917658641914e-14	5.3811710278309e-13
P06987	1.25754273523003	1.10719140268888	1.40789406777117	24.6795930583323	17.4816416203434	2.45659865501123e-13	5.3908692707191e-12	20.5011793307683	P06987	30	18.2578006518194	2.30166956472187e-14	5.58255819864559e-13
P75838	1.04219021717132	0.924333700933209	1.16004673340943	22.5972273820975	18.4824752971887	8.84300589277097e-14	2.30668974467092e-12	21.5559948602643	P75838	9	18.1900851652609	2.47743969358915e-14	5.94111443842716e-13
P39173	0.978621206523417	0.861919635782618	1.09532277726422	25.2173934655843	17.5268820019801	2.34311630243059e-13	5.25173505267782e-12	20.5500364797597	P39173	22	18.1845276854063	2.49247477344503e-14	5.94111443842716e-13
P25906	-0.95734628286522	-1.07056054099187	-0.844132024738571	22.7457531657286	-17.6739927295483	2.01059810996755e-13	4.67168384374813e-12	20.708119007316	P25906	17	-18.1229387039903	2.66562412933229e-14	6.29953052786647e-13
P77619	-1.33972393122205	-1.46575047188769	-1.21369739055641	17.9286633248283	-22.2187714397611	2.8995880471935e-15	1.40655455271755e-13	25.0720689822551	P77619	3	-18.0398919774727	2.91923152855975e-14	6.84040269192179e-13
P0A9S3	-2.25007225997713	-2.5223899743145	-1.97775454563977	24.8583223831314	-17.2698002337076	3.07006033119463e-13	6.58040063236678e-12	20.2708646954682	P0A9S3	14	-17.8874565710093	3.45252171486396e-14	8.02203574924273e-13
P25526	-1.09096153706854	-1.22585322346403	-0.956069850673056	23.8194456463182	-16.9040588837135	4.53720987243855e-13	9.43262052428015e-12	19.8671504009978	P25526	27	-17.6363727254855	4.56418761440937e-14	1.05166489615349e-12
