Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P22259	-2.62310494718308	-2.76371191290088	-2.48249798146529	19.8876661645498	-38.5589841290727	5.56764800392515e-25	1.5695199723065e-21	41.9575190570022	P22259	50	-41.1289972405681	5.56764800392515e-25	1.5695199723065e-21
P0A9Q7	2.32798211419411	2.18947378023494	2.46649044815328	20.7560567534228	34.7392539321305	5.5042651327437e-24	4.58557085628847e-21	39.6094454152455	P0A9Q7	97	37.5672913623739	5.5042651327437e-24	4.58557085628847e-21
P76594	-1.9046731256634	-2.01246523869552	-1.79688101263129	16.0158833926006	-36.5216358557123	5.89739958735e-24	4.58557085628847e-21	40.7381971828329	P76594	21	-37.4648131378621	5.89739958735e-24	4.58557085628847e-21
P0AAG8	-3.35884068832823	-3.53561582807327	-3.18206554858318	14.5033285594111	-39.2721763759947	6.50666315188147e-24	4.58557085628847e-21	42.3677595092686	P0AAG8	5	-37.3192374403578	6.50666315188147e-24	4.58557085628847e-21
P23538	-2.74625816592712	-2.91356552700464	-2.57895080484959	19.1754352901186	-33.9268130302546	1.78565831402191e-23	1.00675415744555e-20	39.0741849137487	P23538	40	-35.8556113264753	1.78565831402191e-23	1.00675415744555e-20
P0AGE9	-2.06447805855262	-2.19090320660284	-1.93805291050241	21.0167604309145	-33.7515369316155	2.5651662201872e-23	1.20520059578462e-20	38.9569198148996	P0AGE9	28	-35.3440459545541	2.5651662201872e-23	1.20520059578462e-20
P77318	-2.66893982626262	-2.82721381478301	-2.51066583774223	15.6863074033364	-34.8534672760122	3.01922958704495e-23	1.21588688655424e-20	39.6836205331604	P77318	11	-35.1161763645029	3.01922958704495e-23	1.21588688655424e-20
P0A6J5	-2.06415377207972	-2.19161551365249	-1.93669203050695	18.3576503576539	-33.4717911220495	6.84566825999454e-23	2.41224235311557e-20	38.7684168687093	P0A6J5	16	-33.9927930489064	6.84566825999454e-23	2.41224235311557e-20
P27306	-1.74740539931416	-1.86574263886066	-1.62906815976766	17.7235758338675	-30.520313642123	2.95547501577629e-22	8.53452491470266e-20	36.6723295327757	P27306	30	-32.0707384241152	2.95547501577629e-22	8.53452491470266e-20
P25553	-3.50581412750721	-3.74401456397948	-3.26761369103494	19.4290331423819	-30.4202715946337	3.28948687768721e-22	8.53452491470266e-20	36.5976269077321	P25553	31	-31.9341866310196	3.28948687768721e-22	8.53452491470266e-20
P76558	-1.57265465191081	-1.68308835006643	-1.4622209537552	18.8035285154488	-29.4339468517989	3.33025094223942e-22	8.53452491470266e-20	35.8472698934852	P76558	58	-31.9185152167049	3.33025094223942e-22	8.53452491470266e-20
P77674	-2.78599588372036	-2.97296716672429	-2.59902460071642	16.0644535000002	-30.7979858798057	4.01859547398399e-22	9.44035053430073e-20	36.8783505416022	P77674	14	-31.6803500556306	4.01859547398399e-22	9.44035053430073e-20
P0A796	1.55012922368258	1.44067248698661	1.65958596037854	19.5046558989213	29.2713101267107	7.59519906304083e-22	1.64698970451632e-19	35.7210651008137	P0A796	32	30.8859134633291	7.59519906304083e-22	1.64698970451632e-19
P37685	-2.12270461408947	-2.26950987419889	-1.97589935398005	17.7922377732525	-29.8857872419188	8.98701174502573e-22	1.80959900780197e-19	36.1941745860566	P37685	17	-30.6791095885517	8.98701174502573e-22	1.80959900780197e-19
P19926	-1.86332548767754	-1.99444616560481	-1.73220480975026	18.1562448623562	-29.3720522336214	1.45364973214634e-21	2.67556638242788e-19	35.7993245725972	P19926	18	-30.095299510261	1.45364973214634e-21	2.67556638242788e-19
P33025	-2.64376669636991	-2.82071845852379	-2.46681493421603	15.1138856470117	-30.8805473070993	1.59311684461713e-21	2.67556638242788e-19	36.9392365608331	P33025	6	-29.9852756814351	1.59311684461713e-21	2.67556638242788e-19
P27550	-3.01623247590313	-3.23473655968953	-2.79772839211674	19.5219085075506	-28.531329330911	1.61350225261702e-21	2.67556638242788e-19	35.1376481442544	P27550	32	-29.9700361772835	1.61350225261702e-21	2.67556638242788e-19
Q46851	-2.06890118299511	-2.21854832279047	-1.91925404319974	17.6185345850257	-28.5751211695145	1.71172244327382e-21	2.68074753754938e-19	35.1726018481834	Q46851	27	-29.899305283258	1.71172244327382e-21	2.68074753754938e-19
P0AB77	-1.87105557202721	-2.00551520167766	-1.73659594237676	16.1104210934241	-28.7614998093733	2.22302654480588e-21	3.29826938410936e-19	35.3207577635363	P0AB77	19	-29.5883506491131	2.22302654480588e-21	3.29826938410936e-19
P0AC41	-2.10642009169436	-2.26467451324312	-1.94816567014559	21.0046744244119	-27.510969095578	3.08337718292777e-21	4.34602013933669e-19	34.3074343971724	P0AC41	47	-29.2034346974429	3.08337718292777e-21	4.34602013933669e-19
P0A8A4	-1.43811369707309	-1.53769546690364	-1.33853192724253	17.0162757755811	-29.8490240146503	3.41459901821138e-21	4.58369268206566e-19	36.1661513607247	P0A8A4	13	-29.0843560017185	3.41459901821138e-21	4.58369268206566e-19
P0A9B2	1.11423980945574	1.02570663379702	1.20277298511446	22.3735907225458	26.0129365495397	3.90448727163204e-21	5.00306800851397e-19	33.0306264048667	P0A9B2	64	28.9285908744482	3.90448727163204e-21	5.00306800851397e-19
P0A853	-2.45100420992769	-2.63557541046938	-2.266433009386	17.0837652547203	-27.4471258360522	5.51376039029621e-21	6.75062562469462e-19	34.2544581064068	P0A853	20	-28.5312210875855	5.51376039029621e-21	6.75062562469462e-19
P0A9S1	-2.60779185903104	-2.79729040240089	-2.4182933156612	15.9124736133398	-28.4435502217585	5.74725132999897e-21	6.75062562469462e-19	35.0674201162597	P0A9S1	8	-28.4838145863797	5.74725132999897e-21	6.75062562469462e-19
P0AFG3	-1.59520065489972	-1.72271824295863	-1.46768306684081	19.7277420761684	-25.8560383311098	9.20655328994561e-21	1.03813094897427e-18	32.8926734274119	P0AFG3	72	-27.9504060409634	9.20655328994561e-21	1.03813094897427e-18
P0A9P6	1.57895948048046	1.45416403071409	1.70375493024683	18.6727314441457	26.1510413806375	1.0708671120701e-20	1.1610670726637e-18	33.1513723133407	P0A9P6	39	27.7813089436281	1.0708671120701e-20	1.1610670726637e-18
P37188	-1.97322719657727	-2.12165307109035	-1.82480132206419	19.8937863107503	-27.4779437077081	1.33106159184983e-20	1.38972689904618e-18	34.280045858442	P37188	11	-27.5396388881716	1.33106159184983e-20	1.38972689904618e-18
P07014	-2.2566698921576	-2.43484230831801	-2.07849747599719	20.279382739446	-26.1784734939382	1.43278061693072e-20	1.44250305683132e-18	33.1752808041701	P07014	29	-27.4582657204296	1.43278061693072e-20	1.44250305683132e-18
P77252	-4.05017520247365	-4.36007430852597	-3.74027609642134	15.4098299200573	-27.0128396238243	1.54228609806825e-20	1.46312881293336e-18	33.8907675068081	P77252	5	-27.3771083939284	1.54228609806825e-20	1.46312881293336e-18
P0ADF6	2.03423645610723	1.88676987952875	2.18170303268572	16.0397776875483	28.5117968646321	1.55707216700961e-20	1.46312881293336e-18	35.1220401431992	P0ADF6	7	27.3666106335315	1.55707216700961e-20	1.46312881293336e-18
P25888	2.03485755987102	1.87141507468627	2.19830004505578	15.7041314028637	25.7327268508376	2.70028490181401e-20	2.45551714135925e-18	32.7836669579516	P25888	22	26.7672159877993	2.70028490181401e-20	2.45551714135925e-18
P29012	-2.80195385702324	-3.02159015316623	-2.58231756088025	15.547207284258	-26.3677833064895	2.85135744175792e-20	2.51186769634862e-18	33.3395964861499	P29012	8	-26.708619481976	2.85135744175792e-20	2.51186769634862e-18
P04983	-1.76780219653664	-1.89719018244444	-1.63841421062884	14.0813381540013	-28.2394653397605	3.56413616388826e-20	3.04463631697e-18	34.9032861633973	P04983	7	-26.4696958281363	3.56413616388826e-20	3.04463631697e-18
P39187	-2.73612612471672	-2.94099020060236	-2.53126204883107	14.8440415790852	-27.6049558626048	5.06840015339661e-20	4.20230000953678e-18	34.3851982095222	P39187	4	-26.0967105712087	5.06840015339661e-20	4.20230000953678e-18
P21177	-2.93926585467696	-3.18157053939256	-2.69696116996136	17.1987360593602	-25.0722790018133	5.41774331730389e-20	4.36360526042276e-18	32.1908880071094	P21177	15	-26.0266563193253	5.41774331730389e-20	4.36360526042276e-18
P37387	-3.22090381874644	-3.46223009883289	-2.97957753865999	14.7732118485259	-27.5860736309071	7.63409925523788e-20	5.97792383347655e-18	34.3695966814591	P37387	3	-25.66897061225	7.63409925523788e-20	5.97792383347655e-18
P76503	-2.1728355745829	-2.35590752580843	-1.98976362335737	15.4271874782383	-24.5313701786459	1.37825952734305e-19	1.05008475880542e-17	31.6938209640922	P76503	12	-25.0634662059429	1.37825952734305e-19	1.05008475880542e-17
P0AEE5	-4.23549267743954	-4.60155693710335	-3.86942841777573	18.4628772506127	-23.9146131243641	1.49345012113736e-19	1.10790418197006e-17	31.113781845552	P0AEE5	16	-24.9822260069471	1.49345012113736e-19	1.10790418197006e-17
P0A836	-1.99757446962198	-2.17180121257035	-1.82334772667361	20.6848578400921	-23.6976299916997	1.59787651516378e-19	1.15497792211454e-17	30.9062432319154	P0A836	32	-24.9140090858052	1.59787651516378e-19	1.15497792211454e-17
P21514	-1.98363563356932	-2.14193341574645	-1.82533785139218	14.8303362632701	-25.9002421406619	1.95299390411292e-19	1.37637245392358e-17	32.9316236648164	P21514	6	-24.7124616131143	1.95299390411292e-19	1.37637245392358e-17
Q46939	-2.99913421329456	-3.24794171553569	-2.75032671105343	14.2675706240726	-24.9143283081093	2.96329501417896e-19	1.97991083892435e-17	32.0468377887481	Q46939	4	-24.2985337123455	2.96329501417896e-19	1.97991083892435e-17
P77399	-1.93709574229913	-2.10269425732999	-1.77149722726828	15.3674703200689	-24.177500549351	2.97535077531794e-19	1.97991083892435e-17	31.362784320601	P77399	10	-24.2945344844858	2.97535077531794e-19	1.97991083892435e-17
Q46802	-2.18739090847316	-2.35606808936075	-2.01871372758557	13.7013065059579	-26.8032108006885	3.02008393308787e-19	1.97991083892435e-17	33.7131079665307	Q46802	4	-24.2798407700103	3.02008393308787e-19	1.97991083892435e-17
P77536	-3.27607571503881	-3.56236695367216	-2.98978447640545	15.3834917676522	-23.6517144018014	3.80721399715386e-19	2.42819218212748e-17	30.8620895263527	P77536	6	-24.0528262365244	3.80721399715386e-19	2.42819218212748e-17
P28904	1.94656093778484	1.7812067526249	2.11191512294478	14.5087520291459	24.3315382348685	3.87614927973525e-19	2.42819218212748e-17	31.5074614367313	P28904	8	24.0353196331562	3.87614927973525e-19	2.42819218212748e-17
P05042	-1.26542820673034	-1.37373105803567	-1.15712535542502	16.766874278134	-24.1498464388591	4.21689985863564e-19	2.58422623945519e-17	31.336715411089	P05042	14	-23.9532741152662	4.21689985863564e-19	2.58422623945519e-17
P69922	-1.57107384051124	-1.71115445388976	-1.43099322713272	15.3991618655953	-23.181168080031	5.21563290939845e-19	3.12827003650941e-17	30.4047493955085	P69922	17	-23.7474355206321	5.21563290939845e-19	3.12827003650941e-17
P41409	-1.3720713804157	-1.4834547366381	-1.26068802419329	16.978499225334	-25.460865279764	6.09754539626531e-19	3.58103759834832e-17	32.5415026089652	P41409	8	-23.5971845584962	6.09754539626531e-19	3.58103759834832e-17
P37689	2.17262739339048	1.9722072507514	2.37304753602956	19.1886736272948	22.405809409623	6.45714301552182e-19	3.71483391035837e-17	29.6312527664834	P37689	32	23.5422938254664	6.45714301552182e-19	3.71483391035837e-17
P21151	-2.69855959437141	-2.94441107926206	-2.45270810948076	16.4565553737894	-22.6869404446708	7.13013620367181e-19	4.01997079163016e-17	29.9146391938006	P21151	12	-23.4475959468803	7.13013620367181e-19	4.01997079163016e-17
P0ACL9	-1.29955019046556	-1.41940353833579	-1.17969684259532	17.3156500937683	-22.4109177041959	1.32973462994045e-18	7.35004298392572e-17	29.6364323553997	P0ACL9	18	-22.8602265820363	1.32973462994045e-18	7.35004298392572e-17
P77433	-3.4264693185729	-3.74484888246869	-3.10808975467712	15.9997630754505	-22.2442832802639	1.4933981596732e-18	8.09594117715146e-17	29.4668871915058	P77433	6	-22.7523238232588	1.4933981596732e-18	8.09594117715146e-17
P0A9G6	-1.67765759378457	-1.8418154199151	-1.51349976765404	21.4179576460899	-21.1231405118259	2.27626783963927e-18	1.21071679998927e-16	28.293730002613	P0A9G6	43	-22.3643924092115	2.27626783963927e-18	1.21071679998927e-16
P0A968	-1.65258615542637	-1.80124373118825	-1.50392857966449	18.3461942659751	-22.9770260789866	3.10386307280399e-18	1.61046158685566e-16	30.2035395417712	P0A968	7	-22.0828062837685	3.10386307280399e-18	1.61046158685566e-16
P00864	1.12654184245136	1.01060653518557	1.24247714971716	20.2407106712282	20.0839144611963	3.14208539471662e-18	1.61046158685566e-16	27.1527149873463	P00864	109	22.0717588942625	3.14208539471662e-18	1.61046158685566e-16
P25516	-1.22108128846671	-1.34388766848803	-1.0982749084454	19.1287037611517	-20.5513520917396	3.25940642667964e-18	1.64076191371606e-16	27.672601205031	P25516	50	-22.0387001253444	3.25940642667964e-18	1.64076191371606e-16
P06720	-2.29101173003215	-2.51023532060497	-2.07178813945934	14.5112414341425	-21.6001506174328	3.40139655491428e-18	1.68219945408831e-16	28.7999160175095	P06720	9	-22.0003024695174	3.40139655491428e-18	1.68219945408831e-16
P0C8J8	-1.98090650221327	-2.17715843421075	-1.78465457021578	20.6552347052698	-20.8625211516101	3.87924866516444e-18	1.88544861846527e-16	28.0126020887494	P0C8J8	29	-21.8823083898227	3.87924866516444e-18	1.88544861846527e-16
P05804	-1.67301218360016	-1.80916201646801	-1.5368623507323	12.8617452449445	-25.3979547112216	5.40769618642649e-18	2.58377890670106e-16	32.4850995756009	P05804	4	-21.586680755257	5.40769618642649e-18	2.58377890670106e-16
P42593	-2.40479148048594	-2.64162298707886	-2.16795997389301	14.9576280932337	-20.9872096177467	5.66213268870544e-18	2.66025867491011e-16	28.1475117011045	P42593	10	-21.5460472639471	5.66213268870544e-18	2.66025867491011e-16
P0C8J6	-1.55451733051035	-1.71248679813769	-1.39654786288301	21.1919302152176	-20.3394482168608	7.03355441271706e-18	3.25042457204088e-16	27.4382992752271	P0C8J6	30	-21.3552903665391	7.03355441271706e-18	3.25042457204088e-16
P46118	-1.22320999004161	-1.34278463607681	-1.10363534400641	15.8672961622682	-21.1435870777848	7.64532822858806e-18	3.47615810909512e-16	28.3156473585793	P46118	15	-21.2823420277499	7.64532822858806e-18	3.47615810909512e-16
P0AFT5	-1.50568485333167	-1.65124172461301	-1.36012798205033	15.4816833833425	-21.3805130767382	8.1289174809082e-18	3.63736799661591e-16	28.5681697213948	P0AFT5	10	-21.2288395990375	8.1289174809082e-18	3.63736799661591e-16
P75682	-1.51528227396896	-1.65784737506925	-1.37271717286868	14.3635459346547	-21.9683313132874	1.09952608859424e-17	4.84306881835494e-16	29.1834305610726	P75682	7	-20.9671179004523	1.09952608859424e-17	4.84306881835494e-16
P07913	-1.23246310403393	-1.3485914583926	-1.11633474967525	16.0757252676543	-21.9357459828949	1.23185632907364e-17	5.32467438256986e-16	29.1497354104535	P07913	9	-20.8693931809302	1.23185632907364e-17	5.32467438256986e-16
P25526	-1.1608552313971	-1.28272443025766	-1.03898603253654	18.516190706991	-19.6879664207957	1.24664245920401e-17	5.32467438256986e-16	26.7034822897272	P25526	36	-20.8591564506334	1.24664245920401e-17	5.32467438256986e-16
P69828	-1.52828926117193	-1.68473451558581	-1.37184400675804	20.4541569729545	-20.1910972658738	1.28933955581545e-17	5.42484807140859e-16	27.2729111076179	P69828	18	-20.8302882307757	1.28933955581545e-17	5.42484807140859e-16
P09831	1.26983645930472	1.13258944119923	1.4070834774102	20.5539781512179	19.1232467159805	1.35265993516635e-17	5.60757111357931e-16	26.0481524354955	P09831	138	20.7892517320858	1.35265993516635e-17	5.60757111357931e-16
P0ACL5	-1.86840827246028	-2.04533816380175	-1.69147838111881	14.814733113923	-21.8266620409538	1.42538634342004e-17	5.82342623492913e-16	29.0365887591141	P0ACL5	5	-20.7445083317429	1.42538634342004e-17	5.82342623492913e-16
P08204	-1.6526098470036	-1.79532783779601	-1.50989185621118	13.9665085286009	-23.933618627683	1.56741090433131e-17	6.31218762758567e-16	31.131872765894	P08204	4	-20.6635771233824	1.56741090433131e-17	6.31218762758567e-16
P0AEW9	1.64548946309181	1.48788373513282	1.8030951910508	15.8994020810492	21.5794246654129	1.74145205116601e-17	6.91430046793941e-16	28.7781429397865	P0AEW9	6	20.5741883161282	1.74145205116601e-17	6.91430046793941e-16
P37440	-2.24640585322608	-2.48236797384055	-2.01044373261161	17.2024335415667	-19.6771721330658	2.37800086290616e-17	9.31053393407286e-16	26.6911188894946	P37440	12	-20.3117180019661	2.37800086290616e-17	9.31053393407286e-16
P77569	-1.77689195031818	-1.94777509372224	-1.60600880691412	14.8692795818691	-21.4920849712627	2.42250971843038e-17	9.35486972089757e-16	28.6861726009459	P77569	5	-20.2961891145697	2.42250971843038e-17	9.35486972089757e-16
P02925	-1.90556501030247	-2.10817765336539	-1.70295236723956	19.8621362173884	-19.4390027472417	2.47353097978846e-17	9.42281598922119e-16	26.4167270793395	P02925	22	-20.2787478529873	2.47353097978846e-17	9.42281598922119e-16
Q47146	-1.91411357999581	-2.12342799395492	-1.70479916603669	15.7695878215339	-18.9010234826137	4.34199390119539e-17	1.62784846270057e-15	25.7854069664428	Q47146	28	-19.8128725729322	4.34199390119539e-17	1.62784846270057e-15
P0ACJ8	-0.960707668319003	-1.06535842762534	-0.856056909012664	19.7845796388849	-18.9742940537457	4.38866559649674e-17	1.62784846270057e-15	25.8723481081085	P0ACJ8	27	-19.8041128505095	4.38866559649674e-17	1.62784846270057e-15
P0ABH7	-1.68376308272993	-1.86948385603316	-1.4980423094267	20.7474862610793	-18.7386048521787	4.69536853924819e-17	1.71899271586242e-15	25.591586680704	P0ABH7	37	-19.7488460241737	4.69536853924819e-17	1.71899271586242e-15
P60595	1.02878209845995	0.919525866352336	1.13803833056756	19.3759137744629	19.4622897023385	5.30932008798389e-17	1.91884273436238e-15	26.4436916129628	P60595	17	19.6486548022273	5.30932008798389e-17	1.91884273436238e-15
P0ACW6	-2.8851509866174	-3.19733476029643	-2.57296721293836	17.7558321380354	-19.1018298805697	5.53520666143329e-17	1.9751579213393e-15	26.0229518771475	P0ACW6	7	-19.6147864957962	5.53520666143329e-17	1.9751579213393e-15
P04036	1.09778191147055	0.977474406083301	1.2180894168578	19.5505548960237	18.8599311132622	6.12461838921949e-17	2.15816240490122e-15	25.7365133695869	P04036	23	19.5327478574635	6.12461838921949e-17	2.15816240490122e-15
P0AFG6	-1.65356665574482	-1.83867806749762	-1.46845524399201	21.4335974546055	-18.4631274010094	6.96714582104143e-17	2.42473877401429e-15	25.2593384127053	P0AFG6	34	-19.4286864934613	6.96714582104143e-17	2.42473877401429e-15
P0AE22	-2.13498933816582	-2.36497025700797	-1.90500841932366	16.540427560721	-19.1876001256035	7.52188555756585e-17	2.58587748619245e-15	26.1237203421727	P0AE22	7	-19.3670636573631	7.52188555756585e-17	2.58587748619245e-15
P22564	-1.27685956279185	-1.41141013293154	-1.14230899265217	16.2686108215518	-19.614369136274	1.05429233284368e-16	3.58078323648956e-15	26.6190623369151	P22564	9	-19.0975166842428	1.05429233284368e-16	3.58078323648956e-15
P36683	-1.2041102954679	-1.34520126294418	-1.06301932799161	20.9721078455259	-17.6394001193566	1.08830060115285e-16	3.6522849936308e-15	24.2385415608842	P36683	104	-19.0723411074451	1.08830060115285e-16	3.6522849936308e-15
P0A6F3	-1.40151567239303	-1.56265680606732	-1.24037453871874	16.8536025605385	-17.976630722354	1.34198653588392e-16	4.4506588760668e-15	24.6615091939792	P0A6F3	32	-18.9069078990611	1.34198653588392e-16	4.4506588760668e-15
P09832	1.1228819019249	0.991393960926278	1.25436984292351	20.1156056608381	17.6508210007404	1.44024409572692e-16	4.7209861695979e-15	24.252983480096	P09832	48	18.8514010750392	1.44024409572692e-16	4.7209861695979e-15
P0AFG8	-0.913055090463708	-1.02469948464871	-0.801410696278703	21.2593076066585	-16.9035068502432	1.99222475182284e-16	6.45526617860755e-15	23.2900873610781	P0AFG8	97	-18.5983587731014	1.99222475182284e-16	6.45526617860755e-15
P0DTT0	0.868356526352276	0.763594071683192	0.973118981021359	18.8336174228839	17.1320431763309	2.5224830594413e-16	8.08054516427844e-15	23.5884680709005	P0DTT0	44	18.4161556481743	2.5224830594413e-16	8.08054516427844e-15
P0A9S3	-1.93934007615816	-2.16471443519649	-1.71396571711984	19.4637624717446	-17.7855058131734	2.8171706698685e-16	8.92315069478572e-15	24.4226706292705	P0A9S3	12	-18.3313817486083	2.8171706698685e-16	8.92315069478572e-15
P07017	-4.18684820664588	-4.65613139464691	-3.71756501864484	14.1916928373623	-18.4853356671626	3.08751331409832e-16	9.67077781382575e-15	24.4059194101907	P07017	4	-18.9707193586801	3.08751331409832e-16	9.67077781382575e-15
P75829	1.37830800246167	1.22208809647091	1.53452790845243	16.617962190245	18.2358771933161	3.20961199308747e-16	9.94274308627864e-15	24.9818683020041	P75829	10	18.2317518615298	3.20961199308747e-16	9.94274308627864e-15
P08997	-0.968247303244382	-1.08649821620827	-0.849996390280497	21.3070704312774	-16.9238258207145	3.62046185335661e-16	1.10849933312853e-14	23.3167589216698	P08997	47	-18.1401498831705	3.62046185335661e-16	1.10849933312853e-14
P37330	-0.748147587355714	-0.839041879156441	-0.657253295554987	17.0286432443685	-17.0124719771741	3.65698609368403e-16	1.10849933312853e-14	23.4327925623206	P37330	35	-18.1325342253857	3.65698609368403e-16	1.10849933312853e-14
P0A9P0	-1.01326285663453	-1.13794273658518	-0.888582976683877	21.1614445818582	-16.7974168828793	3.91185297435962e-16	1.17313973773614e-14	23.1503719885395	P0A9P0	58	-18.081490182041	3.91185297435962e-16	1.17313973773614e-14
P52074	-2.06378128491148	-2.27783095224393	-1.84973161757903	12.4223183038764	-19.9280987175322	4.18727563544115e-16	1.24251894908511e-14	26.9769161991569	P52074	3	-18.0300659914492	4.18727563544115e-16	1.24251894908511e-14
P04982	-1.81532312524553	-2.02427802767905	-1.60636822281201	14.9005239899529	-17.9563527533203	4.44883906849532e-16	1.3063830556342e-14	24.636276798304	P04982	7	-17.9843755508993	4.44883906849532e-16	1.3063830556342e-14
P0AAS9	-4.78566372531641	-5.33698196530038	-4.23434548533244	14.2088135625937	-17.9414100043851	5.34743805553781e-16	1.55406472974857e-14	24.6176668359922	P0AAS9	2	-17.8462566535432	5.34743805553781e-16	1.55406472974857e-14
P21420	-1.66728034414383	-1.85661557494037	-1.4779451133473	14.5896523023338	-18.2009455378573	5.42642669421539e-16	1.56092825010135e-14	24.9389413661451	P21420	6	-17.8352874184225	5.42642669421539e-16	1.56092825010135e-14
P39396	-4.25111658139119	-4.73564073121368	-3.76659243156869	15.718244328445	-18.1344479881126	5.86954791964697e-16	1.67133894802877e-14	24.8570186350358	P39396	2	-17.7766640006604	5.86954791964697e-16	1.67133894802877e-14
P0A9I8	3.63141960826651	3.1988986262545	4.06394059027853	14.6639762365448	17.3534571283758	8.76230816829243e-16	2.47009467264163e-14	23.8742295190136	P0A9I8	3	17.4799818382551	8.76230816829243e-16	2.47009467264163e-14
P60716	-1.15328413846114	-1.29820532573661	-1.00836295118568	17.9744266579925	-16.4483064584202	1.23207711689578e-15	3.43883702230615e-14	22.6851169993164	P60716	28	-17.2309454971925	1.23207711689578e-15	3.43883702230615e-14
P00944	-1.92563832369331	-2.13372368959912	-1.7175529577875	12.9145787310981	-19.1271355396205	1.32527115766775e-15	3.66268567986803e-14	26.0527255340432	P00944	3	-17.1780598620069	1.32527115766775e-15	3.66268567986803e-14
P0A6D3	0.963220279612038	0.840415507065395	1.08602505215868	18.0566648077416	16.2116465231185	1.37226002980077e-15	3.75572914952268e-14	22.3648315650625	P0A6D3	35	17.1528375613712	1.37226002980077e-15	3.75572914952268e-14
P0A993	-0.884535365168933	-0.994937354939831	-0.774133375398035	19.9307763288581	-16.5597987280556	1.45495457444644e-15	3.94376629361972e-14	22.8346264854785	P0A993	23	-17.1105481806844	1.45495457444644e-15	3.94376629361972e-14
P38104	-1.92426095104967	-2.15547759270974	-1.6930443093896	14.9532487585694	-17.2013142963971	1.71913439500381e-15	4.61546653287212e-14	23.6782189872317	P38104	5	-16.9904511321987	1.71913439500381e-15	4.61546653287212e-14
P08202	-1.20584507865365	-1.34567923410793	-1.06601092319937	14.742076076811	-17.8235826677726	1.80911060026733e-15	4.81121017184302e-14	24.4704354251361	P08202	7	-16.9538728117163	1.80911060026733e-15	4.81121017184302e-14
P0AD37	-1.4490160805429	-1.61619627764144	-1.28183588344436	14.9110092379944	-17.9145179079289	2.10274956810908e-15	5.53986077803691e-14	24.5841400029027	P0AD37	5	-16.8464112780449	2.10274956810908e-15	5.53986077803691e-14
P16681	-1.48820508622427	-1.67373787310119	-1.30267229934735	17.1634730880608	-16.5790205418145	2.58915300088932e-15	6.75816880509906e-14	22.8603143409391	P16681	9	-16.6986877711111	2.58915300088932e-15	6.75816880509906e-14
P76128	-2.306640199674	-2.59879392066634	-2.01448647868166	14.2619591876865	-16.3186860713717	2.9141911308471e-15	7.53679339253026e-14	22.5101909146179	P76128	6	-16.6152166435522	2.9141911308471e-15	7.53679339253026e-14
P22256	-1.46208340880542	-1.65381514950768	-1.27035166810316	18.2591851755429	-15.7614034892357	3.05515950526144e-15	7.82954058666545e-14	21.7442349590792	P22256	34	-16.5819718470599	3.05515950526144e-15	7.82954058666545e-14
P00936	1.27171381861694	1.11005557348426	1.43337206374963	14.6424363263488	16.2595410821036	3.14111401732393e-15	7.92930327059906e-14	22.4299741797518	P00936	13	16.5624717310656	3.14111401732393e-15	7.92930327059906e-14
P61889	-1.08831110173451	-1.23193249370414	-0.944689709764877	21.7798721288168	-15.662124832223	3.15034397412946e-15	7.92930327059906e-14	21.6053601391654	P61889	37	-16.5604107032665	3.15034397412946e-15	7.92930327059906e-14
P24203	-1.73244361702303	-1.95481777349703	-1.51006946054903	16.8393004083427	-16.1024347818553	3.23378906623081e-15	8.0673021041634e-14	22.2156682741066	P24203	11	-16.542056518144	3.23378906623081e-15	8.0673021041634e-14
Q46861	1.27159317357042	1.11129816215893	1.43188818498191	13.774209935959	16.3962652060284	3.26247213631119e-15	8.06746399321163e-14	22.6150296849318	Q46861	11	16.5358605745726	3.26247213631119e-15	8.06746399321163e-14
P77171	-1.16044692019787	-1.30921500318814	-1.0116788372076	16.1721870509581	-16.1224955886889	4.32421446592455e-15	1.05999657212533e-13	22.243132731769	P77171	13	-16.3391907269102	4.32421446592455e-15	1.05999657212533e-13
P37903	-1.74033555828635	-1.96937003028432	-1.51130108628838	19.7918241540972	-15.7053961002095	4.85347026446022e-15	1.17947695478564e-13	21.6659813639935	P37903	14	-16.2591566149377	4.85347026446022e-15	1.17947695478564e-13
P21367	-1.30254668572484	-1.47269931141985	-1.13239406002984	18.0252362211908	-15.8223649036972	5.1989952510215e-15	1.25264680449826e-13	21.8291418120373	P21367	14	-16.2116421410844	5.1989952510215e-15	1.25264680449826e-13
P23857	-1.78956992404873	-2.02229927791151	-1.55684057018596	19.4243578587498	-15.8933066116346	5.61703788264184e-15	1.34190082975994e-13	21.9275988093667	P23857	8	-16.1583457683696	5.61703788264184e-15	1.34190082975994e-13
P37661	-1.35603192225313	-1.53227083343355	-1.1797930110727	15.0316901348203	-15.903212629693	6.50471899365197e-15	1.54090780194159e-13	21.9413170934103	P37661	10	-16.0576332098239	6.50471899365197e-15	1.54090780194159e-13
P06959	-0.776922537264351	-0.886612441613339	-0.667232632915363	21.1107114188739	-14.6395529675251	7.29313898500546e-15	1.7132798998942e-13	20.1300994648517	P06959	69	-15.9794638595211	7.29313898500546e-15	1.7132798998942e-13
