Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P0ACL9	-1.34992339019361	-1.45438751987006	-1.24545926051715	17.3219300356473	-27.0202938140783	8.61884699545349e-17	1.10634654159821e-14	28.7055953777898	P0ACL9	18	-27.4148505255061	3.70931708101121e-18	4.98814830322651e-16
P76558	-1.55023675575615	-1.6796011824868	-1.42087232902549	18.8121677920857	-25.0571282860777	3.55094061570038e-16	3.23479235443157e-14	27.2806591251329	P76558	58	-27.3050811274941	4.03263946219296e-18	5.17644265510587e-16
P37685	-2.11398465924924	-2.28233040577843	-1.94563891272005	17.8030407646925	-26.2571641135718	1.47666241947895e-16	1.60388256638791e-14	28.1647247327859	P37685	17	-27.1826976343749	4.42811515903206e-18	5.29271109160918e-16
P0AC41	-2.08095303534372	-2.2525078239974	-1.90939824669004	21.0292307281881	-25.3634057140303	2.82796333078737e-16	2.85220301647984e-14	27.5103389036133	P0AC41	47	-27.1250379324768	4.62829568987741e-18	5.29271109160918e-16
P0A796	1.54106744829978	1.41452728120411	1.66760761539545	19.5030723796156	25.4648650201825	2.62403792004749e-16	2.74454929119041e-14	27.5858014773176	P0A796	32	27.1090464941996	4.68547370007895e-18	5.29271109160918e-16
P0A9B2	1.12484334002608	1.02635936261688	1.22332731743528	22.3792307331251	23.8822146014673	8.71937738200122e-16	5.72640040157475e-14	26.3723955408342	P0A9B2	64	26.8510525894824	5.71736822753481e-18	6.20994149021473e-16
Q46939	-2.94515539246803	-3.1628709910874	-2.72743979384867	14.3112758555007	-28.2856916775171	3.64102435924402e-17	6.85483519367008e-15	29.568437103865	Q46939	4	-26.3986619927888	8.14112665965586e-18	8.5150154395808e-16
P33025	-2.65630791043992	-2.86481762908756	-2.44779819179228	15.129948259783	-26.6379162039066	1.12672787824168e-16	1.32578313673104e-14	28.4365834787604	P33025	6	-26.1001543425226	1.03116361375767e-17	1.04000215901845e-15
P0AB77	-1.89808489282626	-2.05770032456899	-1.73846946108353	16.1197729044142	-24.8650244537012	4.10147504392456e-16	3.61955172626343e-14	27.1351379599481	P0AB77	19	-25.835464902701	1.27429851592441e-17	1.24090310654156e-15
P25888	2.00775507068071	1.83663077357193	2.1788793677895	15.6954476153945	24.5328040034873	5.27565989709186e-16	4.13846209705206e-14	26.8807660510714	P25888	22	25.6769587589572	1.44795699990974e-17	1.36301018924837e-15
P21151	-2.66393236047761	-2.88929768353723	-2.43856703741799	16.5122387208565	-24.7163443157121	4.58881871532423e-16	3.81992550333202e-14	27.0217257967831	P21151	12	-25.5142534040271	1.65213641772703e-17	1.50504298182617e-15
P07014	-2.22936205575612	-2.42434176436291	-2.03438234714933	20.2993466559238	-23.9077839823563	8.54682236097407e-16	5.72640040157475e-14	26.3926371361789	P07014	29	-25.2409171133352	2.06569962603608e-17	1.82297991997684e-15
P0A9P6	1.56767574789721	1.42661339502828	1.70873810076614	18.6578127766521	23.2377059289907	1.45285356386943e-15	8.72948609439842e-14	25.8548823235762	P0A9P6	39	24.8794474231457	2.78545212237701e-17	2.38367175563415e-15
P04983	-1.78837859269924	-1.92977648368661	-1.64698070171186	14.0895575540652	-26.4462845165433	1.29043731836512e-16	1.45767799482524e-14	28.3002616664398	P04983	7	-24.7332708590401	3.1470230803577e-17	2.61388034674416e-15
