Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P15078	-4.03903648076511	-4.21552439522579	-3.86254856630442	19.1553331949333	-47.7337701257877	4.14542222018392e-22	1.22341773273178e-19	40.8992415500126	P15078	3	-46.9584243838011	7.77918781060058e-23	1.53055520173566e-20
P37440	-2.30426410243981	-2.4101212121434	-2.19840699273622	22.339273986911	-45.40201782556	1.12060990956052e-21	2.03519999728645e-19	39.9063751850849	P37440	12	-46.3785505210147	1.00867628231132e-22	1.83191130964388e-20
P02931	-1.36192352097585	-1.42690041942594	-1.29694662252577	26.6591578903296	-43.7176366099022	2.37248415607625e-21	3.50089693281002e-19	39.1544804728898	P02931	36	-45.6708589720996	1.39100184991945e-22	2.34582526261416e-20
P0A6T3	-1.2810142742054	-1.34075690498959	-1.22127164342122	21.1116790632893	-44.7231679213811	1.51108928596631e-21	2.54834414583319e-19	39.6069877044157	P0A6T3	13	-45.4636201906659	1.52968698291288e-22	2.40772731110487e-20
P0A9P6	1.47977965300122	1.40815617251854	1.55140313348389	22.178029527434	43.0927850223303	3.15634531487071e-21	4.19308557694724e-19	38.8676645156812	P0A9P6	36	44.8750166881738	2.00838155730827e-22	2.96361803550302e-20
P23857	-2.25935709321984	-2.36601494586264	-2.15269924057704	21.8329529274336	-44.1829769091212	1.92307023118678e-21	3.02691254388799e-19	39.3652576718233	P23857	8	-44.6045218200027	2.2787479903006e-22	3.16477882652924e-20
P27550	-3.31890417362107	-3.48045521257627	-3.15735313466588	22.3403454351992	-42.8497103496417	3.53094646449736e-21	4.38766558035699e-19	38.7548940058958	P27550	27	-44.0779763982503	2.92017297611185e-22	3.8302935536667e-20
P0A9B2	1.26190486347373	1.19808633304607	1.3257233939014	26.9391015168963	41.242287704015	7.5328097716297e-21	8.08407448673533e-19	37.9916752316474	P0A9B2	61	43.1774196478706	4.4934995565672e-22	5.5837644489764e-20
P23721	0.781866673181309	0.740900559668224	0.822832786694393	24.1259688543842	39.8080469145364	1.51821909932024e-20	1.49354803895629e-18	37.2837508844094	P23721	44	42.919862086841	5.09119492908749e-22	6.01015561378778e-20
P76503	-2.26417383919292	-2.37383348317001	-2.15451419521584	19.5448897793524	-43.065140582929	3.19676155802839e-21	4.19308557694724e-19	38.8548734032107	P76503	5	-42.474857637547	6.32821089337939e-22	7.11471710441369e-20
P37188	-2.20855295125445	-2.32082021860413	-2.09628568390476	26.0704018971082	-41.0315191962321	8.33743122662452e-21	8.558554402635e-19	37.8892783586572	P37188	14	-42.0488758678951	7.80935631614716e-22	8.38085921019247e-20
P0A9J6	-1.23886307608846	-1.30113825776072	-1.1765878944162	19.6605973557492	-41.4926563041961	6.68168501601755e-21	7.51212301086545e-19	38.1125970355856	P0A9J6	10	-41.4932166303316	1.03067645016636e-21	1.05801178210555e-19
P69828	-1.74059731767876	-1.83314756349648	-1.64804707186103	24.160458323317	-39.2268708887423	2.03110598761075e-20	1.84440047567269e-18	36.9892474799875	P69828	13	-40.0984925781873	2.10224259242451e-21	2.02064585814348e-19
P02925	-2.30951512696939	-2.43326918531009	-2.1857610686287	22.2922099766683	-38.9246121532067	2.36697630816069e-20	1.99586823698836e-18	36.8342756438468	P02925	20	-40.0423606352508	2.16451309191647e-21	2.02064585814348e-19
P37903	-2.01534842553252	-2.12318020497629	-1.90751664608875	24.006837658619	-38.9821960293712	2.29875940449439e-20	1.99586823698836e-18	36.8638961703088	P37903	15	-39.9892660917468	2.22519238931514e-21	2.02064585814348e-19
P19926	-1.94084983531764	-2.04539488855488	-1.8363047820804	22.3312077262086	-38.7214292893777	2.62514722868357e-20	2.13723193342135e-18	36.7293945342631	P19926	20	-39.8706792198619	2.3672398168147e-21	2.0700197064813e-19
P0AGE9	-2.14537695201706	-2.26235735327543	-2.02839655075868	24.0972434546995	-38.2519374217443	3.34139189296019e-20	2.62967541975967e-18	36.4848396238876	P0AGE9	40	-39.4809356813071	2.90482418685881e-21	2.37502248198532e-19
P0A9G6	-1.90232268836463	-2.00642732870728	-1.79821804802199	27.4989662795488	-38.1133420254951	3.5900173720725e-20	2.73420355337522e-18	36.412049412284	P0A9G6	56	-39.409114455077	3.01711116771509e-21	2.37502248198532e-19
P0AFW2	-2.67478422859259	-2.81660835698205	-2.53296010020313	21.1031549095581	-39.3370296649606	1.92147510257419e-20	1.81464108687106e-18	37.0454176777482	P0AFW2	5	-39.4086714897226	3.01781763911731e-21	2.37502248198532e-19
P0AFG8	-1.13732620299807	-1.20098753970686	-1.07366486628927	25.5473225347524	-37.2625201918218	5.60910238475894e-20	4.13846585325495e-18	35.9590925538402	P0AFG8	135	-38.5999197540724	4.64750029112666e-21	3.53959618946775e-19
P08331	-1.26915447950944	-1.34117183393516	-1.19713712508372	21.7558645218655	-36.7570167522999	7.34656478442102e-20	5.25613316849031e-18	35.6848773465017	P08331	25	-38.1262045573795	6.00958929460012e-21	4.43395010142215e-19
P0AD61	1.0817800603808	1.0183306340641	1.14522948669749	24.365753709649	35.5610196506046	1.41159568927098e-19	9.52222120676798e-18	35.0203033009277	P0AD61	62	37.2362043217043	9.82333843928322e-21	7.02815213792354e-19
P02931;P02932;P21420;P77747	-1.65743113563254	-1.73859890955451	-1.57626336171057	25.7854599845242	-42.5907012154411	3.98189093592683e-21	4.70062224986163e-19	38.6339818038598	P02931;P02932;P21420;P77747	3	-36.7080198934418	1.32211353652306e-20	9.1809119403851e-19
P0A968	-1.98599965406605	-2.09941670913754	-1.87258259899455	22.9755846277435	-36.5227722221092	8.33530580000805e-20	5.78813440994677e-18	35.5564862393288	P0A968	6	-36.4692921648635	1.51415588697702e-20	1.02140629975793e-18
P07014	-2.38082575419335	-2.5212167102358	-2.2404347981509	23.3491399741413	-35.3713318652969	1.5687111836618e-19	1.02881308461819e-17	34.9127933856663	P07014	27	-36.4121880188629	1.56428350203456e-20	1.02590926341767e-18
P06959	-1.05544682461174	-1.11889651222787	-0.991997136995603	25.6216966848253	-34.6952324939208	2.29543342369886e-19	1.42618902982974e-17	34.5247352477835	P06959	84	-36.2469737499084	1.71933723613613e-20	1.09712303095065e-18
P0A8A4	-1.54350873537625	-1.63470249496503	-1.45231497578746	21.1253981063376	-35.3026172331393	1.63006446698831e-19	1.04015735312416e-17	34.8737018389178	P0A8A4	11	-35.908021891902	2.08997331825731e-20	1.29853342221198e-18
P25906	-1.01505058489919	-1.07671823174243	-0.953382938055952	21.874969582728	-34.3315365981099	2.82548170127075e-19	1.66774057417506e-17	34.3127751176748	P25906	15	-35.1839055583645	3.19071076119579e-20	1.93160720697007e-18
P05793	1.11906012467359	1.04869116124317	1.189429088104	26.2288485429765	33.1692154922989	5.5690168141148e-19	3.05777876700583e-17	33.6197104258622	P05793	103	34.456723643516	4.92190558044212e-20	2.89145349486462e-18
P0A9Q7	2.43933659058406	2.28728889030399	2.59138429086413	25.5207641880982	33.4622243934005	4.68339781507614e-19	2.63273862890352e-17	33.7967259269348	P0A9Q7	111	34.4235814309931	5.02116024097626e-20	2.89145349486462e-18
P0A6D3	1.02734506633638	0.961704745903333	1.09298538676942	21.7603091928784	32.6443916668289	7.62294715913905e-19	3.99950627616162e-17	33.2986483533108	P0A6D3	24	33.9112325013072	6.85303700699628e-20	3.85238580321862e-18
P21151	-2.57412908894961	-2.7345687478217	-2.41368943007752	21.9427365978882	-33.4642830642291	4.67772652808709e-19	2.63273862890352e-17	33.7979640564948	P21151	6	-33.8709278333496	7.02413324523213e-20	3.85673920744024e-18
P0AB91	0.911045418616993	0.851375850847471	0.970714986386515	24.751729300357	31.8456464509354	1.24091502393301e-18	5.97918443164456e-17	32.7998570276953	P0AB91	38	33.3980069741475	9.4012020890295e-20	5.02185807915879e-18
P0A8Y5	0.711041403619536	0.664776678627246	0.757306128611826	20.5204559970237	32.0558899127842	1.09030611576884e-18	5.47704838155368e-17	32.9323615113016	P0A8Y5	19	33.3690858313468	9.57152111656694e-20	5.02185807915879e-18
P41409	-1.70047884003915	-1.80817556914152	-1.59278211093679	19.6976389543323	-32.9330270950264	6.41030131867572e-19	3.43970941213486e-17	33.4758633085245	P41409	8	-33.2575956072463	1.02589168818732e-19	5.26550059958754e-18
P76346	-1.55088027872801	-1.65144012059488	-1.45032043686114	20.7843457925382	-32.1674492461061	1.01829836769086e-18	5.2265270567785e-17	33.0023155417199	P76346	6	-31.8894564980711	2.44826126919527e-19	1.22470170579321e-17
P37349	1.35011616318574	1.25915707604641	1.44107525032506	21.4883560177249	30.9590749857694	2.1612243314894e-18	1.00051973463656e-16	32.2312447576752	P37349	18	31.8634955198981	2.4898636966571e-19	1.22470170579321e-17
P76594	-1.69319570144279	-1.8037444156955	-1.58264698719007	20.4820489739518	-31.9459931426527	1.16647940476341e-18	5.73762057218002e-17	32.8632094906653	P76594	5	-31.5274391590256	3.1004361612034e-19	1.49390403604107e-17
P0AC41	-2.19518577813168	-2.34624180655956	-2.04412974970379	24.2401661527504	-30.31071290564	3.27454961623561e-18	1.48677146998698e-16	31.8049712063255	P0AC41	52	-31.2186469652706	3.80019663357259e-19	1.79445285037298e-17
Q46851	-2.21957555827623	-2.37408162378552	-2.06506949276694	20.9769587051625	-29.9631406619748	4.10599564842373e-18	1.7952325418386e-16	31.57268621714	Q46851	22	-30.8094988322182	4.99130715181697e-19	2.31068160498821e-17
P04982	-2.41576444781315	-2.56156183323792	-2.26996706238837	17.706835633531	-34.5595264056131	2.47984113569431e-19	1.50125767214725e-17	34.4459129392061	P04982	2	-30.7565047468014	5.17202995264018e-19	2.34830052272759e-17
P0A991	-0.990596342106787	-1.06045520213306	-0.920737482080512	23.4356561668197	-29.5759128752316	5.29897359017696e-18	2.27470484480142e-16	31.3107130023039	P0A991	26	-30.7149440303304	5.31854721712733e-19	2.36926226030899e-17
P0DTT0	0.841064626595852	0.78071290403162	0.901416349160084	23.6325421713508	29.0671619447864	7.44488551917562e-18	3.08374994925853e-16	30.9612888448365	P0DTT0	44	30.4991286324886	6.15241555319882e-19	2.6556902070243e-17
P37661	-1.40490240057045	-1.49835035676521	-1.31145444437569	20.3427275082919	-31.3573446907328	1.68130033897555e-18	7.93910020064257e-17	32.4886775526153	P37661	5	-30.4909738576479	6.18648714046322e-19	2.6556902070243e-17
P0AEQ3	-0.96479590290679	-1.03431051134101	-0.895281294472571	23.8362089374173	-28.9482491903872	8.06731392643876e-18	3.22829291191897e-16	30.8787407085179	P0AEQ3	38	-30.1844237573244	7.62173552563888e-19	3.21337813857739e-17
P37313	-0.639821755113946	-0.686716181528435	-0.592927328699457	21.8000376199361	-28.4577596662511	1.1272627220608e-17	4.09456505659316e-16	30.5346577587546	P37313	22	-29.8177073031859	9.80869462406406e-19	3.98082430548874e-17
P0ABH7	-1.71134193538792	-1.83485180459691	-1.58783206617893	26.0098503414973	-28.9000146875493	8.33513552397301e-18	3.27987582868338e-16	30.8451608406822	P0ABH7	57	-29.8176166997218	9.80930957057668e-19	3.98082430548874e-17
P0AAN9	-1.21367730899969	-1.29779550691052	-1.12955911108885	22.0336982184192	-30.0937428079738	3.77021921314913e-18	1.67952595514058e-16	31.660282524959	P0AAN9	7	-29.7973554622148	9.94784557491892e-19	3.98082430548874e-17
P37685	-2.59030134839593	-2.77676814738175	-2.40383454941011	21.382217076045	-28.9742170273646	7.92687979557595e-18	3.22678675816462e-16	30.8967960121922	P37685	12	-29.6917600010129	1.07037405189122e-18	4.19883187467267e-17
P39396	-5.16781255003436	-5.53861223350079	-4.79701286656794	21.8115380433477	-29.069015952939	7.43558974551267e-18	3.08374994925853e-16	30.9625732257128	P39396	4	-29.6724543522861	1.08483161522674e-18	4.19883187467267e-17
P0AED0	-0.740767217563935	-0.794278828506214	-0.687255606621656	25.5147229097737	-28.8733158573684	8.48737475535202e-18	3.28503144219444e-16	30.8265497650903	P0AED0	15	-29.576033718997	1.16016023207588e-18	4.41796501279216e-17
P77674	-2.82159539717018	-3.02614921042743	-2.61704158391294	20.2809059452153	-28.7706776352508	9.10032868948409e-18	3.41045651363047e-16	30.7548440932997	P77674	9	-29.4299050103851	1.28492507683519e-18	4.81540969271094e-17
P25888	1.61515825091289	1.49366314252978	1.736653359296	19.6998169386985	27.7280430860101	1.87356245579618e-17	6.60221038527579e-16	30.011751855623	P25888	10	28.2607290714632	2.96181378608133e-18	1.09263161702157e-16
P0AFW4	-1.22573632474717	-1.31526167860978	-1.13621097088456	20.6454476700416	-28.5570895237703	1.05295290323346e-17	3.8844090695847e-16	30.6048102315953	P0AFW4	6	-28.0653951477001	3.41616884117658e-18	1.24085763600276e-16
P0ACL9	-1.39956689902267	-1.50560601659154	-1.29352778145381	20.8075390027632	-27.5290034487384	2.15680674775378e-17	7.4885598991863e-16	29.8667674500771	P0ACL9	10	-27.9974516136383	3.59082861356108e-18	1.28453732676026e-16
P0A6L4	-1.51177102390553	-1.62429576836591	-1.39924627944514	20.8833022832936	-28.0221152113675	1.52437638836178e-17	5.45311008018509e-16	30.2240950101017	P0A6L4	6	-27.9691902721727	3.66620712865201e-18	1.29192761652946e-16
P0ACW6	-3.2513406605484	-3.49860979711496	-3.00407152398183	20.0439534450693	-27.4255594608236	2.32142389819645e-17	7.94330699078526e-16	29.7910091521568	P0ACW6	5	-27.9210321129039	3.79849242509395e-18	1.31885891406571e-16
P22256	-1.30502216954656	-1.40597712066154	-1.20406721843158	22.5292510424688	-26.9620679791	3.23816912485925e-17	1.06184962552676e-15	29.4480845468221	P22256	36	-27.8736368702901	3.93356467954648e-18	1.34596321861003e-16
P0AB77	-1.5549241255388	-1.67399029366519	-1.43585795741242	21.0940896577357	-27.2385357417986	2.65337498429891e-17	8.94945476847103e-16	29.653324956118	P0AB77	12	-27.8517351839987	3.99767115187038e-18	1.34835736993799e-16
P0A746	-1.41636045289031	-1.5249455412097	-1.30777536457091	21.4038943908958	-27.2061153961007	2.71580767820644e-17	9.03101680034564e-16	29.6293631998954	P0A746	11	-27.7455345978275	4.32439200121476e-18	1.43801260772789e-16
P76578	-0.636685623767125	-0.687774892602651	-0.585596354931599	21.3024933441685	-25.9931126565984	6.61072974440482e-17	2.00101704186407e-15	28.7121457154149	P76578	47	-27.5308741802706	5.07302334233498e-18	1.66352890434068e-16
P25516	-1.32303883047588	-1.42712589527809	-1.21895176567368	23.2721683535211	-26.5117723267765	4.49785316933761e-17	1.43505828821704e-15	29.1093461716618	P25516	72	-27.4022437208329	5.58553110140611e-18	1.80649848361915e-16
P0A836	-2.02378429610539	-2.18321657909366	-1.86435201311713	25.1581252004234	-26.4759095834971	4.6181633294332e-17	1.45379781610557e-15	29.0821267664832	P0A836	41	-27.2559362268739	6.23494690666033e-18	1.96776781440008e-16
P18843	0.683911150359773	0.628986655460695	0.738835645258851	22.7716747306828	25.9714708241592	6.71887098031597e-17	2.00800688411722e-15	28.6954045446271	P18843	30	27.2525563589084	6.25085074459999e-18	1.96776781440008e-16
P09127	-0.501228928568207	-0.542721418964339	-0.459736438172074	21.281380671345	-25.1958816098211	1.21218848799667e-16	3.17997446684461e-15	28.0863172743398	P09127	32	-26.9564754607496	7.82287349684617e-18	2.43023741132287e-16
P0C0L7	1.7106892513198	1.57571731099086	1.84566119164874	20.7815581421272	26.4356849843998	4.75713131669726e-17	1.47784039983187e-15	29.0515538852503	P0C0L7	9	26.9257945094523	8.00792317767819e-18	2.43366605600562e-16
P61889	-1.37646895855697	-1.4866215280164	-1.26631638909754	25.8622793267533	-26.0636192377169	6.27089926904857e-17	1.92280430834074e-15	28.7665925382433	P61889	40	-26.9205409937549	8.04006575046328e-18	2.43366605600562e-16
P32705	-4.03552838011175	-4.35145991429328	-3.71959684593023	18.497388860321	-26.6422170494953	4.08724213529229e-17	1.32191488786645e-15	29.2080496890766	P32705	2	-26.4307313053847	1.17188971329847e-17	3.49479501216379e-16
P0A763	-1.04953911146391	-1.13436419715078	-0.964714025777033	24.1131410383385	-25.8069840281151	7.60392224218874e-17	2.21640252022316e-15	28.5677193444441	P0A763	14	-26.4172945567971	1.18417450645109e-17	3.49479501216379e-16
Q47146	-1.52400084739051	-1.64824342115608	-1.39975827362495	21.0427539584135	-25.5845452275961	8.9997394983133e-17	2.47074243668811e-15	28.3937839414635	Q47146	14	-26.2260700767573	1.37437789448319e-17	4.00605704799359e-16
P21177	-3.05133514700104	-3.29892040441281	-2.80374988958927	20.3078761513334	-25.7056188271847	8.20950901214803e-17	2.33702123087226e-15	28.4886384784035	P21177	5	-26.1705541189674	1.43539135615904e-17	4.13287681937986e-16
P27248	-0.950120763535736	-1.02721652535956	-0.87302500171191	21.5840324992351	-25.7046229331602	8.21570360704775e-17	2.33702123087226e-15	28.4878600214463	P27248	12	-26.1493461648186	1.45944149988224e-17	4.15149564002648e-16
P24203	-1.79701686285369	-1.94531152557212	-1.64872220013526	21.2610941898771	-25.2749069010724	1.14056596823496e-16	3.09526005862383e-15	28.1492036826404	P24203	16	-25.9469676513714	1.71130823857091e-17	4.80999851341181e-16
P06864	-2.08347476386273	-2.23420554101439	-1.93274398671108	17.9602398989434	-28.830305126748	8.7387895771295e-18	3.32778745025851e-16	30.7965321721074	P06864	2	-25.8651555868733	1.82567387930468e-17	5.07107768122159e-16
P39173	0.831486862143699	0.76204003523095	0.900933689056447	22.8919302089787	24.9727239819781	1.44106917985587e-16	3.73886190509857e-15	27.907697849594	P39173	19	25.7904724954716	1.93706039895489e-17	5.31790651387498e-16
P76402	-1.50023316475422	-1.62133209453495	-1.37913423497349	20.1784468295295	-25.8393383957669	7.4206387223919e-17	2.19001600294591e-15	28.5928973005521	P76402	5	-25.6624355040649	2.14487065702777e-17	5.82073519683052e-16
P0A6T1	0.826654054679572	0.756238598643503	0.897069510715642	23.398312875427	24.4860502653241	2.11208941380873e-16	5.30493947447065e-15	27.5127472674594	P0A6T1	48	25.5454832572967	2.35509992787551e-17	6.31862605649327e-16
P0A6F3	-1.83814301537979	-1.99381302027734	-1.68247301048224	20.7252325422258	-24.6284620064355	1.88716728435504e-16	4.84304560691549e-15	27.6290967214569	P0A6F3	24	-25.3306426516281	2.79939331878945e-17	7.42625575917068e-16
P0AFD1	-0.708694512927874	-0.766359615186487	-0.651029410669261	21.5369835541263	-25.6335606523233	8.67062164574777e-17	2.40839267124829e-15	28.4322372512865	P0AFD1	9	-25.2677257929067	2.94548725593882e-17	7.72699490141284e-16
P0AC33	-1.59022358858372	-1.72549626343207	-1.45495091373538	22.7435120475061	-24.5194681798695	2.05690009840529e-16	5.22187218530633e-15	27.5401079135978	P0AC33	26	-25.2435970904658	3.00361065330265e-17	7.79288434334898e-16
P00864	1.35928827120565	1.24326488414386	1.47531165826743	23.9776057800862	24.4359350770349	2.19778174196728e-16	5.462065992405e-15	27.4716483952203	P00864	119	25.1701853394269	3.18794442625728e-17	8.181235641732e-16
P39265	-1.45461317864632	-1.57500734682425	-1.33421901046839	21.4865753753367	-25.2002587565562	1.20810055192389e-16	3.17997446684461e-15	28.0898054942861	P39265	5	-25.0183920123173	3.60762486872687e-17	9.15871216673563e-16
P27306	-1.62971812280765	-1.77015945036486	-1.48927679525043	21.7310973133972	-24.2036297968345	2.64536307217972e-16	6.43886826125394e-15	27.2800720715551	P27306	25	-24.9094985325425	3.94403600816612e-17	9.90624363327681e-16
P10371	1.18427934210137	1.08223722128869	1.28632146291406	21.0415788650862	24.2068127181135	2.63862349074132e-16	6.43886826125394e-15	27.2827088713193	P10371	14	24.7992364748182	4.31826177427188e-17	1.07320168937431e-15
P0ACL5	-2.78055382585489	-3.01033021313476	-2.55077743857502	17.6647045909901	-25.2399704662941	1.17166648140789e-16	3.14352791205004e-15	28.1214256305845	P0ACL5	2	-24.3382737735513	6.33411590563995e-17	1.55779663054333e-15
P0AEW9	1.74134735703227	1.58841413781846	1.89428057624608	20.62070831127	23.7490648475012	3.82050788968125e-16	9.11133245205802e-15	26.9000407735862	P0AEW9	9	24.2298789811229	6.9380427077596e-17	1.68225881464885e-15
P13024	-0.710490812346194	-0.772980339614233	-0.648001285078155	20.6822043080023	-23.7145102297545	3.92982053871338e-16	9.2783062919023e-15	26.8708675023576	P13024	14	-24.2222607767164	6.98269224208334e-17	1.68225881464885e-15
P09831	1.46970810611878	1.3394482716983	1.59996794053927	23.8611037858108	23.5333362644456	4.55914729566875e-16	1.0553085063798e-14	26.7172397570338	P09831	138	24.2029216706332	7.09739169453002e-17	1.69262038290761e-15
P0C8J6	-2.1430649513931	-2.33358489892688	-1.95254500385933	24.3365428970626	-23.4616101017809	4.8367258828288e-16	1.09174569059571e-14	26.6561064135614	P0C8J6	25	-24.1153520399805	7.64196975496172e-17	1.80426905914646e-15
P45464	-0.463672661328399	-0.506467262218257	-0.420878060438541	21.1891026060511	-22.5988033182463	9.98111933490818e-16	2.04916719562767e-14	25.9064286380334	P45464	27	-23.9833588689133	8.54683758410035e-17	1.99792906297633e-15
P37902	-0.982521797538656	-1.07162757540394	-0.893416019673369	23.5340622181244	-22.9984867320128	7.11323754932667e-16	1.49949587981788e-14	26.257032497033	P37902	35	-23.8223843291712	9.80426929707212e-17	2.26939998141052e-15
P10384	-1.52128483192222	-1.65766419495985	-1.38490546888458	21.5452587628217	-23.2661653411879	5.68677991515247e-16	1.25481190464252e-14	26.4886156439668	P10384	9	-23.7011905670339	1.08778253354793e-16	2.48453453177108e-15
P60422	0.397173409600249	0.359141745916452	0.435205073284047	25.9779038117336	21.7820010156971	2.02991242816004e-15	3.71521181619059e-14	25.1712849944818	P60422	46	23.6941174972711	1.09441588862428e-16	2.48453453177108e-15
P77348	-0.838355612401447	-0.91426524606854	-0.762445978734354	21.4235241325925	-23.0353233672717	6.89649918140304e-16	1.4669040150714e-14	26.289053689857	P77348	16	-23.6650961604966	1.122079062815e-16	2.52307492124401e-15
P21156	0.674686136985766	0.612697891143294	0.736674382828238	22.3455392790522	22.701542782613	9.14396149030789e-16	1.89376255075587e-14	25.9971109324971	P21156	26	23.6522542092041	1.13455246835316e-16	2.52705507337907e-15
P00936	1.27886654002334	1.16246742816745	1.39526565187924	24.420318980617	22.9159829702094	7.62498283623432e-16	1.59314906870347e-14	26.1851365986667	P00936	12	23.427846608583	1.37757725024461e-16	3.03968213815655e-15
P0A734	-0.522416300475925	-0.569453939325015	-0.475378661626834	22.7833969260197	-23.1650978359638	6.18648015545133e-16	1.35243330065005e-14	26.4014764112467	P0A734	13	-23.413037733155	1.39541953611049e-16	3.05054215255266e-15
P0AGC3	-0.422525324989763	-0.463379749463958	-0.381670900515569	20.8237312856293	-21.5713129900164	2.44755802090765e-15	4.41120953233814e-14	24.9774450789553	P0AGC3	35	-23.1681335557861	1.7282650830622e-16	3.74351730377052e-15
P0AD01	-1.12157563461445	-1.22135304802158	-1.02179822120731	18.6481752996079	-23.4454869613347	4.90152660750296e-16	1.09174569059571e-14	26.6423398296958	P0AD01	5	-22.9424373828888	2.10882028127825e-16	4.52629516736177e-15
P0A9C9	0.536024460322636	0.486345404218572	0.585703516426701	20.4206018166644	22.5047506426068	1.08180342071272e-15	2.14633434983424e-14	25.8230703229725	P0A9C9	14	22.9229469225611	2.14555801113789e-16	4.55860088538653e-15
P0ADM4	-1.10485857278562	-1.20313278014015	-1.00658436543108	19.5523630312292	-23.4493102592042	4.88607847215246e-16	1.09174569059571e-14	26.6456051323991	P0ADM4	5	-22.9140824646448	2.16248750175049e-16	4.55860088538653e-15
P77433	-3.26801322476226	-3.55202229330446	-2.98400415622006	19.464178892445	-24.0811480648318	1.02129712701266e-15	2.07869182489387e-14	25.993696849297	P77433	3	-24.2865359106681	2.27282740666692e-16	4.74880133375274e-15
P0AD37	-1.7737413649403	-1.91799244355602	-1.62949028632457	17.6165837670934	-25.6468574363678	8.58353295816863e-17	2.40839267124829e-15	28.4426564596947	P0AD37	2	-22.7638290607321	2.4717064514178e-16	5.08006583601004e-15
P24232	-0.879615837815098	-0.956080848608381	-0.803150827021815	22.1468773813666	-23.9934787057378	3.13281726895303e-16	7.54753221632459e-15	27.1052374100083	P24232	5	-22.7626050247471	2.474407332237e-16	5.08006583601004e-15
P0AEQ1	-1.01152680823332	-1.10150417229698	-0.921549444169662	20.0047760674811	-23.4480679421675	4.89109248179963e-16	1.09174569059571e-14	26.6445441823788	P0AEQ1	5	-22.7090025395021	2.59576184233546e-16	5.28327043944313e-15
P76558	-1.47591074831719	-1.61569343431885	-1.33612806231552	22.4559238507228	-22.0226535521459	1.64266090901185e-15	3.15310764729836e-14	25.3905463574834	P76558	56	-22.6956530013727	2.62694210278075e-16	5.30103444843193e-15
P69811	1.55803833534347	1.41134076713925	1.70473590354768	20.6109952681241	22.1522659796415	1.46696539449285e-15	2.84624967205981e-14	25.5077036221675	P69811	12	22.6796728956658	2.66478219945118e-16	5.3318226889019e-15
P46118	-1.23394715660314	-1.34830400338421	-1.11959030982207	21.0579656948901	-22.5059485874466	1.08069240351343e-15	2.14633434983424e-14	25.8241341281361	P46118	7	-22.6470592706745	2.74378888665298e-16	5.44376937931738e-15
P27830	0.667030440925434	0.606858795381694	0.727202086469173	19.6803339981077	23.1215368860894	6.41585545180205e-16	1.38970960749584e-14	26.3638068849678	P27830	8	22.5711559718245	2.93729723939392e-16	5.76910692217139e-15
