Symbol	metap	metafc	idx	ID
P76562	0.0098301126655035	0.0522286549210907	0.104845969616785	P76562
P39380	0.0100504559886858	-0.563860867665232	-1.12648926734815	P39380
P77689	0.010099326454097	0.120945766018475	0.241372383135435	P77689
P32151	0.0101366777205086	-0.610857049377078	-1.21811270610183	P32151
P0A9X4	0.0101448082814806	-0.00417658567358855	-0.00832709339749847	P0A9X4
P77215	0.0101961967157135	0.0973565851429807	0.193891655390149	P77215
P0A7G2	0.0102032987156093	-0.110138127058104	-0.219313580647874	P0A7G2
P33355	0.0102565462981557	-0.157524973081017	-0.313316991127374	P33355
P08190	0.0104242857232701	-0.347323252330715	-0.688378602756144	P08190
P52119	0.0104342012816315	-0.0894783711455573	-0.177305042225059	P52119
P40719	0.0104995576867206	0.145348188893199	0.287619210698338	P40719
P22634	0.010634715167673	-0.0486982069701774	-0.0960949123533148	P22634
P23898	0.0106710423813526	-0.0649771940365144	-0.12812158644773	P23898
P06129	0.0110313224273384	-0.0292272960593928	-0.0572087032621215	P06129
P75783	0.0113319861508375	-0.0949957838826157	-0.184832723392839	P75783
P77333	0.0113392690403215	0.220089122090538	0.42816466631845	P77333
P00960	0.0114043672956336	0.0799375170799472	0.155312904454764	P00960
P39838	0.0115590561067914	0.0817804409829974	0.158415062654897	P39838
P00363	0.0115998019400209	-0.146303520644977	-0.283177695411942	P00363
P07026	0.0116345505350536	0.172685648475234	0.33401728285535	P07026
P33570	0.0116738897741604	-0.0771132924010646	-0.149043369483876	P33570
P71242	0.0117621586726874	0.524737504059793	1.01248781794467	P71242
P0ACC1	0.0117694053769584	0.0971217798149878	0.187371754558875	P0ACC1
P09424	0.0120521533986583	-0.0192648231215308	-0.0369679500860096	P09424
P66817	0.0120552758716805	-0.0683312994639705	-0.131115658564572	P66817
P0A959	0.0123382875097424	0.015857462468349	0.0302678540059431	P0A959
Q47679	0.0125026975810328	-0.0683627648396179	-0.130094086738616	Q47679
P45522	0.0125061270865495	0.107308947411209	0.204195745345378	P45522
P21829	0.0127018631115375	0.0214840029476523	0.0407365177655556	P21829
P06710	0.0128024690633486	0.018536244349173	0.0350836658082762	P06710
P09373;P42632	0.0128459772247991	0.226445780166309	0.42826169871548	P09373;P42632
P0A9Z1	0.012985799742335	-0.103296017424172	-0.194871169910933	P0A9Z1
P33360	0.0130060383009922	0.100214263033571	0.188989566145923	P33360
P39830	0.0131219593287986	-0.0965464473714609	-0.181700540685949	P39830
P23843	0.0131600708606594	-0.175421206601763	-0.329921990994191	P23843
P0AAC6	0.0131957824101321	0.344794316023609	0.648063278360778	P0AAC6
P0AGJ7	0.0132059411738423	0.0633097764295614	0.118973671781373	P0AGJ7
P21369	0.0138735627103301	-0.099424095535235	-0.18471127761796	P21369
P77398	0.01388124074844	-0.153561317223535	-0.285251159170786	P77398
P0AFJ7	0.0139940107552838	0.146772686285513	0.272125043341588	P0AFJ7
P0A8K1	0.014072018070664	-0.0518684703742508	-0.0960419220323059	P0A8K1
P04816	0.0141456135164838	0.0691842704789699	0.12794788242275	P04816
P75915	0.0142877368908106	0.0648431502411902	0.119637982596684	P75915
P0ACU5	0.0143056880898785	0.122755200158389	0.226420892364198	P0ACU5
P0A9L3	0.0143630428545919	-0.115667059923156	-0.213145884566353	P0A9L3
P0A6K1	0.0144935402613212	0.0581614477133477	0.106948754261442	P0A6K1
P0AG00	0.0147105849265869	0.0159028563871395	0.029139917886587	P0AG00
P06971	0.0148888883185484	-0.0111241295039889	-0.020325316704679	P06971
P05523	0.0149553390452992	0.0919942953225379	0.167908331590633	P05523
P0C0U4	0.0153482825601224	-0.147511028244499	-0.267576186154241	P0C0U4
P05458	0.0160157232183704	0.00321556663718038	0.0057734001970607	P05458
P0CF91;P0CF92;P0CF93	0.016154826910116	0.0527050071169615	0.094431439547298	P0CF91;P0CF92;P0CF93
P69490	0.0162831614986663	-0.0998272516911373	-0.178517207860791	P69490
P25746	0.0164683043539398	-0.00732893104255728	-0.0130700573488442	P25746
P0A7C6	0.0165450801943907	0.144454796479489	0.257321824902501	P0A7C6
P13669	0.0166449340847203	-0.134864795273046	-0.239886428175831	P13669
P30958	0.0166972741536558	0.0126647849452219	0.0225098115268925	P30958
P0A8V0	0.0166973173990515	0.0850094510873126	0.151091828188121	P0A8V0
P09391	0.0166998601078772	0.302198357044211	0.53709326181913	P09391
P76076	0.0167859739377574	-0.137883342263267	-0.244750303142616	P76076
P52094	0.0168193080650817	-0.267161659776492	-0.473996046020399	P52094
P64612	0.0169256528354122	0.0603372063474673	0.106884620000584	P64612
P76577	0.0169673534014274	0.0755047595805116	0.133672561324494	P76577
P0A738	0.0170629537237673	0.0572850083501771	0.101276789174775	P0A738
P24251	0.017299173726349	-0.0560126054939765	-0.0986927903959478	P24251
P17446	0.0182269239306669	-0.259991681365011	-0.452200052431065	P17446
P36767	0.0182328218610549	0.0587013518611141	0.102090227809506	P36767
P0ACR2	0.019028259987074	0.164413458265683	0.282889948104048	P0ACR2
P0A894	0.0193318313764814	0.00262341812175476	0.00449582247196517	P0A894
P32685	0.0194906303169552	0.0124802492841375	0.0213433992844036	P32685
P69425	0.0195909881603834	0.0567615169777997	0.0969454729316078	P69425
P0AB10	0.0196522042851617	-0.0149336842316011	-0.0254856572072025	P0AB10
P76017	0.020302757944925	0.109574742669823	0.185449221317357	P76017
P52106	0.0203388164337194	0.061241501422378	0.103600675479842	P52106
P0A9Q5	0.0204362805970945	0.0713938656387293	0.120626942800337	P0A9Q5
Q47622	0.0208408903437969	0.101817883573692	0.171164387649368	Q47622
P0A9G2	0.0210985448843394	0.175537844180623	0.294157102823212	P0A9G2
P0A9N0	0.0211708625167737	-0.280590109553309	-0.46978120315396	P0A9N0
Q46809	0.0213589766872745	-0.654772436621504	-1.09374468435398	Q46809
P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	0.021848410107147	-0.282812863317161	-0.469633430053739	P0CF66;P0CF67;P0CF68;P0CF69;P0CF70
P09373;P68066	0.0226458125171302	-0.130214927880191	-0.214205130986396	P09373;P68066
P0AE91	0.0227668176965079	-0.000456878905771483	-0.000750513913991506	P0AE91
P0AC65	0.0229004569542901	0.849682648836532	1.39361196856754	P0AC65
P77444	0.0229679874722207	-0.132050003058917	-0.216413720442244	P77444
P0ACH1	0.0229958433598192	0.068994153997868	0.11303661762045	P0ACH1
P77335	0.0230073290317135	0.06707530999236	0.10987833221237	P77335
P31666	0.0237925792872929	-0.241055419187209	-0.391367568706941	P31666
P0A8F4	0.0242122499541158	-0.0139555419822791	-0.0225516653244283	P0A8F4
P18393	0.0243993619802838	0.342869249647818	0.552918333920479	P18393
P0ACB4	0.0245190380510124	0.0157614394456264	0.0253837442029701	P0ACB4
P39286	0.0245868725456423	0.0288017645526799	0.0463505849391242	P39286
P39263	0.0246414109389066	-0.429787426893519	-0.69124191564886	P39263
P37028	0.0249028126538623	-0.0372567140866799	-0.0597505147767558	P37028
P08622	0.0250486906728133	-0.0373504226166808	-0.0598060558420938	P08622
P45748	0.025279347970815	0.0777716084102032	0.124219467452144	P45748
P64631	0.0253197855531872	-0.628883863474957	-1.0040382288723	P64631
P77279	0.025643182527928	0.0190195556486636	0.0302606470362272	P77279
P0A6U5	0.0257993630280193	0.046489603643263	0.0738436687827033	P0A6U5
P33927	0.0264013404811757	-0.117447759581981	-0.185376492670919	P33927
P76938	0.0270011088819369	0.119206574831859	0.186989626665851	P76938
P15723	0.0271127888381144	-0.0457247653911413	-0.0716427424944317	P15723
P12281	0.0272117374888559	0.0258256452758168	0.0404234292720243	P12281
P07330	0.0272969756439519	-0.453585289613134	-0.709355442813063	P07330
P0AE12	0.0276075745163711	-0.0391416549547827	-0.0610207342031272	P0AE12
P08245	0.0277294287142354	-0.0706605009842564	-0.110022574494394	P08245
P68398	0.0278623174189124	-0.165439170436937	-0.257255058589966	P68398
P13000	0.0281309455730357	0.0804638427415646	0.1247845881544	P13000
P77374	0.0283090176799818	0.221315652044914	0.342613272379478	P77374
P0A873	0.0284173104307291	0.0510742596667697	0.0789821048647974	P0A873
P37766	0.0285847959457717	0.363779964455791	0.561627119783456	P37766
P69910	0.0286534644214487	-0.243744032491026	-0.376053865564589	P69910
P75757	0.029001913432346	-1.03674650644169	-1.59407379705248	P75757
P32129	0.0293097754471925	0.250204972893306	0.383561098094132	P32129
P75823	0.0297028879114698	-0.00883048126195184	-0.0134859226716692	P75823
P36553	0.0313337144864481	0.0452787139708715	0.0680986478192845	P36553
P27302;P33570	0.0314102466962767	-0.705835399839779	-1.06082024646433	P27302;P33570
P31552	0.0317327226281632	0.3708063134449	0.555650540600819	P31552
P0A8L7	0.0321427161400456	-0.142131160597713	-0.212190086583194	P0A8L7
P24230	0.0321669474797519	0.0858238122347324	0.128099776779366	P24230
P24193	0.0323434549550437	0.151873709623375	0.226324266082443	P24193
P31697	0.0329384429195175	-0.302038792323278	-0.447711176063496	P31697
P0A6N8	0.0341999945723169	-0.111515477016872	-0.163478785763563	P0A6N8
P06961	0.0343268178242084	-0.0404385226284457	-0.059216816019417	P06961
P0ADP0	0.034528425266688	0.00449878487832087	0.0065764282329484	P0ADP0
P03030	0.0346862025600224	-0.257026584871492	-0.375218523465049	P03030
P19323	0.0351647336285191	0.152863703781074	0.222247418130905	P19323
P60955	0.0353503875635996	0.10455600020719	0.151774098464568	P60955
Q7DFV3	0.0354427887852802	-0.130723967483485	-0.18961146938174	Q7DFV3
P31677	0.0355570714383798	0.100436097893854	0.14553933969773	P31677
P0ABZ4	0.0356243572704542	0.0533266056687283	0.0772304146340202	P0ABZ4
P0A6B7	0.0357785733671234	-0.0184846077958639	-0.0267357112087285	P0A6B7
P0A8I8	0.0358835899541224	0.0538284251134794	0.0777876786193416	P0A8I8
P0ACS2	0.0360576015993166	-0.207276978433427	-0.299101335725237	P0ACS2
P27297	0.0363633430840175	-0.421811252026389	-0.607128203137497	P27297
P39334	0.0372507838111092	-0.0869195805344944	-0.124196310336363	P39334
P75989	0.0381090053491956	0.0068061871223269	0.00965779158210688	P75989
P75952	0.0382602449800456	-0.146816109277734	-0.208075461726274	P75952
P0AAN1	0.039060035320467	-0.271684350843	-0.382604205778774	P0AAN1
P0C0R7	0.0402607284804321	-0.0485825107085756	-0.0677783532096035	P0C0R7
P0A8V6	0.0403926236348627	0.0503256328098225	0.0701387306276321	P0A8V6
P0C093	0.040671381903402	-0.150570892882146	-0.209400607730838	P0C093
P76027	0.0409005089400454	0.105896041217122	0.147012433521188	P76027
P52101	0.0409381176901949	0.0696592120732232	0.0966780790210308	P52101
P0A7B5	0.0412635668828009	-0.108837575276931	-0.150678356287933	P0A7B5
P76361	0.0441103374843552	0.253959001718586	0.344231171827809	P76361
P39409	0.0445456570744072	0.186250191965437	0.251660259329062	P39409
P0AA86	0.0450723910372686	0.0699590747873908	0.0941711691805054	P0AA86
