Symbol	signcon	randomSummary	randomCi.lb	randomCi.ub	randomP	het_QE	het_QEp	het_QM	het_QMp	error	rank	ID
P30014	5	0.475408084548402	0.396212689391961	0.554603479704843	5.86953384870286e-32	8.09715552222335	0.0880833997435118	138.429754116951	5.86953384870293e-32	FALSE	822	P30014
P0C0T5	4	1.15249758962962	0.960256245730823	1.34473893352842	7.05407419612867e-32	5.57829169424696	0.134030179555191	138.064697572511	7.05407419612864e-32	FALSE	286	P0C0T5
P0AEB2	5	0.314642872414635	0.261991785977511	0.367293958851758	1.09671771842808e-31	6.80578881661875	0.146514297184511	137.188372527876	1.09671771842809e-31	FALSE	1147	P0AEB2
P42588	-5	-0.733602692628966	-0.856789456606003	-0.610415928651929	1.77225369552645e-31	3.34453006027616	0.501907925497567	136.235384526598	1.77225369552644e-31	FALSE	503	P42588
P25539	-5	-0.380570534223913	-0.444504550584793	-0.316636517863033	1.88405502519348e-31	7.57246220097224	0.108556139464529	136.11391515123	1.88405502519348e-31	FALSE	1004	P25539
P69805	5	1.14260854559544	0.950388682687375	1.33482840850351	2.27920357663292e-31	29.3464221319998	6.64757711985264e-06	135.735857645098	2.27920357663293e-31	FALSE	289	P69805
P75853	-3	-1.46783833703964	-1.71503284045251	-1.22064383362677	2.63378324790729e-31	2.22010210300759	0.329542137024088	135.448754434559	2.63378324790731e-31	FALSE	195	P75853
P77754	-5	-1.43789992752168	-1.68029397177682	-1.19550588326653	3.01687177936145e-31	18.8824783938066	0.000828846216823975	135.179120370936	3.01687177936142e-31	FALSE	208	P77754
P00370	5	0.461457493927117	0.383508187001829	0.539406800852405	3.98223938097596e-31	3.48634399977726	0.479957805154539	134.627900242436	3.98223938097604e-31	FALSE	852	P00370
P07001	5	0.921762960216898	0.765755502929142	1.07777041750465	5.18291615973375e-31	24.8871199552119	5.30084195126764e-05	134.1046911478	5.18291615973378e-31	FALSE	382	P07001
P37005	5	0.578954618024519	0.480904676145268	0.67700455990377	5.64848124520701e-31	14.511942364244	0.00582827349535734	133.933909431353	5.64848124520696e-31	FALSE	650	P37005
P0A717	-5	-0.603941516665974	-0.706250579898353	-0.501632453433595	5.85642767509393e-31	14.085271531168	0.00702781870860853	133.86213156541	5.85642767509391e-31	FALSE	622	P0A717
P13518	-5	-0.572893686110971	-0.669947030576405	-0.475840341645537	5.8878727137576e-31	6.12841770727095	0.18976102653672	133.85149993146	5.88787271375762e-31	FALSE	660	P13518
P31979	-5	-0.548057524927297	-0.640914466097433	-0.455200583757161	5.98324151402657e-31	9.99395066107316	0.0405297056863616	133.819599417752	5.98324151402646e-31	FALSE	702	P31979
P76104	5	0.601988303183695	0.499901457640702	0.704075148726687	6.7598199720062e-31	10.4636943457205	0.0333007823738673	133.577317864688	6.75981997200609e-31	FALSE	623	P76104
P0A9A6	5	0.250032763395042	0.20761543536796	0.292450091422124	7.11349934427896e-31	0.643137733398461	0.95815156810561	133.476069103369	7.11349934427903e-31	FALSE	1320	P0A9A6
P0A9C5	5	0.253165032301916	0.210099333819016	0.296230730784815	1.02448713956507e-30	5.05280239617573	0.281922424080075	132.751864900326	1.02448713956508e-30	FALSE	1315	P0A9C5
P0AA91	-5	-0.514383246316068	-0.601903481695105	-0.426863010937032	1.05453240537737e-30	7.90955012247393	0.0949482482759086	132.694480349857	1.05453240537738e-30	FALSE	751	P0AA91
P0ABA6	-5	-0.413199815953428	-0.483599662073119	-0.342799969833738	1.2641985440812e-30	10.9981122588126	0.026585238152592	132.334475717773	1.26419854408121e-30	FALSE	938	P0ABA6
P60782	-3	-0.65464834730446	-0.766200631447328	-0.543096063161592	1.2872223811855e-30	5.27443896865077	0.260279305532924	132.298645870877	1.2872223811855e-30	FALSE	570	P60782
P75683	-4	-1.02317808585681	-1.1976484033896	-0.848707768324029	1.41124390617626e-30	5.49873306416687	0.138714413812873	132.116037324831	1.41124390617626e-30	FALSE	339	P75683
P13016	-5	-0.302426549011315	-0.354078110403083	-0.250774987619547	1.74471505715399e-30	0.326730530040202	0.988023921572731	131.694943586023	1.744715057154e-30	FALSE	1183	P13016
P0AE14	-5	-0.720382340818823	-0.843496780437598	-0.597267901200047	1.90181569224043e-30	4.61833368514847	0.328745825371207	131.52378939411	1.90181569224042e-30	FALSE	512	P0AE14
P09394	-5	-1.80545495299441	-2.11427396213768	-1.49663594385114	2.12983036779557e-30	36.3091070160262	2.49947975296287e-07	131.299008255426	2.12983036779561e-30	FALSE	141	P09394
P13009	5	0.483815494350274	0.401021415544691	0.566609573155857	2.26502133757267e-30	12.0242416389002	0.0171719056652577	131.176841774422	2.26502133757269e-30	FALSE	810	P13009
P76402	-5	-1.39768360921047	-1.63787762405223	-1.1574895943687	3.94837797370153e-30	23.205617752742	0.000115194430115651	130.073720786221	3.94837797370154e-30	FALSE	216	P76402
P0AGH1	-5	-0.775348540106466	-0.908708217860345	-0.641988862352587	4.42003992998058e-30	3.06723778505851	0.546637053064741	129.84973098554	4.42003992998061e-30	FALSE	470	P0AGH1
P0AA16	-5	-0.349347739688433	-0.409644597195572	-0.289050882181294	6.95344007666791e-30	6.79834275020287	0.146936438663821	128.950401947643	6.95344007666775e-30	FALSE	1068	P0AA16
P0AAQ6	-5	-1.76692939161707	-2.07207891452999	-1.46177986870415	7.50831176646944e-30	8.21668305973869	0.0839556385470617	128.798018431666	7.50831176646941e-30	FALSE	146	P0AAQ6
P0A8D0	-5	-0.573914016717521	-0.673221751687118	-0.474606281747924	9.65396868372521e-30	7.69637238859163	0.103355421159955	128.299124352801	9.65396868372526e-30	FALSE	664	P0A8D0
P0A6E9	5	0.60943563046061	0.503975124885676	0.714896136035544	9.72828725692049e-30	2.33676979969339	0.674082821404141	128.283903692071	9.72828725692038e-30	FALSE	617	P0A6E9
P76010	-5	-2.75420463557761	-3.23085373931326	-2.27755553184195	9.84646008400849e-30	1.87616217929939	0.758522561964766	128.259939401526	9.84646008400863e-30	FALSE	60	P76010
P31441	-5	-0.481398545635011	-0.564711857038261	-0.398085234231761	9.8671303551463e-30	1.21107211004499	0.876272324592008	128.255777248098	9.86713035514632e-30	FALSE	818	P31441
P0A8W2	-5	-0.794470183000516	-0.932038250055547	-0.656902115945486	1.05670451727745e-29	12.0692717184486	0.0168435087920006	128.119760090989	1.05670451727746e-29	FALSE	463	P0A8W2
P0AE67	-5	-2.4237751006998	-2.84422695241033	-2.00332324898926	1.33345966778552e-29	10.7941122188534	0.0289780043407844	127.658072395877	1.33345966778551e-29	FALSE	80	P0AE67
P64503	-5	-1.10084324133357	-1.29192675639706	-0.909759726270084	1.44603636071464e-29	12.6269101937793	0.0132502444015482	127.497215318386	1.44603636071465e-29	FALSE	311	P64503
P76128	-5	-2.37018746574303	-2.78172263350147	-1.9586522979846	1.50116861023048e-29	59.467343277094	3.75357352783017e-12	127.422953922021	1.50116861023048e-29	FALSE	85	P76128
P30850	5	0.398366657766762	0.329185732508733	0.467547583024791	1.53669695932321e-29	10.5038343446194	0.0327442138767389	127.376530003392	1.53669695932322e-29	FALSE	969	P30850
P00963	5	0.498699528851803	0.412091450408628	0.585307607294977	1.54400878385897e-29	6.76301549354906	0.148954431719422	127.36710913021	1.54400878385896e-29	FALSE	781	P00963
P77735	-5	-0.468119446977957	-0.549492711527373	-0.386746182428541	1.7404538750721e-29	8.45037543617683	0.0764057752051577	127.129421197758	1.74045387507208e-29	FALSE	847	P77735
P69922	-5	-1.67011829008071	-1.96078677866545	-1.37944980149597	2.03201428369582e-29	23.2558057095622	0.000112563395783857	126.822041996233	2.03201428369579e-29	FALSE	161	P69922
P0ACA1	-5	-0.463035562216418	-0.543720340581069	-0.382350783851767	2.37214733532666e-29	5.15334910820101	0.27192171111989	126.514893890317	2.37214733532667e-29	FALSE	855	P0ACA1
P25437	-5	-0.202841772675751	-0.238187625941687	-0.167495919409815	2.37480191218298e-29	4.62972335618522	0.327441527644455	126.512674297572	2.37480191218296e-29	FALSE	1487	P25437
P0A744	-5	-0.475897596563338	-0.559113976667983	-0.392681216458693	3.69847025135192e-29	5.85913822493602	0.209917783263898	125.633530614446	3.69847025135192e-29	FALSE	835	P0A744
P0AAB4	-5	-0.477996787487031	-0.56175505952757	-0.394238515446493	4.81593330965672e-29	10.9128785974802	0.0275607856857083	125.109624156048	4.81593330965675e-29	FALSE	830	P0AAB4
P0A840	-5	-0.440087577233017	-0.517286569411983	-0.362888585054051	5.51892798734112e-29	6.19632121473138	0.184958765734089	124.839246752997	5.51892798734104e-29	FALSE	890	P0A840
P04995	-5	-0.275130605266736	-0.323632780088651	-0.22662843044482	1.02571096807071e-28	5.60951363008073	0.230269541255664	123.609418645868	1.02571096807071e-28	FALSE	1257	P04995
P24242	-5	-0.519220619451484	-0.610904633643422	-0.427536605259546	1.26039925118411e-28	6.52093498011123	0.163476080440776	123.200594800233	1.26039925118411e-28	FALSE	750	P24242
P09151	5	0.531996497336668	0.437801708281937	0.626191286391399	1.76282591126703e-28	16.3398335614638	0.00259546764217263	122.534948366802	1.76282591126705e-28	FALSE	734	P09151
P22939	-5	-0.25045357678087	-0.294985804745127	-0.205921348816612	2.95933859203705e-28	8.30344907041644	0.0810739956011382	121.507143584451	2.95933859203708e-28	FALSE	1328	P22939
P0A6C5	5	0.330095571352734	0.271228778520762	0.388962364184707	4.24571929042667e-28	3.82789941616126	0.429797866303593	120.79106959627	4.24571929042661e-28	FALSE	1118	P0A6C5
P09833	-5	-0.829990507093765	-0.978092369345206	-0.681888644842323	4.56241370796721e-28	13.4357167411561	0.00933185504397707	120.648351887291	4.56241370796715e-28	FALSE	444	P09833
P0ACQ0	-4	-0.481881521101139	-0.568093558770956	-0.395669483431321	6.27371244983809e-28	0.83558457033466	0.840938092395867	120.016486102952	6.27371244983808e-28	FALSE	827	P0ACQ0
P37747	5	0.409617938217768	0.336262071174516	0.482973805261021	7.06793271716912e-28	5.54389716221848	0.235897745846189	119.780027146339	7.06793271716919e-28	FALSE	950	P37747
P76318	-4	-0.641048097664231	-0.756029272125367	-0.526066923203096	8.53715290985546e-28	0.670710427902504	0.880070557000004	119.405390362559	8.53715290985552e-28	FALSE	592	P76318
P0AEQ1	-5	-1.12028345654502	-1.32125467535108	-0.919312237738951	8.70396585916712e-28	15.4231307689791	0.0038994729067357	119.367004320376	8.70396585916717e-28	FALSE	307	P0AEQ1
P10908	-5	-0.534471957734586	-0.630593777111376	-0.438350138357795	1.17681213230128e-27	14.4430836871692	0.00600727478580953	118.768716977989	1.17681213230128e-27	FALSE	733	P10908
P36548	5	0.283681337782631	0.232632897216109	0.334729778349153	1.26236510002756e-27	3.67080165379067	0.452386889718894	118.629515081345	1.26236510002755e-27	FALSE	1233	P36548
P0AAJ8	-5	-0.973396409867702	-1.14871885730618	-0.798073962429225	1.40772403296642e-27	3.59141901831936	0.46411468779033	118.413335072015	1.40772403296643e-27	FALSE	368	P0AAJ8
P31600	-5	-0.368667442201208	-0.43528972922121	-0.302045155181206	2.08701409544386e-27	3.58842935196289	0.464560452694925	117.632324598274	2.08701409544386e-27	FALSE	1037	P31600
P27111	4	0.455151543014362	0.37285873263812	0.537444353390603	2.21687355428566e-27	2.72932808388627	0.435266279929128	117.512599256094	2.21687355428564e-27	FALSE	874	P27111
P00968	5	0.508977500958784	0.416939665440626	0.601015336476942	2.25465020522688e-27	14.2941605368348	0.00641304773976971	117.479085931614	2.25465020522688e-27	FALSE	773	P00968
P0A9T8	-5	-0.495877685689744	-0.58556290437937	-0.406192467000117	2.3034359613687e-27	9.14332804730951	0.0576151187848966	117.436627376079	2.3034359613687e-27	FALSE	802	P0A9T8
P32099	-5	-0.419045613068845	-0.494837315066215	-0.343253911071476	2.31228067273939e-27	13.2588555063838	0.010077854257391	117.429026171487	2.31228067273939e-27	FALSE	939	P32099
P0AFX4	-5	-0.8645227070356	-1.02111085869585	-0.707934555375354	2.73907717953309e-27	13.0585201139775	0.0109933659232204	117.093070837887	2.7390771795331e-27	FALSE	426	P0AFX4
P0AGD1	-5	-1.11312509935076	-1.31498056599145	-0.911269632710082	3.14941581681477e-27	11.2842944224523	0.0235480579985246	116.816207432491	3.1494158168148e-27	FALSE	313	P0AGD1
P37329	-5	-1.25174964609177	-1.47902315162385	-1.02447614055969	3.64042162109383e-27	26.592922137056	2.40241967013443e-05	116.528864684595	3.64042162109385e-27	FALSE	268	P37329
P75809	5	0.329698750854758	0.269702974625842	0.389694527083675	4.73287932227796e-27	5.3270652985017	0.255353923036968	116.008398718854	4.73287932227794e-27	FALSE	1123	P75809
Q46863	-5	-1.28100601371799	-1.51418584357048	-1.04782618386551	4.91001191795369e-27	33.9727678193514	7.54833314556092e-07	115.935531409931	4.9100119179536e-27	FALSE	256	Q46863
P0A9W9	5	0.382024358795535	0.312469652337858	0.451579065253212	5.03806639948749e-27	4.5723669960456	0.33405265871863	115.884472644219	5.03806639948749e-27	FALSE	1015	P0A9W9
P0AEW6	5	0.561022914825972	0.45875381198406	0.663292017667885	5.80684211351627e-27	12.5605088568779	0.0136353633067552	115.602836504441	5.80684211351625e-27	FALSE	698	P0AEW6
P0ADK6	-5	-0.719291643410191	-0.850751609935597	-0.587831676884785	7.84735618425734e-27	6.29671567589029	0.178058116691336	115.005649995674	7.84735618425735e-27	FALSE	524	P0ADK6
P69054	-3	-3.81619640268352	-4.51453100370816	-3.11786180165889	9.07365906947004e-27	5.83063760090146	0.0541867535176348	114.71771706472	9.07365906947011e-27	FALSE	24	P69054
