Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P39173	0.875650053429219	0.826537011107168	0.924763095751269	23.2468603988602	35.3968476393034	2.03344834995904e-56	6.69168117923302e-55	118.271867662313	P39173	19	35.8224036317925	1.0744219613719e-57	3.57682566907878e-56
P37661	-1.22219717182493	-1.28969984103316	-1.1546945026167	20.0461423360172	-35.9460499711806	5.226355795183e-57	1.84729094340851e-55	119.637480287195	P37661	4	-35.749919004316	1.28967007156952e-57	4.23779769729997e-56
P0AG80	-1.41712755598672	-1.49673229218398	-1.33752281978947	21.2984133325117	-35.3427941265879	2.32665075143462e-56	7.56954670608785e-55	118.136468117404	P0AG80	18	-35.7459714288565	1.3025714193587e-57	4.23779769729997e-56
P08997	-0.914736824009754	-0.966698254579888	-0.862775393439621	25.8837550915554	-34.9498976873424	6.22673372593781e-56	1.98079318415111e-54	117.14686725286	P08997	47	-35.506734386054	2.38536884165196e-57	7.6733831389321e-56
P25516	-1.28463678733025	-1.35769015090611	-1.21158342375439	23.3937071689194	-34.9116988831761	6.8556079605957e-56	2.15687973529511e-54	117.050142065766	P25516	50	-35.3894615669258	3.21301085712581e-57	1.02209445377235e-55
P0A9P0	-1.04931556232892	-1.1091160238565	-0.989515100801341	26.0136040694423	-34.8363322174402	8.29095709052751e-56	2.55236668281508e-54	116.859033768084	P0A9P0	54	-35.3544842861399	3.51208292080494e-57	1.10495531893017e-55
P08331	-1.1375577503329	-1.2023216801762	-1.0727938204896	21.7821468320983	-34.8715382607011	7.58612472215728e-56	2.36076903038438e-54	116.94835061265	P08331	25	-35.3227087376111	3.80809358380653e-57	1.18506216635197e-55
P0A6P9	0.90994272686018	0.857946088692995	0.961939365027365	26.6227452627242	34.7431857453733	1.04918370581445e-55	3.19554569121997e-54	116.622347207037	P0A6P9	41	35.2889048391485	4.15072089287623e-57	1.27779719530158e-55
P0A6F3	-1.73747656774979	-1.83700555988038	-1.63794757561921	21.2466443775975	-34.6577364960136	1.302734042703e-55	3.92602901500914e-54	116.404737547649	P0A6F3	24	-35.0719302518787	7.22796520406271e-57	2.20145365736506e-55
P09551	-1.85182258716101	-1.95920350953269	-1.74444166478932	24.2720386285454	-34.2375825460624	3.80168415959129e-55	1.12569613534956e-53	115.327984050787	P09551	21	-34.6368063098288	2.21804445957917e-56	6.68448556607913e-55
P08660	1.55507844816511	1.46483620535323	1.64532069097699	23.7006674668114	34.2115906995639	4.0635841722211e-55	1.18714709031316e-53	115.261000910388	P08660	26	34.6301126207311	2.25684605760962e-56	6.73057319055868e-55
P23721	0.809097257958847	0.761819360096902	0.856375155820791	25.3354085685465	33.9760914336501	7.44586827996814e-55	2.15328493793422e-53	114.652102776018	P23721	37	34.5309130631618	2.91921557969742e-56	8.61620021100384e-55
P0ACL5	-2.06366136809061	-2.18047929350427	-1.94684344267695	18.9816125642702	-35.07194007295	4.58163125870302e-56	1.47384385322098e-54	117.455285947088	P0ACL5	2	-34.4967661565633	3.19007869839354e-56	9.31958705459255e-55
P06987	1.15836960208662	1.0902630149579	1.22647618921533	23.4454323848945	33.766720241123	1.27951705170037e-54	3.59142874413544e-53	114.107718702116	P06987	28	34.210012661788	6.74050968973798e-56	1.94930093350705e-54
P04036	1.13517226019363	1.06843687726101	1.20190764312625	23.6831312725801	33.7704197316404	1.26730369589466e-54	3.59142874413544e-53	114.117362723221	P04036	23	34.1939628886978	7.02983906765117e-56	2.01264292506853e-54
P0C0L7	1.88455030783242	1.77431665049076	1.99478396517408	21.459730569269	33.9409789282452	8.15195556507257e-55	2.33390487828028e-53	114.561007694917	P0C0L7	5	34.164780300972	7.58843101723916e-56	2.15105722795601e-54
P25526	-1.1829312368365	-1.25280431370835	-1.11305815996465	22.5359037271602	-33.6109259932213	1.9178388924681e-54	5.27958918186171e-53	113.700765074615	P25526	27	-34.0458496849327	1.03688685545433e-55	2.91039908545661e-54
P07913	-1.16491461515272	-1.23348033532952	-1.09634889497592	20.3941346049456	-33.7301208728934	1.40693931612717e-54	3.91074491463309e-53	114.012260938649	P07913	8	-33.8977505502378	1.53152682478169e-55	4.25704980519416e-54
P0A991	-0.935213631525293	-0.991500871322339	-0.878926391728248	24.8663736936079	-32.9861569867105	9.87796778425494e-54	2.69339254917351e-52	112.052485091396	P0A991	26	-33.4361358436016	5.21381678282044e-55	1.43530360088605e-53
