ID	ind.p.lab_A	ind.p.lab_B	ind.p.lab_C	ind.p.lab_D	ind.p.lab_E	stat	pval	FDR	weight
P37147	0.000159285326906075	NA	0.738030352571246	2.03205368713631e-08	0.000323929483861521	69.5904045684055	5.92916336768235e-12	1.17363660964725e-11	NA
P77609	0.000160878475390999	0.0632857678135647	0.0177027541603001	2.43529156027997e-10	NA	75.3295511878645	4.23717758780683e-13	8.86406214439187e-13	NA
P0AG63	0.000161013610489768	0.000121796745997413	1.18528208432517e-05	3.46703328833257e-07	2.42289990557401e-09	127.60644068024	1.43688369906828e-22	4.87138619928025e-22	NA
P00509	0.000163605235521689	0.00101679522856526	0.0147790345209884	0.000264174278109353	0.13969852010043	60.0617389728597	3.52810165220146e-09	6.01725312461354e-09	NA
P32141	0.00016458014069896	2.54347077951704e-05	1.64306318125715e-06	1.04822934234838e-10	0.010084688442994	120.37188518561	4.25288386030156e-21	1.32677249606914e-20	NA
P77713	0.000171476407752974	6.96052408429897e-05	0.000544973973937554	4.98974530842173e-10	3.80605452807978e-10	137.732463947581	1.22794056673049e-24	4.64094757999951e-24	NA
P0AAS0	0.000171905043632571	0.0254386733259863	2.29937634519797e-05	0.000261373762372099	0.0811512207911649	67.5626812127282	1.30724710180526e-10	2.41918065733488e-10	NA
P36659	0.000172213198211447	0.359486004338263	2.73027307479971e-07	1.3747867122323e-06	1.94575090375475e-09	116.716762399923	2.34287894824282e-20	7.04553260637443e-20	NA
P0AB61	0.000177062769663115	0.00522512949215571	5.12903761477604e-08	4.08238076035906e-08	3.12869546175074e-07	125.341049164321	4.15657330054313e-22	1.37199820553548e-21	NA
P0ACA1	0.000177280849883457	5.07285331790194e-06	3.18091436424739e-07	9.06214445435487e-07	1.15636272770752e-07	131.354230899681	2.47220662040814e-23	8.65099435561002e-23	NA
P24192	0.000177937618326274	0.000171549896423555	0.00224627907575752	6.57602243306616e-05	0.000111949446052894	84.2603053102987	7.30235169977424e-14	1.58597950979472e-13	NA
P42599	0.000179082591221676	2.17012816504849e-06	8.1738172909169e-08	3.15609117575996e-16	0.00250822289820375	159.336680954949	4.44106929698005e-29	2.05769544093409e-28	NA
P64536	0.000180027176806976	NA	NA	0.00171635953039599	NA	NA	NA	NA	NA
P68919	0.000183115576105874	0.141584417869099	0.0828824896004201	3.6437849363451e-05	0.00145532027116902	59.6060308825129	4.30265603350335e-09	7.31831774019401e-09	NA
P0A7E3	0.000184178003166015	0.057037526804149	0.00010318571788084	1.18231602895041e-11	5.55778421001558e-12	143.438832423157	8.30893250820466e-26	3.28964543507196e-25	NA
P13857	0.000184282511447019	5.43086305517701e-05	5.78051596523023e-07	8.71376922982517e-10	8.7272643756453e-10	149.007632299252	5.96393858506182e-27	2.50786123358398e-26	NA
P27833	0.000185555443030093	2.84387777873921e-05	2.84308971779236e-10	2.06111231434907e-11	1.23268669722089e-11	181.530606924319	1.12705787071928e-33	6.53239845388044e-33	NA
P28304	0.000185848737675243	0.0122628642663348	0.0658534237975882	6.7108381107994e-07	0.000644423996718557	74.5472130640413	5.82778343292617e-12	1.15448251379108e-11	NA
P0A790	0.000187328704457614	0.120399329668723	0.27537538403069	1.31173980540923e-05	0.0112217298501697	55.4413628552629	2.61172562289015e-08	4.24045263366071e-08	NA
P0AB87	0.000187903148969167	6.5045874202163e-06	1.93579991075723e-06	2.45960950263481e-07	NA	97.7913394893682	1.20627899073541e-17	3.1636373530608e-17	NA
P07821	0.00019292358568622	2.46147554914851e-07	8.56318644167628e-05	1.26863249323268e-07	6.62104823561855e-05	117.277664016589	1.80356903116211e-20	5.44991511590288e-20	NA
P0AFM2	0.000193809355810863	0.00010052524539213	0.0023941460134074	2.94100597437658e-05	9.07900461452535e-06	91.6643713995262	2.50335318668772e-15	5.82099411997459e-15	NA
P21865	0.000195141341673766	0.00104147520138122	5.16391233138068e-05	4.43632151300672e-11	1.59376114553051e-09	138.751828203237	7.5935385505754e-25	2.90505098677976e-24	NA
P37631	0.000195276220011344	0.00814525656992546	2.25168714509969e-11	4.21345585874004e-09	0.0013303073395565	127.550998418782	1.47474869557082e-22	4.97951583848609e-22	NA
P69853	0.000197332897251878	0.00465339445744574	0.143910842209524	3.77207000239587e-08	1.23390263456867e-08	102.285787247508	1.89878198517365e-17	4.93328403624556e-17	NA
P45527	0.000198352675618822	0.000449353171276416	3.11061058580653e-06	1.76178039694797e-09	0.00100829824377834	111.940578151379	2.1657882682297e-19	6.23567577343004e-19	NA
P69441	0.000198687311877413	4.25948757889077e-06	1.41124596743247e-08	1.79620035932554e-06	1.26395843563043e-11	154.580744738437	4.24885807955187e-28	1.88821366164099e-27	NA
P77554	0.000202977750935321	7.67330859253661e-06	3.27530343825446e-05	1.01942102546637e-12	1.4439932009229e-10	161.753833341944	1.40744356105064e-29	6.68201857637325e-29	NA
P0AGA6	0.000204968840024308	0.0286885996796607	0.000102173287795795	1.31371866302456e-06	2.22413177503485e-07	100.18825225678	4.99681955464049e-17	1.2679556314108e-16	NA
P0ABU0	0.00020561174925601	0.000131913905111179	2.7781091178291e-09	1.0797507531263e-07	3.75900647911221e-07	135.919367318941	2.88544339512571e-24	1.06480521749329e-23	NA
P0AAX3	0.000207890376771857	0.0137818707173534	0.013621292431268	2.11997849386785e-10	2.80369180648992e-08	113.446421375606	1.07501124821949e-19	3.12753272447113e-19	NA
P0A6A3	0.00020790794463793	6.05162812195965e-10	4.01667755744139e-12	1.07820569949299e-13	8.77803037600147e-14	231.73350391071	3.71924328765872e-44	3.6349791819227e-43	NA
P0A7Z0	0.000208860254524717	0.000212680054470094	2.89479269823939e-09	1.21134166244953e-08	4.49113628670525e-13	166.500743544263	1.46984594545045e-30	7.42940314245862e-30	NA
P0AF26	0.000210659133019163	1.75946642677209e-09	3.46333991761354e-06	1.21564190493802e-10	0.117254481729734	132.341577838952	1.55414254880217e-23	5.53124417795595e-23	NA
P0ACC7	0.000214310643628042	0.00305062118120209	2.31220043317147e-06	0.000133254520112622	1.79343126703834e-06	98.7448687775707	9.71489624525059e-17	2.42339685001166e-16	NA
P77570	0.000214466790963221	0.00332266528099544	0.00337604088902326	1.72991845552044e-09	0.00021151212628729	96.9636301141332	2.20434059971878e-16	5.37026307740642e-16	NA
P0AAJ8	0.000214537175720673	1.21701554746116e-05	2.36742877524298e-06	0.000407771628812379	2.41535032512639e-06	106.911453973086	2.23529828921035e-18	6.0658528412194e-18	NA
P00350	0.000215128901131035	0.267062936600988	2.38083974586762e-06	1.47714889202537e-06	3.55130642748647e-08	106.582726702138	2.60298684817139e-18	7.03312429171146e-18	NA
P29745	0.000222011452272568	0.0465297076938379	0.00294332896327773	0.0142412822446404	5.2378460034796e-05	62.8345707491815	1.04983035723141e-09	1.85368775849894e-09	NA
P75792	0.000223693182280106	0.35946537063805	0.000498342913903639	8.79538386005806e-06	2.29472406077484e-11	106.343403385524	2.90811344087263e-18	7.82376325705733e-18	NA
P0A734	0.000224168199470343	0.00151478744801502	6.82344980288349e-10	1.30674506729978e-09	1.18478611766777e-14	177.046870607083	9.60784869286159e-33	5.34196387323105e-32	NA
P00895	0.000227303615992071	0.00250890073596746	1.29258729065677e-05	4.00599157853526e-05	3.82403288051872e-07	101.070676970374	3.3265690596528e-17	8.5452523483073e-17	NA
P37648	0.000227487807497243	0.449092148634987	0.135661227701391	0.000614899899161059	1.83253173745019e-05	58.9756272594131	5.66004401466827e-09	9.56853386804056e-09	NA
P63224	0.000228677356578063	6.80933566320079e-05	4.81904929817952e-09	3.00195752997917e-11	8.05724994553608e-13	178.409447777411	5.01085057074548e-33	2.83645885248986e-32	NA
P0A6Y1	0.000229282597791276	8.72150506451404e-06	1.88877500667983e-07	1.31063668980225e-08	5.71476671138644e-11	154.495982850308	4.42321312698546e-28	1.96221263186482e-27	NA
P60546	0.000230342542062855	5.83287210533986e-06	0.332148010333819	1.9749409658942e-08	0.00098090136356327	92.3945991246045	1.79236734939297e-15	4.18330513822874e-15	NA
P77791	0.000232547421044695	0.00341265861116084	1.15876999615754e-07	3.21694886958874e-11	5.62019907708949e-10	150.953806202406	2.37225065805298e-27	1.01807395307865e-26	NA
P37313	0.000232924604969065	2.85804868828424e-06	0.000389905274860603	3.52088715004408e-12	3.58460054010442e-17	186.43876316387	1.07642645199029e-34	6.52111133869181e-34	NA
P0ADE8	0.000239344662962864	0.000241454452638882	0.000832428035813655	2.15749778153441e-06	3.9205056865744e-10	116.927582306659	2.12349072050386e-20	6.39347025595747e-20	NA
P07762	0.000239714135298319	0.00192899143239431	0.147295246558997	7.71738484008042e-07	0.00635650529810923	71.2700685804028	2.51933610033435e-11	4.85248569902736e-11	NA
P0AB65	0.000245971487458246	1.1651197503584e-05	1.08773358346763e-07	1.51504177217653e-08	3.85516119874534e-09	146.166973351098	2.28771868037606e-26	9.30710916796893e-26	NA
P0A9K3	0.000246562933959782	0.291219383159561	0.580477952915903	0.0725562424669008	0.000191686568298706	42.5370347661541	6.01594571694229e-06	8.62078819231936e-06	NA
P0AF28	0.000248232783252845	0.517286634486243	0.831656338830425	3.89279014298282e-07	1.28294900793928e-05	70.3347426832109	3.82053422746846e-11	7.30250316052412e-11	NA
P28305	0.000250603038581931	0.199135579330544	0.0278721160010388	3.10733710412174e-10	1.11869657517605e-05	93.5567686530042	1.05267164204686e-15	2.48002302109345e-15	NA
P37647	0.000257670170958932	0.0344129611180764	1.48849185331237e-05	7.97065894958043e-12	1.11234453617353e-09	137.840728091464	1.16684367087471e-24	4.42339827958866e-24	NA
P76268	0.000264013089250949	0.000299429566497518	2.63103425295539e-08	2.28302450933181e-13	0.627529708859316	126.761032614106	2.13618831999031e-22	7.17415191492049e-22	NA
P0A9X9	0.000269026310621874	6.81445751217781e-07	0.0002778109407991	4.8136196996479e-07	1.09670355534241e-06	117.756336537435	1.44258637119512e-20	4.3802804620512e-20	NA
P76423	0.000273466223564774	0.0397854279278633	0.00545501360319207	7.05505224670614e-05	0.00187349923933901	64.9578719854909	4.12920535899108e-10	7.47559465137169e-10	NA
P33913	0.000275219953005669	0.00247418755324039	5.61692818107268e-05	2.5792058817654e-12	1.03361863910183e-06	128.905815839153	7.80877112887043e-23	2.67271482413595e-22	NA
P25740	0.000277496539868886	0.222764914807252	0.00393366979831396	1.76602996233933e-09	2.10482595830583e-07	101.515834970055	2.70900384138341e-17	6.97317655467211e-17	NA
P0A7Q6	0.00027844547207106	0.382046175162486	0.0990851006251675	0.039687139967514	0.00233900224183672	41.4900744246811	9.23849268776443e-06	1.30961522406723e-05	NA
P0AE14	0.000285171799654285	0.126796039696663	1.66013991244693e-07	6.84924257239692e-11	0.000294055937125414	114.749652975444	5.86006471452263e-20	1.72695900067557e-19	NA
P33362	0.000290617673105081	0.0415175338527791	4.59126033295016e-06	7.01971502364249e-09	4.14558527908329e-08	118.779354798525	8.9487090681689e-21	2.74383211869591e-20	NA
P37666	0.000292867637730859	0.52686383036021	5.09422797778146e-10	8.22921824640106e-09	2.94130975115139e-12	150.684173410142	2.69554844951379e-27	1.15483942134991e-26	NA
P0AFE4	0.000304115144607341	0.226913030178273	1.24734495753845e-05	3.77055039932295e-06	0.0299231720358886	73.7412250369584	8.35936356552208e-12	1.64686044416821e-11	NA
A5A614	0.000305528455211037	0.0257375688791696	5.43216152106278e-07	1.65361490045342e-08	2.11186419374428e-06	114.329372394299	7.12698832614699e-20	2.09784997553174e-19	NA
P0ACU7	0.000305600625698991	1.58787392717062e-05	8.98567793452497e-09	4.50121367023616e-10	4.12691165239074e-11	166.20761072374	1.69005716237914e-30	8.4910100808687e-30	NA
P21170	0.000316225070898247	0.026159158222232	0.0732402724136736	0.00727520212145188	1.90751808348436e-10	83.2399075356127	1.1598517219798e-13	2.50213745735601e-13	NA
P0DP89	0.000317180615709177	1.07964630823059e-08	0.812915793120945	1.43834314133295e-07	4.55648280327452e-07	113.926725232114	8.59650733142676e-20	2.51855519241566e-19	NA
P0AEY5	0.000322837564107444	0.00205093494915491	1.01911420007437e-07	4.82220231168111e-07	1.4005249130001e-10	135.121702699782	4.201008596729e-24	1.53668472354034e-23	NA
P00547	0.000330033733097935	0.00408268013825454	6.52107258883537e-05	1.20948539687413e-13	2.19785564481267e-10	150.273967750637	3.27379296337203e-27	1.39066723163953e-26	NA
P76446	0.000336551225495868	0.00829976204697631	2.65843705490692e-05	4.67875190721356e-08	0.505405027259207	81.7670404101487	2.25946443962501e-13	4.80304165500576e-13	NA
P23872	0.000337889644891888	5.24643915120749e-05	0.00127231620163687	3.86912865475435e-12	NA	101.586150264814	2.02303436153368e-18	5.50776057949648e-18	NA
P0A6F5	0.000339829293300877	0.00247524030986689	6.69199358745994e-09	5.66794000693054e-09	1.81496997595002e-10	148.458122108076	7.73620859968432e-27	3.22599898606836e-26	NA
P42620	0.000344726776180881	1.30949401393668e-05	0.000109716941640237	2.91691505693698e-07	4.46093359024334e-08	120.613083161473	3.79949498407512e-21	1.18680854558751e-20	NA
P42641	0.000354000449804739	0.000177941858515009	0.000477205243647257	0.000322042274475456	5.48314632256124e-05	84.1598081367647	7.64299849426092e-14	1.65852404446148e-13	NA
P0AFE0	0.000354430298466537	NA	NA	2.4217076912803e-06	NA	NA	NA	NA	NA
P76341	0.000354528123841319	0.00519689798510075	4.78988463909158e-06	1.95557607457699e-06	0.00356823635701027	88.4678600961922	1.07746787874722e-14	2.42867084020319e-14	NA
P75687	0.000354710042129486	0.0128660244288359	6.84308391766556e-06	2.09869111866233e-08	NA	83.7380280508108	8.6201905181136e-15	1.94830322279316e-14	NA
P21338	0.000357231213722745	0.000754200718866319	0.0451394855469504	3.53393714021686e-10	1.03846590071965e-05	102.927193064942	1.41200166919337e-17	3.68386671149304e-17	NA
P0ADP2	0.000357300805248229	0.0206409482532321	0.0228644517444872	3.89715784394441e-06	0.757273417816734	56.6577535389089	1.54545515847548e-08	2.54725217819872e-08	NA
P0AFR2	0.000359089702710183	0.0113287374375894	7.33675192953386e-09	9.02716785205706e-09	2.08841301396845e-05	120.884537507644	3.34671601021893e-21	1.05062527698466e-20	NA
P12994	0.000361160065649606	4.269367316004e-05	0.000143287753578239	5.13980364969975e-08	1.21033899584906e-07	119.098331684425	7.7103373033264e-21	2.37284919224141e-20	NA
P37665	0.000361657923250077	0.133042193858591	0.000366173907197675	4.86613843681606e-06	5.58400712873134e-06	84.3662333430122	6.95967776884837e-14	1.5128682691276e-13	NA
P76113	0.000362276025579902	0.0173061387555966	0.000473157319553454	1.45122350803539e-06	5.67954841898678e-06	90.3152463004349	4.6378146513136e-15	1.06067753725655e-14	NA
P24554	0.000366641762391807	2.2712758049224e-06	1.61327874175194e-09	2.13769684243967e-10	5.81304457465552e-12	178.576659982659	4.62605223089728e-33	2.62457657181519e-32	NA
P77544	0.000369707568880899	0.657294083853548	0.000122722115095756	0.00599509397448353	3.32574700379328e-13	102.353471322779	1.84036306893172e-17	4.78647442668103e-17	NA
P0AFH2	0.00037908849905623	0.585861505847391	0.690541490563427	0.18134617085919	0.00245906729611383	32.996025252161	0.000272805083589318	0.000352379101259925	NA
P0A7J7	0.00038356728674855	0.0608233024904049	0.0972442982351054	2.82769401653372e-07	2.46718979136899e-06	81.9747432461714	2.05682712334979e-13	4.38719647282282e-13	NA
P0ABA0	0.000384950211446803	0.000448123069828082	1.79714454632257e-05	2.98157059339078e-10	2.29947912121127e-11	145.857439495618	2.64841579870616e-26	1.07396050702801e-25	NA
P56258	0.000389309495888085	0.00685375666566361	2.35069472950706e-09	7.16443630090459e-06	1.62961891237458e-09	129.56790002468	5.72230045520502e-23	1.97206552877727e-22	NA
P60869	0.000390165645355899	0.68054832246166	0.00116923539581375	0.312445635928519	1.84461967026117e-05	54.0983560352844	4.65181588165847e-08	7.48478671119581e-08	NA
P64596	0.000395191078625807	0.000419255455156349	2.57096761745985e-07	8.26645230167351e-14	1.60378237890656e-05	143.903062276214	6.67224363137364e-26	2.64983389931696e-25	NA
P0A9S5	0.00040002324553695	0.0563460867659145	0.135409120206471	7.07681243092831e-05	0.000307249926106878	60.6872717566099	2.6857965042229e-09	4.6121227546779e-09	NA
P39366	0.000402742529909454	2.63484937732756e-06	NA	3.28236062407818e-09	NA	NA	NA	NA	NA
P0A8T7	0.00040771760349622	0.000348372615658055	0.00373358902172159	0.033071450428745	5.29997643655769e-10	92.2495848810473	1.91535559636529e-15	4.46618797959548e-15	NA
P31060	0.000407934165855263	0.00128405070286468	2.45115023640409e-10	3.24413676054977e-09	2.03074909619372e-10	156.910593216009	1.40603895300544e-28	6.38459067226792e-28	NA
P37019	0.000409412414215628	0.242538705959448	0.000154627097558909	1.25280391958052e-09	8.47363925646738e-06	100.336615665217	4.66653230427779e-17	1.18775827317427e-16	NA
P62399	0.000412500850637066	9.87859299062366e-07	1.26583895580533e-07	1.46583477886259e-10	2.9157635667239e-13	178.020517811869	6.03418823550825e-33	3.40034661379316e-32	NA
P0A962	0.000415739760904894	0.581284552881861	0.0103420665361042	0.118450544350624	0.000942809484824074	43.9988151942688	3.29327866213216e-06	4.78500767285404e-06	NA
P0A8N0	0.000421856671813859	5.21900610859513e-05	1.74840016485545e-05	1.51145853991688e-05	2.51070556424315e-09	118.976480184566	8.16179553335489e-21	2.50869931504348e-20	NA
P0AGH1	0.000423459558535707	0.0447855097555991	0.0206650290068944	1.75815395909852e-12	0.0897702559750166	88.4589878640426	1.08183442944993e-14	2.43631840007535e-14	NA
P0AG51	0.000426250195279862	0.00883548115558469	0.0213907298917458	3.67618753535545e-08	0.0478522155984135	72.9854076059251	1.17196133392869e-11	2.29081816991374e-11	NA
P45799	0.000429781926259377	0.0816436403103191	3.24228787517204e-06	3.0235683642307e-05	1.22884288864747e-07	98.4307314805315	1.12262227976268e-16	2.78927601188304e-16	NA
P76015	0.000435961001093816	0.0120093467683638	1.84467387227284e-07	7.23761751666967e-06	5.71856085422706e-09	116.963176185753	2.08852963654614e-20	6.29578451884149e-20	NA
P00904	0.00043842185475583	0.104514408190788	0.185744218549674	0.00258533917686379	3.64029175501583e-05	55.7058084737815	2.33051727713921e-08	3.79619415846503e-08	NA
P37760	0.000440193351717281	0.867446930566727	0.00145210074802135	7.59164486028613e-06	6.35580127967e-07	80.9248627179895	3.30643622861915e-13	6.94018745302443e-13	NA
P02919	0.000442836965719569	0.00373465105198971	0.00376711686862906	1.23071053026626e-10	1.73482988020696e-08	119.163771488272	7.47826765549141e-21	2.30426424557137e-20	NA
Q46893	0.000444239790204783	0.638164450511034	5.88179376414569e-05	3.06984779626069e-06	1.42398044870637e-09	101.946122719242	2.22111736025652e-17	5.75283192066441e-17	NA
P76407	0.000448572527821304	7.37257478842779e-05	0.0370429007744877	5.3144564881697e-09	7.76361109310095e-05	98.0731803531888	1.32338706397386e-16	3.27833112283425e-16	NA
P62707	0.000451008269312084	0.0293148433630963	0.0537850408143772	0.551018226386983	0.0277728479497222	36.6722597936924	6.44764698691944e-05	8.66380921658025e-05	NA
P0A7A5	0.000452437798469431	0.00940127179642244	4.42856210955709e-05	8.93477861689323e-06	2.69790971927671e-06	93.6824270619602	9.93771049773211e-16	2.34346387043598e-15	NA
P24242	0.000452561806933995	0.0010592634844936	1.37709770842389e-06	2.03536557400102e-13	6.12426301444271e-07	143.150136049371	9.52324897390421e-26	3.74641020954533e-25	NA
P0DMC7	0.000462846447925675	0.197006629586256	0.0131005831957829	1.38992891620989e-05	1.47591387707925e-07	81.1004455356462	3.05422126520954e-13	6.4462345019496e-13	NA
P0ABQ0	0.00046670600092683	0.000138458771643663	2.14950656732599e-06	5.5220751336117e-12	8.80815857612565e-13	166.570432898456	1.42186046620123e-30	7.20140665270341e-30	NA
P0AAJ3	0.000471732854558112	NA	NA	NA	NA	NA	NA	NA	NA
P69826	0.000471851549500501	NA	NA	NA	NA	NA	NA	NA	NA
P0A6R3	0.000474894223875682	0.00360541043810508	3.60593348212918e-08	5.80774928481104e-12	2.38519883664278e-14	175.309150022604	2.20308667310155e-32	1.19568825511932e-31	NA
P31441	0.00048157113036463	0.00294193251068864	6.85247680665836e-05	6.01220679008902e-08	4.66312474446064e-05	99.3111781608478	7.48499442225029e-17	1.88026667113155e-16	NA
P32176	0.000482598269213917	2.67252843316057e-05	0.00107435803223302	4.9262444950375e-10	1.43754382354539e-07	124.377384195774	6.52839656992575e-22	2.12406348738026e-21	NA
P0A8R9	0.000489915015617553	0.0483680077812595	0.00304338005205208	2.6499150225096e-06	4.76228154297828e-06	83.0814969914837	1.24616366052291e-13	2.68091270733305e-13	NA
P0AC59	0.000495426811616019	1.40037649860535e-05	5.21999222135916e-08	1.53696495901777e-09	2.33308250946261e-10	156.053153665196	2.1124860736963e-28	9.4891205680218e-28	NA
P0ADA7	0.000498045031981984	NA	NA	0.0203733220997175	0.0021407781434697	NA	NA	NA	NA
Q46822	0.000501947557314398	0.00110636306630484	0.291194876101993	5.44389488585512e-11	1.03499699846847e-06	106.105015815507	3.24753687044435e-18	8.71817301486242e-18	NA
P26646	0.000502982099382885	0.00402075506268988	0.534715122306625	1.26408352893641e-07	4.77236739007429e-08	92.9576984552149	1.38506226011771e-15	3.25086845667403e-15	NA
P0A8D0	0.00050405646653651	0.000365715418148478	4.5789238181114e-09	1.12497652564701e-09	4.58857671306599e-12	162.842468129848	8.38575638422181e-30	4.0348389371775e-29	NA
P30870	0.000504388022385836	0.00119083162029143	3.75797198376947e-05	2.06584630455726e-10	0.000815250663198902	107.853279958883	1.44465094849496e-18	3.95029144604852e-18	NA
P0A6V1	0.000505923283858986	0.00420408054801724	0.000814085984881822	2.38788705293876e-05	0.00677994393966706	71.6211455165544	2.15444385949524e-11	4.16892384876806e-11	NA
P0ADX5	0.000511570068488988	0.0146451789882007	0.00152125078555167	6.5291495425863e-05	2.58050447207777e-06	81.5881337698318	2.44989279779085e-13	5.19460320345145e-13	NA
P45577	0.000514708818738935	0.39324322665806	0.109001083355836	8.2696424202695e-10	9.31414958420048e-05	81.8325681141543	2.19347312990328e-13	4.67069767746213e-13	NA
P0A6B4	0.000518468966067825	1.98892714064298e-06	0.00263156911457357	0.000424482362849142	5.99434516085154e-07	97.449279529889	1.76325283740495e-16	4.32515548939919e-16	NA
P0A7L8	0.000521155972313314	0.183822058369273	0.907372695920346	5.72315425302296e-12	7.02516850160416e-08	103.416265637437	1.126428558162e-17	2.96042463500139e-17	NA
P0ACB2	0.000527206481482669	0.0712541418109957	0.912145631309866	0.00147711682829583	1.36477860616142e-06	60.6071154913843	2.78139919163101e-09	4.77301836588532e-09	NA
P75864	0.000540233877893204	0.00207222454070859	0.00763152944530153	0.0539865669831882	1.36124917239565e-07	74.6136417703541	5.65694882461909e-12	1.12152820595855e-11	NA
P0AES2	0.000545193086407127	0.000300623214341588	7.57808164121678e-06	3.93076269979602e-11	2.77884211890311e-12	155.965726383288	2.20200212259381e-28	9.85583060953437e-28	NA
P00956	0.000556322612034782	2.04464417348427e-05	0.0150955364391427	4.54315261986345e-07	2.6610426442343e-05	95.2478039600726	4.84754371759996e-16	1.15841016059552e-15	NA
P0ACK5	0.00055816653672704	0.000493358073524169	0.271569232064861	0.000175082452368288	0.000434709768840575	65.5995043584754	3.11213811932322e-10	5.6794818195089e-10	NA
P32125	0.000560274680928361	0.00550796438889229	8.96965355059589e-06	0.138003339884546	0.060084719630718	58.2055683459425	7.90740824628474e-09	1.32159889326683e-08	NA
P77737	0.000560551480928493	4.18839265772569e-05	0.0113546185435714	0.000223438466755812	0.000972610489254498	74.7744599226365	5.26375763062181e-12	1.04856063629106e-11	NA
P31459	0.000586400847365699	0.000127820123895795	4.06722145376434e-08	NA	NA	NA	NA	NA	NA
P07649	0.000597775300212429	0.000307364260050175	1.10460026049896e-07	1.3831703074159e-08	6.97635400566022e-10	141.416023632221	2.16011139034378e-25	8.45790093683902e-25	NA
P0A6H1	0.000599014183016219	0.000117091223950957	6.05711546425399e-09	6.86710508015022e-08	1.93212928455367e-05	125.486111179515	3.88339815945377e-22	1.28692214502693e-21	NA
P0A840	0.000599596740429788	0.00946333381483096	2.23347098839558e-05	2.41384105059117e-09	8.53445226223406e-12	136.235817730628	2.48585027542779e-24	9.21421835425236e-24	NA
P0DMC5	0.000603378547930195	0.0174378211819463	0.0968555088870351	0.192008667560424	4.28132502686626e-06	55.6161547390522	2.42231005190772e-08	3.9405850129214e-08	NA
P0A9X1	0.000610092898578772	5.98839427201734e-09	1.44506367487633e-06	3.04044917631661e-13	1.88185274509014e-08	172.785447837926	7.34772515388259e-32	3.93661848715508e-31	NA
P37749	0.000633230734057271	0.000485238594301008	0.062275324367776	2.17130561774634e-07	4.21535504225406e-08	100.192898927659	4.98612946855269e-17	1.26652750561613e-16	NA
P0A720	0.000634793317766917	0.130952942944696	0.00440863460286755	8.03149206432093e-05	6.59889160316187e-05	67.7497949873347	1.20331898151643e-10	2.23180436749748e-10	NA
P06992	0.000635401460866552	0.531540275716209	1.08601709963472e-05	1.95638263440837e-07	8.24172272938236e-07	97.759046158172	1.5291335665387e-16	3.76193921679433e-16	NA
P23485	0.00063682119554583	4.6575930367963e-07	4.7426609434756e-08	5.12601339165381e-07	5.04947350827547e-07	135.570559912385	3.40062685781182e-24	1.2475613487163e-23	NA
P76053	0.000639321943618666	0.0928270334317143	0.903320444648265	0.000398318150490556	0.892224617294073	35.5521891302368	0.000100467567167048	0.000132859330365726	NA
P0AES6	0.000641578992268079	4.75043292505341e-08	4.07780077606651e-07	3.05802909757225e-06	1.92437662731451e-12	157.20144006366	1.22466072459972e-28	5.60164740941225e-28	NA
P0A9T6	0.000649832593060584	9.53640799417243e-05	5.14678523519197e-05	8.40695184401727e-10	3.92809731838187e-06	119.630609755625	6.01316543135357e-21	1.85969590967202e-20	NA
P37610	0.00065584127944848	0.000579140394296146	8.95854425835611e-05	4.81779281497934e-08	NA	81.9044798965297	2.02084857587842e-14	4.4943672327536e-14	NA
P20605	0.000663279155311154	0.00237654263227512	3.83199088330804e-06	8.63328346437333e-10	0.000303035239981132	109.608873378959	6.39816653453356e-19	1.79665686525286e-18	NA
P03813	0.000667631691348081	0.000804001322672737	0.0205913685618757	6.8753678955857e-10	4.38160558584558e-07	108.118306061238	1.27760003705276e-18	3.50499483849343e-18	NA
P32721	0.000670307760346434	NA	NA	NA	NA	NA	NA	NA	NA
P0ABA4	0.000683859918238621	0.000483963684231293	1.65332918648249e-07	5.55417135635727e-08	2.02969297136207e-13	152.936832057253	9.26654620052887e-28	4.04623012106863e-27	NA
P76217	0.000688311992468536	1.98781261681578e-07	0.00339404891345992	2.08494783000764e-11	7.35723816376068e-09	143.438668527842	8.30957599906268e-26	3.28964543507196e-25	NA
P0ADS9	0.000691475331349018	0.0955462801190537	3.41371880793952e-10	2.03442758547056e-10	1.1415551327745e-09	148.658774166526	7.03511244080466e-27	2.9385394535715e-26	NA
P0AC51	0.00069522787024883	0.000721066359815744	2.42150211437846e-06	7.11870283205096e-07	8.00998600367558e-12	134.285750028788	6.22676401822381e-24	2.26773851144046e-23	NA
P0AAR8	0.000705876984622774	3.77175044045041e-05	7.06409588450862e-15	8.13137186449923e-15	0.000239372155972457	181.61149004718	1.08429588032557e-33	6.30908905249903e-33	NA
P0AG78	0.000705998004542327	5.11462065962874e-07	0.000924069331771701	4.0226969680794e-05	7.80538412216321e-06	101.220567416654	3.10434333317695e-17	7.98259714245502e-17	NA
P26649	0.000706572773562065	0.000109514682162839	0.00111631208604949	0.000142445632423084	0.275343973446935	66.6370908096757	1.96851625118721e-10	3.61351992697755e-10	NA
P52598	0.00071469875170106	0.563973765586717	0.0980722868599238	0.0187155850047995	0.274331803180724	30.8205260984795	0.000628130231339631	0.000783050243553441	NA
P0A8Z7	0.000725166998345561	0.0202440042691734	0.000543402200165164	4.95389843033381e-11	0.000201868297979779	101.765644543922	2.41405134357236e-17	6.24516380598748e-17	NA
