Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	sca.adj.pval	sca.P.Value
prt1708	-0.174746091576308	-0.375345998579051	0.0258538154264349	1.40326806177883	-1.71124619464333	0.0876176809225417	0.609823931681833	-5.54156154167993	0.609823931681833	0.0876176809225417
prt4602	0.252540626585246	-0.0442798633820236	0.549361116552517	-0.22686639020882	1.67167259942171	0.0952224081256031	0.630199134687225	-5.5417122858938	0.630199134687225	0.0952224081256031
prt3681	0.25177407316218	-0.04471920487999	0.54826735120435	-1.59399536248841	1.66917213003317	0.0958305608052812	0.631849851463392	-5.54589256618696	0.631849851463392	0.0958305608052812
prt2109	-0.145231969002921	-0.313554490081809	0.0230905520759662	7.07357147752645	-1.69494554552262	0.0906700446465572	0.616803024806511	-5.54638099375848	0.616803024806511	0.0906700446465572
prt2513	0.299322431640765	-0.0594582048623185	0.658103068143849	-2.32163571939334	1.64020660469795	0.101762720100367	0.639497551915749	-5.54721280613189	0.639497551915749	0.101762720100367
prt3680	0.468098799758897	-0.0851342299575955	1.02133182947539	0.131751857860028	1.66263832228797	0.0970518226575647	0.636405394475834	-5.54738113808622	0.636405394475834	0.0970518226575647
prt5054	0.142779912330876	-0.0216578138607817	0.307217638522533	1.51185472668959	1.70563764965116	0.0886497641401636	0.613081883162578	-5.54768800130841	0.613081883162578	0.0886497641401636
prt1052	0.284992938269304	-0.055795832833361	0.625781709371969	-1.62085631930271	1.64360112702427	0.100974881110363	0.639497551915749	-5.54817559952341	0.639497551915749	0.100974881110363
prt3122	-0.247699225976611	-0.534364825487619	0.0389663735343979	1.6480533398484	-1.69740970395392	0.0902042900603997	0.614331146835867	-5.55140765919296	0.614331146835867	0.0902042900603997
prt2640	-0.240226665710361	-0.519685643066523	0.0392323116458008	0.101153506857722	-1.68895078963725	0.0918601385963422	0.621376360290928	-5.55269321617064	0.621376360290928	0.0918601385963422
prt4053	-0.130654380117644	-0.281759759593132	0.020450999357843	3.75441744134846	-1.69854126460646	0.0899872775620883	0.614247628410159	-5.55402524040444	0.614247628410159	0.0899872775620883
prt5998	-0.202389447824019	-0.438128540584135	0.0333496449360967	2.92680787142678	-1.68650763609264	0.0922812599625941	0.621422626010735	-5.55438783016296	0.621422626010735	0.0922812599625941
prt5494	0.243165659119279	-0.0370139816906548	0.523345299929212	3.04491226320677	1.70489533349928	0.0887946927447134	0.613081883162578	-5.55450800427016	0.613081883162578	0.0887946927447134
prt1977	-0.175111052713132	-0.379598461480163	0.0293763560538992	3.53948848151243	-1.68224876493821	0.0931109520881009	0.624905718712087	-5.55474159457545	0.624905718712087	0.0931109520881009
prt2113	-0.139482476769777	-0.301894375961185	0.022929422421632	2.62145907387666	-1.68710177686384	0.0921712972791907	0.621379532219263	-5.55754457836858	0.621379532219263	0.0921712972791907
prt5934	-0.199147062331649	-0.428740354942036	0.0304462302787386	3.6386288286168	-1.70385347675254	0.0889807963317999	0.613347073987911	-5.559438462449	0.613347073987911	0.0889807963317999
prt3197	-0.300272826386464	-0.669401979283061	0.0688563265101316	-1.10380528205864	-1.59867857390186	0.110597343665747	0.657651296428074	-5.56330521677161	0.657651296428074	0.110597343665747
prt1665	0.402952657106681	-0.0904666964782247	0.896372010691587	-1.52726541521317	1.60558388461513	0.109173073251795	0.654214059158496	-5.56485457172895	0.654214059158496	0.109173073251795
prt4850	-0.37808568567847	-0.839956213536943	0.0837848421800034	-0.779987056532914	-1.60881735551451	0.108368967770836	0.653112252307209	-5.56724929014865	0.653112252307209	0.108368967770836
prt1876	0.151273837235984	-0.0284224448191586	0.330970119291126	-1.44893157591986	1.65404489655854	0.0987590580375568	0.636662971506502	-5.56748793026689	0.636662971506502	0.0987590580375568
prt1582	0.137319293994942	-0.023008058083748	0.297646646073632	3.1656115379037	1.6824198332652	0.0930583473497147	0.624905718712087	-5.56914886719417	0.624905718712087	0.0930583473497147
prt4165	-0.223332634104257	-0.51111502406578	0.0644497558572651	-1.47987921201431	-1.52538016521022	0.127910186612141	0.686790794640898	-5.5727562824292	0.686790794640898	0.127910186612141
prt4523	0.175120926948432	-0.049937520562572	0.400179374459436	-2.61786068301803	1.53017821289999	0.126844037874177	0.686789217612923	-5.57456846937472	0.686789217612923	0.126844037874177
prt3539	0.542667633081774	-0.112936684582377	1.19827195074592	-1.62866217451819	1.62756146132381	0.104453754027926	0.645420850472233	-5.57712258268604	0.645420850472233	0.104453754027926
prt4557	0.353579182675832	-0.0809424324143213	0.788100797765986	-2.49540673330513	1.60018646458103	0.110425219547919	0.657651296428074	-5.57834782553411	0.657651296428074	0.110425219547919
prt2049	0.389239050324229	-0.0639101521837468	0.842388252832205	2.77382564822655	1.68749132142232	0.0921122942748882	0.621379532219263	-5.58201428672886	0.621379532219263	0.0921122942748882
prt2668	0.245739076129183	-0.0510564726015804	0.542534624859947	0.529106367410595	1.62660174158869	0.104430071457929	0.645420850472233	-5.58326284630992	0.645420850472233	0.104430071457929
prt4299	-0.2486140633629	-0.556137195549116	0.0589090688233151	-2.07442943076581	-1.58968839829076	0.11275497241661	0.659784440613664	-5.58332963712546	0.659784440613664	0.11275497241661
prt3028	-0.186300378007654	-0.406802661224908	0.0342019052095991	2.14592695158437	-1.65975458181877	0.0975566944224705	0.636662971506502	-5.58482655338761	0.636662971506502	0.0975566944224705
prt5414	0.196791147415268	-0.0379336909173241	0.431515985747861	-2.1975132840287	1.64868552898847	0.100072938396859	0.639497551915749	-5.58868325722758	0.639497551915749	0.100072938396859
prt783	-0.246415853117647	-0.54080364626622	0.0479719400309251	-1.03937460653567	-1.64506447097182	0.100664557347638	0.639497551915749	-5.58937041223062	0.639497551915749	0.100664557347638
prt3849	-0.215579299953644	-0.469054776003009	0.0378961760957199	-0.498510688791848	-1.67115253809656	0.0953436066751204	0.630199134687225	-5.58963058891641	0.630199134687225	0.0953436066751204
prt2186	0.191836079863818	-0.0430826561351547	0.426754815862791	-1.86069317175888	1.60504885129606	0.109219236010267	0.654214059158496	-5.58993149734893	0.654214059158496	0.109219236010267
prt1599	0.238012078907244	-0.0634789468949089	0.539503104709396	-3.30622216908975	1.5532084853602	0.121368572908593	0.677405988327033	-5.59086328027962	0.677405988327033	0.121368572908593
prt2652	-0.150457486063152	-0.326620948609696	0.0257059764833932	2.14388037650696	-1.6777046177727	0.0939804264271323	0.625146960712631	-5.59174502227203	0.625146960712631	0.0939804264271323
prt804	0.350620197015273	-0.0658318278122692	0.767072221842815	2.86513481222301	1.65390830757619	0.0987373470489478	0.636662971506502	-5.59176331111608	0.636662971506502	0.0987373470489478
prt828	0.28488636733755	-0.048384804556348	0.618157539231449	2.43057390584674	1.67925693193241	0.0936926832720415	0.625074756506805	-5.5920729948266	0.625074756506805	0.0936926832720415
prt3001	0.21398001643627	-0.0392425309665067	0.467202563839047	-0.204982792049887	1.66026819267591	0.0974914969846081	0.636662971506502	-5.59216858667901	0.636662971506502	0.0974914969846081
prt3714	-0.219730768439599	-0.48081281158023	0.0413512747010314	-0.201842784812112	-1.65343142596954	0.0988538985943583	0.636662971506502	-5.59262899434585	0.636662971506502	0.0988538985943583
prt3875	-0.188020543434768	-0.414675235718376	0.0386341488488393	-3.99951729193777	-1.63114789472304	0.103699056626548	0.64342744545945	-5.5945321193518	0.64342744545945	0.103699056626548
prt3904	0.190580239423156	-0.0353612512355931	0.416521730081905	-1.1715651246575	1.6573807970761	0.098093456665392	0.636662971506502	-5.59477267043651	0.636662971506502	0.098093456665392
prt1161	-0.257706629730907	-0.56136976588527	0.045956506423456	0.329503861072783	-1.66723920174588	0.0960715004820782	0.632049345276831	-5.59586136823243	0.632049345276831	0.0960715004820782
prt1181	0.544873138569339	-0.106082570403456	1.19582884754213	0.668055361390022	1.64479704821765	0.100680561913079	0.639497551915749	-5.59617531440383	0.639497551915749	0.100680561913079
prt5922	-0.201347022510421	-0.438389181063491	0.0356951360426488	0.940577506791295	-1.66859782308992	0.0957823963333952	0.631849851463392	-5.5962327288494	0.631849851463392	0.0957823963333952
prt390	-0.189489729185711	-0.414460057706267	0.0354805993348454	-0.698650212069584	-1.65509923365507	0.0985693611350185	0.636662971506502	-5.59670024471631	0.636662971506502	0.0985693611350185
prt5971	0.220335907061201	-0.041283233458765	0.481955047581167	3.8725355409929	1.65445607147814	0.0986260318094948	0.636662971506502	-5.59752519361788	0.636662971506502	0.0986260318094948
prt3812	0.220977087572493	-0.03875215629186	0.480706331436846	3.62157448719441	1.67132975840474	0.095243742859523	0.630199134687225	-5.5976904812928	0.630199134687225	0.095243742859523
prt3952	-0.298053000474673	-0.670406965637471	0.0743009646881247	-0.669238339970434	-1.57298762609394	0.116406511788411	0.669228559570294	-5.59813679842549	0.669228559570294	0.116406511788411
prt4219	-0.307367171340272	-0.692333253087983	0.0775989104074394	-2.41696912833689	-1.56989007605144	0.117273379536293	0.669228559570294	-5.59870333830355	0.669228559570294	0.117273379536293
prt4108	-0.170882593286056	-0.397112319813963	0.0553471332418518	-2.71703780936615	-1.48551156843826	0.138293815248141	0.703188891092241	-5.59945348419011	0.703188891092241	0.138293815248141
prt1725	-0.323073841862509	-0.710314048280922	0.0641663645559044	1.08302630015044	-1.63908590081253	0.101812291845081	0.639497551915749	-5.60366715058276	0.639497551915749	0.101812291845081
prt430	-0.0957442880134463	-0.211863349528743	0.0203747735018502	-1.70984571934331	-1.62007950953346	0.10586143999351	0.647470581000061	-5.60409253491759	0.647470581000061	0.10586143999351
prt1976	0.367478296020948	-0.0684985833763522	0.803455175418247	0.522027475754697	1.65609119644097	0.0983399064437089	0.636662971506502	-5.60500425592987	0.636662971506502	0.0983399064437089
prt889	-0.213633613773129	-0.464830836519772	0.0375636089735139	-0.188117411112744	-1.67076448010672	0.095370135716	0.630199134687225	-5.60578034730905	0.630199134687225	0.095370135716
prt1093	0.311901518171818	-0.0791765419003501	0.702979578243985	-0.567253267556416	1.56740107069556	0.117728886115783	0.670238862065656	-5.6065313630645	0.670238862065656	0.117728886115783
prt4545	-0.164748867369606	-0.360371088358596	0.0308733536193848	-0.268038034222043	-1.65451464590425	0.0986301455128819	0.636662971506502	-5.60798427333516	0.636662971506502	0.0986301455128819
prt5206	0.144413031853764	-0.0315427222741942	0.320368785981723	-1.9486915434689	1.61358259136703	0.107421012552022	0.651946964986369	-5.60812508205002	0.651946964986369	0.107421012552022
prt3041	-0.56544309491277	-1.32008893496147	0.189202745135931	-3.61180474245294	-1.4735375667554	0.141482877328059	0.70395839949193	-5.61060764933689	0.70395839949193	0.141482877328059
prt5059	-0.667284651278112	-1.47644127091715	0.14187196836093	3.97629758758626	-1.6201942187766	0.105813804550226	0.647470581000061	-5.61362868099174	0.647470581000061	0.105813804550226
prt1115	-0.181787013959998	-0.400205277489418	0.0366312495694215	-0.246554394192979	-1.6350699605398	0.102640931648591	0.640919847364756	-5.61378553595303	0.640919847364756	0.102640931648591
prt5105	-0.443728672804443	-1.02971038137243	0.142253035763542	-5.6787353400886	-1.49085023155769	0.137168988508985	0.701631654777419	-5.61386012416211	0.701631654777419	0.137168988508985
prt3862	0.201876866548788	-0.0399800988658451	0.443733831963421	0.57998249580594	1.6397399161044	0.101656218287776	0.639497551915749	-5.61533618665256	0.639497551915749	0.101656218287776
prt2789	0.170550732045891	-0.0530565407128434	0.394158004804624	-1.27053712057113	1.49886637114847	0.134596019847009	0.696238784446005	-5.6163855158054	0.696238784446005	0.134596019847009
prt4960	-0.202123492944828	-0.445167840671447	0.040920854781792	-1.4470350134601	-1.63463724810969	0.102867635502043	0.640919847364756	-5.61643931932197	0.640919847364756	0.102867635502043
prt2228	0.410646664186721	-0.143263687012653	0.964557015386094	-1.95386571192576	1.45771996427883	0.1457506589105	0.709824637551135	-5.61735126544109	0.709824637551135	0.1457506589105
prt1831	-0.34344363221856	-0.752480130372103	0.0655928659349831	0.746178390034827	-1.64967609471497	0.0996400119612013	0.638921785060547	-5.61796686259971	0.638921785060547	0.0996400119612013
prt907	0.222039117951476	-0.0449192798167499	0.488997515719703	1.148579671612	1.63403829080695	0.10286573688559	0.640919847364756	-5.6185996516774	0.640919847364756	0.10286573688559
prt3417	0.193472499808862	-0.0357891673188915	0.422734166936615	2.5152361955608	1.65771139474664	0.0979556411808219	0.636662971506502	-5.61981203043065	0.636662971506502	0.0979556411808219
prt5942	0.194310579274025	-0.0635392310354737	0.452160389583523	-5.59935433285715	1.4831631802382	0.139113987924402	0.703512121876392	-5.61993601933585	0.703512121876392	0.139113987924402
prt3835	-0.275650622954694	-0.604538659329155	0.0532374134197674	-0.0417153699543687	-1.64654398319981	0.100257382537634	0.639497551915749	-5.62300855481426	0.639497551915749	0.100257382537634
prt1982	0.295044119208797	-0.0638882934681695	0.653976531885764	0.0585561487683089	1.61505001459222	0.106937296182257	0.650734053847405	-5.6258428481571	0.650734053847405	0.106937296182257
prt4063	-0.152709582249821	-0.334110583929668	0.0286914194300263	-0.414000387506634	-1.65377157588555	0.0987707700721307	0.636662971506502	-5.62613714191	0.636662971506502	0.0987707700721307
prt3251	0.167802017113158	-0.0363019496295816	0.371905983855897	-1.67423917899879	1.6157709956974	0.106854445982875	0.650734053847405	-5.62693815239801	0.650734053847405	0.106854445982875
prt3280	-0.164169937971541	-0.359704118965593	0.0313642430225109	4.52934388206176	-1.64929182731589	0.0996717984694453	0.638921785060547	-5.62827474612044	0.638921785060547	0.0996717984694453
prt2061	0.384071351210768	-0.123643343374391	0.891786045795926	-4.77078639181258	1.48878832575052	0.137615688462386	0.702299013552985	-5.63106950397148	0.702299013552985	0.137615688462386
prt2538	0.212300887218982	-0.0660469557318892	0.490648730169854	-2.5704365082643	1.49966596033113	0.134529521378284	0.696238784446005	-5.63302978789596	0.696238784446005	0.134529521378284
prt1584	0.205711887222388	-0.0442651279109353	0.455688902355711	-1.18107570320771	1.61683877223982	0.106547839980483	0.649757909483621	-5.63366522374535	0.649757909483621	0.106547839980483
prt1659	-0.246856054424808	-0.550751505825615	0.0570393969759995	-2.10637741414818	-1.59728968045723	0.11105065307886	0.657651296428074	-5.63535878507413	0.657651296428074	0.11105065307886
prt1343	0.253531975163868	-0.0519986446532243	0.55906259498096	1.21046364636063	1.63016190279961	0.103668420142996	0.64342744545945	-5.63560802872294	0.64342744545945	0.103668420142996
prt1791	-0.236752105258455	-0.54115872930299	0.0676545187860801	-0.213192784453249	-1.52830665134711	0.127110825793163	0.686789217612923	-5.63613429479735	0.686789217612923	0.127110825793163
prt5590	0.153907927903287	-0.0285564716810367	0.336372327487611	1.0730330311561	1.65690200272381	0.0981150187711442	0.636662971506502	-5.63785382353651	0.636662971506502	0.0981150187711442
prt2275	0.31519673512905	-0.0701157636858765	0.700509233943977	-0.0632488093651669	1.60733637197293	0.108634337967099	0.653112252307209	-5.63814680756634	0.653112252307209	0.108634337967099
prt1809	-0.371326064237104	-0.816009199583194	0.0733570711089866	2.50058832401967	-1.64041484326513	0.101516982502056	0.639497551915749	-5.63843931266243	0.639497551915749	0.101516982502056
prt1025	-0.202143544162054	-0.453859648939124	0.0495725606150155	-2.53042788068535	-1.57907087763689	0.115163347026384	0.667613605950049	-5.63850418383007	0.667613605950049	0.115163347026384
prt5602	0.230379661132769	-0.045812881528249	0.506572203793786	1.57881100546499	1.6386817641712	0.101885808494036	0.639497551915749	-5.63992878641326	0.639497551915749	0.101885808494036
prt3321	-0.246020633809506	-0.540990558141464	0.0489492905224517	3.34401801196843	-1.6385517416672	0.101915260991004	0.639497551915749	-5.64047361971361	0.639497551915749	0.101915260991004
prt5791	-0.141633040818129	-0.313095904711197	0.02982982307494	-1.42290176481091	-1.62331355226175	0.10521679433019	0.647282544913745	-5.64100752352252	0.647282544913745	0.10521679433019
prt2866	0.242169865983348	-0.0601141572337126	0.544453889200408	0.253613240552659	1.57401976641671	0.116118178132426	0.669228559570294	-5.64146262922757	0.669228559570294	0.116118178132426
prt683	-0.182445138739821	-0.401158646616968	0.0362683691373263	1.33193230373065	-1.63870176244886	0.101870177448177	0.639497551915749	-5.641917468851	0.639497551915749	0.101870177448177
prt549	-0.481340990836081	-1.10623226120884	0.143550279536682	-3.26229926018899	-1.51487316532221	0.130692348366753	0.690276487852566	-5.64244869239714	0.690276487852566	0.130692348366753
prt4437	-0.286252711406543	-0.643227798138798	0.0707223753257113	-1.31012075431382	-1.57616552054378	0.115733795078621	0.668981474442896	-5.6425914230636	0.668981474442896	0.115733795078621
prt5049	0.22928837723661	-0.0447176870103734	0.503294441483594	1.27940494092933	1.64379103491267	0.100802707040083	0.639497551915749	-5.64368314322672	0.639497551915749	0.100802707040083
prt3635	0.288709132213509	-0.0608983415017821	0.6383166059288	-0.499952117973727	1.62320314854298	0.105291293972636	0.647282544913745	-5.64571989392287	0.647282544913745	0.105291293972636
prt1380	-0.298143277513403	-0.661508118624758	0.0652215635979519	0.717236331124158	-1.61219667636432	0.107571249222751	0.651946964986369	-5.6463546530403	0.651946964986369	0.107571249222751
prt5521	0.208914835018167	-0.0411970721835714	0.459026742219905	4.51057540950101	1.6408151370899	0.101419377089575	0.639497551915749	-5.64690379050863	0.639497551915749	0.101419377089575
prt3148	-0.134227488622556	-0.295498748767654	0.0270437715225412	0.0929716824756679	-1.63500933649455	0.102637709701118	0.640919847364756	-5.64774504471856	0.640919847364756	0.102637709701118
prt1569	1.35311830483397	-0.392827661925244	3.09906427159318	-1.146827107821	1.52377611688552	0.128386023726304	0.686790794640898	-5.64793853674601	0.686790794640898	0.128386023726304
prt5811	-0.219614371446024	-0.489396041029912	0.0501672981378634	-0.631554994338446	-1.59963712127891	0.110354219062113	0.657651296428074	-5.64798375093776	0.657651296428074	0.110354219062113
prt4675	-0.187540002663536	-0.412059125351067	0.036979120023995	-0.336866773015587	-1.64104670950162	0.10140447161812	0.639497551915749	-5.64851560453786	0.639497551915749	0.10140447161812
prt1462	0.176017182688566	-0.0346050473644517	0.386639412741584	-0.298141709907846	1.6417736933794	0.101242905325184	0.639497551915749	-5.64880518212924	0.639497551915749	0.101242905325184
prt5479	-0.240310631222212	-0.533728505919792	0.0531072434753679	-2.0907823788564	-1.61035137197566	0.108151914962191	0.653112252307209	-5.64994183617833	0.653112252307209	0.108151914962191
prt2791	-0.160421003799616	-0.365331065307475	0.0444890577082439	-3.61138466787556	-1.54031069963008	0.12448283872617	0.682841177691077	-5.65268100844227	0.682841177691077	0.12448283872617
prt2730	0.246030941467553	-0.0491167079164914	0.541178590851596	0.494037679313151	1.63764113966981	0.102106442455881	0.639497551915749	-5.65616465714999	0.639497551915749	0.102106442455881
prt2110	0.180651408735381	-0.0349293888938619	0.396232206364625	-0.329267997969474	1.6462273487558	0.100320234197438	0.639497551915749	-5.65725974991742	0.639497551915749	0.100320234197438
prt3524	0.403876596795226	-0.0933896767163679	0.90114287030682	0.297268960404533	1.59587121852284	0.111171864977085	0.657651296428074	-5.65730152695635	0.657651296428074	0.111171864977085
prt3547	0.730122193090168	-0.17298788193803	1.63323226811837	3.27249851415405	1.58852122246724	0.112823139344936	0.659784440613664	-5.6578033026051	0.659784440613664	0.112823139344936
prt1476	-0.365230833730717	-0.817368051769477	0.0869063843080424	0.446830596460061	-1.58731512375906	0.113112629101797	0.660833276154607	-5.66210336969284	0.660833276154607	0.113112629101797
prt4154	-0.184020932896127	-0.406155979046518	0.0381141132542639	4.46648015854534	-1.62743213124068	0.104246687967832	0.645420850472233	-5.66385273179199	0.645420850472233	0.104246687967832
prt5525	-0.387814449116558	-0.877159369004267	0.101530470771151	-3.06210940092976	-1.55829788600595	0.119999896727853	0.673652527758284	-5.6641211714637	0.673652527758284	0.119999896727853
prt4135	0.154390102878691	-0.0327407825729377	0.341520988330319	2.17517874553109	1.62087043071582	0.105660120818134	0.647470581000061	-5.66416636556129	0.647470581000061	0.105660120818134
prt407	0.196075220281438	-0.0390804156955597	0.431230856258436	0.857129786019028	1.63803778398286	0.102016635040158	0.639497551915749	-5.66557932333941	0.639497551915749	0.102016635040158
prt4871	-0.140759330730045	-0.312807919764478	0.0312892583043893	-0.755552471069381	-1.60732019283634	0.108600853208804	0.653112252307209	-5.66571628608528	0.653112252307209	0.108600853208804
prt245	0.269436714343948	-0.0860769842593983	0.624950412947293	-0.696982187814333	1.48938968784794	0.137079410535923	0.701631654777419	-5.66679459989814	0.701631654777419	0.137079410535923
prt2542	-0.37808401241038	-0.856593972953903	0.100425948133143	-2.16419941898662	-1.55306772360005	0.121155134189496	0.676844325080982	-5.66698619331012	0.676844325080982	0.121155134189496
prt2642	0.171216655314092	-0.0345557941459368	0.37698910477412	0.159045751769761	1.63468886560774	0.102729161774087	0.640919847364756	-5.66787510566289	0.640919847364756	0.102729161774087
prt3264	-0.336481622811189	-0.80753935122838	0.134576105606001	-4.48998555318513	-1.40579468828195	0.160838138786968	0.729784695943456	-5.67003341605713	0.729784695943456	0.160838138786968
prt4273	-0.26540215837799	-0.610759554966614	0.0799552382106345	-3.53369010806913	-1.51207307759724	0.131528104742107	0.692212846164564	-5.67101554527191	0.692212846164564	0.131528104742107
prt4434	0.247789242938305	-0.0529546543948985	0.548533140271509	-0.975918324984311	1.61911754912125	0.106107628259177	0.64831544761208	-5.67176883782611	0.64831544761208	0.106107628259177
prt2770	-0.168122830798725	-0.370730889796485	0.0344852281990352	0.197364286616235	-1.62997964272102	0.103682723892556	0.64342744545945	-5.67464514976074	0.64342744545945	0.103682723892556
prt5972	0.293659207397168	-0.0642239935308627	0.651542408325198	0.0886151517392903	1.61220586360672	0.107558645337528	0.651946964986369	-5.67536358755191	0.651946964986369	0.107558645337528
prt4014	-0.282450496968535	-0.638153999637956	0.0732530057008858	-1.17356132283152	-1.56080002982759	0.119319097512054	0.672220267673543	-5.67630625394029	0.672220267673543	0.119319097512054
prt4768	0.173118734118418	-0.0684932871859346	0.414730755422771	-1.48762602248686	1.40799495110432	0.159798163639925	0.729784695943456	-5.67673468487193	0.729784695943456	0.159798163639925
prt3435	-0.244859253139724	-0.570877406706879	0.0811589004274316	-5.06807443282109	-1.47833301999465	0.140423726222	0.70395839949193	-5.67706952685782	0.70395839949193	0.140423726222
prt2733	-0.263273003285923	-0.58757782979961	0.0610318232277648	1.11185307080856	-1.59476991399402	0.111362286195154	0.657651296428074	-5.67786315112169	0.657651296428074	0.111362286195154
prt4854	-0.248797540970056	-0.560865099386394	0.0632700174462825	-1.49581591780058	-1.56699414404641	0.117850260756112	0.670238862065656	-5.6781363074292	0.670238862065656	0.117850260756112
prt1152	-0.20993574182294	-0.466549196120419	0.0466777124745391	0.321886005575839	-1.60717643818752	0.108620567172076	0.653112252307209	-5.67946812883207	0.653112252307209	0.108620567172076
prt4390	-0.195790969680074	-0.432417764866175	0.0408358255060274	3.01753708771502	-1.62543679263672	0.104664188469233	0.645420850472233	-5.68062863598354	0.645420850472233	0.104664188469233
prt3787	0.210836166554188	-0.0459435775250871	0.467615910633463	2.69313329425699	1.61289939809451	0.107350793859511	0.651946964986369	-5.68088741916451	0.651946964986369	0.107350793859511
prt751	-0.271437217519484	-0.613745088868474	0.0708706538295057	-1.12137267012427	-1.55829712920931	0.119853822827886	0.673652527758284	-5.68294478222474	0.673652527758284	0.119853822827886
prt2543	-0.279745033763789	-0.628210350276551	0.0687202827489725	-1.83427148133078	-1.5782443566679	0.115304302795392	0.667777883647186	-5.68302548770994	0.667777883647186	0.115304302795392
prt1679	-0.221175691888436	-0.496322339800986	0.0539709560241134	-1.31327472065423	-1.579969807082	0.114851109030448	0.667092598434356	-5.68456019889805	0.667092598434356	0.114851109030448
prt4027	0.162039221580062	-0.034334636233759	0.358413079393883	1.22254383961129	1.62086525811805	0.105623017840765	0.647470581000061	-5.68604391094139	0.647470581000061	0.105623017840765
prt4752	-0.209361035704242	-0.478356914105362	0.0596348426968787	-1.30032195693245	-1.52954860209224	0.126828309027274	0.686789217612923	-5.6903188235735	0.686789217612923	0.126828309027274
prt3498	-0.18427535988117	-0.407195472523871	0.0386447527615306	1.19696208295995	-1.62385867587412	0.104994089437349	0.646780838423095	-5.69058262909689	0.646780838423095	0.104994089437349
prt232	0.530714453202854	-0.132669040526241	1.19409794693195	0.841659926237565	1.57218686001421	0.116604135229403	0.669228559570294	-5.69120905236902	0.669228559570294	0.116604135229403
prt2092	-0.232129896490891	-0.514208017629124	0.0499482246473412	2.80633620221729	-1.61658776112665	0.106560297155314	0.649757909483621	-5.69137189073686	0.649757909483621	0.106560297155314
prt2580	-0.191397288260189	-0.431699635981103	0.0489050594607259	-2.04787898381728	-1.56557466745534	0.118198104616514	0.67026479699003	-5.69139551578059	0.67026479699003	0.118198104616514
prt2695	0.285497159883303	-0.074293734522362	0.645288054288967	0.635095957877331	1.55898602403875	0.119626364820053	0.673319126566901	-5.69482660915063	0.673319126566901	0.119626364820053
prt2501	0.217417973222817	-0.0486079346111866	0.48344388105682	1.19911538625693	1.60563129577965	0.108970537470225	0.654214059158496	-5.69563819904716	0.654214059158496	0.108970537470225
prt3517	-0.149734198081149	-0.33334841217833	0.0338800160160317	-0.835194842248611	-1.60235849013433	0.109734452969165	0.655783583481067	-5.69571199791054	0.655783583481067	0.109734452969165
prt3209	0.133600915685954	-0.0295515233058018	0.29675335467771	0.190025104284376	1.60857910755031	0.10829523992801	0.653112252307209	-5.69713735193848	0.653112252307209	0.10829523992801
prt1339	0.170282737824196	-0.0375590216962347	0.378124497344626	3.00845234586189	1.60939465768178	0.10811577546482	0.653112252307209	-5.69853888030889	0.653112252307209	0.10811577546482
prt1188	-0.266024710330262	-0.598714917851709	0.0666654971911855	-1.99574440601235	-1.57166670790299	0.116767130885492	0.669228559570294	-5.70017890984925	0.669228559570294	0.116767130885492
prt2435	-0.304580450480397	-0.68596158671303	0.076800685752236	0.711770117347755	-1.56912182944945	0.11726008481999	0.669228559570294	-5.70092201399796	0.669228559570294	0.11726008481999
prt4860	-0.483175384591606	-1.08728801994767	0.120937250764457	2.76331979442413	-1.57139662350047	0.116722093125487	0.669228559570294	-5.70651187590114	0.669228559570294	0.116722093125487
prt2307	0.123060578750248	-0.0270254249731923	0.273146582473689	1.18819813318961	1.61060557000473	0.107842791126436	0.652933145064191	-5.7080030643271	0.652933145064191	0.107842791126436
prt5090	0.212346955916766	-0.0477385405652894	0.472432452398821	3.07354451190204	1.60385020655831	0.109338542375177	0.654214059158496	-5.70901035126036	0.654214059158496	0.109338542375177
prt2930	-0.268507861041126	-0.626029807862298	0.0890140857800469	-3.60332117419977	-1.47725871025675	0.140535216998936	0.70395839949193	-5.71299488564113	0.70395839949193	0.140535216998936
prt767	-0.195679944882055	-0.437457114095718	0.0460972243316083	0.031983414013858	-1.59028884217717	0.112428351096011	0.659784440613664	-5.7131651428153	0.659784440613664	0.112428351096011
prt5749	-0.234777734419896	-0.523362537794369	0.053807068954577	-0.740853670398693	-1.59859211029071	0.110575077441937	0.657651296428074	-5.71539218297175	0.657651296428074	0.110575077441937
prt5809	0.277986028200328	-0.0648534970765587	0.620825553477215	2.22561914103075	1.59283782623201	0.111791857903694	0.658606841903909	-5.71813354342733	0.658606841903909	0.111791857903694
prt4783	-0.269247562900742	-0.621678518249763	0.0831833924482783	0.5402168936647	-1.50101536719575	0.133986847480627	0.696238784446005	-5.7187083058428	0.696238784446005	0.133986847480627
prt5750	-0.218839772649767	-0.52899211430655	0.0913125690070167	-3.50601530676831	-1.38853240061624	0.166005729982598	0.736496171383146	-5.72127338727739	0.736496171383146	0.166005729982598
prt637	-0.154042233518189	-0.343777880042417	0.0356934130060395	0.585109588272397	-1.59490931276329	0.111331100242962	0.657651296428074	-5.72129256509173	0.657651296428074	0.111331100242962
prt4367	-0.208201327576354	-0.467021488974181	0.050618833821474	0.811140163921676	-1.58033014563169	0.114640727083886	0.667092598434356	-5.72188094700305	0.667092598434356	0.114640727083886
