	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value
prt2108	0.3847886730174509	1.4624254186230212	-6.927371707751258	0.08573970265035857	-0.3519830997155945	0.5234625050163116	0.9828914535399045	0.7005481139589841
prt2109	-1.6949455455225684	7.073571477526453	-5.546380993758597	-0.1452319690029169	-0.3135544900818029	0.023090552075969134	0.6168030248065776	0.09067004464656689
prt211	3.1399708921532707	-0.46157256539431174	-2.0813307516079176	0.3620968333205312	0.1355312942276987	0.5886623724133637	0.03485122829778383	0.0017890297192862366
prt2110	1.6462273487558048	-0.3292679979694736	-5.65725974991742	0.18065140873538188	-0.034929388893859464	0.3962322063646232	0.6394975519157422	0.10032023419743681
prt2111	-0.521277084705448	-2.6942965116345987	-6.632209329901684	-0.14700228254383774	-0.7016067032435607	0.4076021381558852	0.9662491647738095	0.6024980505284694
prt2112	-0.8208837577632576	2.319110704644114	-6.659411072679716	-0.11548859850711013	-0.3918507558179185	0.16087355880369825	0.9023096092295178	0.41207417591966544
prt2113	-1.6871017768638876	2.621459073876664	-5.557544578368463	-0.1394824767697802	-0.3018943759611874	0.022929422421626988	0.6213795322192073	0.09217129727918243
prt2114	-2.088282160183346	0.48206062508832465	-4.834442418724315	-0.2078732290493135	-0.4034234445687428	-0.012323013529884186	0.41100236729253947	0.03725289743413344
prt2115	0.8586792771608919	-0.05828904084077944	-6.639108280369348	0.08574814001669084	-0.11042298238334652	0.2819192624167282	0.8952455572971167	0.3909058017808835
prt2116	1.251429345304784	3.8414289819151057	-6.204291775741598	0.21475470620685888	-0.12234570746106554	0.5518551198747833	0.7812196651638789	0.21131991942682923
prt2117	-0.6858964721498283	-1.0357033644467717	-6.693463855828122	-0.07042594984863904	-0.27216508612862633	0.13131318643134823	0.930943239864684	0.49310094083899403
prt2118	1.4360695737100202	-1.0784538960798702	-5.8208669380065	0.18889324018094755	-0.06957767934745906	0.44736415970935417	0.7158904873366893	0.15164946823415534
prt2119	-0.09105634921946607	-0.6752058304584786	-6.948656059534156	-0.018633280049414225	-0.42081650690630773	0.3835499468074793	0.9924212935127406	0.9274892730316785
prt212	7.425178636267552	2.3106399661275283	19.06537083906076	0.8370710573255309	0.6156083840738092	1.0585337305772526	2.5749895984800808e-11	4.549148290648143e-13
prt2120	0.24845214882404631	2.723191087832506	-6.922915476172504	0.09665052364763049	-0.6675930196264628	0.8608940669217238	0.9917830276624297	0.8038836673035681
prt2121	0.7374486936765668	2.146775933228488	-6.660345378872615	0.14371515604067353	-0.2391153274599085	0.5265456395412556	0.9177595303338615	0.46117416399276534
prt2122	0.9473467785828913	-2.633784081863886	-6.320370668724621	0.2384837352618474	-0.2564554952485083	0.7334229657722031	0.880304821188756	0.34405050954710104
prt2123	0.09382569066097657	-0.9308394484074741	-6.865778406972882	0.015187712039975265	-0.30289417854596756	0.3332696026259181	0.9924212935127406	0.9252876236430103
prt2124	-0.6018940023289299	2.3255951332994225	-6.815581910612221	-0.0887471661736301	-0.3783999517499221	0.20090561940266188	0.9464326259820798	0.5475026619544912
prt2125	0.011311987515468901	-0.6665750798287458	-6.934739264361982	0.0013436247438843169	-0.23202715681809982	0.23471440630586843	0.9981019791160619	0.9909790732815097
prt2126	-1.2168615267093155	1.6454429638749375	-6.248045693040124	-0.1585889660694484	-0.41460196867371546	0.09742403653481868	0.7959501499174461	0.22419262556008066
prt2127	1.1732304172056454	-3.6772880176461866	-5.968560668274226	0.1422355515699203	-0.09631084669131187	0.38078194983115243	0.812346037685369	0.241604640266289
prt2128	-1.3446323132759594	-1.400708657866539	-6.019216661666178	-0.23202882499749156	-0.5712006564576122	0.10714300646262914	0.7497720455647787	0.17945814691367612
prt2129	-0.5385739128818314	0.42852534309479945	-6.7358002033531665	-0.06754626304134703	-0.3139567379623719	0.17886421187967785	0.9627355409392203	0.5904211500422412
prt213	3.04786108357083	1.2152161379924444	-2.41554630107606	0.3337420757815468	0.11864558216140292	0.5488385694016906	0.04588963909865835	0.0024169866652493975
prt2130	-2.1472180818996907	0.4642267695484815	-4.698601221998949	-0.30398322618005524	-0.5821119096652487	-0.025854542694861704	0.37564848421429425	0.03224316156172692
prt2131	-0.5212181373182228	-0.8469326664894363	-6.796743668440788	-0.061674596476056776	-0.29415020566549643	0.17080101271338285	0.9662491647738095	0.6024433915257862
prt2132	0.5226969406986355	3.4647802399927095	-6.829926287334935	0.04680680501833745	-0.12910046188765467	0.22271407192432957	0.966120968357334	0.6014000215549611
prt2133	0.12218444957262553	1.4555404781570467	-6.975068928944237	0.0152330977504187	-0.22967155371695747	0.26013774921779487	0.9921574873914691	0.9027984986403814
prt2134	0.16273356588807567	2.0578862567399883	-6.969932297774716	0.014158660501021991	-0.15674800517247908	0.18506532617452306	0.9921574873914691	0.87078855875418
prt2135	-0.1423065124356913	-0.5333963419120109	-6.802902157253944	-0.02230703057140282	-0.33029911067418144	0.2856850495313758	0.9921574873914691	0.886896419092847
prt2136	0.350612005816747	1.1401380756808206	-6.942225050118086	0.027371659029125417	-0.12597745268707178	0.1807207707453226	0.9853328045574425	0.7260139838993928
prt2137	0.800651239497191	0.33319699820898163	-6.653557646937134	0.09844269036654563	-0.14310371237612043	0.33998909310921166	0.9067936305926936	0.42369936273105524
prt2138	0.22039870899508046	1.1396733803306822	-6.9157207137585495	0.03755162538514112	-0.29717789019551616	0.3722811409657984	0.9918240950292757	0.8256483665328267
prt2139	-1.4773784315627694	1.2979104598332087	-5.870711422814077	-0.26631850149494074	-0.6204560837159163	0.08781908072603478	0.7039583994919258	0.14018099295587308
prt214	2.689131189702228	2.7146183885109045	-3.4208451433161544	0.49570312049542364	0.13359972834579614	0.8578065126450511	0.12207169016956493	0.0073853372552586775
prt2140	-0.3432408780915323	-0.21036279710693528	-6.8935287283248465	-0.03287669978804553	-0.22103974369299592	0.15528634411690487	0.9862643307033667	0.7315539258315474
prt2141	-0.8492980325554819	1.6341865014444725	-6.658372141493445	-0.11000301420157177	-0.3644356702891327	0.14442964188598917	0.8959352545125101	0.39609406822460325
prt2142	-0.393339701318696	2.7490944580992775	-6.909140577940514	-0.05510184365778337	-0.33029276249384953	0.2200890751782828	0.9792018764329713	0.6942259400165511
prt2143	-0.4466964253570692	0.44043778067520545	-6.814774822583945	-0.06964657564924703	-0.37597276500943183	0.23667961371093776	0.9756969191751215	0.6552869772011589
prt2144	-1.6674679402713575	-5.0553999454782215	-5.32447424632838	-0.2984301908553295	-0.6507007267860472	0.053840345075388096	0.6335887621453983	0.096516688100149
prt2145	1.7661142760263184	0.047446349201060875	-5.407980704025662	0.23261595319711426	-0.026143972584888042	0.49137587897911655	0.5797235170824496	0.07797278166018017
prt2146	-0.9840561496414995	-0.15097527803860075	-6.51549033086322	-0.09015716787077377	-0.2701384718703928	0.08982413612884527	0.8712032907072957	0.32553962962762617
prt2147	0.8410257108994998	0.9855417010070968	-6.63522486621674	0.14622795763105834	-0.1953404830224575	0.48779639828457416	0.896796928671565	0.400718760961411
prt2148	1.6264521914960055	-0.8104893380404148	-5.473916308400575	0.7590625151076231	-0.15851304194363713	1.6766380721588834	0.6454208504722323	0.104665747918247
prt2149	0.30733186936203766	0.8965920549867133	-6.876480430174193	0.04190773923866742	-0.22596351588373192	0.30977899436106676	0.9917830276624297	0.7587113196759474
prt215	2.8826298521851212	-0.09836393005821377	-2.847972380766711	0.5124457575621353	0.16316643974238332	0.8617250753818873	0.07432101049030396	0.004115618266874021
prt2150	0.6208174887470607	-0.8493345448594106	-6.740563849928717	0.07983544150735777	-0.17289061705196546	0.332561500066681	0.9446008000480045	0.5350341552361515
prt2151	0.084420416262575	2.5737079988756006	-6.987827228807622	0.007845649415774147	-0.17471687156667826	0.19040817039822655	0.9924212935127406	0.9327537076071997
prt2152	-1.3787487798874634	0.40387400052152034	-6.04389276921215	-0.21227778811911824	-0.514743401750986	0.09018782551274945	0.7400559678881395	0.16856297516801264
prt2153	-0.06137980235768778	0.8316070616029754	-6.952515684880083	-0.0070185780065396	-0.23166008774056981	0.21762293172749061	0.9936777579410627	0.95108046684197
prt2154	0.11748815923780573	-2.135916967040734	-6.756587485730316	0.018215021569708778	-0.28660584830310293	0.3230358914425205	0.9921574873914691	0.9065342076910582
prt2155	-0.9066143905953491	1.763287129305541	-6.571476173038007	-0.08036337939462301	-0.25448588613199197	0.09375912734274594	0.8863424490551354	0.36501376706516064
prt2156	-0.4375512929901062	0.19615673168727607	-6.860678463887442	-0.05818593878948253	-0.3194462897068428	0.20307441212787775	0.9779765792574384	0.6618976181737453
prt2157	-0.05512230383096174	-2.5158186559626015	-6.926717360927012	-0.009827229287040551	-0.36052970760938746	0.34087524903530636	0.9936777579410627	0.9560742026732548
prt2158	-0.6004985500239525	-5.2816362203364395	-6.4830435411754	-0.08250183534352562	-0.35297466609922207	0.18797099541217083	0.9467088471632372	0.5486707387203666
prt2159	-0.832708204815901	2.1120432778926883	-6.625705987723002	-0.0645943735465444	-0.21698037648562696	0.08779162939253815	0.8992432882208121	0.4053852292284805
prt216	4.59560526523675	1.428695111353565	3.3310604188353583	0.6830228457540847	0.3910705868760206	0.9749751046321488	0.00014393395286053478	5.373534240126632e-06
prt2160	0.6764004817505677	-0.963155911192275	-6.749062761560689	0.05800941717307351	-0.11048090286050236	0.22649973720664937	0.9333063735315552	0.4990931627620484
prt2161	-0.286983898114305	-0.09262667663187397	-6.849558757277004	-0.03481740295284452	-0.27317524286363476	0.20354043695794571	0.9917830276624297	0.7742424060455604
prt2162	-0.7731487789808983	-0.1383085211123928	-6.617895042347961	-0.091481737676814	-0.3239308684957909	0.14096739314216286	0.9129154363079954	0.4397844201870681
prt2163	-0.8205925561661703	-3.5520507815049465	-6.373677840148414	-0.11503107350547381	-0.3907826025244384	0.1607204555134908	0.9023096092295178	0.41246575313799494
prt2164	-0.41560942347337704	2.87846693298344	-6.860439880573554	-0.046950934227978025	-0.26887094413845714	0.1749690756825011	0.9779765792574384	0.6778634726079169
prt2165	2.3145409810136526	3.937920622053352	-4.343564643104609	0.30979066826033597	0.04686789878117481	0.5727134377394971	0.2749048982011337	0.021013127540785947
prt2166	-0.15866740383381128	-0.6991692481678637	-6.95952126235574	-0.013763067405877849	-0.1841796895311144	0.1566535547193587	0.9921574873914691	0.8739940008309014
prt2167	-0.309192199738779	2.47385308243316	-6.894077654115881	-0.07019767654436126	-0.5161757803132667	0.37578042722454424	0.9917830276624297	0.7572941908165951
