	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value
prt2349	1.0835513310609195	-0.9389415706006758	-6.191401093793266	0.2511292836431593	-0.20439928335241603	0.7066578506387347	0.8665352159666128	0.2791687620772437
prt235	4.348650867944026	1.1312239856550956	2.3338732708685637	0.5820317430478994	0.3191066418453162	0.8449568442504827	0.00040069633973503554	1.642854992913646e-05
prt2350	-1.1644848072223195	-0.37832193559621535	-6.1840300125425784	-0.2904594755301342	-0.7807147878240615	0.1997958367637931	0.8433040770305275	0.24487239371599748
prt2351	-1.7937465728764939	-0.7427669755502141	-5.2827971790437855	-0.5605776557883064	-1.1748359053029485	0.0536805937263356	0.6198746259240926	0.07355845560965898
prt2352	-0.36105443746055627	-0.1650664024582373	-6.819127967236344	-0.03650882105827058	-0.23514298170269926	0.1621253395861581	0.9819917363488662	0.7182008624469735
prt2353	-0.4705623802352331	0.4649930500067217	-6.81115686020713	-0.032201786606502025	-0.16663612891608834	0.10223255570308429	0.9729794362351133	0.6381481288422572
prt2354	1.8490630176095109	3.1867402168221717	-5.253825798807478	0.1895874485102751	-0.011833822607831668	0.39100871962838185	0.5850255394063169	0.06500899753866031
prt2355	1.243111392733354	-0.9132821602624303	-5.9927476529590145	0.24601142132557352	-0.14288027889965677	0.6349031215508039	0.8277559429073268	0.21445514225471196
prt2356	-0.2932683141879821	2.329647950447289	-6.890655035887849	-0.0373317307280252	-0.2873830534670509	0.2127195920110005	0.9843149574070454	0.7694289992804739
prt2357	0.9332168196541781	1.2615455884847557	-6.461837565968931	0.14012253719463352	-0.15484930204698744	0.4350943764362545	0.9036889258014873	0.35113901296741334
prt2358	0.18154981272991572	-2.3524969428085094	-6.782636901318527	0.02055236741119648	-0.20203345410045195	0.24313818892284492	0.994432212450736	0.8560326923110861
prt2359	-0.13316828152988908	-1.327803205796377	-6.842424019509979	-0.02809245612011968	-0.44270787600106865	0.3865229637608293	0.9957468699667953	0.8941217958272878
prt236	3.236859987474286	0.5337619216213628	-1.7799551058932748	0.5584229107381853	0.21943984061299282	0.8974059808633778	0.025492967301313802	0.0012916436765998992
prt2360	-0.025980890856435485	0.2690015091246235	-6.831081818590116	-0.005506901189667318	-0.4219698098077671	0.4109560074284324	0.9995291464540942	0.9792831667635616
prt2361	-0.6264692796005322	1.7606365877201469	-6.75336984075868	-0.10093608271573928	-0.4174294604051151	0.21555729497363652	0.9589801278611682	0.5312706594383229
prt2362	0.6932598246974645	-4.2572320518008295	-6.480235057734295	0.16476492958362243	-0.30271988324739896	0.6322497424146438	0.9457794330596198	0.48862040781448346
prt2363	-0.15019386247291522	-1.4022848373092514	-6.8222839476291925	-0.021208123051731087	-0.2987220347102046	0.2563057886067424	0.9950042554005177	0.8806799389298845
prt2364	2.4413056549820795	-3.8052194560677597	-3.830688861609382	0.3798603096216304	0.07372872073744013	0.6859918985058207	0.22884349114753966	0.015179951579453463
prt2365	0.5258000395716712	0.7337045195912033	-6.764810303318898	0.05725107203288937	-0.15665445359461885	0.27115659766039757	0.9724364396417231	0.5992510527713181
prt2366	0.9502806416506074	2.436506689537242	-6.37308032046202	0.3920929083563516	-0.4186619270362084	1.2028477437489116	0.9036889258014873	0.3424513332759166
prt2367	-0.2857743066324962	-0.6768457486058509	-6.831332028708243	-0.033977626878951284	-0.26757913455812543	0.19962388080022286	0.985211522991916	0.7751699186398903
prt2368	-0.3327945752060697	2.295164814543118	-6.858866411574974	-0.05457968104280164	-0.3767666348929977	0.26760727280739444	0.9819917363488662	0.7394225633221456
prt2369	0.5586844948668866	-1.605861523660158	-6.682673634752292	0.12314071112105807	-0.31015813443674684	0.5564395566788629	0.9713002573232371	0.5766869124983922
prt237	2.8289437878574724	-1.5873853061919312	-2.8655545049915094	0.6191870081275921	0.18892710560039977	1.0494469106547843	0.08828323686449892	0.00489971964597969
prt2370	0.1258687028325272	-0.3759895639917039	-6.888608874030992	0.014366561558102564	-0.2098749041491923	0.23860802726539743	0.9957468699667953	0.8998855018366936
prt2371	1.56041321020511	-1.592096891523606	-5.644641477442225	0.1331462263735146	-0.03451144578478385	0.300803898531813	0.7198645502796436	0.11931509683246168
prt2372	-0.2310579882161078	0.9371490992689971	-6.896220462034424	-0.01955897011092267	-0.18583873051525523	0.1467207902934099	0.9892336015236125	0.8173565364945768
prt2373	0.9942158141219984	-0.9073913225601149	-6.368780668514295	0.1650081865839903	-0.16112586472578033	0.49114223789376094	0.8950947077166219	0.32063094556935084
prt2374	-1.3954264689613547	1.7029375169937202	-5.9614001254539914	-0.10202269113111528	-0.2456463578634867	0.04160097560125614	0.7827717402710335	0.16346883175993415
prt2375	-0.6716944530039131	0.030880553979543677	-6.595352293404	-0.10924955154184202	-0.42879664097535347	0.21029753789166944	0.9497627223039428	0.5020844321835949
prt2376	-1.5577269189297342	-4.283032990109034	-5.608660625116431	-0.25523104840974775	-0.5776122854674546	0.06715018864795913	0.721118912414914	0.12030667188788816
prt2377	-0.8557975359603849	-0.42383658821958575	-6.3957537410041425	-0.17511651122436533	-0.5771738680789142	0.22694084563018352	0.9135730181046934	0.3925318734456499
prt2378	0.32745684068154135	-0.2655478913373756	-6.821277595704279	0.03575677667253924	-0.17875718925170295	0.2502707425967814	0.9819917363488662	0.7434530197902915
prt2379	-0.17518886067788048	4.0026432629545505	-6.8723399779889665	-0.022796100315366274	-0.2784069257754402	0.23281472514470763	0.9949124049355518	0.860997079296167
prt238	1.6756129369589954	-0.8484876869508682	-5.438560328154055	0.3755822052804487	-0.06494364182745577	0.8161080523883533	0.6700096186396016	0.09452193309728098
prt2380	-0.1220056142404157	-2.6589549422839647	-6.8093200663183255	-0.013685115023193362	-0.23426447434462314	0.2068942442982364	0.9957468699667953	0.9029619791388652
prt2381	0.9457200183166593	3.1048537542867596	-6.467301053173311	0.0651116665736371	-0.07013624488224612	0.2003595780295203	0.9036889258014873	0.34471947586791296
prt2382	-0.1958097758652736	3.7269956729849865	-6.884199262070859	-0.1124072572582202	-1.2403979243787804	1.01558340986234	0.9934226361117535	0.8448419975741147
prt2383	3.089999338726331	3.0749705522490878	-2.23961615369046	0.3320973739550006	0.12097421641992201	0.5432205314900792	0.040229764911783955	0.002105357697050027
prt2384	0.09045095410795176	1.0237211886071762	-6.866651039362929	0.006548146534868238	-0.13566555122736912	0.1487618442971056	0.9967332834729503	0.9279628747171482
prt2385	-0.2323673984907306	0.4608335148808109	-6.863774793619877	-0.05008307313285876	-0.4735376795360456	0.37337153327032807	0.9890451806098249	0.816346886646782
prt2386	0.34120488438414376	0.2938091688736763	-6.853649755742357	0.03693394961695495	-0.17569973534841543	0.24956763458232534	0.9819917363488662	0.7330819274384714
prt2387	0.3169988135115027	-0.6988738337497797	-6.79618359686567	0.045363271831302385	-0.2358002246572709	0.3265267683198757	0.9819917363488662	0.7513782718073965
prt2388	0.22195218988266285	1.793225781647223	-6.858030787981288	0.06366056185595514	-0.4998802756823918	0.6272013993943021	0.9904652718644794	0.8244429064911692
prt2389	-0.9442532808940435	1.8692054640479632	-6.470178095644659	-0.11110718092395011	-0.34224246484839993	0.12002810300049974	0.9036889258014873	0.3454582071134146
prt239	3.3009168773186977	0.7270129463931272	-1.529283297310661	0.7057822207221867	0.2856967466089756	1.1258676948353976	0.020931278415463418	0.0010326097351628619
prt2390	0.4072587180079985	-0.4532102575244506	-6.8268869444453815	0.0341509384245533	-0.1305802872071385	0.1988821640562451	0.9755415789984854	0.683982856779059
prt2391	-0.6402033671215437	-0.2968086795772408	-6.723651824318367	-0.06705643641399597	-0.2728050468078266	0.13869217397983463	0.9581407394868414	0.5223096584538911
prt2392	-0.34979278374632744	-0.2564338736541776	-6.839334232431825	-0.03456985460298306	-0.22871007789888978	0.15957036869292365	0.9819917363488662	0.726631465804515
prt2393	0.13857056952642366	2.9316023797823303	-6.8908472353992245	0.019032019452667637	-0.250768442263878	0.2888324811692133	0.9957468699667953	0.8898414902112969
prt2394	0.3121356361177154	-1.0808461176580542	-6.798317982481232	0.03214040663498263	-0.1701601301184182	0.23444094338838348	0.982944711078895	0.75506613535399
prt2395	0.2193478664306641	1.3114016028861348	-6.864792097312105	0.020833171589670185	-0.16573990265528635	0.20740624583462672	0.9904833578367298	0.8264623373360214
prt2396	0.08064420570498566	3.649347645655921	-6.922675319146406	0.008132598032213334	-0.18996762107609022	0.2062328171405169	0.9967332834729503	0.9357549792734497
prt2397	1.6803054135639386	-1.4838743360775963	-5.503427374794934	0.13235912185347654	-0.02246112890179766	0.2871793726087507	0.6697311057571311	0.09361819158778698
prt2398	-0.5891626120739694	1.3063762042678717	-6.580499794095067	-0.16314861953236526	-0.7072070669191803	0.3809098278544498	0.9666742538917791	0.5560174524928587
prt2399	0.9637613704886876	-2.7372267216279615	-6.336505135182739	0.18892247425979053	-0.19654074679902783	0.5743856953186088	0.9033326874164744	0.3357940638850071
prt24	7.462673105185094	-0.3749966398058738	19.32606968426976	0.976927761653422	0.7197335475555349	1.234121975751309	2.184698930922584e-11	3.750399831417103e-13
prt240	4.224845152950866	0.9152575952833616	1.8137661465434451	0.5301588513819958	0.2836354686042288	0.7766822341597628	0.0006726015537163909	2.824926525608842e-05
prt2400	-0.7427334785756325	3.1289441897665786	-6.642602272558712	-0.05044312095378922	-0.18384994451957876	0.08296370261200031	0.9415626464527679	0.45796156524669607
prt2401	1.6176329185013363	1.1255033113924933	-5.63997259982774	0.19184195367383872	-0.04113809608978339	0.4248220034374608	0.6963241451736523	0.10634514697699761
prt2402	-0.9325727568934816	-1.89637802875233	-6.364678426630855	-0.11823645514697423	-0.3674464163165284	0.13097350602257993	0.9036889258014873	0.35157439140527713
prt2403	1.615420238665969	0.5854332906109502	-5.589444076413652	0.18879275079043634	-0.040779582395646274	0.41836508397651895	0.6963241451736523	0.1068021025738237
prt2404	0.2212558386465275	-0.8263621236201684	-6.882863983841888	0.02017677993987793	-0.15898362415715456	0.19933718403691042	0.9904652718644794	0.8249822139484735
prt2405	0.5671572739446513	-0.09378370894422024	-6.5954121181872845	0.13097029728960263	-0.322754368428111	0.5846949630073163	0.9713002573232371	0.5708672870954539
prt2406	-1.0440157226666154	0.031853890589129734	-6.3313470917814385	-0.10056938230017576	-0.28980479908597456	0.08866603448562305	0.8816091484137085	0.2969553481573508
prt2407	0.16454299313164678	0.3380716810942286	-6.916142749896325	0.025602272606678245	-0.28007976513549393	0.3312843103488504	0.9949124049355518	0.8693683189162924
prt2408	0.8773833861370193	4.533108340553186	-6.5266468504221224	0.15533506062970215	-0.19248519922445706	0.5031553204838614	0.9103773902641419	0.38068947869545533
prt2409	-0.42584344470623603	-0.5357835638929643	-6.771315730683351	-0.0422898942941925	-0.23738553965199083	0.15280575106360583	0.9734744295148374	0.6703982723813651
prt241	4.582170785747727	-1.4417545302115897	3.3880492401345492	0.6516288201473821	0.37215896441346136	0.9310986758813029	0.00015665085759491697	5.952732588606845e-06
prt2410	-2.102035409955638	1.3479319853638232	-4.664727491829918	-0.5034355329022935	-0.9739285738405927	-0.032942491963994236	0.41093623824229136	0.036025410219240876
prt2411	-0.9429218617336417	-5.154143969298776	-6.336011809004612	-0.13907605903845122	-0.42931767264181614	0.1511655545649137	0.9036889258014873	0.3464706693686235
prt2412	-1.3625418055607161	-1.2363639484090925	-5.843978000051736	-0.1766869301772851	-0.43151539303615805	0.07814153268158786	0.7923669715424169	0.17369429001219364
prt2413	-1.0177948205999972	2.2190661616045175	-6.362315044150727	-0.15384372696829196	-0.4507736007638407	0.1430861468272568	0.8891816904678145	0.30923674607982554
prt2414	1.807958319494683	4.312060004808482	-5.2397273846964865	0.13115451331104033	-0.011350178704572583	0.2736592053266532	0.6109522123029154	0.07117593273328965
prt2415	-0.1758484422762407	2.4291993858027072	-6.920882298511723	-0.018437920086860515	-0.22441235650160604	0.187536516327885	0.9949124049355518	0.8604801050376629
prt2416	1.1574280105824704	0.3163143771087149	-6.127436097066356	0.4483042129186824	-0.3128938683084208	1.2095022941457856	0.8433040770305275	0.24771210135713456
prt2417	-0.6786976592647914	-0.2401152685655753	-6.654609270319094	-0.09496869607510505	-0.36988960944105714	0.17995221729084704	0.9497627223039428	0.49764435861663736
prt2418	-0.09137777899368311	0.12434846434063676	-6.843225251324589	-0.014283383572900488	-0.32136609164234137	0.2927993244965404	0.9967332834729503	0.9272277721554936
prt2419	1.363124028602468	-0.8279409960331255	-5.959929502270768	0.16540182747542387	-0.07299142149530238	0.4037950764461501	0.7923669715424169	0.17345018206920684
prt242	6.846428718588096	1.1889213635339746	15.365027048881688	0.7373873365427924	0.5257967000928707	0.9489779729927141	1.0493567970942218e-09	2.151181434043155e-11
prt2420	0.17407467893687334	0.8481190382078646	-6.912733395768878	0.014215123859139811	-0.14619348297362525	0.17462373069190487	0.9949124049355518	0.8618713452791695
prt2421	1.1544827387556054	0.32611064635254583	-6.176060887586999	0.10552028461337848	-0.0740325176253378	0.28507308685209476	0.8433040770305275	0.24882399613763082
prt2422	-0.18728815815635708	-2.4837363043463876	-6.706567393588969	-0.018263359356506026	-0.21007040112582284	0.1735436824128108	0.9939198065328186	0.8515462332914524
prt2423	-0.9462403000172593	1.4731353381660197	-6.482873560475487	-0.09067367948195404	-0.27890754438442394	0.09756018542051587	0.9036889258014873	0.3444472474664685
prt2424	-1.1451607058195747	-0.6846879947568106	-6.151443552302902	-0.28254225172026093	-0.7673927208441178	0.2023082174035959	0.8454839885604771	0.25273730588118604
prt2425	-0.19408346145093022	-1.1769818149055769	-6.7811675701036105	-0.021716530314880078	-0.24155810192430435	0.1981250412945442	0.9934226361117535	0.84618990104062
prt2426	2.5062308276728578	0.9535375664130815	-3.7816137684902698	0.5154042042501411	0.11137967674902438	0.9194287317512578	0.19806698426833522	0.012513087498990855
prt2427	0.46298796419927013	3.295532443418902	-6.779672009144451	0.06279054125391381	-0.20363732503848092	0.32921840754630854	0.9729794362351133	0.6435657381943852
prt2428	2.4912404567902624	-2.985419316704114	-3.813212868494722	0.25771194559872834	0.05419785630421883	0.4612260348932379	0.2059940520883311	0.013230449364336577
prt2429	-1.4353393632582747	0.5550847984869071	-5.852066921559382	-0.20678911011607296	-0.48980277598139643	0.0762245557492505	0.7627988766903185	0.1517763393846945
prt243	4.178203196581947	-2.921710267486901	1.691805988426676	0.6281530411120451	0.33244024951010837	0.9238658327139817	0.0008830773498793816	3.7383607811560486e-05
prt2430	-1.84089351389154	1.062651009478415	-5.193136256514984	-0.1783390615776228	-0.36863931306222025	0.011961189906974645	0.5918181619495322	0.06618499777802268
prt2431	-0.09070786373510864	-2.320553679749233	-6.827967728880133	-0.02506057431506159	-0.5683295653740871	0.5182084167439639	0.9967332834729503	0.9277737314957495
prt2432	0.7720651387862061	2.962867760603649	-6.575349682936425	0.1256881956093593	-0.19410510834402012	0.4454814995627387	0.9357634869049559	0.4404157555888658
prt2433	0.075021287691547	1.570597219879923	-6.896009806830792	0.012782213990512714	-0.32191936508092256	0.347483793061948	0.9967332834729503	0.9402259454257027
prt2434	0.9632590916853254	-1.1843037028666688	-6.429318832941485	0.08804273723766687	-0.09154007969105846	0.2676255541663922	0.9033326874164744	0.33588920427102575
prt2435	0.21137922574884604	0.6948481425670792	-6.835605006798357	0.02148302104896138	-0.17817742902366893	0.2211434711215917	0.9914754011471973	0.8326740910634546
prt2436	0.6581147271065102	5.498337907828911	-6.701438990785765	0.08608015737214236	-0.1708655480478058	0.3430258627920905	0.9528399103972598	0.5107498582514833
prt2437	0.8264172946215089	-1.125805048707066	-6.340549213073918	0.1072899222252266	-0.14778987359915557	0.36236971804960877	0.9217358132204889	0.4089675384092253
prt2438	0.3659092530308954	-2.7918433933706255	-6.557288851575843	0.08728038707362806	-0.38187322544231406	0.5564339995895702	0.9819917363488662	0.7146566842830279
prt2439	-0.5112589890227522	2.414127680800507	-6.792020359253253	-0.08236710532512166	-0.39884508495572973	0.23411087430548644	0.9724364396417231	0.6093804191728908
prt244	4.9183506093997345	1.1484996238077554	4.808688308409876	0.6408026166287574	0.3848598593081879	0.8967453739493269	3.345235330870426e-05	1.1652569735865317e-06
prt2440	0.4415777145011648	-6.805410083634003	-6.552534285029484	0.09432115585079881	-0.3260550133447625	0.5146973250463601	0.9729794362351133	0.6591187836747462
prt2441	-0.10001821339200298	2.9135017199166	-6.899380588830613	-0.016103402169507675	-0.3323710153201508	0.30016421098113544	0.9967332834729503	0.9203667426373823
prt2442	-0.5879577755390524	3.8169994904462374	-6.744535351550227	-0.07273612894139642	-0.31574293677073983	0.170270678887947	0.9666742538917791	0.5568043702416647
prt2443	-0.258498600743892	-3.191458820848957	-6.459862197817756	-0.06176632748413624	-0.53180613355876	0.4082734785904876	0.9883592744235831	0.7961830020977998
prt2444	-1.8322233328899962	0.33002988007851725	-5.216767313140921	-0.4341212959345673	-0.8996914415168806	0.031448849647746024	0.5982025772813816	0.06754200251168443
prt2445	-1.1749346810943277	-1.0874895334104424	-6.135771979443958	-0.16927615631487336	-0.4523865357613953	0.1138342231316486	0.8433040770305275	0.24061884159241875
prt2446	1.1934388593244603	2.412755000051782	-6.191660381763813	0.33647918160469814	-0.21740004684346892	0.8903584100528652	0.840807837107725	0.23324010391896133
prt2447	0.14166544158820119	-0.3674625193660354	-6.866923814021244	0.018761543583401652	-0.24141937474745645	0.27894246191425975	0.9957468699667953	0.8873997184747684
prt2448	0.5005556481017613	1.9328112207506365	-6.725339704660727	0.08798221941542517	-0.2572991915710463	0.43326363040189664	0.9724364396417231	0.6168895130742551
prt2449	0.6994516811894309	-0.7360553717001684	-6.634873111153626	0.10386613462764621	-0.18790447086224732	0.39563674011753974	0.9457794330596198	0.48460266610299774
prt245	4.062948826768469	1.836128351388388	1.2598142619963113	1.204278898579982	0.6219302691383836	1.7866275280215804	0.001297605914004194	5.622958960684841e-05
prt2450	-0.15424846818393684	3.057460957042055	-6.87148710111103	-0.053879116319707876	-0.7401588012914084	0.6324005686519927	0.9949124049355518	0.8774761204666862
prt2451	-1.4428421745123001	5.221036914488197	-5.891185941766024	-0.2745920438187657	-0.6484425205763353	0.09925843293880404	0.7627988766903185	0.14964843204838416
prt2452	-0.2686617006326984	1.7221248842156465	-6.83597133812866	-0.04143743746820405	-0.34442010269497975	0.26154522775857164	0.9883592744235831	0.7882934831982695
prt2453	1.968329021612552	-1.8456605267841881	-4.965156463714168	0.20732486217126456	0.00029368340029964357	0.41435604094222944	0.5077752992287364	0.04967735010787804
prt2454	0.13149889479383908	-1.1347716808345905	-6.8825254872835115	0.01039652931110413	-0.1449172390411611	0.16571029766336937	0.9957468699667953	0.895430697300234
prt2455	0.1554629871657281	0.890770747127625	-6.91401525570614	0.02210997651039337	-0.2572726046840997	0.3014925577048864	0.9949124049355518	0.8765153466531904
prt2456	-0.8781962799951374	-0.22642193711690878	-6.49193328593177	-0.14269834545095694	-0.4619422307672623	0.17654553986534843	0.9100682665704393	0.3802568573820152
prt2457	0.1103374529375748	2.4570623955820223	-6.9154010310882885	0.009913803666576015	-0.16659054587378821	0.18641815320694025	0.9967332834729503	0.9121833993622692
prt2458	0.8164129871202891	-1.6544109991389422	-6.560628967781544	0.06993405381822582	-0.09838783669051945	0.2382559443269711	0.9247040217422704	0.41467531583859807
prt2459	-0.8106357203336555	0.011716969588383563	-6.423359970425692	-0.10891610823014775	-0.3728866114209342	0.15505439496063872	0.9259398368153572	0.41795631866034577
prt246	3.292509664686488	-5.5264382866706026	-1.3703273135448297	0.48006456311765655	0.1929213951274148	0.7672077311078983	0.022761374322980324	0.0011342751537618528
prt2460	-1.1753892601204967	0.9116693777588857	-6.210887061782856	-0.12659610115002984	-0.3381761944011973	0.08498399210113758	0.8433040770305275	0.2403642208053989
prt2461	0.08192503869623796	0.5656841503459292	-6.83175379352727	0.018126493886752915	-0.4166265979146205	0.4528795856881263	0.9967332834729503	0.9347405039171222
prt2462	-1.0023650621202669	-4.123637128243497	-6.136579792525477	-0.1662916795288769	-0.49278526931033606	0.16020191025258224	0.8941787509325512	0.3169872082110897
prt2463	0.09487853294771213	-2.0273646284164655	-6.851782213686248	0.024696869287738066	-0.4870237792091441	0.5364175177846202	0.9967332834729503	0.9244586325739126
prt2464	0.8473762020951465	-1.897695430176545	-6.567633210714	0.1012769814894281	-0.13367925614349585	0.33623321912235205	0.9159965303083281	0.3972877078517141
prt2465	-1.2447028636643749	1.0975723896602252	-6.147534032320947	-0.16031750505678533	-0.4133344424344545	0.09269943232088385	0.8277559429073268	0.21378742007560633
prt2466	-0.07116430346362873	-3.493817979525564	-6.792360372128544	-0.00708395901624459	-0.20293719478656222	0.18876927675407304	0.9967332834729503	0.9433120694681864
prt2467	0.8972945389277618	-4.620786978631303	-6.295045291463666	0.13590061986148472	-0.162168148507572	0.43396938823054143	0.9062998886839498	0.37029205633939855
prt2468	1.057246658635525	1.485281585278881	-6.316086900175603	0.14934392533000762	-0.12815823096877915	0.4268460816287944	0.8765947868540785	0.29088752047614347
prt2469	-0.33143105776183	0.4528240290989894	-6.861849949791607	-0.024751691098437223	-0.1714602161735215	0.12195683397664706	0.9819917363488662	0.7404502704465654
prt247	4.697069725155924	-0.3742809513661314	3.84811291791109	0.5028466907012685	0.2925040640972369	0.7131893173053001	9.439246202087254e-05	3.4295927867583694e-06
prt2470	0.25537421174600017	0.6795245168113753	-6.825060781053885	0.038630277167919225	-0.2585403674626675	0.33580092179850596	0.9883592744235831	0.7985345667817166
prt2471	1.482216822918079	0.6521662647080948	-5.767308235831415	0.5202602650460773	-0.16947917689320402	1.2099997069853585	0.7490980632897434	0.13895769074024739
prt2472	1.5617127275696812	0.06501267087932555	-5.569508929913903	0.2704901061804945	-0.06978570388296734	0.6107659162439564	0.7198645502796436	0.11897648387640188
prt2473	0.2843409592906911	3.809142829880331	-6.895712053128055	0.08277851410557435	-0.4891213555405576	0.6546783837517063	0.986144713069897	0.7762602466381873
prt2474	-0.20352503110579911	4.366304034671838	-6.8963254745052724	-0.04432273123969743	-0.47212130804963626	0.3834758455702414	0.9934226361117535	0.8388019884802587
prt2475	0.22119924335304195	-1.9468878766003541	-6.825883899838638	0.023303744140669852	-0.18376005703029463	0.23036754531163434	0.9904652718644794	0.8250414333266751
prt2476	0.8495026990287045	-0.645228399067175	-6.474106886762671	0.07674329254886492	-0.10073147147101169	0.2542180565687415	0.9152772369115795	0.3959928817264676
prt2477	-1.9128923483032751	-2.7564066776734677	-4.976483926753862	-0.20868435307699684	-0.42324044420681206	0.005871738052818348	0.5413558510247077	0.056571686432081957
prt2478	0.8282788359086614	1.6958843441936522	-6.582962903183485	0.07227885537635426	-0.09913695502462558	0.2436946657773341	0.921501982487197	0.4078761231567284
prt2479	0.9562980678268095	1.9026657090120824	-6.429926612683872	0.1723247391936953	-0.18166946126936095	0.5263189396567516	0.9036889258014873	0.339358006893294
prt248	4.416103606542728	1.1029282972569305	2.6348257152551486	0.7883320054270533	0.43761661784167455	1.139047393012432	0.00030599429376998666	1.22889410489087e-05
prt2480	0.3263477088375993	-0.2256243038960101	-6.83699102797564	0.039301846534721574	-0.19728969761083354	0.2758933906802767	0.9819917363488662	0.7442934690409704
prt2481	1.1978252623584795	-2.1379555906573953	-5.980844797343644	0.27430279061547225	-0.17603354845342611	0.7246391296843706	0.840807837107725	0.23176750841489688
prt2482	0.7886470092236844	1.7613856074715522	-6.5313689440218266	0.21228085802430652	-0.3164839116041931	0.7410456276528061	0.9328561812758256	0.43066860368900617
prt2483	-0.3428202208904406	1.2462376446453356	-6.688275497035114	-0.17605610563626217	-1.18532933110891	0.8332171198363856	0.9819917363488662	0.7318946623590181
prt2484	-0.16228771931567013	-1.0739357311075146	-6.913379994549264	-0.011994331049749785	-0.15717786571584486	0.1331892036163453	0.9949124049355518	0.8711402667157753
prt2485	1.192190416203039	3.7175848643886993	-6.227635015280004	0.13038665205723965	-0.08445758039153647	0.3452308845060158	0.840807837107725	0.233717531982289
prt2486	0.13341087155582895	1.0843077367266465	-6.950362035878151	0.016041641434777487	-0.22014550066963187	0.2522287835391869	0.9957468699667953	0.8939169318199116
prt2487	2.205230067468689	2.169612588297333	-4.523418965026835	0.38329717881220393	0.04185587574187283	0.7247384818825351	0.3541995115086567	0.02786369490534766
prt2488	-0.7323056827480693	-1.2439563929201223	-6.586095784696357	-0.07914410087087664	-0.29151270448404665	0.13322450274229333	0.9415626464527679	0.4643458129093546
prt2489	-0.19191997310407363	-0.7390301805773967	-6.832641842489213	-0.03662405544662528	-0.41159995953748846	0.3383518486442379	0.9934226361117535	0.8478869826239734
prt249	5.715265997494808	1.0418698431670173	8.831945803031086	0.6821487424824793	0.44770170287648403	0.9165957820884745	6.188207910425868e-07	1.794580294023502e-08
prt2490	0.19881540485043955	2.2136172358828574	-6.875552873106298	0.019231649289960462	-0.17078580256499323	0.20924910114491416	0.9934226361117535	0.8424823151745224
prt2491	-0.7617716865816843	-3.107115922766794	-6.471688712095206	-0.18644190595878452	-0.6679396829559643	0.2950558710383953	0.9357634869049559	0.4467511558139555
prt2492	-0.9073085391108502	0.16497664873003684	-6.441183511521336	-0.13040467134178102	-0.41275949072892726	0.15195014804536522	0.9061216909365094	0.36466265405726805
prt2493	-0.7097105120021733	-0.7779368336798506	-6.640736962359088	-0.07194120498887613	-0.27107981183265667	0.1271974018549044	0.9448193759772026	0.47820143721947095
prt2494	-1.5421915162418882	-0.5685249019074147	-5.695814167325145	-0.20325363105189187	-0.46219255358445654	0.055685291480672805	0.7264932302891629	0.1236577109280984
prt2495	0.46580037934499297	-0.9833527427642899	-6.766044788879832	0.056280580752927745	-0.18115035269329402	0.29371151419914954	0.9729794362351133	0.6415762251020414
prt2496	0.43252661081054383	-1.730125407435973	-6.798230364899972	0.0647557824087599	-0.22950002410554937	0.35901158892306917	0.9734534395116191	0.6655732732290891
prt2497	0.8956769515928807	1.4755773340471692	-6.5176732953402645	0.15168690430871223	-0.18099359161969591	0.4843674002371204	0.9062998886839498	0.3708277044531828
prt2498	0.9019470583272188	-6.477319819673588	-6.150552389975036	0.19781309677813486	-0.2340478660571177	0.6296740596133874	0.9061216909365094	0.36791794325959715
prt2499	1.0917993308038865	-2.683807010708644	-6.109342572378913	0.2501249888428636	-0.20035890181254656	0.7006088794982738	0.864877746942598	0.27562873170308483
prt25	3.9218340910720033	3.1748821697078102	0.6301215944093066	0.8956640672572167	0.4470471081484207	1.3442810263660128	0.0022285191283203673	9.916910121025633e-05
prt250	4.382867887312257	0.1841451519389174	2.4748760686346216	0.5754522191475526	0.31751396854599445	0.8333904697491108	0.00035035953558129325	1.4189561191042376e-05
prt2500	2.1411077928798194	-1.8718063486551952	-4.6018369209011265	0.24001676172475161	0.019691063132196623	0.46034246031730663	0.3867568698166275	0.032822294917229204
prt2501	1.6189046146125325	-1.6567754975304378	-5.598944258885658	0.16388124127365034	-0.03514847637581875	0.3629109589231194	0.6963241451736523	0.10628332058434607
prt2502	1.3050053822406278	1.5435134648198565	-6.099463612609413	0.13014444726250374	-0.06575494726386269	0.32604384178887014	0.8148993034909614	0.19244521983293783
prt2503	0.6478750793666487	0.13024514778548865	-6.541027507452852	0.17678119952337107	-0.3594085748751454	0.7129709739218875	0.9571179267850954	0.5173837466286166
prt2504	-0.8549367900056893	-3.428703997721318	-6.367833651909344	-0.15654027284841754	-0.5167477154218024	0.20366716972496735	0.9138293900617425	0.39321290434886846
prt2505	-1.2623086070387124	3.363444091574909	-6.127839172133672	-0.14948037095651046	-0.3820976558311937	0.08313691391817282	0.8218616056990022	0.2073830785047149
prt2506	-0.0763327553255866	0.26965103978511906	-6.778836765485463	-0.021977293061744563	-0.5877279434448892	0.5437733573214001	0.9967332834729503	0.9391866717332382
prt2507	1.8727723935776726	1.675063902686393	-5.176530432092259	0.20819325339485628	-0.010188320062451295	0.42657482685216386	0.5690438133579985	0.061646413113783174
