Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	sca.adj.pval	sca.P.Value
prt64	0.931154521591559	0.758853452524955	1.10345559065816	0.704339438250558	10.616086173265	5.04957253712349e-24	1.68319084570783e-21	43.7778670546213	1.68319084570783e-21	5.04957253712349e-24
prt192	-1.06325264538733	-1.26048231737912	-0.866022973395552	2.17535536067523	-10.5907597754724	7.3488150242533e-24	2.32067842871157e-21	43.4083598638437	2.32067842871157e-21	7.3488150242533e-24
prt196	-0.971322620507592	-1.153663816019	-0.788981424996183	2.76179526956491	-10.4647310609681	2.08337956338637e-23	6.25013869015911e-21	42.3874104969091	6.25013869015911e-21	2.08337956338637e-23
prt84	0.876183662416457	0.7129009559483	1.03946636888461	-1.83592311805287	10.5458524096305	2.28477460793522e-23	6.25137658070967e-21	42.3097367140944	6.25137658070967e-21	2.28477460793522e-23
prt52	1.00637460982591	0.817169975539822	1.195579244112	0.0519454291484003	10.4490610922807	2.38892788342255e-23	6.25137658070967e-21	42.2493993265694	6.25137658070967e-21	2.38892788342255e-23
prt55	1.03165395704895	0.837587429610479	1.22572048448743	2.60602628731881	10.4429083380192	2.39636102260537e-23	6.25137658070967e-21	42.2487754148953	6.25137658070967e-21	2.39636102260537e-23
prt151	-1.08784681164426	-1.287481416331	-0.88821220695752	-3.45892868243893	-10.7189907497783	3.04920212688145e-23	7.62300531720363e-21	42.0427863225466	7.62300531720363e-21	3.04920212688145e-23
prt10	0.961822095372626	0.775676317067322	1.14796787367793	2.02292348223212	10.1504485922117	3.0890764268264e-22	7.41378342438335e-20	39.7402953468497	7.41378342438335e-20	3.0890764268264e-22
prt53	1.00782088579265	0.812482862177208	1.20315890940809	0.497393140577575	10.1357877472747	3.75436917832858e-22	8.66392887306596e-20	39.5508171996993	8.66392887306596e-20	3.75436917832858e-22
prt189	-1.05990428933479	-1.26590905988414	-0.853899518785441	1.11720843976292	-10.1071635303277	4.40856266463712e-22	9.79680592141582e-20	39.3915121338286	9.79680592141582e-20	4.40856266463712e-22
prt58	0.983407982199098	0.791288242602586	1.17552772179561	-0.115513875272436	10.056214510462	7.74568130206082e-22	1.65978885044161e-19	38.8415948319967	1.65978885044161e-19	7.74568130206082e-22
prt185	-0.895565950358499	-1.06956295924061	-0.721568941476386	-1.70014712515165	-10.1172265176147	1.13728810363902e-21	2.35300986959798e-19	38.4798894127564	2.35300986959798e-19	1.13728810363902e-21
prt194	-1.18051989513491	-1.41288306093945	-0.948156729330367	1.09757445376129	-9.97997341872121	1.22314373934344e-21	2.44628747868688e-19	38.3869043232109	2.44628747868688e-19	1.22314373934344e-21
prt182	-1.12579640550936	-1.33980284476372	-0.911789966254997	-3.8048398062532	-10.3577355731463	2.44939089498095e-21	4.74075657093088e-19	37.6764401638939	4.74075657093088e-19	2.44939089498095e-21
prt128	-0.940540499680229	-1.12740517390151	-0.753675825458949	1.31559024626248	-9.88708467285008	2.63582388055552e-21	4.9421697760416e-19	37.6363131182216	4.9421697760416e-19	2.63582388055552e-21
prt18	0.970749534720809	0.776073971683093	1.16542509775853	2.7581829510706	9.79570442014448	6.16325596912651e-21	1.12059199438664e-18	36.8060112691052	1.12059199438664e-18	6.16325596912651e-21
prt11	1.16366504650617	0.930052058037278	1.39727803497506	3.33536976838502	9.78539739240355	6.90169746458984e-21	1.21794661139821e-18	36.6946543900834	1.21794661139821e-18	6.90169746458984e-21
prt184	-0.911823738055529	-1.10021627888985	-0.72343119722121	5.49452687407623	-9.50759228645295	6.37828898678539e-20	1.08574677417375e-17	34.5110718962196	1.08574677417375e-17	6.37828898678539e-20
prt39	1.14438386234235	0.908241359872751	1.38052636481195	1.67923058116849	9.52051543515099	6.51448064504251e-20	1.08574677417375e-17	34.4986306544636	1.08574677417375e-17	6.51448064504251e-20
prt165	-0.852560300361844	-1.02859843028073	-0.676522170442963	-0.544619358765463	-9.51474549912191	7.18676918567151e-20	1.16542203010889e-17	34.3957599457572	1.16542203010889e-17	7.18676918567151e-20
prt108	-0.92276813221829	-1.11458954204879	-0.730946722387794	1.62767070199169	-9.44987709016078	1.04850097523353e-19	1.65552785563189e-17	34.0226313850825	1.65552785563189e-17	1.04850097523353e-19
prt97	0.88120100441587	0.697631000181458	1.06477100865028	-1.02630240837129	9.43169597231882	1.587986800924e-19	2.44305661680616e-17	33.6282388010842	2.44305661680616e-17	1.587986800924e-19
prt103	-0.934510681904234	-1.13044593894412	-0.738575424864345	1.58395427229959	-9.36927565765086	2.04749141591798e-19	3.07123712387697e-17	33.3695634721723	3.07123712387697e-17	2.04749141591798e-19
prt294	0.851296775504036	0.672443295157184	1.03015025585089	0.223611813632484	9.35033713983994	2.45676484308357e-19	3.59526562402474e-17	33.1952325001699	3.59526562402474e-17	2.45676484308357e-19
prt45	0.970029020522504	0.764983681923875	1.17507435912113	2.01417445756254	9.29304810902004	3.6780614936764e-19	5.25437356239485e-17	32.7997272284112	5.25437356239485e-17	3.6780614936764e-19
prt83	1.09876030305061	0.866113574975953	1.33140703112526	5.83209642470238	9.27781977355408	4.36890799028268e-19	6.09615068411537e-17	32.6276511089883	6.09615068411537e-17	4.36890799028268e-19
prt315	0.815008316261984	0.640977373057545	0.989039259466423	0.841118018664111	9.19958120070685	8.02886215749884e-19	1.09484483965893e-16	32.033963921654	1.09484483965893e-16	8.02886215749884e-19
prt166	-0.900066163114749	-1.09177281609615	-0.708359510133349	-1.40127882649177	-9.22579480879883	9.53224192652147e-19	1.27096559020286e-16	31.8807426708784	1.27096559020286e-16	9.53224192652147e-19
prt86	1.01453353486356	0.795398540687448	1.23366852903967	1.17766988579583	9.09425844482135	1.76567841628597e-18	2.30305880385126e-16	31.2512235584479	2.30305880385126e-16	1.76567841628597e-18
prt172	-1.00136595320263	-1.21838238713248	-0.784349519272786	3.65886916112015	-9.06446118842529	2.42426879848415e-18	3.09481123210742e-16	30.9618911646903	3.09481123210742e-16	2.42426879848415e-18
prt179	-1.04860144850074	-1.27704306339431	-0.820159833607166	1.97896251884371	-9.01689026583832	3.34900536226661e-18	4.18625670283326e-16	30.6377065487703	4.18625670283326e-16	3.34900536226661e-18
prt111	-1.06870109110091	-1.30063327785182	-0.836768904349999	-1.28001609873722	-9.05564359745977	4.21756869013504e-18	5.16436982465515e-16	30.4341492132695	5.16436982465515e-16	4.21756869013504e-18
prt126	-0.899138782403507	-1.09643216579825	-0.70184539900876	1.97533802786134	-8.95285751780721	5.94438435595427e-18	7.13326122714512e-16	30.0748020315877	7.13326122714512e-16	5.94438435595427e-18
prt178	-1.18042989425705	-1.43968707760253	-0.921172710911568	3.05784620926116	-8.94436104445662	6.23255986082744e-18	7.33242336567934e-16	30.0268448141447	7.33242336567934e-16	6.23255986082744e-18
prt187	-1.03438305944133	-1.26297767269153	-0.80578844619114	1.88673504203506	-8.88863679217335	9.17238220444425e-18	1.05835179282049e-15	29.6504027645201	1.05835179282049e-15	9.17238220444425e-18
prt176	-0.890543936233275	-1.0871771474448	-0.693910725021752	-0.320294086813197	-8.8977320072873	9.96640035126281e-18	1.12827173787881e-15	29.5758807261806	1.12827173787881e-15	9.96640035126281e-18
prt104	-1.06921099948344	-1.31064668269375	-0.82777531627313	1.31375698966697	-8.69946632207457	4.10873058761809e-17	4.56525620846455e-15	28.1832946021415	4.56525620846455e-15	4.10873058761809e-17
prt169	-1.00415774727446	-1.23156953527816	-0.776745959270761	4.1882153180481	-8.67396744897529	4.9804372164157e-17	5.43320423608986e-15	27.9894347752372	5.43320423608986e-15	4.9804372164157e-17
prt74	0.928807267317825	0.719914475469862	1.13770005916579	-1.83489085530582	8.74004924913292	5.76710664620221e-17	6.17904283521666e-15	27.8773138981211	6.17904283521666e-15	5.76710664620221e-17
prt77	0.987346853829298	0.766002092170865	1.20869161548773	-2.59000374858976	8.77140844344068	6.51134658594108e-17	6.85404903783271e-15	27.7787448562562	6.85404903783271e-15	6.51134658594108e-17
prt40	1.13147001703029	0.877119527559108	1.38582050650146	-2.28979440103496	8.7468008567546	7.2977940037802e-17	7.54944207287607e-15	27.6663864918178	7.54944207287607e-15	7.2977940037802e-17
prt168	-1.0241590681696	-1.25703194888825	-0.791286187450946	0.0141845937233338	-8.64076419405711	7.62027159611596e-17	7.74942874181284e-15	27.5832790689183	7.74942874181284e-15	7.62027159611596e-17
prt26	0.988127597095372	0.763419700502545	1.2128354936882	-0.720798980685502	8.6401240840428	8.03942080209191e-17	8.03942080209191e-15	27.5362050224736	8.03942080209191e-15	8.03942080209191e-17
prt193	-1.15554237758511	-1.41938184146328	-0.891702913706944	0.20361470060274	-8.6044861154258	9.50016764685719e-17	9.34442719363002e-15	27.3731497950439	9.34442719363002e-15	9.50016764685719e-17
prt34	1.06154480241315	0.818920815244621	1.30416878958168	2.36368710600803	8.59527377116973	9.66659272926169e-17	9.35476715735002e-15	27.3521521423163	9.35476715735002e-15	9.66659272926169e-17
prt116	-0.959916594310203	-1.17988306629571	-0.7399501223247	1.94361564778564	-8.57291046083525	1.13661866991161e-16	1.08249397134439e-14	27.1936399477711	1.08249397134439e-14	1.13661866991161e-16
prt73	1.12544714360463	0.866858761467786	1.38403552574148	0.115496109146725	8.55013847586424	1.36892579953433e-16	1.28336793706343e-14	27.0173066899283	1.28336793706343e-14	1.36892579953433e-16
prt350	0.675527521692229	0.519906889098343	0.831148154286115	1.36256503466534	8.5273834318682	1.56767328054681e-16	1.44708302819706e-14	26.8720531519205	1.44708302819706e-14	1.56767328054681e-16
prt50	0.970445335893808	0.746277049534729	1.19461362225289	-2.11432743591381	8.50947150165343	3.14698745577816e-16	2.86089768707105e-14	26.2335890897042	2.86089768707105e-14	3.14698745577816e-16
prt296	0.797766710249516	0.611945552600472	0.98358786789856	2.13565162039815	8.43415719133858	3.31695806420145e-16	2.97041020674756e-14	26.1503736233473	2.97041020674756e-14	3.31695806420145e-16
prt8	0.900328608704964	0.68988941861154	1.11076779879839	2.24360324807108	8.40371626179108	3.65304187044616e-16	3.22327223862896e-14	26.0410074180226	3.22327223862896e-14	3.65304187044616e-16
prt119	-1.03561069049266	-1.28064437111722	-0.790577009868087	3.33607588338542	-8.30304846059587	8.94301947944588e-16	7.77653867777903e-14	25.1865224092155	7.77653867777903e-14	8.94301947944588e-16
prt23	0.916823410542214	0.697973717541057	1.13567310354337	0.926067264928531	8.22968912163843	1.47305758463746e-15	1.26262078683211e-13	24.6999601787676	1.26262078683211e-13	1.47305758463746e-15
prt28	0.945683839209778	0.718070346800353	1.1732973316192	0.353698332479464	8.16173148523122	2.39006956049469e-15	2.01977709337579e-13	24.2110973834012	2.01977709337579e-13	2.39006956049469e-15
prt145	-1.06245658947961	-1.31437154038897	-0.810541638570261	-3.6096990213928	-8.29656474061464	2.75371179584816e-15	2.29475982987347e-13	24.1396667511796	2.29475982987347e-13	2.75371179584816e-15
prt183	-0.9097452682973	-1.12959036117624	-0.689900175418364	-0.537357015198971	-8.13002819052819	3.3332017911217e-15	2.73961791051099e-13	23.9007187447812	2.73961791051099e-13	3.3332017911217e-15
prt122	-1.10357503337016	-1.36742014803575	-0.839729918704558	-2.5278336577038	-8.22610598192585	3.77161495781309e-15	3.05806618201062e-13	23.8125752998406	3.05806618201062e-13	3.77161495781309e-15
prt154	-1.21160693980146	-1.51005022495348	-0.913163654649441	-0.631313942637749	-7.97653546421575	1.05765677489642e-14	8.46125419917134e-13	22.7685754632162	8.46125419917134e-13	1.05765677489642e-14
prt21	0.901478305948692	0.678163976951137	1.12479263494625	1.05208379218765	7.93003092597264	1.29587282915887e-14	1.02305749670437e-12	22.5650899538517	1.02305749670437e-12	1.29587282915887e-14
prt75	0.80546710101326	0.606452883524859	1.00448131850166	-0.883280035618116	7.95251808544137	1.31312938917863e-14	1.02321770585347e-12	22.5486114725657	1.02321770585347e-12	1.31312938917863e-14
prt79	1.03493014737909	0.777093517697254	1.29276677706092	0.522940049394502	7.88529054172299	1.83186239276499e-14	1.40912491751153e-12	22.2210345118437	1.40912491751153e-12	1.83186239276499e-14
prt78	0.817688924453072	0.61305405429788	1.02232379460826	3.5234230643118	7.84912231175405	2.22919664623e-14	1.69306074397215e-12	22.0078671221194	1.69306074397215e-12	2.22919664623e-14
prt95	1.0027018627907	0.756587272567512	1.2488164530139	-3.81290005888327	8.01842399487529	2.61621017898317e-14	1.9143001309633e-12	21.9725459472987	1.9143001309633e-12	2.61621017898317e-14
prt1	0.998088455384169	0.748050495943473	1.24812641482486	3.83729692592786	7.8414688943159	2.43828169554087e-14	1.82871127165565e-12	21.9356793473255	1.82871127165565e-12	2.43828169554087e-14
prt200	-1.14099378223661	-1.42726174152379	-0.854725822949432	3.98644401808906	-7.82943258508939	2.5959221743651e-14	1.9143001309633e-12	21.8887161844865	1.9143001309633e-12	2.5959221743651e-14
prt106	-0.997959622319639	-1.24836046935937	-0.747558775279904	2.35041620071226	-7.82906082436615	2.65624177212144e-14	1.92017477502755e-12	21.8474629506903	1.92017477502755e-12	2.65624177212144e-14
prt214	0.738501766129127	0.552787598031034	0.92421593422722	1.64278372201591	7.8116484912815	3.02491129482398e-14	2.16065092487427e-12	21.7301591568703	2.16065092487427e-12	3.02491129482398e-14
prt35	1.02754798599962	0.76903358268358	1.28606238931565	2.16894776374045	7.80824728528113	3.09904158440067e-14	2.18755876545929e-12	21.7082134595548	2.18755876545929e-12	3.09904158440067e-14
prt164	-0.980137791825587	-1.2264190170939	-0.733856566557275	-1.11581380812441	-7.81965833707449	3.3222643183381e-14	2.31785882674751e-12	21.6591420055879	2.31785882674751e-12	3.3222643183381e-14
prt61	0.973513305219704	0.728502901028275	1.21852370941113	-1.25063083909411	7.80928238101271	4.3139875187191e-14	2.97516380601317e-12	21.3952863807752	2.97516380601317e-12	4.3139875187191e-14
prt90	0.788565841023932	0.588088456761005	0.98904322528686	-0.754932049026756	7.72782874484625	5.89986118794246e-14	4.02263262814258e-12	21.0956014590333	4.02263262814258e-12	5.89986118794246e-14
prt14	0.971845246667587	0.723995387390749	1.21969510594442	1.26182852256523	7.70231116800344	6.33269688715216e-14	4.26923385650707e-12	21.0185175417872	4.26923385650707e-12	6.33269688715216e-14
prt99	0.861012932562663	0.642302683736367	1.07972318138896	-1.63156429115163	7.73709510382449	6.9475274496487e-14	4.63168496643247e-12	20.962286027035	4.63168496643247e-12	6.9475274496487e-14
prt41	1.36721030541971	1.0179844049831	1.71643620585633	5.00893468912924	7.69058768514599	7.06670639744221e-14	4.6593668554564e-12	20.9144146534462	4.6593668554564e-12	7.06670639744221e-14
prt70	0.758206733931657	0.563022595973848	0.953390871889465	-0.373909813838303	7.63203669328827	1.17362113622191e-13	7.65405088840377e-12	20.4222124672838	7.65405088840377e-12	1.17362113622191e-13
prt170	-1.2257870204911	-1.54227867149604	-0.909295369486173	1.37067914194291	-7.60813012943291	1.24975133432383e-13	8.06291183434728e-12	20.3683468334678	8.06291183434728e-12	1.24975133432383e-13
prt67	1.10035682962706	0.818782295411832	1.38193136384229	-2.69559252552524	7.68451967819783	1.40454030827333e-13	8.87078089435786e-12	20.3130057064434	8.87078089435786e-12	1.40454030827333e-13
prt142	-0.842635939052228	-1.05994996255059	-0.62532191555387	-0.919974047244881	-7.61852556085157	1.32903291930425e-13	8.48318884662288e-12	20.2909399477176	8.48318884662288e-12	1.32903291930425e-13
prt156	-0.921572378191175	-1.15975673035052	-0.683388026031827	-0.716208714287637	-7.60149646314381	1.42125970268338e-13	8.88287314177114e-12	20.2830925578906	8.88287314177114e-12	1.42125970268338e-13
prt257	0.906931665881719	0.671709983039252	1.14215334872419	2.09735367017291	7.5744044357722	1.64034974182599e-13	1.00429576030162e-11	20.1043196427187	1.00429576030162e-11	1.64034974182599e-13
prt43	0.823862272919855	0.610085133788316	1.0376394120514	0.823846336628542	7.57039476019527	1.62578853543072e-13	1.00429576030162e-11	20.0957984019345	1.00429576030162e-11	1.62578853543072e-13
prt282	0.618049898341544	0.457579410778459	0.77852038590463	2.94664685164137	7.5659367253287	1.69874812412178e-13	1.02954431764957e-11	20.0607533321312	1.02954431764957e-11	1.69874812412178e-13
prt7	0.943785009862635	0.697980118359797	1.18958990136547	2.45242200342766	7.54224289544443	1.95724965660949e-13	1.1743497939657e-11	19.9145078793124	1.1743497939657e-11	1.95724965660949e-13
prt15	1.16491060413951	0.861182425638282	1.46863878264074	0.944038972573237	7.53447644863561	2.14610485257749e-13	1.27491377380841e-11	19.8202198931335	1.27491377380841e-11	2.14610485257749e-13
prt89	1.27512757109639	0.941164440179417	1.60909070201336	2.74030312249927	7.50101394897361	2.77582779930785e-13	1.63283988194579e-11	19.5879529518927	1.63283988194579e-11	2.77582779930785e-13
prt24	0.976927761653422	0.719733547555532	1.23412197575131	-0.374996639805874	7.46267310518509	3.75039983141711e-13	2.18469893092259e-11	19.3260696842698	2.18469893092259e-11	3.75039983141711e-13
prt152	-1.05109293799991	-1.32886108452832	-0.773324791471499	0.36907657702441	-7.43365420194363	4.28466683867995e-13	2.47192317616151e-11	19.1639926149766	2.47192317616151e-11	4.28466683867995e-13
prt218	0.687813322815136	0.505894932500619	0.869731713129652	0.688419368288143	7.42731822484052	4.44168640543975e-13	2.53810651739414e-11	19.1283465623764	2.53810651739414e-11	4.44168640543975e-13
prt124	-0.944908246851583	-1.19451507444953	-0.695301419253638	-0.932054512044047	-7.43834671745088	4.72726117753302e-13	2.67580821369794e-11	19.0917169867111	2.67580821369794e-11	4.72726117753302e-13
prt59	0.93730665148913	0.688846544484437	1.18576675849382	-1.06581439614518	7.41279744577393	5.72198099502192e-13	3.20858747384407e-11	18.8659114611004	3.20858747384407e-11	5.72198099502192e-13
prt68	1.16907388330037	0.856523778718924	1.48162398788182	1.80420710570879	7.34775726542676	7.58713498544185e-13	4.21507499191214e-11	18.61100604147	4.21507499191214e-11	7.58713498544185e-13
prt32	0.985749438573118	0.722491434603798	1.24900744254244	0.501690672946255	7.35668714968955	7.74962728292991e-13	4.26584988051188e-11	18.5994791329656	4.26584988051188e-11	7.74962728292991e-13
prt290	0.813409851832378	0.594594848956859	1.0322248547079	2.61614496523774	7.30296406621841	1.07218648130884e-12	5.8482898980482e-11	18.2609222819669	5.8482898980482e-11	1.07218648130884e-12
prt62	1.01771083465392	0.743651120945712	1.29177054836212	0.172910907739611	7.29548197524137	1.13864649214415e-12	6.15484590348187e-11	18.222986659929	6.15484590348187e-11	1.13864649214415e-12
prt139	-0.777104096451498	-0.986876315462616	-0.56733187744038	4.57698908697387	-7.27703702964834	1.2108353955971e-12	6.48661819069877e-11	18.1403284013981	6.48661819069877e-11	1.2108353955971e-12
prt13	0.852996554577442	0.622139381343724	1.08385372781116	-0.800348822246058	7.25954967984757	1.50425722875719e-12	7.98720652437447e-11	17.942301417635	7.98720652437447e-11	1.50425722875719e-12
prt37	0.813487474424337	0.592884609563675	1.034090339285	2.43056580961441	7.24377402740645	1.51817294862795e-12	7.99038394014708e-11	17.9129579136071	7.99038394014708e-11	1.51817294862795e-12
prt82	1.10127994760017	0.801827589429434	1.4007323057709	3.71805645145203	7.22469239236904	1.77591289915288e-12	9.26563251731937e-11	17.7683821872988	9.26563251731937e-11	1.77591289915288e-12
prt274	0.651878295504974	0.473618409249003	0.830138181760945	0.51088933545657	7.18383872015849	2.3176351736497e-12	1.19877681395674e-10	17.5162648366315	1.19877681395674e-10	2.3176351736497e-12
prt231	0.687430032080066	0.499633436210101	0.87522662795003	-0.73464508094303	7.19191324728656	2.35442644101508e-12	1.20739817487953e-10	17.5004697727933	1.20739817487953e-10	2.35442644101508e-12
prt347	0.695552617555757	0.500876903360471	0.890228331751042	1.31884788718767	7.01825377170988	6.68193450141895e-12	3.39759381428082e-10	16.4606148751872	3.39759381428082e-10	6.68193450141895e-12
prt123	-0.918632727990892	-1.17507937443657	-0.662186081545217	-0.616444173995212	-7.03952324702666	7.09941687292082e-12	3.57953791911974e-10	16.4346674677447	3.57953791911974e-10	7.09941687292082e-12
prt155	-0.827780551209969	-1.06126845506102	-0.59429264735892	-0.666490126635688	-6.96550119371479	1.03639620352166e-11	5.18198101760829e-10	16.0566021094408	5.18198101760829e-10	1.03639620352166e-11
prt3	0.855068912003585	0.613346916672718	1.09679090733445	-2.34997266808322	6.95554413066139	1.56190462653553e-11	7.74498161918447e-10	15.7234918660872	7.74498161918447e-10	1.56190462653553e-11
prt195	-0.801659154622775	-1.02873111936588	-0.574587189879675	-3.06452867167592	-6.94439161957307	1.95984324032661e-11	9.63857331308169e-10	15.5363802381238	9.63857331308169e-10	1.95984324032661e-11
prt242	0.737387336542789	0.525796700092865	0.948977972992713	1.18892136353397	6.84642871858807	2.15118143404354e-11	1.04935679709441e-09	15.3650270488815	1.04935679709441e-09	2.15118143404354e-11
prt254	0.511193039901283	0.364906814700149	0.657479265102417	-1.87381195905305	6.86821077671054	2.26496218918429e-11	1.09594944637949e-09	15.3283604089536	1.09594944637949e-09	2.26496218918429e-11
prt136	-0.766870487204618	-0.987453486034262	-0.546287488374975	0.781084370977756	-6.82945706955021	2.33280025953683e-11	1.11974412457768e-09	15.2713024252326	1.11974412457768e-09	2.33280025953683e-11
prt300	0.618964450886936	0.440716410031504	0.797212491742368	0.330450033280868	6.82166374609957	2.48336444007839e-11	1.18255449527542e-09	15.1916971679688	1.18255449527542e-09	2.48336444007839e-11
prt118	-1.14237744810061	-1.47364318457091	-0.8111117116303	0.62615620365424	-6.77479254022603	3.39121603338755e-11	1.60214930711223e-09	14.977756242983	1.60214930711223e-09	3.39121603338755e-11
prt268	0.784015897029686	0.555443008553572	1.0125887855058	5.03921576323377	6.73782776990625	4.12078378857675e-11	1.93161740089535e-09	14.7031566408747	1.93161740089535e-09	4.12078378857675e-11
prt130	-1.19801056216415	-1.54749620332902	-0.848524920999272	1.88823246445338	-6.73382709132336	4.26910455346737e-11	1.98563002486854e-09	14.6849886232527	1.98563002486854e-09	4.26910455346737e-11
prt129	-0.968301636773264	-1.25257753887271	-0.684025734673814	3.76915153112527	-6.69118612219405	5.59945129867732e-11	2.58436213785107e-09	14.4000434344294	2.58436213785107e-09	5.59945129867732e-11
prt280	0.674464046529164	0.476205712758908	0.872722380299421	-0.359542896969732	6.68381907299118	6.21258546150162e-11	2.84545899000074e-09	14.397065037143	2.84545899000074e-09	6.21258546150162e-11
prt80	0.790939634867715	0.557920590362874	1.02395867937256	-1.43878054330681	6.67018424952127	7.31018615997289e-11	3.32281189089677e-09	14.1855404024281	3.32281189089677e-09	7.31018615997289e-11
prt105	-0.894231243719565	-1.15862981042317	-0.629832677015957	-0.636233877270876	-6.64556186668421	8.19471744298563e-11	3.66927646700849e-09	14.1522302065637	3.66927646700849e-09	8.19471744298563e-11
prt232	0.502574708796069	0.354014184716406	0.651135232875733	-1.33365284651039	6.64685049387071	7.97473309230144e-11	3.59762395141418e-09	14.0617014506563	3.59762395141418e-09	7.97473309230144e-11
prt101	-1.01849753727576	-1.32019739902582	-0.716797675525701	-0.704373667257771	-6.63341722814631	8.92425536401008e-11	3.96633571733781e-09	14.0352839659546	3.96633571733781e-09	8.92425536401008e-11
prt115	-0.942782574386958	-1.22272701356069	-0.662838135213227	3.11023265745684	-6.61572972090908	9.03486822122902e-11	3.98597127407163e-09	13.9449362560345	3.98597127407163e-09	9.03486822122902e-11
prt331	0.575860792533146	0.404811619735592	0.746909965330701	-1.22244861671876	6.61435682421518	9.5342477531093e-11	4.17558295756612e-09	13.8987280159856	4.17558295756612e-09	9.5342477531093e-11
prt27	0.806856668720489	0.565352061456182	1.0483612759848	0.801064529431941	6.56315661538337	1.25725072532989e-10	5.46630750143429e-09	13.6289603581357	5.46630750143429e-09	1.25725072532989e-10
prt199	-1.18909058901253	-1.54324089081608	-0.834940287208983	-2.87821489292488	-6.60553441300507	1.63446080963832e-10	7.0048320413071e-09	13.5359431192774	7.0048320413071e-09	1.63446080963832e-10
prt60	1.10643362583757	0.77394242908756	1.43892482258758	0.284600465386964	6.53822068141218	1.55673524468452e-10	6.7197204806526e-09	13.4339412439382	6.7197204806526e-09	1.55673524468452e-10
prt22	0.971665443035166	0.678744894211794	1.26458599185854	2.02946462421717	6.51655696245982	1.69023562293436e-10	7.19249201248662e-09	13.3196668578827	7.19249201248662e-09	1.69023562293436e-10
