	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value	post.df	counts	sca.t	sca.P.Value	sca.adj.pval
P0CF40;P0CF41;P0CF42;P0CF43;P0CF44;P0CF45	9.9086069388469	16.856341840542367	21.012464282821	0.7587716082181011	0.6056318544388881	0.911911361997314	7.570736706721726e-14	2.66085588950481e-14	63.0	2.0	9.832520361939286	2.4111237885139756e-14	6.846430737495552e-14
P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	1.030095705903542	17.849209687588996	-8.099473217910717	0.1003792185434591	-0.09311075616519246	0.2938691932521107	0.3381007391297662	0.30561631629568053	96.0	2.0	1.0310292684254616	0.30511766229628745	0.33781310205740706
P0CF91;P0CF92;P0CF93	-0.9191381546338883	17.934346938505143	-8.212119521918396	-0.05551993664267485	-0.17575854213979733	0.06471866885444763	0.3953225875491976	0.3608313550784622	81.0	2.0	-0.9016676574817267	0.3699067587782451	0.4044828250680617
P0CG19	15.612887717332214	19.52418829897065	52.84016969045986	0.8145783865831717	0.7110246561150096	0.9181321170513338	2.2068077394878148e-27	3.5234090365541935e-28	99.0	2.0	15.203613591983453	1.2199807815321093e-27	7.210366581455953e-27
P0CK95	23.00998759928332	20.110381078788276	83.52791508732227	0.7128241354561808	0.6513530792590304	0.7742951916533313	2.483342571416808e-40	1.8684280032207e-41	101.0	6.0	23.007757295470828	5.955705404568002e-42	7.80583425941297e-41
P0DM85	-8.132131360487016	17.485127487483048	15.730710196895348	-0.6289829641260809	-0.7829136650500098	-0.475052263202152	1.1272297099163244e-11	4.555106987440039e-12	82.0	2.0	-8.081446523897839	4.81879529293544e-12	1.1852310577150503e-11
P0DMC5	5.394697767027291	20.19882861989744	4.218773177375992	0.17618350843490305	0.11137936133506544	0.24098765553474066	8.483465539807486e-07	4.710705697130826e-07	101.0	5.0	5.386241366880469	4.708876237196126e-07	8.469395570204723e-07
P0DMC7	3.3051208920123534	22.648701947535248	-3.427352005246961	0.12181658423799036	0.04868184250203417	0.19495132597394654	0.001876988938452475	0.001324036351144328	101.0	9.0	3.328097616777367	0.0012208716443462722	0.0017342135600322613
P0DN74	-1.4308696588060903	14.27155542303045	-7.422283091964763	-0.2068593047949392	-0.49986055074110153	0.08614194115122314	0.18459370625427143	0.1609245026617951	39.0	2.0	-1.446871168389592	0.15592338695371696	0.17907468903284898
P0DP89	-5.536982305292	21.214133270115777	4.821593097537319	-0.5177169876977175	-0.7032511739627373	-0.3321828014326976	4.658274091173388e-07	2.545513959394289e-07	101.0	6.0	-5.593534999907907	1.908039588904288e-07	3.5212907928214076e-07
P0DPO3	-5.613905906819072	17.695849577844108	4.1840283050317755	-0.5001123595174661	-0.6784532350978936	-0.32177148393703875	1.0601062804617784e-06	5.920268560261644e-07	60.0	2.0	-5.594204917704258	5.782292033430356e-07	1.0340915190550434e-06
P0DSF6	-0.9418366921681335	20.642974999072315	-8.188609821328628	-0.06380706682922721	-0.19871754023501226	0.07110340657655784	0.383208487025319	0.34923274338584354	79.0	2.0	-0.9297193306062195	0.35534867372371615	0.38961738780474064
P0DTT0	28.643803764404826	24.099132389421737	102.46366329622366	0.825501310211088	0.7683150440879383	0.8826875763342377	2.373003163376901e-48	1.2573312416338224e-49	101.0	38.0	29.043174245709892	7.818994063150309e-51	1.5058212376039812e-49
P10100	-2.302985449196251	21.805354563825123	-6.050037464479412	-0.0955770081821612	-0.17792763357170072	-0.013226382792621685	0.029233061624181527	0.02337818845536806	101.0	6.0	-2.3144818270630054	0.022665826719737513	0.028455412613559602
P10121	-1.3655033571684363	22.65610976768323	-7.7258153951487545	-0.02269164764300058	-0.05566612515827798	0.01028282987227682	0.20023687037977272	0.17519842032168742	101.0	28.0	-1.3878070083846323	0.1682498989873965	0.19252848182430052
P10346	-7.294219063641206	21.58961426227352	12.828194869030785	-0.28012067139736274	-0.3563234873543373	-0.20391785544038818	1.744395750854895e-10	7.628265417019993e-11	101.0	9.0	-7.347532898175684	5.3526638980597865e-11	1.2309822498299963e-10
P10371	42.68957410371609	22.566109258919102	139.06848635890535	1.1121728727275624	1.0604770871073859	1.163868658347739	1.1126876223900827e-63	1.9258810843205246e-65	101.0	10.0	42.8673067180747	1.2885422834160984e-66	7.152672949707794e-65
P10378	4.34312253686728	22.440018066037602	0.056899395938815545	0.3352728622375807	0.18209324387654438	0.488452480598617	5.4047639251420305e-05	3.407807702712301e-05	101.0	19.0	4.392940122761513	2.7634082416947406e-05	4.4099260046436356e-05
P10384	-24.95648243507771	21.67098283794175	90.42281933941122	-1.7734721957935164	-1.9144808200675245	-1.6324635715195084	2.993278679865041e-43	1.9771922046441636e-44	101.0	6.0	-25.187850111771887	2.4438357333967565e-45	3.7600537832859877e-44
