	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value
prt1100	-1.4580250250460145	0.3859482854554186	-5.80616551352204	-0.2566941853638395	-0.6025694151372384	0.08918104440955943	0.7682994073383355	0.14544226943815294
prt1101	2.3067379370138394	-0.0039160090918978815	-4.19738363948046	0.41724989293141646	0.06181562299451049	0.7726841628683224	0.28667823397142217	0.021500867547856663
prt1102	0.14994218396385728	-3.4406546472766633	-6.543033759919739	0.01581065159770967	-0.19176213208791176	0.2233834352833311	0.9929577815491573	0.880919045197694
prt1103	-1.297653681514717	-3.642308708819467	-5.825579370242726	-0.2217770417250362	-0.5579771583462905	0.11442307489621811	0.8316077759934604	0.19531059114194008
prt1104	0.26714232691147377	6.3525785219563	-6.8490718149120635	0.03250431381101926	-0.20652181373440956	0.2715304413564481	0.9855738219276748	0.7894641311191537
prt1105	-0.01818745728309157	2.5051405699742966	-6.876796090008778	-0.0026545257246042286	-0.28938224634953014	0.2840731949003217	0.996665417873204	0.9854962477890443
prt1106	1.2686222055552683	-1.6832516759477703	-6.008101872044584	0.20669135959013352	-0.11362954882283227	0.5270122680030993	0.8411513997393603	0.20533103125921046
prt1107	-0.9896730768620405	0.8432085654727502	-6.4075551963206125	-0.13309309118330281	-0.39728087768171394	0.1310946953151083	0.9073191734429022	0.32278916648553235
prt1108	0.32622527056196016	2.762517365385114	-6.830858091029848	0.045487090014802334	-0.22842430215096088	0.31939848218056555	0.9805258064684382	0.7443825080772893
prt1109	0.08666627202983722	1.8384704908179323	-6.861601918515118	0.011085112621094684	-0.2401828231501134	0.2623530483923028	0.995617540509565	0.9309697188613355
prt111	-4.2313422217813494	0.7375543650401799	1.8453851670588772	-0.905409785156823	-1.3258109793564306	-0.48500859095721544	0.0007366155062128153	2.7623081482980573e-05
prt1110	0.6682333549007605	-1.145600634972406	-6.583414860121341	0.06438366366986203	-0.12494379035130981	0.2537111176910339	0.9579606409277849	0.5043121337397727
prt1111	-0.7578862029784079	3.26309185577279	-6.597332546316109	-0.07998955170263367	-0.28732906175821604	0.12734995835294868	0.9411692582019828	0.44885995780372845
prt1112	-0.5072894202731565	1.3452813262010053	-6.749702361190666	-0.044292121428343934	-0.2158163232447778	0.12723208038808995	0.9694046483244583	0.6121656881428437
prt1113	0.45072309483303546	-0.23115408767400045	-6.768543588891989	0.05049935336713629	-0.16968117251436365	0.27067987924863623	0.9700517212540717	0.6524034770357703
prt1114	-0.45847468702184924	1.139673970600737	-6.781399590789624	-0.057853868841043266	-0.3057511560038153	0.19004341832172877	0.9695232346782722	0.6468019779157095
prt1115	1.494179719982412	-1.559683180113217	-5.663857553479949	0.19921107286720208	-0.06279938884235614	0.4612215345767603	0.7487044762979156	0.13582368047527027
prt1116	-0.5535752607478475	0.782578954129039	-6.72436153945858	-0.10576987219972045	-0.48113140883824135	0.26959166443880045	0.9660180138456815	0.5801085228822084
prt1117	0.24876007293452754	2.659409783888052	-6.836867641791858	0.030779165882361514	-0.21228629375825972	0.2738446255229827	0.9889264202916134	0.8036433321817257
prt1118	-0.2658739120436444	-0.4492968014161917	-6.822871155515761	-0.04295396240131383	-0.36037603553050007	0.2744681107278724	0.9857299626336865	0.7904468451291478
prt1119	0.26989977681807265	1.2780888188992154	-6.851341477826825	0.029143482628095185	-0.1829758917580582	0.24126285701424857	0.9855738219276748	0.7873424592229674
prt112	-6.632983938719626	0.6706941548946804	14.05109671321405	-1.0235641176754111	-1.3267315172458338	-0.7203967181049884	4.336315067308792e-09	8.383542463463664e-11
prt1120	0.9318287986177487	1.3829151299506968	-6.393130577558971	0.1820618517394248	-0.20179688665940176	0.5659205901382514	0.9192782565197318	0.3518695941567238
prt1121	-0.5578701413213749	-1.6328672286921078	-6.611532685199072	-0.05301904869970642	-0.23979787956998563	0.1337597821705728	0.9660180138456815	0.5772131120863337
prt1122	-2.490364998426167	2.8480625137415303	-3.8302511589207278	-0.258015091984237	-0.46154367129527385	-0.05448651267320015	0.20327178934140727	0.013067069281734742
prt1123	-0.3865119856213809	0.2728333860454543	-6.735810065497383	-0.2294157669038932	-1.395797757309586	0.9369662235017997	0.9782965481449772	0.69929441596437
prt1124	-0.6088243084487439	1.1476636698592542	-6.676757721408425	-0.08657549967783257	-0.3659288678854403	0.1927778685297752	0.9650867654722064	0.5429043512520129
prt1125	0.9725339786250053	2.0899779800760525	-6.3331599935853	0.5538437266716603	-0.5652856722481003	1.6729731255914209	0.9122493822852342	0.33129856733325425
prt1126	-0.38607111113241355	3.0055540833828593	-6.794790008944815	-0.09065081036818379	-0.5519437094147064	0.37064208867833887	0.9782965481449772	0.6996038241878393
prt1127	0.7533160872952118	-0.3010770295219165	-6.567626117056206	0.09369129419895084	-0.15064747846122575	0.3380300668591274	0.9411692582019828	0.4516043823939181
prt1128	-0.28446826980970885	1.8797194119943483	-6.866948848824278	-0.03893896919055351	-0.3078238804566919	0.22994594207558489	0.9854842704752326	0.7761598432013507
prt1129	0.6309484788132935	1.5187965963430639	-6.667233148567574	0.14663116403557064	-0.3099553215673865	0.6032176496385278	0.9637151455383414	0.5283597861686115
prt113	-7.340520853136336	2.4570597082403305	18.55698268348826	-0.7575253371976793	-0.9602471891527784	-0.5548034852425803	5.298067604442119e-11	7.947101406663179e-13
prt1130	-0.8154804444626719	1.0328790947691813	-6.556073937320636	-0.08674628640568482	-0.29572112690955066	0.12222855409818101	0.9260710713056302	0.41516944256655786
prt1131	-0.04057014203756663	-0.14270720081238836	-6.84444397070503	-0.004767708873256948	-0.23565727691884347	0.22612185917232958	0.996665417873204	0.9676547895229927
prt1132	0.5018134356229054	2.3731826062288626	-6.760256797573634	0.05462598815877007	-0.15921961065350576	0.2684715869710459	0.9694046483244583	0.616007635966769
prt1133	0.17417175713937744	1.0921907003476474	-6.886257614767743	0.02173229526855569	-0.22337504104478212	0.2668396315818935	0.9907911337967645	0.8617961491093298
prt1134	0.7863507158130707	4.55485103031102	-6.591470637033338	0.13669145773042413	-0.20478803654622113	0.4781709520070694	0.9320668304694668	0.4320129759225979
prt1135	0.9435129627293412	-0.49918373010033207	-6.39636772828052	0.13417441325090906	-0.1452153167393237	0.4135641432411418	0.9167922357573289	0.34586906291256436
prt1136	1.0538351024531347	2.357449416578874	-6.269346940422598	0.2516613739501842	-0.2175268759945198	0.7208496238948882	0.8976140355079466	0.29246865206009304
prt1137	1.134389471215339	2.7428777112757645	-6.232024751732733	0.23492962501620163	-0.1719483701567186	0.6418076201891219	0.8822249315497437	0.25716856754675027
prt1138	-0.5284052910433678	1.7749120123572855	-6.755814809637495	-0.06570766035441222	-0.3099868780350009	0.17857155732617647	0.9694046483244583	0.5974385129714841
prt1139	0.3359976998403047	-1.2766418218670836	-6.7250994670729165	0.06615581905670398	-0.3208539858982443	0.4531656240116523	0.9795801506091194	0.7370388974520928
prt114	-12.034137408713564	1.7978439195975602	56.70863581081203	-0.9832778041444025	-1.1437779030306472	-0.8227777052581576	8.248394861381876e-27	9.623127338278856e-30
prt1140	0.08960064823282728	2.8289654511839117	-6.877665706046214	0.009523405995816248	-0.1992709823409694	0.2183177943326019	0.995617540509565	0.9286383051605005
prt1141	-0.29277970913469326	-1.1006571735088597	-6.750082317134034	-0.03769169760432334	-0.29063615520724023	0.21525275999859356	0.9854842704752326	0.7698142835032433
prt1142	-1.060041970085642	-0.06262828176867825	-6.25900561238742	-0.3860726053538607	-1.1018403418647313	0.3296951311570101	0.8976140355079466	0.2896982362779556
prt1143	-0.050026424074735495	2.916055703630135	-6.879480788392666	-0.005866926025759778	-0.23626120931034625	0.2245273572588267	0.996665417873204	0.9601205491209915
prt1144	2.3334989980233494	-0.150509166055369	-4.184680016733478	0.30077581090569544	0.04754191503983285	0.554009706771558	0.27859131325155895	0.020012142668570317
prt1145	0.2624395956765114	0.7833442471876303	-6.851936587860354	0.029713292782643508	-0.19269725765585202	0.252123843221139	0.986038550191776	0.7930838043383853
prt1146	2.295147939466127	2.345778150851859	-4.273886019971878	0.400479852214064	0.05768796542232274	0.7432717390058052	0.2923627975707226	0.022122118349518008
prt1147	-0.17233637298432677	0.9714262054329605	-6.8578255503799195	-0.030277708661954783	-0.37543769345292677	0.3148822761290172	0.9907911337967645	0.8632410869715086
prt1148	0.1508015899081868	-1.9194060017613834	-6.662639693373253	0.015067656540034502	-0.18132982377602394	0.21146513685609294	0.9928982819578056	0.8802043269555946
prt1149	0.3033784222364218	-0.6911206958195967	-6.815361963071787	0.043555276161742595	-0.23856967220199132	0.3256802245254765	0.9854842704752326	0.7617378278955389
prt115	-4.079909295208936	1.5007724850214006	1.2427113175887055	-0.7719956384773436	-1.1437368673931045	-0.4002544095615827	0.0013630027137083672	5.224843735882074e-05
prt1150	-1.635026055625248	3.072217103644745	-5.573757043260623	-0.18213048833093293	-0.4009624634634997	0.03670148680163382	0.6797641635585344	0.10264438869733869
prt1151	1.7777756341961248	-2.386466115649835	-5.197100942828824	0.24392692115555037	-0.025926336715104026	0.5137801790262048	0.6055914753410785	0.07630452589297589
prt1152	-0.01937903689694617	3.5976974347319657	-6.878634623952446	-0.0022719374524013958	-0.23257027496107902	0.22802640005627622	0.996665417873204	0.984545921174711
prt1153	0.33468925207338507	-2.1059576021711086	-6.68759624448419	0.03362514049418408	-0.16385139773981341	0.23110167872818158	0.9796798571679285	0.7380254923998394
prt1154	-0.6732021661475764	0.19194950825046775	-6.643826696157887	-0.10387299360448865	-0.4070190784496357	0.1992730912406584	0.9579606409277849	0.5011280043844296
prt1155	-0.03809423828116557	0.3061001227688925	-6.87336203077689	-0.006494207866610591	-0.34149620833210265	0.32850779259888147	0.996665417873204	0.9696289019051167
prt1156	0.36096387155449566	-0.8823590319712458	-6.788067065721434	0.05074658511560648	-0.225500294810016	0.32699346504122895	0.978814456142499	0.7182866750659038
