rowname	CVT09_QC1_LabE_X023	CVT09_QC2_LabE_X024	CVT09_QC3_LabE_X025	CVT09_QC4_LabE_X026	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s50_X011	CVT09_s55_X012	CVT09_s59_X013	CVT09_s61_X014	CVT09_s67_X015	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018	CVT09_s90_X019	CVT09_s93_X020	CVT09_s99_X021
P0A8D6	2883020	2721390	2781580	2430560	2758880	2888910	2903070	2862840	2827980	3058050	2773740	2668060	2513010	2795490	2426100	2652560	2724430	2444840	2593710	2598030	2787530	2603210	2578620	2728760
P0AAX3	1595610	858391	825367	1451430	1206320	804437	862400	590423	497273	695862	758094	824941	792583	704027	1598400	2124750	1721690	1651210	1434840	1704730	1568630	1704120	1502360	1555040
P06993	809773	656984	670784	898657	647320	588092	669313	541971	747140	640025	600008	636251	542991	513352	753556	884570	687434	753350	750784	886710	821613	912022	822618	844205
P00959	13074700	10289900	9798780	12919400	10858000	8340100	10645100	9926140	9485940	9097580	9122430	11376800	11138900	9308960	12905300	12856300	12782100	13632900	13233300	13199700	12919800	13420000	13129200	13082800
P0AEQ1	789822	1575790	1564130	659399	1567320	1707750	1579580	1533600	1566720	1492620	1475020	1369360	1309390	1379470	720684	746683	794053	714408	744248	792402	746849	738735	667398	752358
P25738	5441240	9102280	8602700	5385470	7972120	11847500	8353310	9635770	10502600	10684200	11467500	7818100	7521280	9703690	6797740	5167670	7692070	6059470	6128940	6464700	5246640	5630290	5756490	6010680
P64596	6039800	6781540	6688010	5910750	7346830	6123300	7271730	6940810	6892310	6468980	6470560	7451690	7363540	6296030	6186530	6208130	5862610	6157840	6089390	6275290	6087150	5946760	6054430	6135340
P00452	7489800	7139470	6913190	7328400	7386630	5816270	8183490	6732360	8016780	6217250	6427220	8384230	7245220	5912650	7456010	7442150	7039440	7900550	7646400	7396310	7099890	7648660	7635220	7519290
P0AEG4	10288700	11946600	12405400	9873120	10831500	13271600	11877100	11668100	11809200	12416900	12577900	10220600	10533000	11682300	11167800	9504630	11251200	9737490	10406300	9506520	9789070	9740960	10232900	10368100
P19934	376676	438471	416372	405574	402639	444960	385436	420073	421365	459535	417948	364682	413617	412807	358883	351008	400480	353166	346628	343783	341934	347727	384155	382862
P0A8I8	1610840	1434700	1456050	1568700	1394000	1506060	1591060	1396390	1374730	1287390	1444820	1572930	1447870	1437140	1644150	1431010	1663600	1599730	1644230	1574940	1553510	1504550	1627710	1604910
P0A8T7	27276100	23059000	22370000	26188300	23192500	21180400	23761800	22629400	23710400	21909300	21809400	24821600	24122300	22811900	25847200	26323700	26650700	27085200	27617600	25700900	25488400	27028900	26891100	27127200
P0A794	3127750	3836740	3500610	3388580	3873860	3369950	3781310	3743320	3617730	3623900	3460750	3870280	3896490	3593090	3175250	3371500	3151380	3281920	3200960	3228290	3039140	3286540	3256710	3264530
P0A7J3	161927000	139927000	134558000	164819000	137772000	146040000	131144000	142667000	132486000	137513000	145436000	134475000	131373000	141964000	172602000	175414000	173044000	160551000	163070000	159528000	161301000	152551000	159078000	158309000
P00935	6751780	6541690	6400230	7231020	7480910	6250400	7001870	6438630	6088330	6007300	6154350	7592430	7986930	6069100	6765850	6266380	7279480	6306840	7173980	6824980	6754700	6764840	6881770	6966740
P0AG84	2422010	3959880	4205320	1955160	3478040	5522740	3962510	4205590	5206810	5633270	5344460	3036770	3323210	5078640	2371710	1893230	2726240	2065750	2256490	2333090	2565100	2305780	2562010	2528620
P0A9M8	15662800	22074600	21090600	16660300	21894700	20322900	22642600	22376100	22124100	21572500	21456100	22598900	22709300	23054200	13891200	13917000	13793100	12569100	14350800	14384200	14726100	14578700	15325900	13964700
P0A9Q7	124107000	22129500	21678800	121865000	18904600	22066900	21415000	19802600	25346300	22826100	22474400	18611400	15568000	21369400	111141000	103457000	111979000	89712200	119750000	113789000	112254000	121002000	124759000	117668000
P67087	8787800	10239700	9885070	8983770	10438300	9525750	9545520	10046600	9563680	9899420	9821450	10041400	10590500	9674420	9214670	8912830	8492190	8717740	8864240	8900880	9350330	8767170	8451630	8815380
P0AEJ2	7187820	5171910	5415320	5774060	2999930	6012710	6070450	5990210	6477990	6086180	5207880	2958900	2365120	5534250	5157800	8810490	7422810	6563440	4860110	7659440	6170430	9132570	5891220	7535400
P08142	4444340	5539380	5445730	4455710	5566890	5137690	5042400	5281210	5226490	5330310	5337300	5597730	5249560	5308080	4702150	4402050	4894680	4862670	4873220	4705590	4705300	4695360	4743230	5087840
P76576	10693600	10498800	10401000	10550400	10579100	10553100	10413800	10526100	10396000	9952880	10547200	10676000	11086000	10010100	11049300	9429250	10450700	10358600	10513300	10068200	10332600	10390100	11176600	10603800
P0AET8	4530850	5716570	5423300	4505930	5773220	5062400	5927160	5512250	6014940	5676140	5599490	5867630	5643840	5826990	4746320	4779490	4804590	4725660	4821160	5038320	4757420	4894930	5028040	4736290
P25888	1622620	495150	583209	1373710	433530	537376	537247	490073	491937	495776	514730	410165	422884	556682	1515310	1372430	1719570	1460940	1601000	1432370	1555520	1339050	1423750	1523400
P16659	8161920	7621340	7357740	8050080	7829240	6574280	7649300	7043970	7090690	6943510	6768970	7990670	7971660	7097690	7930010	7802530	7855930	8097500	8208810	7804430	7715300	7956830	7921910	7902990
P0ABQ0	977754	1252520	1186510	1007120	1327820	1077680	1296820	1216320	1219760	1172570	1132990	1243130	1300920	1124040	955914	960957	938388	895778	952035	956906	964184	934349	946912	946629
P0ADC3	650568	506186	561355	577420	506172	507547	565548	489809	558565	566750	565840	542908	498247	481248	554486	576269	635368	544122	625173	566011	623885	686581	633164	664063
P10121	2338350	2530360	2473750	2416860	2464550	2484970	2533360	2508790	2510780	2550520	2472700	2349490	2511270	2479550	2385940	2402620	2416220	2286180	2387460	2363500	2353620	2371020	2330020	2268690
Q46871	5128540	5067020	5111120	4156670	4629420	5843910	5334630	5501610	5879850	6013060	5798960	4161520	3746340	6081600	4945890	5881350	5591280	5717180	4939040	5204760	4767810	5617610	4841540	5802960
P76541	1143100	1540730	1454740	1119770	1742510	1469360	1608310	1503690	1497210	1491170	1562230	1464790	1602730	1478220	1090180	1113420	1203130	1132210	1287990	992511	1099590	1049790	1161350	1095980
P77674	483132	2772880	2945790	388272	2472880	3975350	3458210	2838360	4765670	4112780	3802370	2936920	2860210	3291790	518745	403226	577656	472632	508401	458975	457341	475643	462952	475258
P33232	5064570	7500870	8192340	4716260	7492820	8093340	8054400	7365830	8385440	7533780	7210720	7462880	7349750	6877810	5188070	5510120	5031470	5629870	5086760	5395120	5174530	5631320	5091750	5413540
P29131	1283500	1471140	1348880	1300290	1392130	1352380	1404870	1497040	1409660	1468970	1444810	1446530	1510490	1400490	1327350	1361220	1323640	1328410	1282230	1335830	1287590	1302750	1340900	1340910
P15639	13941700	10709200	11027400	13406500	10889600	10290700	12300000	10434000	11714900	10382400	10374300	11520700	10127600	9689670	13651500	12868100	13707800	13528600	13861200	13059600	13193500	13504800	13722600	13487100
P37908	170810	154028	157413	158411	161899	155482	162887	159609	196382	175101	170187	162579	166562	159682	176596	135792	171381	162379	165566	160009	150060	186411	177016	161416
P09832	15294100	7376700	6910420	15618100	6632780	6435210	6977740	6437330	6442470	6420330	6590120	6912100	6153760	6474470	15764400	15827200	15707200	16648200	16434800	15637300	14859500	15929800	16015600	15021900
P31224	4845330	3895740	3938890	4460090	3584480	3417280	4225640	3777840	4153290	3844750	3676300	4121940	4214640	3658500	4704640	4109680	4543810	4817980	4783360	4467280	4461290	4770160	4574440	4748650
P0A8Y5	1943700	1231890	1174360	1936330	1149090	1191980	1204740	1122840	1151210	1223020	1206800	1180480	1143290	1186390	1909330	1966120	1970380	1892980	2004080	1895570	1812150	1899090	1931080	1970460
P05458	2369450	2353860	2200630	2318120	1990680	2504350	2275800	2384850	2405520	2401930	2522130	1949540	2301450	2376510	2279860	2257930	2439120	2291280	2335340	2290300	2277540	2384350	2195300	2330960
P50456	466421	399879	415190	482224	414451	295092	432977	382851	410464	368177	402906	432679	423639	438589	449136	537890	424384	400579	435586	506541	420929	467179	444133	480280
P07023	4987520	7033050	6715180	6193520	7141760	6486720	7749350	6705280	7934350	7016830	6545660	7716420	6439680	6974380	5557420	4547610	4658000	5511280	5293490	5044710	5647390	5016200	5051890	5167230
P09152	4847320	1958990	1757400	6201260	1851240	1903510	1966940	2119730	1997220	1755300	1992810	2254590	2294090	2270060	4483430	3535210	4354920	3283800	4819360	4724190	4925090	5256640	5818080	4759150
P0A7J7	67465100	57438400	54852100	67892000	56858500	59058800	53937500	58129400	55231800	57921300	57753300	53167300	53877000	57946400	70523600	70522400	71581800	66972900	67367500	67104300	65786100	65265400	68230600	68484000
P50465	266163	121862	171229	271914	136910	144070	161997	106985	116013	104947	166793	156900	140976	132513	261736	302994	262724	285898	262596	306639	274747	287887	229355	267879
P0ACQ4	1238290	1214430	1107100	1220730	1178540	1120890	1293070	1237230	1247290	1223540	1167830	1132750	1255840	1253290	1246170	1291030	1225910	1271710	1205590	1211460	1213010	1225550	1250250	1204450
P0A6Z3	12691800	14493300	13623400	12264400	14177300	13785100	13797100	14399000	13525000	13945100	14205500	13259900	14369200	14217600	12098700	12034500	12504000	11954300	11939200	12866200	12566700	12866500	12579700	12450900
P45395	1766550	1956580	1946850	1797420	2140020	1724980	2026960	1986290	2110180	1804700	1793680	2048920	2103360	1846560	1898770	1895950	1838090	1904610	1822560	1823350	1909490	1945830	1885860	1923840
P77433	291126	2092260	2019410	377153	2545820	1761470	2010190	2392980	1474810	1683700	1731600	2419960	3765370	2118530	NA	211366	174145	193600	234607	212315	230207	239208	270525	224109
P0A717	13415400	21012800	19947200	14240100	20600700	19730300	20142200	19977100	19421800	19131800	19034700	21965000	23934000	20007900	13496600	13956100	13494400	13510800	13695000	13569700	13614800	13751600	13398500	13728400
P0ADG4	7962430	5536950	5215430	7670830	5642070	5350060	5561250	5455870	5436220	5314800	5101730	5637260	5650160	5517510	7982440	7943650	8991840	7998880	8627500	7878780	7840260	7601440	7717600	7729800
P21165	6574070	7426900	7421520	6494080	7766230	6293250	7699420	7498860	7342840	6890500	6418400	7779860	7429590	6733690	6203500	6211570	6215440	6563660	6312230	6374640	6351260	6411900	6209490	6235300
P0A867	9893510	8229260	8474700	8522370	8313600	8901550	9264490	8170280	9776730	9142570	8924960	8363750	7139250	8660680	9823150	9212200	10817700	9671250	9856040	9980030	10192000	10056300	9973220	10678400
P35340	5362510	4992830	4707880	5668870	5053780	4231520	4971900	4524010	4524530	4230780	4308520	5134680	4850760	4209820	5174950	5404130	5001850	5128040	5367420	5508420	5356940	5551470	5453580	5164800
Q59385	3411260	4902380	4120330	3464410	5263760	3303580	4545020	3879760	5036830	3736780	3674430	5644940	5076160	3832070	3135220	2598440	4102690	2804360	2967130	3685830	3599750	3477060	3324240	3013240
P36683	17858400	50419800	49823000	18318500	49721800	40755500	50799000	42197300	47433100	43043200	40301700	57479500	45690300	38302000	18341100	18365200	16503600	21492000	19158600	17323700	16549900	18108200	17692000	17727400
P00961	12862500	12608000	12326800	12681500	12399800	11466700	12635400	12115500	11969300	11860900	11633900	12816500	12987100	11638100	12351800	12055400	12129800	12704200	12647000	12367500	12152000	12529600	12574000	12441100
P77541	1358420	1376490	1657970	1666250	1090740	1619880	1483900	1389610	1911370	1650840	1500000	1131690	1204410	1395820	1509500	1557620	1606830	1611380	1306630	1316220	1577510	1402300	1661020	1588660
P0A6C1	1249470	952217	1013760	1329440	954599	1001370	1020140	954226	1058710	1041350	977073	875165	908322	1041310	1238070	1260360	1297210	1265940	1162670	1269530	1266780	1372090	1301910	1293810
P27306	2025730	6546170	6646230	2076500	7054040	5125080	6960130	6088380	6736450	5608730	5314210	7413150	6410260	5072480	2050430	1882940	2090800	2192210	1980450	2044050	1962490	1926860	1805700	1882410
P0ACB7	3055100	3941710	3928210	3191780	3667470	3868540	3859150	4044170	4301760	4233290	4211230	3771880	3886320	4061470	3149440	2969320	3238830	3135290	2973550	3144440	3140900	3173430	3202180	3067720
P37344	474486	425051	437605	471406	422250	347499	503782	454617	432314	392723	369211	396510	464618	418533	503300	437045	461350	471296	445076	440590	474872	511131	493769	477702
P28249	956167	1255870	1253860	947276	1204930	1194550	1253840	1296460	1229800	1249980	1231730	1288420	1318450	1194720	944131	953815	945022	956998	987988	963615	924383	997630	1009130	970724
P07813	10655700	9327410	8860950	10899500	9667520	7969240	9641090	9010380	8915170	8165390	8246650	10507700	10104600	8471930	10704000	10008700	10330100	11177100	11323400	10759400	10487800	10958200	10977100	11040500
P0A870	14644400	20103100	19997900	14733800	22051500	17389100	21078800	19504500	19685300	17705900	18221500	22763000	22106100	18671900	13925600	13633000	13471800	14545700	13996600	14868800	14331100	14834600	14159300	14243400
P30864	362822	344616	367351	371030	425382	215868	377466	361037	341879	269353	254492	369726	355604	266283	382622	382170	333778	375469	345834	382867	393424	375325	375557	357030
P0ADC1	6190280	7489360	6713810	6305180	7882010	6734860	7115180	7528510	7120750	7099770	7305020	7635390	8812410	7314050	6371200	6053220	6197490	6248720	6660200	5888890	5666050	6073140	6649290	5791170
P07658	136336	NA	NA	NA	123352	NA	119441	NA	61718.3	78411.6	84513	125415	114528	125961	110539	121286	127366	104598	167548	107044	113057	NA	134695	127332
P0ACE0	1448270	1442770	1285850	1743420	1582800	1013200	1375630	1617580	974460	1111990	1135760	1487030	2022930	1408100	1305140	1154570	1192670	1003310	1281690	1412930	1477290	1442530	1507780	1224020
P0A8R9	450571	391982	338918	451744	403234	209500	382084	403352	328908	334764	315013	476983	381967	305327	477401	491995	419686	498319	440791	455018	473866	474448	459165	450514
P77171	1106200	2159210	2111510	1179410	2170240	1845960	2863010	2003540	2458430	2065130	1798430	2428820	2155680	1779700	1134150	1191120	1090150	1241720	1093130	1177530	1047850	1242380	1144110	1163840
P30139	3170030	3598870	3689900	2975950	3375210	3430620	3950580	3470630	4142910	3672060	3538690	3463130	2052060	3378450	3155190	3610490	3066610	3736590	3202310	3357740	3076160	3451030	3112410	3299590
P09151	22467100	17220100	16592500	22645500	18398000	14494600	17688300	17786800	16594400	16074300	16068700	18588100	18449900	16676400	24193500	24000400	25574900	23743000	23913400	25200200	25283600	25737300	25374200	27155600
P07650	1287920	1341980	1353770	1306900	1320330	1331170	1362450	1276950	1333030	1314850	1281980	1373800	1255430	1354240	1248620	1360320	1314090	1231740	1273130	1337070	1303330	1315600	1302230	1266280
P76116	20483200	19943300	20082600	15458200	14831300	22428000	21644600	21674900	23267300	22218000	20926900	14598500	13607400	22082700	18641600	27543700	23829500	20974500	16829700	21711200	19150400	23780000	19273800	21011100
P00934	18225600	23128400	23197500	17495400	21534500	26449900	24961000	26476800	26929700	26774200	27272000	23809800	26318600	28218500	17174000	18057700	18347100	17474700	17781100	17674600	17293100	17849100	17636800	18042100
P24203	1421320	5222480	4753740	1353520	5708480	3655990	4922470	4749770	4620770	4121230	4159020	5871140	5194700	4321690	1350530	1213330	1417830	1309500	1355720	1247140	1321400	1432660	1457080	1398070
P0ABC7	6164170	6251780	6211960	6157330	6246250	6092800	6585340	6127750	6575070	6387770	6331400	6420120	6022210	6455790	6391180	6262920	6208580	6347320	6311650	6170000	6180720	6187070	6242790	6319920
P77649	463934	530431	529785	395786	431744	618021	475965	519327	625288	607464	562028	416698	443969	524461	451689	403985	487001	476717	374079	505867	459728	419438	396430	460342
P0ABA4	5204330	8280820	8078680	5572930	8131080	9142150	8360990	8535050	9173560	8684810	8771060	7902320	7657920	8377270	5774710	5754820	5677510	5511190	5433930	5551650	5613130	5550300	5575320	5460230
P64588	5147020	3478920	3350100	5627620	3710370	4162510	3157910	4053280	3292590	3483210	3865310	3013240	4301830	3809020	4950720	4004730	5121870	3489390	4726040	5976240	5103320	5224360	5576570	5055260
P77748	2948430	2473190	2473090	3082750	2558580	1847150	2406290	2297550	2171180	2052170	2020170	2650760	2494960	2179130	2864490	2737440	2657510	2966090	3155960	2911840	2979110	2973580	3081530	2976040
P0ABJ1	4428670	7689840	7200000	4328620	8708560	6441440	8809090	7100460	8109810	7090200	7073880	9641310	8500080	6618360	4555830	5320550	4416330	5746560	5122130	4727220	4005800	4723150	4537150	4756220
P0A6V8	3553700	3048580	2887700	3769500	3475800	2321210	3153500	2736500	3064550	2720640	2480300	3211090	3190500	2669940	3335220	3086200	3318570	3115000	3356300	3469580	3470660	3350470	3607950	3232540
P30958	3544470	3536090	3557110	3422180	3354350	3261860	3542140	3388750	3522250	3344620	3279670	3537670	3500590	3308030	3339460	3343230	3381800	3532040	3562290	3404500	3448400	3580580	3543870	3569500
P0A9J0	1828850	1349470	1423830	1801570	1376550	1112660	1404470	1369760	1386550	1307180	1246050	1405980	1318440	1211120	1881190	2031890	1844280	1917870	1832560	1933470	1901780	1986020	1889410	1925190
P0AD59	3154840	6646130	6603920	3307360	5574850	8032690	6775550	6786740	8607270	7349440	7940770	5474060	5929200	7131720	3565150	3147650	3725570	3093510	3384680	3562520	3249240	3261510	3406710	3329670
P39451	NA	122015	86715.8	NA	88530.5	158419	131828	162383	175808	177409	108418	76750.6	40057.1	125051	68872.4	NA	58328.8	47344.4	45524.8	30201.9	NA	66187	53684.2	57114.3
P05041	507343	426433	389028	493289	392986	343222	404046	406537	394408	385662	393006	411084	425525	416027	479536	508967	498790	484372	479289	499817	446463	501838	471296	453902
P00888	3291640	5919110	6049300	3963480	5393400	6379980	5839150	5194470	6236960	5929590	5639560	5757920	4257250	5538780	3729630	3133970	3359510	3240210	3770760	3074830	3349020	2963580	3514580	3381200
P0ABE2	2043800	1670910	1562890	2102650	1824020	1548310	1792370	1788020	1651500	1533260	1522130	1731540	1534960	1512440	2210910	1884300	2136830	2064650	2046220	2152310	2221660	2122580	2139720	2157830
P0AC02	12873400	14302200	14067100	13233400	13524400	13069500	14206100	13729500	14525500	14070800	14139400	14505200	14017400	14490400	13023500	13195300	12949100	13134200	13156400	12492300	12413200	12760700	12907900	12344300
P24182	10194800	8838890	8619440	10070200	8469360	7963880	9238280	8414720	8697280	8067440	8128810	9151080	8014190	8126220	10353000	10176500	10323600	10395700	10480600	10380800	9941800	10200900	10301800	10513800
P33650	4207520	3088960	2507320	3518320	2384740	1654420	2898850	3153840	2727550	3789350	4255660	2736560	1408150	5473800	4787900	3964620	4609190	4384510	4883460	3481390	3960700	3391110	4379330	3680080
P0A7L0	59540200	49620900	49577000	57819700	45753500	50386500	48421000	46965900	46006000	48404400	49790200	48938900	47633200	49523800	59091100	56994500	61484500	56035500	60336100	57261900	54883300	57012200	58843100	60961200
P63284	18019400	20668500	19350200	18572200	21142800	19068500	19416500	20327600	18293600	19594600	20153400	20089800	20935600	21213400	17527500	16516300	17372900	15491900	17251900	17952900	17969200	17080800	18648900	16740100
P31455	4741770	5877860	5641060	4972890	5673410	5272140	5281250	5634040	5336910	5632340	5563120	5598170	5863740	5485860	4748160	4961000	5060300	4724700	4838420	4651200	4732540	5002140	4836810	4578770
P11454	2867870	1840910	1890150	2057190	1319320	2074770	2061580	2222950	2291440	2153540	2049750	1349460	1296220	2269010	2316880	3525550	3015250	2906010	2326170	2959170	2500050	3489600	2541920	3037830
P13482	1889850	3642440	3770940	1737630	3268270	4533870	3640210	3908650	4473840	4479030	4440530	3360330	3390790	4018140	1976280	1803670	2286990	1832990	2000490	1916650	1827560	1946510	1922970	2067950
P0AAX8	4576580	5234860	5155600	4507840	4900570	5470360	4986010	4976470	4880330	5034340	5294860	4957420	5282080	5164650	4625160	4232770	4747790	4232110	4636620	4530430	4550020	4396190	4494870	4521870
P31677	3159660	2954800	3095110	2925640	2653530	3130680	3069770	2832160	3419590	3147710	3118180	2591190	2241110	2932620	3070500	2920540	3376400	3172380	3170410	3216720	3387710	3254580	3130020	3410100
P26616	3761330	5651550	5511670	3751490	6050540	4566210	5887660	5227380	5244790	4783980	4762300	6184220	5776330	4721660	3781990	3966510	3690720	4011030	3806570	3925140	3756930	3851560	3724690	3779510
P24193	1117460	1022360	932340	1418690	1078280	912590	991142	983752	923904	854609	853325	1011150	1126510	940286	1210710	1078150	1047630	1133120	1191020	1184190	1248070	1127220	1264770	1019900
P00634	744526	1078620	1232910	708231	870614	1578080	1213790	1126690	1356040	1276740	1326640	1140940	947592	1350170	891905	883067	751377	757301	775560	815569	783923	843551	761863	807781
P0AC41	8680890	45939400	41767600	8580160	49534000	37369900	45159600	39957600	40591600	38368400	37676800	53443600	48854100	36745100	9585770	9444490	8755150	11431500	9811440	9292180	8391620	8881600	8330510	9037650
P77475	1611580	1770040	1581330	1902350	1382390	1516480	1532120	1503890	1610270	1858220	1875230	1982730	1667610	1840620	1507880	1550430	1585910	1476840	1605950	1517040	1377070	1780980	1695940	1529280
P21151	1604550	9421330	8978900	1084310	8325050	10495300	9706970	10165700	11185700	11043100	9939170	8720670	9924320	9262140	1501060	1311190	2058280	1420750	1794550	1623520	1868530	1510610	1627420	1963880
P0AD27	852703	1132960	1107080	872272	1143410	1053260	1149640	1117120	1175370	1151740	1137120	1058810	1177590	1233140	767533	873798	824501	875581	887856	807028	766900	812671	887131	848385
P0AAA1	6924130	3528450	3476960	6788700	3720610	2811650	3886910	4093420	3427650	3371080	3540980	3704480	4014400	3387540	6142260	5840680	5211900	6149700	5813690	6004540	5718190	5977280	5772140	6209300
P0A7D7	20686700	24226300	24231000	20273900	22898600	22978400	24691400	22341100	24527700	21960000	22919100	24233200	22474200	22325100	18763200	19949200	19432400	19545300	19666000	20275200	19691400	20286300	20022800	19495600
P36680	2393030	1713060	1807100	2349860	2059180	1356470	1914220	1724890	1625310	1577230	1344790	2009150	1945090	1470780	2369260	2423070	2167490	2490190	2246080	2455760	2637720	2347010	2388800	2572860
P0A8V0	864679	667862	654109	677476	556694	642393	590403	538000	693854	690746	624326	654077	613718	607429	702734	874926	711005	663341	704938	671489	740104	766831	766178	798406
P0AFA7	349687	189304	236123	337455	146423	155630	251047	218341	222890	210376	219518	223071	212009	190085	286500	198683	216031	228929	229975	250026	284702	239977	219874	301010
P67910	8447130	9019180	8875240	8670140	8487700	9056030	8677190	8228030	8659190	8729430	8745050	8731020	8053830	8515420	8656560	8648190	8764600	8367400	8804030	8519440	8515650	8455340	8580940	8182490
P0A6P9	103483000	56377900	54584800	105880000	54497500	62415200	56498600	54383500	60257700	59507300	58477500	51674000	48610100	55411300	104135000	99685300	107692000	89279000	104174000	102949000	106750000	99863800	106387000	101675000
P0A9T0	62469000	32847700	33242300	61273200	37096200	23492200	34414800	30902000	28325700	26638700	27275900	35390200	34736100	29373300	59108500	64740300	57185500	60501600	59685200	62825300	59348700	64510900	61861000	60911200
P33218	1284440	1631170	1739150	1127570	1580500	1772670	1510830	1551400	1568110	1731950	1517470	1272080	1413330	1694620	1195360	1166710	1245800	1096300	1080910	1029130	1087370	1079170	1200620	1184190
P00960	7637840	7097820	6728870	7455720	7678640	5266080	7376700	6737620	6619700	5764530	5765190	7735480	7462900	6062090	7543800	7266760	6847520	7942930	7684390	7654830	7546870	7355410	7695910	7584340
P00363	4670660	5200130	5044000	5503080	5698920	4203660	4990290	5302060	3810900	4120600	4314260	5994500	6407500	4979270	4445940	4233440	3775650	4240230	4794930	4224720	4299260	4348570	4572510	4100840
P0ACD4	14218800	15260200	16944300	15283700	14673800	22413600	16174100	17852800	18365200	18316700	18049300	14460500	18111500	16142700	15837300	14391000	15855500	14179700	14574000	15154100	15085800	13857500	13558100	14697300
P39298	494455	493444	494490	512768	435815	483477	519391	514591	536107	474897	489500	538408	487099	529531	478525	531667	498655	450201	455758	448166	597448	495537	493833	491842
P0A6L0	2973000	2933030	2860610	3105190	2950930	2897440	2705450	2796220	2595110	2912730	2884450	2754940	2638000	2989380	2920190	3080040	3062500	2808440	2907750	2920030	3029770	2945250	2925100	2833400
P25526	1730510	4402850	4521210	1397120	3883130	4855160	4495420	4200910	5249780	4930200	4561700	3977680	3563600	4167820	1662780	1523180	2061790	1764130	1752510	1721230	1680300	1772280	1657780	1898160
P0A877	8289280	8737940	8853780	8910850	8442430	9393090	8613860	7922070	9398600	9068830	8828580	8193780	7256870	8447770	8661080	9094730	8302840	9266910	9071030	8358360	8505580	8429080	8700830	8392200
P21517	240057	198021	208729	247989	205650	214486	219210	221410	199295	190546	184777	140711	192601	151789	215402	215025	222321	248432	259357	199556	233884	272034	254086	191814
P41407	3042430	3209890	3164460	3222080	3584220	2142950	3225910	3199670	2819880	2656700	2588060	3549600	3741480	2882550	3085470	3512600	2969410	3381920	2851920	3317630	3268500	3456960	3174410	3288120
P02413	67093800	41634500	41602400	68163100	47934900	35746000	46978500	38267800	38667000	35382400	35604400	48647800	45167200	36642000	66633400	68126300	64056300	67412500	66872400	66193300	67438500	67770200	70548100	68899700
P37626	2287350	3996540	4075030	2518200	4539870	2791650	4203490	3804150	3431970	3227830	3313240	4572610	3876840	3549180	2343070	2934690	2090530	2856640	2395360	2552390	2489450	2704910	2395500	2340150
P0A8X0	2178690	2375370	2515290	2214440	2148430	2682030	2137330	2363000	2392690	2613440	2563270	1886010	1922940	2364220	2329820	2067220	2480540	1880450	2009300	2147200	2341420	1847010	2048400	2267420
P08200	57639000	90119300	88700800	58848700	99449400	73300000	102107000	83714200	88593800	73834900	74418700	109986000	89055300	72349700	58680600	62966500	53179200	70184100	59462700	63485700	54802500	63483800	56536600	57154000
P09831	25549200	10264300	9880540	24768800	10342500	7713520	10557800	8992860	9418520	8350520	7883000	11212400	9446050	8322660	24176600	24585300	23074600	27826900	26164200	24411700	24282200	26581100	26662800	26210100
P00490	8141290	4762420	4839800	7705300	4503750	4107670	4878370	4397190	5169050	4837390	4549500	4674530	4426490	4701810	7386180	7471840	7601690	7302620	7775420	7906750	8089300	8628060	7983780	8058180
P28304	2920300	3107220	3331440	3017580	3382440	3158540	3490720	3095800	3592570	3169180	3078720	3317820	3021200	3044990	2765560	2683780	2845850	2682420	2933020	2929610	3143590	2981560	2975410	2952750
P0A988	2195910	2273120	2265400	2209170	2635770	1796110	2479840	2292180	2158880	1886880	1944280	2570240	2603360	2037890	2132410	2220980	2128300	2192230	2102960	2208340	2221190	2233470	2194450	2250530
P77318	797783	3704380	3776620	672129	3772480	3561800	3694300	3600870	3752340	3611620	3557760	4059300	3488240	3521410	543076	621114	584759	504015	577913	621275	583114	555250	656207	539177
P00582	3576410	3730960	3736910	3532790	3702060	3625270	3963180	3562070	3934520	3709080	3671680	3937880	3737480	3566670	3610820	3468220	3522130	3658250	3786560	3452650	3402340	3597000	3629370	3547030
P11446	3581440	3183700	3031070	4051790	3513040	2236670	3022160	2800720	2646310	2509420	2335060	3211740	3200930	2532740	3651810	3827270	3588500	3689680	3885370	3702050	3401530	3708700	3786270	3570760
P08312	8418280	7733050	7346690	8091800	7901100	7022900	7617060	7837100	7499480	7450660	7326510	7431950	8402520	7626590	8124340	8143460	8478780	8101840	8054620	8064180	8033660	8001930	8266730	8329770
P60293	809749	844803	820005	859243	780036	688696	777876	741991	827070	713056	697811	790705	814586	726968	825089	899300	872660	858431	795949	844916	848809	842811	840663	823228
P09546	1203170	1822650	1723310	1448930	1988890	1654670	1799780	1759200	1652920	1619440	1645940	2169110	2230270	1692290	1321280	1482260	1288370	1502550	1317530	1305440	1324560	1465280	1360910	1305370
P37440	2783980	12681500	12600300	2971990	12997300	10622300	12177900	12042600	10966500	10665100	10748200	13129800	14102900	11037700	2386170	2358690	2227130	2232270	2297590	2576930	2470070	2514800	2435120	2402580
P76536	5398730	4031890	3979320	5628760	4366450	3487570	4079080	3775320	3838960	3553510	3531820	4110690	3686730	3842920	5280710	5379910	4992350	4991380	5190840	5377370	5272630	5261350	5570450	5084630
