rowname	count
P07649	3
P07650	23
P07658	1
P07762	36
P07813	84
P07821	4
P07862	13
P07913	7
P08142	36
P08178	22
P08179	7
P08190	2
P08191	2
P08192	14
P08200	82
P08201	1
P08202	1
P08244	17
P08245	3
P08312	29
P08331	24
P08337	3
P08368	3
P08373	10
P08390	14
P08394	3
P08395	14
P08400	1
P08401	1
P08506	40
P08506;P0AEB2	1
P08622	21
P08660	32
P08839	76
P08839;P77439	1
P08956	33
P08957	20
P08997	62
P09029	12
P09030	19
P09053	15
P09099	2
P09126	5
P09127	31
P09147	19
P09148	9
P09151	70
P09152	13
P09152;P19319	4
P09153	1
P09155	3
P09158	16
P09169	44
P09323	12
P09372	28
P09373	114
P09373;P42632	8
P09373;P42632;P68066	2
P09373;P68066	2
P09394	1
P09424	33
P09546	31
P09549	8
P09551	27
P09551;P0AEU0	2
P09831	137
P09832	60
P09833	2
P09980	7
P09996	1
P0A698	39
P0A6A0	9
P0A6A3	38
P0A6A6	44
P0A6A8	5
P0A6B4	6
P0A6B7	59
P0A6C1	9
P0A6C5	30
P0A6C8	19
P0A6D0	4
P0A6D3	23
P0A6D7	16
P0A6E1	7
P0A6E4	65
P0A6E6	11
P0A6E9	9
P0A6F1	27
P0A6F3	23
P0A6F5	95
P0A6F9	7
P0A6G3	9
P0A6G7	14
P0A6H1	42
P0A6H5	42
P0A6H8	10
P0A6I0	12
P0A6I3	11
P0A6I6	4
P0A6I9	5
P0A6J1	10
P0A6J5	11
P0A6J8	22
P0A6K1	4
P0A6K3	13
P0A6K6	32
P0A6L0	23
P0A6L2	18
P0A6L4	5
P0A6L7	2
P0A6L9	8
P0A6M4	5
P0A6M8	99
P0A6N4	8
P0A6N8	10
P0A6P1	59
P0A6P5	34
P0A6P7	14
P0A6P9	45
P0A6Q3	24
P0A6Q6	14
P0A6R0	23
P0A6R3	4
P0A6S0	1
P0A6S5	1
P0A6S7	13
P0A6T1	47
P0A6T3	12
P0A6T5	27
P0A6T9	1
P0A6U3	22
P0A6U5	5
P0A6U8	22
P0A6V1	29
P0A6V5	1
P0A6V8	16
P0A6W0	1
P0A6W3	1
P0A6W5	23
P0A6W9	26
P0A6X1	1
P0A6X3	8
P0A6X7	10
P0A6Y1	15
P0A6Y5	14
P0A6Y8	105
P0A6Z1	23
P0A6Z3	70
P0A6Z6	6
P0A705	91
P0A707	23
P0A715	37
P0A717	32
P0A720	7
P0A722	11
P0A725	15
P0A729	13
P0A731	6
P0A734	12
P0A738	12
P0A742	8
P0A744	9
P0A746	10
P0A749	27
P0A752	1
P0A756	1
P0A759	15
P0A761	2
P0A763	13
P0A776	1
P0A780	9
P0A784	13
P0A786	55
P0A790	3
P0A794	20
P0A796	34
P0A799	67
P0A7A2	9
P0A7A5	9
P0A7A7	43
P0A7A9	21
P0A7B1	27
P0A7B3	3
P0A7B5	24
P0A7B8	2
P0A7B8;P0ACS7	1
P0A7C2	14
P0A7C6	9
P0A7D1	12
P0A7D4	50
P0A7D7	43
P0A7E1	35
P0A7E3	6
P0A7E5	44
P0A7E9	11
P0A7F3	24
P0A7F6	16
P0A7F9	4
P0A7G2	14
P0A7G6	27
P0A7H0	1
P0A7H6	7
P0A7I0	20
P0A7I4	27
P0A7I7	15
P0A7J0	8
P0A7J3	17
P0A7J7	17
P0A7K2	25
P0A7K6	17
P0A7L0	45
P0A7L3	14
P0A7L8	10
P0A7M2	11
P0A7M6	9
P0A7M9	8
P0A7N1	7
P0A7N4	8
P0A7N9	6
P0A7P5	2
P0A7Q1	2
P0A7Q6	2
P0A7R1	22
P0A7R5	16
P0A7R9	12
P0A7S3	10
P0A7S9	20
P0A7T3	9
P0A7T7	9
P0A7U3	15
P0A7U7	10
P0A7V0	32
P0A7V3	32
P0A7V8	30
P0A7W1	24
P0A7W7	19
P0A7X3	11
P0A7X6	10
P0A7Y0	18
P0A7Y4	5
P0A7Y8	7
P0A7Z0	13
P0A7Z4	43
P0A800	13
P0A805	29
P0A809	3
P0A812	13
P0A817	38
P0A821	18
P0A823	1
P0A825	62
P0A832	3
P0A836	40
P0A840	5
P0A843	1
P0A847	25
P0A850	68
P0A853	10
P0A855	22
P0A858	28
P0A862	15
P0A867	40
P0A867;P0A870	4
P0A870	53
P0A873	6
P0A877	31
P0A879	34
P0A881	4
P0A884	11
P0A887	21
P0A890	3
P0A894	12
P0A898	3
P0A8A0	18
P0A8A2	11
P0A8A4	10
P0A8A8	3
P0A8B2	5
P0A8B5	17
P0A8C1	3
P0A8C4	6
P0A8D0	8
P0A8D3	4
P0A8D6	6
P0A8E1	15
P0A8E5	2
P0A8E7	21
P0A8F0	28
P0A8F4	10
P0A8F8	22
P0A8G0	19
P0A8G3	15
P0A8G6	18
P0A8G9	5
P0A8H6	11
P0A8H8	4
P0A8I1	4
P0A8I3	10
P0A8I5	9
P0A8I8	5
P0A8J2	3
P0A8J4	10
P0A8J8	38
P0A8K1	14
P0A8K5	4
P0A8L1	45
P0A8L5	3
P0A8M0	43
P0A8M3	69
P0A8M6	16
P0A8N0	5
P0A8N3	35
P0A8N3;P0A8N5	16
P0A8N5	15
P0A8N7	1
P0A8P3	19
P0A8P6	2
P0A8Q0	2
P0A8Q6	1
P0A8R0	9
P0A8R7	6
P0A8R9	4
P0A8S1	14
P0A8T1	7
P0A8T7	169
P0A8U0	2
P0A8U2	1
P0A8U6	8
P0A8V0	3
P0A8V2	171
P0A8V6	8
P0A8W0	11
P0A8W2	9
P0A8W5	12
P0A8W8	24
P0A8X0	12
P0A8X2	15
P0A8Y1	1
P0A8Y3	12
P0A8Y5	18
P0A8Y8	5
P0A8Z0	5
P0A8Z3	2
P0A8Z7	1
P0A901	10
P0A903	30
P0A905	12
P0A908	10
P0A910	44
P0A912	15
P0A915	12
P0A917	17
P0A921	8
P0A927	11
P0A935	5
P0A937	1
P0A940	70
P0A944	3
P0A948	6
P0A951	10
P0A953	35
P0A955	19
P0A959	11
P0A962	9
P0A964	1
P0A968	5
P0A972	3
P0A978	1
P0A978;P0A9X9	1
P0A986	1
P0A988	18
P0A991	25
P0A993	21
P0A998	10
P0A9A2	2
P0A9A6	52
P0A9A9	9
P0A9B2	60
P0A9B6	11
P0A9C3	23
P0A9C5	62
P0A9C9	13
P0A9D2	15
P0A9D4	9
P0A9D8	26
P0A9E0	2
P0A9E5	7
P0A9F1	6
P0A9F3	24
P0A9F6	6
P0A9F9	8
P0A9G2	1
P0A9G4	1
P0A9G6	55
P0A9G8	7
P0A9H1	7
P0A9H5	4
P0A9H7	13
P0A9I3	4
P0A9I8	1
P0A9J0	21
P0A9J4	2
P0A9J6	9
P0A9J8	20
P0A9K3	23
P0A9K7	13
P0A9K9	9
P0A9L3	17
P0A9L5	11
P0A9L8	12
P0A9M0	82
P0A9M2	24
P0A9M5	11
P0A9M8	66
P0A9N4	13
P0A9P0	67
P0A9P4	23
P0A9P6	35
P0A9P9	1
P0A9Q1	25
P0A9Q5	30
P0A9Q7	110
P0A9Q9	38
P0A9R4	10
P0A9R7	9
P0A9S1	5
P0A9S3	17
P0A9S5	20
P0A9S7	13
P0A9T0	35
P0A9T4	12
P0A9T6	2
P0A9T8	3
P0A9U1	1
P0A9U3	28
P0A9U6	1
P0A9V1	21
P0A9W0	4
P0A9W3	54
P0A9W6	4
P0A9W9	17
P0A9X1	10
P0A9X4	29
P0A9X9	6
P0A9Y6	6
P0A9Z1	12
P0AA04	8
P0AA10	18
P0AA16	31
P0AA25	12
P0AA31	6
P0AA37	1
P0AA39	19
P0AA41	1
P0AA43	13
P0AA53	13
P0AA57	2
P0AA82	2
P0AA84	2
P0AA89	1
P0AA91	7
P0AA95	2
P0AA97	3
P0AA99	1
P0AAA1	4
P0AAB4	19
P0AAB6	43
P0AAB8	5
P0AAC0	25
P0AAC4	3
P0AAC8	5
P0AAE0	2
P0AAF6	7
P0AAG0	21
P0AAG3	5
P0AAG8	1
P0AAH0	13
P0AAH4	5
P0AAH8	3
P0AAI3	68
P0AAI5	20
P0AAI9	37
P0AAJ1	5
P0AAJ1;P18776	3
P0AAJ8	1
P0AAK1	1
P0AAL6	1
P0AAN1	1
P0AAN3	9
P0AAN5	6
P0AAN9	6
P0AAP3	6
P0AAQ2	4
P0AAR3	8
P0AAS0	5
P0AAS3	2
P0AAS7	4
P0AAT2	3
P0AAT4	6
P0AAT6	9
P0AAT9	9
P0AAU2	1
P0AAU7	2
P0AAV4	4
P0AAV6	2
P0AAW1	4
P0AAX3	3
P0AAX8	16
P0AAX8;P39176	1
P0AAZ4	14
P0AAZ7	7
P0AB01	2
P0AB03	10
P0AB10	4
P0AB12	1
P0AB14	7
P0AB18	2
P0AB20	1
P0AB24	35
P0AB26	7
P0AB28	8
P0AB38	6
P0AB40	2
P0AB43	13
P0AB46	10
P0AB49	1
P0AB52	6
P0AB55	2
P0AB58	7
P0AB61	5
P0AB65	7
P0AB67	21
P0AB71	38
P0AB77	11
P0AB80	20
P0AB83	1
P0AB89	47
P0AB91	37
P0ABA0	22
P0ABA4	17
P0ABA6	35
P0ABB0	63
P0ABB4	77
P0ABB8	20
P0ABC3	25
P0ABC7	30
P0ABC9	2
P0ABD3	17
P0ABD5	36
P0ABD8	5
P0ABE2	8
P0ABF1	21
P0ABF4	2
P0ABF6	14
P0ABG4	1
P0ABH0	18
P0ABH7	56
P0ABH9	39
P0ABI4	6
P0ABI8	8
P0ABJ1	22
P0ABJ9	21
P0ABK2	3
P0ABK5	46
P0ABK9	1
P0ABL3	1
P0ABL5	1
P0ABM9	1
P0ABN1	1
P0ABN5	2
P0ABP8	34
P0ABQ0	16
P0ABQ2	5
P0ABQ4	3
P0ABR1	1
P0ABS1	11
P0ABS5	10
P0ABS8	3
P0ABT2	35
P0ABT5	1
P0ABU0	13
P0ABU2	30
P0ABU5	12
P0ABU7	8
P0ABU9	8
P0ABV2	5
P0ABV6	5
P0ABX8	1
P0ABY4	4
P0ABZ1	1
P0ABZ4	6
P0ABZ6	45
P0AC02	24
P0AC13	11
P0AC16	3
P0AC19	7
P0AC23	4
P0AC28	1
P0AC30	5
P0AC33	25
P0AC33;P14407	22
P0AC38	25
P0AC41	51
P0AC47	10
P0AC51	3
P0AC53	43
P0AC55	1
P0AC59	30
P0AC62	8
P0AC69	10
P0AC73	1
P0AC75	8
P0AC78	1
P0AC81	8
P0AC84	8
P0AC86	33
P0AC92	2
P0AC92;P77695	2
P0ACA1	12
P0ACA3	20
P0ACA7	18
P0ACB0	20
P0ACB2	23
P0ACB4	8
P0ACB7	15
P0ACC1	2
P0ACC3	4
P0ACC7	22
P0ACD4	16
P0ACD8	2
P0ACE0	14
P0ACE3	4
P0ACE7	9
P0ACF0	15
P0ACF4	13
P0ACF8	22
P0ACF8;P0ACG1	2
P0ACG1	14
P0ACI0	11
P0ACI6	1
P0ACJ0	17
P0ACJ8	33
P0ACK2	8
P0ACK5	6
P0ACK8	1
P0ACL0	5
P0ACL2	6
P0ACL5	1
P0ACL9	9
P0ACM2	4
P0ACM5	3
P0ACN2	1
P0ACN4	9
P0ACN7	5
P0ACP1	16
P0ACP5	8
P0ACP7	30
P0ACQ4	18
P0ACR4	10
P0ACR9	11
P0ACS5	3
P0ACS7	4
P0ACS9	2
P0ACT6	5
P0ACU0	1
P0ACU2	1
P0ACU5	7
P0ACU7	19
P0ACV0	3
P0ACV4	1
P0ACV6	2
P0ACV8	3
P0ACW4	2
P0ACW6	4
P0ACX3	8
P0ACX5	3
P0ACX9	3
P0ACY1	12
P0ACY3	48
P0ACY9	3
P0ACZ4	9
P0ACZ8	2
P0AD01	4
P0AD05	8
P0AD07	3
P0AD10	4
P0AD12	17
P0AD21	2
P0AD24	6
P0AD27	9
P0AD33	8
P0AD37	1
P0AD42	5
P0AD44	3
P0AD49	11
P0AD53	3
P0AD57	10
P0AD59	13
P0AD61	61
P0AD65	12
P0AD68	12
P0AD70	2
P0AD96	34
P0ADA1	10
P0ADA3	11
P0ADA5	5
P0ADB1	18
P0ADB7	1
P0ADC1	12
P0ADC3	3
P0ADC6	6
P0ADE4	12
P0ADE6	27
P0ADE8	28
P0ADF6	1
P0ADF8	10
P0ADG4	20
P0ADG7	55
P0ADI4	22
P0ADI7	8
P0ADK0	12
P0ADK6	1
P0ADK8	8
P0ADL3	2
P0ADM0	1
P0ADM4	4
P0ADN2	19
P0ADN6	3
P0ADP0	12
P0ADP2	4
P0ADP7	4
P0ADP9	13
P0ADQ2	18
P0ADQ7	6
P0ADR6	11
P0ADR8	19
P0ADS2	7
P0ADS6	17
P0ADS9	10
P0ADT2	9
P0ADT5	19
P0ADT8	12
P0ADU2	8
P0ADU5	9
P0ADU7	1
P0ADV1	9
P0ADV5	8
P0ADV7	15
P0ADV9	6
P0ADW3	15
P0ADW6	1
P0ADW8	1
P0ADX1	9
P0ADX5	1
P0ADX7	6
P0ADX9	3
P0ADY1	51
P0ADY3	11
P0ADY7	13
P0ADZ0	5
P0ADZ4	8
P0ADZ7	11
P0AE01	10
P0AE06	30
P0AE06;P24180	2
P0AE08	37
P0AE12	23
P0AE14	2
P0AE18	25
P0AE22	2
P0AE28	4
P0AE30	1
P0AE34	1
P0AE39	3
P0AE45	1
P0AE48	4
P0AE52	24
P0AE60	1
P0AE63	10
P0AE67	1
P0AE70	2
P0AE78	21
P0AE82	10
P0AE85	4
P0AE88	17
P0AE91	10
P0AEA8	15
P0AEB2	27
P0AEB5	1
P0AEB7	6
P0AEC0	4
P0AEC3	18
P0AEC5	6
P0AEC8	1
P0AED0	14
P0AED5	7
P0AED7	11
P0AED9	11
P0AEE1	13
P0AEE3	6
P0AEE5	11
P0AEE8	1
P0AEF0	2
P0AEF8	3
P0AEG1	1
P0AEG4	21
P0AEG6	14
P0AEH1	11
P0AEH3	4
P0AEH5	9
P0AEI1	32
P0AEI4	20
P0AEI6	6
P0AEJ2	22
P0AEJ4	6
P0AEJ6	11
P0AEK2	20
P0AEK4	32
P0AEL3	4
P0AEL6	8
P0AEM0	3
P0AEM4	2
P0AEM6	1
P0AEM9	38
P0AEN1	12
P0AEN4	2
P0AEN8	5
P0AEP1	1
P0AEP3	28
P0AEQ1	4
P0AEQ3	37
P0AEQ6	2
P0AES0	21
P0AES2	4
P0AES4	73
P0AES6	63
P0AES9	4
P0AET2	11
P0AET8	18
P0AEU0	29
P0AEU7	12
P0AEV1	5
P0AEV9	1
P0AEW4	4
P0AEW6	10
P0AEW9	8
P0AEX3	1
P0AEX5	8
P0AEX9	26
P0AEY3	3
P0AEY5	12
P0AEZ1	29
P0AEZ3	27
P0AEZ9	18
P0AF03	6
P0AF08	19
P0AF12	11
P0AF18	16
P0AF20	15
P0AF24	13
P0AF26	1
P0AF28	13
P0AF36	9
P0AF43	4
P0AF48	3
P0AF50	6
P0AF52	1
P0AF59	1
P0AF63	6
P0AF67	8
P0AF70	6
P0AF90	2
P0AF93	12
P0AF96	10
P0AF98	7
P0AFA2	1
P0AFA7	2
P0AFB1	6
P0AFB5	5
P0AFB8	15
P0AFC0	1
P0AFC3	3
P0AFC7	8
P0AFD1	8
P0AFD6	15
P0AFE4	1
P0AFF2	1
P0AFF6	52
P0AFG0	26
P0AFG3	85
P0AFG6	39
P0AFG8	134
P0AFH0	4
P0AFH2	6
P0AFH6	4
P0AFH8	18
P0AFI0	2
P0AFI2	26
P0AFI5	1
P0AFI7	12
P0AFJ1	6
P0AFJ5	5
P0AFJ7	7
P0AFK0	35
P0AFK9	29
P0AFL3	12
P0AFL6	19
P0AFM2	21
P0AFM4	8
P0AFM6	18
P0AFM9	3
P0AFN2	1
P0AFP2	2
P0AFP4	5
P0AFP6	13
P0AFQ7	9
P0AFR0	5
P0AFR2	1
P0AFR4	10
P0AFS3	3
P0AFT2	2
P0AFT5	2
P0AFU4	5
P0AFU8	11
P0AFV4	1
P0AFW0	5
P0AFW2	4
P0AFW4	5
P0AFW8	5
P0AFX0	3
P0AFX4	2
P0AFX7	6
P0AFX9	11
P0AFY8	15
P0AFZ1	1
P0AFZ3	4
P0AG00	12
P0AG03	3
P0AG07	15
P0AG14	25
P0AG16	30
P0AG18	11
P0AG20	35
P0AG24	24
P0AG27	14
P0AG30	51
P0AG40	13
P0AG44	17
P0AG48	9
P0AG51	13
P0AG55	21
P0AG59	9
P0AG63	7
P0AG67	82
P0AG71	2
P0AG76	2
P0AG78	16
P0AG80	17
P0AG82	23
P0AG84	24
P0AG86	9
P0AG90	26
P0AG93	4
P0AG99	2
P0AGA2	6
P0AGA6	3
P0AGB0	7
P0AGB6	7
P0AGC3	34
P0AGC7	1
P0AGD1	16
P0AGD3	11
P0AGD7	38
P0AGE0	12
P0AGE4	5
P0AGE6	8
P0AGE9	39
P0AGF2	8
P0AGG0	5
P0AGG2	8
P0AGG4	6
P0AGG8	14
P0AGH1	1
P0AGI8	6
P0AGJ2	4
P0AGJ5	22
P0AGJ7	5
P0AGJ9	27
P0AGK4	3
P0AGK8	8
P0AGL5	3
P0AGL7	8
P0AGM5	1
P0AGM7	1
P0C018	12
P0C037	1
P0C054	5
P0C058	1
P0C066	5
P0C077	2
P0C079	4
P0C093	9
P0C0K3	7
P0C0L2	17
P0C0L7	8
P0C0L9	2
P0C0R7	7
P0C0S1	11
P0C0T5	1
P0C0U4	1
P0C0V0	36
P0C8J6	24
P0C8J8	38
P0C8J8;P0C8K0	1
P0C960	5
P0CB39	15
P0CE47;P0CE48	73
P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	1
P0CG19	1
P0CK95	5
P0DMC5	14
P0DMC7	20
P0DP89	12
P0DSF6	1
P0DTT0	43
P10100	9
P10121	28
P10346	11
P10371	13
P10378	28
P10384	8
P10408	87
P10441	9
P10442	1
P10443	9
P10902	13
P10907	1
P10908	7
P11071	7
P11289	2
P11349	7
P11349;P19318	3
P11350	1
P11446	13
P11447	46
P11454	44
P11458	14
P11557	19
P11875	42
P11880	12
P12008	17
P12281	18
P12282	2
P12295	7
P12758	23
P12994	8
P12995	7
P12996	12
P12998	5
P13000	8
P13001	4
P13009	74
P13016	6
P13024	13
P13029	67
P13035	1
P13036	1
P13039	6
P13445	6
P13458	6
P13482	29
P13518	3
P13669	1
P13857	3
P14081	34
P14175	35
P14176	3
P14294	9
P14375	1
P14407	1
P14900	10
P15005	1
P15034	35
P15038	23
P15042	24
P15047	18
P15067	17
P15078	2
P15254	108
P15288	36
P15373	5
P15639	56
P15640	33
P15723	7
P15770	10
P15877	35
P15977	12
P15993	1
P16095	7
P16384	11
P16431;P77329	1
P16456	30
P16525	3
P16528	1
P16659	53
P16676	24
P16681	4
P16691	1
P16700	45
P16701	1
P16703	19
P16869	10
P16926	9
P17109	4
P17115	8
P17117	17
P17169	51
P17315	69
P17443	13
P17445	14
P17802	1
P17846	61
P17854	20
P17888	4
P17952	19
P17993	23
P18133	36
P18196	9
P18335	35
P18390	5
P18392	3
P18775	27
P18775;P77374	1
P18775;P77374;P77783	1
P18776	10
P18811	1
P18843	29
P18956	24
P19318	1
P19319	1
P19624	7
P19636	7
P19926	19
P19934	5
P20083	16
P20099	16
P20605	3
P20966	9
P21151	5
P21156	25
P21165	29
P21169	14
P21170	35
P21177	4
P21179	58
P21338	11
P21361	1
P21362	8
P21363	8
P21367	12
P21369	5
P21420	1
P21499	59
P21507	22
P21513	68
P21514	1
P21515	2
P21517	1
P21599	56
P21645	11
P21693	2
P21829	5
P21865	4
P21888	35
P21889	80
P21893	4
P22106	48
P22186	3
P22188	23
P22255	8
P22256	35
P22259	44
P22333	8
P22523	76
P22524	8
P22525	5
P22564	3
P22634	6
P22731	14
P22939	7
P23003	9
P23256	3
P23305	5
P23331	7
P23367	10
P23485	1
P23538	60
P23721	43
P23827	9
P23830	31
P23836	23
P23837	9
P23839	23
P23842	3
P23843	81
P23845	32
P23847	73
P23857	7
P23862	4
P23865	52
P23869	17
P23871	7
P23874	1
P23878	3
P23882	15
P23886	7
P23893	24
P23894	10
P23898	1
P23908	21
P23909	24
P23917	11
P23930	6
P24171	41
P24173	4
P24178	4
P24182	43
P24186	14
P24188	1
P24192	1
P24193	8
P24202	13
P24203	15
P24205	9
P24215	16
P24228	11
P24230	5
P24232	4
P24242	4
P24251	12
P24252	4
P24255	15
P24554	15
P24555	4
P25397	17
P25437	17
P25516	71
P25519	26
P25522	18
P25524	23
P25526	31
P25534	8
P25535	12
P25536	6
P25539	21
P25552	12
P25553	34
P25665	107
P25666	1
P25714	19
P25718	1
P25737	1
P25738	6
P25740	5
P25742	8
P25745	14
P25746	9
P25888	9
P25889	1
P25894	8
P25906	14
P26281	2
P26365	1
P26602	5
P26612	8
P26616	43
P26646	18
P26647	6
P26648	7
P27111	1
P27127	2
P27129	1
P27238	1
P27240	2
P27241	1
P27242	5
P27247	5
P27248	11
P27249	20
P27250	10
P27278	16
P27296	2
P27298	41
P27300	2
P27302	62
P27302;P33570	5
P27303	16
P27305	1
P27306	24
P27431	11
P27434	12
P27550	26
P27828	14
P27829	10
P27830	7
P27830;P37759	3
P27833	6
P27836	5
P27838	4
P27848	9
P27859	2
P28224	2
P28248	5
P28249	20
P28304	22
P28305	3
P28306	4
P28630	3
P28631	4
P28632	1
P28634	2
P28635	33
P28722	1
P28861	14
P28903	12
P28904	1
P28905	4
P28912;P75741	1
P29012	8
P29013	4
P29018	7
P29131	15
P29208	8
P29217	20
P29680	16
P29745	25
P30011	16
P30014	6
P30125	28
P30126	17
P30128	5
P30130	7
P30131	1
P30136	41
P30137	14
P30138	12
P30139	19
P30140	14
P30177	20
P30178	18
P30744	1
P30745	1
P30748	4
P30749	6
P30750	17
P30843	1
P30847	6
P30850	45
P30855	4
P30859	31
P30860	27
P30863	7
P30864	8
P30870	18
P30871	14
P30958	61
P31057	12
P31060	13
P31063	14
P31064	2
P31069	5
P31119	11
P31120	31
P31130	6
P31131	4
P31133	14
P31134	4
P31142	17
P31224	31
P31433	16
P31441	1
P31455	7
P31460	3
P31473	10
P31475	4
P31545	4
P31547	4
P31548	1
P31550	18
P31551	1
P31554	56
P31658	16
P31660	1
P31663	32
P31677	24
P31678	15
P31680	6
P31697	10
P31802	7
P31806	18
P31808	15
P31825	2
P31827	5
P31828	14
P31979	31
P31992	2
P32053	3
P32099	10
P32125	1
P32131	16
P32144	5
P32157	12
P32160	6
P32162	4
P32173	3
P32176	1
P32177	2
P32662	11
P32664	10
P32669	2
P32680	5
P32681	1
P32684	4
P32685	1
P32695	19
P32703	4
P32705	1
P33012	3
P33014	2
P33018	15
P33025	1
P33030	9
P33136	45
P33195	21
P33218	7
P33219	11
P33221	31
P33224	10
P33225	1
P33232	16
P33355	6
P33360	6
P33362	15
P33363	46
P33366	1
P33368	4
P33570	42
P33590	26
P33593	3
P33594	2
P33596	1
P33599	51
P33602	63
P33643	15
P33644	5
P33650	17
P33667	1
P33913	7
P33916	1
P33919	5
P33920	14
P33937	8
P33940	17
P33941	2
P34209	16
P35340	41
P36548	9
P36553	4
P36562	3
P36566	1
P36649	7
P36655	5
P36659	18
P36672	2
P36673	5
P36680	7
P36683	99
P36767	22
P36771	5
P36879	13
P36928	2
P36929	15
P36938	49
P36979	13
P36995	2
P36999	3
P37005	8
P37013	1
P37019	2
P37024	1
P37025	1
P37028	3
P37051	25
P37052	3
P37095	50
P37128	2
P37146	5
P37147	2
P37177	25
P37182	2
P37188	13
P37194	8
P37197	1
P37313	21
P37327	1
P37329	9
P37330	31
P37339	1
P37342	11
P37344	5
P37348	2
P37349	17
P37351	2
P37353	1
P37355	1
P37440	11
P37590	2
P37595	13
P37613	2
P37615	4
P37617	1
P37623	2
P37624	9
P37626	22
P37631	3
P37634	11
P37636	21
P37637	10
P37642	2
P37645	14
P37647	8
P37648	14
P37649	6
P37659	2
P37661	4
P37665	3
P37666	21
P37671	3
P37678	1
P37685	11
P37689	28
P37690	11
P37691	1
P37692	9
P37744	28
P37744;P61887	1
P37745	7
P37747	22
P37749	15
P37750	3
P37751	15
P37757	2
P37759	35
P37760	14
P37765	19
P37767	1
P37769	1
P37773	17
P37774	4
P37794	1
P37902	34
P37903	14
P37908	4
P38035	1
P38038	52
P38051	5
P38104	1
P38105	1
P38489	21
P38506	2
P38521	7
P38684	1
P39099	26
P39160	6
P39160;P77260	1
P39161	4
P39165	1
P39172	49
P39173	18
P39176	11
P39177	17
P39180	17
P39187	1
P39199	15
P39265	4
P39274	2
P39280	5
P39285	10
P39286	11
P39298	5
P39304	1
P39310	10
P39315	10
P39321	29
P39325	2
P39332	2
P39334	1
P39337	5
P39342	16
P39349	1
P39353	3
P39356	9
P39364	1
P39371	2
P39377	14
P39383	1
P39384	7
P39385	3
P39389	1
P39396	3
P39401	10
P39406	15
P39407	3
P39408	5
P39410	3
P39411	3
P39452	13
P39829	1
P39830	10
P39831	19
P39836	1
P39838	23
P40120	25
P40191	8
P40710	9
P40719	2
P40874	25
P41039	1
P41052	7
P41407	12
P41409	7
P42588	1
P42593	1
P42596	4
P42599	6
P42604	2
P42616	8
P42620	15
P42625	1
P42641	16
P43329	42
P43337	2
P43340	2
P43671	14
P43672	19
P45395	9
P45424	1
P45425	2
P45464	26
P45469	2
P45470	8
P45475	1
P45523	23
P45524	2
P45527	1
P45530	2
P45531	1
P45537	2
P45544	7
P45568	7
P45577	21
P45578	19
P45579	7
P45748	9
P45771	5
P45795	1
P45799	10
P45800	11
P45807	1
P45955	12
P46022	2
P46118	6
P46122	2
P46125	3
P46130	11
P46144	1
P46474	12
P46837	48
P46852	6
P46853	19
P46854	2
P46887	1
P46889	14
P50456	5
P50457	1
P50465	1
P51024	6
P51025	2
P51981	6
P52006	1
P52007	4
P52060	2
P52061	9
P52062	3
P52076	3
P52094	1
P52095	7
