,FedProt,Fisher,Stouffer,REM,RankProd
1,0.0,16.0,16.0,10.0,28.0
2,0.0,20.0,20.0,8.0,44.0
3,0.0,19.0,19.0,12.0,34.0
4,0.0,16.0,16.0,10.0,34.0
5,0.0,15.0,15.0,6.0,33.0
6,0.0,19.0,19.0,11.0,34.0
7,0.0,13.0,12.0,8.0,41.0
8,0.0,17.0,17.0,9.0,36.0
9,0.0,12.0,12.0,9.0,27.0
10,0.0,13.0,12.0,3.0,51.0
11,0.0,19.0,19.0,6.0,31.0
12,0.0,20.0,20.0,7.0,43.0
13,0.0,22.0,22.0,8.0,41.0
14,0.0,17.0,17.0,5.0,44.0
15,0.0,15.0,15.0,4.0,32.0
16,0.0,18.0,18.0,7.0,38.0
17,0.0,20.0,21.0,9.0,45.0
18,0.0,15.0,14.0,5.0,31.0
19,0.0,25.0,24.0,6.0,41.0
20,0.0,19.0,17.0,8.0,38.0
21,0.0,16.0,17.0,6.0,36.0
22,0.0,20.0,18.0,4.0,40.0
23,0.0,18.0,17.0,8.0,37.0
24,0.0,13.0,13.0,6.0,29.0
25,0.0,26.0,24.0,7.0,47.0
26,0.0,23.0,23.0,10.0,49.0
27,0.0,20.0,20.0,7.0,42.0
28,0.0,14.0,14.0,10.0,32.0
29,0.0,13.0,13.0,5.0,32.0
30,0.0,21.0,21.0,10.0,43.0
31,0.0,19.0,18.0,6.0,36.0
32,0.0,22.0,18.0,7.0,45.0
33,0.0,18.0,18.0,8.0,34.0
34,0.0,15.0,15.0,10.0,46.0
35,0.0,20.0,20.0,5.0,45.0
36,0.0,25.0,25.0,11.0,46.0
37,0.0,12.0,11.0,7.0,42.0
38,0.0,15.0,15.0,9.0,35.0
39,0.0,17.0,16.0,5.0,37.0
40,0.0,16.0,15.0,11.0,38.0
41,0.0,18.0,18.0,8.0,33.0
42,0.0,24.0,24.0,13.0,46.0
43,0.0,22.0,22.0,12.0,52.0
44,0.0,17.0,17.0,10.0,30.0
45,0.0,26.0,25.0,15.0,43.0
46,0.0,22.0,21.0,13.0,49.0
47,0.0,13.0,13.0,5.0,29.0
48,0.0,25.0,26.0,9.0,53.0
49,0.0,13.0,11.0,7.0,35.0
50,0.0,18.0,18.0,11.0,36.0
