,FedProt,Fisher,Stouffer,REM,RankProd
1,1.0,0.5637186270209814,0.11966358701355263,0.7149599698827364,0.7343258898057913
2,1.0,0.5829184838644461,0.10625003128149955,0.7445825225869438,0.7488759682840145
3,1.0,0.5672743353681444,0.09624216355741635,0.8105190310291066,0.7445773248164947
4,1.0,0.561138950527949,0.09957451612320936,0.7636783438325399,0.7360194585645894
5,1.0,0.5670291331569907,0.10255654610440969,0.8253486233534274,0.7449181891390594
6,1.0,0.5743783962758412,0.1260418775541102,0.7040848496257269,0.7472213262922972
7,1.0,0.5545079363190998,0.10968586093434422,0.6550806357853156,0.7444627401406856
8,1.0,0.5742774256345361,0.11155924904382385,0.7325287128303751,0.7396440807083919
9,1.0,0.5674414432067042,0.12102369979642835,0.7508573643221597,0.7389326900530505
10,1.0,0.5593213154209458,0.10273739842468632,0.7106918656008648,0.7508955843457953
11,1.0,0.572871976456739,0.11305901275972251,0.6926200841588289,0.744553906701881
12,1.0,0.5730329683758084,0.11974728591983366,0.8502754921618452,0.7425390792840361
13,1.0,0.5574591000280605,0.12281236912137018,0.6657800441633706,0.7255023900589096
14,1.0,0.562583459053681,0.12986499356898198,0.8016480789180158,0.7410108304544056
15,1.0,0.5721562625902262,0.11368737677841727,0.8449748944552978,0.7407871261469452
16,1.0,0.5531585234312747,0.09944593174224498,0.6575520446164018,0.7354392601096705
17,1.0,0.5604755991503886,0.1019835548980139,0.6905812130063782,0.732971391070787
18,1.0,0.5804823777352577,0.12395395404258445,0.7683198947722192,0.7415294389885683
19,1.0,0.567679831704689,0.10946248606729471,0.7067468270150146,0.7498277989621117
20,1.0,0.5657343022891175,0.1163839168453595,0.7068474443371712,0.7362658867495842
21,1.0,0.5722541186576185,0.11295653873381087,0.6961610487911867,0.7373392381045657
22,1.0,0.5692270088593704,0.1309220794853168,0.8520803487619303,0.7308486819467264
23,1.0,0.5602360348439039,0.10425569727847647,0.7007625412332567,0.7382869383760065
24,1.0,0.5907938298764867,0.10395152381817205,0.7107380205700541,0.7406458807395858
25,1.0,0.5842222961582428,0.11506001753940406,0.7364681608872525,0.7434113811875389
26,1.0,0.5528759576905332,0.10993001502361482,0.6990645435833704,0.7354383378527632
27,1.0,0.5686361870754234,0.12880671168570068,0.7028901024181126,0.733246335232423
28,1.0,0.5543949464096538,0.10954320887647295,0.7669944486659438,0.7285678571102391
29,1.0,0.5604023235658993,0.10366598837823114,0.7588621593233119,0.736810055123731
30,1.0,0.5768946556481215,0.10241118862754733,0.8103009864593204,0.7453217188648905
31,1.0,0.5658091692617776,0.12171044520228752,0.8088094394861604,0.7354437895627844
32,1.0,0.5713372165214469,0.12772125662631653,0.7933144734509334,0.7476045050777407
33,1.0,0.5822692291150927,0.12088153127188019,0.8710864656308038,0.7310919454061
34,1.0,0.5734562732882065,0.0976755220866393,0.818056235089148,0.7507034302665153
35,1.0,0.5682165406071295,0.14327697307933446,0.7550831704611276,0.743425460395791
36,1.0,0.5728931344878047,0.09834877874848269,0.7088423103132051,0.7394895788757722
37,1.0,0.5739708635955426,0.1032951985822733,0.7577755816466144,0.749155468825678
38,1.0,0.557395570167277,0.10280193893823052,0.7777080054822031,0.7338773005794179
39,1.0,0.5622515662278296,0.12250234820943848,0.6987627668618589,0.7299473916702225
40,1.0,0.565729924794832,0.10165366558104784,0.7188647883963498,0.7478104812920539
41,1.0,0.5711874387516034,0.11166982809885649,0.7806928158808645,0.7309518169232987
42,1.0,0.568757346907169,0.13187705852637718,0.7416202641225125,0.7371535292503674
43,1.0,0.5634619797533177,0.10732559403505064,0.6975843439644405,0.7210435965582117
44,1.0,0.566326907092078,0.10865037280824195,0.6991217783442326,0.7351243536185287
45,1.0,0.569970945273579,0.10267552718217897,0.7439941691351232,0.7433708199807287
46,1.0,0.560352817259429,0.10319428069199461,0.7116643184397006,0.7338792175063774
47,1.0,0.5849630796547781,0.10577514344688088,0.7561543525265995,0.7421264585197787
48,1.0,0.571566015150673,0.11580128397140321,0.8374778509414014,0.7336778468295005
49,1.0,0.5449768142025261,0.08908343630587594,0.752717026261661,0.7343707760275956
50,1.0,0.5829884848845198,0.1227054839894932,0.8243626317251886,0.7555897247337667
