,FedProt,Fisher,Stouffer,REM,RankProd
1,1.0000000000000002,0.9072166161102155,0.9072166161102155,0.9645510313935229,0.9072166161102155
2,1.0,0.9074288336988596,0.9074288336988596,0.9628335854836608,0.9074288336988596
3,0.9999999999999997,0.912534486811637,0.912534486811637,0.9690805820222256,0.912534486811637
4,1.0000000000000002,0.9037908039744658,0.9037908039744658,0.9677408385982577,0.9037908039744658
5,0.999999999999999,0.90447136211208,0.90447136211208,0.9684561399518339,0.90447136211208
6,1.000000000000001,0.9071989586375712,0.9071989586375712,0.9669993450318634,0.9071989586375712
7,0.999999999999999,0.9004059792659657,0.9004059792659657,0.9546782534709248,0.9004059792659657
8,0.9999999999999996,0.9160505630893128,0.9160505630893128,0.9616361017364787,0.9160505630893128
9,0.999999999999999,0.9042666895230891,0.9042666895230891,0.9620527803123332,0.9042666895230891
10,0.9999999999999996,0.9109854102817248,0.9109854102817248,0.9642844992133345,0.9109854102817248
11,1.0000000000000002,0.9099879518643123,0.9099879518643123,0.9684873964817495,0.9099879518643123
12,0.9999999999999996,0.9125085867722924,0.9125085867722924,0.9580210481272567,0.9125085867722924
13,1.0,0.90212904996116,0.90212904996116,0.9660603820569433,0.90212904996116
14,1.0000000000000007,0.8914501247341893,0.8914501247341893,0.9591489372299355,0.8914501247341893
15,0.9999999999999999,0.9076296111325136,0.9076296111325136,0.9608914196736855,0.9076296111325136
16,1.0000000000000004,0.9118858566125274,0.9118858566125274,0.9681417641582143,0.9118858566125274
17,0.9999999999999997,0.907894522121036,0.907894522121036,0.9636231487986887,0.907894522121036
18,1.0000000000000002,0.9083346339721555,0.9083346339721555,0.9654952275007879,0.9083346339721555
19,0.9999999999999996,0.9110426677771305,0.9110426677771305,0.968846763551473,0.9110426677771305
20,1.0000000000000007,0.905010241843724,0.905010241843724,0.9608276335835763,0.905010241843724
21,1.0000000000000002,0.91049261436442,0.91049261436442,0.9641883858949012,0.91049261436442
22,0.9999999999999999,0.9060695178883692,0.9060695178883692,0.957593797747225,0.9060695178883692
23,1.0,0.9091364609210832,0.9091364609210832,0.9595394412083169,0.9091364609210832
24,0.9999999999999999,0.902216511496531,0.902216511496531,0.9689846169649067,0.902216511496531
25,0.9999999999999999,0.9112838184939637,0.9112838184939637,0.9658484501762244,0.9112838184939637
26,0.9999999999999999,0.9147631500939671,0.9147631500939671,0.9613822069778915,0.9147631500939671
27,0.9999999999999996,0.9083542934951833,0.9083542934951833,0.9607396887721278,0.9083542934951833
28,1.0000000000000002,0.9046393635048969,0.9046393635048969,0.9656368785525216,0.9046393635048969
29,1.0000000000000004,0.9290667570945399,0.9290667570945399,0.969784207133195,0.9290667570945399
30,1.0000000000000002,0.9153193908502341,0.9153193908502341,0.9677166390252414,0.9153193908502341
31,0.9999999999999996,0.9099813206935481,0.9099813206935481,0.9649560107662091,0.9099813206935481
32,1.0000000000000002,0.9130042918318098,0.9130042918318098,0.967297553803521,0.9130042918318098
33,1.0000000000000002,0.9037389484827373,0.9037389484827373,0.968853775121383,0.9037389484827373
34,1.0000000000000002,0.905129775604308,0.905129775604308,0.9581804159269173,0.905129775604308
35,1.0,0.9142533030522717,0.9142533030522717,0.9684036969860579,0.9142533030522717
36,1.0000000000000002,0.9146312517526359,0.9146312517526359,0.9547766352559944,0.9146312517526359
37,1.0000000000000002,0.9183548368722662,0.9183548368722662,0.9689267043319622,0.9183548368722662
38,1.0000000000000002,0.9072004254971469,0.9072004254971469,0.9669113545347907,0.9072004254971469
39,0.9999999999999993,0.9074360785228919,0.9074360785228919,0.9644802374967283,0.9074360785228919
40,1.0000000000000007,0.9096646932053156,0.9096646932053156,0.968078313158538,0.9096646932053156
41,1.0000000000000002,0.9080548413467785,0.9080548413467785,0.9644082022792316,0.9080548413467785
42,1.0000000000000002,0.9102202999735165,0.9102202999735165,0.9681735458806354,0.9102202999735165
43,0.9999999999999993,0.9111242880458784,0.9111242880458784,0.9668351114126505,0.9111242880458784
44,0.9999999999999992,0.9064510030436683,0.9064510030436683,0.9650918400504648,0.9064510030436683
45,1.0,0.9137212038899869,0.9137212038899869,0.9655921719480077,0.9137212038899869
46,0.9999999999999999,0.900839205987552,0.900839205987552,0.962943995017617,0.900839205987552
47,0.9999999999999994,0.9077061176697464,0.9077061176697464,0.9644742025728278,0.9077061176697464
48,1.0000000000000007,0.8889530625919513,0.8889530625919513,0.9557985235198826,0.8889530625919513
49,0.9999999999999997,0.9040099608404051,0.9040099608404051,0.9668165936472303,0.9040099608404051
50,0.9999999999999996,0.9083476945764456,0.9083476945764456,0.9655204900045906,0.9083476945764456
