,FedProt,Fisher,Stouffer,REM,RankProd
1,6.519512075922433e-15,0.14379846804938967,0.20662171691155884,0.18582647651316772,0.8252497972989942
2,5.14292620534644e-15,0.1387341918761973,0.20499184390509514,0.1820144860611512,0.8458872536880313
3,6.233581784073049e-15,0.12832364411754102,0.1964315029838943,0.1930329275086608,0.8296650829364535
4,5.902642255272017e-15,0.13114844193855907,0.19240371669647757,0.18725219781408972,0.8260227648508379
5,5.0917364885924434e-15,0.15107593699652894,0.20911412848721136,0.19707377843407328,0.8290943556083806
6,6.246655925090545e-15,0.14454542523313627,0.19645903374369958,0.20170567723985328,0.8271157462920237
7,6.4956496173276925e-15,0.12823852275107409,0.18456364251019483,0.168991509008985,0.8298925790650772
8,6.37778072722373e-15,0.1350939197276105,0.20067481113754848,0.18717591460428848,0.8684067231632707
9,5.049230294209857e-15,0.13485750632211826,0.20014753738238414,0.1907689888640231,0.8423825340404667
10,5.9208228055628035e-15,0.126228526478314,0.19697085170653766,0.165440197072216,0.8231739447152858
11,5.8054041039484406e-15,0.14183909196607436,0.20187072989035415,0.18565687111328355,0.8497921654865577
12,6.608914497116304e-15,0.1350238803463977,0.2020141572553494,0.2074404904726785,0.8735358489697307
13,5.893192362689161e-15,0.12899194525157007,0.18429691245053456,0.15875488768868995,0.8020058408409315
14,5.544471481825641e-15,0.14203014400812264,0.19924579652723046,0.17909961212467204,0.8010637988727795
15,6.1686652346173096e-15,0.13697516063933762,0.20365504080977978,0.18570703655318133,0.8315754081027772
16,7.934250289111724e-15,0.12629154629167805,0.19589092595357935,0.1967607973413426,0.8525730043901808
17,6.274853457651751e-15,0.12885421441700212,0.1945068453503803,0.18077431607701308,0.8387731672505427
18,5.742299964160124e-15,0.13138607876417843,0.20052234723331894,0.18919403026802797,0.8202162628287806
19,5.334004677112642e-15,0.1324687255606992,0.20789783087330313,0.18724512680848363,0.8308891230520239
20,5.450077388676862e-15,0.12912764340882132,0.20159348785001327,0.17968015340059454,0.8530964759427369
21,5.5300570596116386e-15,0.1472708184346824,0.20030845477926668,0.194005613303701,0.8186708911978207
22,6.449497412187056e-15,0.13777588533812088,0.20167273755427229,0.1914355794390682,0.8286198676877884
23,6.3260473564897536e-15,0.13763777715254494,0.20242697555208655,0.18949291191028475,0.844993242975149
24,5.99109358721513e-15,0.13342395262299814,0.20442584646606937,0.18038119075118392,0.854274720083401
25,4.9621968860325e-15,0.13294838007020124,0.19537490596705306,0.17947602293045456,0.8241257149756969
26,4.8563505715176935e-15,0.12486413500099798,0.18702380433918325,0.18736777125022855,0.8379964656665343
27,6.077009433321477e-15,0.13040170285307318,0.19535565595043924,0.18236031295467403,0.8404333548299419
28,5.480248940556663e-15,0.12918308539482545,0.19335130988439417,0.19658061628310797,0.809493410347332
29,6.646963768243072e-15,0.1365326997442637,0.20229351668148965,0.19581161035262365,0.8502988395950448
30,6.4913609692370655e-15,0.13952673116076436,0.19632967535312407,0.19210481871711474,0.85574640832097
31,6.142071732583484e-15,0.13033179429609762,0.19846958336120823,0.1757938375792714,0.841913769608736
32,6.845000986106711e-15,0.13654474728850288,0.1982514467671828,0.17207352137946783,0.8269134759122863
33,6.240065265630667e-15,0.13336540901372632,0.19952714990677028,0.17651788095054427,0.8053538487192324
34,6.758310936075291e-15,0.141436305667723,0.20501314573659862,0.19960948257874664,0.827156098881057
35,5.580855001039985e-15,0.13161941741473276,0.19951670638911215,0.18679944170494817,0.8350912510535891
36,6.458230403188411e-15,0.1425376059288113,0.19661301147589955,0.19064841826319912,0.8212366905911167
37,6.596172962220273e-15,0.14493169257950372,0.20954172687203762,0.18237278332584178,0.8347071771284555
38,5.34161810401003e-15,0.13850420407332692,0.2049154569969749,0.20866159877039545,0.8520466335069256
39,6.638543415973171e-15,0.13078632432975476,0.19236162296748827,0.1823282495142898,0.8396526203104107
40,6.39777712585336e-15,0.13109922729744153,0.1978223870477121,0.1854615427497657,0.8357934924179902
41,6.860799609728427e-15,0.13346379307777628,0.19599446437754675,0.18695518704184277,0.8643181649287699
42,5.617576336828384e-15,0.13877228767230798,0.19440533119019268,0.1999393180678766,0.8328619352230865
43,6.094445975847072e-15,0.12934912611281518,0.19474778464393028,0.1724478931010759,0.8453928902197865
44,6.6756934520768345e-15,0.13425566888195006,0.19200939681548707,0.19935997170238845,0.8344698837901605
45,5.285950126322654e-15,0.129111526775767,0.19644583473085656,0.17613030282400116,0.8566969812423441
46,5.361069011727562e-15,0.12538347660690963,0.1904604551566602,0.1756766748904793,0.831199736724713
47,5.3050333573665736e-15,0.12573610189507023,0.19583919489177362,0.18342902566291147,0.8330658200343373
48,5.200863932047483e-15,0.13512806056427412,0.20214585085838355,0.18691318321607164,0.828946131503515
49,5.847618527456191e-15,0.1311422775860038,0.18919705148540508,0.1832795397896362,0.8291975087495572
50,6.206910894003374e-15,0.14313115961090833,0.2138956077683456,0.19132690762778043,0.8626316648659522
