Symbol	metap	metafc	idx	ID
P01699;P01700	0.00230181633489146	0.302627158202857	0.798309057368186	P01699;P01700
P23470	0.00236969838828352	-0.212193350224247	-0.557072672171762	P23470
Q9Y6R7	0.00283907747009986	-0.206616193313942	-0.526214823032488	Q9Y6R7
P02649	0.00289004152045956	-0.378292216140242	-0.960520221739119	P02649
Q8NBJ4	0.00306498783567925	-0.291256937728874	-0.732095063514966	Q8NBJ4
P08519	0.00307374754832973	-0.589788237237499	-1.48174374642219	P08519
P22352	0.00342141025156705	0.276388355039348	0.681516981813985	P22352
P00747	0.00350030182759918	0.209049113855368	0.513402570044179	P00747
Q10588	0.00354821558938401	0.244935592901537	0.600089753333614	Q10588
Q9HBR0	0.00362392384146877	-0.241291621718917	-0.588949642409706	Q9HBR0
P14625	0.0038105867277944	-0.198063225852736	-0.479116557456916	P14625
P01137	0.00412402712996615	0.211629198026326	0.504667595620528	P01137
P00738	0.00459803885883096	-0.421119516921258	-0.984336281840892	P00738
Q6UXB8	0.00462250844884857	-0.263907804189135	-0.61625699511187	Q6UXB8
P07333	0.00465913739992359	0.103255175242839	0.240759522334715	P07333
P01706;P01709	0.00487895407501716	0.401408970949391	0.927926388412865	P01706;P01709
P04114	0.0056042920111747	-0.2826777249666	-0.636443030480379	P04114
P19022	0.00575609884729544	-0.27837617659692	-0.623526935696875	P19022
A6NIZ1;P61224;P62834	0.00585417359902938	0.350080630756652	0.781567052054604	A6NIZ1;P61224;P62834
P05543	0.00621913954602124	0.221132358841594	0.487877622628012	P05543
P0C0L4	0.006381161504109	-0.280270409850208	-0.61522165050094	P0C0L4
P07998	0.00644374795773333	-0.544727370553861	-1.19342219963904	P07998
P01861	0.00657570168125108	0.502705326880906	1.09693212867883	P01861
Q13822	0.00658956522563191	0.149157507603481	0.32533388923626	Q13822
Q13790	0.00676579618848944	-0.253264410766084	-0.549503002543831	Q13790
