down_reg.pval	up_reg.pval	down_reg.FDR	up_reg.FDR	avgL2FC	ID
0.000638951030665246	0.999143488981484	0.000638951030665246	0.999143488981484	-0.586716033788794	P18065
0.999912472790716	0.000776767513330718	0.999912472790716	0.000776767513330718	NA	A0A0B4J1V1;P01762;P01763;P01780
0.118192819994064	0.965416889644818	0.118192819994064	0.965416889644818	-0.254152511080189	P04003
0.00493791092117816	0.998444660646806	0.00493791092117816	0.998444660646806	-0.507978971520457	Q9NPY3
0.999999949145343	1.16710476039157e-07	0.999999949145343	1.16710476039157e-07	0.870029300573969	P01859
0.940698034464275	0.164824874250999	0.940698034464275	0.164824874250999	0.202721729353071	P10721
0.0439198531157886	0.983516176373894	0.0439198531157886	0.983516176373894	NA	Q99497
4.99512537916014e-05	0.999992581818988	4.99512537916014e-05	0.999992581818988	NA	P30740
0.980436950692445	0.0577868423352642	0.980436950692445	0.0577868423352642	0.316453142035597	P35858
0.035041349099476	0.994035596993466	0.035041349099476	0.994035596993466	-0.370382935117748	Q15113
0.0276247440297662	0.996249859819715	0.0276247440297662	0.996249859819715	NA	P07108
0.999504896888001	0.00441021105987997	0.999504896888001	0.00441021105987997	0.486376947265798	P08185
0.0936231756349861	0.971869621929817	0.0936231756349861	0.971869621929817	-0.2826777249666	P04114
0.0494750240738854	0.991166977571703	0.0494750240738854	0.991166977571703	-0.341523600533328	Q16270
0.253800022318446	0.892073732431906	0.253800022318446	0.892073732431906	-0.156997072258626	P04070
0.132392371490357	0.797565033542894	0.132392371490357	0.797565033542894	-0.19334471899426	P55103
0.179431646755506	0.950654741560593	0.179431646755506	0.950654741560593	-0.212193350224247	P23470
0.157110678346551	0.931586569976948	0.157110678346551	0.931586569976948	-0.218327510285456	P20851
0.0361014692826956	0.994280739996952	0.0361014692826956	0.994280739996952	-0.373609152438318	P80188
0.406332009749734	0.808551477730102	0.406332009749734	0.808551477730102	-0.0946909652027751	P05546
0.0428356333242053	0.99196442001081	0.0428356333242053	0.99196442001081	-0.359183794159118	P16070
0.990419309195351	0.0580161294814507	0.990419309195351	0.0580161294814507	NA	P01699;P01700
5.08173160777318e-06	0.999998930421366	5.08173160777318e-06	0.999998930421366	-0.843519650829901	P02656
0.999991481379192	6.3100376009539e-05	0.999991481379192	6.3100376009539e-05	NA	P01619
0.201655510485491	0.936150346597806	0.201655510485491	0.936150346597806	NA	P14625
0.999430046392742	0.00455421119066429	0.999430046392742	0.00455421119066429	NA	A0A087WSY6;P01624
0.867470549928013	0.307857311391202	0.867470549928013	0.307857311391202	0.129885714261576	Q9NZP8
0.00400685805871721	0.999554466018778	0.00400685805871721	0.999554466018778	NA	P37840;Q16143
0.999178419378536	0.00356176399669699	0.999178419378536	0.00356176399669699	0.501078880183601	P05106
0.997531758790289	0.0184426946215509	0.997531758790289	0.0184426946215509	NA	Q6YP21
0.999962519091008	0.000159724821312517	0.999962519091008	0.000159724821312517	0.639379727282306	P01860
0.999922706676522	0.000627669335768871	0.999922706676522	0.000627669335768871	0.58611968683177	P0CF74;P0DOY2;P0DOY3
0.0810920268796618	0.974731040125374	0.0810920268796618	0.974731040125374	-0.287295559554406	Q92954
0.997901345140566	0.0157911862954886	0.997901345140566	0.0157911862954886	NA	P05452
0.261642339916543	0.902847109298584	0.261642339916543	0.902847109298584	-0.158586458737648	P00740
0.0539931800101696	0.983456544600316	0.0539931800101696	0.983456544600316	-0.327449729296773	Q9Y5C1
0.971337382893741	0.126268860213891	0.971337382893741	0.126268860213891	0.232949369601304	P22105
0.00496746326562196	0.999284090512242	0.00496746326562196	0.999284090512242	NA	P17900
0.990481636526955	0.027753171639156	0.990481636526955	0.027753171639156	0.377235035912107	P00748
0.11460303699424	0.973904267792078	0.11460303699424	0.973904267792078	-0.261692942375546	P39060
0.247064686453136	0.752910868582564	0.247064686453136	0.752910868582564	-0.129345936324479	P11597
0.0524950534467022	0.98976386942599	0.0524950534467022	0.98976386942599	NA	P07858
0.00493791092117815	0.998864425885889	0.00493791092117815	0.998864425885889	-0.503895904164034	P61769
0.121595346076111	0.974600725298908	0.121595346076111	0.974600725298908	-0.263794581092934	P00746
0.0928770016492037	0.965809236398644	0.0928770016492037	0.965809236398644	-0.27837617659692	P19022
0.999198671922441	0.00640379178104792	0.999198671922441	0.00640379178104792	NA	O15394
0.0373167500294169	0.994486803547978	0.0373167500294169	0.994486803547978	-0.361834409160049	P01034
0.997012584780031	0.0220008922829014	0.997012584780031	0.0220008922829014	NA	P78324;Q5TFQ8;Q9P1W8
0.671883785112611	0.20214635178399	0.671883785112611	0.20214635178399	0.103255175242839	P07333
0.999867433937476	0.000899500617819809	0.999867433937476	0.000899500617819809	0.577944748288625	P01834
0.999149798826208	0.00666191472489185	0.999149798826208	0.00666191472489185	NA	A0A075B6R2;A0A087WSY4;A0A0C4DH41;P01824;P01825;P06331;P0DP06;P0DP07;P0DP08
0.164124769861911	0.940283193358821	0.164124769861911	0.940283193358821	NA	P11142;P34931;P54652
0.0924748966739721	0.969298208780837	0.0924748966739721	0.969298208780837	-0.281661489066422	Q02985
6.18227370473563e-05	0.999719658005888	6.18227370473563e-05	0.999719658005888	NA	P80511
0.11997651491313	0.974497694898399	0.11997651491313	0.974497694898399	-0.262890588501612	Q86UD1
0.964072084063686	0.144000249223603	0.964072084063686	0.144000249223603	0.224385444799134	P43251
0.0260758355439739	0.994656662458341	0.0260758355439739	0.994656662458341	-0.398053011722221	Q9ULI3
0.0210404690625263	0.997293842972263	0.0210404690625263	0.997293842972263	NA	Q5VWX1
0.000467039770298324	0.993630823682607	0.000467039770298324	0.993630823682607	-0.589788237237499	P08519
0.000795752738868631	0.998103462599458	0.000795752738868631	0.998103462599458	-0.615971789944798	P62328
0.00543598533584103	0.999310684311708	0.00543598533584103	0.999310684311708	NA	P10645
0.0216982012561212	0.994584395745419	0.0216982012561212	0.994584395745419	-0.410767782643555	P04275
0.999330413333808	0.0052512479190105	0.999330413333808	0.0052512479190105	NA	A0A075B6P5;A0A075B6S2;A0A075B6S6;A0A087WW87;A0A0A0MRZ7;A2NJV5;P01614;P01615;P06310
0.369128918718764	0.865510126118026	0.369128918718764	0.865510126118026	NA	P07237
0.0395677971751143	0.978606028520776	0.0395677971751143	0.978606028520776	-0.354347355989187	P06727
0.712819670105228	0.421313492738383	0.712819670105228	0.421313492738383	0.052203208953444	P35443
0.99959509292296	0.00282683743867611	0.99959509292296	0.00282683743867611	0.508227641803655	A0A0B4J1Y9
0.189806163433949	0.910939903959172	0.189806163433949	0.910939903959172	-0.19769500640145	P07359
0.0707541957216289	0.987613442818795	0.0707541957216289	0.987613442818795	NA	P22897
0.28489936263885	0.908588079654445	0.28489936263885	0.908588079654445	-0.161025713795444	P12259
0.0731522129332091	0.98581452386187	0.0731522129332091	0.98581452386187	-0.300226650876475	P10586
0.0217869806595831	0.996560603653631	0.0217869806595831	0.996560603653631	-0.420462518139152	P02675
0.530382889348139	0.687554111302762	0.530382889348139	0.687554111302762	-0.0409608628494726	P10909
0.193388867735663	0.951211000336798	0.193388867735663	0.951211000336798	-0.201537235101402	P12111
0.0111616040810117	0.998675304011909	0.0111616040810117	0.998675304011909	NA	P52209
0.995984624069505	0.0253467133854987	0.995984624069505	0.0253467133854987	0.369510741340163	P02774
0.97422789861065	0.0837750254951675	0.97422789861065	0.0837750254951675	0.252072162435288	Q7Z7G0
0.999285821539832	0.00280306923943452	0.999285821539832	0.00280306923943452	0.502705326880906	P01861
0.0136877950071167	0.996706978050281	0.0136877950071167	0.996706978050281	-0.44024947746555	P02679
0.889633292955503	0.146711401726809	0.889633292955503	0.146711401726809	0.175590005918359	Q14766
0.999294369385534	0.00219071497095059	0.999294369385534	0.00219071497095059	0.491479043458342	A0A075B6I9;P04211
0.00915515032883547	0.997651907475461	0.00915515032883547	0.997651907475461	-0.48536665457649	Q15828
0.00693208367480706	0.99659188607799	0.00693208367480706	0.99659188607799	-0.489365938812833	Q02487
0.178816786327231	0.945987639194645	0.178816786327231	0.945987639194645	-0.211854588844672	Q15485
0.00550660532891887	0.999375819086533	0.00550660532891887	0.999375819086533	NA	P05451
0.997688442944052	0.0183575873839848	0.997688442944052	0.0183575873839848	0.396790037731933	Q16610
0.164437307280978	0.949373009883418	0.164437307280978	0.949373009883418	-0.217707083210451	P36955
0.984592349507143	0.0815637285620773	0.984592349507143	0.0815637285620773	0.2675242138543	P14151
0.11247054901917	0.976859675290891	0.11247054901917	0.976859675290891	-0.263907804189135	Q6UXB8
0.233638332119322	0.897896876906642	0.233638332119322	0.897896876906642	-0.178357936113054	P07225
0.959535001256098	0.112464743500029	0.959535001256098	0.112464743500029	0.262358954612061	P17936
0.999988712590072	7.52864473926112e-06	0.999988712590072	7.52864473926112e-06	0.851556164787758	A0A0B4J1U7
0.981280676290974	0.0837732345524286	0.981280676290974	0.0837732345524286	NA	Q9H4A9
0.287006108401867	0.905153957792338	0.287006108401867	0.905153957792338	-0.15151850490373	P19823
0.116271111193681	0.937068219405557	0.116271111193681	0.937068219405557	NA	P52566
0.457892806077678	0.710801493195275	0.457892806077678	0.710801493195275	-0.0660797870716885	O43866
0.977454742362076	0.109999115715928	0.977454742362076	0.109999115715928	0.241833669484154	P54108
0.977154297749974	0.113267303701938	0.977154297749974	0.113267303701938	NA	P58335
0.983548232074366	0.066169575943188	0.983548232074366	0.066169575943188	0.276388355039348	P22352
0.275300269001185	0.909580826922573	0.275300269001185	0.909580826922573	-0.165068721190296	P04180
0.191166668956392	0.948882439700509	0.191166668956392	0.948882439700509	NA	P78417
0.997462659998169	0.0175834123493728	0.997462659998169	0.0175834123493728	0.396813212569874	P02790
0.987093276185439	0.0158560496119113	0.987093276185439	0.0158560496119113	0.416828269672182	P01008
0.128948433144596	0.967076563127702	0.128948433144596	0.967076563127702	-0.241525558027477	P19320
0.0112831292882365	0.998641287595127	0.0112831292882365	0.998641287595127	-0.47009387475849	Q9HDC9
0.0317532717309382	0.995573043627168	0.0317532717309382	0.995573043627168	NA	P58546
0.581299954749323	0.641193982538522	0.581299954749323	0.641193982538522	-0.013812857284961	Q9UK55
0.0244001738426729	0.973508078709132	0.0244001738426729	0.973508078709132	-0.358209755352074	P49913
0.200942575299639	0.925891586907553	0.200942575299639	0.925891586907553	-0.194201422915696	P60174
0.919495225209157	0.195701927909099	0.919495225209157	0.195701927909099	0.182013952832229	P24593
0.994084125678166	0.0404847396664	0.994084125678166	0.0404847396664	0.335478258545964	P04196
0.91293979026142	0.239463992268653	0.91293979026142	0.239463992268653	NA	P15151
0.965522584164354	0.133511263799202	0.965522584164354	0.133511263799202	0.224889649900264	Q9NPH3
0.994915825427592	0.0327227738728065	0.994915825427592	0.0327227738728065	0.355064660771173	Q9NQ79
0.999325840201314	0.00475563245161869	0.999325840201314	0.00475563245161869	0.478312667805788	P06312
0.0381289463323645	0.990682818418269	0.0381289463323645	0.990682818418269	NA	P08174
0.99678688331806	0.0235182194661421	0.99678688331806	0.0235182194661421	NA	P14735
0.456022996810745	0.75317366068389	0.456022996810745	0.75317366068389	-0.0758562071894225	P07942
0.996144489910873	0.0222335304417437	0.996144489910873	0.0222335304417437	0.361989843393563	P13598
0.0670707053826343	0.980525784563535	0.0670707053826343	0.980525784563535	-0.306631127542103	P05155
0.972793501077078	0.0437708135411852	0.972793501077078	0.0437708135411852	0.295218827317633	P02652
0.991121032847634	0.0553393187237423	0.991121032847634	0.0553393187237423	NA	Q86VW0
0.000180685767744644	0.999976215271929	0.000180685767744644	0.999976215271929	-0.678205524455932	P02655
0.132941126709952	0.75140316595181	0.132941126709952	0.75140316595181	-0.180660313359112	P08709
0.0594692198972185	0.988560358856955	0.0594692198972185	0.988560358856955	NA	P10599
0.653545716512238	0.389687714813616	0.653545716512238	0.389687714813616	0.061839693804476	P01040
0.219768631559909	0.913617742134688	0.219768631559909	0.913617742134688	-0.181468978917725	P25311
0.740517287852018	0.251893828891603	0.740517287852018	0.251893828891603	0.102108002431525	P04406
0.0212670353429783	0.996046968186037	0.0212670353429783	0.996046968186037	-0.393098253090933	P05109
0.0312834306762166	0.991012234059585	0.0312834306762166	0.991012234059585	-0.378292216140242	P02649
0.103902046138176	0.96630837804379	0.103902046138176	0.96630837804379	-0.269501424756276	P06702
0.149182348131211	0.965350480355841	0.149182348131211	0.965350480355841	NA	Q86TH1
0.445350426705621	0.800227356075147	0.445350426705621	0.800227356075147	-0.0876157177759123	P19827
0.383192109654169	0.839547926942824	0.383192109654169	0.839547926942824	-0.107033243417581	P15169
0.412587442195169	0.701716989710475	0.412587442195169	0.701716989710475	-0.0641423509542325	P18428
0.965857907961088	0.147456897290815	0.965857907961088	0.147456897290815	0.209049113855368	P00747
0.184918935828851	0.947811059777859	0.184918935828851	0.947811059777859	-0.211435490696767	P02749
0.20740911673127	0.871576650381607	0.20740911673127	0.871576650381607	-0.167526225323002	P0CG47;P0CG48;P62979;P62987
0.0835205182545877	0.983736369813906	0.0835205182545877	0.983736369813906	-0.291256937728874	Q8NBJ4
0.276182431743556	0.896058168985897	0.276182431743556	0.896058168985897	NA	P29401
0.595053781836531	0.244074339290142	0.595053781836531	0.244074339290142	0.0830719477701703	P31151;Q86SG5
0.0221115478790261	0.9971355000027	0.0221115478790261	0.9971355000027	NA	Q9NZD4
0.978553514505552	0.108323889325407	0.978553514505552	0.108323889325407	0.244935592901537	Q10588
0.148218311341819	0.965568021975974	0.148218311341819	0.965568021975974	-0.235892159661097	P00558
0.991871687876922	0.0378101200363342	0.991871687876922	0.0378101200363342	0.353641087573001	P08514
0.530445104695198	0.743172375278011	0.530445104695198	0.743172375278011	-0.0478008939168161	P02748
0.995218102436569	0.0296447668416722	0.995218102436569	0.0296447668416722	NA	A6NIZ1;P61224;P62834
0.986858212930927	0.053245293112716	0.986858212930927	0.053245293112716	0.321843398499962	O95497
0.00836869071323177	0.999029042631622	0.00836869071323177	0.999029042631622	NA	P00352
0.872277542159374	0.279339879370533	0.872277542159374	0.279339879370533	NA	O95479
0.165691281381462	0.959833380209747	0.165691281381462	0.959833380209747	NA	P37837
0.919203132035361	0.239692467991933	0.919203132035361	0.239692467991933	0.159370422189422	P00450
0.527071721148693	0.74413852766932	0.527071721148693	0.74413852766932	-0.0571086427320228	O75882
0.992950785094087	0.0268951718344165	0.992950785094087	0.0268951718344165	0.380656011300061	A0A0B4J2H0;A0A0C4DH29;P01742;P01743;P0DP01
0.934875603082029	0.19156281689055	0.934875603082029	0.19156281689055	0.176521111422355	P00751
0.995131427110688	0.0343714153431789	0.995131427110688	0.0343714153431789	NA	P06732
0.468620941824779	0.662317840665774	0.468620941824779	0.662317840665774	-0.044774883852456	Q03591
0.303515057902265	0.772093684563987	0.303515057902265	0.772093684563987	-0.10521336161013	P0DP23;P0DP24;P0DP25
0.027305599089698	0.994950205734396	0.027305599089698	0.994950205734396	-0.404623153997488	P02654
0.904311816195047	0.225857301650376	0.904311816195047	0.225857301650376	0.149157507603481	Q13822
0.574522941725507	0.557819820636571	0.574522941725507	0.557819820636571	-0.0165835926152433	P22792
0.209747330567668	0.93581434835101	0.209747330567668	0.93581434835101	-0.1933158428623	P36980
0.00169548605087392	0.999812529082491	0.00169548605087392	0.999812529082491	NA	P0DJI9
0.131863937492474	0.965261561130541	0.131863937492474	0.965261561130541	-0.253264410766084	Q13790
0.973542494573893	0.125934150233215	0.973542494573893	0.125934150233215	NA	O94985
0.346272897612875	0.878683888815034	0.346272897612875	0.878683888815034	-0.125216807683189	Q14624
0.141208302286822	0.94925627644233	0.141208302286822	0.94925627644233	-0.235043737466616	P32119
0.310157989112775	0.866891017260706	0.310157989112775	0.866891017260706	-0.139831544809439	O14791
0.907272364835222	0.296016024101645	0.907272364835222	0.296016024101645	NA	P01597;P04432
0.313590340704203	0.865933762244224	0.313590340704203	0.865933762244224	-0.126614613613094	O00187
0.0689842567958214	0.983081145243905	0.0689842567958214	0.983081145243905	NA	P00441
0.0213629125242355	0.997004707112207	0.0213629125242355	0.997004707112207	-0.421119516921258	P00738
0.806618487691195	0.367417904116777	0.806618487691195	0.367417904116777	NA	Q9BTY2
0.286140505387773	0.845984361438706	0.286140505387773	0.845984361438706	-0.147288066867921	P06276
0.858280318024568	0.375673072123321	0.858280318024568	0.375673072123321	0.105735490691568	Q5T749
0.996638393049315	0.0216537731996897	0.996638393049315	0.0216537731996897	0.381099131098631	P19652
0.9479678576778	0.160455383297318	0.9479678576778	0.160455383297318	0.220441673931474	P08697
0.696139688075069	0.467228995757174	0.696139688075069	0.467228995757174	NA	Q15517
0.918603100611931	0.184860382518783	0.918603100611931	0.184860382518783	0.168357860999666	Q86U17
0.457078583589958	0.816209845275356	0.457078583589958	0.816209845275356	-0.0839216435362575	P01031
0.859311830611094	0.346079479215986	0.859311830611094	0.346079479215986	0.107140658654186	P15144
0.0590339881832486	0.986886762201297	0.0590339881832486	0.986886762201297	-0.338362489999349	P02753
0.2998498577833	0.769829313723317	0.2998498577833	0.769829313723317	-0.109625450788133	P07737
0.219668225496987	0.406186678189109	0.219668225496987	0.406186678189109	-0.0364456580987677	P37802
0.991044857235248	0.0524432768359236	0.991044857235248	0.0524432768359236	0.325412847275158	P02787
0.288806193798592	0.908615854415759	0.288806193798592	0.908615854415759	NA	Q8WZ75
0.299895460242246	0.32584305020211	0.299895460242246	0.32584305020211	0.003389400145691	P62937
0.732153867130715	0.320671862255651	0.732153867130715	0.320671862255651	0.083928206283635	P0DPH7;P0DPH8;P68363;Q6PEY2;Q71U36;Q9BQE3
0.957737672433738	0.175214387612049	0.957737672433738	0.175214387612049	NA	Q9H4G4
0.0642781138422469	0.911789249422354	0.0642781138422469	0.911789249422354	-0.280270409850208	P0C0L4
0.931085415033719	0.241616558533693	0.931085415033719	0.241616558533693	0.167725243334833	Q12860
0.0149986340776407	0.99542784638019	0.0149986340776407	0.99542784638019	-0.430085807848409	Q15848
0.10576289612199	0.971768550141733	0.10576289612199	0.971768550141733	-0.270103674551203	Q12805
0.065783641630062	0.966609912477223	0.065783641630062	0.966609912477223	-0.316313211484832	P55056
0.866979123253214	0.258827508947559	0.866979123253214	0.258827508947559	0.146470569687868	Q9NZT1
0.98779540471356	0.0712639312284554	0.98779540471356	0.0712639312284554	0.289704973422571	P09172
0.198370563938954	0.946185966660423	0.198370563938954	0.946185966660423	-0.205626453519643	P35555
0.818912397121811	0.435312109560994	0.818912397121811	0.435312109560994	0.0781990792493263	P05362
0.564855250883636	0.701177283568291	0.564855250883636	0.701177283568291	-0.0288887295427582	Q6UX71
0.716722247268716	0.351277615352725	0.716722247268716	0.351277615352725	0.0634844728124885	Q14126
0.973879201209723	0.0673569994590447	0.973879201209723	0.0673569994590447	0.309190976645886	P01877
0.954588371665668	0.182675529383955	0.954588371665668	0.182675529383955	NA	P08195
0.948540616054261	0.200180634814243	0.948540616054261	0.200180634814243	NA	Q92736
0.923505367058854	0.212178527717198	0.923505367058854	0.212178527717198	0.165366166981451	P09486
0.553845133050009	0.644808014229188	0.553845133050009	0.644808014229188	-0.0164642480561994	Q9NZK5
0.994125931436835	0.0203674075727379	0.994125931436835	0.0203674075727379	0.401408970949391	P01706;P01709
0.962846862940179	0.136488747700654	0.962846862940179	0.136488747700654	0.211629198026326	P01137
0.904594928812796	0.269791640758873	0.904594928812796	0.269791640758873	0.13689194454988	P07357
0.677752497577496	0.222959192680047	0.677752497577496	0.222959192680047	0.130473089593316	O00151
0.376652790753908	0.852704385080293	0.376652790753908	0.852704385080293	-0.112665603604121	P02786
0.11551392612591	0.971784338744415	0.11551392612591	0.971784338744415	-0.264418087614071	P61626
0.756862978281319	0.44870531885051	0.756862978281319	0.44870531885051	0.054749316707141	Q6UY14
0.188918090701535	0.951582852935598	0.188918090701535	0.951582852935598	NA	A0A096LNW5;P0DPK3;P0DPK4;Q04721;Q7Z3S9
0.939732514898757	0.218973416798783	0.939732514898757	0.218973416798783	0.169389557075238	P02775
0.348520240627775	0.864439010451881	0.348520240627775	0.864439010451881	NA	P26447
0.987479723212645	0.0598729133795768	0.987479723212645	0.0598729133795768	0.309233764924888	P02765
0.117338315345205	0.972453066811184	0.117338315345205	0.972453066811184	NA	P31146
0.916713444122115	0.24945056981275	0.916713444122115	0.24945056981275	0.163667016758541	Q96KN2
0.0539706330900914	0.991334777291929	0.0539706330900914	0.991334777291929	NA	Q9NR09
0.381344121856391	0.860051349239779	0.381344121856391	0.860051349239779	-0.111978638091547	Q12841
0.420760094410002	0.796328655154573	0.420760094410002	0.796328655154573	-0.0913563363263855	O00592
0.729619707225192	0.489272325438727	0.729619707225192	0.489272325438727	0.0508421608942201	P05556
0.877263127466035	0.353437658732226	0.877263127466035	0.353437658732226	0.121291906520145	P02747
0.405498025937193	0.828444471562494	0.405498025937193	0.828444471562494	-0.0974325564848833	P16035
0.49572848933973	0.712759173312774	0.49572848933973	0.712759173312774	-0.0545609977327158	P14543
0.665287981376294	0.498106844219859	0.665287981376294	0.498106844219859	NA	P05019
0.934590872104256	0.188465844190931	0.934590872104256	0.188465844190931	0.17700009074597	P11279
0.791437225728948	0.461837880006038	0.791437225728948	0.461837880006038	0.0621280924697208	Q9HBB8
0.226881612280633	0.938321274074715	0.226881612280633	0.938321274074715	NA	P23528
0.370922341889876	0.745512561102834	0.370922341889876	0.745512561102834	-0.096449437817379	Q13103
0.071900358918438	0.987498279228809	0.071900358918438	0.987498279228809	NA	P36222
0.0630582177967455	0.989469954295244	0.0630582177967455	0.989469954295244	NA	P30041
0.62360756608391	0.636360616518144	0.62360756608391	0.636360616518144	-0.00402302786097695	P12821
0.971860141753395	0.126352813866724	0.971860141753395	0.126352813866724	0.227242858438407	P13473
0.213286372104068	0.934651766693023	0.213286372104068	0.934651766693023	-0.186830540358216	Q9UHG3
0.135093272599995	0.969613598920029	0.135093272599995	0.969613598920029	NA	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1
0.211237602644895	0.939732157566753	0.211237602644895	0.939732157566753	-0.194777679193861	P00915
0.233787796871576	0.934208518436892	0.233787796871576	0.934208518436892	NA	O15020
0.859527516544201	0.385737789021008	0.859527516544201	0.385737789021008	0.107868637170882	Q9BWP8
0.128118235900838	0.97170688743647	0.128118235900838	0.97170688743647	-0.253211911139364	Q13093
0.0829179441666297	0.976199895867101	0.0829179441666297	0.976199895867101	-0.285751559362068	Q08380
0.288908825107249	0.903954699601439	0.288908825107249	0.903954699601439	-0.149093989604764	P03950
0.602727503875466	0.688330364657327	0.602727503875466	0.688330364657327	-0.0231991824377846	Q9BXR6
0.936029708751101	0.232216710382375	0.936029708751101	0.232216710382375	NA	P04746;P0DTE7;P0DTE8;P0DUB6;P19961
0.937663225656241	0.221948017359984	0.937663225656241	0.221948017359984	NA	P11362
0.887699730705727	0.334804831172258	0.887699730705727	0.334804831172258	0.123715880654813	P06681
0.471480343044378	0.684661634852906	0.471480343044378	0.684661634852906	-0.0521357253345174	P00338
0.994328249285202	0.0315963339698753	0.994328249285202	0.0315963339698753	NA	A0A075B6K4
0.941221014177867	0.212381998430722	0.941221014177867	0.212381998430722	0.170183844971492	Q96IY4
0.866316088968941	0.361300128084519	0.866316088968941	0.361300128084519	0.10521055273627	P13671
0.453095424059422	0.618087147484261	0.453095424059422	0.618087147484261	-0.0508109732840834	P08637
0.884581312210065	0.299646381855797	0.884581312210065	0.299646381855797	0.132330915568254	P14923
0.934433093597735	0.231564771153449	0.934433093597735	0.231564771153449	0.171547494220976	P29622
0.172743536206982	0.936224714349987	0.172743536206982	0.936224714349987	-0.206616193313942	Q9Y6R7
0.5582193051167	0.704751018259022	0.5582193051167	0.704751018259022	-0.040144833461333	Q13740
0.323934735668737	0.886219737024273	0.323934735668737	0.886219737024273	-0.137893167580311	P22692
0.496898251854039	0.777372341187964	0.496898251854039	0.777372341187964	-0.0653183936396263	P14780
0.630888723331606	0.601322519858813	0.630888723331606	0.601322519858813	-0.00712410518758923	P00488
0.937538711745736	0.228467250094016	0.937538711745736	0.228467250094016	NA	P68366
0.467599365712738	0.675247991623932	0.467599365712738	0.675247991623932	-0.0584715052879019	Q86VB7
0.638464933680649	0.587166280337281	0.638464933680649	0.587166280337281	0.00103197080231333	P15924
0.800423016749224	0.476406581322335	0.800423016749224	0.476406581322335	0.0611671618354409	P33908
0.661776090207274	0.587524862401664	0.661776090207274	0.587524862401664	NA	P68104;Q05639;Q5VTE0
0.832891850639752	0.410010917222009	0.832891850639752	0.410010917222009	0.0828192515260493	Q12913
0.333374308977088	0.877843207021742	0.333374308977088	0.877843207021742	-0.129821443949017	P08253
0.728038012830341	0.481464896830299	0.728038012830341	0.481464896830299	0.0364466993647882	P40189
0.510602152978427	0.629148090259032	0.510602152978427	0.629148090259032	-0.027452561655927	P81605
0.897948081169814	0.310836467995705	0.897948081169814	0.310836467995705	0.131456526992519	P02746
