ind.p.Center1	ind.p.Center2	ind.p.Center3	stat	pval	FDR	weight	ID
0.00728047250326595	0.813305937873158	0.0326622366135357	0.0326622366135357	0.00313077553617696	0.013044898067404	NA	P07359
0.0074794111200832	NA	0.0105984829285317	NA	NA	NA	NA	P22897
0.00748621986209307	0.194864304424903	0.163407184707902	0.163407184707902	0.0713791568126399	0.143123497282432	NA	P12259
0.0075370528063407	0.0344487205316636	0.00527617841280407	0.0075370528063407	0.000169565177811854	0.00131271531071886	NA	P10586
0.00781830492118923	0.0249213363959811	0.11740776446452	0.0249213363959811	0.00183226308457917	0.00836809755573186	NA	P02675
0.00810125100881401	0.391279364678647	0.884925728130504	0.391279364678647	0.339489241225067	0.464145446987396	NA	P10909
0.00814137511340548	0.0821996374846907	0.0272718942250049	0.0272718942250049	0.00219070136223096	0.00958431845976046	NA	P12111
0.0082151605480948	NA	NA	NA	NA	NA	NA	P52209
0.00856872348009485	0.00363587730977958	0.00193707642862623	0.00363587730977958	3.9562681720223e-05	0.000439659073824978	NA	P02774
0.00863736458538349	0.00057391672802999	0.202266223060894	0.00863736458538349	0.000222523435890379	0.00162256672003401	NA	Q7Z7G0
0.00870474564733618	0.245936346431159	0.0616380559620896	0.0616380559620896	0.0109293930671823	0.0350943814083835	NA	P01861
0.00870670024035808	0.0194343130420701	0.0633733150104055	0.0194343130420701	0.00111839718078405	0.00536217826403312	NA	P02679
0.00928984669217853	0.00264069663617586	0.521155953643731	0.00928984669217853	0.000257300303899792	0.00179954445456704	NA	Q14766
0.00938336663733019	0.00268725759942006	0.0365662039723704	0.00938336663733019	0.000262490343100323	0.00179954445456704	NA	A0A075B6I9;P04211
0.00947029754457304	0.000859805685634466	0.018595672012868	0.00947029754457304	0.000267360890392817	0.00179954445456704	NA	Q15828
0.00983918813958522	0.0271129672363259	0.000486075405868452	0.00983918813958522	0.000288523813544781	0.00190534593850327	NA	Q02487
0.00999416800139266	0.286483636420343	0.33619934344131	0.286483636420343	0.199193551056205	0.316898831225781	NA	Q15485
0.00999869351436546	NA	NA	NA	NA	NA	NA	P05451
0.0102796788639729	0.00382864279803375	0.017843013661812	0.0102796788639729	0.000314842848351722	0.00204064809116857	NA	Q16610
0.0106868874644603	0.0974401757315332	0.275506485624324	0.0974401757315332	0.0266334549232354	0.0647340918273083	NA	P36955
0.0107915022926835	0.00622559664307955	0.0891375578088022	0.0107915022926835	0.000346856083556421	0.00212981805692539	NA	P14151
0.0114258509826224	0.174123392683341	0.042806189798854	0.042806189798854	0.00534023610912033	0.0204606543370726	NA	Q6UXB8
0.0114671364724619	0.820232767578764	0.00363680524116544	0.0114671364724619	0.000391469909393496	0.00228357447146206	NA	P07225
0.0125185653947556	0.201821771182713	0.00567108891250856	0.0125185653947556	0.000466219757707395	0.00263188572899336	NA	P17936
0.0127397677406274	9.66951033701364e-05	6.49620055947564e-05	9.66951033701364e-05	2.80480208598713e-08	1.09075636677277e-06	NA	A0A0B4J1U7
0.0129969539682419	0.0187355544741132	NA	NA	NA	NA	NA	Q9H4A9
0.0130898954923414	0.677207762596887	0.0545119105223793	0.0545119105223793	0.0085906756066333	0.0297696679437788	NA	P19823
0.0130952839390548	NA	0.894548728188553	NA	NA	NA	NA	P52566
0.0131077570037026	0.592386200227418	0.934021608883905	0.592386200227418	0.637002229102434	0.716883537575086	NA	O43866
0.0131262813998239	0.0156854561486232	0.0789741748816683	0.0156854561486232	0.000730382307335328	0.00370483779083137	NA	P54108
0.0131286390936382	NA	NA	NA	NA	NA	NA	P58335
0.0131564813794023	0.0465478323505456	0.0960122511781915	0.0465478323505456	0.0062983916480513	0.0229628862168537	NA	P22352
0.0132173305145091	0.313405683401199	0.144025204320863	0.144025204320863	0.0562546740693197	0.117197237644416	NA	P04180
0.0132549561205507	0.317400380540756	NA	NA	NA	NA	NA	P78417
0.0136670274579862	0.000883414447940319	0.00760278933477447	0.00760278933477447	0.000172528297980193	0.00131271531071886	NA	P02790
0.0137969165781593	0.113935855643614	0.00143776650102781	0.0137969165781593	0.000565812099648031	0.00309428491995017	NA	P01008
0.013908456933073	0.043751306572565	0.000825056558969152	0.013908456933073	0.000574954475027251	0.0030959087116852	NA	P19320
0.0141069408171523	0.00598014332143467	0.0231428747518491	0.0141069408171523	0.000591402612156495	0.00313622597355717	NA	Q9HDC9
0.0149717245570293	NA	NA	NA	NA	NA	NA	P58546
0.0151637322737173	0.498231603102411	0.465674587393679	0.465674587393679	0.44859276782352	0.554796709322375	NA	Q9UK55
0.0157539603340417	0.248904557819631	0.464815830236764	0.248904557819631	0.155019430166488	0.268598022565697	NA	P49913
0.0184265541119981	0.601802702291437	0.33099740133677	0.33099740133677	0.256150165334526	0.372002314801179	NA	P60174
0.018536607517581	0.55410378951529	0.084127849769965	0.084127849769965	0.0200416564305485	0.0539583057745537	NA	P24593
0.0186135828367232	0.0102396054927227	0.017398880762009	0.017398880762009	0.000897629140344006	0.00442493238197749	NA	P04196
0.0190086814720466	0.38075138129194	NA	NA	NA	NA	NA	P15151
0.0191446238918587	0.0603341399174004	0.154508585998219	0.0603341399174004	0.010481367628074	0.0339673950909806	NA	Q9NPH3
0.0192366016627777	0.00110658323353286	0.00360597364393786	0.00360597364393786	3.8915360480561e-05	0.000439659073824978	NA	Q9NQ79
0.0200230535483737	0.0214141857372907	0.00491719541759305	0.0200230535483737	0.00118671262788659	0.00561282999676089	NA	P06312
0.0207086051213071	7.73689551095156e-05	NA	NA	NA	NA	NA	P08174
0.0237861230766369	NA	NA	NA	NA	NA	NA	P14735
0.024152353918833	0.177856415496705	0.368041281994685	0.177856415496705	0.0836464835759123	0.161747343931322	NA	P07942
0.0249346623955452	0.00627633588787013	0.0158194793469281	0.0158194793469281	0.000742849943492487	0.00371424971746244	NA	P13598
0.0249810628389171	0.0097245274806209	0.0713102102393894	0.0249810628389171	0.00184098146226101	0.00836809755573186	NA	P05155
0.0268531999353614	0.000876917786949887	0.647655753840922	0.0268531999353614	0.00212455565897341	0.00941258836254044	NA	P02652
0.0272317357250706	NA	NA	NA	NA	NA	NA	Q86VW0
0.0275569891585381	0.00124932183164153	0.0104070301839494	0.0104070301839494	0.000322664538356005	0.00204623863943697	NA	P02655
0.0276125357923516	0.0745427479454076	0.459654041997955	0.0745427479454076	0.0158414521760556	0.0473889595010209	NA	P08709
0.0281818547441174	NA	0.043977079508424	NA	NA	NA	NA	P10599
0.028364429069408	0.20824846028096	0.163629672926007	0.163629672926007	0.0715617486412162	0.143123497282432	NA	P01040
0.0285854866137973	0.0170825620437308	0.626488809390378	0.0285854866137973	0.00240467401491959	0.010390566731134	NA	P25311
0.0288955067362775	0.924587981945569	0.433403299338815	0.433403299338815	0.400695677798081	0.51750364291265	NA	P04406
0.0293199536743097	0.115296562967546	0.0875443114042557	0.0875443114042557	0.0216501390415911	0.0569740501094502	NA	P05109
0.0295109466329513	0.243157608627029	0.00666482953479672	0.0295109466329513	0.00256128598446243	0.010932318226364	NA	P02649
0.0295812637898826	0.278032379290187	0.31558056171801	0.278032379290187	0.188921091646081	0.30471143813884	NA	P06702
0.0306195557521674	NA	NA	NA	NA	NA	NA	Q86TH1
0.0309428416643469	0.701016985541763	0.175061391510874	0.175061391510874	0.0812094377452212	0.158295991747303	NA	P19827
0.0318717655195227	0.694475219109007	0.0943303553893899	0.0943303553893899	0.0250159040982741	0.0635726923296655	NA	P15169
0.0319443980302101	0.72865865790631	0.496674648273097	0.496674648273097	0.495012045952886	0.599495557382387	NA	P18428
0.0330958849988246	0.0111178441604731	0.164329845620751	0.0330958849988246	0.0032135104768221	0.0132321019633851	NA	P00747
0.0331678906006763	0.138715874253311	0.0955056774215154	0.0955056774215154	0.0256217248137363	0.063886434987873	NA	P02749
0.0348242701402216	0.0107937875965519	0.797871202401431	0.0348242701402216	0.00355372451271362	0.0142965928672387	NA	P0CG47;P0CG48;P62979;P62987
0.0355279045794401	0.120518470545647	0.0120013851771397	0.0355279045794401	0.00369700709504075	0.0147040054916393	NA	Q8NBJ4
0.0376023516241903	0.780385390345004	NA	NA	NA	NA	NA	P29401
0.0378516769914308	0.272766855943168	0.773125740581199	0.272766855943168	0.182616606053803	0.29911555596668	NA	P31151;Q86SG5
0.0385695511820771	NA	NA	NA	NA	NA	NA	Q9NZD4
0.040849359994991	0.0176641730986743	0.0852077557241863	0.040849359994991	0.00486968241559527	0.0191504364658241	NA	Q10588
0.0413749284786615	0.129940636092315	0.16906888638397	0.129940636092315	0.0462657234761066	0.101842787526021	NA	P00558
0.0425599678817302	0.00728534098871489	0.0104833589029044	0.0104833589029044	0.000327398182309915	0.00204623863943697	NA	P08514
0.0447529757690949	0.669049078807714	0.798021896623968	0.669049078807714	0.74391158732992	0.803608196189729	NA	P02748
0.0450116632453939	0.0157629628243122	NA	NA	NA	NA	NA	A6NIZ1;P61224;P62834
0.0462668407414239	0.28952349308196	0.0564874053929935	0.0564874053929935	0.00921199783113289	0.0310019157778511	NA	O95497
0.0463571155705159	NA	NA	NA	NA	NA	NA	P00352
0.0469181623904248	0.904596427675397	NA	NA	NA	NA	NA	O95479
0.0483447518057446	NA	NA	NA	NA	NA	NA	P37837
0.0489951575914851	0.120971456110327	0.721657377931219	0.120971456110327	0.0403616644554259	0.0899782328624144	NA	P00450
0.0491258569252437	0.58873749105587	0.1957213928431	0.1957213928431	0.0999256454444074	0.18757546077804	NA	O75882
0.0492606037720828	0.240210099904711	0.0122145382703683	0.0492606037720828	0.00704074899182048	0.0248915368397694	NA	A0A0B4J2H0;A0A0C4DH29;P01742;P01743;P0DP01
0.050186572484547	0.0803360144138825	0.608067302100173	0.0803360144138825	0.0183246684116242	0.0505010546777045	NA	P00751
0.0533593483321594	NA	0.16938208087418	NA	NA	NA	NA	P06732
0.0551614675033119	0.884361262133959	0.566083892722188	0.566083892722188	0.59854865167487	0.686859108479359	NA	Q03591
0.0558117456780064	0.490558184524658	0.567717320665127	0.490558184524658	0.485838960222643	0.594558168104633	NA	P0DP23;P0DP24;P0DP25
0.0559502929403389	0.00611387609650228	0.0872154310319063	0.0559502929403389	0.00904100829842339	0.0309997317772305	NA	P02654
0.0592762678418571	0.00237222335093249	0.940878853101346	0.0592762678418571	0.0101244725967942	0.0334298623479054	NA	Q13822
0.0601722099065673	0.013800783669512	0.219826983933696	0.0601722099065673	0.0104263541146732	0.0339673950909806	NA	P22792
0.0606629445103442	0.677872841526969	0.288740920352501	0.288740920352501	0.201968534450235	0.319859669943811	NA	P36980
0.0608014447631264	NA	NA	NA	NA	NA	NA	P0DJI9
0.0619896072593683	0.0452108796647355	0.0487899861900952	0.0487899861900952	0.00690910276765488	0.024809260563726	NA	Q13790
0.0643770556111677	NA	NA	NA	NA	NA	NA	O94985
0.0651454202805017	0.273589928812724	0.0762737913201124	0.0762737913201124	0.0165655989914654	0.048316330391774	NA	Q14624
0.0659592746548615	0.356316422303178	0.564621033340131	0.356316422303178	0.290407319900468	0.41656787690641	NA	P32119
0.0660542705680317	0.745108527474112	0.320283166955157	0.320283166955157	0.242033789329449	0.358151444442719	NA	O14791
0.0664499995168754	NA	NA	NA	NA	NA	NA	P01597;P04432
0.0671041385527532	0.00715174953770928	0.763262677111973	0.0671041385527532	0.0129045610030578	0.0403267531345555	NA	O00187
0.067556267581807	0.000483386096194294	NA	NA	NA	NA	NA	P00441
0.0675724777289872	0.156729963365516	0.00798879071860683	0.0675724777289872	0.0130810420011522	0.0405165017734802	NA	P00738
0.0681589238500688	0.910457778433142	NA	NA	NA	NA	NA	Q9BTY2
0.0717462683992637	0.62993431149619	0.0168595389600042	0.0717462683992637	0.0147039493759959	0.0447511502747701	NA	P06276
0.0720883465951357	0.382962644626801	0.390950539446764	0.382962644626801	0.327650262066116	0.454664424771981	NA	Q5T749
0.0742558502804804	0.042960466146489	0.00513399510370416	0.042960466146489	0.00537822914003051	0.0204606543370726	NA	P19652
0.0760155181533013	0.24558885279748	0.0449741773398324	0.0760155181533013	0.0164565870934056	0.048316330391774	NA	P08697
0.0789327096639058	0.3325954468175	NA	NA	NA	NA	NA	Q15517
0.0800685224144422	0.0354708737927931	0.979288989882852	0.0800685224144422	0.0182062713297838	0.0505010546777045	NA	Q86U17
0.080617543464999	0.713865498115711	0.400607337324229	0.400607337324229	0.352874786614022	0.472631002356403	NA	P01031
0.0811211949130867	0.0522043838629621	0.924903856472684	0.0811211949130867	0.0186742846914036	0.0510624972030567	NA	P15144
0.081878111570488	0.00483583017035012	0.0150212712981255	0.0150212712981255	0.000670137017241816	0.00344923464756817	NA	P02753
0.0823483598306745	0.242415642709802	0.52888549952558	0.242415642709802	0.147804754303798	0.260807547471637	NA	P07737
0.0831400134675956	0.295725465058899	0.109405504188701	0.109405504188701	0.0332896205957936	0.0766665418217208	NA	P37802
0.0864291683689564	0.0143450973894365	0.00206556861362067	0.0143450973894365	0.000611441536864967	0.00319409758063789	NA	P02787
0.086491106090915	0.415476205615482	NA	NA	NA	NA	NA	Q8WZ75
0.0865079111749576	0.102366826960511	0.000244518505299783	0.0865079111749576	0.0211560716447466	0.0565238555393994	NA	P62937
0.0871211248713888	0.0721671107718291	0.109433199399149	0.0871211248713888	0.0214477567697206	0.0568690520409259	NA	P0DPH7;P0DPH8;P68363;Q6PEY2;Q71U36;Q9BQE3
0.087611942641125	NA	NA	NA	NA	NA	NA	Q9H4G4
0.0890125046280827	0.781282263585733	0.0018276244289111	0.0890125046280827	0.0223591455620359	0.0584007533336758	NA	P0C0L4
0.090878553279672	0.109858530529638	0.0827696672173887	0.090878553279672	0.0232756184908263	0.0599004887631558	NA	Q12860
0.0944276592510289	0.22376537249966	0.0241083040694628	0.0944276592510289	0.0250658044042681	0.0635726923296655	NA	Q15848
0.0954048212603834	0.00142294847388476	0.0341537762545414	0.0341537762545414	0.00341976187394576	0.0139176355335002	NA	Q12805
0.0957280592567695	0.0355647536819771	0.609666322100662	0.0957280592567695	0.0257371066665431	0.063886434987873	NA	P55056
0.0970984218797672	0.863829855430508	0.141999224391428	0.141999224391428	0.0547648570190163	0.115109252908752	NA	Q9NZT1
0.097291979138131	0.0468733112028612	0.113769166093538	0.097291979138131	0.0265553085572384	0.0647340918273083	NA	P09172
0.0977361498020736	0.0489244458392019	0.0063014408867104	0.0489244458392019	0.00694659295784327	0.024809260563726	NA	P35555
0.0977904310975221	0.227815426161664	0.956680202033445	0.227815426161664	0.132052423918368	0.238238909131076	NA	P05362
0.0990079732263149	0.952618812639964	0.522718557172395	0.522718557172395	0.534054384171724	0.629357018384187	NA	Q6UX71
0.0991935832575524	0.015988445230419	0.971489659371111	0.0991935832575524	0.0275660967470268	0.0665388542169611	NA	Q14126
0.102121424818756	0.598872865733822	0.0310030574338998	0.102121424818756	0.0291563513712521	0.0698953628762893	NA	P01877
0.103700687376419	0.0211503811440362	NA	NA	NA	NA	NA	P08195
0.104987780265216	NA	NA	NA	NA	NA	NA	Q92736
0.106085202058867	0.0283969004870498	0.440132870813929	0.106085202058867	0.0313744296874017	0.0741962864229095	NA	P09486
0.106894873883767	0.927981303667868	0.445322299764137	0.445322299764137	0.418310384117983	0.53826703838711	NA	Q9NZK5
0.107429590109727	0.137465935911584	0.00616513634705465	0.107429590109727	0.0321436355922753	0.0755051842771568	NA	P01706;P01709
0.108315651627583	0.00705086080788617	0.0968618855673273	0.0968618855673273	0.0263291146424282	0.0647340918273083	NA	P01137
0.108810613067662	0.0354828074106802	0.58512787835886	0.108810613067662	0.0329426677416394	0.0766665418217208	NA	P07357
0.112750808391224	0.347554825509239	0.136269426671918	0.136269426671918	0.0506471987689842	0.107433451934209	NA	O00151
0.112845087062259	0.668714794504475	0.518163014865289	0.518163014865289	0.527232538518396	0.624175175543383	NA	P02786
0.114916156537685	0.0825785089506859	0.0354305802258243	0.0825785089506859	0.0193313900103047	0.0524495077798965	NA	P61626
0.118631818684215	0.752504281110186	0.67470931603471	0.67470931603471	0.751398548557785	0.80507036779226	NA	Q6UY14
0.119731496638197	NA	NA	NA	NA	NA	NA	A0A096LNW5;P0DPK3;P0DPK4;Q04721;Q7Z3S9
0.120333605987397	0.119392098978961	0.170011607662412	0.120333605987397	0.0399556264272958	0.0896440336509841	NA	P02775
0.121982706441774	0.910140337553751	NA	NA	NA	NA	NA	P26447
0.122936287585159	0.0432648669389264	0.00548982379400357	0.0432648669389264	0.00545357556288556	0.0205242091076338	NA	P02765
0.123260276109505	0.0138442445758479	NA	NA	NA	NA	NA	P31146
0.123753494437415	0.387865118349215	0.442015834436131	0.387865118349215	0.334617697487031	0.459939192075153	NA	Q96KN2
0.127598147435934	NA	NA	NA	NA	NA	NA	Q9NR09
0.128956206054644	0.701653510687959	0.13126861696287	0.13126861696287	0.0471704522311839	0.102544461372139	NA	Q12841
0.132700493307612	0.5305376124427	0.0461853444272763	0.132700493307612	0.0481547050852762	0.103399673495992	NA	O00592
