	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value	post.df	counts	sca.t	sca.P.Value	sca.adj.pval
A0A0B4J2H0;A0A0C4DH29;P01742;P01743;P0DP01	3.3639298669765645	16.965225071021322	-1.6511691452476738	0.3913844640067907	0.15836830155430717	0.6244006264592743	0.00459781241518889	0.0013840224080593848	57.0	3.0	3.356244084946885	0.0014114460278645412	0.004663908613813266
A0A0C4DH38	3.544408235393277	15.39681905522598	-1.6264214721221597	0.4046189762821619	0.16762577694548872	0.6416121756188351	0.005950978491054781	0.0018568842660058153	22.0	5.0	3.5679093875580166	0.0017193503039234668	0.005543602192044148
A0A0C4DH38;A0A0J9YXX1	3.090370459072155	16.27929928760637	-2.48175594182342	0.28289211772382217	0.09767588165762905	0.46810835379001525	0.010271776721673755	0.003698695989342413	39.0	4.0	3.098282356777356	0.0036013954243872466	0.009978866488406329
A1L4H1	-1.3571694139017503	14.150424897766632	-5.923579326941466	-0.09704163392760279	-0.24024506805588255	0.04616180020067698	0.26324315269452775	0.18011373605415057	57.0	5.0	-1.3615452008183304	0.1786992390685523	0.2618953035384844
A6NIZ1;P61224;P62834	4.206709089104688	16.21647627977564	0.5626346207218154	0.3576489570563801	0.18562725742939243	0.5296706566833678	0.0007690477482696224	0.00014889458284167502	39.0	4.0	4.215850954770227	0.00014285849178527615	0.0007378710449491933
B9A064;P0CG04	5.202858539070674	19.834565690414458	4.266504700218922	0.5252719794468561	0.32307642066750475	0.7274675382262075	3.408656714843477e-05	2.8191897641562587e-06	57.0	8.0	5.211092041219322	2.6976647844022925e-06	3.261721966595499e-05
O00151	0.409871613758599	15.143768012685792	-6.717604534485072	0.04937970719033302	-0.1941855855123066	0.2929449998929726	0.7488593250204585	0.6841083307517722	40.0	3.0	0.40844315158187444	0.6851267486401983	0.7515204747970835
O00187	-2.7514259227348585	18.49532381154749	-3.2635096128250183	-0.11665690218494262	-0.20157143233964542	-0.031742372030239815	0.019151455964613057	0.007955774000337378	57.0	13.0	-2.7898581469342507	0.007158427239270087	0.01754969258659763
O00299	-0.6433731934046549	13.471568175941467	-6.501188464415384	-0.046668313329799815	-0.19725705945030417	0.10392043279070454	0.6013542986682529	0.5267501939462516	22.0	3.0	-0.6152597599073122	0.5446957207254166	0.6191840244143625
O00391	0.7111575273466524	19.233207681073864	-6.581979847273178	0.02283619226213318	-0.04147510580715476	0.08714749033142112	0.5648457804902097	0.4799065653789	57.0	18.0	0.7352286116537629	0.4652147493143898	0.5524425148108378
O00522	-0.348141803975593	11.871697395017984	-6.602163866856862	-0.0400356468316847	-0.28201887672788706	0.20194758306451766	0.7897556802753232	0.7318600570972449	18.0	3.0	-0.3411287159720971	0.7369563165289605	0.792041940188701
O00533	0.3862392821222075	18.20772706322054	-6.76031277405335	0.01724916195793469	-0.07219272536781948	0.10669104928368886	0.763951212602389	0.7007672777254996	57.0	13.0	0.39122631323002693	0.6970886053939656	0.7615013102044963
O00584	-0.3643938946068264	13.051189076479044	-6.644301122035411	-0.028336148538407713	-0.18977315748547613	0.1331008604086607	0.779152288653833	0.7191048378365263	22.0	3.0	-0.35079264025612894	0.7290807345359457	0.7883555910022827
O00592	-1.7245986816263557	15.673057158755848	-5.377428553963391	-0.0857025056613736	-0.18522811970359632	0.013823108380849103	0.1460668746563428	0.0900562685851136	57.0	4.0	-1.7229072761158082	0.09032704554404605	0.14650606167509908
O14498	1.2515298163086317	15.599717225002687	-5.923639875866349	0.1703878014422866	-0.11306245947760579	0.453838062362179	0.31138426713867556	0.22475856876175077	21.0	3.0	1.241850439114927	0.2279831035537093	0.3150311976378528
O14638	1.5223672340453114	18.376627429328355	-5.569462870504354	0.13650735713784456	-0.050180552592246824	0.323195266867936	0.21815258777549074	0.14311137807076366	21.0	3.0	1.4785585031562134	0.154102136419556	0.23224457953315522
O14786	-0.2112267729305948	16.856437427418697	-6.812824576441548	-0.009068142589100603	-0.09504840622214339	0.07691212104394218	0.8711305030940643	0.833468846005411	57.0	6.0	-0.21009059410092187	0.8343461371496544	0.8720474360778314
O14791	-1.5014339235925565	20.01679133620787	-5.723441710790501	-0.13461845065069156	-0.31418596035134044	0.04494905904995733	0.21341610086009294	0.1388006971759251	57.0	17.0	-1.5119145306856798	0.1360804172037666	0.21003514288035682
O15020	-1.9899901366943598	15.419768344788471	-4.840251608266868	-0.16195506505805213	-0.3309123744615766	0.0070022443454723915	0.10195852637869485	0.059390757598399464	22.0	3.0	-1.923223405528088	0.06748993700713103	0.1136222990120054
O43148	-0.6861453990323391	13.669241481916082	-6.462580510889294	-0.10973745469019391	-0.44271756267927614	0.22324265329888832	0.582154666011685	0.5002672353682541	21.0	3.0	-0.6840064199999959	0.5014500997747312	0.581201422832586
O43493	-8.774005510082533	15.244954302677701	17.457058323095396	-0.5518401362030261	-0.6778036530479223	-0.4258766193581298	4.4634412629309366e-10	3.829213248734994e-12	57.0	5.0	-8.801810302084247	3.2584957122131633e-12	3.983386650162007e-10
O43866	-0.6831258151028874	19.38167771496295	-6.601472463879387	-0.060223935810924445	-0.23678617706795557	0.11633830544610668	0.581474332786947	0.4973135740940995	57.0	17.0	-0.6879784328118704	0.4942566903695257	0.5778393759924717
O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	-0.8867470199278312	16.06914727505505	-6.3144566588608715	-0.10110294428000799	-0.33780249814534946	0.13559660958533348	0.47629626968003164	0.3849763082000256	22.0	6.0	-0.8889616987345871	0.38364095112720387	0.47464415348761035
O75083	1.0900716230557153	15.595690995213136	-6.116413443325634	0.08053764080938564	-0.07284536467654873	0.23392064629532	0.38071939601263816	0.2876864608967679	22.0	4.0	1.0870548320891	0.28877958634046313	0.3810482225135472
O75533	8.553485019727429	17.061254847401788	9.45970271281896	0.6811377357112818	0.515817804444518	0.8464576669780456	6.167428113132853e-07	2.2026528975474473e-08	22.0	3.0	8.251392213663957	3.5185578961876115e-08	8.508512730780952e-07
O75636	-1.2769297766586412	20.031123393071393	-6.026707494546693	-0.10107329998781722	-0.2595986888075537	0.05745208883191927	0.2962769502064738	0.2068397405148614	57.0	11.0	-1.2835624747679526	0.20448881645541447	0.2924409955760228
O75882	-1.0825957241735593	21.735513652793887	-6.2517481180702905	-0.050762723887558536	-0.14467189483581525	0.04314644706069817	0.3781033739493114	0.2835775304619836	57.0	43.0	-1.1010486018729089	0.27550346811262494	0.368312949684252
O76061	-0.280496977736936	12.504824524346413	-6.66241854386056	-0.02247269651623185	-0.18927673582304247	0.14433134279057877	0.8269714227913673	0.7818921535038679	21.0	3.0	-0.26991022324064273	0.7898639348834738	0.8370669588804942
O95445	-1.5041093221476587	19.201234122089133	-5.719553469932358	-0.08480387336310002	-0.19772252457013587	0.028114777843935818	0.21341610086009294	0.13811195444832866	57.0	10.0	-1.5114163367626334	0.1362070005521111	0.21003514288035682
O95479	1.539233900424967	13.660958303666003	-5.634990106087288	0.15227677485236235	-0.04789267774951622	0.3524462274542409	0.20638922294111117	0.13190288684206353	39.0	3.0	1.5273136900530204	0.13475342637179044	0.20929134627412574
O95497	3.0493077818228524	16.79262095518785	-2.508186616630306	0.33281060044208743	0.11422311978204261	0.5513980811021323	0.009967432434365058	0.003484854196977257	57.0	6.0	3.0555206724789445	0.0034147085059979695	0.009662898538249573
P00338	-0.7114505321542596	15.320623169090968	-6.5817720319546	-0.04358223424899421	-0.1662680000545032	0.0791035315565148	0.5648457804902097	0.47972643511352464	57.0	4.0	-0.7118169651389711	0.4794814335198304	0.5643454040543137
P00441	-4.89229636767306	15.461288792239214	2.604943044535699	-0.3031295589243417	-0.42849686125417086	-0.17776225659451253	0.00014322923279610082	1.7956665720559762e-05	39.0	3.0	-4.762327035982258	2.6434595803218653e-05	0.00018792967441480212
P00450	2.1122109397671003	23.510964424530943	-4.675861228514751	0.16709498599583128	0.008658381382172037	0.32553159060949055	0.07246409563367588	0.03909247264448304	57.0	53.0	2.127830285712635	0.037688549069289305	0.07035195826267338
P00488	0.016603258997808637	17.816193757545534	-6.835122159681431	0.0012956438218196809	-0.15499093410464354	0.1575822217482829	0.9868115009198399	0.9868115009198399	57.0	9.0	0.016643389730842048	0.986779230292107	0.9868280687040238
P00558	-2.829776818005858	14.953273867734282	-3.070428691821303	-0.2276476815079409	-0.38876433887691564	-0.06653102413896614	0.015995210981866313	0.006434163816013893	57.0	5.0	-2.8390127746693774	0.006260920972458494	0.01571136772333924
P00734	0.6750563306485247	22.639779227370724	-6.606940933443264	0.03345006019927155	-0.06578983233594571	0.1326899527344888	0.5821761610392189	0.5023878121407153	57.0	37.0	0.6862222201449896	0.49535500513924113	0.5778393759924717
P00736	1.0797074045996868	21.965352350030614	-6.254825704363843	0.04817000633552482	-0.0411811175794754	0.13752113025052504	0.37885184992741544	0.2848510149830191	57.0	37.0	1.1009583932019635	0.27554239468859454	0.368312949684252
P00738	-3.1823315937710266	21.858498504750923	-2.152920747859767	-0.4132727478522753	-0.6733609984003018	-0.15318449730424877	0.007255572693794373	0.0023730632494740993	57.0	25.0	-3.199533372570226	0.0022497088079530057	0.0069543691941924375
P00739	1.6312841058798977	16.612536918480625	-5.5274120934839495	0.1752675669994943	-0.039912158561203365	0.39044729256019195	0.1731502153268647	0.10838161974407132	57.0	5.0	1.6367152771505156	0.10720010704420788	0.1712626334760318
P00740	-2.251074497158575	19.308946049725673	-4.394978592464602	-0.14990053919211732	-0.2832658014241317	-0.016535276960102957	0.055111229905989906	0.028280762714915874	57.0	13.0	-2.268300031825404	0.027116949997370982	0.05323327453358436
P00742	2.3026610842502784	19.992245230564556	-4.286829354797452	0.12138793283106963	0.015809577982317136	0.22696628767982213	0.049918911615006153	0.024995345611701993	57.0	18.0	2.335794969956663	0.023043563938053454	0.04679074814902457
P00746	-5.496068526994874	17.934442975817493	5.308648188653631	-0.2559518211746905	-0.3492204261497784	-0.16268321619960263	1.3862584550193208e-05	9.622447186920995e-07	57.0	11.0	-5.543251090116025	7.946928082870631e-07	1.207933068596336e-05
P00747	3.548237289083384	23.33795315294266	-1.1232531516770994	0.2168014658618631	0.0944303403059956	0.3391725914177306	0.002951222523941791	0.0007877323278190494	57.0	64.0	3.5785703163760463	0.0007137582756490986	0.0027515898742414523
P00748	5.512562079824039	20.146269533298135	5.367789535682867	0.38927252227574627	0.24784639411477188	0.5306986504367206	1.3761663279387976e-05	9.053725841702616e-07	57.0	23.0	5.568428649859472	7.238048389952455e-07	1.1325416892513843e-05
P00751	2.506604198639688	23.358833692701754	-3.8397224436642423	0.18309505576981167	0.03680316596626146	0.3293869455733619	0.033353890721869936	0.015086781853555001	57.0	44.0	2.528872272645796	0.014235225115419003	0.031819914963877774
P00915	-1.5917821595423363	18.756149711012522	-5.5886197456282884	-0.18808228670633298	-0.42472528511186736	0.048560711699201425	0.18636347337802675	0.11700263178244537	57.0	10.0	-1.5977378028825338	0.11563080506533918	0.18417840806814503
P00918	-1.5626882185132729	17.73284816550877	-5.632823654966074	-0.13069521012172913	-0.29819594988762177	0.03680552964416353	0.1946981003263189	0.12369916900431539	57.0	7.0	-1.561879402350625	0.12385189796138679	0.195153216184169
P01008	4.574914128447364	22.41649474120388	2.1066167095081827	0.43024212091765435	0.24189483123826955	0.6185894105970391	0.00018759664477484105	2.644689540998699e-05	57.0	35.0	4.607287681942798	2.3395113908764906e-05	0.00017529859999243562
P01009	0.33657195365416825	22.29171419719843	-6.778330681764631	0.04632908571164762	-0.22935087742469118	0.3220090488479864	0.7912256427623104	0.737684057913733	57.0	29.0	0.3383163507278058	0.736367814319933	0.792041940188701
P01011	1.854618728397362	23.347679840225297	-5.15600805584874	0.09976436118508047	-0.007968992880596201	0.20749771525075716	0.11556550819830887	0.06886140244147351	57.0	23.0	1.8825882158365248	0.06486359629734485	0.11024739051178102
P01019	0.7936507627072119	21.39312694931608	-6.520158029983692	0.08554241167639987	-0.13032219858604033	0.30140702193884006	0.5195900392401858	0.43071279568594345	57.0	17.0	0.7983154607155653	0.4280010979496124	0.5163187848281038
P01023	-1.8686099791360256	22.786240478188002	-5.131330811128488	-0.25975045075713865	-0.5381490476204739	0.018648146106196584	0.11290945655054754	0.06685428348387683	57.0	59.0	-1.8770895479919962	0.06562695029631921	0.1108366271671169
P01024	-0.028029578905236194	25.837324556123427	-6.834865603570868	-0.001535333490593871	-0.11123758628135248	0.10816691930016474	0.9814267097161434	0.9777371356194662	57.0	144.0	-0.027870802024019967	0.9778625488079731	0.9815525961619654
P01031	-1.498724100393127	23.298773318359142	-5.727373471970031	-0.07641882161850333	-0.17853817154824647	0.025700528311239826	0.21387483571788937	0.139501067658097	57.0	85.0	-1.5079962521429484	0.13707851145962488	0.21076811588589722
P01033	-2.635367830835473	16.420707030750886	-3.5418771287034163	-0.12368564097123169	-0.2176812226382316	-0.02969005930423181	0.02525535054700514	0.010823721663002201	57.0	6.0	-2.624933833586212	0.011105574598204226	0.025913007395809862
P01034	-4.886240079636889	18.212932282739878	3.1636690169448	-0.35392657813260087	-0.4989932914231126	-0.20885986484208913	7.95593648439073e-05	8.823313018403252e-06	57.0	6.0	-4.887696248154256	8.67610659862613e-06	8.097699492051055e-05
P01040	1.0279961736899335	16.230523789076855	-6.308588426392268	0.07498129185158575	-0.07109872707671494	0.22106131077988644	0.4020301636189215	0.30832388488067664	57.0	5.0	1.0313182075410305	0.30674788130168806	0.40095791855650625
P01042	2.8631637689423886	23.24244163182633	-2.9869179695931893	0.17219427212079097	0.05174563030703293	0.292642913934549	0.014803789641585862	0.005871427846568829	57.0	36.0	2.8985474619802067	0.0053133837731449704	0.01378887886494207
P01137	4.240110931699211	14.653119688662168	0.8772344392670739	0.20060957837355886	0.10551271340589946	0.29570644334121826	0.0005523565918094823	9.953801448163769e-05	49.0	3.0	4.0891539921807345	0.00016057275065474308	0.000798361713535732
P01344	-0.9793844331316335	17.48774577737785	-6.356810343789854	-0.07241607768277447	-0.2205011212194878	0.07566896585393887	0.4270902668368996	0.33155691767601414	57.0	3.0	-0.9690812321839986	0.33659885695592096	0.4304581536070912
P01591	2.3276522537369533	16.992038335428287	-4.233707909131937	0.2206599048367508	0.030799359300323376	0.4105204503731782	0.047415016787431596	0.023529256450905905	57.0	6.0	2.3313554236355474	0.023293712569137273	0.04694036017720087
P01597;P04432	3.130552428773727	15.237317278187268	-2.558620472699709	0.1591245947215718	0.05360096947724341	0.2646482199659002	0.012807884790143463	0.004935369139059041	22.0	4.0	3.0826456558501087	0.0054412967033322405	0.013917162721984386
P01602	4.229875654658951	15.341885560261044	0.630049886387062	0.4574975332133704	0.23865592012596257	0.6763391463007782	0.0007239556749586748	0.00013880353166500906	39.0	3.0	4.205784955669165	0.0001472937020443409	0.000753463937380667
P01699;P01700	4.05292451241111	15.814990109862439	0.11861602488533673	0.3123655917663193	0.15642347501256146	0.4683077085200771	0.001113740117633148	0.00023656510017395815	39.0	3.0	3.9891145645432515	0.00028291329657446456	0.0012864091775864543
P01701	3.282702929279937	15.927445048882037	-1.9916168378051449	0.5467976478264056	0.20977133723284042	0.8838239584199707	0.006847956506480816	0.002188256778386727	39.0	3.0	3.2841757099641424	0.0021654144650133326	0.0067368450022637005
P01706;P01709	3.692964556229959	15.27265108533015	-0.6963083963349321	0.4120490999672288	0.18858733407826705	0.6355108658561905	0.0020239100985779217	0.0005005519845691043	57.0	3.0	3.682706182435373	0.0005145959337143374	0.0020960949295494597
P01764	3.808807034855573	16.29959295790346	-1.0154489859979305	0.484777218611562	0.2205444922435631	0.7490099449795609	0.0034455723197160614	0.000984449234204589	22.0	3.0	3.7740943381693786	0.0010447177516307445	0.0037301331803191685
P01764;P01768;P0DP03	4.552317566181213	17.743886716702992	1.5810184320998042	0.5402422778783738	0.30012424954373385	0.7803603062130137	0.0003199699339455341	5.172446300623296e-05	39.0	3.0	4.5345273988556	5.3726934936323686e-05	0.00032480374302413866
P01834	6.299496694144151	20.373208631912284	8.238722052192417	0.5857579269827227	0.3995313252902772	0.7719845286751681	1.0966514495408557e-06	4.741162281849564e-08	57.0	7.0	6.300942975512141	4.6019029858276406e-08	1.0644401688957847e-06
P01857	6.221512420528647	21.306382347641865	7.95072077914859	0.62495994613748	0.42377957373457564	0.8261403185403843	1.4119928315235643e-06	6.369892473038636e-08	57.0	14.0	6.256218677152927	5.454099646058672e-08	1.2089920882096725e-06
P01859	6.993039497996191	19.525189557330233	10.819678297699129	0.8792689357823633	0.6274518783253085	1.1310859932394182	1.4416776330224744e-07	3.3749281987022565e-09	57.0	6.0	7.009655178219833	3.0661574845137625e-09	1.3593298181344347e-07
P01860	5.6742423864064575	20.08938366608073	5.950150020602992	0.6506869644515803	0.4210225973130598	0.8803513315901007	8.264835527248438e-06	4.971329640450188e-07	57.0	8.0	5.685552939734896	4.6804589983061063e-07	7.781263084683903e-06
P01861	3.1866740298174743	17.88018898403106	-2.1411450006740598	0.5144539831071313	0.19112972550654106	0.8377782407077216	0.0072054277267915	0.002343118414915281	57.0	5.0	3.197432171777992	0.0022636240047637386	0.0069543691941924375
P01871	2.106599602957417	21.017391945703764	-4.686892770432056	0.28074645522659125	0.013838400860314959	0.5476545095928675	0.07289061810365899	0.03959659517285235	57.0	20.0	2.1175947821147174	0.03858377604833346	0.07166035501697933
P01876	3.151312739489215	20.949839202705537	-2.236712742471785	0.3905252969024531	0.14233370641975765	0.6387168873851485	0.007705443659932243	0.00259765565647836	57.0	15.0	3.167094872537369	0.0024737676888754744	0.007435279155264138
P01877	2.4487079993665244	17.596638792902485	-3.9697688555209796	0.320980084361949	0.05845519573062202	0.583504972993276	0.03715102888665315	0.017458190266284375	57.0	3.0	2.446053694710319	0.01755256988211612	0.03749430620081655
P01880	-0.15060090932197848	14.698273499077855	-6.759076878514484	-0.017552717908884574	-0.25538236274079473	0.22027692692302558	0.9033529239773338	0.8812785104214966	31.0	3.0	-0.1496399067109752	0.8820180469535795	0.9036801775357716
P01889;P01893;P04439;P10321;P13747;P17693	-0.6805451335655373	14.535012999627705	-6.476328357224226	-0.07396835809720059	-0.29961164619794756	0.1516749300035464	0.5821761610392189	0.5033854024023321	22.0	3.0	-0.6699518051999976	0.509860015355873	0.5872036055746991
P01889;P01893;P04439;P13747;P17693	0.7572575429439723	12.92318108362868	-6.42081453851754	0.12731644794948593	-0.22172281222918738	0.47635570812815925	0.5452076635906625	0.4570725901530742	22.0	3.0	0.7560944384157434	0.4576129132825202	0.5458521745881182
P01893;P04439	-0.9897361249594295	15.34327900497707	-6.20883633715091	-0.06912921727773202	-0.21454842696936363	0.07628999241389958	0.4289150166471273	0.33377973099983216	21.0	5.0	-0.9920202018727569	0.3324813425918969	0.4262170464069618
P02042	-0.09099110933637794	16.1322500142266	-6.708278316649029	-0.011763562412177464	-0.28015785419384814	0.2566307293694932	0.9389271144592881	0.9283377109127549	22.0	4.0	-0.09145106323752974	0.9279617887831588	0.9385469042445637
P02042;P68871	-1.296752656913403	19.18571880414458	-5.878136676218284	-0.1595281987719872	-0.4149239623111014	0.09586756476712699	0.2962769502064738	0.20839063794880303	22.0	11.0	-1.3094003225630217	0.20390978215334474	0.2923989328991359
P02144	-3.665925624732975	15.071920848077127	-1.3819818094279865	-0.30064981616952835	-0.47139829983551884	-0.12990133250353783	0.0047846731877364095	0.0014749744413322765	21.0	4.0	-3.661401968889093	0.0014555434014958183	0.004779932651825774
P02452	-3.704403633721323	14.620755387766433	-0.7466302286647695	-0.38789202517769183	-0.5984719478137284	-0.17731210254165533	0.0021710053130250965	0.0005509130023653911	48.0	4.0	-3.714581830097768	0.0005305124958574441	0.002138126119667881
P02647	1.0499245470027736	24.94825689485105	-6.286099768248411	0.0769623533806083	-0.06984562076295797	0.22377032752417458	0.39076342638062134	0.29821419381679	57.0	36.0	1.0598023777920735	0.2937048438538809	0.3858048813092954
P02649	-3.514588500099821	21.974881151289825	-1.2209833771217706	-0.37392359225620453	-0.5870011840165545	-0.1608460004958545	0.0032045475101799797	0.0008741362658460127	57.0	31.0	-3.5369251103602726	0.000812420034039833	0.0030437144937266983
P02652	3.1500636231147223	22.322586039128772	-2.240075041108633	0.29988889447015765	0.10922412453692154	0.49055366440339376	0.007705443659932243	0.0026071049977214353	57.0	8.0	3.1543322512646115	0.0025675360355998226	0.00766627572333309
P02654	-3.512626347577438	21.457584160889702	-1.2266640332040515	-0.3952169086988704	-0.6205541423186641	-0.16987967507907661	0.0032045475101799797	0.0008794434896358591	57.0	8.0	-3.51943517901366	0.0008576157030665341	0.003168413569662473
P02655	-4.56284648343043	19.956919539828096	2.0662558369899653	-0.6694266772945099	-0.9632569608520418	-0.3755963937369779	0.0001930710822574083	2.7581583179629756e-05	57.0	6.0	-4.574942891327198	2.6194338333784434e-05	0.00018792967441480212
P02656	-5.122433842775352	20.99213538561358	3.9839837349487706	-0.8348246807700832	-1.1612233038414235	-0.5084260576987429	4.09843783417216e-05	3.774876952526989e-06	57.0	6.0	-5.136753120518452	3.5359502102197234e-06	3.9630866895329133e-05
P02671	-5.963492166753209	20.402978177510473	7.002556474580997	-0.41303944811322424	-0.5517534414995047	-0.2743254547269438	3.320853275126134e-06	1.6853954591805567e-07	57.0	27.0	-6.026021547826376	1.3038732150993235e-07	2.667925193972462e-06
P02675	-3.6773809477016997	16.620460085344167	-0.7427836257919846	-0.4108392934751066	-0.6345891409981916	-0.18708944595202165	0.0020876268521272568	0.0005258308236561136	57.0	8.0	-3.684432093027543	0.0005117925869272277	0.0020960949295494597
P02679	-3.605448998434148	16.81828157747017	-0.9557434850217508	-0.43014372557645686	-0.6690808494987612	-0.19120660165415243	0.0025049406206716905	0.0006591949001767606	57.0	8.0	-3.613024618688173	0.0006408745678981896	0.0025111993322061437
P02730	0.8120774356374322	14.660703961240557	-6.471312056259918	0.11631983278007851	-0.17326183159996866	0.4059014971601257	0.5121683887806944	0.42160059827199525	40.0	3.0	0.8112157052069439	0.4220427236164428	0.5126181026574145
P02741	-1.4766946173181585	17.93267220344115	-5.759093208121792	-0.35185347442892123	-0.8290535986836907	0.12534664982584826	0.22085419352691452	0.14529881153086482	57.0	5.0	-1.4817095011098753	0.14392508651995364	0.21876613151032953
P02743	-0.681102112912279	20.67336880487441	-6.6028498762522805	-0.06418156638150663	-0.252905717474896	0.12454258471188276	0.5816807224702308	0.498583476403055	57.0	12.0	-0.6845898674213332	0.49637705794842024	0.5778393759924717
P02745	1.6916991385504023	18.75149057466914	-5.431167655629351	0.11759541160441245	-0.021622990386125973	0.25681381359495087	0.15461989807702933	0.09620147793890359	57.0	5.0	1.6971349728366676	0.0951257341223624	0.1528909080153982
P02746	2.365467214284845	20.24058878851112	-4.1524324288897345	0.13874825114453415	0.021274731547237913	0.2562217707418304	0.04390299796743938	0.02145635239010195	57.0	9.0	2.3693754050500346	0.021227748697012674	0.04360294326953955
P02747	1.9600881531317844	19.660580991858804	-4.965974415094079	0.1295896600180697	-0.0028213635374580714	0.2620006835735975	0.09609976368382828	0.054914150676473296	57.0	7.0	1.9544924532235863	0.055554455764631	0.09690154251404488
P02748	-0.652257090073798	21.28913103357612	-6.622045717549808	-0.04102712823286936	-0.16700135642561842	0.0849470999598797	0.5926239375993299	0.5168750132445282	57.0	28.0	-0.6600820717406246	0.5118597834107292	0.5881412630118963
P02749	-3.0340052306972636	22.544829876240524	-2.5483647175858426	-0.20282344394021834	-0.33670822835315684	-0.06893865952727984	0.010271776721673755	0.0036401567815922387	57.0	22.0	-3.066951993950385	0.0033047791409331986	0.009452379048260547
P02750	0.09306434994539087	20.061239232735343	-6.830904128360066	0.00666861456886636	-0.13684122031987653	0.15017844945760925	0.9385300877169347	0.926181007615396	57.0	13.0	0.09372239295929909	0.9256583511232587	0.9380004624715689
P02751	-0.4552471321855509	23.408944818979563	-6.731192815149631	-0.0547745651649052	-0.2957435321777447	0.1861944018479343	0.7166829086061095	0.6506726407081784	57.0	96.0	-0.4568251255342863	0.6495329442232103	0.7154275907386084
P02753	-4.187259705477682	21.321709339091747	0.8358099735818998	-0.32798702597638396	-0.48486290164598506	-0.17111115030678287	0.0005523565918094823	9.967336995058326e-05	57.0	11.0	-4.2091674990388945	9.192056619186684e-05	0.0005315406653703604
P02760	-10.657952965763382	21.48602449362343	24.226351927122252	-0.583900704041227	-0.6936229264500984	-0.47417848163235554	2.0025547330140813e-12	3.764200625966318e-15	57.0	18.0	-10.802512883075154	2.058188553031719e-15	1.0949563102128746e-12
P02763	1.4639805508584622	19.015337420928525	-5.777202158309893	0.141512098884661	-0.052080014683199866	0.33510421245252187	0.22478535759695575	0.14873016141753462	57.0	7.0	1.4646630159295948	0.14850695456651683	0.22444801087894023
P02765	4.061476100123226	22.089105818992433	0.43582404182250567	0.31796367430104056	0.1611719988273874	0.4747553497746937	0.0007756751893605753	0.0001516357513035711	57.0	11.0	4.082733750825144	0.00014037701829622143	0.0007321624875842137
P02766	-0.6769758111930874	20.28488611299306	-6.605645947925383	-0.05659099160409653	-0.22400953093778636	0.1108275477295933	0.582154666011685	0.5011782651002852	57.0	11.0	-0.6803671930698564	0.49902631680814824	0.5796550230173251
P02774	5.853494568668872	23.769560423857094	6.600886995017012	0.3773572113201027	0.24824514546033347	0.5064692771798719	4.837829305588573e-06	2.546225950309775e-07	57.0	37.0	5.918508268862038	1.9552012381134686e-07	3.7148823524155905e-06
P02775	2.730997832043502	20.744486587243447	-3.3131741344195813	0.17697552983743492	0.04719149795494612	0.3067595617199237	0.020138330794038307	0.008403589165933279	57.0	8.0	2.728232083628516	0.00845083097734923	0.02025154090067473
P02776	2.7650508067667774	19.166544249162136	-3.2302284100296834	0.20734209597969766	0.05716152030530772	0.3575226716540876	0.018704531295349082	0.007669404058227815	57.0	7.0	2.760987572528121	0.007739381553677082	0.018800689436329714
P02786	-1.5014803222117614	19.475488640755167	-5.723374332627553	-0.10551626550420679	-0.2462600300495517	0.035227499041138116	0.21341610086009294	0.13878872942181028	57.0	20.0	-1.5164280674446413	0.13493784167673897	0.20929134627412574
P02787	4.532702874111546	22.392057035937874	1.965651166882715	0.3348039531160225	0.18687175109707	0.48273615513497503	0.00020538913309976192	3.0627420881189645e-05	57.0	46.0	4.57168421469363	2.6493845077274735e-05	0.00018792967441480212
P02788	0.668887144592616	18.20879492052792	-6.611078499586358	0.05190093763062009	-0.10349932575099274	0.20730120101223293	0.5842606226866903	0.5062859907115869	57.0	17.0	0.6743618423377712	0.5028072520035746	0.5815075175345689
P02790	5.3921106892920685	24.07389550721019	4.937101547358914	0.405219559690309	0.25471107007698146	0.5557280493036365	1.8768874619495474e-05	1.4111935804131934e-06	57.0	32.0	5.442266721666974	1.1547588264195243e-06	1.575209476038941e-05
P03950	-2.345758589442309	16.94606817742064	-4.194926167397062	-0.14006167833898076	-0.2596435666096098	-0.020479790068351725	0.04571834953343007	0.022515427777741875	57.0	6.0	-2.3430348092063205	0.022640765132421622	0.0463264886555704
P03951	1.7014128264775317	20.171929134879615	-5.4153980683557235	0.0953954001544588	-0.01689616303449719	0.2076869633434148	0.1521072309820691	0.09435222974451654	57.0	23.0	1.7254674278621611	0.08986146798352056	0.1461966390435258
P03952	0.9655657349239957	21.80243300342804	-6.370106428831406	0.05688614871078812	-0.061106264300025165	0.1748785617216014	0.4316832033448333	0.338368225178187	57.0	35.0	0.9779513524711069	0.33223089966454566	0.4262170464069618
P04003	-4.042986353706846	23.136523011177346	0.37758034560998244	-0.24894908714021824	-0.37227026346745284	-0.12562791081298363	0.0008090614134096711	0.00016120396582974648	57.0	36.0	-4.0912641106846	0.00013644857004750402	0.0007187192006462588
P04004	0.6274362580896647	22.240121652704097	-6.637908586320474	0.03556396311586241	-0.0779553972087367	0.14908332344046152	0.6057705533624049	0.5328959003263262	57.0	19.0	0.6357524753141394	0.5274821606184628	0.6021899344399618
