ind.p.Center1	ind.p.Center2	ind.p.Center3	stat	pval	FDR	weight	ID
0.0309428416643469	0.701016985541763	0.175061391510874	-1.31297380722499	0.189191774376695	0.327807529860611	NA	P19827
0.0318717655195227	0.694475219109007	0.0943303553893899	-1.53571996543374	0.124607076193709	0.233221800362558	NA	P15169
0.0319443980302101	0.72865865790631	0.496674648273097	-0.723148145666234	0.469588872635286	0.644533746754314	NA	P18428
0.0330958849988246	0.0111178441604731	0.164329845620751	-2.94463502409379	0.00323335828928519	0.0133138282499979	NA	P00747
0.0331678906006763	0.138715874253311	0.0955056774215154	-2.44210378400216	0.014601948189463	0.0448305426869477	NA	P02749
0.0348242701402216	0.0107937875965519	0.797871202401431	-1.89237824725667	0.0584406021829134	0.131116735666793	NA	P0CG47;P0CG48;P62979;P62987
0.0355279045794401	0.120518470545647	0.0120013851771397	-3.02220026916567	0.00250944463733862	0.0108432792971422	NA	Q8NBJ4
0.0378516769914308	0.272766855943168	0.773125740581199	-0.941926923124444	0.346230054961022	0.517865466822041	NA	P31151;Q86SG5
0.040849359994991	0.0176641730986743	0.0852077557241863	-3.01166583165869	0.00259818444035031	0.0110898116356416	NA	Q10588
0.0413749284786615	0.129940636092315	0.16906888638397	-2.20517315296019	0.0274419463375085	0.0753661587117227	NA	P00558
0.0425599678817302	0.00728534098871489	0.0104833589029044	-3.73729366495464	0.000186011625568515	0.00116142798459138	NA	P08514
0.0447529757690949	0.669049078807714	0.798021896623968	-0.246034471045027	0.805655548449087	0.86762905217594	NA	P02748
0.0462668407414239	0.28952349308196	0.0564874053929935	-2.20658731824505	0.0273429037540195	0.0753661587117227	NA	O95497
0.0489951575914851	0.120971456110327	0.721657377931219	-1.29156012306351	0.196509521297689	0.335504060752151	NA	P00450
0.0491258569252437	0.58873749105587	0.1957213928431	-1.31987715723034	0.186876035329414	0.325406031668133	NA	O75882
0.0492606037720828	0.240210099904711	0.0122145382703683	-2.66043318732563	0.00780402087501715	0.0263339213989733	NA	A0A0B4J2H0;A0A0C4DH29;P01742;P01743;P0DP01
0.050186572484547	0.0803360144138825	0.608067302100173	-1.60017071396149	0.109560717100781	0.21542837632176	NA	P00751
0.0551614675033119	0.884361262133959	0.566083892722188	-0.134670446113626	0.892872440869722	0.92184470296284	NA	Q03591
0.0558117456780064	0.490558184524658	0.567717320665127	-0.833717987749093	0.40443991939296	0.584933767717091	NA	P0DP23;P0DP24;P0DP25
0.0559502929403389	0.00611387609650228	0.0872154310319063	-3.14847243186727	0.00164126203447944	0.00755844357983955	NA	P02654
0.0592762678418571	0.00237222335093249	0.940878853101346	-1.62961463923597	0.103182968430252	0.204034118364905	NA	Q13822
0.0601722099065673	0.013800783669512	0.219826983933696	-2.61482543702756	0.00892730685893833	0.029476956609702	NA	P22792
0.0606629445103442	0.677872841526969	0.288740920352501	-0.949475752552263	0.342378698572826	0.517865466822041	NA	P36980
0.0619896072593683	0.0452108796647355	0.0487899861900952	-2.82218156475992	0.00476981645425465	0.0173899558228034	NA	Q13790
0.0651454202805017	0.273589928812724	0.0762737913201124	-2.04701731239291	0.0406563847454153	0.104630401918348	NA	Q14624
