,FP,FP,FN,FN,Jaccard,Jaccard
,mean,std,mean,std,mean,std
FedProt,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00
Fisher,2.05E+01,4.28E+00,1.62E+01,4.24E+00,4.33E-01,4.42E-02
Stouffer,1.86E+01,4.06E+00,1.70E+01,4.67E+00,4.33E-01,5.10E-02
REM,3.20E+00,1.23E+00,7.50E+00,3.24E+00,7.75E-01,5.55E-02
RankProd,7.11E+01,1.35E+01,1.59E+01,4.41E+00,2.46E-01,2.16E-02
