,FP,FP,FN,FN,Jaccard,Jaccard
,mean,std,mean,std,mean,std
FedProt,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00
Fisher,1.80E+00,1.69E+00,5.00E-01,8.50E-01,9.18E-01,6.58E-02
Stouffer,1.80E+00,1.69E+00,5.00E-01,8.50E-01,9.18E-01,6.58E-02
REM,3.20E+00,2.15E+00,1.90E+00,1.37E+00,8.20E-01,6.34E-02
RankProd,1.90E+00,1.79E+00,5.00E-01,8.50E-01,9.16E-01,6.97E-02
