,FedProt,Fisher,Stouffer,REM,RankProd
1,1.0,0.9754794883785085,0.9754794883785085,0.9285757921321,0.9754794883785085
2,1.0,0.9766007717764982,0.9766007717764982,0.9272428098520543,0.9766007717764982
3,1.0,0.9747827025976796,0.9747827025976796,0.9228089513966051,0.9747827025976796
4,1.0,0.9793937280111381,0.9793937280111381,0.925889457394782,0.9793937280111381
5,1.0,0.9774040266545752,0.9774040266545752,0.9263346737421349,0.9774040266545752
6,1.0,0.9782360084470706,0.9782360084470706,0.9274095134697977,0.9782360084470706
7,1.0,0.9752080076373294,0.9752080076373294,0.9295318622858406,0.9752080076373294
8,1.0,0.9775953134685985,0.9775953134685985,0.9285135741198034,0.9775953134685985
9,1.0,0.9783463363717457,0.9783463363717457,0.9235765679899418,0.9783463363717457
10,1.0,0.9759244754839728,0.9759244754839728,0.9272030649503236,0.9759244754839728
