,FedProt,Fisher,Stouffer,REM,RankProd
1,8.269465208808381e-16,0.04689995626498879,0.05612528733757587,0.04452018433358704,0.6631972200416786
2,7.810828264558089e-16,0.03951592761687267,0.046919399107843984,0.03707640792276909,0.6774094544089966
3,9.696161607271557e-16,0.04571143748992237,0.060989727001101966,0.044692692050419716,0.6615363028013028
4,7.570342645581614e-16,0.04652683754170598,0.05733167696175709,0.0441003523913533,0.6646669774234117
5,1.0902390884971584e-15,0.04528243332264879,0.054973566348771916,0.0358047338334833,0.6657990223178605
6,7.538611831406795e-16,0.044794216744168266,0.05650424183921806,0.039347834981639365,0.6711486439497185
7,1.0073888400212608e-15,0.05282280894877924,0.06775045147639194,0.048581654324273124,0.6580463015766246
8,8.91867941481885e-16,0.050272397163888184,0.06161661936227205,0.043436931119431636,0.6650090129113807
9,8.441136388842259e-16,0.04140217285050689,0.052762581311692015,0.03539252880079225,0.6715592616103865
10,1.0030771383760806e-15,0.04507540608810548,0.058580841250262285,0.03897222541870182,0.6705640789868144
