,FedProt,Fisher,Stouffer,REM,RankProd
1,0.0,39.0,33.0,3.0,139.0
2,0.0,41.0,36.0,6.0,158.0
3,0.0,36.0,33.0,5.0,137.0
4,0.0,38.0,37.0,4.0,146.0
5,0.0,41.0,33.0,11.0,144.0
6,0.0,37.0,29.0,8.0,149.0
7,0.0,31.0,30.0,7.0,152.0
8,0.0,47.0,37.0,8.0,169.0
9,0.0,35.0,30.0,14.0,132.0
10,0.0,48.0,42.0,4.0,156.0
11,0.0,51.0,37.0,11.0,151.0
12,0.0,41.0,36.0,13.0,158.0
13,0.0,37.0,34.0,9.0,127.0
14,0.0,36.0,33.0,9.0,140.0
15,0.0,34.0,32.0,4.0,140.0
16,0.0,38.0,32.0,6.0,155.0
17,0.0,35.0,32.0,7.0,145.0
18,0.0,35.0,27.0,8.0,147.0
19,0.0,54.0,39.0,9.0,156.0
20,0.0,47.0,41.0,8.0,157.0
21,0.0,36.0,33.0,9.0,143.0
22,0.0,40.0,38.0,12.0,163.0
23,0.0,39.0,35.0,6.0,166.0
24,0.0,42.0,37.0,7.0,135.0
25,0.0,38.0,34.0,6.0,135.0
26,0.0,38.0,34.0,3.0,143.0
27,0.0,55.0,45.0,12.0,149.0
28,0.0,42.0,31.0,6.0,149.0
29,0.0,40.0,38.0,7.0,155.0
30,0.0,35.0,32.0,5.0,142.0
31,0.0,46.0,30.0,12.0,172.0
32,0.0,46.0,32.0,11.0,153.0
33,0.0,48.0,35.0,12.0,168.0
34,0.0,35.0,31.0,11.0,141.0
35,0.0,34.0,28.0,3.0,116.0
36,0.0,37.0,36.0,8.0,148.0
37,0.0,46.0,34.0,9.0,159.0
38,0.0,38.0,32.0,9.0,143.0
39,0.0,28.0,27.0,6.0,139.0
40,0.0,35.0,31.0,5.0,139.0
41,0.0,34.0,25.0,8.0,137.0
42,0.0,40.0,32.0,10.0,142.0
43,0.0,51.0,41.0,7.0,177.0
44,0.0,38.0,28.0,9.0,137.0
45,0.0,41.0,34.0,10.0,146.0
46,0.0,43.0,35.0,6.0,145.0
47,0.0,36.0,31.0,11.0,146.0
48,0.0,38.0,29.0,5.0,139.0
49,0.0,33.0,29.0,5.0,133.0
50,0.0,45.0,32.0,8.0,147.0
