,FedProt,Fisher,Stouffer,REM,RankProd
1,0.0,33.0,44.0,16.0,31.0
2,0.0,30.0,38.0,18.0,28.0
3,0.0,29.0,42.0,15.0,28.0
4,0.0,22.0,25.0,8.0,20.0
5,0.0,31.0,40.0,18.0,30.0
6,0.0,29.0,43.0,13.0,29.0
7,0.0,37.0,39.0,18.0,37.0
8,0.0,37.0,45.0,17.0,37.0
9,0.0,36.0,40.0,13.0,36.0
10,0.0,31.0,41.0,17.0,31.0
11,0.0,29.0,34.0,14.0,27.0
12,0.0,24.0,24.0,11.0,22.0
13,0.0,28.0,33.0,19.0,27.0
14,0.0,29.0,30.0,21.0,28.0
15,0.0,29.0,35.0,15.0,27.0
16,0.0,37.0,42.0,18.0,36.0
17,0.0,24.0,27.0,17.0,24.0
18,0.0,31.0,37.0,12.0,27.0
19,0.0,23.0,30.0,11.0,22.0
20,0.0,30.0,38.0,13.0,29.0
21,0.0,31.0,31.0,14.0,29.0
22,0.0,28.0,31.0,13.0,28.0
23,0.0,35.0,42.0,17.0,32.0
24,0.0,27.0,28.0,16.0,27.0
25,0.0,31.0,31.0,18.0,28.0
26,0.0,34.0,36.0,15.0,33.0
27,0.0,24.0,38.0,14.0,24.0
28,0.0,28.0,37.0,14.0,26.0
29,0.0,39.0,39.0,16.0,37.0
30,0.0,23.0,25.0,14.0,23.0
31,0.0,24.0,40.0,17.0,23.0
32,0.0,29.0,40.0,16.0,28.0
33,0.0,26.0,31.0,8.0,23.0
34,0.0,25.0,36.0,16.0,22.0
35,0.0,33.0,43.0,20.0,33.0
36,0.0,33.0,45.0,19.0,33.0
37,0.0,25.0,35.0,7.0,23.0
38,0.0,29.0,39.0,21.0,26.0
39,0.0,37.0,37.0,17.0,37.0
40,0.0,30.0,39.0,18.0,30.0
41,0.0,27.0,42.0,17.0,26.0
42,0.0,35.0,43.0,21.0,31.0
43,0.0,18.0,30.0,10.0,18.0
44,0.0,33.0,38.0,16.0,33.0
45,0.0,29.0,37.0,19.0,28.0
46,0.0,22.0,33.0,12.0,21.0
47,0.0,35.0,43.0,16.0,34.0
48,0.0,28.0,37.0,15.0,27.0
49,0.0,28.0,35.0,15.0,27.0
50,0.0,23.0,28.0,11.0,22.0
