pv_DEqMS,pv_FedProt,pv_Fisher,pv_Stouffer,pv_REM,pv_RankProd,PG,Dataset
0.009479488541038689,0.009479488541044552,0.09656477621002153,0.08427230486806253,0.00021477903725122038,0.7516217471237824,prt4624,Balanced
0.0063273378268451485,0.006327337826828905,0.006019226946451414,0.02292904331120941,0.00021477903725122038,0.2856419769872554,prt4623,Balanced
0.010568538692224462,0.010568538692220363,0.011151810698713424,0.006549929534488868,0.00021477903725122038,0.727978594132602,prt4622,Balanced
0.0020879951174736793,0.002087995117471063,0.004071188932275627,0.025527603860878347,0.00021477903725122038,0.31966430211079644,prt4621,Balanced
0.0020879951174736793,0.002087995117471063,0.011821771247845732,0.0001279224495222617,0.00021477903725122038,0.5999914692626769,prt4620,Balanced
0.07819590530042665,0.07819590530042035,0.03271969090124115,0.009869672697534755,0.05946068038418319,0.9638601618299343,prt462,Balanced
0.0517071765403399,0.051707176540338594,0.011821771247845732,0.10417685619584763,0.00021477903725122038,0.6836988985327423,prt4619,Balanced
0.0031059501159957947,0.003105950115996572,0.09776640111828618,0.07094451211059553,0.00021477903725122038,0.4718487215286417,prt4618,Balanced
0.31354345321191956,0.31354345321192023,0.09080016055918537,0.07405823685042266,0.26587768595535416,0.7740190079693022,prt4617,Balanced
0.0020879951174736793,0.002087995117471063,0.0007378158715668747,0.38053121899540554,0.00021477903725122038,0.2589644291329246,prt4616,Balanced
0.0020879951174736793,0.002087995117471063,0.00998456658411963,0.011021664009944955,0.00021477903725122038,0.3268460617644589,prt4615,Balanced
0.0020879951174736793,0.002087995117471063,0.015499182955693044,0.0001279224495222617,0.00021477903725122038,0.47575268304224516,prt4614,Balanced
0.0020879951174736793,0.002087995117471063,0.010658999163930065,0.00610906902114076,0.00021477903725122038,0.26131547080179063,prt4613,Balanced
0.02182297280685113,0.021822972806850777,0.015499182955693044,0.0001279224495222617,0.00021477903725122038,0.4431153907219932,prt4612,Balanced
0.0017889714513118385,0.0017889714513119838,0.005587059959710951,0.027989862842045417,0.00021477903725122038,0.2576342223446885,prt4611,Balanced
0.2975207786077969,0.29752077860779663,1.4126895345611872,0.4663993102107596,0.00021477903725122038,0.9785063734432554,prt4610,Balanced
0.009479488541038689,0.009479488541044552,0.008321954051831814,0.034460507576355805,0.00021477903725122038,0.29939731341008824,prt461,Balanced
0.004579376146855368,0.004579376146853175,0.005117046952277302,0.06601834758277327,0.00021477903725122038,0.4153156844197242,prt4609,Balanced
0.000940080956263674,0.0009400809562665732,0.03575870918053059,0.014688623505202236,0.00021477903725122038,0.31899203968642187,prt4608,Balanced
0.0020879951174736793,0.002087995117471063,0.08316514336812061,0.049920963972109524,0.00021477903725122038,0.46844592760609094,prt4606,Balanced
0.0020879951174736793,0.002087995117471063,0.09419205546816006,0.05413105535531353,0.00021477903725122038,0.34514782253065834,prt4586,Balanced
0.008810434440010567,0.0088104344400116,0.011821771247845732,0.006852064352483671,0.00021477903725122038,0.2773371355652766,prt4585,Balanced
0.03593909776302555,0.0359390977630256,0.01665648574758751,0.00195109463667774,0.00021477903725122038,0.3984623912455141,prt4584,Balanced
0.0020879951174736793,0.002087995117471063,0.05628430694537572,0.015409141302025626,0.00021477903725122038,0.4158231223805711,prt4561,Balanced
0.0020879951174736793,0.002087995117471063,0.3017944939639104,0.08331495227442795,0.00021477903725122038,0.4383118275887574,prt4560,Balanced
0.0020879951174736793,0.002087995117471063,0.03271969090124115,0.017600312813486764,0.00021477903725122038,0.45962443429147765,prt456,Balanced
0.2000588474048855,0.20005884740488603,0.08006598361671925,0.0195747616310111,0.16166785154846872,0.753654502863153,prt4559,Balanced
0.009479488541038689,0.009479488541044552,0.0019014493972645799,0.08615553122503476,0.00021477903725122038,0.33031817258252616,prt4558,Balanced
0.06663055350622943,0.06663055350622847,0.011821771247845732,0.0002668109972236458,0.007154968561978731,0.446250182243397,prt4557,Balanced
0.18282015171031044,0.18282015171031726,0.11561321240744542,0.016990673250794737,0.15648719815651785,0.999710375412372,prt4556,Balanced
0.0456531133229331,0.04565311332293573,0.03271969090124115,0.01668665226460695,0.00021477903725122038,0.7213205833337756,prt4555,Balanced
0.130258413240317,0.13025841324031764,0.03492651065261883,0.004238393894786163,0.05242621522294454,0.6994639215813558,prt4554,Balanced
0.019321486795759752,0.019321486795760456,0.007005605274587178,0.017600312813486764,0.00021477903725122038,0.47707530670955983,prt4553,Balanced
0.028138284425146175,0.0281382844251399,0.011151810698713424,0.011021664009944955,0.00021477903725122038,0.41020226360477663,prt4552,Balanced
0.010250465630710262,0.010250465630710458,0.005293940754283285,0.06916694712197718,0.00021477903725122038,0.2944355441811769,prt4551,Balanced
0.0010157489629335696,0.0010157489629329414,0.0019014493972645799,0.1274175093379253,0.00021477903725122038,0.21572406684375278,prt4550,Balanced
0.16649452574651874,0.16649452574651738,0.05628430694537572,9.280702287720314e-05,0.06609631548614885,1.0993638556632768,prt455,Balanced
0.028138284425146175,0.0281382844251399,0.005587059959710951,0.12132908531691768,0.00021477903725122038,0.41906916990171955,prt4549,Balanced
0.0020879951174736793,0.002087995117471063,0.011821771247845732,0.00354383689485501,0.00021477903725122038,0.21237615402526103,prt4548,Balanced
0.0020879951174736793,0.002087995117471063,0.11512393674105574,0.03953302887212857,0.00021477903725122038,0.36222651227604963,prt4547,Balanced
0.32347260467807765,0.3234726046780798,0.0929823584277621,0.06916694712197718,0.27518498110198353,0.8861819826960151,prt4546,Balanced
0.0024707690227834533,0.0024707690227848593,0.29648763613071777,0.124857359901443,0.00021477903725122038,0.5893871817598085,prt4545,Balanced
0.02652732484955106,0.026527324849552343,0.06070290919035461,0.049920963972109524,0.00021477903725122038,0.5438914076190035,prt4562,Balanced
0.10735968787509356,0.10735968787508744,0.03575870918053059,0.006852064352483671,0.05957648343020674,1.2879823333074534,prt4563,Balanced
0.02652732484955106,0.026527324849552343,0.005293940754283285,0.04468608820230802,0.00021477903725122038,0.36789869809084,prt4564,Balanced
0.04004677598517471,0.040046775985177516,0.011680866761609707,0.012944933307708833,0.00021477903725122038,1.0143464774885,prt4565,Balanced
0.07549206576375458,0.0754920657637609,0.08180762662123653,0.03646055963022981,0.07304591456833134,0.5890841880153592,prt4583,Balanced
0.0063273378268451485,0.006327337826828905,0.010433609608331744,0.011021664009944955,0.00021477903725122038,0.32506257466292454,prt4582,Balanced
0.10752365896571307,0.1075236589657266,0.03271969090124115,0.0001279224495222617,0.024955011558303365,0.6231108582087267,prt4581,Balanced
0.11220577124351362,0.11220577124351994,0.017936139427705514,0.0002668109972236458,0.0026729773902649423,0.5658223042625697,prt4580,Balanced
0.04174214300763597,0.04174214300764128,0.05653823818580067,0.012297888974559643,0.00021477903725122038,0.491666229006419,prt458,Balanced
0.03171629548317634,0.03171629548317292,0.011821771247845732,0.009869672697534755,0.00021477903725122038,0.40857397525826344,prt4579,Balanced
0.007372962936422439,0.007372962936423322,0.0014585397399551293,0.3278144078923126,0.00021477903725122038,0.24169946521692726,prt4578,Balanced
0.02652732484955106,0.026527324849552343,0.022117614296082642,0.012297888974559643,0.00021477903725122038,0.600381534832098,prt4577,Balanced
0.5272333952578301,0.5272333952578311,0.12793291042668362,0.11793297240082476,0.3780719239822719,0.7647229106945026,prt4576,Balanced
0.03442174665460916,0.03442174665462242,0.005587059959710951,0.013156349228328139,0.00021477903725122038,0.41121333346628586,prt4625,Balanced
0.022061741963535234,0.022061741963534016,0.005587059959710951,0.035214016150742926,0.00021477903725122038,0.3814275257201502,prt4575,Balanced
0.02985212711140761,0.029852127111405804,0.011821771247845732,0.015409141302025626,0.00021477903725122038,0.6617431779578333,prt4573,Balanced
0.0020879951174736793,0.002087995117471063,0.07432666356927231,0.04039010558513325,0.00021477903725122038,0.6545937754276376,prt4572,Balanced
0.03269169398326186,0.032691693983261966,0.022117614296082642,0.00610906902114076,0.00021477903725122038,0.7387971796026054,prt4571,Balanced
0.0666914073072077,0.06669140730720517,0.012585777831850255,0.006316941329442763,0.0033831411617918352,0.47541214001948223,prt4570,Balanced
0.015091313523483762,0.01509131352348511,0.048911373552785686,0.017600312813486764,0.00021477903725122038,0.5866986284624194,prt457,Balanced
0.0019394292156896858,0.0019394292156901217,0.011821771247845732,0.005909369313696089,0.00021477903725122038,0.4946359810531315,prt4569,Balanced
0.05127480729422592,0.05127480729422885,0.030580685148192552,0.006852064352483671,0.00021477903725122038,0.7283357301827018,prt4568,Balanced
0.007901728517236594,0.007901728517236887,0.03713845960813857,0.0195747616310111,0.00021477903725122038,0.9047763959291675,prt4567,Balanced
0.008303817111388896,0.008303817111389092,0.001799774723066832,0.16460432259594135,0.00021477903725122038,0.3013036238284254,prt4566,Balanced
0.05918851251667204,0.05918851251667132,0.011821771247845732,0.0195747616310111,0.00021477903725122038,0.7265475233877255,prt4574,Balanced
0.0020879951174736793,0.002087995117471063,0.011680866761609707,0.009869672697534755,0.00021477903725122038,0.305485427331602,prt4626,Balanced
0.015091313523483762,0.01509131352348511,0.018364790294363817,0.006675819746215144,0.00021477903725122038,0.5497758272648302,prt4627,Balanced
0.009479488541038689,0.009479488541044552,0.0019014493972645799,0.1142149377223421,0.00021477903725122038,0.3097354843650051,prt4628,Balanced
0.009479488541038689,0.009479488541044552,0.0019014493972645799,0.42626705087322914,0.00021477903725122038,0.5486662916646569,prt4688,Balanced
0.07249762146374045,0.07249762146374432,0.027484392353244003,0.0001279224495222617,0.021038679396840947,0.7780569533540321,prt4687,Balanced
0.5675705358164305,0.5675705358164337,0.5129640034859877,0.10966977040112312,0.10783022133584962,1.1557719390999637,prt4686,Balanced
0.0002952347562237154,0.00029523475622434265,0.03271969090124115,0.013156349228328139,0.00021477903725122038,0.3350151460350482,prt4685,Balanced
0.028138284425146175,0.0281382844251399,0.008222813909658747,0.08932690434931363,0.00021477903725122038,0.548460234864297,prt4684,Balanced
0.009479488541038689,0.009479488541044552,0.02444043343784738,0.012594694467401366,0.00021477903725122038,0.7397700554819898,prt4683,Balanced
0.004579376146855368,0.004579376146853175,0.022117614296082642,0.00610906902114076,0.00021477903725122038,0.48393131831536224,prt4682,Balanced
0.29150999930099125,0.29150999930099464,0.15078215497836348,0.01772436281351482,0.2801586110312732,0.6349819445660463,prt4681,Balanced
0.13139299435546387,0.1313929943554649,0.02783589726775052,0.009869672697534755,0.07033684369075487,1.3377557183648814,prt4680,Balanced
0.05910409388835137,0.05910409388834833,0.03271969090124115,0.009180655645729483,0.00021477903725122038,0.5623474859663071,prt468,Balanced
0.11590057721725237,0.11590057721724494,0.02073859996496934,0.008456320172890585,0.044738293810347426,0.5471699689391677,prt4679,Balanced
0.022061741963535234,0.022061741963534016,0.07071492420721431,0.04468608820230802,0.00021477903725122038,0.6985905075623138,prt4678,Balanced
0.09547033616793617,0.09547033616793454,0.4955896416252382,0.42626705087322914,0.00021477903725122038,0.5989053781005088,prt4677,Balanced
0.006547998787279279,0.0065479987872783,0.09776640111828618,0.062031061827343775,0.00021477903725122038,1.3321043804890944,prt4676,Balanced
0.06159312203087772,0.06159312203087877,0.04090874065620422,0.012297888974559643,0.013201473319104425,0.5486248020277568,prt4675,Balanced
0.001107204343058336,0.001107204343057369,0.0038573410370411495,0.1525668111918874,0.00021477903725122038,0.23142437678035246,prt4674,Balanced
0.009479488541038689,0.009479488541044552,0.011821771247845732,0.028869416750209733,0.00021477903725122038,0.45806230741484694,prt4673,Balanced
0.09371787727271802,0.09371787727271623,0.0382610594768961,0.012297888974559643,0.03150678503459646,0.8912294199502679,prt4672,Balanced
0.5055071612972332,0.5055071612972564,0.6789825814900392,0.48659925688253997,0.024955011558303365,0.8792893239510102,prt4671,Balanced
0.005733753167715209,0.00573375316771433,0.012585777831850255,0.0001279224495222617,0.00021477903725122038,0.3700223805033856,prt4689,Balanced
0.009479488541038689,0.009479488541044552,0.0019014493972645799,0.19953136407179023,0.00021477903725122038,0.23250353548274982,prt469,Balanced
0.008303817111388896,0.008303817111389092,0.011821771247845732,0.006675819746215144,0.00021477903725122038,0.3608689162302771,prt4690,Balanced
0.0002952347562237154,0.00029523475622434265,0.010819670982056611,0.012297888974559643,0.00021477903725122038,0.2242465950280729,prt4691,Balanced
0.04069763592614358,0.04069763592613701,0.12900343223782096,0.11605201569491025,0.00021477903725122038,0.9159780023782965,prt4709,Balanced
0.0020879951174736793,0.002087995117471063,0.0036653584434173346,0.035214016150742926,0.00021477903725122038,0.22513790835638833,prt4708,Balanced
0.004579376146855368,0.004579376146853175,0.0019014493972645799,0.8294582986114828,0.00021477903725122038,0.22777529660958443,prt4707,Balanced
0.0020879951174736793,0.002087995117471063,0.0019014493972645799,0.0805991561258321,0.00021477903725122038,0.2070444470862461,prt4706,Balanced
0.3627640328381488,0.3627640328381431,0.07574276676015217,0.016990673250794737,0.00021477903725122038,1.6915429360294651,prt4705,Balanced
0.31583747728336176,0.3158374772833736,0.1301611846306556,0.04635288854449605,0.08631216454257525,0.9391575441654504,prt4704,Balanced
0.009479488541038689,0.009479488541044552,0.03575870918053059,0.009869672697534755,0.00021477903725122038,0.42114526105999517,prt4703,Balanced
0.1783673319945707,0.1783673319945773,0.03492651065261883,0.0001279224495222617,0.00021477903725122038,0.656160711175554,prt4702,Balanced
0.008303817111388896,0.008303817111389092,0.14450060336491227,0.0655601999142584,0.00021477903725122038,0.5867828687950859,prt4701,Balanced
0.10735968787509356,0.10735968787508744,0.017936139427705514,0.0001279224495222617,0.019009439250719372,0.6250393688715314,prt4670,Balanced
0.0020879951174736793,0.002087995117471063,0.020653696039596305,0.010038271113552173,0.00021477903725122038,0.29161322512185284,prt4700,Balanced
8.683812921830505,8.68381292183051,10.800386549500477,10.335503596406172,13.065085093968088,3.722400926110315,prt47,Balanced
0.008303817111388896,0.008303817111389092,0.4531997626208171,0.2921830639408986,0.00021477903725122038,0.5103344002953664,prt4699,Balanced
0.028138284425146175,0.0281382844251399,0.046630147099812905,0.00610906902114076,0.00021477903725122038,0.6100782105558489,prt4698,Balanced
0.0020879951174736793,0.002087995117471063,0.005096484086280233,0.019588605720087072,0.00021477903725122038,0.31948845172119594,prt4697,Balanced
0.06804108906282465,0.06804108906281563,0.13904846347474287,0.04866633565023284,0.00021477903725122038,0.44180488842673155,prt4696,Balanced
0.10735968787509356,0.10735968787508744,0.05219609705654041,0.0001279224495222617,0.06413840266525801,0.5759227417756165,prt4695,Balanced
0.0020879951174736793,0.002087995117471063,0.005587059959710951,0.01874178397279677,0.00021477903725122038,0.22939069128185338,prt4694,Balanced
0.009479488541038689,0.009479488541044552,0.011680866761609707,0.005909369313696089,0.00021477903725122038,0.3018279033840406,prt4693,Balanced
0.01129162555508657,0.011291625555088697,0.005587059959710951,0.07285470603541476,0.00021477903725122038,0.3999151886471375,prt4692,Balanced
0.03454174092949283,0.034541740929494816,0.018364790294363817,0.004623786857506033,0.00021477903725122038,0.5280408390394343,prt470,Balanced
0.0020879951174736793,0.002087995117471063,0.01862499644189905,0.00610906902114076,0.00021477903725122038,0.3413006254587682,prt4544,Balanced
0.044886455205725394,0.04488645520572379,0.006544462867462117,0.02758512478779618,0.00021477903725122038,0.43005144288681796,prt467,Balanced
0.0006179412882092057,0.0006179412882113786,0.0019014493972645799,0.1196002646629418,0.00021477903725122038,0.21033952358809074,prt4668,Balanced
0.07709904021344478,0.07709904021344467,0.013786589243034338,0.009869672697534755,0.008720226380657219,1.0122366604694213,prt4645,Balanced
0.03606080558702746,0.03606080558702736,0.018364790294363817,0.010655973012903979,0.00021477903725122038,0.5281113167440188,prt4644,Balanced
0.031962132545252375,0.03196213254525404,0.04090874065620422,0.02292904331120941,0.00021477903725122038,0.8091233399072986,prt4643,Balanced
0.0020879951174736793,0.002087995117471063,0.01948649988432346,0.004877583879636001,0.00021477903725122038,0.3512868356636147,prt4642,Balanced
0.015091313523483762,0.01509131352348511,0.005587059959710951,0.03787702156202282,0.00021477903725122038,0.47292215883456085,prt4641,Balanced
0.07665731178345478,0.07665731178345024,0.012579810599318194,0.0001279224495222617,0.00021477903725122038,0.6197292400876306,prt4640,Balanced
0.9044377642713951,0.9044377642713959,0.7896538303094333,0.5578023738310933,0.00021477903725122038,0.9241496766086089,prt464,Balanced
0.0020879951174736793,0.002087995117471063,0.013786589243034338,9.280702287720314e-05,0.00021477903725122038,0.29268235952271454,prt4639,Balanced
0.11910091372017606,0.11910091372018045,0.022117614296082642,0.012297888974559643,0.057961237916700124,1.1124702241390276,prt4638,Balanced
0.0020879951174736793,0.002087995117471063,0.0019014493972645799,0.14987246273860452,0.00021477903725122038,0.30951139823685664,prt4637,Balanced
0.19309210533800786,0.19309210533800567,0.04684488412669095,0.017600312813486764,0.1208235517995813,1.037128122419656,prt4636,Balanced
0.020187744688661247,0.020187744688663467,0.0036653584434173346,0.049920963972109524,0.00021477903725122038,0.37043843367491963,prt4635,Balanced
0.000940080956263674,0.0009400809562665732,0.40223998758306323,0.23072005880923294,0.00021477903725122038,0.9916135045568187,prt4634,Balanced
0.0009827143839603698,0.000982714383963994,0.0019014493972645799,0.15192965177986634,0.00021477903725122038,0.23468537422486876,prt4633,Balanced
0.1342053516843021,0.13420535168430792,0.022117614296082642,0.009919391480123134,0.06016528729100567,1.0077044135678777,prt4632,Balanced
0.14980027657818848,0.14980027657818867,0.03271969090124115,0.012297888974559643,0.0782141179528167,0.6982558786796162,prt4631,Balanced
0.0020879951174736793,0.002087995117471063,0.012585777831850255,0.012625931191852246,0.00021477903725122038,0.7016675014864507,prt4630,Balanced
0.3242680005539481,0.32426800055395005,0.16321003344015306,0.05060870993364801,0.18488587573423487,0.9856140582485793,prt463,Balanced
0.052691811861085666,0.05269181186108714,0.020067838134795526,0.006852064352483671,0.00021477903725122038,0.6198294201880711,prt4629,Balanced
0.0020879951174736793,0.002087995117471063,0.006386247430790032,0.02818472257372865,0.00021477903725122038,0.2555819104737363,prt4646,Balanced
0.004579376146855368,0.004579376146853175,0.0019014493972645799,0.07285470603541476,0.00021477903725122038,0.3270368931149886,prt4647,Balanced
0.009479488541038689,0.009479488541044552,0.013786589243034338,0.0001279224495222617,0.00021477903725122038,0.3361162958869981,prt4648,Balanced
0.008810434440010567,0.0088104344400116,0.005587059959710951,0.12377453542994193,0.00021477903725122038,0.3696155923497285,prt4649,Balanced
0.5009648576602533,0.50096485766024,0.5218892053124541,0.24222230102968634,0.07691230534962332,1.2356887826130845,prt4667,Balanced
0.01129162555508657,0.011291625555088697,0.05628430694537572,0.0001279224495222617,0.00021477903725122038,0.4604909800691935,prt4666,Balanced
0.034255379415549805,0.03425537941554991,0.010662842902798524,0.035214016150742926,0.00021477903725122038,0.3799032013792303,prt4665,Balanced
0.022061741963535234,0.022061741963534016,0.2625322608514628,0.24448246454417638,0.00021477903725122038,0.5951602312372426,prt4664,Balanced
0.002532957358792255,0.0025329573587911398,0.0019014493972645799,0.12132908531691768,0.00021477903725122038,0.2525137607244083,prt4663,Balanced
0.02182297280685113,0.021822972806850777,0.3513957837022674,0.1230084219229073,0.00021477903725122038,0.5633057653140012,prt4662,Balanced
0.004579376146855368,0.004579376146853175,0.005587059959710951,0.11605201569491025,0.00021477903725122038,0.33527093361441307,prt4661,Balanced
0.07665731178345478,0.07665731178345024,0.08180762662123653,0.017600312813486764,0.00021477903725122038,0.7991688281581636,prt4660,Balanced
0.09690524110361212,0.0969052411036149,0.6098655436666288,0.12132908531691768,0.00021477903725122038,0.5033708701746452,prt466,Balanced
0.07665731178345478,0.07665731178345024,0.4599773558562908,0.37243151633636,0.00021477903725122038,0.8219149513923018,prt4669,Balanced
0.2633127082954567,0.2633127082954536,0.2606202121425211,0.017600312813486764,0.6244557087145981,1.1736243709647454,prt4659,Balanced
0.0006176333568321653,0.0006176333568323585,0.00502872380816096,0.10739320968687283,0.00021477903725122038,0.4063534971309757,prt4657,Balanced
0.02652732484955106,0.026527324849552343,0.022117614296082642,0.0001279224495222617,0.00021477903725122038,0.35029938593868093,prt4656,Balanced
0.006794285128660542,0.006794285128659513,0.05653823818580067,0.047950504637291926,0.00021477903725122038,0.45109559101631685,prt4655,Balanced
0.008303817111388896,0.008303817111389092,0.002933204685821818,0.049920963972109524,0.00021477903725122038,0.4358981710569402,prt4654,Balanced
0.009479488541038689,0.009479488541044552,0.002933204685821818,0.34769921112630686,0.00021477903725122038,0.3937867636089245,prt4653,Balanced
0.021272627912747772,0.02127262791274428,0.022117614296082642,0.006852064352483671,0.00021477903725122038,0.5573332728861519,prt4652,Balanced
0.1832679635022637,0.18326796350226407,0.3173193540831792,0.16984601375929925,0.041509204750966165,0.720785342435533,prt4651,Balanced
0.09690524110361212,0.0969052411036149,0.0681597655923853,0.029262189648371174,0.00021477903725122038,0.856610538290039,prt4650,Balanced
0.07249762146374045,0.07249762146374432,0.012785093695621806,0.0001279224495222617,0.019009439250719372,0.8063363756207436,prt465,Balanced
0.015091313523483762,0.01509131352348511,0.03271969090124115,0.003283723505585323,0.00021477903725122038,0.8022281026857672,prt4658,Balanced
0.07819590530042665,0.07819590530042035,0.017936139427705514,0.0001279224495222617,0.024955011558303365,0.6717805048404262,prt4543,Balanced
0.007372962936422439,0.007372962936423322,0.0703018018927171,0.05060870993364801,0.00021477903725122038,0.3112580606106741,prt4542,Balanced
0.05680398695061447,0.056803986950613644,0.011821771247845732,0.0195747616310111,0.00021477903725122038,0.48874168122235134,prt4541,Balanced
0.0020879951174736793,0.002087995117471063,0.059210794959392195,0.04468608820230802,0.00021477903725122038,0.5666390139715901,prt4434,Balanced
0.018897108756257074,0.01889710875625672,0.02073859996496934,0.0001279224495222617,0.00021477903725122038,0.40153624186484504,prt4433,Balanced
0.009479488541038689,0.009479488541044552,0.3669465884300669,0.20633138622251676,0.00021477903725122038,0.4475769976191794,prt4432,Balanced
0.0017889714513118385,0.0017889714513119838,0.007005605274587178,0.012297888974559643,0.00021477903725122038,0.2583677792972604,prt4431,Balanced
0.018897108756257074,0.01889710875625672,0.005096484086280233,0.034917834660087,0.00021477903725122038,0.345347814149457,prt4430,Balanced
0.0043484740980979045,0.004348474098097271,0.11512393674105574,0.049920963972109524,0.00021477903725122038,0.6297707699011431,prt443,Balanced
0.03442174665460916,0.03442174665462242,0.022774272259919404,0.0001279224495222617,0.00021477903725122038,0.9189323316804449,prt4429,Balanced
0.022061741963535234,0.022061741963534016,0.13174570452359732,0.10914213511597251,0.00021477903725122038,1.1436436367402325,prt4428,Balanced
0.0020879951174736793,0.002087995117471063,0.0014585397399551293,0.1933634836512311,0.00021477903725122038,0.21599332835076002,prt4427,Balanced
0.07665731178345478,0.07665731178345024,0.025629249145720828,0.0067480148516165985,0.03106380946608958,0.5647954985373422,prt4426,Balanced
0.05595450516000397,0.05595450516000606,0.011821771247845732,0.006852064352483671,0.004710790935065307,0.6794401155368749,prt4425,Balanced
0.0020879951174736793,0.002087995117471063,0.0036653584434173346,0.035214016150742926,0.00021477903725122038,0.405137778277332,prt4424,Balanced
1.7025528110551538,1.702552811055158,1.5788334501397672,1.0551782755074588,1.1410274206806061,2.1277138512839393,prt4423,Balanced
0.05595450516000397,0.05595450516000606,0.1300590740726082,0.03275094525914535,0.00021477903725122038,0.7812741093613534,prt4422,Balanced
0.02985212711140761,0.029852127111405804,0.011821771247845732,0.006852064352483671,0.00021477903725122038,0.5431959593685818,prt4421,Balanced
0.0020879951174736793,0.002087995117471063,0.19170275010765644,0.1325616198288383,0.00021477903725122038,0.5928567606178731,prt4420,Balanced
0.2821146651277347,0.28211466512773237,0.07574276676015217,0.05638473888134166,0.2259117058133112,0.6641324960679569,prt442,Balanced
0.015091313523483762,0.01509131352348511,0.0036653584434173346,0.06101371694799525,0.00021477903725122038,0.4782576386605745,prt4419,Balanced
0.0020879951174736793,0.002087995117471063,0.0003398747016472946,1.0130060360671254,0.00021477903725122038,0.1980382422685769,prt4418,Balanced
0.034255379415549805,0.03425537941554991,0.01761462990617755,0.0001279224495222617,0.00021477903725122038,0.4256661103372024,prt4435,Balanced
0.03376185258856058,0.03376185258855881,0.04054186508053138,0.028869416750209733,0.00021477903725122038,0.5661635625350616,prt4436,Balanced
0.028138284425146175,0.0281382844251399,0.008409719962210512,0.11332920246154658,0.00021477903725122038,0.8374297526075719,prt4437,Balanced
0.07665731178345478,0.07665731178345024,0.015336822831885623,0.006675819746215144,0.008841048276097342,0.7004685835644445,prt4438,Balanced
0.03454174092949283,0.034541740929494816,0.09080016055918537,0.07816928745621506,0.00021477903725122038,0.7811047422979797,prt4456,Balanced
0.130094625396107,0.13009462539610125,0.05402538194325162,0.035151394792627126,0.00021477903725122038,2.3005340275341095,prt4455,Balanced
